locus_id,name,sgd_id,genome_annotations,chrom,start,end,description,genome_version
YNLCsigma1,YNLCsigma1,SGDID:S000007133,reverse complement,CHR_14,102632,102700,"""Ty3 LTR""",Genome Release 64-3-1
ARS1410,ARS1410,SGDID:S000130141,ARS,CHR_14,126599,126805,"""Replication origin; identified in multiple array studies ; confirmed by plasmid-based recombinational ARS assay""",Genome Release 64-3-1
ARS1411,ARS1411,SGDID:S000077373,ARS,CHR_14,169675,169753,"""ARS activated in late S phase""",Genome Release 64-3-1
ARS1412,ARS1412,SGDID:S000077374,ARS,CHR_14,196134,196232,"""ARS activated in late S phase""",Genome Release 64-3-1
ARS1413,ARS1413,SGDID:S000077375,ARS,CHR_14,250315,250931,"""Strong origin of replication activated in late S phase""",Genome Release 64-3-1
ARS1414,ARS1414,SGDID:S000077376,ARS,CHR_14,279982,280071,"""ARS activated in mid-S phase""",Genome Release 64-3-1
ARS1415,ARS1415,SGDID:S000118385,ARS,CHR_14,321921,322213,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1416,ARS1416,SGDID:S000130142,ARS,CHR_14,325054,325267,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
ARS1417,ARS1417,SGDID:S000118386,ARS,CHR_14,412267,412496,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1419,ARS1419,SGDID:S000118387,ARS,CHR_14,449429,449588,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1420,ARS1420,SGDID:S000118388,ARS,CHR_14,498970,499154,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YNLWdelta3,YNLWdelta3,SGDID:S000007136,long_terminal_repeat,CHR_14,519163,519496,"""Ty1 LTR""",Genome Release 64-3-1
YNLWTy1-2,YNLWTy1-2,SGDID:S000007142,LTR_retrotransposon,CHR_14,519163,525062,"""Ty1 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YNLWdelta4,YNLWdelta4,SGDID:S000007137,long_terminal_repeat,CHR_14,524729,525062,"""Ty1 LTR""",Genome Release 64-3-1
ARS1421,ARS1421,SGDID:S000118389,ARS,CHR_14,546072,546170,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YNLWsigma2,YNLWsigma2,SGDID:S000007138,long_terminal_repeat,CHR_14,546423,546714,"""Ty3 LTR""",Genome Release 64-3-1
YNLWsigma3,YNLWsigma3,SGDID:S000007139,long_terminal_repeat,CHR_14,546738,547077,"""Ty3 LTR""",Genome Release 64-3-1
ARS1422,ARS1422,SGDID:S000118390,ARS,CHR_14,561111,561388,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YNLWtau2,YNLWtau2,SGDID:S000007141,long_terminal_repeat,CHR_14,561607,561977,"""Ty4 LTR""",Genome Release 64-3-1
YNLCdelta5,YNLCdelta5,SGDID:S000007131,reverse complement,CHR_14,562033,562364,"""Ty2 LTR""",Genome Release 64-3-1
YNLCTy2-1,YNLCTy2-1,SGDID:S000007135,reverse complement,CHR_14,562364,567660,"""Ty2 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats; mutated in S288C""",Genome Release 64-3-1
YNLCdelta6,YNLCdelta6,SGDID:S000007132,reverse complement,CHR_14,567660,567992,"""Ty2 LTR""",Genome Release 64-3-1
ARS1423,ARS1423,SGDID:S000130143,ARS,CHR_14,568219,568524,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
ARS1424,ARS1424,SGDID:S000118391,ARS,CHR_14,609520,609607,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1425,ARS1425,SGDID:S000130144,ARS,CHR_14,616311,617125,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
CEN14,CEN14,SGDID:S000006475,centromere,CHR_14,628758,628875,"""Chromosome XIV centromere""",Genome Release 64-3-1
YNRCdelta7,YNRCdelta7,SGDID:S000007143,reverse complement,CHR_14,631998,632114,"""Ty1 LTR""",Genome Release 64-3-1
YNRCtau3,YNRCtau3,SGDID:S000007146,reverse complement,CHR_14,632119,632489,"""Ty4 LTR""",Genome Release 64-3-1
ARS1426,ARS1426,SGDID:S000118392,ARS,CHR_14,635664,635904,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1427,ARS1427,SGDID:S000118393,ARS,CHR_14,691486,691730,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YNRWsigma4,YNRWsigma4,SGDID:S000007147,long_terminal_repeat,CHR_14,726234,726574,"""Ty3 LTR""",Genome Release 64-3-1
YNRCdelta8,YNRCdelta8,SGDID:S000007144,reverse complement,CHR_14,726614,726945,"""Ty1 LTR""",Genome Release 64-3-1
YNRCdelta9,YNRCdelta9,SGDID:S000007145,reverse complement,CHR_14,727363,727661,"""Ty1 LTR""",Genome Release 64-3-1
TEL14R,TEL14R,SGDID:S000028993,telomere,CHR_14,783278,784333,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",Genome Release 64-3-1
TEL15L,TEL15L,SGDID:S000028929,reverse complement,CHR_15,1,847,"""Telomeric region on the left arm of Chromosome XV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",Genome Release 64-3-1
YOLCdelta1,YOLCdelta1,SGDID:S000007148,reverse complement,CHR_15,2894,3223,"""Ty1 LTR""",Genome Release 64-3-1
YOLWtau1,YOLWtau1,SGDID:S000007160,long_terminal_repeat,CHR_15,3809,3986,"""Ty4 LTR""",Genome Release 64-3-1
YOLCdelta2,YOLCdelta2,SGDID:S000007149,reverse complement,CHR_15,18302,18561,"""Ty1 LTR""",Genome Release 64-3-1
ARS1531,ARS1531,SGDID:S000118995,ARS,CHR_15,35669,35904,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ETC2,ETC2,SGDID:S000077073,matrix_attachment_site,CHR_15,58541,58563,"""Chromosome-organizing-clamp; tethers chromosomal regions to the nuclear periphery; binds TFIIIC transcription factor but does not recruit RNA Polymerase III; can act as a transcription-blocking insulator or as a heterochromatin barrier element; remains predominantly localized to the nuclear periphery throughout cell cycle; located between PPM2 and ARG8""",Genome Release 64-3-1
ARS1507,ARS1507,SGDID:S000118484,ARS,CHR_15,72683,72753,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1508,ARS1508,SGDID:S000118485,ARS,CHR_15,85270,85361,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YOLCdelta3,YOLCdelta3,SGDID:S000007150,reverse complement,CHR_15,113294,113626,"""Ty1 LTR""",Genome Release 64-3-1
ARS1509,ARS1509,SGDID:S000118486,ARS,CHR_15,113885,113983,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YOLWdelta4,YOLWdelta4,SGDID:S000007154,long_terminal_repeat,CHR_15,117703,118040,"""Ty1 LTR""",Genome Release 64-3-1
YOLWTy1-1,YOLWTy1-1,SGDID:S000007161,LTR_retrotransposon,CHR_15,117703,123628,"""Ty1 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YOLWdelta5,YOLWdelta5,SGDID:S000007155,long_terminal_repeat,CHR_15,123291,123628,"""Ty1 LTR""",Genome Release 64-3-1
ARS1510,ARS1510,SGDID:S000118487,ARS,CHR_15,166976,167221,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YOLWsigma1,YOLWsigma1,SGDID:S000007158,long_terminal_repeat,CHR_15,226696,227037,"""Ty3 LTR""",Genome Release 64-3-1
YOLWdelta6,YOLWdelta6,SGDID:S000007156,long_terminal_repeat,CHR_15,227096,227293,"""Ty1 LTR""",Genome Release 64-3-1
YOLCdelta7,YOLCdelta7,SGDID:S000007151,reverse complement,CHR_15,227851,228178,"""Ty1 LTR""",Genome Release 64-3-1
ARS1511,ARS1511,SGDID:S000118488,ARS,CHR_15,277530,277778,"""Autonomously Replicating Sequence; replication capacity dependent upon Sum1p""",Genome Release 64-3-1
YOLCdelta8,YOLCdelta8,SGDID:S000007152,reverse complement,CHR_15,300683,301021,"""Ty1 LTR""",Genome Release 64-3-1
ARS1512,ARS1512,SGDID:S000130135,ARS,CHR_15,309359,309925,"""Replication origin; identified in multiple array studies ; confirmed by plasmid-based recombinational ARS assay""",Genome Release 64-3-1
CEN15,CEN15,SGDID:S000006476,reverse complement,CHR_15,326584,326702,"""Chromosome XV centromere""",Genome Release 64-3-1
ARS1513,ARS1513,SGDID:S000118489,ARS,CHR_15,337424,337491,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YORCdelta9,YORCdelta9,SGDID:S000007153,reverse complement,CHR_15,340598,340898,"""Ty1 LTR""",Genome Release 64-3-1
YORWsigma2,YORWsigma2,SGDID:S000007159,long_terminal_repeat,CHR_15,354128,354466,"""Ty3 LTR""",Genome Release 64-3-1
YORWdelta10,YORWdelta10,SGDID:S000007157,long_terminal_repeat,CHR_15,354681,354958,"""Ty1 LTR""",Genome Release 64-3-1
YORCdelta11,YORCdelta11,SGDID:S000007162,reverse complement,CHR_15,438175,438483,"""Ty1 LTR""",Genome Release 64-3-1
ARS1501,ARS1501,SGDID:S000007554,ARS,CHR_15,489683,489942,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1516,ARS1516,SGDID:S000114843,ARS,CHR_15,566410,566643,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YORWdelta12,YORWdelta12,SGDID:S000007169,long_terminal_repeat,CHR_15,594512,594819,"""Ty1 LTR""",Genome Release 64-3-1
YORWdelta13,YORWdelta13,SGDID:S000007170,long_terminal_repeat,CHR_15,594820,595151,"""Ty1 LTR""",Genome Release 64-3-1
YORWTy1-2,YORWTy1-2,SGDID:S000007182,LTR_retrotransposon,CHR_15,594820,600733,"""Ty1 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YORWdelta14,YORWdelta14,SGDID:S000007171,long_terminal_repeat,CHR_15,600402,600733,"""Ty1 LTR""",Genome Release 64-3-1
ARS1502,ARS1502,SGDID:S000007643,ARS,CHR_15,600886,600960,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1518,ARS1518,SGDID:S000130136,ARS,CHR_15,616670,617517,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
ARS1519,ARS1519,SGDID:S000118490,ARS,CHR_15,656701,656772,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YORCdelta15,YORCdelta15,SGDID:S000007163,reverse complement,CHR_15,664003,664324,"""Ty1 LTR""",Genome Release 64-3-1
YORWdelta16,YORWdelta16,SGDID:S000007172,long_terminal_repeat,CHR_15,664325,664469,"""Ty1 LTR""",Genome Release 64-3-1
YORWdelta17,YORWdelta17,SGDID:S000007173,long_terminal_repeat,CHR_15,664813,665145,"""Ty2 LTR""",Genome Release 64-3-1
YORCdelta18,YORCdelta18,SGDID:S000007164,reverse complement,CHR_15,703429,703582,"""Ty1 LTR""",Genome Release 64-3-1
YORWdelta19,YORWdelta19,SGDID:S000007174,long_terminal_repeat,CHR_15,703612,703762,"""Ty1 LTR""",Genome Release 64-3-1
YORWtau2,YORWtau2,SGDID:S000007180,long_terminal_repeat,CHR_15,703772,704062,"""Ty4 LTR""",Genome Release 64-3-1
YORCdelta20,YORCdelta20,SGDID:S000007165,reverse complement,CHR_15,704063,704395,"""Ty2 LTR""",Genome Release 64-3-1
YORCTy2-1,YORCTy2-1,SGDID:S000007168,reverse complement,CHR_15,704063,710023,"""Ty2 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YORCdelta21,YORCdelta21,SGDID:S000007166,reverse complement,CHR_15,709691,710023,"""Ty2 LTR""",Genome Release 64-3-1
YORWtau3,YORWtau3,SGDID:S000007181,long_terminal_repeat,CHR_15,710024,710107,"""Ty4 LTR""",Genome Release 64-3-1
ARS1521,ARS1521,SGDID:S000118491,ARS,CHR_15,729740,729969,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1523,ARS1523,SGDID:S000118492,ARS,CHR_15,766605,766788,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ETC7,ETC7,SGDID:S000077078,matrix_attachment_site,CHR_15,768106,768128,"""Chromosome-organizing-clamp; tethers chromosomal regions to the nuclear periphery; binds TFIIIC transcription factor but does not recruit RNA Polymerase III; can act as a transcription-blocking insulator or as a heterochromatin barrier element; located between divergently transcribed genes MCP1 and WTM2""",Genome Release 64-3-1
ARS1524,ARS1524,SGDID:S000118493,ARS,CHR_15,783345,783563,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YORWsigma3,YORWsigma3,SGDID:S000007178,long_terminal_repeat,CHR_15,854275,854614,"""Ty3 LTR""",Genome Release 64-3-1
ARS1526,ARS1526,SGDID:S000118494,ARS,CHR_15,874251,874412,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1528,ARS1528,SGDID:S000118495,ARS,CHR_15,908296,908544,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YORWsigma4,YORWsigma4,SGDID:S000007179,long_terminal_repeat,CHR_15,968991,969301,"""Ty3 LTR""",Genome Release 64-3-1
YORWdelta22,YORWdelta22,SGDID:S000007175,long_terminal_repeat,CHR_15,969293,969431,"""Ty1 LTR""",Genome Release 64-3-1
YORWdelta23,YORWdelta23,SGDID:S000007176,long_terminal_repeat,CHR_15,970286,970617,"""Ty2 LTR""",Genome Release 64-3-1
YORWTy2-2,YORWTy2-2,SGDID:S000007183,LTR_retrotransposon,CHR_15,970286,976244,"""Ty2 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YORWdelta24,YORWdelta24,SGDID:S000007177,long_terminal_repeat,CHR_15,975913,976244,"""Ty2 LTR""",Genome Release 64-3-1
YORCdelta25,YORCdelta25,SGDID:S000007167,reverse complement,CHR_15,980259,980590,"""Ty1 LTR""",Genome Release 64-3-1
ARS1529,ARS1529,SGDID:S000118496,ARS,CHR_15,981462,981697,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
TEL15R,TEL15R,SGDID:S000028997,telomere,CHR_15,1083922,1091291,"""Telomeric region on the right arm of Chromosome XV; composed of an X element core sequence ; X element combinatorial repeats ; a long Y' element ; and a very short terminal stretch of telomeric repeats""",Genome Release 64-3-1
TEL16L,TEL16L,SGDID:S000028933,reverse complement,CHR_16,1,7223,"""Telomeric region on the left arm of Chromosome XVI; annotated components include an X element core sequence ; X element combinatorial repeats ; and a long Y' element; TEL16L does have telomeric repeats (TEL16L-TR) ; but they are missing from the genome annotation due to difficulties encountered during sequencing and/or assembly""",Genome Release 64-3-1
ARS1603,ARS1603,SGDID:S000130195,ARS,CHR_16,18370,19069,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
ARS1604,ARS1604,SGDID:S000118411,ARS,CHR_16,42977,43212,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YPLCdelta1,YPLCdelta1,SGDID:S000007184,reverse complement,CHR_16,55657,55858,"""Ty1 LTR""",Genome Release 64-3-1
YPLWsigma1,YPLWsigma1,SGDID:S000007198,long_terminal_repeat,CHR_16,56290,56358,"""Ty3 LTR""",Genome Release 64-3-1
YPLWdelta2,YPLWdelta2,SGDID:S000007189,long_terminal_repeat,CHR_16,56409,56451,"""Ty1 LTR""",Genome Release 64-3-1
YPLWdelta3,YPLWdelta3,SGDID:S000007190,long_terminal_repeat,CHR_16,56452,56788,"""Ty1 LTR""",Genome Release 64-3-1
YPLWTy1-1,YPLWTy1-1,SGDID:S000007199,LTR_retrotransposon,CHR_16,56452,62375,"""Ty1 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YPLWdelta4,YPLWdelta4,SGDID:S000007191,long_terminal_repeat,CHR_16,62039,62375,"""Ty1 LTR""",Genome Release 64-3-1
YPLWdelta5,YPLWdelta5,SGDID:S000007192,long_terminal_repeat,CHR_16,62389,62720,"""Ty2 LTR""",Genome Release 64-3-1
YPLWdelta6,YPLWdelta6,SGDID:S000007193,long_terminal_repeat,CHR_16,62724,63006,"""Ty1 LTR""",Genome Release 64-3-1
ARS1605,ARS1605,SGDID:S000118412,ARS,CHR_16,73032,73227,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1607,ARS1607,SGDID:S000118413,ARS,CHR_16,116566,116680,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1608,ARS1608,SGDID:S000130196,ARS,CHR_16,162341,162632,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
YPLWdelta7,YPLWdelta7,SGDID:S000007194,long_terminal_repeat,CHR_16,210451,210771,"""Ty1 LTR""",Genome Release 64-3-1
YPLWdelta8,YPLWdelta8,SGDID:S000007195,long_terminal_repeat,CHR_16,211577,211898,"""Ty2 LTR""",Genome Release 64-3-1
ARS1611,ARS1611,SGDID:S000130197,ARS,CHR_16,220088,220167,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
ARS1612,ARS1612,SGDID:S000130198,ARS,CHR_16,260931,261727,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
ARS1614,ARS1614,SGDID:S000118414,ARS,CHR_16,289485,289705,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1617,ARS1617,SGDID:S000130199,ARS,CHR_16,331699,332100,"""Replication origin; identified in multiple array studies ; confirmed by plasmid-based recombinational ARS assay""",Genome Release 64-3-1
ARS1618,ARS1618,SGDID:S000118415,ARS,CHR_16,384542,384789,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1619,ARS1619,SGDID:S000118416,ARS,CHR_16,418138,418364,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1620,ARS1620,SGDID:S000130200,ARS,CHR_16,422786,422885,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
YPLWdelta9,YPLWdelta9,SGDID:S000007196,long_terminal_repeat,CHR_16,436068,436249,"""Ty1 LTR""",Genome Release 64-3-1
YPLCdelta10,YPLCdelta10,SGDID:S000007185,reverse complement,CHR_16,436250,436587,"""Ty1 LTR""",Genome Release 64-3-1
YPLWdelta11,YPLWdelta11,SGDID:S000007197,long_terminal_repeat,CHR_16,436594,436731,"""Ty1 LTR""",Genome Release 64-3-1
YPLCtau1,YPLCtau1,SGDID:S000007186,reverse complement,CHR_16,436890,437260,"""Ty4 LTR""",Genome Release 64-3-1
YPLCTy4-1,YPLCTy4-1,SGDID:S000007188,reverse complement,CHR_16,436890,443112,"""Ty4 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YPLCtau2,YPLCtau2,SGDID:S000007187,reverse complement,CHR_16,442742,443112,"""Ty4 LTR""",Genome Release 64-3-1
ARS1633,ARS1633,SGDID:S000119038,ARS,CHR_16,456563,456810,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1621,ARS1621,SGDID:S000118417,ARS,CHR_16,511636,511793,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
CEN16,CEN16,SGDID:S000006477,centromere,CHR_16,555957,556073,"""Chromosome XVI centromere""",Genome Release 64-3-1
YPRWdelta12,YPRWdelta12,SGDID:S000007210,long_terminal_repeat,CHR_16,560481,560812,"""Ty1 LTR""",Genome Release 64-3-1
ARS1622,ARS1622,SGDID:S000118418,ARS,CHR_16,563852,563967,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1634,ARS1634,SGDID:S000119040,ARS,CHR_16,565052,565294,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YPRCdelta13,YPRCdelta13,SGDID:S000007200,reverse complement,CHR_16,571845,572173,"""Ty1 LTR""",Genome Release 64-3-1
ARS1623,ARS1623,SGDID:S000118419,ARS,CHR_16,633874,634122,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1624,ARS1624,SGDID:S000118420,ARS,CHR_16,684389,684637,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1625,ARS1625,SGDID:S000118421,ARS,CHR_16,695461,695574,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1626,ARS1626,SGDID:S000118422,ARS,CHR_16,749099,749345,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YPRWsigma2,YPRWsigma2,SGDID:S000007216,long_terminal_repeat,CHR_16,769319,769659,"""Ty3 LTR""",Genome Release 64-3-1
YPRWdelta14,YPRWdelta14,SGDID:S000007211,long_terminal_repeat,CHR_16,776093,776413,"""Ty1 LTR""",Genome Release 64-3-1
YPRCdelta15,YPRCdelta15,SGDID:S000007201,reverse complement,CHR_16,776667,776796,"""Ty1 LTR""",Genome Release 64-3-1
ARS1635,ARS1635,SGDID:S000119041,ARS,CHR_16,776926,777156,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YPRWdelta16,YPRWdelta16,SGDID:S000007212,long_terminal_repeat,CHR_16,777832,778154,"""Ty1 LTR""",Genome Release 64-3-1
YPRWdelta17,YPRWdelta17,SGDID:S000007213,long_terminal_repeat,CHR_16,804511,804638,"""Ty1 LTR""",Genome Release 64-3-1
YPRCdelta18,YPRCdelta18,SGDID:S000007202,reverse complement,CHR_16,804645,804978,"""Ty1 LTR""",Genome Release 64-3-1
YPRCTy1-2,YPRCTy1-2,SGDID:S000007208,reverse complement,CHR_16,804645,810562,"""Ty1 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YPRCdelta19,YPRCdelta19,SGDID:S000007203,reverse complement,CHR_16,810229,810562,"""Ty1 LTR""",Genome Release 64-3-1
ARS1627,ARS1627,SGDID:S000118423,ARS,CHR_16,819160,819399,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
ARS1628,ARS1628,SGDID:S000118424,ARS,CHR_16,842653,842900,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YPRWdelta20,YPRWdelta20,SGDID:S000007214,long_terminal_repeat,CHR_16,844412,844749,"""Ty1 LTR""",Genome Release 64-3-1
YPRWTy1-3,YPRWTy1-3,SGDID:S000007220,LTR_retrotransposon,CHR_16,844412,850340,"""Ty1 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YPRWdelta21,YPRWdelta21,SGDID:S000007215,long_terminal_repeat,CHR_16,850003,850340,"""Ty1 LTR""",Genome Release 64-3-1
YPRCdelta22,YPRCdelta22,SGDID:S000007204,reverse complement,CHR_16,850357,850512,"""Ty1 LTR""",Genome Release 64-3-1
ARS1629,ARS1629,SGDID:S000130201,ARS,CHR_16,850512,850629,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
YPRCdelta23,YPRCdelta23,SGDID:S000007205,reverse complement,CHR_16,850629,850966,"""Ty1 LTR""",Genome Release 64-3-1
YPRCTy1-4,YPRCTy1-4,SGDID:S000007209,reverse complement,CHR_16,850629,856554,"""Ty1 element ; LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol ; encoding proteins involved in structure and function of virus-like particles ; flanked by two direct repeats""",Genome Release 64-3-1
YPRCdelta24,YPRCdelta24,SGDID:S000007206,reverse complement,CHR_16,856217,856554,"""Ty1 LTR""",Genome Release 64-3-1
YPRWsigma3,YPRWsigma3,SGDID:S000007217,long_terminal_repeat,CHR_16,856545,856885,"""Ty3 LTR""",Genome Release 64-3-1
YPRWsigma4,YPRWsigma4,SGDID:S000007218,long_terminal_repeat,CHR_16,880386,880726,"""Ty3 LTR""",Genome Release 64-3-1
ARS1630,ARS1630,SGDID:S000118425,ARS,CHR_16,880861,881108,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YPRCtau3,YPRCtau3,SGDID:S000007207,reverse complement,CHR_16,881487,881830,"""Ty4 LTR""",Genome Release 64-3-1
ARS1631,ARS1631,SGDID:S000118426,ARS,CHR_16,932983,933229,"""Autonomously Replicating Sequence""",Genome Release 64-3-1
YPRWtau4,YPRWtau4,SGDID:S000007219,long_terminal_repeat,CHR_16,933071,933404,"""Ty4 LTR""",Genome Release 64-3-1
ARS1632,ARS1632,SGDID:S000130202,ARS,CHR_16,942084,943032,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",Genome Release 64-3-1
TEL16R,TEL16R,SGDID:S000029002,telomere,CHR_16,942396,948010,"""Telomeric region on the right arm of Chromosome XVI; annotated components include an X element core sequence and a short Y' element; TEL16R does have telomeric repeats (TEL16R-TR) ; but they are missing from the genome annotation due to difficulties encountered during sequencing and/or assembly""",Genome Release 64-3-1
ORI1,ORI1,SGDID:S000029667,reverse complement,CHR_MT,4012,4312,"""Mitochondrial origin of replication""",Genome Release 64-3-1
ORI8,ORI8,SGDID:S000029331,reverse complement,CHR_MT,12510,12780,"""Mitochondrial origin of replication""",Genome Release 64-3-1
ORI7,ORI7,SGDID:S000029673,origin_of_replication,CHR_MT,30220,30594,"""Mitochondrial origin of replication""",Genome Release 64-3-1
ORI2,ORI2,SGDID:S000029668,origin_of_replication,CHR_MT,32231,32501,"""Mitochondrial origin of replication""",Genome Release 64-3-1
ORI6,ORI6,SGDID:S000029672,origin_of_replication,CHR_MT,45227,47927,"""Mitochondrial origin of replication""",Genome Release 64-3-1
ORI3,ORI3,SGDID:S000029669,reverse complement,CHR_MT,54567,54840,"""Mitochondrial origin of replication""",Genome Release 64-3-1
ORI4,ORI4,SGDID:S000029670,reverse complement,CHR_MT,56567,56832,"""Mitochondrial origin of replication""",Genome Release 64-3-1
ORI5,ORI5,SGDID:S000029671,origin_of_replication,CHR_MT,82329,82600,"""Mitochondrial origin of replication""",Genome Release 64-3-1
