locus_id,name,sgd_id,genome_annotations,chrom,start,end,description,genome_version
YAR015W,ADE1,SGDID:S000000070,Verified ORF,CHR_1,169375,170295,"""N-succinyl-5-aminoimidazole-4-carboxamide ribotide synthetase; required for 'de novo' purine nucleotide biosynthesis; red pigment accumulates in mutant cells deprived of adenine; protein abundance increases in response to DNA replication stress""",Genome Release 64-3-1
YAR018C,KIN3,SGDID:S000000071,Verified ORF,CHR_1,170396,171703,"""Nonessential serine/threonine protein kinase; possible role in DNA damage response; influences tolerance to high levels of ethanol""",Genome Release 64-3-1
YAR019C,CDC15,SGDID:S000000072,Verified ORF,CHR_1,172211,175135,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Genome Release 64-3-1
YAR019W-A,YAR019W-A,SGDID:S000028735,Dubious ORF,CHR_1,174998,175330,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps ORF CDC15/YAR019C""",Genome Release 64-3-1
YAR020C,PAU7,SGDID:S000000073,Verified ORF,CHR_1,176856,177023,"""Member of the seripauperin multigene family; active during alcoholic fermentation ; regulated by anaerobiosis ; inhibited by oxygen ; repressed by heme""",Genome Release 64-3-1
YAR023C,YAR023C,SGDID:S000000074,Uncharacterized ORF,CHR_1,179281,179820,"""Putative integral membrane protein; member of DUP240 gene family""",Genome Release 64-3-1
YAR027W,UIP3,SGDID:S000000075,Verified ORF,CHR_1,183770,184477,"""Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family""",Genome Release 64-3-1
YAR028W,YAR028W,SGDID:S000000076,Uncharacterized ORF,CHR_1,184892,185596,"""Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS""",Genome Release 64-3-1
YAR029W,YAR029W,SGDID:S000000077,Uncharacterized ORF,CHR_1,186321,186545,"""Member of DUP240 gene family but contains no transmembrane domains; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern""",Genome Release 64-3-1
YAR030C,YAR030C,SGDID:S000001821,Dubious ORF,CHR_1,186512,186853,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YAR029W and the verified gene PRM9""",Genome Release 64-3-1
YAR031W,PRM9,SGDID:S000000078,Verified ORF,CHR_1,186836,187732,"""Pheromone-regulated protein; contains 3 predicted transmembrane segments and an FF sequence ; a motif involved in COPII binding; member of DUP240 gene family; PRM9 has a paralog ; PRM8 ; that arose from a segmental duplication""",Genome Release 64-3-1
YAR033W,MST28,SGDID:S000000079,Verified ORF,CHR_1,188107,188811,"""Putative integral membrane protein ; involved in vesicle formation; forms complex with Mst27p; member of DUP240 gene family; binds COPI and COPII vesicles; MST28 has a paralog ; MST27 ; that arose from a segmental duplication""",Genome Release 64-3-1
YAR035W,YAT1,SGDID:S000000080,Verified ORF,CHR_1,190193,192256,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Genome Release 64-3-1
YAR035C-A,YAR035C-A,SGDID:S000028595,Uncharacterized ORF,CHR_1,192337,192417,"""Putative protein of unknown function; emerging ORF that arose de novo from non-genic locus; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching; localizes to mitochondria""",Genome Release 64-3-1
YAR042W,SWH1,SGDID:S000000081,Verified ORF,CHR_1,192619,196185,"""Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats and FFAT motif; interacts with ER anchor Scs2p at the nucleus-vacuole junction; regulated by sterol binding; SWH1 has a paralog ; OSH2 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YAR047C,YAR047C,SGDID:S000000083,Dubious ORF,CHR_1,201467,201787,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Genome Release 64-3-1
YAR050W,FLO1,SGDID:S000000084,Verified ORF,CHR_1,203403,208016,"""Lectin-like protein involved in flocculation; cell wall protein that binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin sensitive and heat resistant; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO1 has a paralog ; FLO5 ; that arose from a segmental duplication""",Genome Release 64-3-1
YAR053W,YAR053W,SGDID:S000000085,Dubious ORF,CHR_1,208367,208663,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Genome Release 64-3-1
YAR060C,YAR060C,SGDID:S000000086,Dubious ORF,CHR_1,217157,217492,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; YAR060C has a paralog ; YHR212C ; that arose from a segmental duplication""",Genome Release 64-3-1
YAR061W,YAR061W,SGDID:S000000087,pseudogene,CHR_1,218140,219145,"""Pseudogenic fragment with similarity to flocculins; YAR061W has a paralog ; YHR212W-A ; that arose from a segmental duplication""",Genome Release 64-3-1
YAR064W,YAR064W,SGDID:S000000089,Uncharacterized ORF,CHR_1,220198,220497,"""Pseudogenic fragment with similarity to flocculins; YAR064W has a paralog ; YHR213W-B ; that arose from a segmental duplication""",Genome Release 64-3-1
YAR066W,YAR066W,SGDID:S000002144,Uncharacterized ORF,CHR_1,221049,221660,"""Putative GPI protein; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively; YAR066W has a paralog ; YHR214W ; that arose from a segmental duplication""",Genome Release 64-3-1
YAR068W,YAR068W,SGDID:S000000091,Uncharacterized ORF,CHR_1,222406,222891,"""Fungal-specific protein of unknown function; induced in respiratory-deficient cells; YAR068W has a paralog ; YHR214W-A ; that arose from a segmental duplication""",Genome Release 64-3-1
YAR069C,YAR069C,SGDID:S000000092,Dubious ORF,CHR_1,224011,224304,"""Dubious open reading frame; unlikely to encode a protein ; based on available experimental and comparative sequence data; YAR069C has a paralog ; YHR214C-D ; that arose from a segmental duplication""",Genome Release 64-3-1
YAR070C,YAR070C,SGDID:S000000093,Dubious ORF,CHR_1,224563,224862,"""Dubious open reading frame; unlikely to encode a protein ; based on available experimental and comparative sequence data; YAR070C has a paralog ; YHR214C-B ; that arose from a segmental duplication""",Genome Release 64-3-1
YAR071W,PHO11,SGDID:S000000094,Verified ORF,CHR_1,225460,226863,"""One of three repressible acid phosphatases; glycoprotein that is transported to the cell surface by the secretory pathway; induced by phosphate starvation and coordinately regulated by PHO4 and PHO2; PHO11 has a paralog ; PHO12 ; that arose from a segmental duplication""",Genome Release 64-3-1
YAR073W,IMD1,SGDID:S000000095,Dubious ORF,CHR_1,227742,228953,"""Nonfunctional protein with homology to IMP dehydrogenase; blocked reading frame ; located close to the telomere; not expressed at detectable levels; YAR073W and YAR075W comprise a continuous reading frame in most strains of S. cerevisiae; YAR073W/YAR075W together have a paralog ; IMD2 ; that arose from a segmental duplication""",Genome Release 64-3-1
YAR075W,YAR075W,SGDID:S000002145,Dubious ORF,CHR_1,228844,229317,"""Non-functional protein with homology IMP dehydrogenase; YAR073W/IMD1 and YAR075W comprise a continuous reading frame in most strains of S. cerevisiae; YAR073W/YAR075W together have a paralog ; IMD2 ; that arose from a segmental duplication""",Genome Release 64-3-1
YBL113C,YBL113C,SGDID:S000002153,Uncharacterized ORF,CHR_2,280,2658,"""Helicase-like protein encoded within the telomeric Y' element""",Genome Release 64-3-1
YBL113W-A,YBL113W-A,SGDID:S000028599,Dubious ORF,CHR_2,646,1128,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Genome Release 64-3-1
YBL112C,YBL112C,SGDID:S000002152,Uncharacterized ORF,CHR_2,2582,2899,"""Putative protein of unknown function; YBL112C is contained within TEL02L""",Genome Release 64-3-1
YBL111C,YBL111C,SGDID:S000002151,Verified ORF,CHR_2,2907,4116,"""Helicase-like protein encoded within the telomeric Y' element; relocalizes from mitochondrion to cytoplasm upon DNA replication stress""",Genome Release 64-3-1
YBL109W,YBL109W,SGDID:S000002150,Dubious ORF,CHR_2,5790,6125,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Genome Release 64-3-1
YBL108C-A,PAU9,SGDID:S000007592,Verified ORF,CHR_2,7605,7733,"""Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Genome Release 64-3-1
YBL108W,YBL108W,SGDID:S000000204,Dubious ORF,CHR_2,8177,8482,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Genome Release 64-3-1
YBL107W-A,YBL107W-A,SGDID:S000007229,Dubious ORF,CHR_2,9268,9372,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; completely overlaps the Ty2 LTR YBLWdelta2; YBL107W-A has a paralog ; YER138W-A ; that arose from a single-locus duplication""",Genome Release 64-3-1
YBL107C,MIX23,SGDID:S000000203,Verified ORF,CHR_2,9961,10551,"""Mitochondrial intermembrane space protein of unknown function; imported via the MIA import machinery; contains an unusual twin cysteine motif (CX13C CX14C)""",Genome Release 64-3-1
YBL106C,SRO77,SGDID:S000000202,Verified ORF,CHR_2,10847,13879,"""Protein with roles in exocytosis and cation homeostasis; functions in docking and fusion of post-Golgi vesicles with plasma membrane; regulates cell proliferation and colony development via the Rho1-Tor1 pathway; interacts with SNARE protein Sec9p; homolog of Drosophila lethal giant larvae tumor suppressor; SRO77 has a paralog ; SRO7 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YBL105C,PKC1,SGDID:S000000201,Verified ORF,CHR_2,14241,17696,"""Protein serine/threonine kinase; essential for cell wall remodeling during growth; localized to sites of polarized growth and the mother-daughter bud neck; homolog of the alpha ; beta ; and gamma isoforms of mammalian protein kinase C (PKC)""",Genome Release 64-3-1
YBL104C,SEA4,SGDID:S000000200,Verified ORF,CHR_2,18177,21293,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Sea4p ; along with Rtc1p and Mtc5p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; contains an N-terminal beta-propeller fold and a C-terminal RING motif""",Genome Release 64-3-1
YBL103C,RTG3,SGDID:S000000199,Verified ORF,CHR_2,22076,23536,"""bHLH/Zip transcription factor for retrograde (RTG) and TOR pathways; forms a complex with another bHLH/Zip protein ; Rtg1p ; to activate the pathways; target of Hog1p""",Genome Release 64-3-1
YBL102W,SFT2,SGDID:S000000198,Verified ORF,CHR_2,24098,24745,"""Tetra-spanning membrane protein found mostly in the late Golgi; non-essential; can suppress some sed5 alleles; may be part of the transport machinery ; but precise function is unknown; similar to mammalian syntaxin 5""",Genome Release 64-3-1
YBL101C,ECM21,SGDID:S000000197,Verified ORF,CHR_2,24946,28299,"""Alpha-arrestin ; ubiquitin ligase adaptor for Rsp5p; regulates starvation- and substrate-induced Ub-dependent endocytosis of select plasma membrane localized amino acid transporters; substrate of Rsp5p-mediated Lys63-polyubiquitination and Ubp2-mediated deubiquitination; promoter contains several Gcn4p binding sites required for induction in response to starvation via Gcn4p and the general amino acid control pathway; ECM21 has a paralog ; CSR2 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YBL100W-C,YBL100W-C,SGDID:S000028598,Uncharacterized ORF,CHR_2,28427,28546,"""Putative protein of unknown function; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Genome Release 64-3-1
YBL100W-A,YBL100W-A,SGDID:S000002148,transposable_element_gene,CHR_2,29935,31251,"""Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag""",Genome Release 64-3-1
YBL100W-B,YBL100W-B,SGDID:S000002149,transposable_element_gene,CHR_2,29935,31227,"""Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag) ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN); similar to retroviral genes""",Genome Release 64-3-1
