SNP	Chr	Pos
9857	14	710081
9858	14	711992
9859	14	713348
9860	14	713668
9861	14	713710
9862	14	714219
9863	14	714273
9868	14	719053
9869	14	719403
9871	14	721219
9872	14	725113
9875	14	726118
9884	14	726518
9885	14	726523
9886	14	726525
9887	14	726575
9888	14	729195
9890	14	732176
9891	14	733073
9892	14	733487
9893	14	735177
9894	14	735889
9895	14	739108
9896	14	741628
9897	14	742457
9898	14	743336
9899	14	746254
9903	14	746543
9904	14	746927
9905	14	747434
9906	14	748072
9945	14	752169
9946	14	752223
9947	14	752316
9956	14	753367
9957	14	753727
9958	14	754078
9959	14	754144
9960	14	754226
9961	14	754366
9962	14	754394
9963	14	754526
9964	14	754562
9965	14	754579
9966	14	754581
9967	14	754585
9968	14	754592
9969	14	754593
9970	14	754614
9971	14	754622
9972	14	754631
9973	14	755761
9974	14	757948
9975	14	758123
9976	14	758326
9977	14	758808
9978	14	761390
9979	14	761620
9980	14	763023
9981	14	763473
9985	14	766311
9986	14	766388
9987	14	766459
9988	14	766573
9989	14	766895
9990	14	768611
9991	14	771372
9992	14	772188
9993	14	772497
9997	14	776956
9998	14	778347
10000	14	779825
10001	14	780322
10011	15	2614
10012	15	2663
10013	15	3070
10014	15	3372
10019	15	8479
10020	15	8599
10021	15	10191
10022	15	12233
10023	15	12745
10024	15	14707
10025	15	14837
10026	15	15033
10027	15	15458
10028	15	15768
10029	15	16660
10030	15	18025
10033	15	18776
10034	15	19898
10035	15	22262
10036	15	22403
10037	15	23392
10045	15	24813
10052	15	26089
10054	15	28864
10057	15	29736
10058	15	29944
10059	15	30305
10060	15	30308
10062	15	30790
10066	15	31471
10067	15	31707
10068	15	31759
10069	15	31817
10070	15	31883
10071	15	31939
10072	15	32031
10073	15	32291
10077	15	32583
10078	15	32872
10079	15	33670
10080	15	33671
10081	15	34444
10082	15	36136
10083	15	36415
10086	15	37613
10087	15	38574
10088	15	39199
10089	15	39474
10090	15	39586
10091	15	39714
10092	15	39718
10093	15	39786
10094	15	41151
10095	15	41240
10096	15	41993
10097	15	43302
10098	15	44170
10099	15	44946
10100	15	45164
10101	15	45703
10102	15	46225
10103	15	46508
10104	15	46512
10105	15	46521
10106	15	46849
10107	15	47951
10108	15	48688
10109	15	49703
10110	15	50419
10111	15	50499
10112	15	51177
10113	15	51904
10115	15	55421
10117	15	57321
10119	15	58174
10120	15	58698
10121	15	58935
10122	15	59142
10123	15	59919
10125	15	60932
10126	15	61012
10127	15	62400
10128	15	62490
10129	15	62700
10131	15	63560
10132	15	64029
10133	15	64092
10134	15	64169
10135	15	65729
10136	15	65815
10137	15	66419
10138	15	66855
10139	15	67520
10140	15	68041
10141	15	68234
10142	15	68851
10143	15	69757
10144	15	70217
10148	15	70894
10149	15	70941
10150	15	70998
10151	15	71038
10153	15	71370
10155	15	71659
10168	15	79341
10169	15	82212
10170	15	84544
10171	15	86266
10172	15	86295
10175	15	94074
10176	15	96254
10177	15	96613
10178	15	99518
10179	15	99543
10180	15	100316
10181	15	106762
10182	15	108576
10183	15	109676
10187	15	112248
10188	15	113148
10194	15	117153
10195	15	126797
10197	15	129576
10198	15	129671
10199	15	132664
10200	15	132707
10201	15	132710
10202	15	132712
10203	15	132737
10204	15	132965
10205	15	133138
10206	15	133313
10207	15	133314
10208	15	133472
10209	15	133474
10210	15	133533
10211	15	133892
10212	15	133910
10213	15	133953
10214	15	133965
10215	15	134036
10216	15	134558
10217	15	134644
10218	15	134750
10219	15	134843
10220	15	136895
10223	15	141593
10224	15	143047
10225	15	143755
10226	15	143906
10227	15	144887
10230	15	149218
10231	15	149283
10232	15	150503
10233	15	150771
10234	15	150846
10235	15	151176
10236	15	151907
10237	15	154160
10238	15	154614
10239	15	158171
10240	15	158444
10241	15	158776
10242	15	158792
10243	15	158961
10244	15	158969
10245	15	159655
10246	15	159884
10247	15	160429
10248	15	160644
10249	15	165912
10250	15	166369
10251	15	168199
10252	15	168558
10253	15	168592
10254	15	168689
10255	15	169414
10256	15	170347
10257	15	170413
10258	15	170682
10259	15	170944
10260	15	171150
10261	15	171671
10262	15	172074
10263	15	172102
10264	15	173340
10265	15	179652
10266	15	180876
10267	15	180978
10268	15	181071
10269	15	181986
10270	15	183037
10271	15	184074
10272	15	184082
10273	15	185252
10275	15	185951
10276	15	187949
10277	15	188149
10279	15	194959
10280	15	195072
10281	15	195091
10283	15	197493
10284	15	202330
10285	15	203046
10286	15	203091
10287	15	203284
10293	15	207086
10294	15	211986
10295	15	214295
10296	15	214375
10297	15	216217
10299	15	216273
10303	15	217434
10304	15	217612
10305	15	218167
10306	15	218248
10307	15	220986
10308	15	221062
10309	15	221859
10310	15	222323
10311	15	223392
10312	15	226144
10316	15	228290
10318	15	231018
10320	15	232248
10321	15	233334
10322	15	234107
10323	15	234124
10324	15	234411
10325	15	235211
10327	15	236301
10331	15	237260
10333	15	240287
10334	15	242903
10335	15	243109
10336	15	243553
10337	15	244594
10338	15	244868
10339	15	247506
10340	15	248251
10341	15	250092
10342	15	252113
10343	15	253558
10344	15	253929
10345	15	253930
10346	15	253973
10347	15	253998
10348	15	255007
10352	15	261313
10353	15	262436
10354	15	263540
10355	15	263860
10357	15	267332
10358	15	268222
10359	15	269477
10360	15	269919
10361	15	270218
10362	15	270269
10363	15	270972
10364	15	271365
10365	15	271552
10366	15	271780
10368	15	272768
10369	15	274007
10370	15	274603
10371	15	276632
10374	15	277467
10379	15	278631
10380	15	281378
10381	15	285588
10382	15	285741
10383	15	285960
10384	15	286046
10385	15	286242
10386	15	286732
10388	15	288282
10389	15	289191
10390	15	289865
10391	15	294442
10392	15	298709
10394	15	300336
10395	15	300373
10398	15	300972
10399	15	302265
10400	15	305341
10401	15	305375
10402	15	305436
10403	15	305531
10404	15	309504
10405	15	309869
10406	15	309954
10407	15	310221
10408	15	310574
10410	15	311056
10411	15	311337
10412	15	312146
10413	15	312151
10414	15	312245
10415	15	312534
10418	15	316405
10419	15	316670
10420	15	316958
10421	15	317329
10422	15	318509
10423	15	322448
10424	15	329425
10426	15	334807
10427	15	338579
10428	15	343921
10429	15	346460
10430	15	346467
10431	15	346509
10432	15	349540
10434	15	350076
10435	15	350753
10436	15	351238
10438	15	356056
10439	15	357232
10440	15	358094
10443	15	364136
10444	15	366396
10445	15	366644
10446	15	368091
10447	15	370822
10450	15	372209
10451	15	372217
10452	15	372714
10453	15	372783
10454	15	376289
10455	15	379384
10456	15	381987
10457	15	382511
10458	15	383674
10460	15	385480
10465	15	389923
10466	15	390617
10467	15	390618
10468	15	390621
10469	15	392113
10470	15	392353
10471	15	393541
10472	15	394456
10473	15	397092
10475	15	408490
10476	15	409351
10477	15	411919
10478	15	412551
10480	15	413284
10481	15	414582
10483	15	421830
10484	15	422359
10485	15	422808
10486	15	424272
10487	15	425338
10490	15	427668
10495	15	430047
10496	15	433993
10498	15	441176
10500	15	443566
10501	15	443890
10502	15	446521
10503	15	446992
10512	15	449086
10513	15	451421
10514	15	453019
10515	15	459550
10516	15	460514
10517	15	460515
10518	15	461014
10521	15	461760
10522	15	461793
10523	15	461814
10524	15	462280
10529	15	465855
10530	15	466097
10531	15	466324
10532	15	466738
10533	15	467591
10534	15	467703
10535	15	467752
10536	15	467792
10537	15	467889
10539	15	471823
10540	15	472448
10542	15	474768
10543	15	475002
10544	15	477403
10546	15	477914
10547	15	478685
10548	15	479604
10549	15	483470
10550	15	484698
10552	15	487554
10553	15	488538
10557	15	491077
10558	15	491585
10559	15	492159
10560	15	495561
10561	15	495702
10562	15	497661
10563	15	498195
10564	15	507796
10565	15	508952
10566	15	509182
10567	15	509318
10568	15	510569
10569	15	511379
10570	15	513988
10571	15	514714
10573	15	520780
10574	15	521235
10575	15	521442
10576	15	523460
10579	15	526003
10580	15	529986
10581	15	530828
10582	15	535075
10584	15	537874
10586	15	542319
10587	15	544846
10588	15	546198
10589	15	546237
10591	15	549104
10593	15	554500
10594	15	557431
10595	15	558567
10596	15	558912
10597	15	560958
10598	15	561827
10599	15	561893
10600	15	563572
10601	15	563727
10602	15	566834
10603	15	568292
10604	15	571413
10605	15	572989
10607	15	578365
10609	15	580357
10612	15	587077
10613	15	588514
10614	15	588544
10615	15	588953
10616	15	589040
10617	15	589277
10620	15	591247
10621	15	593982
10622	15	594139
10628	15	602954
10631	15	608367
10633	15	615079
10634	15	615367
10638	15	618996
10639	15	619443
10640	15	619880
10641	15	623130
10642	15	625082
10643	15	628108
10644	15	628209
10645	15	628770
10646	15	629119
10647	15	630972
10648	15	631958
10649	15	631968
10650	15	632436
10653	15	635177
10654	15	635682
10655	15	636570
10656	15	637208
10657	15	637584
10658	15	637878
10659	15	637893
10660	15	637894
10661	15	637926
10662	15	639000
10663	15	639239
10664	15	639279
10665	15	639290
10666	15	639391
10667	15	639445
10668	15	639520
10669	15	639862
10670	15	640033
10671	15	640056
10672	15	640881
10673	15	641425
10674	15	642215
10675	15	642286
10676	15	642294
10677	15	642325
10678	15	642712
10679	15	645672
10680	15	646327
10681	15	649242
10682	15	649484
10683	15	651364
10684	15	652034
10685	15	653760
10686	15	653769
10687	15	653775
10688	15	656377
10689	15	657044
10690	15	657104
10691	15	657980
10695	15	660805
10696	15	663916
10697	15	664038
10698	15	664146
10699	15	664726
10700	15	667693
10701	15	668514
10703	15	671034
10704	15	673487
10705	15	674856
10707	15	676857
10708	15	677981
10709	15	677995
10710	15	678027
10711	15	678058
10714	15	678248
10722	15	678832
10723	15	678916
10726	15	678995
10727	15	679406
10728	15	679485
10729	15	680430
10732	15	682676
10733	15	685516
10734	15	690141
10735	15	691906
10737	15	692272
10738	15	695613
10739	15	696549
10740	15	697431
10741	15	697632
10742	15	697884
10743	15	697906
10744	15	698025
10745	15	698268
10747	15	698953
10748	15	701044
10749	15	701551
10750	15	701614
10751	15	701762
10752	15	701781
10753	15	701849
10754	15	701869
10755	15	702245
10756	15	702344
10757	15	702475
10758	15	702493
10759	15	702546
10760	15	702764
10761	15	703056
10768	15	710273
10772	15	716842
10773	15	717962
10774	15	719963
10775	15	720332
10776	15	720492
10777	15	729585
10778	15	729632
10779	15	729765
10780	15	729766
10781	15	731742
10782	15	735908
10783	15	736963
10784	15	736990
10785	15	737166
10789	15	747552
10790	15	748030
10791	15	751144
10792	15	751335
10793	15	751442
10794	15	751857
10796	15	757677
10797	15	757952
10799	15	758119
10800	15	758539
10801	15	759034
10802	15	759061
10803	15	759214
10804	15	759381
10806	15	760114
10807	15	761032
10808	15	761321
10809	15	762315
10810	15	762399
10811	15	762569
10812	15	762597
10813	15	762665
10814	15	763531
10815	15	763849
10816	15	763978
10817	15	764381
10818	15	764453
10820	15	765710
10821	15	765854
10822	15	766151
10823	15	766225
10824	15	766858
10825	15	767623
10826	15	767955
10827	15	768052
10831	15	774372
10832	15	774673
10834	15	776034
10835	15	776532
10836	15	777196
10837	15	777500
10838	15	777559
10839	15	778023
10841	15	779669
10842	15	779900
10843	15	780008
10844	15	781811
10845	15	785050
10848	15	785674
10849	15	789434
10850	15	789595
10851	15	789672
10853	15	791260
10854	15	796798
10855	15	797115
10856	15	797158
10857	15	797268
10858	15	797335
10859	15	798213
10860	15	798788
10861	15	798886
10862	15	800526
10863	15	802678
10864	15	803281
10865	15	806960
10866	15	807285
10867	15	808281
10868	15	808893
10869	15	810364
10870	15	810448
10871	15	811848
10872	15	815715
10873	15	816215
10874	15	816620
10875	15	816745
10876	15	818536
10877	15	819084
10878	15	822096
10879	15	822156
10880	15	822171
10883	15	822605
10884	15	822681
10886	15	823485
10887	15	823924
10888	15	824287
10889	15	824858
10891	15	825246
10892	15	826538
10893	15	829621
10894	15	830933
10896	15	833802
10897	15	834594
10898	15	841040
10899	15	841052
10900	15	843952
10901	15	846356
10902	15	846553
10903	15	846837
10905	15	848974
10906	15	849160
10907	15	849407
10908	15	849538
10909	15	850586
10910	15	852168
10911	15	854152
10912	15	859618
10916	15	861655
10917	15	863324
10918	15	863468
10919	15	864150
10920	15	864445
10921	15	866884
10922	15	866920
10923	15	867290
10925	15	870871
10926	15	873261
10927	15	873940
10929	15	876222
10932	15	880049
10933	15	880507
10934	15	885299
10935	15	887134
10936	15	887279
10937	15	888108
10938	15	888555
10942	15	892522
10944	15	897914
10945	15	898824
10946	15	900083
10947	15	901583
10948	15	903422
10950	15	906404
10951	15	906473
10952	15	906721
10953	15	906722
10954	15	907032
10955	15	907053
10956	15	907245
10957	15	907643
10958	15	908870
10962	15	911795
10963	15	912636
10964	15	912729
10965	15	917889
10966	15	919436
10967	15	921242
10968	15	921271
10969	15	923218
10970	15	927535
10974	15	931347
10975	15	933083
10976	15	934483
10977	15	934516
10978	15	935795
10979	15	937046
10980	15	938051
10981	15	940092
10982	15	941271
10983	15	943341
10985	15	950568
10986	15	951423
10987	15	952849
10988	15	956308
10989	15	957477
10990	15	959079
10993	15	961458
10994	15	961510
10995	15	961682
10996	15	963635
10997	15	963965
10998	15	964403
11000	15	970097
11001	15	970105
11026	15	977576
11027	15	979280
11028	15	981228
11029	15	981231
11030	15	981687
11031	15	986923
11032	15	987887
11033	15	991809
11034	15	992356
11035	15	992802
11036	15	993662
11037	15	993671
11038	15	993703
11040	15	994833
11043	15	995180
11044	15	995834
11045	15	996026
11046	15	996702
11047	15	996731
11048	15	999455
11052	16	16723
11053	16	16724
11057	16	16745
11058	16	16749
11063	16	19554
11064	16	19582
11066	16	19639
11070	16	20152
11072	16	22059
11073	16	23447
11074	16	24494
11075	16	24575
11076	16	24701
11077	16	24708
11084	16	25057
11085	16	25069
11086	16	25078
11087	16	25079
11090	16	25194
11091	16	25200
11092	16	25209
11093	16	25269
11095	16	26510
11096	16	27710
11097	16	28365
11100	16	29135
11101	16	30586
11102	16	30803
11103	16	35528
11104	16	35760
11105	16	35982
11106	16	40390
11107	16	40490
11108	16	40552
11112	16	43424
11113	16	43662
11114	16	46114
11116	16	46765
11117	16	47416
11118	16	48340
11120	16	53867
11121	16	54905
11122	16	55419
11123	16	55474
11124	16	55604
11125	16	55617
11126	16	55625
11127	16	55837
11128	16	55962
11129	16	55976
11130	16	56019
11131	16	56137
11132	16	56154
11133	16	56155
11134	16	56282
11135	16	56288
11136	16	56294
11137	16	56308
11161	16	64299
11162	16	64309
11163	16	64310
11169	16	64540
11171	16	67148
11172	16	67473
11173	16	67906
11174	16	68771
11176	16	69480
11177	16	69886
11178	16	69892
11179	16	70566
11180	16	70846
11181	16	73035
11182	16	73826
11185	16	74744
11186	16	74823
11187	16	75046
11188	16	75389
11189	16	75921
11190	16	76550
11192	16	76573
11194	16	77714
11195	16	77752
11196	16	78094
11197	16	78301
11198	16	78839
11199	16	82484
11200	16	83222
11201	16	83512
11203	16	86230
11204	16	87193
11205	16	89859
11206	16	92234
11207	16	92791
11208	16	93959
11209	16	96065
11210	16	100561
11211	16	101574
11212	16	103110
11214	16	105267
11215	16	105336
11216	16	110992
11217	16	114578
11218	16	115153
11219	16	116214
11220	16	116322
11221	16	116373
11222	16	116826
11223	16	117063
11224	16	117072
11229	16	117654
11230	16	117985
11231	16	118215
11232	16	118252
11233	16	118322
11234	16	118512
11235	16	120319
11236	16	121298
11237	16	122212
11238	16	125144
11239	16	125464
11240	16	126720
11241	16	128020
11242	16	128319
11243	16	128822
11244	16	129358
11246	16	132814
11247	16	136628
11248	16	136917
11251	16	143053
11252	16	143870
11253	16	145251
11254	16	145367
11255	16	145806
11256	16	145918
11257	16	147108
11258	16	149006
11259	16	149106
11260	16	149133
11261	16	150017
11262	16	151512
11263	16	154007
11264	16	155634
11265	16	156150
11271	16	156476
11272	16	156514
11273	16	156560
11274	16	159409
11276	16	163733
11277	16	163842
11282	16	167913
11283	16	168266
11284	16	170236
11285	16	170586
11286	16	170647
11287	16	170885
11288	16	170900
11289	16	170927
11290	16	170955
11291	16	170958
11292	16	170964
11293	16	170973
11294	16	171033
11295	16	171059
11296	16	171165
11297	16	171270
11298	16	171314
11300	16	171451
11301	16	171458
11302	16	171525
11303	16	171529
11304	16	171534
11305	16	171564
11306	16	171567
11308	16	171729
11309	16	171822
11313	16	172126
11314	16	172141
11315	16	172786
11316	16	173125
11317	16	173235
11318	16	173538
11319	16	173703
11320	16	173708
11321	16	173979
11324	16	174996
11325	16	179596
11326	16	180654
11327	16	180789
11328	16	180828
11329	16	180851
11330	16	181568
11331	16	182956
11332	16	187861
11334	16	188882
11335	16	188952
11336	16	189738
11337	16	191167
11340	16	195694
11341	16	195879
11342	16	196859
11343	16	197237
11347	16	198072
11348	16	199543
11349	16	202983
11350	16	206288
11351	16	207364
11352	16	207437
11353	16	208852
11354	16	209279
11355	16	210158
11357	16	211386
11360	16	212704
11361	16	212773
11362	16	213411
11363	16	214724
11364	16	215183
11365	16	215973
11366	16	218021
11367	16	220471
11368	16	220856
11369	16	220879
11370	16	221591
11371	16	222732
11372	16	223881
11373	16	225111
11374	16	227828
11375	16	227880
11376	16	228020
11377	16	228836
11378	16	229266
11379	16	229480
11380	16	229981
11381	16	230687
11382	16	232373
11383	16	235230
11384	16	235984
11385	16	238141
11386	16	238158
11387	16	238341
11388	16	238837
11389	16	239186
11390	16	241363
11392	16	242191
11393	16	243771
11396	16	248105
11398	16	250804
11399	16	256672
11402	16	261161
11403	16	261385
11404	16	262588
11405	16	262948
11406	16	263569
11407	16	263635
11408	16	266518
11409	16	266729
11410	16	267591
11411	16	267787
11412	16	269345
11413	16	269829
11414	16	270942
11418	16	271083
11419	16	271095
11420	16	271460
11421	16	271555
11422	16	272321
11423	16	272587
11424	16	272608
11425	16	272771
11426	16	273953
11427	16	274031
11428	16	274407
11429	16	274932
11430	16	275044
11431	16	275336
11433	16	276423
11434	16	276463
11435	16	276662
11436	16	276675
11439	16	277437
11440	16	277570
11441	16	277737
11442	16	277787
11443	16	277836
11447	16	278867
11448	16	279067
11449	16	280178
11450	16	281799
11451	16	281831
11452	16	281975
11453	16	282180
11454	16	283161
11455	16	283198
11456	16	283200
11458	16	283618
11459	16	284685
11460	16	286882
11461	16	288425
11462	16	292604
11463	16	293786
11464	16	295408
11465	16	295944
11466	16	296048
11468	16	297486
11470	16	300317
11471	16	300745
11472	16	300812
11473	16	305191
11474	16	305292
11475	16	305368
11476	16	306491
11477	16	309023
11478	16	309089
11479	16	310891
11480	16	311025
11482	16	314083
11483	16	317370
11484	16	319783
11486	16	325063
11487	16	326625
11488	16	326955
11489	16	326956
11490	16	327318
11492	16	333274
11493	16	334163
11494	16	334248
11495	16	334818
11496	16	335267
11497	16	336019
11498	16	337021
11499	16	337162
11500	16	337655
11502	16	340393
11503	16	341087
11504	16	341278
11505	16	341700
11506	16	341808
11507	16	342089
11508	16	342883
11509	16	344589
11510	16	344783
11511	16	344854
11512	16	344885
11513	16	345435
11515	16	347467
11517	16	349333
11518	16	351858
11519	16	354554
11520	16	357448
11521	16	357487
11526	16	360700
11529	16	364799
11530	16	368962
11531	16	370944
11532	16	374664
11533	16	375273
11534	16	379453
11535	16	379899
11537	16	382997
11540	16	385700
11542	16	388383
11543	16	390896
11544	16	391737
11545	16	394692
11546	16	394889
11547	16	397855
11548	16	402293
11549	16	402514
11550	16	402519
11551	16	403369
11552	16	403706
11553	16	404629
11555	16	408647
11556	16	408849
11557	16	410559
11558	16	414655
11559	16	416016
11561	16	422802
11562	16	423193
11563	16	423981
11567	16	426033
11568	16	426036
11569	16	429194
11570	16	429289
11571	16	429882
11572	16	432058
11573	16	432771
11574	16	434375
11575	16	434477
11577	16	444059
11578	16	444574
11579	16	447582
11581	16	452142
11582	16	452342
11583	16	453075
11584	16	454180
11586	16	458134
11588	16	463609
11589	16	463745
11590	16	464655
11591	16	465114
11592	16	466376
11593	16	468617
11594	16	469813
11595	16	470812
11596	16	471343
11597	16	473892
11598	16	475831
11599	16	476232
11600	16	476735
11601	16	477416
11602	16	481940
11604	16	486479
11605	16	487107
11606	16	487561
11607	16	488115
11608	16	488158
11610	16	493871
11611	16	493908
11612	16	494210
11613	16	496069
11614	16	496405
11615	16	496486
11616	16	496734
11619	16	501341
11620	16	502064
11621	16	503488
11622	16	504270
11623	16	505268
11624	16	506544
11626	16	508190
11627	16	511467
11628	16	511586
11629	16	511956
11630	16	514485
11631	16	516172
11632	16	518590
11633	16	520551
11634	16	521626
11640	16	523110
11641	16	523235
11643	16	525073
11644	16	525661
11645	16	526381
11646	16	526392
11647	16	532338
11649	16	533665
11650	16	534748
11651	16	535073
11653	16	535986
11655	16	537435
11656	16	538056
11657	16	539109
11658	16	544393
11659	16	546787
11660	16	549715
11661	16	550659
11662	16	552419
11663	16	552585
11664	16	552949
11665	16	553071
11666	16	553465
11667	16	554350
11668	16	554689
11669	16	555419
11670	16	556778
11671	16	558975
11672	16	559542
11674	16	564316
11675	16	564355
11677	16	571530
11678	16	572250
11681	16	572464
11682	16	574886
11683	16	575622
11684	16	576040
11685	16	576347
11686	16	576969
11687	16	578941
11688	16	579283
11689	16	579790
11690	16	579913
11691	16	584269
11692	16	584312
11693	16	584582
11694	16	585943
11695	16	586808
11696	16	586856
11697	16	586864
11698	16	586960
11699	16	586993
11700	16	587188
11702	16	587583
11703	16	587661
11704	16	587778
11705	16	589406
11706	16	590624
11707	16	591060
11708	16	591536
11710	16	591766
11711	16	591786
11713	16	599525
11714	16	599564
11717	16	600877
11718	16	601071
11719	16	602166
11721	16	604113
11722	16	604897
11723	16	605104
11724	16	605672
11725	16	606419
11726	16	606674
11728	16	607971
11729	16	608318
11730	16	608420
11731	16	608450
11732	16	608778
11733	16	608786
11734	16	611083
11736	16	613369
11737	16	614208
11738	16	615020
11740	16	616806
11741	16	618813
11742	16	619798
11744	16	622910
11745	16	623271
11746	16	625011
11747	16	627247
11748	16	627281
11749	16	629630
11750	16	630835
11751	16	631047
11753	16	631703
11754	16	635798
11755	16	637935
11756	16	638064
11757	16	638486
11758	16	641225
11759	16	641460
11760	16	641530
11761	16	641565
11765	16	652919
11766	16	653824
11767	16	653904
11770	16	656034
11771	16	656502
11772	16	656563
11773	16	656677
11774	16	656737
11775	16	656911
11778	16	662572
11779	16	664333
11780	16	664344
11781	16	664479
11782	16	664738
11783	16	669340
11784	16	670717
11785	16	672180
11786	16	674766
11789	16	676149
11790	16	678686
11794	16	685174
11795	16	687039
11796	16	693600
11797	16	693803
11798	16	694218
11799	16	694515
11800	16	695195
11802	16	695787
11803	16	697573
11805	16	698663
11806	16	700309
11808	16	704646
11809	16	705266
11810	16	706473
11811	16	707559
11812	16	709839
11813	16	709840
11815	16	712765
11816	16	714288
11817	16	715895
11818	16	716403
11819	16	716826
11820	16	718898
11821	16	718947
11822	16	719279
11823	16	719912
11824	16	720416
11825	16	720559
11827	16	726414
11829	16	726730
11830	16	730557
11831	16	731073
11833	16	734076
11834	16	734843
11835	16	734857
11836	16	737361
11837	16	737788
11838	16	738117
11839	16	739468
11840	16	739602
11841	16	740758
11842	16	742309
11843	16	743305
11844	16	744198
11847	16	745885
11848	16	745923
11849	16	746245
11850	16	746854
11851	16	747182
11852	16	747480
11853	16	747487
11854	16	751903
11855	16	752508
11856	16	753099
11858	16	753557
11859	16	754310
11860	16	757660
11861	16	762886
11862	16	768045
11863	16	769323
11867	16	777332
11868	16	777676
11869	16	779081
11870	16	779198
11871	16	779281
11872	16	786138
11875	16	787485
11876	16	787976
11877	16	790960
11878	16	792397
11879	16	792584
11880	16	793703
11881	16	795138
11882	16	795139
11883	16	795157
11884	16	797429
11885	16	798666
11886	16	810605
11887	16	810615
11888	16	810640
11890	16	812990
11891	16	814026
11892	16	814192
11893	16	818804
11894	16	819256
11896	16	822959
11897	16	823324
11898	16	823418
11899	16	825433
11900	16	827031
11901	16	828223
11902	16	828272
11903	16	831753
11904	16	833135
11905	16	834908
11906	16	835119
11907	16	835125
11908	16	835149
11910	16	836372
11912	16	839159
11913	16	840309
11914	16	840443
11915	16	840461
11916	16	840560
11919	16	841449
11920	16	841684
11921	16	842949
11922	16	843618
11923	16	843702
11924	16	850422
11926	16	857866
11927	16	858788
11928	16	858824
11929	16	859747
11932	16	862181
11933	16	863263
11934	16	863372
11935	16	863978
11936	16	864021
11937	16	864193
11938	16	864283
11939	16	864742
11940	16	867326
11942	16	869725
11944	16	873212
11945	16	873246
11946	16	873367
11948	16	879475
11949	16	879779
11950	16	881962
11951	16	882230
11952	16	883992
11953	16	884119
11956	16	888040
11957	16	890359
11958	16	892106
11959	16	893672
11961	16	896683
11962	16	896710
11966	16	897736
11967	16	899836
11968	16	899989
11969	16	900472
11970	16	902929
11971	16	903415
11972	16	905004
11973	16	905596
11976	16	911554
11977	16	912174
11978	16	918804
11979	16	919752
11980	16	921739
11983	16	924612
11984	16	924658
11985	16	924973
11986	16	925072
11987	16	925491
11988	16	925497
11989	16	925534
11990	16	927019
11991	16	928107
11992	16	928226
11993	16	929728
11995	16	930208
11996	16	931230
11997	16	931245
11998	16	931869
11999	16	934894
12001	16	936057
12002	16	936430
12003	16	936637
12004	16	938418
12005	16	939333
12006	16	939663
12008	16	941355
12009	16	941483
12010	16	941688
12011	16	942253
12012	16	942296
12017	16	942826
12045	MT	51098
12050	MT	74432
