seqid,source,type,start,end,score,strand,phase,attributes
CHR_14,LD information,LD block,236810,237449,1,+,.,Name=CHR_14_9432-9433
CHR_14,LD information,LD block,239611,240005,1,+,.,Name=CHR_14_9434-9435
CHR_14,LD information,LD block,241114,250690,1,+,.,Name=CHR_14_9437-9443
CHR_14,LD information,LD block,256840,257173,1,+,.,Name=CHR_14_9445-9446
CHR_14,LD information,LD block,269770,278085,1,+,.,Name=CHR_14_9450-9455
CHR_14,LD information,LD block,285036,288822,1,+,.,Name=CHR_14_9459-9460
CHR_14,LD information,LD block,301407,303958,1,+,.,Name=CHR_14_9464-9466
CHR_14,LD information,LD block,308862,309784,1,+,.,Name=CHR_14_9468-9470
CHR_14,LD information,LD block,312454,317822,1,+,.,Name=CHR_14_9472-9477
CHR_14,LD information,LD block,319124,321416,1,+,.,Name=CHR_14_9479-9486
CHR_14,LD information,LD block,327569,332647,1,+,.,Name=CHR_14_9488-9494
CHR_14,LD information,LD block,335071,337563,1,+,.,Name=CHR_14_9497-9500
CHR_14,LD information,LD block,339992,340237,1,+,.,Name=CHR_14_9502-9503
CHR_14,LD information,LD block,345245,351040,1,+,.,Name=CHR_14_9506-9510
CHR_14,LD information,LD block,354062,354457,1,+,.,Name=CHR_14_9511-9512
CHR_14,LD information,LD block,358382,364156,1,+,.,Name=CHR_14_9515-9522
CHR_14,LD information,LD block,371957,372787,1,+,.,Name=CHR_14_9524-9525
CHR_14,LD information,LD block,374309,377751,1,+,.,Name=CHR_14_9528-9531
CHR_14,LD information,LD block,381889,388126,1,+,.,Name=CHR_14_9535-9539
CHR_14,LD information,LD block,400328,402194,1,+,.,Name=CHR_14_9543-9549
CHR_14,LD information,LD block,407338,410127,1,+,.,Name=CHR_14_9551-9556
CHR_14,LD information,LD block,418803,424711,1,+,.,Name=CHR_14_9558-9562
CHR_14,LD information,LD block,427910,434507,1,+,.,Name=CHR_14_9566-9570
CHR_14,LD information,LD block,437581,437955,1,+,.,Name=CHR_14_9572-9573
CHR_14,LD information,LD block,442710,466103,1,+,.,Name=CHR_14_9576-9596
CHR_14,LD information,LD block,469224,469677,1,+,.,Name=CHR_14_9597-9598
CHR_14,LD information,LD block,481896,485955,1,+,.,Name=CHR_14_9603-9605
CHR_14,LD information,LD block,491097,491381,1,+,.,Name=CHR_14_9608-9609
CHR_14,LD information,LD block,497369,499301,1,+,.,Name=CHR_14_9611-9614
CHR_14,LD information,LD block,501883,502292,1,+,.,Name=CHR_14_9617-9619
CHR_14,LD information,LD block,502888,502917,1,+,.,Name=CHR_14_9620-9621
CHR_14,LD information,LD block,503689,504423,1,+,.,Name=CHR_14_9622-9623
CHR_14,LD information,LD block,508489,508681,1,+,.,Name=CHR_14_9624-9625
CHR_14,LD information,LD block,510823,516139,1,+,.,Name=CHR_14_9627-9628
CHR_14,LD information,LD block,528514,529589,1,+,.,Name=CHR_14_9632-9634
CHR_14,LD information,LD block,534351,534813,1,+,.,Name=CHR_14_9635-9636
CHR_14,LD information,LD block,535369,536010,1,+,.,Name=CHR_14_9638-9639
CHR_14,LD information,LD block,538257,539456,1,+,.,Name=CHR_14_9640-9641
CHR_14,LD information,LD block,543643,544381,1,+,.,Name=CHR_14_9643-9644
CHR_14,LD information,LD block,547700,553785,1,+,.,Name=CHR_14_9646-9654
CHR_14,LD information,LD block,559885,560313,1,+,.,Name=CHR_14_9658-9659
CHR_14,LD information,LD block,560682,560683,1,+,.,Name=CHR_14_9661-9662
CHR_14,LD information,LD block,568268,568270,1,+,.,Name=CHR_14_9668-9669
CHR_14,LD information,LD block,568966,569044,1,+,.,Name=CHR_14_9671-9673
CHR_14,LD information,LD block,571979,572015,1,+,.,Name=CHR_14_9679-9680
CHR_14,LD information,LD block,572143,572150,1,+,.,Name=CHR_14_9683-9684
CHR_14,LD information,LD block,572330,572366,1,+,.,Name=CHR_14_9688-9689
CHR_14,LD information,LD block,574408,575614,1,+,.,Name=CHR_14_9695-9697
CHR_14,LD information,LD block,577297,579044,1,+,.,Name=CHR_14_9699-9700
CHR_14,LD information,LD block,584861,593538,1,+,.,Name=CHR_14_9705-9714
CHR_14,LD information,LD block,599887,599892,1,+,.,Name=CHR_14_9720-9721
CHR_14,LD information,LD block,599947,599953,1,+,.,Name=CHR_14_9722-9723
CHR_14,LD information,LD block,600108,600123,1,+,.,Name=CHR_14_9727-9728
CHR_14,LD information,LD block,600272,600283,1,+,.,Name=CHR_14_9732-9733
CHR_14,LD information,LD block,600908,600923,1,+,.,Name=CHR_14_9734-9735
CHR_14,LD information,LD block,600933,600943,1,+,.,Name=CHR_14_9738-9741
CHR_14,LD information,LD block,602396,602402,1,+,.,Name=CHR_14_9745-9746
CHR_14,LD information,LD block,602807,602854,1,+,.,Name=CHR_14_9748-9749
CHR_14,LD information,LD block,607186,616988,1,+,.,Name=CHR_14_9755-9763
CHR_14,LD information,LD block,619723,625946,1,+,.,Name=CHR_14_9766-9773
CHR_14,LD information,LD block,629832,630753,1,+,.,Name=CHR_14_9780-9783
CHR_14,LD information,LD block,635910,641214,1,+,.,Name=CHR_14_9787-9792
CHR_14,LD information,LD block,642445,642447,1,+,.,Name=CHR_14_9793-9794
CHR_14,LD information,LD block,643876,648789,1,+,.,Name=CHR_14_9796-9802
CHR_14,LD information,LD block,651964,651987,1,+,.,Name=CHR_14_9806-9807
CHR_14,LD information,LD block,654230,654336,1,+,.,Name=CHR_14_9808-9809
CHR_14,LD information,LD block,672978,674210,1,+,.,Name=CHR_14_9814-9815
CHR_14,LD information,LD block,678924,682649,1,+,.,Name=CHR_14_9819-9822
CHR_14,LD information,LD block,688149,688671,1,+,.,Name=CHR_14_9824-9826
CHR_14,LD information,LD block,691577,691878,1,+,.,Name=CHR_14_9828-9829
CHR_14,LD information,LD block,696247,696503,1,+,.,Name=CHR_14_9832-9833
CHR_14,LD information,LD block,701530,701961,1,+,.,Name=CHR_14_9835-9836
CHR_14,LD information,LD block,704283,704301,1,+,.,Name=CHR_14_9839-9842
CHR_14,LD information,LD block,704456,704458,1,+,.,Name=CHR_14_9844-9845
CHR_14,LD information,LD block,705287,705555,1,+,.,Name=CHR_14_9849-9850
CHR_14,LD information,LD block,708352,708456,1,+,.,Name=CHR_14_9852-9854
CHR_14,LD information,LD block,709804,714273,1,+,.,Name=CHR_14_9856-9863
CHR_14,LD information,LD block,719053,719403,1,+,.,Name=CHR_14_9868-9869
CHR_14,LD information,LD block,725113,726075,1,+,.,Name=CHR_14_9872-9873
CHR_14,LD information,LD block,726345,726350,1,+,.,Name=CHR_14_9877-9878
CHR_14,LD information,LD block,726490,729195,1,+,.,Name=CHR_14_9883-9888
CHR_14,LD information,LD block,733073,735889,1,+,.,Name=CHR_14_9891-9894
CHR_14,LD information,LD block,741628,743336,1,+,.,Name=CHR_14_9896-9898
CHR_14,LD information,LD block,746278,748072,1,+,.,Name=CHR_14_9900-9906
CHR_14,LD information,LD block,750743,750744,1,+,.,Name=CHR_14_9907-9908
CHR_14,LD information,LD block,750776,750888,1,+,.,Name=CHR_14_9911-9921
CHR_14,LD information,LD block,750914,750915,1,+,.,Name=CHR_14_9924-9925
CHR_14,LD information,LD block,751004,751070,1,+,.,Name=CHR_14_9927-9932
CHR_14,LD information,LD block,751148,751151,1,+,.,Name=CHR_14_9934-9935
CHR_14,LD information,LD block,751269,751286,1,+,.,Name=CHR_14_9939-9941
CHR_14,LD information,LD block,752223,752316,1,+,.,Name=CHR_14_9946-9947
CHR_14,LD information,LD block,752615,752737,1,+,.,Name=CHR_14_9949-9955
CHR_14,LD information,LD block,753727,754631,1,+,.,Name=CHR_14_9957-9972
CHR_14,LD information,LD block,757948,763473,1,+,.,Name=CHR_14_9974-9981
CHR_14,LD information,LD block,766311,772497,1,+,.,Name=CHR_14_9985-9993
CHR_14,LD information,LD block,776956,778347,1,+,.,Name=CHR_14_9997-9998
CHR_14,LD information,LD block,779825,780322,1,+,.,Name=CHR_14_10000-10001
CHR_14,LD information,LD block,783914,783918,1,+,.,Name=CHR_14_10007-10008
CHR_14,LD information,LD block,783923,783929,1,+,.,Name=CHR_14_10009-10010
CHR_15,LD information,LD block,18027,18028,1,+,.,Name=CHR_15_10015-10016
CHR_15,LD information,LD block,24654,24655,1,+,.,Name=CHR_15_10019-10020
CHR_15,LD information,LD block,24671,24676,1,+,.,Name=CHR_15_10023-10025
CHR_15,LD information,LD block,25240,25265,1,+,.,Name=CHR_15_10027-10030
CHR_15,LD information,LD block,31707,32291,1,+,.,Name=CHR_15_10042-10048
CHR_15,LD information,LD block,32396,32397,1,+,.,Name=CHR_15_10050-10051
CHR_15,LD information,LD block,33671,39199,1,+,.,Name=CHR_15_10053-10058
CHR_15,LD information,LD block,44170,48688,1,+,.,Name=CHR_15_10060-10067
CHR_15,LD information,LD block,51177,51904,1,+,.,Name=CHR_15_10068-10069
CHR_15,LD information,LD block,58698,59142,1,+,.,Name=CHR_15_10072-10074
CHR_15,LD information,LD block,64029,70217,1,+,.,Name=CHR_15_10079-10085
CHR_15,LD information,LD block,70221,70222,1,+,.,Name=CHR_15_10086-10087
CHR_15,LD information,LD block,70941,72740,1,+,.,Name=CHR_15_10090-10095
CHR_15,LD information,LD block,77220,79341,1,+,.,Name=CHR_15_10097-10098
CHR_15,LD information,LD block,86266,86295,1,+,.,Name=CHR_15_10101-10102
CHR_15,LD information,LD block,96254,100316,1,+,.,Name=CHR_15_10106-10110
CHR_15,LD information,LD block,112248,113148,1,+,.,Name=CHR_15_10117-10118
CHR_15,LD information,LD block,113956,113958,1,+,.,Name=CHR_15_10119-10120
CHR_15,LD information,LD block,116621,134843,1,+,.,Name=CHR_15_10123-10149
CHR_15,LD information,LD block,143755,143906,1,+,.,Name=CHR_15_10155-10156
CHR_15,LD information,LD block,149283,159884,1,+,.,Name=CHR_15_10161-10176
CHR_15,LD information,LD block,166369,185252,1,+,.,Name=CHR_15_10180-10203
CHR_15,LD information,LD block,187949,188149,1,+,.,Name=CHR_15_10206-10207
CHR_15,LD information,LD block,195072,195381,1,+,.,Name=CHR_15_10210-10212
CHR_15,LD information,LD block,203046,203284,1,+,.,Name=CHR_15_10215-10217
CHR_15,LD information,LD block,206850,207086,1,+,.,Name=CHR_15_10222-10223
CHR_15,LD information,LD block,214295,214375,1,+,.,Name=CHR_15_10225-10226
CHR_15,LD information,LD block,217612,218248,1,+,.,Name=CHR_15_10234-10236
CHR_15,LD information,LD block,221062,226144,1,+,.,Name=CHR_15_10238-10242
CHR_15,LD information,LD block,228415,231018,1,+,.,Name=CHR_15_10247-10248
CHR_15,LD information,LD block,234107,235211,1,+,.,Name=CHR_15_10252-10255
CHR_15,LD information,LD block,243109,244868,1,+,.,Name=CHR_15_10265-10268
CHR_15,LD information,LD block,248251,253998,1,+,.,Name=CHR_15_10270-10277
CHR_15,LD information,LD block,261313,265173,1,+,.,Name=CHR_15_10282-10286
CHR_15,LD information,LD block,268222,271780,1,+,.,Name=CHR_15_10288-10296
CHR_15,LD information,LD block,274007,274603,1,+,.,Name=CHR_15_10299-10300
CHR_15,LD information,LD block,278631,281378,1,+,.,Name=CHR_15_10309-10310
CHR_15,LD information,LD block,285741,286732,1,+,.,Name=CHR_15_10312-10316
CHR_15,LD information,LD block,288282,289865,1,+,.,Name=CHR_15_10318-10320
CHR_15,LD information,LD block,300336,300373,1,+,.,Name=CHR_15_10324-10325
CHR_15,LD information,LD block,300972,302265,1,+,.,Name=CHR_15_10328-10329
CHR_15,LD information,LD block,305375,305531,1,+,.,Name=CHR_15_10331-10333
CHR_15,LD information,LD block,309869,312534,1,+,.,Name=CHR_15_10335-10345
CHR_15,LD information,LD block,316670,329425,1,+,.,Name=CHR_15_10349-10354
CHR_15,LD information,LD block,334807,338579,1,+,.,Name=CHR_15_10356-10357
CHR_15,LD information,LD block,346460,349540,1,+,.,Name=CHR_15_10359-10362
CHR_15,LD information,LD block,350753,351238,1,+,.,Name=CHR_15_10365-10366
CHR_15,LD information,LD block,357232,358094,1,+,.,Name=CHR_15_10369-10370
CHR_15,LD information,LD block,363969,363970,1,+,.,Name=CHR_15_10371-10372
CHR_15,LD information,LD block,366644,370822,1,+,.,Name=CHR_15_10375-10377
CHR_15,LD information,LD block,372217,376289,1,+,.,Name=CHR_15_10381-10384
CHR_15,LD information,LD block,381987,383674,1,+,.,Name=CHR_15_10386-10388
CHR_15,LD information,LD block,389923,397092,1,+,.,Name=CHR_15_10395-10403
CHR_15,LD information,LD block,408490,409351,1,+,.,Name=CHR_15_10405-10406
CHR_15,LD information,LD block,411919,412551,1,+,.,Name=CHR_15_10407-10408
CHR_15,LD information,LD block,413284,414582,1,+,.,Name=CHR_15_10410-10411
CHR_15,LD information,LD block,422359,425338,1,+,.,Name=CHR_15_10414-10417
CHR_15,LD information,LD block,427887,427890,1,+,.,Name=CHR_15_10423-10424
CHR_15,LD information,LD block,439078,441176,1,+,.,Name=CHR_15_10427-10428
CHR_15,LD information,LD block,443566,443890,1,+,.,Name=CHR_15_10430-10431
CHR_15,LD information,LD block,446992,447362,1,+,.,Name=CHR_15_10433-10434
CHR_15,LD information,LD block,448815,448820,1,+,.,Name=CHR_15_10438-10439
CHR_15,LD information,LD block,448830,448831,1,+,.,Name=CHR_15_10440-10441
CHR_15,LD information,LD block,451421,453019,1,+,.,Name=CHR_15_10443-10444
CHR_15,LD information,LD block,460514,462280,1,+,.,Name=CHR_15_10446-10454
CHR_15,LD information,LD block,466097,467889,1,+,.,Name=CHR_15_10460-10467
CHR_15,LD information,LD block,472448,479604,1,+,.,Name=CHR_15_10470-10478
CHR_15,LD information,LD block,483470,484698,1,+,.,Name=CHR_15_10479-10480
CHR_15,LD information,LD block,487554,488538,1,+,.,Name=CHR_15_10482-10483
CHR_15,LD information,LD block,491077,492159,1,+,.,Name=CHR_15_10487-10489
CHR_15,LD information,LD block,495702,507796,1,+,.,Name=CHR_15_10491-10494
CHR_15,LD information,LD block,509318,514714,1,+,.,Name=CHR_15_10497-10501
CHR_15,LD information,LD block,521235,523460,1,+,.,Name=CHR_15_10504-10506
CHR_15,LD information,LD block,529986,530828,1,+,.,Name=CHR_15_10510-10511
CHR_15,LD information,LD block,539719,542319,1,+,.,Name=CHR_15_10515-10516
CHR_15,LD information,LD block,546198,549314,1,+,.,Name=CHR_15_10518-10522
CHR_15,LD information,LD block,557431,580357,1,+,.,Name=CHR_15_10524-10539
CHR_15,LD information,LD block,588544,589277,1,+,.,Name=CHR_15_10544-10547
CHR_15,LD information,LD block,589446,589481,1,+,.,Name=CHR_15_10548-10549
CHR_15,LD information,LD block,593982,594139,1,+,.,Name=CHR_15_10551-10552
CHR_15,LD information,LD block,594819,594822,1,+,.,Name=CHR_15_10553-10554
CHR_15,LD information,LD block,600931,602954,1,+,.,Name=CHR_15_10557-10558
CHR_15,LD information,LD block,615079,615367,1,+,.,Name=CHR_15_10563-10564
CHR_15,LD information,LD block,618974,646327,1,+,.,Name=CHR_15_10567-10610
CHR_15,LD information,LD block,649484,653775,1,+,.,Name=CHR_15_10612-10617
CHR_15,LD information,LD block,657044,657980,1,+,.,Name=CHR_15_10619-10621
CHR_15,LD information,LD block,660208,660805,1,+,.,Name=CHR_15_10624-10625
CHR_15,LD information,LD block,664038,664726,1,+,.,Name=CHR_15_10627-10629
CHR_15,LD information,LD block,667693,668514,1,+,.,Name=CHR_15_10630-10631
CHR_15,LD information,LD block,673487,674856,1,+,.,Name=CHR_15_10634-10635
CHR_15,LD information,LD block,677981,678248,1,+,.,Name=CHR_15_10638-10644
CHR_15,LD information,LD block,678404,678474,1,+,.,Name=CHR_15_10647-10648
CHR_15,LD information,LD block,678832,678916,1,+,.,Name=CHR_15_10652-10653
CHR_15,LD information,LD block,679406,680681,1,+,.,Name=CHR_15_10657-10660
CHR_15,LD information,LD block,690141,691906,1,+,.,Name=CHR_15_10664-10665
CHR_15,LD information,LD block,695613,698953,1,+,.,Name=CHR_15_10668-10677
CHR_15,LD information,LD block,701551,703056,1,+,.,Name=CHR_15_10679-10691
CHR_15,LD information,LD block,703627,703639,1,+,.,Name=CHR_15_10693-10697
CHR_15,LD information,LD block,729632,731742,1,+,.,Name=CHR_15_10708-10711
CHR_15,LD information,LD block,736990,737166,1,+,.,Name=CHR_15_10714-10715
CHR_15,LD information,LD block,748030,751857,1,+,.,Name=CHR_15_10720-10724
CHR_15,LD information,LD block,757952,759381,1,+,.,Name=CHR_15_10727-10734
CHR_15,LD information,LD block,761032,761321,1,+,.,Name=CHR_15_10737-10738
CHR_15,LD information,LD block,762399,764453,1,+,.,Name=CHR_15_10740-10748
CHR_15,LD information,LD block,765710,768052,1,+,.,Name=CHR_15_10750-10757
CHR_15,LD information,LD block,774673,778023,1,+,.,Name=CHR_15_10762-10769
CHR_15,LD information,LD block,779900,781811,1,+,.,Name=CHR_15_10772-10774
CHR_15,LD information,LD block,785050,785154,1,+,.,Name=CHR_15_10775-10776
CHR_15,LD information,LD block,789595,791260,1,+,.,Name=CHR_15_10780-10783
CHR_15,LD information,LD block,797115,822432,1,+,.,Name=CHR_15_10785-10812
CHR_15,LD information,LD block,822605,822681,1,+,.,Name=CHR_15_10813-10814
CHR_15,LD information,LD block,823924,825246,1,+,.,Name=CHR_15_10817-10821
CHR_15,LD information,LD block,829621,830933,1,+,.,Name=CHR_15_10823-10824
CHR_15,LD information,LD block,833802,834594,1,+,.,Name=CHR_15_10826-10827
CHR_15,LD information,LD block,841040,841052,1,+,.,Name=CHR_15_10828-10829
CHR_15,LD information,LD block,846356,860696,1,+,.,Name=CHR_15_10831-10843
CHR_15,LD information,LD block,863324,873940,1,+,.,Name=CHR_15_10847-10857
CHR_15,LD information,LD block,880049,880507,1,+,.,Name=CHR_15_10862-10863
CHR_15,LD information,LD block,887134,888555,1,+,.,Name=CHR_15_10865-10868
CHR_15,LD information,LD block,898824,903422,1,+,.,Name=CHR_15_10875-10878
CHR_15,LD information,LD block,906473,908870,1,+,.,Name=CHR_15_10881-10888
CHR_15,LD information,LD block,912636,912729,1,+,.,Name=CHR_15_10893-10894
CHR_15,LD information,LD block,919436,923218,1,+,.,Name=CHR_15_10896-10899
CHR_15,LD information,LD block,934483,941271,1,+,.,Name=CHR_15_10906-10912
CHR_15,LD information,LD block,951423,952849,1,+,.,Name=CHR_15_10916-10917
CHR_15,LD information,LD block,957477,960232,1,+,.,Name=CHR_15_10919-10921
CHR_15,LD information,LD block,961510,964403,1,+,.,Name=CHR_15_10924-10928
CHR_15,LD information,LD block,970105,970172,1,+,.,Name=CHR_15_10931-10936
CHR_15,LD information,LD block,970186,970266,1,+,.,Name=CHR_15_10938-10944
CHR_15,LD information,LD block,970287,970291,1,+,.,Name=CHR_15_10947-10949
CHR_15,LD information,LD block,976305,976308,1,+,.,Name=CHR_15_10950-10951
CHR_15,LD information,LD block,976367,976373,1,+,.,Name=CHR_15_10953-10954
CHR_15,LD information,LD block,981228,981687,1,+,.,Name=CHR_15_10958-10960
CHR_15,LD information,LD block,992356,994879,1,+,.,Name=CHR_15_10964-10971
CHR_15,LD information,LD block,995834,996731,1,+,.,Name=CHR_15_10974-10977
CHR_15,LD information,LD block,1002614,1003372,1,+,.,Name=CHR_15_10979-10982
CHR_15,LD information,LD block,1008479,1008599,1,+,.,Name=CHR_15_10987-10988
CHR_15,LD information,LD block,1012745,1016660,1,+,.,Name=CHR_15_10991-10994
CHR_15,LD information,LD block,1023392,1036136,1,+,.,Name=CHR_15_10997-11006
CHR_15,LD information,LD block,1039586,1039786,1,+,.,Name=CHR_15_11010-11013
CHR_15,LD information,LD block,1041151,1041240,1,+,.,Name=CHR_15_11014-11015
CHR_15,LD information,LD block,1045164,1050499,1,+,.,Name=CHR_15_11018-11022
CHR_15,LD information,LD block,1053855,1057321,1,+,.,Name=CHR_15_11023-11024
CHR_15,LD information,LD block,1059919,1071370,1,+,.,Name=CHR_15_11027-11038
CHR_16,LD information,LD block,16662,16689,1,+,.,Name=CHR_16_11050-11051
CHR_16,LD information,LD block,16723,16724,1,+,.,Name=CHR_16_11052-11053
CHR_16,LD information,LD block,16738,16749,1,+,.,Name=CHR_16_11056-11058
CHR_16,LD information,LD block,24982,24983,1,+,.,Name=CHR_16_11082-11083
CHR_16,LD information,LD block,25078,25079,1,+,.,Name=CHR_16_11086-11087
CHR_16,LD information,LD block,25194,25200,1,+,.,Name=CHR_16_11090-11091
CHR_16,LD information,LD block,27710,28365,1,+,.,Name=CHR_16_11096-11097
CHR_16,LD information,LD block,30586,35982,1,+,.,Name=CHR_16_11101-11105
CHR_16,LD information,LD block,40490,40552,1,+,.,Name=CHR_16_11107-11108
CHR_16,LD information,LD block,43052,43059,1,+,.,Name=CHR_16_11110-11111
CHR_16,LD information,LD block,43424,43662,1,+,.,Name=CHR_16_11112-11113
CHR_16,LD information,LD block,47416,48340,1,+,.,Name=CHR_16_11117-11118
CHR_16,LD information,LD block,54905,56308,1,+,.,Name=CHR_16_11121-11137
CHR_16,LD information,LD block,56650,56655,1,+,.,Name=CHR_16_11140-11141
CHR_16,LD information,LD block,62717,62719,1,+,.,Name=CHR_16_11144-11145
CHR_16,LD information,LD block,64053,64090,1,+,.,Name=CHR_16_11148-11150
CHR_16,LD information,LD block,64109,64240,1,+,.,Name=CHR_16_11152-11160
CHR_16,LD information,LD block,64309,64316,1,+,.,Name=CHR_16_11162-11164
CHR_16,LD information,LD block,64326,64353,1,+,.,Name=CHR_16_11165-11166
CHR_16,LD information,LD block,64540,64901,1,+,.,Name=CHR_16_11169-11170
CHR_16,LD information,LD block,67473,70846,1,+,.,Name=CHR_16_11172-11180
CHR_16,LD information,LD block,73826,73929,1,+,.,Name=CHR_16_11182-11183
CHR_16,LD information,LD block,74823,76573,1,+,.,Name=CHR_16_11186-11192
CHR_16,LD information,LD block,77714,78839,1,+,.,Name=CHR_16_11194-11198
CHR_16,LD information,LD block,83222,83512,1,+,.,Name=CHR_16_11200-11201
CHR_16,LD information,LD block,86230,87193,1,+,.,Name=CHR_16_11203-11204
CHR_16,LD information,LD block,92234,103110,1,+,.,Name=CHR_16_11206-11212
CHR_16,LD information,LD block,105267,105336,1,+,.,Name=CHR_16_11214-11215
CHR_16,LD information,LD block,114578,117072,1,+,.,Name=CHR_16_11217-11224
CHR_16,LD information,LD block,117985,129358,1,+,.,Name=CHR_16_11230-11244
CHR_16,LD information,LD block,136628,136917,1,+,.,Name=CHR_16_11247-11248
CHR_16,LD information,LD block,143870,150017,1,+,.,Name=CHR_16_11252-11261
CHR_16,LD information,LD block,154007,159409,1,+,.,Name=CHR_16_11263-11274
CHR_16,LD information,LD block,163733,163842,1,+,.,Name=CHR_16_11276-11277
CHR_16,LD information,LD block,168266,171898,1,+,.,Name=CHR_16_11283-11310
CHR_16,LD information,LD block,171982,172021,1,+,.,Name=CHR_16_11311-11312
CHR_16,LD information,LD block,172141,174059,1,+,.,Name=CHR_16_11314-11323
CHR_16,LD information,LD block,179596,187861,1,+,.,Name=CHR_16_11325-11332
CHR_16,LD information,LD block,188882,191331,1,+,.,Name=CHR_16_11334-11339
CHR_16,LD information,LD block,195879,197237,1,+,.,Name=CHR_16_11341-11343
CHR_16,LD information,LD block,202983,211386,1,+,.,Name=CHR_16_11349-11357
CHR_16,LD information,LD block,212773,213411,1,+,.,Name=CHR_16_11361-11362
CHR_16,LD information,LD block,214724,215183,1,+,.,Name=CHR_16_11363-11364
CHR_16,LD information,LD block,220471,225111,1,+,.,Name=CHR_16_11367-11373
CHR_16,LD information,LD block,227880,244227,1,+,.,Name=CHR_16_11375-11394
CHR_16,LD information,LD block,261385,263635,1,+,.,Name=CHR_16_11403-11407
CHR_16,LD information,LD block,266729,270942,1,+,.,Name=CHR_16_11409-11414
CHR_16,LD information,LD block,271044,271054,1,+,.,Name=CHR_16_11416-11417
CHR_16,LD information,LD block,271095,275336,1,+,.,Name=CHR_16_11419-11431
CHR_16,LD information,LD block,276463,277230,1,+,.,Name=CHR_16_11434-11437
CHR_16,LD information,LD block,277570,277836,1,+,.,Name=CHR_16_11440-11443
CHR_16,LD information,LD block,278867,279067,1,+,.,Name=CHR_16_11447-11448
CHR_16,LD information,LD block,281799,296048,1,+,.,Name=CHR_16_11450-11466
CHR_16,LD information,LD block,300745,300812,1,+,.,Name=CHR_16_11471-11472
CHR_16,LD information,LD block,305292,306491,1,+,.,Name=CHR_16_11474-11476
CHR_16,LD information,LD block,309023,309089,1,+,.,Name=CHR_16_11477-11478
CHR_16,LD information,LD block,310891,311025,1,+,.,Name=CHR_16_11479-11480
CHR_16,LD information,LD block,314083,319783,1,+,.,Name=CHR_16_11482-11484
CHR_16,LD information,LD block,325063,327318,1,+,.,Name=CHR_16_11486-11490
CHR_16,LD information,LD block,334163,337655,1,+,.,Name=CHR_16_11493-11500
CHR_16,LD information,LD block,341087,345518,1,+,.,Name=CHR_16_11503-11514
CHR_16,LD information,LD block,351858,357487,1,+,.,Name=CHR_16_11518-11521
CHR_16,LD information,LD block,361642,361650,1,+,.,Name=CHR_16_11527-11528
CHR_16,LD information,LD block,364799,368962,1,+,.,Name=CHR_16_11529-11530
CHR_16,LD information,LD block,374664,375273,1,+,.,Name=CHR_16_11532-11533
CHR_16,LD information,LD block,379899,381324,1,+,.,Name=CHR_16_11535-11536
CHR_16,LD information,LD block,390896,404629,1,+,.,Name=CHR_16_11543-11553
CHR_16,LD information,LD block,408849,416016,1,+,.,Name=CHR_16_11556-11559
CHR_16,LD information,LD block,423193,423981,1,+,.,Name=CHR_16_11562-11563
CHR_16,LD information,LD block,426033,426036,1,+,.,Name=CHR_16_11567-11568
CHR_16,LD information,LD block,429289,429882,1,+,.,Name=CHR_16_11570-11571
CHR_16,LD information,LD block,432771,434477,1,+,.,Name=CHR_16_11573-11575
CHR_16,LD information,LD block,444574,447582,1,+,.,Name=CHR_16_11578-11579
CHR_16,LD information,LD block,452342,453075,1,+,.,Name=CHR_16_11582-11583
CHR_16,LD information,LD block,463745,465114,1,+,.,Name=CHR_16_11589-11591
CHR_16,LD information,LD block,468617,477416,1,+,.,Name=CHR_16_11593-11601
CHR_16,LD information,LD block,487107,488158,1,+,.,Name=CHR_16_11605-11608
CHR_16,LD information,LD block,493908,496734,1,+,.,Name=CHR_16_11611-11616
CHR_16,LD information,LD block,501341,502064,1,+,.,Name=CHR_16_11619-11620
CHR_16,LD information,LD block,504270,505268,1,+,.,Name=CHR_16_11622-11623
CHR_16,LD information,LD block,511467,516172,1,+,.,Name=CHR_16_11627-11631
CHR_16,LD information,LD block,522323,526392,1,+,.,Name=CHR_16_11639-11646
CHR_16,LD information,LD block,534748,535986,1,+,.,Name=CHR_16_11650-11653
CHR_16,LD information,LD block,537435,538056,1,+,.,Name=CHR_16_11655-11656
CHR_16,LD information,LD block,546787,564355,1,+,.,Name=CHR_16_11659-11675
CHR_16,LD information,LD block,571530,572250,1,+,.,Name=CHR_16_11677-11678
CHR_16,LD information,LD block,574886,579913,1,+,.,Name=CHR_16_11682-11690
CHR_16,LD information,LD block,584312,591536,1,+,.,Name=CHR_16_11692-11708
CHR_16,LD information,LD block,591786,593213,1,+,.,Name=CHR_16_11711-11712
CHR_16,LD information,LD block,599525,599564,1,+,.,Name=CHR_16_11713-11714
CHR_16,LD information,LD block,601071,606674,1,+,.,Name=CHR_16_11718-11726
CHR_16,LD information,LD block,608318,611083,1,+,.,Name=CHR_16_11729-11734
CHR_16,LD information,LD block,613348,613369,1,+,.,Name=CHR_16_11735-11736
CHR_16,LD information,LD block,614208,615020,1,+,.,Name=CHR_16_11737-11738
CHR_16,LD information,LD block,618813,619798,1,+,.,Name=CHR_16_11741-11742
CHR_16,LD information,LD block,622910,623271,1,+,.,Name=CHR_16_11744-11745
CHR_16,LD information,LD block,627247,627281,1,+,.,Name=CHR_16_11747-11748
