Yeast_Gene_stable_ID	Yeast_Gene_name	Human_Gene_stable_ID	Human_Gene_name
YML087C	AIM33	ENSG00000215883	CYB5RL
YPR032W	SRO7	ENSG00000145087	STXBP5L
YPR032W	SRO7	ENSG00000073350	LLGL2
YPR032W	SRO7	ENSG00000164506	STXBP5
YPR032W	SRO7	ENSG00000131899	LLGL1
YLR120C	YPS1	ENSG00000196188	CTSE
YPL106C	SSE1	ENSG00000170606	HSPA4
YPL106C	SSE1	ENSG00000173110	HSPA6
YPL106C	SSE1	ENSG00000164070	HSPA4L
YPR024W	YME1	ENSG00000136758	YME1L1
YOL097C	WRS1	ENSG00000140105	WARS1
YJR047C	ANB1	ENSG00000253626	EIF5AL1
YDR458C	HEH2	ENSG00000161904	LEMD2
YDR458C	HEH2	ENSG00000174106	LEMD3
YLR133W	CKI1	ENSG00000143845	ETNK2
YLR133W	CKI1	ENSG00000139163	ETNK1
YLR133W	CKI1	ENSG00000110721	CHKA
YGR264C	MES1	ENSG00000166986	MARS1
YOR367W	SCP1	ENSG00000149591	TAGLN
YOR367W	SCP1	ENSG00000158710	TAGLN2
YIL129C	TAO3	ENSG00000075539	FRYL
YBR041W	FAT1	ENSG00000113396	SLC27A6
YBR041W	FAT1	ENSG00000130377	ACSBG2
YBR041W	FAT1	ENSG00000103740	ACSBG1
YBR041W	FAT1	ENSG00000123983	ACSL3
YBR041W	FAT1	ENSG00000083807	SLC27A5
YBR041W	FAT1	ENSG00000151726	ACSL1
YOR006C	TSR3	ENSG00000007520	TSR3
YPL264C		ENSG00000259224	SLC35G6
YPL264C		ENSG00000164729	SLC35G3
YKL175W	ZRT3	ENSG00000133195	SLC39A11
YIL036W	CST6	ENSG00000170653	ATF7
YIL036W	CST6	ENSG00000115966	ATF2
YNL087W	TCB2	ENSG00000139641	ESYT1
YNL087W	TCB2	ENSG00000117868	ESYT2
YHR187W	IKI1	ENSG00000170291	ELP5
YNL247W		ENSG00000110619	CARS1
YOR018W	ROD1	ENSG00000105643	ARRDC2
YOR018W	ROD1	ENSG00000205784	ARRDC5
YOR018W	ROD1	ENSG00000265972	TXNIP
YJR122W	IBA57	ENSG00000181873	IBA57
YMR303C	ADH2	ENSG00000106853	PTGR1
YMR303C	ADH2	ENSG00000196344	ADH7
YMR303C	ADH2	ENSG00000197894	ADH5
YMR303C	ADH2	ENSG00000198099	ADH4
YMR303C	ADH2	ENSG00000108828	VAT1
YFL024C	EPL1	ENSG00000135999	EPC2
YLR231C	BNA5	ENSG00000115919	KYNU
YDL131W	LYS21	ENSG00000117305	HMGCL
YPR129W	SCD6	ENSG00000257103	LSM14A
YPR010C	RPA135	ENSG00000125630	POLR1B
YCR037C	PHO87	ENSG00000164707	SLC13A4
YCR037C	PHO87	ENSG00000007216	SLC13A2
YER123W	YCK3	ENSG00000028116	VRK2
YER123W	YCK3	ENSG00000151292	CSNK1G3
YER123W	YCK3	ENSG00000128881	TTBK2
YER123W	YCK3	ENSG00000146216	TTBK1
YER123W	YCK3	ENSG00000113712	CSNK1A1
YER123W	YCK3	ENSG00000141551	CSNK1D
YGL237C	HAP2	ENSG00000001167	NFYA
YGL171W	ROK1	ENSG00000278053	DDX52
YDR492W	IZH1	ENSG00000137819	PAQR5
YDR492W	IZH1	ENSG00000136297	MMD2
YDR492W	IZH1	ENSG00000182749	PAQR7
YDR492W	IZH1	ENSG00000160781	PAQR6
YML104C	MDM1	ENSG00000135317	SNX14
YML104C	MDM1	ENSG00000120451	SNX19
YML104C	MDM1	ENSG00000109762	SNX25
YOR224C	RPB8	ENSG00000163882	POLR2H
YML030W	RCF1	ENSG00000214511	HIGD1C
YHL017W		ENSG00000103978	TMEM87A
YHL017W		ENSG00000125734	GPR108
YJL141C	YAK1	ENSG00000113240	CLK4
YJL141C	YAK1	ENSG00000179335	CLK3
YML042W	CAT2	ENSG00000110090	CPT1A
YER015W	FAA2	ENSG00000103740	ACSBG1
YER015W	FAA2	ENSG00000083807	SLC27A5
YHR108W	GGA2	ENSG00000185359	HGS
YHR108W	GGA2	ENSG00000125447	GGA3
YNR034W	SOL1	ENSG00000130313	PGLS
YGL150C	INO80	ENSG00000128908	INO80
YDR120C	TRM1	ENSG00000121486	TRMT1L
YDR120C	TRM1	ENSG00000104907	TRMT1
YPR031W	NTO1	ENSG00000043143	JADE2
YPR031W	NTO1	ENSG00000106443	PHF14
YPR031W	NTO1	ENSG00000156983	BRPF1
YPR031W	NTO1	ENSG00000275023	MLLT6
YNL272C	SEC2	ENSG00000167994	RAB3IL1
YNL272C	SEC2	ENSG00000127328	RAB3IP
YGL174W	BUD13	ENSG00000137656	BUD13
YOR108W	LEU9	ENSG00000117305	HMGCL
YOR359W	VTS1	ENSG00000179134	SAMD4B
YOR109W	INP53	ENSG00000183918	SH2D1A
YOR109W	INP53	ENSG00000168918	INPP5D
YOR109W	INP53	ENSG00000198825	INPP5F
YOR109W	INP53	ENSG00000165458	INPPL1
YDR045C	RPC11	ENSG00000161980	POLR3K
YLR409C	UTP21	ENSG00000134987	WDR36
YDR141C	DOP1	ENSG00000083097	DOP1A
YHR080C	LAM4	ENSG00000175318	GRAMD2A
YHR080C	LAM4	ENSG00000089351	GRAMD1A
YHR080C	LAM4	ENSG00000023171	GRAMD1B
YHR080C	LAM4	ENSG00000178075	GRAMD1C
YOR027W	STI1	ENSG00000149292	TTC12
YDR320C	SWA2	ENSG00000178950	GAK
YIL013C	PDR11	ENSG00000118777	ABCG2
YIL013C	PDR11	ENSG00000172350	ABCG4
YIL013C	PDR11	ENSG00000138075	ABCG5
YGR046W	TAM41	ENSG00000144559	TAMM41
YOR141C	ARP8	ENSG00000113812	ACTR8
YPL145C	KES1	ENSG00000079156	OSBPL6
YPL145C	KES1	ENSG00000006025	OSBPL7
YPL145C	KES1	ENSG00000021762	OSBPL5
YPL145C	KES1	ENSG00000144645	OSBPL10
YKL039W	PTM1	ENSG00000103978	TMEM87A
YKL039W	PTM1	ENSG00000125734	GPR108
YBR014C	GRX7	ENSG00000204928	GRXCR2
YBR014C	GRX7	ENSG00000215203	GRXCR1
YDL017W	CDC7	ENSG00000097046	CDC7
YJL080C	SCP160	ENSG00000115677	HDLBP
YGR238C	KEL2	ENSG00000197776	KLHDC1
YGR238C	KEL2	ENSG00000124702	KLHDC3
YGR238C	KEL2	ENSG00000165516	KLHDC2
YGR238C	KEL2	ENSG00000162755	KLHDC9
YCL025C	AGP1	ENSG00000092068	SLC7A8
YCL025C	AGP1	ENSG00000155465	SLC7A7
YCL025C	AGP1	ENSG00000003989	SLC7A2
YCL025C	AGP1	ENSG00000021488	SLC7A9
YCL025C	AGP1	ENSG00000130876	SLC7A10
YNL119W	NCS2	ENSG00000174177	CTU2
YOL066C	RIB2	ENSG00000166133	RPUSD2
YBR235W	VHC1	ENSG00000070915	SLC12A3
YBR235W	VHC1	ENSG00000113504	SLC12A7
YBR235W	VHC1	ENSG00000074803	SLC12A1
YBR235W	VHC1	ENSG00000146828	SLC12A9
YBR235W	VHC1	ENSG00000124067	SLC12A4
YJR064W	CCT5	ENSG00000150753	CCT5
YDR358W	GGA1	ENSG00000185359	HGS
YDR358W	GGA1	ENSG00000125447	GGA3
YAL049C	AIM2	ENSG00000164237	CMBL
YGL251C	HFM1	ENSG00000137628	DDX60
YGL251C	HFM1	ENSG00000181381	DDX60L
YER173W	RAD24	ENSG00000152942	RAD17
YPR178W	PRP4	ENSG00000136875	PRPF4
YNL323W	LEM3	ENSG00000182107	TMEM30B
YML080W	DUS1	ENSG00000169718	DUS1L
YIL074C	SER33	ENSG00000092621	PHGDH
YIL074C	SER33	ENSG00000175029	CTBP2
YIL074C	SER33	ENSG00000159692	CTBP1
YOL147C	PEX11	ENSG00000131779	PEX11B
YDL021W	GPM2	ENSG00000172331	BPGM
YDL021W	GPM2	ENSG00000164708	PGAM2
YGL039W		ENSG00000115652	UXS1
YGL039W		ENSG00000203857	HSD3B1
YGL039W		ENSG00000184860	SDR42E1
YGL039W		ENSG00000183921	SDR42E2
YGL241W	KAP114	ENSG00000198700	IPO9
YGR098C	ESP1	ENSG00000135476	ESPL1
YBL035C	POL12	ENSG00000014138	POLA2
YDR349C	YPS7	ENSG00000196188	CTSE
YDR011W	SNQ2	ENSG00000118777	ABCG2
YDR011W	SNQ2	ENSG00000172350	ABCG4
YDR011W	SNQ2	ENSG00000138075	ABCG5
YAL058W	CNE1	ENSG00000127022	CANX
YAL058W	CNE1	ENSG00000179218	CALR
YAL058W	CNE1	ENSG00000153132	CLGN
YEL031W	SPF1	ENSG00000105726	ATP13A1
YML018C		ENSG00000115084	SLC35F5
YER059W	PCL6	ENSG00000115649	CNPPD1
YKR094C	RPL40B	ENSG00000221983	UBA52
YOR156C	NFI1	ENSG00000108175	ZMIZ1
YOR156C	NFI1	ENSG00000105229	PIAS4
YOR156C	NFI1	ENSG00000122515	ZMIZ2
YOR156C	NFI1	ENSG00000131788	PIAS3
YOR011W	AUS1	ENSG00000118777	ABCG2
YOR011W	AUS1	ENSG00000172350	ABCG4
YOR011W	AUS1	ENSG00000138075	ABCG5
YNR072W	HXT17	ENSG00000181856	SLC2A4
YNR072W	HXT17	ENSG00000173262	SLC2A14
YNR072W	HXT17	ENSG00000197241	SLC2A7
YLR318W	EST2	ENSG00000164362	TERT
YDL138W	RGT2	ENSG00000181856	SLC2A4
YDL138W	RGT2	ENSG00000173262	SLC2A14
YDL138W	RGT2	ENSG00000197241	SLC2A7
YDR301W	CFT1	ENSG00000167986	DDB1
YOL125W	TRM13	ENSG00000122435	TRMT13
YMR193W	MRPL24	ENSG00000086504	MRPL28
YOR261C	RPN8	ENSG00000168090	COPS6
YOR261C	RPN8	ENSG00000175390	EIF3F
YOR261C	RPN8	ENSG00000103035	PSMD7
YJR068W	RFC2	ENSG00000163918	RFC4
YKL117W	SBA1	ENSG00000267060	PTGES3L
YKL117W	SBA1	ENSG00000110958	PTGES3
YLR239C	LIP2	ENSG00000175536	LIPT2
YNL243W	SLA2	ENSG00000130787	HIP1R
YNL243W	SLA2	ENSG00000127946	HIP1
YFR032C-A	RPL29	ENSG00000162244	RPL29
YKR059W	TIF1	ENSG00000141543	EIF4A3
YIR002C	MPH1	ENSG00000187790	FANCM
YCR102C		ENSG00000106853	PTGR1
YCR102C		ENSG00000140263	SORD
YCR102C		ENSG00000140043	PTGR2
YCR102C		ENSG00000196344	ADH7
YCR102C		ENSG00000197894	ADH5
YCR102C		ENSG00000198099	ADH4
YCR102C		ENSG00000108828	VAT1
YMR216C	SKY1	ENSG00000109339	MAPK10
YMR216C	SKY1	ENSG00000050748	MAPK9
YMR216C	SKY1	ENSG00000107643	MAPK8
YMR216C	SKY1	ENSG00000069956	MAPK6
YMR216C	SKY1	ENSG00000096063	SRPK1
YMR216C	SKY1	ENSG00000087095	NLK
YMR216C	SKY1	ENSG00000135250	SRPK2
YOR014W	RTS1	ENSG00000066027	PPP2R5A
YOR014W	RTS1	ENSG00000078304	PPP2R5C
YLR096W	KIN2	ENSG00000132356	PRKAA1
YLR096W	KIN2	ENSG00000160584	SIK3
YLR096W	KIN2	ENSG00000212122	TSSK1B
YLR096W	KIN2	ENSG00000162526	TSSK3
YLR096W	KIN2	ENSG00000074590	NUAK1
YLR096W	KIN2	ENSG00000163788	SNRK
YLR096W	KIN2	ENSG00000170145	SIK2
YLR096W	KIN2	ENSG00000162409	PRKAA2
YFL028C	CAF16	ENSG00000089818	NECAP1
YJR013W	GPI14	ENSG00000143315	PIGM
YFR018C		ENSG00000011478	QPCTL
YFR018C		ENSG00000115828	QPCT
YLR020C	YEH2	ENSG00000204021	LIPK
YLR020C	YEH2	ENSG00000204022	LIPJ
YDR228C	PCF11	ENSG00000165494	PCF11
YPR169W	JIP5	ENSG00000120314	WDR55
YPR169W	JIP5	ENSG00000113141	IK
YNL257C	SIP3	ENSG00000284209	
YNL257C	SIP3	ENSG00000163249	CCNYL1
YCR091W	KIN82	ENSG00000072133	RPS6KA6
YCR091W	KIN82	ENSG00000175634	RPS6KB2
YLR401C	DUS3	ENSG00000141994	DUS3L
YDR264C	AKR1	ENSG00000186908	ZDHHC17
YDR264C	AKR1	ENSG00000198483	ANKRD35
YBR112C	CYC8	ENSG00000132510	KDM6B
YOR154W	SLP1	ENSG00000094975	SUCO
YLR195C	NMT1	ENSG00000136448	NMT1
YBL061C	SKT5	ENSG00000071537	SEL1L
YBL061C	SKT5	ENSG00000109771	LRP2BP
YGR054W		ENSG00000144895	EIF2A
YHR030C	SLT2	ENSG00000109339	MAPK10
YHR030C	SLT2	ENSG00000050748	MAPK9
YHR030C	SLT2	ENSG00000107643	MAPK8
YHR030C	SLT2	ENSG00000069956	MAPK6
YHR030C	SLT2	ENSG00000096063	SRPK1
YHR030C	SLT2	ENSG00000112062	MAPK14
YHR030C	SLT2	ENSG00000087095	NLK
YHR030C	SLT2	ENSG00000135250	SRPK2
YNR038W	DBP6	ENSG00000185163	DDX51
YOR370C	MRS6	ENSG00000203668	CHML
YJL115W	ASF1	ENSG00000111875	ASF1A
YJL115W	ASF1	ENSG00000105011	ASF1B
YBL017C	PEP1	ENSG00000108018	SORCS1
YBL017C	PEP1	ENSG00000184985	SORCS2
YJL110C	GZF3	ENSG00000102145	GATA1
YJL110C	GZF3	ENSG00000107485	GATA3
YJL110C	GZF3	ENSG00000179348	GATA2
YBL101C	ECM21	ENSG00000105643	ARRDC2
YBL101C	ECM21	ENSG00000205784	ARRDC5
YBL101C	ECM21	ENSG00000265972	TXNIP
YOR134W	BAG7	ENSG00000180448	ARHGAP45
YOR134W	BAG7	ENSG00000089639	GMIP
YNL317W	PFS2	ENSG00000136709	WDR33
YDR541C		ENSG00000115652	UXS1
YDR541C		ENSG00000203857	HSD3B1
YDR541C		ENSG00000184860	SDR42E1
YDR541C		ENSG00000183921	SDR42E2
YBR202W	MCM7	ENSG00000166508	MCM7
YGL094C	PAN2	ENSG00000135473	PAN2
YIL023C	YKE4	ENSG00000165915	SLC39A13
YKR062W	TFA2	ENSG00000197265	GTF2E2
YPL022W	RAD1	ENSG00000175595	ERCC4
YLR081W	GAL2	ENSG00000181856	SLC2A4
YLR081W	GAL2	ENSG00000173262	SLC2A14
YLR081W	GAL2	ENSG00000197241	SLC2A7
YGR256W	GND2	ENSG00000142657	PGD
YOR310C	NOP58	ENSG00000055044	NOP58
YPL270W	MDL2	ENSG00000073734	ABCB11
YPL270W	MDL2	ENSG00000115657	ABCB6
YPL270W	MDL2	ENSG00000005471	ABCB4
YPL270W	MDL2	ENSG00000085563	ABCB1
YPL270W	MDL2	ENSG00000168394	TAP1
YPL270W	MDL2	ENSG00000197150	ABCB8
YPL270W	MDL2	ENSG00000204267	TAP2
YPL270W	MDL2	ENSG00000004846	ABCB5
YPL270W	MDL2	ENSG00000135776	ABCB10
YPL270W	MDL2	ENSG00000150967	ABCB9
YLL015W	BPT1	ENSG00000091262	ABCC6
YNL128W	TEP1	ENSG00000171862	PTEN
YDL146W	LDB17	ENSG00000213672	NCKIPSD
YEL060C	PRB1	ENSG00000140479	PCSK6
YEL060C	PRB1	ENSG00000140564	FURIN
YEL060C	PRB1	ENSG00000140943	MBTPS1
YEL060C	PRB1	ENSG00000115257	PCSK4
YEL060C	PRB1	ENSG00000160613	PCSK7
YJL071W	ARG2	ENSG00000161653	NAGS
YDR122W	KIN1	ENSG00000132356	PRKAA1
YDR122W	KIN1	ENSG00000160584	SIK3
YDR122W	KIN1	ENSG00000212122	TSSK1B
YDR122W	KIN1	ENSG00000162526	TSSK3
YDR122W	KIN1	ENSG00000074590	NUAK1
YDR122W	KIN1	ENSG00000163788	SNRK
YDR122W	KIN1	ENSG00000170145	SIK2
YDR122W	KIN1	ENSG00000162409	PRKAA2
YNL129W	NRK1	ENSG00000151332	MBIP
YNL129W	NRK1	ENSG00000077009	NMRK2
YLR340W	RPP0	ENSG00000089157	RPLP0
YDL112W	TRM3	ENSG00000059588	TARBP1
YLR072W	LAM6	ENSG00000175318	GRAMD2A
YLR072W	LAM6	ENSG00000089351	GRAMD1A
YLR072W	LAM6	ENSG00000023171	GRAMD1B
YLR072W	LAM6	ENSG00000178075	GRAMD1C
YPL176C	TRE1	ENSG00000106327	TFR2
YPL176C	TRE1	ENSG00000168060	NAALADL1
YPL176C	TRE1	ENSG00000072274	TFRC
YDR343C	HXT6	ENSG00000181856	SLC2A4
YDR343C	HXT6	ENSG00000173262	SLC2A14
YDR343C	HXT6	ENSG00000197241	SLC2A7
YLR410W	VIP1	ENSG00000168781	PPIP5K1
YLR410W	VIP1	ENSG00000145725	PPIP5K2
YGR007W	ECT1	ENSG00000185813	PCYT2
YNR041C	COQ2	ENSG00000173085	COQ2
YER047C	SAP1	ENSG00000132612	VPS4A
YER047C	SAP1	ENSG00000261308	FIGNL2
YER047C	SAP1	ENSG00000132436	FIGNL1
YPR118W	MRI1	ENSG00000037757	MRI1
YCR072C	RSA4	ENSG00000073536	NLE1
YLR259C	HSP60	ENSG00000144381	HSPD1
YDL224C	WHI4	ENSG00000140488	CELF6
YDL224C	WHI4	ENSG00000048740	CELF2
YDL224C	WHI4	ENSG00000106344	RBM28
YDL224C	WHI4	ENSG00000149187	CELF1
YDL224C	WHI4	ENSG00000159409	CELF3
YNL299W	TRF5	ENSG00000121274	TENT4B
YGL044C	RNA15	ENSG00000101811	CSTF2
YHR074W	QNS1	ENSG00000172890	NADSYN1
YGR248W	SOL4	ENSG00000130313	PGLS
YPR091C	NVJ2	ENSG00000136478	TEX2
YGR031W	IMO32	ENSG00000106077	ABHD11
YBL023C	MCM2	ENSG00000073111	MCM2
YGL059W	PKP2	ENSG00000152256	PDK1
YGL059W	PKP2	ENSG00000005882	PDK2
YGL059W	PKP2	ENSG00000004799	PDK4
YNL065W	AQR1	ENSG00000148110	MFSD14B
YNL065W	AQR1	ENSG00000109736	MFSD10
YNL065W	AQR1	ENSG00000182544	MFSD5
YNL065W	AQR1	ENSG00000118855	MFSD1
YNL065W	AQR1	ENSG00000164073	MFSD8
YNL065W	AQR1	ENSG00000156875	MFSD14A
YLR260W	LCB5	ENSG00000188452	CERKL
YNR015W	SMM1	ENSG00000167264	DUS2
YLR176C	RFX1	ENSG00000181827	RFX7
YIL120W	QDR1	ENSG00000148110	MFSD14B
YIL120W	QDR1	ENSG00000109736	MFSD10
YIL120W	QDR1	ENSG00000182544	MFSD5
YIL120W	QDR1	ENSG00000118855	MFSD1
YIL120W	QDR1	ENSG00000164073	MFSD8
YIL120W	QDR1	ENSG00000156875	MFSD14A
YFL002C	SPB4	ENSG00000111364	DDX55
YDR435C	PPM1	ENSG00000205629	LCMT1
YIL133C	RPL16A	ENSG00000142541	RPL13A
YJL085W	EXO70	ENSG00000182473	EXOC7
YGL049C	TIF4632	ENSG00000110321	EIF4G2
YHR186C	KOG1	ENSG00000141564	RPTOR
YPR114W		ENSG00000167695	TLCD3A
YPR114W		ENSG00000149926	TLCD3B
YER043C	SAH1	ENSG00000158467	AHCYL2
YCR093W	CDC39	ENSG00000125107	CNOT1
YKR036C	CAF4	ENSG00000132004	FBXW9
YKR036C	CAF4	ENSG00000072803	FBXW11
YKR036C	CAF4	ENSG00000187260	WDR86
YKR036C	CAF4	ENSG00000005448	WDR54
YKR036C	CAF4	ENSG00000175575	PAAF1
YKR036C	CAF4	ENSG00000214050	FBXO16
YKR036C	CAF4	ENSG00000153832	FBXO36
YKR036C	CAF4	ENSG00000164049	FBXW12
YKR036C	CAF4	ENSG00000174776	WDR49
YKR036C	CAF4	ENSG00000109670	FBXW7
YKR036C	CAF4	ENSG00000131653	TRAF7
YKR036C	CAF4	ENSG00000162843	WDR64
YGL105W	ARC1	ENSG00000164022	AIMP1
YHR085W	IPI1	ENSG00000115841	RMDN2
YCR075C	ERS1	ENSG00000040531	CTNS
YIR035C		ENSG00000187630	DHRS4L2
YIR035C		ENSG00000184544	DHRS7C
YIR035C		ENSG00000167733	HSD11B1L
YIR035C		ENSG00000109016	DHRS7B
YIR035C		ENSG00000278535	DHRS11
YLR206W	ENT2	ENSG00000072134	EPN2
YLR206W	ENT2	ENSG00000136449	MYCBPAP
YLR206W	ENT2	ENSG00000049283	EPN3
YLR088W	GAA1	ENSG00000197858	GPAA1
YML061C	PIF1	ENSG00000140451	PIF1
YLR174W	IDP2	ENSG00000182054	IDH2
YLR174W	IDP2	ENSG00000138413	IDH1
YPL178W	CBC2	ENSG00000114503	NCBP2
YOR181W	LAS17	ENSG00000122574	WIPF3
YOR384W	FRE5	ENSG00000140279	DUOX2
YOR384W	FRE5	ENSG00000137857	DUOX1
YOR384W	FRE5	ENSG00000007952	NOX1
YOR384W	FRE5	ENSG00000255346	NOX5
YGR287C	IMA1	ENSG00000237763	AMY1A
YGR287C	IMA1	ENSG00000174876	AMY1B
YGR287C	IMA1	ENSG00000187733	AMY1C
YGR287C	IMA1	ENSG00000240038	AMY2B
YGR287C	IMA1	ENSG00000243480	AMY2A
YGR287C	IMA1	ENSG00000168003	SLC3A2
YLR371W	ROM2	ENSG00000203734	ECT2L
YLR371W	ROM2	ENSG00000006607	FARP2
YLR371W	ROM2	ENSG00000146192	FGD2
YLR371W	ROM2	ENSG00000139132	FGD4
YEL020C	PXP1	ENSG00000131373	HACL1
YOL151W	GRE2	ENSG00000115652	UXS1
YOL151W	GRE2	ENSG00000203857	HSD3B1
YOL151W	GRE2	ENSG00000184860	SDR42E1
YOL151W	GRE2	ENSG00000183921	SDR42E2
YGR047C	TFC4	ENSG00000119041	GTF3C3
YER007W	PAC2	ENSG00000284770	TBCE
YER007W	PAC2	ENSG00000154114	TBCEL
YLL012W	YEH1	ENSG00000204021	LIPK
YLL012W	YEH1	ENSG00000204022	LIPJ
YDR021W	FAL1	ENSG00000141543	EIF4A3
YOL023W	IFM1	ENSG00000158417	EIF5B
YGL142C	GPI10	ENSG00000069943	PIGB
YBR028C	YPK3	ENSG00000072133	RPS6KA6
YBR028C	YPK3	ENSG00000175634	RPS6KB2
YNL072W	RNH201	ENSG00000104889	RNASEH2A
YOL011W	PLB3	ENSG00000116711	PLA2G4A
YOL011W	PLB3	ENSG00000243708	PLA2G4B
YOL011W	PLB3	ENSG00000159337	PLA2G4D
YOL011W	PLB3	ENSG00000188089	PLA2G4E
YOL011W	PLB3	ENSG00000168907	PLA2G4F
YOL011W	PLB3	ENSG00000105499	PLA2G4C
YEL058W	PCM1	ENSG00000013375	PGM3
YBR029C	CDS1	ENSG00000163624	CDS1
YBR110W	ALG1	ENSG00000033011	ALG1
YBR110W	ALG1	ENSG00000251287	ALG1L2
YHR172W	SPC97	ENSG00000130640	TUBGCP2
YKL127W	PGM1	ENSG00000165434	PGM2L1
YKL127W	PGM1	ENSG00000169299	PGM2
YDR026C	NSI1	ENSG00000165684	SNAPC4
YDR026C	NSI1	ENSG00000118513	MYB
YDR026C	NSI1	ENSG00000135164	DMTF1
YGL111W	NSA1	ENSG00000133316	WDR74
YNL132W	KRE33	ENSG00000135372	NAT10
YOR153W	PDR5	ENSG00000118777	ABCG2
YOR153W	PDR5	ENSG00000172350	ABCG4
YOR153W	PDR5	ENSG00000138075	ABCG5
YPR111W	DBF20	ENSG00000118515	SGK1
YPR111W	DBF20	ENSG00000069020	MAST4
YPR111W	DBF20	ENSG00000104936	DMPK
YPR111W	DBF20	ENSG00000105613	MAST1
YPR111W	DBF20	ENSG00000099308	MAST3
YPR111W	DBF20	ENSG00000086015	MAST2
YGR246C	BRF1	ENSG00000185024	BRF1
YPL086C	ELP3	ENSG00000134014	ELP3
YER171W	RAD3	ENSG00000104884	ERCC2
YLL041C	SDH2	ENSG00000117118	SDHB
YOR043W	WHI2	ENSG00000076650	GPATCH1
YPL211W	NIP7	ENSG00000132603	NIP7
YER172C	BRR2	ENSG00000181381	DDX60L
YPL165C	SET6	ENSG00000143499	SMYD2
YPL165C	SET6	ENSG00000141497	ZMYND15
YPL165C	SET6	ENSG00000185420	SMYD3
YJR033C	RAV1	ENSG00000172869	DMXL1
YDR376W	ARH1	ENSG00000161513	FDXR
YMR210W	MGL2	ENSG00000168792	ABHD15
YMR210W	MGL2	ENSG00000143994	ABHD1
YNL035C		ENSG00000140006	WDR89
YJR119C	JHD2	ENSG00000186280	KDM4D
YJR119C	JHD2	ENSG00000235268	KDM4E
YJR119C	JHD2	ENSG00000255855	KDM4F
YJR119C	JHD2	ENSG00000073614	KDM5A
YCR026C	NPP1	ENSG00000197594	ENPP1
YJR102C	VPS25	ENSG00000131475	VPS25
YHR135C	YCK1	ENSG00000028116	VRK2
YHR135C	YCK1	ENSG00000151292	CSNK1G3
YHR135C	YCK1	ENSG00000128881	TTBK2
YHR135C	YCK1	ENSG00000146216	TTBK1
YHR135C	YCK1	ENSG00000113712	CSNK1A1
YHR135C	YCK1	ENSG00000141551	CSNK1D
YOR256C	TRE2	ENSG00000106327	TFR2
YOR256C	TRE2	ENSG00000168060	NAALADL1
YOR256C	TRE2	ENSG00000072274	TFRC
YBR296C	PHO89	ENSG00000144136	SLC20A1
YLR085C	ARP6	ENSG00000075089	ACTR6
YMR054W	STV1	ENSG00000185344	ATP6V0A2
YMR054W	STV1	ENSG00000033627	ATP6V0A1
YMR054W	STV1	ENSG00000110719	TCIRG1
YPL082C	MOT1	ENSG00000095564	BTAF1
YAR014C	BUD14	ENSG00000213672	NCKIPSD
YIL015W	BAR1	ENSG00000196188	CTSE
YBL037W	APL3	ENSG00000196961	AP2A1
YBL037W	APL3	ENSG00000183020	AP2A2
YPL242C	IQG1	ENSG00000140575	IQGAP1
YPL242C	IQG1	ENSG00000145703	IQGAP2
YPL242C	IQG1	ENSG00000183856	IQGAP3
YOR270C	VPH1	ENSG00000185344	ATP6V0A2
YOR270C	VPH1	ENSG00000033627	ATP6V0A1
YOR270C	VPH1	ENSG00000110719	TCIRG1
YMR006C	PLB2	ENSG00000116711	PLA2G4A
YMR006C	PLB2	ENSG00000243708	PLA2G4B
YMR006C	PLB2	ENSG00000159337	PLA2G4D
YMR006C	PLB2	ENSG00000188089	PLA2G4E
YMR006C	PLB2	ENSG00000168907	PLA2G4F
YMR006C	PLB2	ENSG00000105499	PLA2G4C
YHL033C	RPL8A	ENSG00000171490	RSL1D1
YGL187C	COX4	ENSG00000135940	COX5B
YDR438W	THI74	ENSG00000115084	SLC35F5
YHR007C	ERG11	ENSG00000001630	CYP51A1
YCR073W-A	SOL2	ENSG00000130313	PGLS
YLR024C	UBR2	ENSG00000144357	UBR3
YHR204W	MNL1	ENSG00000134109	EDEM1
YNR052C	POP2	ENSG00000155508	CNOT8
YGR110W	CLD1	ENSG00000105131	EPHX3
YGR110W	CLD1	ENSG00000100439	ABHD4
YGR110W	CLD1	ENSG00000106484	MEST
YGR110W	CLD1	ENSG00000120915	EPHX2
YGR110W	CLD1	ENSG00000163686	ABHD6
YGR110W	CLD1	ENSG00000114779	ABHD14B
YGR110W	CLD1	ENSG00000172031	EPHX4
YGR110W	CLD1	ENSG00000248487	ABHD14A
YFL048C	EMP47	ENSG00000169223	LMAN2
YFL048C	EMP47	ENSG00000114988	LMAN2L
YEL055C	POL5	ENSG00000132382	MYBBP1A
YAL021C	CCR4	ENSG00000138767	CNOT6L
YKL160W	ELF1	ENSG00000130165	ELOF1
YJL100W	LSB6	ENSG00000038210	PI4K2B
YJL100W	LSB6	ENSG00000155252	PI4K2A
YDR237W	MRPL7	ENSG00000142676	RPL11
YDR135C	YCF1	ENSG00000121270	ABCC11
YPL076W	GPI2	ENSG00000135845	PIGC
YEL042W	GDA1	ENSG00000187097	ENTPD5
YEL042W	GDA1	ENSG00000168032	ENTPD3
YDR164C	SEC1	ENSG00000116266	STXBP3
YDR164C	SEC1	ENSG00000076944	STXBP2
YDR164C	SEC1	ENSG00000184178	SCFD2
