Yeast_Gene_stable_ID	Yeast_Gene_name	Human_Gene_stable_ID	Human_Gene_name
YJL112W	MDV1	ENSG00000166167	BTRC
YJL110C	GZF3	ENSG00000141448	GATA6
YLR417W	VPS36	ENSG00000136100	VPS36
YPR201W	ARR3	ENSG00000125255	SLC10A2
YPR201W	ARR3	ENSG00000126903	SLC10A3
YPL059W	GRX5	ENSG00000182512	GLRX5
YJL163C		ENSG00000139508	SLC46A3
YIL111W	COX5B	ENSG00000131055	COX4I2
YDR529C	QCR7	ENSG00000156467	UQCRB
YOL129W	VPS68	ENSG00000142188	TMEM50B
YER155C	BEM2	ENSG00000105137	SYDE1
YNL286W	CUS2	ENSG00000102241	HTATSF1
YDL141W	BPL1	ENSG00000159267	HLCS
YLR210W	CLB4	ENSG00000152669	CCNO
YPR094W	RDS3	ENSG00000100410	PHF5A
YNL239W	LAP3	ENSG00000108578	BLMH
YDR270W	CCC2	ENSG00000075673	ATP12A
YBR265W	TSC10	ENSG00000119537	KDSR
YIL051C	MMF1	ENSG00000132541	RIDA
YCR014C	POL4	ENSG00000166169	POLL
YPL256C	CLN2	ENSG00000147082	CCNB3
YPL256C	CLN2	ENSG00000152669	CCNO
YHL002W	HSE1	ENSG00000139668	WDFY2
YDR002W	YRB1	ENSG00000099901	RANBP1
YNL128W	TEP1	ENSG00000132958	TPTE2
YGL008C	PMA1	ENSG00000074370	ATP2A3
YGL008C	PMA1	ENSG00000123191	ATP7B
YGL008C	PMA1	ENSG00000075673	ATP12A
YEL060C	PRB1	ENSG00000134900	TPP2
YEL060C	PRB1	ENSG00000175426	PCSK1
YHR108W	GGA2	ENSG00000139668	WDFY2
YKL033W-A		ENSG00000130021	PUDP
YNL052W	COX5A	ENSG00000131055	COX4I2
YDR173C	ARG82	ENSG00000161896	IP6K3
YJL093C	TOK1	ENSG00000152315	KCNK13
YJL093C	TOK1	ENSG00000124780	KCNK17
YBR169C	SSE2	ENSG00000120694	HSPH1
YPR028W	YOP1	ENSG00000165476	REEP3
YLR422W	DCK1	ENSG00000088387	DOCK9
YKL055C	OAR1	ENSG00000157326	DHRS4
YKL055C	OAR1	ENSG00000100867	DHRS2
YGR232W	NAS6	ENSG00000101843	PSMD10
YML015C	TAF11	ENSG00000283740	TAF11L11
YML015C	TAF11	ENSG00000284439	TAF11L3
YML015C	TAF11	ENSG00000283967	TAF11L8
YML015C	TAF11	ENSG00000283988	TAF11L9
YML015C	TAF11	ENSG00000284465	TAF11L7
YML015C	TAF11	ENSG00000284373	TAF11L2
YML015C	TAF11	ENSG00000284234	TAF11L5
YML015C	TAF11	ENSG00000249662	LINC02218
YAL032C	PRP45	ENSG00000100603	SNW1
YLR077W	FMP25	ENSG00000136144	RCBTB1
YKR048C	NAP1	ENSG00000186462	NAP1L2
YKR048C	NAP1	ENSG00000186310	NAP1L3
YKR048C	NAP1	ENSG00000187189	TSPYL4
YKR048C	NAP1	ENSG00000180543	TSPYL5
YBR003W	COQ1	ENSG00000148459	PDSS1
YHR009C	TDA3	ENSG00000132837	DMGDH
YPL196W	OXR1	ENSG00000101342	TLDC2
YDR492W	IZH1	ENSG00000170915	PAQR8
YJR073C	OPI3	ENSG00000133027	PEMT
YMR229C	RRP5	ENSG00000148843	PDCD11
YAL016W	TPD3	ENSG00000154845	PPP4R1
YGL127C	SOH1	ENSG00000108590	MED31
YPR135W	CTF4	ENSG00000198554	WDHD1
YHR072W	ERG7	ENSG00000160285	LSS
YNL197C	WHI3	ENSG00000161082	CELF5
YOL124C	TRM11	ENSG00000066651	TRMT11
YPR023C	EAF3	ENSG00000005302	MSL3
YDL024C	DIA3	ENSG00000107789	MINPP1
YLR044C	PDC1	ENSG00000105135	ILVBL
YOR038C	HIR2	ENSG00000100084	HIRA
YPL208W	RKM1	ENSG00000183576	SETD3
YGR078C	PAC10	ENSG00000155959	VBP1
YGL234W	ADE5,7	ENSG00000159131	GART
YNR006W	VPS27	ENSG00000139668	WDFY2
YMR102C		ENSG00000131725	WDR44
YOR332W	VMA4	ENSG00000131100	ATP6V1E1
YDL155W	CLB3	ENSG00000152669	CCNO
YGL167C	PMR1	ENSG00000075673	ATP12A
YPL227C	ALG5	ENSG00000120697	ALG5
YER093C	TSC11	ENSG00000164327	RICTOR
YDR105C	TMS1	ENSG00000132824	SERINC3
YDR105C	TMS1	ENSG00000164300	SERINC5
YOR005C	DNL4	ENSG00000174405	LIG4
YHR143W-A	RPC10	ENSG00000147669	POLR2K
YMR284W	YKU70	ENSG00000196419	XRCC6
YLR180W	SAM1	ENSG00000151224	MAT1A
YHR155W	LAM1	ENSG00000108100	CCNY
YHL039W	EFM1	ENSG00000183576	SETD3
YDL167C	NRP1	ENSG00000170925	TEX13B
YDL167C	NRP1	ENSG00000268629	TEX13A
YML093W	UTP14	ENSG00000253797	UTP14C
YMR308C	PSE1	ENSG00000137040	RANBP6
YCR066W	RAD18	ENSG00000070950	RAD18
YBR260C	RGD1	ENSG00000105137	SYDE1
YMR216C	SKY1	ENSG00000188130	MAPK12
YHL013C	OTU2	ENSG00000189401	OTUD6A
YNR047W	FPK1	ENSG00000100784	RPS6KA5
YGL067W	NPY1	ENSG00000112874	NUDT12
YEL022W	GEA2	ENSG00000144711	IQSEC1
YGL233W	SEC15	ENSG00000138190	EXOC6
YFL045C	SEC53	ENSG00000100417	PMM1
YFL009W	CDC4	ENSG00000166167	BTRC
YKL045W	PRI2	ENSG00000146143	PRIM2
YGL030W	RPL30	ENSG00000156482	RPL30
YBR290W	BSD2	ENSG00000102471	NDFIP2
YOR178C	GAC1	ENSG00000235194	PPP1R3E
YOR245C	DGA1	ENSG00000147160	AWAT2
YML012W	ERV25	ENSG00000170348	TMED10
YHL021C	AIM17	ENSG00000185973	TMLHE
YNR013C	PHO91	ENSG00000141485	SLC13A5
YPL079W	RPL21B	ENSG00000122026	RPL21
YCR002C	CDC10	ENSG00000184702	SEPTIN5
YDR185C	UPS3	ENSG00000101166	PRELID3B
YDL070W	BDF2	ENSG00000114166	KAT2B
YDL219W	DTD1	ENSG00000125821	DTD1
YOL056W	GPM3	ENSG00000171314	PGAM1
YBR088C	POL30	ENSG00000132646	PCNA
YGR048W	UFD1	ENSG00000070010	UFD1
YJR147W	HMS2	ENSG00000171116	HSFX1
YJR147W	HMS2	ENSG00000283463	HSFX4
YMR022W	UBC7	ENSG00000184787	UBE2G2
YDR148C	KGD2	ENSG00000119689	DLST
YKL029C	MAE1	ENSG00000065833	ME1
YDL200C	MGT1	ENSG00000170430	MGMT
YOR367W	SCP1	ENSG00000064666	CNN2
YIL031W	ULP2	ENSG00000112701	SENP6
YDR026C	NSI1	ENSG00000101057	MYBL2
YNL023C	FAP1	ENSG00000086102	NFX1
YPL048W	CAM1	ENSG00000124194	GDAP1L1
YPL048W	CAM1	ENSG00000155962	CLIC2
YPL048W	CAM1	ENSG00000148834	GSTO1
YHR030C	SLT2	ENSG00000188130	MAPK12
YHR030C	SLT2	ENSG00000185386	MAPK11
YEL044W	IES6	ENSG00000153391	INO80C
YDR038C	ENA5	ENSG00000075673	ATP12A
YJL198W	PHO90	ENSG00000141485	SLC13A5
YLR134W	PDC5	ENSG00000105135	ILVBL
YCL031C	RRP7	ENSG00000189306	RRP7A
YKL071W		ENSG00000100867	DHRS2
YDR081C	PDC2	ENSG00000125817	CENPB
YBR029C	CDS1	ENSG00000101290	CDS2
YLR195C	NMT1	ENSG00000152465	NMT2
YPL106C	SSE1	ENSG00000120694	HSPH1
YJR090C	GRR1	ENSG00000005812	FBXL3
YBR093C	PHO5	ENSG00000107789	MINPP1
YGL097W	SRM1	ENSG00000136144	RCBTB1
YML087C	AIM33	ENSG00000065615	CYB5R4
YLR438W	CAR2	ENSG00000065154	OAT
YDR039C	ENA2	ENSG00000075673	ATP12A
YKR034W	DAL80	ENSG00000141448	GATA6
YKL152C	GPM1	ENSG00000171314	PGAM1
YDR372C	VPS74	ENSG00000113384	GOLPH3
YCR091W	KIN82	ENSG00000100784	RPS6KA5
YBR028C	YPK3	ENSG00000100784	RPS6KA5
YPR016C	TIF6	ENSG00000242372	EIF6
YMR165C	PAH1	ENSG00000132793	LPIN3
YNL257C	SIP3	ENSG00000108100	CCNY
YOR090C	PTC5	ENSG00000100324	TAB1
YOR090C	PTC5	ENSG00000164951	PDP1
YOR090C	PTC5	ENSG00000183977	PP2D1
YPL113C		ENSG00000137106	GRHPR
YJL001W	PRE3	ENSG00000100804	PSMB5
YJL001W	PRE3	ENSG00000222028	PSMB11
YJL001W	PRE3	ENSG00000154611	PSMA8
YPL217C	BMS1	ENSG00000165733	BMS1
YDR040C	ENA1	ENSG00000075673	ATP12A
YNL264C	PDR17	ENSG00000124120	TTPAL
YNL264C	PDR17	ENSG00000177182	CLVS1
YNL264C	PDR17	ENSG00000146352	CLVS2
YOR258W	HNT3	ENSG00000137074	APTX
YAL022C	FUN26	ENSG00000112759	SLC29A1
YJR069C	HAM1	ENSG00000125877	ITPA
YKL161C	KDX1	ENSG00000188130	MAPK12
YKL161C	KDX1	ENSG00000185386	MAPK11
YHR106W	TRR2	ENSG00000184470	TXNRD2
YHR106W	TRR2	ENSG00000156709	AIFM1
YNL048W	ALG11	ENSG00000253710	ALG11
YBR173C	UMP1	ENSG00000132963	POMP
YER057C	HMF1	ENSG00000132541	RIDA
YMR213W	CEF1	ENSG00000096401	CDC5L
YNL271C	BNI1	ENSG00000146122	DAAM2
YGR261C	APL6	ENSG00000006125	AP2B1
YDL021W	GPM2	ENSG00000171314	PGAM1
YKL144C	RPC25	ENSG00000100413	POLR3H
YIL074C	SER33	ENSG00000137106	GRHPR
YIR036C	IRC24	ENSG00000157326	DHRS4
YIR036C	IRC24	ENSG00000100867	DHRS2
YBR117C	TKL2	ENSG00000007350	TKTL1
YPR105C	COG4	ENSG00000177692	DNAJC28
YJL053W	PEP8	ENSG00000157538	VPS26C
YKL022C	CDC16	ENSG00000130177	CDC16
YFL017C	GNA1	ENSG00000100522	GNPNAT1
YBR191W	RPL21A	ENSG00000122026	RPL21
YPR025C	CCL1	ENSG00000134480	CCNH
YKL095W	YJU2	ENSG00000105248	YJU2
YPL169C	MEX67	ENSG00000147206	NXF3
YBL050W	SEC17	ENSG00000134265	NAPG
YDR392W	SPT3	ENSG00000196284	SUPT3H
YMR028W	TAP42	ENSG00000089289	IGBP1
YOR339C	UBC11	ENSG00000175063	UBE2C
YCR035C	RRP43	ENSG00000120699	EXOSC8
YMR226C		ENSG00000157326	DHRS4
YMR226C		ENSG00000100867	DHRS2
YBR017C	KAP104	ENSG00000137040	RANBP6
YLR205C	HMX1	ENSG00000100292	HMOX1
YDR155C	CPR1	ENSG00000113593	PPWD1
YAR071W	PHO11	ENSG00000107789	MINPP1
YBL008W	HIR1	ENSG00000100084	HIRA
YNL231C	PDR16	ENSG00000124120	TTPAL
YNL231C	PDR16	ENSG00000177182	CLVS1
YNL231C	PDR16	ENSG00000146352	CLVS2
YNL121C	TOM70	ENSG00000165416	SUGT1
YNL121C	TOM70	ENSG00000197860	SGTB
YGL190C	CDC55	ENSG00000221914	PPP2R2A
YLR075W	RPL10	ENSG00000165496	RPL10L
YDL101C	DUN1	ENSG00000183765	CHEK2
YBR133C	HSL7	ENSG00000100462	PRMT5
YBR223C	TDP1	ENSG00000042088	TDP1
YLL061W	MMP1	ENSG00000164893	SLC7A13
YLR430W	SEN1	ENSG00000073146	MOV10L1
YPR160W	GPH1	ENSG00000100504	PYGL
YBR061C	TRM7	ENSG00000068438	FTSJ1
YOR291W	YPK9	ENSG00000075673	ATP12A
YNL246W	VPS75	ENSG00000186462	NAP1L2
YNL246W	VPS75	ENSG00000186310	NAP1L3
YNL246W	VPS75	ENSG00000187189	TSPYL4
YNL246W	VPS75	ENSG00000180543	TSPYL5
YPL274W	SAM3	ENSG00000164893	SLC7A13
YEL063C	CAN1	ENSG00000164893	SLC7A13
YDR379W	RGA2	ENSG00000105137	SYDE1
YOR103C	OST2	ENSG00000129562	DAD1
YGL126W	SCS3	ENSG00000197296	FITM2
YDR168W	CDC37	ENSG00000106993	CDC37L1
YDR168W	CDC37	ENSG00000105401	CDC37
YIR035C		ENSG00000157326	DHRS4
YIR035C		ENSG00000100867	DHRS2
LSR1		ENSG00000283519	U2
YLR253W	MCP2	ENSG00000063761	ADCK1
YOR003W	YSP3	ENSG00000134900	TPP2
YOR003W	YSP3	ENSG00000175426	PCSK1
YER066W	RRT13	ENSG00000166167	BTRC
YGL185C		ENSG00000137106	GRHPR
YLL043W	FPS1	ENSG00000171885	AQP4
YGR032W	GSC2	ENSG00000009844	VTA1
YCR012W	PGK1	ENSG00000170950	PGK2
YDR099W	BMH2	ENSG00000164924	YWHAZ
YKR088C	TVP38	ENSG00000180694	TMEM64
YFR027W	ECO1	ENSG00000141446	ESCO1
YNL113W	RPC19	ENSG00000186184	POLR1D
YKL020C	SPT23	ENSG00000185722	ANKFY1
YCL017C	NFS1	ENSG00000244005	NFS1
YKR036C	CAF4	ENSG00000166167	BTRC
YNL139C	THO2	ENSG00000125676	THOC2
YDR353W	TRR1	ENSG00000184470	TXNRD2
YDR353W	TRR1	ENSG00000156709	AIFM1
YNL064C	YDJ1	ENSG00000069345	DNAJA2
YOL163W		ENSG00000119899	SLC17A5
YEL053C	MAK10	ENSG00000135040	NAA35
YCL016C	DCC1	ENSG00000136982	DSCC1
YJR059W	PTK2	ENSG00000178093	TSSK6
YJR059W	PTK2	ENSG00000177453	NIM1K
YJR059W	PTK2	ENSG00000206203	TSSK2
YJR059W	PTK2	ENSG00000139908	TSSK4
YJR059W	PTK2	ENSG00000174672	BRSK2
YKL198C	PTK1	ENSG00000178093	TSSK6
YKL198C	PTK1	ENSG00000177453	NIM1K
YKL198C	PTK1	ENSG00000206203	TSSK2
YKL198C	PTK1	ENSG00000139908	TSSK4
YKL198C	PTK1	ENSG00000174672	BRSK2
YCR105W	ADH7	ENSG00000171724	VAT1L
YOR034C	AKR2	ENSG00000177054	ZDHHC13
YDL136W	RPL35B	ENSG00000136942	RPL35
YDL087C	LUC7	ENSG00000108848	LUC7L3
YLR367W	RPS22B	ENSG00000134419	RPS15A
YFR047C	BNA6	ENSG00000103485	QPRT
YPR187W	RPO26	ENSG00000100142	POLR2F
YCR037C	PHO87	ENSG00000104044	OCA2
YHR164C	DNA2	ENSG00000107290	SETX
YDL028C	MPS1	ENSG00000112742	TTK
YDR486C	VPS60	ENSG00000086065	CHMP5
YOL107W		ENSG00000126062	TMEM115
YDL214C	PRR2	ENSG00000178093	TSSK6
YDL214C	PRR2	ENSG00000177453	NIM1K
YDL214C	PRR2	ENSG00000206203	TSSK2
YDL214C	PRR2	ENSG00000139908	TSSK4
YDL214C	PRR2	ENSG00000174672	BRSK2
YMR303C	ADH2	ENSG00000171724	VAT1L
YDR507C	GIN4	ENSG00000174672	BRSK2
YLR001C		ENSG00000120708	TGFBI
YMR079W	SEC14	ENSG00000100003	SEC14L2
YMR079W	SEC14	ENSG00000100012	SEC14L3
YMR079W	SEC14	ENSG00000133488	SEC14L4
YMR079W	SEC14	ENSG00000214491	SEC14L6
YOR251C	TUM1	ENSG00000128309	MPST
YDR018C		ENSG00000026652	AGPAT4
YGL213C	SKI8	ENSG00000141076	UTP4
YBR140C	IRA1	ENSG00000105122	RASAL3
YMR323W	ERR3	ENSG00000188316	ENO4
YGR082W	TOM20	ENSG00000196860	TOMM20L
YBR042C	CST26	ENSG00000026652	AGPAT4
YOR018W	ROD1	ENSG00000113369	ARRDC3
YKL132C	RMA1	ENSG00000136877	FPGS
YDR387C	CIN10	ENSG00000151229	SLC2A13
YOR057W	SGT1	ENSG00000100380	ST13
YOR057W	SGT1	ENSG00000005175	RPAP3
YLR207W	HRD3	ENSG00000091490	SEL1L3
YLR207W	HRD3	ENSG00000081791	DELE1
YGR203W	YCH1	ENSG00000101224	CDC25B
YER099C	PRS2	ENSG00000147224	PRPS1
YER099C	PRS2	ENSG00000101911	PRPS2
YER099C	PRS2	ENSG00000229937	PRPS1L1
YOR232W	MGE1	ENSG00000109519	GRPEL1
YMR125W	STO1	ENSG00000136937	NCBP1
YDR364C	CDC40	ENSG00000168438	CDC40
YLR210W	CLB4	ENSG00000157456	CCNB2
YLR210W	CLB4	ENSG00000105173	CCNE1
YDL247W	MPH2	ENSG00000059804	SLC2A3
YDL247W	MPH2	ENSG00000109667	SLC2A9
YDL247W	MPH2	ENSG00000146411	SLC2A12
YDL247W	MPH2	ENSG00000136856	SLC2A8
YDL247W	MPH2	ENSG00000133460	SLC2A11
YDL247W	MPH2	ENSG00000142583	SLC2A5
YPL061W	ALD6	ENSG00000165092	ALDH1A1
YPL061W	ALD6	ENSG00000118514	ALDH8A1
YPL061W	ALD6	ENSG00000128918	ALDH1A2
YIL068C	SEC6	ENSG00000185215	TNFAIP2
YKL168C	KKQ8	ENSG00000178093	TSSK6
YKL168C	KKQ8	ENSG00000177453	NIM1K
YKL168C	KKQ8	ENSG00000206203	TSSK2
YKL168C	KKQ8	ENSG00000139908	TSSK4
YKL168C	KKQ8	ENSG00000174672	BRSK2
YMR227C	TAF7	ENSG00000102387	TAF7L
YPL074W	YTA6	ENSG00000167216	KATNAL2
YPL074W	YTA6	ENSG00000186625	KATNA1
YPR036W	VMA13	ENSG00000047249	ATP6V1H
YKR021W	ALY1	ENSG00000113369	ARRDC3
YER015W	FAA2	ENSG00000140284	SLC27A2
YJL010C	NOP9	ENSG00000196943	NOP9
YEL062W	NPR2	ENSG00000114388	NPRL2
YHR108W	GGA2	ENSG00000100284	TOM1
YHR108W	GGA2	ENSG00000141198	TOM1L1
YDR232W	HEM1	ENSG00000158578	ALAS2
YDR341C		ENSG00000113643	RARS1
YMR078C	CTF18	ENSG00000127586	CHTF18
YDR256C	CTA1	ENSG00000121691	CAT
YML042W	CAT2	ENSG00000205560	CPT1B
YML104C	MDM1	ENSG00000071189	SNX13
YJL194W	CDC6	ENSG00000094804	CDC6
YDR453C	TSA2	ENSG00000165672	PRDX3
YMR105C	PGM2	ENSG00000154330	PGM5
YNL292W	PUS4	ENSG00000165832	TRUB1
YNL131W	TOM22	ENSG00000100216	TOMM22
YGR267C	FOL2	ENSG00000131979	GCH1
YBR003W	COQ1	ENSG00000164494	PDSS2
YDR492W	IZH1	ENSG00000108960	MMD
YDR361C	BCP1	ENSG00000107949	BCCIP
YOR278W	HEM4	ENSG00000188690	UROS
YHR117W	TOM71	ENSG00000154174	TOMM70
YHR117W	TOM71	ENSG00000100380	ST13
YHR117W	TOM71	ENSG00000005175	RPAP3
YDR519W	FPR2	ENSG00000141756	FKBP10
YHR174W	ENO2	ENSG00000188316	ENO4
YEL011W	GLC3	ENSG00000114480	GBE1
YBR241C		ENSG00000059804	SLC2A3
YBR241C		ENSG00000109667	SLC2A9
YBR241C		ENSG00000146411	SLC2A12
YBR241C		ENSG00000133460	SLC2A11
YER021W	RPN3	ENSG00000108344	PSMD3
YHR080C	LAM4	ENSG00000155324	GRAMD2B
YDR135C	YCF1	ENSG00000108846	ABCC3
YOL059W	GPD2	ENSG00000167588	GPD1
YBL099W	ATP1	ENSG00000152234	ATP5F1A
YML121W	GTR1	ENSG00000083750	RRAGB
YOL061W	PRS5	ENSG00000147224	PRPS1
YOL061W	PRS5	ENSG00000101911	PRPS2
YOL061W	PRS5	ENSG00000229937	PRPS1L1
YOR374W	ALD4	ENSG00000165092	ALDH1A1
YOR374W	ALD4	ENSG00000118514	ALDH8A1
YOR374W	ALD4	ENSG00000128918	ALDH1A2
YKR068C	BET3	ENSG00000173626	TRAPPC3L
YMR083W	ADH3	ENSG00000171724	VAT1L
YGR110W	CLD1	ENSG00000127220	ABHD8
YGR110W	CLD1	ENSG00000011198	ABHD5
YFL054C	AQY3	ENSG00000161798	AQP5
YOR317W	FAA1	ENSG00000140284	SLC27A2
YFL048C	EMP47	ENSG00000074695	LMAN1
YFL048C	EMP47	ENSG00000140506	LMAN1L
YLL053C		ENSG00000161798	AQP5
YER054C	GIP2	ENSG00000049769	PPP1R3F
YMR040W	YET2	ENSG00000185825	BCAP31
YDR248C		ENSG00000148057	IDNK
YLR273C	PIG1	ENSG00000049769	PPP1R3F
YOR176W	HEM15	ENSG00000066926	FECH
YDR411C	DFM1	ENSG00000099958	DERL3
YDR411C	DFM1	ENSG00000136986	DERL1
YGR009C	SEC9	ENSG00000099940	SNAP29
YIL048W	NEO1	ENSG00000166377	ATP9B
YIL048W	NEO1	ENSG00000104043	ATP8B4
YNL284C	MRPL10	ENSG00000137547	MRPL15
YDR358W	GGA1	ENSG00000100284	TOM1
YDR358W	GGA1	ENSG00000141198	TOM1L1
YBL068W	PRS4	ENSG00000147224	PRPS1
YBL068W	PRS4	ENSG00000101911	PRPS2
YBL068W	PRS4	ENSG00000229937	PRPS1L1
YGR238C	KEL2	ENSG00000172534	HCFC1
YLR142W	PUT1	ENSG00000100033	PRODH
YML126C	ERG13	ENSG00000112972	HMGCS1
YNL102W	POL1	ENSG00000101868	POLA1
YGR163W	GTR2	ENSG00000025039	RRAGD
YHR158C	KEL1	ENSG00000172534	HCFC1
YPL281C	ERR2	ENSG00000188316	ENO4
YBR235W	VHC1	ENSG00000064651	SLC12A2
YBL069W	AST1	ENSG00000171724	VAT1L
YAL060W	BDH1	ENSG00000171724	VAT1L
YJR110W	YMR1	ENSG00000150712	MTMR12
YNL297C	MON2	ENSG00000124198	ARFGEF2
YNL297C	MON2	ENSG00000146005	PSD2
YNL297C	MON2	ENSG00000124313	IQSEC2
YNL134C		ENSG00000171724	VAT1L
YPR120C	CLB5	ENSG00000157456	CCNB2
YPR120C	CLB5	ENSG00000105173	CCNE1
YGL073W	HSF1	ENSG00000025156	HSF2
YGL073W	HSF1	ENSG00000176160	HSF5
YOR164C	GET4	ENSG00000239857	GET4
YDR497C	ITR1	ENSG00000151229	SLC2A13
YKL081W	TEF4	ENSG00000133433	GSTT2B
YKL081W	TEF4	ENSG00000065621	GSTO2
YKL081W	TEF4	ENSG00000276950	GSTT4
YOR237W	HES1	ENSG00000141447	OSBPL1A
YOR237W	HES1	ENSG00000070882	OSBPL3
YPL145C	KES1	ENSG00000141447	OSBPL1A
YPL145C	KES1	ENSG00000070882	OSBPL3
YPR161C	SGV1	ENSG00000136807	CDK9
YHR106W	TRR2	ENSG00000183773	AIFM3
YEL052W	AFG1	ENSG00000135537	AFG1L
YOL078W	AVO1	ENSG00000119487	MAPKAP1
YGR172C	YIP1	ENSG00000145817	YIPF5
YJL190C	RPS22A	ENSG00000134419	RPS15A
YKL080W	VMA5	ENSG00000155097	ATP6V1C1
YMR076C	PDS5	ENSG00000121892	PDS5A
YKL161C	KDX1	ENSG00000184343	SRPK3
YBR204C	LDH1	ENSG00000127220	ABHD8
YBR204C	LDH1	ENSG00000011198	ABHD5
YIR036C	IRC24	ENSG00000157379	DHRS1
YIR036C	IRC24	ENSG00000119471	HSDL2
YNL001W	DOM34	ENSG00000152684	PELO
YPL167C	REV3	ENSG00000050030	NEXMIF
YMR205C	PFK2	ENSG00000152556	PFKM
YAL061W	BDH2	ENSG00000171724	VAT1L
YPL051W	ARL3	ENSG00000101246	ARFRP1
YBR073W	RDH54	ENSG00000197275	RAD54B
YDL245C	HXT15	ENSG00000059804	SLC2A3
YDL245C	HXT15	ENSG00000109667	SLC2A9
YDL245C	HXT15	ENSG00000146411	SLC2A12
YDL245C	HXT15	ENSG00000136856	SLC2A8
YDL245C	HXT15	ENSG00000133460	SLC2A11
YDL245C	HXT15	ENSG00000142583	SLC2A5
YPR025C	CCL1	ENSG00000129315	CCNT1
YJL154C	VPS35	ENSG00000069329	VPS35
YMR277W	FCP1	ENSG00000060069	CTDP1
YHR190W	ERG9	ENSG00000079459	FDFT1
YGL101W		ENSG00000111906	HDDC2
YER096W	SHC1	ENSG00000091490	SEL1L3
YER096W	SHC1	ENSG00000081791	DELE1
YJL062W	LAS21	ENSG00000174227	PIGG
YML002W		ENSG00000196730	DAPK1
YGR024C	THG1	ENSG00000113272	THG1L
YGR202C	PCT1	ENSG00000102230	PCYT1B
YKL065C	YET1	ENSG00000185825	BCAP31
YDL078C	MDH3	ENSG00000171989	LDHAL6B
YOR301W	RAX1	ENSG00000108599	AKAP10
YDR390C	UBA2	ENSG00000126261	UBA2
YDL048C	STP4	ENSG00000184937	WT1
YFR031C	SMC2	ENSG00000136824	SMC2
YHR208W	BAT1	ENSG00000060982	BCAT1
YOL013C	HRD1	ENSG00000198919	DZIP3
YCL001W-B		ENSG00000152684	PELO
YFL033C	RIM15	ENSG00000120539	MASTL
YHR092C	HXT4	ENSG00000059804	SLC2A3
YHR092C	HXT4	ENSG00000109667	SLC2A9
YHR092C	HXT4	ENSG00000146411	SLC2A12
YHR092C	HXT4	ENSG00000136856	SLC2A8
YHR092C	HXT4	ENSG00000133460	SLC2A11
YHR092C	HXT4	ENSG00000142583	SLC2A5
YGL190C	CDC55	ENSG00000175470	PPP2R2D
YMR318C	ADH6	ENSG00000171724	VAT1L
YBL041W	PRE7	ENSG00000008018	PSMB1
YBR298C	MAL31	ENSG00000059804	SLC2A3
YBR298C	MAL31	ENSG00000109667	SLC2A9
YBR298C	MAL31	ENSG00000146411	SLC2A12
YBR298C	MAL31	ENSG00000136856	SLC2A8
YBR298C	MAL31	ENSG00000133460	SLC2A11
YBR298C	MAL31	ENSG00000142583	SLC2A5
YPL111W	CAR1	ENSG00000118520	ARG1
YGR103W	NOP7	ENSG00000100029	PES1
YJL005W	CYR1	ENSG00000206422	LRRC30
YDL138W	RGT2	ENSG00000059804	SLC2A3
YDL138W	RGT2	ENSG00000109667	SLC2A9
YDL138W	RGT2	ENSG00000146411	SLC2A12
YDL138W	RGT2	ENSG00000136856	SLC2A8
YDL138W	RGT2	ENSG00000133460	SLC2A11
YDL138W	RGT2	ENSG00000142583	SLC2A5
YJL121C	RPE1	ENSG00000235376	RPEL1
YOL162W		ENSG00000119899	SLC17A5
YMR253C		ENSG00000176273	SLC35G1
YDL236W	PHO13	ENSG00000107902	LHPP
YGR070W	ROM1	ENSG00000154783	FGD5
YGR070W	ROM1	ENSG00000127084	FGD3
YLL043W	FPS1	ENSG00000161798	AQP5
YOR233W	KIN4	ENSG00000178093	TSSK6
YOR233W	KIN4	ENSG00000177453	NIM1K
YOR233W	KIN4	ENSG00000206203	TSSK2
YOR233W	KIN4	ENSG00000139908	TSSK4
YOR233W	KIN4	ENSG00000174672	BRSK2
YFR027W	ECO1	ENSG00000101751	POLI
YNR072W	HXT17	ENSG00000059804	SLC2A3
YNR072W	HXT17	ENSG00000109667	SLC2A9
YNR072W	HXT17	ENSG00000146411	SLC2A12
YNR072W	HXT17	ENSG00000136856	SLC2A8
YNR072W	HXT17	ENSG00000133460	SLC2A11
YNR072W	HXT17	ENSG00000142583	SLC2A5
YER119C	AVT6	ENSG00000111371	SLC38A1
YER119C	AVT6	ENSG00000134294	SLC38A2
YDR452W	PPN1	ENSG00000172594	SMPDL3A
YOR042W	CUE5	ENSG00000078902	TOLLIP
YBR196C	PGI1	ENSG00000105220	GPI
YOR003W	YSP3	ENSG00000099139	PCSK5
YOL139C	CDC33	ENSG00000163412	EIF4E3
YBL087C	RPL23A	ENSG00000125691	RPL23
YKR008W	RSC4	ENSG00000163939	PBRM1
YNL207W	RIO2	ENSG00000058729	RIOK2
YDR326C	YSP2	ENSG00000155324	GRAMD2B
YLR460C		ENSG00000171724	VAT1L
YGR289C	MAL11	ENSG00000059804	SLC2A3
YGR289C	MAL11	ENSG00000109667	SLC2A9
YGR289C	MAL11	ENSG00000146411	SLC2A12
YGR289C	MAL11	ENSG00000136856	SLC2A8
YGR289C	MAL11	ENSG00000133460	SLC2A11
YGR289C	MAL11	ENSG00000142583	SLC2A5
YIL009W	FAA3	ENSG00000140284	SLC27A2
