Chromosome_Name,strand,start,end,5-start,3-end,Locus,Gene,strain
CHR2,+,608948,610602,608248,610702,YBR200W,BEM1,RM11
CHR2,+,611059,611222,610359,611322,YBR200W-A,YBR200W-A,RM11
CHR2,+,611652,612286,610952,612386,YBR201W,DER1,RM11
CHR2,-,612569,612771,611869,612871,YBR201C-A,MIN7,RM11
CHR2,+,613848,616384,613148,616484,YBR202W,MCM7,RM11
CHR2,+,617250,620023,616550,620123,YBR203W,COS111,RM11
CHR2,-,620336,621471,619636,621571,YBR204C,LDH1,RM11
CHR2,+,621713,622926,621013,623026,YBR205W,KTR3,RM11
CHR2,+,623237,624633,622537,624733,YBR207W,FTH1,RM11
CHR2,-,624794,630300,624094,630400,YBR208C,DUR1%2C2,RM11
CHR2,+,57931,60872,57231,60972,YBL085W,BOI1,RM11
CHR2,+,630674,630990,629974,631090,YBR209W,YBR209W,RM11
CHR16,-,430935,431005,430235,431105,tC(GCA)B,tC(GCA)B,RM11
CHR10,+,120625,120555,119925,120655,tE(UUC)B,tE(UUC)B,RM11
CHR2,+,633245,633672,632545,633772,YBR210W,ERV15,RM11
CHR2,-,633826,634799,633126,634899,YBR211C,AME1,RM11
CHR2,+,635553,637564,634853,637664,YBR212W,NGR1,RM11
CHR2,+,638023,638846,637323,638946,YBR213W,MET8,RM11
CHR2,+,639070,640652,638370,640752,YBR214W,SDS24,RM11
CHR2,+,641012,642972,640312,643072,YBR215W,HPC2,RM11
CHR2,-,643234,645257,642534,645357,YBR216C,YBP1,RM11
CHR2,+,645490,646049,644790,646149,YBR217W,ATG12,RM11
CHR2,-,646365,649906,645665,650006,YBR218C,PYC2,RM11
CHR2,-,650157,650960,649457,651060,YBR219C,YBR219C,RM11
CHR2,-,650653,652334,649953,652434,YBR220C,YBR220C,RM11
CHR2,-,652811,653910,652111,654010,YBR221C,PDB1,RM11
CHR2,+,654196,654299,653496,654399,YBR221W-A,YBR221W-A,RM11
CHR2,-,654378,656008,653678,656108,YBR222C,PCS60,RM11
CHR2,-,656321,657954,655621,658054,YBR223C,TDP1,RM11
CHR2,+,658285,660986,657585,661086,YBR225W,YBR225W,RM11
CHR2,-,61224,63481,60524,63581,YBL084C,CDC27,RM11
CHR2,-,661231,662792,660531,662892,YBR227C,MCX1,RM11
CHR2,+,662972,663885,662272,663985,YBR228W,SLX1,RM11
CHR2,-,664016,666879,663316,666979,YBR229C,ROT2,RM11
CHR2,-,667209,667709,666509,667809,YBR230C,OM14,RM11
CHR2,+,668020,668219,667320,668319,YBR230W-A,COQ21,RM11
CHR2,-,668346,669519,667646,669619,LSR1,LSR1,RM11
CHR2,-,669837,670747,669137,670847,YBR231C,SWC5,RM11
CHR2,+,671086,672326,670386,672426,YBR233W,PBP2,RM11
CHR2,+,672638,672921,671938,673021,YBR233W-A,DAD3,RM11
CHR2,-,673098,674251,672398,674351,YBR234C,ARC40,RM11
CHR2,+,674561,677922,673861,678022,YBR235W,VHC1,RM11
CHR2,-,678043,679352,677343,679452,YBR236C,ABD1,RM11
CHR2,+,679629,682177,678929,682277,YBR237W,PRP5,RM11
CHR2,-,682768,684962,682068,685062,YBR238C,YBR238C,RM11
CHR2,-,63789,65164,63089,65264,YBL082C,ALG3,RM11
CHR2,-,686008,687596,685308,687696,YBR239C,ERT1,RM11
CHR2,-,688152,689503,687452,689603,YBR240C,THI2,RM11
CHR2,-,690253,691718,689553,691818,YBR241C,YBR241C,RM11
CHR2,+,692334,693049,691634,693149,YBR242W,YBR242W,RM11
CHR2,-,693111,694456,692411,694556,YBR243C,ALG7,RM11
CHR2,+,695192,695679,694492,695779,YBR244W,GPX2,RM11
CHR2,-,695814,699202,695114,699302,YBR245C,ISW1,RM11
CHR2,+,699255,700417,698555,700517,YBR246W,RRT2,RM11
CHR2,-,700656,702106,699956,702206,YBR247C,ENP1,RM11
CHR2,-,702459,704116,701759,704216,YBR248C,HIS7,RM11
CHR2,-,704534,705645,703834,705745,YBR249C,ARO4,RM11
CHR2,+,65905,67010,65205,67110,YBL081W,YBL081W,RM11
CHR2,+,706685,708255,705985,708355,YBR250W,SPO23,RM11
CHR2,+,709043,709965,708343,710065,YBR251W,MRPS5,RM11
CHR2,+,710264,710706,709564,710806,YBR252W,DUT1,RM11
CHR2,+,710923,711287,710223,711387,YBR253W,SRB6,RM11
CHR2,-,711388,711914,710688,712014,YBR254C,TRS20,RM11
CHR2,+,712108,714191,711408,714291,YBR255W,MTC4,RM11
CHR2,-,714270,714725,713570,714825,YBR255C-A,RCF3,RM11
CHR2,-,715038,715753,714338,715853,YBR256C,RIB5,RM11
CHR2,+,716537,717375,715837,717475,YBR257W,POP4,RM11
CHR2,-,717386,717813,716686,717913,YBR258C,SHG1,RM11
CHR2,+,718039,720104,717339,720204,YBR259W,YBR259W,RM11
CHR2,-,67109,68733,66409,68833,YBL080C,PET112,RM11
CHR2,-,720291,722290,719591,722390,YBR260C,RGD1,RM11
CHR2,-,722483,723180,721783,723280,YBR261C,TAE1,RM11
CHR2,-,723371,723690,722671,723790,YBR262C,MIC12,RM11
CHR2,+,723915,725386,723215,725486,YBR263W,SHM1,RM11
CHR2,-,725421,726019,724721,726119,YBR264C,YPT10,RM11
CHR2,+,726233,727194,725533,727294,YBR265W,TSC10,RM11
CHR2,+,727492,728672,726792,728772,YBR267W,REI1,RM11
CHR2,+,728950,729266,728250,729366,YBR268W,MRPL37,RM11
CHR2,-,729811,730226,729111,730326,YBR269C,SDH8,RM11
CHR2,-,730412,732048,729712,732148,YBR270C,BIT2,RM11
CHR2,+,732502,733760,731802,733860,YBR271W,EFM2,RM11
CHR2,-,734012,735445,733312,735545,YBR272C,HSM3,RM11
CHR2,-,735704,737013,735004,737113,YBR273C,UBX7,RM11
CHR2,+,737237,738819,736537,738919,YBR274W,CHK1,RM11
CHR2,-,738998,744747,738298,744847,YBR275C,RIF1,RM11
CHR2,+,69298,73805,68598,73905,YBL079W,NUP170,RM11
CHR2,-,745260,747682,744560,747782,YBR276C,PPS1,RM11
CHR2,+,747934,748538,747234,748638,YBR278W,DPB3,RM11
CHR7,-,1069227,1069100,1068527,1069200,YBL108C-A,PAU9,RM11
CHR2,+,748897,750233,748197,750333,YBR279W,PAF1,RM11
CHR2,-,750424,752336,749724,752436,YBR280C,SAF1,RM11
CHR2,-,752610,755245,751910,755345,YBR281C,DUG2,RM11
CHR2,+,755879,756318,755179,756418,YBR282W,MRPL27,RM11
CHR2,-,756582,758053,755882,758153,YBR283C,SSH1,RM11
CHR2,+,758878,761270,758178,761370,YBR284W,YBR284W,RM11
CHR2,+,761562,761995,760862,762095,YBR285W,YBR285W,RM11
CHR2,+,762330,763942,761630,764042,YBR286W,APE3,RM11
CHR2,+,764201,765483,763501,765583,YBR287W,YBR287W,RM11
CHR2,-,765642,767092,764942,767192,YBR288C,APM3,RM11
CHR2,+,767297,769995,766597,770095,YBR289W,SNF5,RM11
CHR2,+,770203,771167,769503,771267,YBR290W,BSD2,RM11
CHR2,-,771285,772183,770585,772283,YBR291C,CTP1,RM11
CHR2,-,772314,772684,771614,772784,YBR292C,YBR292C,RM11
CHR2,+,774620,776043,773920,776143,YBR293W,VBA2,RM11
CHR2,+,776851,779429,776151,779529,YBR294W,SUL1,RM11
CHR2,+,780465,784114,779765,784214,YBR295W,PCA1,RM11
CHR2,-,784414,786137,783714,786237,YBR296C,PHO89,RM11
CHR2,-,787739,787857,787039,787957,YBR296C-A,TYC1,RM11
CHR2,+,788139,789544,787439,789644,YBR297W,MAL33,RM11
CHR2,-,790246,792089,789546,792189,YBR298C,MAL31,RM11
CHR2,-,74417,74769,73717,74869,YBL078C,ATG8,RM11
CHR2,-,792650,792870,791950,792970,YBR298C-A,YBR298C-A,RM11
CHR2,+,792966,794720,792266,794820,YBR299W,MAL32,RM11
CHR2,+,796674,797035,795974,797135,YBR301W,PAU24,RM11
CHR13,-,917114,918252,916414,918352,YBR302C,COS2,RM11
CHR2,-,75082,78299,74382,78399,YBL076C,ILS1,RM11
CHR2,-,78538,80486,77838,80586,YBL075C,SSA3,RM11
CHR2,-,80761,81827,80061,81927,YBL074C,AAR2,RM11
CHR2,+,82229,82315,81529,82415,snR56,snR56,RM11
CHR2,-,82557,83158,81857,83258,YBL072C,RPS8A,RM11
CHR2,-,83492,83589,82792,83689,YBL071C-B,YBL071C-B,RM11
CHR2,+,84012,84259,83312,84359,YBL071W-A,KTI11,RM11
CHR2,-,84257,84564,83557,84664,YBL071C,YBL071C,RM11
CHR2,+,84775,86063,84075,86163,YBL069W,AST1,RM11
CHR2,+,86448,87427,85748,87527,YBL068W,PRS4,RM11
CHR2,-,87673,89915,86973,90015,YBL067C,UBP13,RM11
CHR10,+,423076,422994,422376,423094,tL(UAA)B1,tL(UAA)B1,RM11
CHR2,-,90702,94147,90002,94247,YBL066C,SEF1,RM11
CHR2,-,10371,10960,9671,11060,YBL107C,MIX23,RM11
CHR3,-,95808,96278,95108,96378,YCL012C,YCL012C,RM11
CHR3,-,96565,97847,95865,97947,YCL011C,GBP2,RM11
CHR3,-,98061,98839,97361,98939,YCL010C,SGF29,RM11
CHR3,-,99109,100037,98409,100137,YCL009C,ILV6,RM11
CHR3,-,100193,101349,99493,101449,YCL008C,STP22,RM11
CHR3,+,101520,101913,100820,102013,YCL005W-A,VMA9,RM11
CHR3,-,102001,102208,101301,102308,snR43,snR43,RM11
CHR3,+,102518,103287,101818,103387,YCL005W,LDB16,RM11
CHR3,+,103602,105166,102902,105266,YCL004W,PGS1,RM11
CHR3,-,105305,106171,104605,106271,YCL002C,YCL002C,RM11
CHR3,+,106413,106978,105713,107078,YCL001W,RER1,RM11
CHR3,+,107577,108037,106877,108137,YCL001W-A,YCL001W-A,RM11
CHR3,+,108267,108520,107567,108620,YCL001W-B,YCL001W-B,RM11
CHR3,-,192817,193593,192117,193693,YCL068C,YCL068C,RM11
CHR3,+,110182,110495,109482,110595,YCR001W,YCR001W,RM11
CHR3,-,111877,112844,111177,112944,YCR002C,CDC10,RM11
CHR3,+,113117,113667,112417,113767,YCR003W,MRPL32,RM11
CHR3,-,114072,114814,113372,114914,YCR004C,YCP4,RM11
CHR3,-,115443,116824,114743,116924,YCR005C,CIT2,RM11
CHR3,-,117027,117499,116327,117599,YCR006C,YCR006C,RM11
CHR14,-,152759,152689,152059,152789,tP(AGG)C,SUF2,RM11
CHR3,-,14587,15220,13887,15320,YCL067C,HMLALPHA2,RM11
CHR3,-,120507,121225,119807,121325,YCR007C,YCR007C,RM11
CHR11,+,81442,81514,80742,81614,tN(GUU)C,tN(GUU)C,RM11
CHR3,+,122966,124776,122266,124876,YCR008W,SAT4,RM11
CHR3,-,125239,126035,124539,126135,YCR009C,RVS161,RM11
CHR3,-,126767,127617,126067,127717,YCR010C,ADY2,RM11
CHR3,+,15485,16011,14785,16111,YCL066W,HMLALPHA1,RM11
CHR3,-,128218,131366,127518,131466,YCR011C,ADP1,RM11
CHR3,+,132240,133489,131540,133589,YCR012W,PGK1,RM11
CHR3,-,133679,135426,132979,135526,YCR014C,POL4,RM11
CHR3,-,135711,136663,135011,136763,YCR015C,CTO1,RM11
CHR3,-,136858,137039,136158,137139,snR33,snR33,RM11
CHR10,-,395008,395077,394308,395177,tG(GCC)C,SUF16,RM11
CHR3,+,145796,144925,145096,145025,YCR016W,YCR016W,RM11
CHR3,-,144657,141797,143957,141897,YCR017C,CWH43,RM11
CHR3,-,141192,140528,140492,140628,YCR018C,SRD1,RM11
CHR10,+,504956,504886,504256,504986,tM(CAU)C,tM(CAU)C,RM11
CHR10,-,413600,413529,412900,413629,tK(CUU)C,tK(CUU)C,RM11
CHR3,+,147669,148759,146969,148859,YCR019W,MAK32,RM11
CHR3,-,148844,149490,148144,149590,YCR020C,PET18,RM11
CHR3,-,149662,149927,148962,150027,YCR020C-A,MAK31,RM11
CHR3,+,150152,150387,149452,150487,YCR020W-B,HTL1,RM11
CHR3,-,150941,151938,150241,152038,YCR021C,HSP30,RM11
CHR3,-,152253,152596,151553,152696,YCR022C,YCR022C,RM11
CHR3,-,18001,19082,17301,19182,YCL064C,CHA1,RM11
CHR3,-,153370,155204,152670,155304,YCR023C,YCR023C,RM11
CHR3,-,155576,157053,154876,157153,YCR024C,SLM5,RM11
CHR3,-,157431,157695,156731,157795,YCR024C-B,YCR024C-B,RM11
CHR3,-,157776,157897,157076,157997,YCR024C-A,PMP1,RM11
CHR3,-,158276,158684,157576,158784,YCR025C,YCR025C,RM11
CHR3,-,158941,161168,158241,161268,YCR026C,NPP1,RM11
CHR3,-,162200,162828,161500,162928,YCR027C,RHB1,RM11
CHR3,-,163131,163201,162431,163301,tQ(UUG)C,tQ(UUG)C,RM11
CHR3,-,165034,166571,164334,166671,YCR028C,FEN2,RM11
CHR3,+,19493,20763,18793,20863,YCL063W,VAC17,RM11
CHR3,-,167098,167587,166398,167687,YCR028C-A,RIM1,RM11
CHR3,-,167974,170585,167274,170685,YCR030C,SYP1,RM11
CHR3,+,171331,171429,170631,171529,snR65,snR65,RM11
CHR3,-,171648,172366,170948,172466,YCR031C,RPS14A,RM11
CHR3,-,172758,172945,172058,173045,snR189,snR189,RM11
CHR3,+,173667,180169,172967,180269,YCR032W,BPH1,RM11
CHR3,+,180636,184315,179936,184415,YCR033W,SNT1,RM11
CHR3,-,21019,24308,20319,24408,YCL061C,MRC1,RM11
CHR3,+,184739,185781,184039,185881,YCR034W,ELO2,RM11
CHR3,-,185981,187164,185281,187264,YCR035C,RRP43,RM11
CHR3,+,187444,188444,186744,188544,YCR036W,RBK1,RM11
CHR3,-,188561,191331,187861,191431,YCR037C,PHO87,RM11
CHR3,-,191768,193697,191068,193797,YCR038C,BUD5,RM11
CHR3,-,14587,15220,13887,15320,YCR039C,MATALPHA2,RM11
CHR3,+,15485,16011,14785,16111,YCR040W,MATALPHA1,RM11
CHR3,+,194952,195283,194252,195383,YCR041W,YCR041W,RM11
CHR3,-,195215,199437,194515,199537,YCR042C,TAF2,RM11
CHR3,-,200302,200684,199602,200784,YCR043C,YCR043C,RM11
CHR3,-,200918,201990,200218,202090,YCR044C,PER1,RM11
CHR3,-,202176,203650,201476,203750,YCR045C,RRT12,RM11
CHR3,-,203955,204463,203255,204563,YCR046C,IMG1,RM11
CHR3,-,204756,205582,204056,205682,YCR047C,BUD23,RM11
CHR3,+,205968,207799,205268,207899,YCR048W,ARE1,RM11
CHR3,-,207503,207810,206803,207910,YCR050C,YCR050C,RM11
CHR3,+,208110,208777,207410,208877,YCR051W,YCR051W,RM11
CHR3,+,209033,210483,208333,210583,YCR052W,RSC6,RM11
CHR3,+,210735,212278,210035,212378,YCR053W,THR4,RM11
CHR3,-,212414,214104,211714,214204,YCR054C,CTR86,RM11
CHR3,-,214495,217265,213795,217365,YCR057C,PWP2,RM11
CHR3,-,217492,218267,216792,218367,YCR059C,YIH1,RM11
CHR3,-,24632,25581,23932,25681,YCL059C,KRR1,RM11
CHR3,+,218437,218771,217737,218871,YCR060W,TAH1,RM11
CHR3,+,219601,221495,218901,221595,YCR061W,YCR061W,RM11
CHR3,+,221980,222079,221280,222179,tS(CGA)C,SUP61,RM11
CHR3,+,222356,222828,221656,222928,YCR063W,BUD31,RM11
CHR3,+,223345,225038,222645,225138,YCR065W,HCM1,RM11
CHR3,+,225538,227000,224838,227100,YCR066W,RAD18,RM11
CHR3,-,227163,230359,226463,230459,YCR067C,SED4,RM11
CHR3,-,25726,26183,25026,26283,YCL058C,FYV5,RM11
CHR3,+,25787,26127,25087,26227,YCL058W-A,ADF1,RM11
CHR3,+,231250,232811,230550,232911,YCR068W,ATG15,RM11
CHR3,+,233091,234046,232391,234146,YCR069W,CPR4,RM11
CHR3,-,234139,234578,233439,234678,YCR071C,IMG2,RM11
CHR3,-,26235,26527,25535,26627,YCL057C-A,MIC10,RM11
CHR3,-,234841,236387,234141,236487,YCR072C,RSA4,RM11
CHR3,-,236622,240613,235922,240713,YCR073C,SSK22,RM11
CHR3,+,240997,241943,240297,242043,YCR073W-A,SOL2,RM11
CHR3,+,26971,29108,26271,29208,YCL057W,PRD1,RM11
CHR3,-,242061,242842,241361,242942,YCR075C,ERS1,RM11
CHR3,+,243005,243231,242305,243331,YCR075W-A,EGO2,RM11
CHR3,-,243330,244049,242630,244149,YCR076C,FUB1,RM11
CHR3,-,244243,246632,243543,246732,YCR077C,PAT1,RM11
CHR3,+,246850,248177,246150,248277,YCR079W,PTC6,RM11
CHR3,+,248376,252658,247676,252758,YCR081W,SRB8,RM11
CHR3,+,252887,253272,252187,253372,YCR082W,AHC2,RM11
CHR3,+,253581,253963,252881,254063,YCR083W,TRX3,RM11
CHR3,-,254310,256450,253610,256550,YCR084C,TUP1,RM11
CHR3,+,256915,257267,256215,257367,YCR085W,YCR085W,RM11
CHR3,+,257393,257964,256693,258064,YCR086W,CSM1,RM11
CHR3,-,258007,258452,257307,258552,YCR087C-A,YCR087C-A,RM11
CHR3,+,259054,260831,258354,260931,YCR088W,ABP1,RM11
CHR3,+,261420,266248,260720,266348,YCR089W,FIG2,RM11
CHR3,-,29128,29561,28428,29661,YCL056C,PEX34,RM11
CHR3,-,266301,266848,265601,266948,YCR090C,YCR090C,RM11
CHR3,+,268389,270550,267689,270650,YCR091W,KIN82,RM11
CHR3,-,270749,273804,270049,273904,YCR092C,MSH3,RM11
CHR3,+,30131,31137,29431,31237,YCL055W,KAR4,RM11
CHR3,+,274102,280427,273402,280527,YCR093W,CDC39,RM11
CHR3,+,280747,281921,280047,282021,YCR094W,CDC50,RM11
CHR3,-,282155,283242,281455,283342,YCR095C,OCA4,RM11
CHR3,+,283624,283781,282924,283881,YCR095W-A,YCR095W-A,RM11
CHR3,-,193695,194053,192995,194153,YCR096C,HMRA2,RM11
CHR3,+,287818,288304,287118,288404,YCR097W,HMRA1,RM11
CHR10,+,63795,63724,63095,63824,tT(AGU)C,tT(AGU)C,RM11
CHR3,-,291475,293030,290775,293130,YCR098C,GIT1,RM11
CHR3,-,295258,295724,294558,295824,YCR099C,YCR099C,RM11
CHR3,-,295697,296646,294997,296746,YCR100C,EMA35,RM11
CHR3,-,296908,297455,296208,297555,YCR101C,YCR101C,RM11
CHR12,-,1011980,1013085,1011280,1013185,YCR102C,YCR102C,RM11
CHR11,+,9001,8628,8301,8728,YCR104W,PAU3,RM11
CHR3,+,303477,304561,302777,304661,YCR105W,ADH7,RM11
CHR3,+,33112,33197,32412,33297,YCL054W-A,RDT1,RM11
CHR3,+,305364,307860,304664,307960,YCR106W,RDS1,RM11
CHR12,+,1021491,1022580,1020791,1022680,YCR107W,AAD3,RM11
CHR3,+,33651,36175,32951,36275,YCL054W,SPB1,RM11
CHR7,-,1074953,1075148,1074253,1075248,YCR108C,YCR108C,RM11
CHR3,-,36345,37594,35645,37694,YCL052C,PBN1,RM11
CHR3,+,38067,39817,37367,39917,YCL051W,LRE1,RM11
CHR3,-,40038,41002,39338,41102,YCL050C,APA1,RM11
CHR3,-,41988,42925,41288,43025,YCL049C,YCL049C,RM11
CHR3,+,43690,43928,42990,44028,YCL048W-A,YCL048W-A,RM11
CHR3,+,44361,45751,43661,45851,YCL048W,SPS22,RM11
CHR3,-,45857,46632,45157,46732,YCL047C,POF1,RM11
CHR3,-,46819,49100,46119,49200,YCL045C,EMC1,RM11
CHR3,-,49307,50559,48607,50659,YCL044C,MGR1,RM11
CHR3,-,50849,52416,50149,52516,YCL043C,PDI1,RM11
CHR3,+,52772,53132,52072,53232,YCL042W,YCL042W,RM11
CHR3,+,53028,54529,52328,54629,YCL040W,GLK1,RM11
CHR3,+,54837,57073,54137,57173,YCL039W,GID7,RM11
CHR3,-,57132,58711,56432,58811,YCL038C,ATG22,RM11
CHR3,-,59551,60854,58851,60954,YCL037C,SRO9,RM11
CHR3,+,61203,62902,60503,63002,YCL036W,GFD2,RM11
CHR3,-,63018,63349,62318,63449,YCL035C,GRX1,RM11
CHR3,+,63834,64897,63134,64997,YCL034W,LSB5,RM11
CHR3,-,64958,65463,64258,65563,YCL033C,MXR2,RM11
CHR3,+,65623,66662,64923,66762,YCL032W,STE50,RM11
CHR3,-,66857,67749,66157,67849,YCL031C,RRP7,RM11
CHR3,-,8684,10530,7984,10630,YCL073C,GEX1,RM11
CHR3,-,68116,70514,67416,70614,YCL030C,HIS4,RM11
CHR3,-,70781,72102,70081,72202,YCL029C,BIK1,RM11
CHR3,+,72332,73548,71632,73648,YCL028W,RNQ1,RM11
CHR3,+,73984,75521,73284,75621,YCL027W,FUS1,RM11
CHR3,-,75586,76166,74886,76266,YCL026C-B,HBN1,RM11
CHR3,-,76885,77465,76185,77565,YCL026C-A,FRM2,RM11
CHR3,-,78198,80098,77498,80198,YCL025C,AGP1,RM11
CHR3,+,81341,84453,80641,84553,YCL024W,KCC4,RM11
CHR10,-,120556,120626,119856,120726,tE(UUC)C,tE(UUC)C,RM11
CHR3,+,85456,85832,84756,85932,YCL021W-A,YCL021W-A,RM11
CHR13,+,104825,106138,104125,106238,YCL020W,YCL020W,RM11
CHR12,+,573005,567690,572305,567790,YCL019W,YCL019W,RM11
CHR1,+,47530,47418,46830,47518,tL(CAA)C,SUP53,RM11
CHR3,-,87270,88762,86570,88862,YCL017C,NFS1,RM11
CHR3,-,89112,90253,88412,90353,YCL016C,DCC1,RM11
CHR3,+,90772,95681,90072,95781,YCL014W,BUD3,RM11
CHR3,+,11909,13284,11209,13384,YCL069W,VBA3,RM11
CHR4,-,519704,517786,519004,517886,YDR266C,HEL2,RM11
CHR4,-,517299,516308,516599,516408,YDR267C,CIA1,RM11
CHR4,+,515805,514667,515105,514767,YDR268W,MSW1,RM11
CHR4,-,1383494,1382929,1382794,1383029,YDL200C,MGT1,RM11
CHR4,+,514134,511121,513434,511221,YDR270W,CCC2,RM11
CHR4,+,510799,509976,510099,510076,YDR272W,GLO2,RM11
CHR4,+,509633,508537,508933,508637,YDR273W,DON1,RM11
CHR4,-,508220,507850,507520,507950,YDR274C,YDR274C,RM11
CHR4,+,507559,506853,506859,506953,YDR275W,BSC2,RM11
CHR4,-,1382703,1380641,1382003,1380741,YDL199C,YDL199C,RM11
CHR4,-,506334,506168,505634,506268,YDR276C,PMP3,RM11
CHR4,-,505410,504110,504710,504210,YDR277C,MTH1,RM11
CHR4,-,502785,502469,502085,502569,YDR278C,YDR278C,RM11
CHR4,-,502579,502509,501879,502609,tE(CUC)D,tE(CUC)D,RM11
CHR4,+,500418,499367,499718,499467,YDR279W,RNH202,RM11
CHR4,+,499039,498123,498339,498223,YDR280W,RRP45,RM11
CHR4,-,497779,497466,497079,497566,YDR281C,PHM6,RM11
CHR4,-,496275,495032,495575,495132,YDR282C,MRX10,RM11
CHR4,-,494716,489738,494016,489838,YDR283C,GCN2,RM11
CHR4,-,489236,488368,488536,488468,YDR284C,DPP1,RM11
CHR4,+,487350,484724,486650,484824,YDR285W,ZIP1,RM11
CHR4,-,484555,484212,483855,484312,YDR286C,MGP12,RM11
CHR4,+,483791,482914,483091,483014,YDR287W,INM2,RM11
CHR4,-,1380344,1379443,1379644,1379543,YDL198C,GGC1,RM11
CHR4,+,482591,481681,481891,481781,YDR288W,NSE3,RM11
CHR4,-,481506,480281,480806,480381,YDR289C,RTT103,RM11
CHR4,+,480061,476829,479361,476929,YDR291W,HRQ1,RM11
CHR4,-,476643,474779,475943,474879,YDR292C,SRP101,RM11
CHR4,-,474149,470398,473449,470498,YDR293C,SSD1,RM11
CHR4,-,1379076,1377500,1378376,1377600,YDL197C,ASF2,RM11
CHR4,-,469330,467562,468630,467662,YDR294C,DPL1,RM11
CHR4,-,467169,465146,466469,465246,YDR295C,HDA2,RM11
CHR4,+,464598,463919,463898,464019,YDR296W,MHR1,RM11
CHR4,+,463259,462211,462559,462311,YDR297W,SUR2,RM11
CHR4,-,461628,460994,460928,461094,YDR298C,ATP5,RM11
CHR4,+,460180,458550,459480,458650,YDR299W,BFR2,RM11
CHR4,-,458275,456990,457575,457090,YDR300C,PRO1,RM11
CHR4,+,456428,452356,455728,452456,YDR301W,CFT1,RM11
CHR4,+,452049,451391,451349,451491,YDR302W,GPI11,RM11
CHR4,-,451051,448395,450351,448495,YDR303C,RSC3,RM11
CHR4,-,447900,447224,447200,447324,YDR304C,CPR5,RM11
CHR4,+,1376786,1372966,1376086,1373066,YDL195W,SEC31,RM11
CHR4,-,447034,446293,446334,446393,YDR305C,HNT2,RM11
CHR4,-,446045,444610,445345,444710,YDR306C,PFU1,RM11
CHR4,-,444308,444237,443608,444337,tV(CAC)D,tV(CAC)D,RM11
CHR4,+,443915,441928,443215,442028,YDR307W,PMT7,RM11
CHR4,-,441753,441332,441053,441432,YDR308C,SRB7,RM11
CHR4,-,440734,439584,440034,439684,YDR309C,GIC2,RM11
CHR4,-,438679,435492,437979,435592,YDR310C,SUM1,RM11
CHR4,+,434742,432815,434042,432915,YDR311W,TFB1,RM11
CHR4,+,432226,430866,431526,430966,YDR312W,SSF2,RM11
CHR4,-,430588,429729,429888,429829,YDR313C,PIB1,RM11
CHR4,-,429376,427299,428676,427399,YDR314C,RAD34,RM11
CHR4,-,427068,426224,426368,426324,YDR315C,IPK1,RM11
CHR4,+,426046,424632,425346,424732,YDR316W,OMS1,RM11
CHR4,-,424439,424349,423739,424449,tF(GAA)D,tF(GAA)D,RM11
CHR4,+,699205,697884,698505,697984,YDR316W-A,YDR316W-A,RM11
CHR4,+,699205,696749,698505,696849,YDR316W-B,YDR316W-B,RM11
CHR4,+,423554,422311,422854,422411,YDR317W,HIM1,RM11
CHR4,+,421980,420792,421280,420892,YDR318W,MCM21,RM11
CHR4,-,420735,419912,420035,420012,YDR319C,YFT2,RM11
CHR4,-,419644,417639,418944,417739,YDR320C,SWA2,RM11
CHR4,-,417457,417240,416757,417340,YDR320C-A,DAD4,RM11
CHR4,+,417038,415894,416338,415994,YDR321W,ASP1,RM11
CHR4,+,415156,414054,414456,414154,YDR322W,MRPL35,RM11
CHR4,-,413743,413454,413043,413554,YDR322C-A,TIM11,RM11
CHR4,-,413266,411720,412566,411820,YDR323C,PEP7,RM11
CHR4,-,411311,408982,410611,409082,YDR324C,UTP4,RM11
CHR4,+,1372414,1369761,1371714,1369861,YDL194W,SNF3,RM11
CHR4,+,408618,405512,407918,405612,YDR325W,YCG1,RM11
CHR4,-,405135,400820,404435,400920,YDR326C,YSP2,RM11
CHR4,-,400310,399727,399610,399827,YDR328C,SKP1,RM11
CHR4,-,399474,398150,398774,398250,YDR329C,PEX3,RM11
CHR4,+,397872,396371,397172,396471,YDR330W,UBX5,RM11
CHR4,+,396156,394922,395456,395022,YDR331W,GPI8,RM11
CHR4,+,394743,392675,394043,392775,YDR332W,IRC3,RM11
CHR4,-,392484,390314,391784,390414,YDR333C,RQC1,RM11
CHR4,+,389812,385269,389112,385369,YDR334W,SWR1,RM11
CHR4,+,384580,380907,383880,381007,YDR335W,MSN5,RM11
CHR4,+,380656,379713,379956,379813,YDR336W,MRX8,RM11
CHR4,+,379429,378570,378729,378670,YDR337W,MRPS28,RM11
CHR4,+,1369322,1368196,1368622,1368296,YDL193W,NUS1,RM11
CHR4,-,378369,376283,377669,376383,YDR338C,YDR338C,RM11
CHR4,-,375797,375229,375097,375329,YDR339C,FCF1,RM11
CHR12,-,746402,746303,745702,746403,tX(XXX)D,tX(XXX)D,RM11
CHR4,-,373945,372123,373245,372223,YDR341C,YDR341C,RM11
CHR4,-,366141,364430,365441,364530,YDR342C,HXT7,RM11
CHR4,-,366141,364430,365441,364530,YDR343C,HXT6,RM11
CHR4,-,363742,363300,363042,363400,YDR344C,YDR344C,RM11
CHR4,-,362791,361089,362091,361189,YDR345C,HXT3,RM11
CHR4,+,1367672,1367128,1366972,1367228,YDL192W,ARF1,RM11
CHR4,-,34987,33285,34287,33385,YDL245C,HXT15,RM11
