SNP,Chr,Pos,Effect,SE,TPO1_TCB2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
571,2,451784,-0.028058289446642,0.0597505624756742,0.638937630757781
572,2,453525,-0.0442674825953328,0.0597414992939695,0.45919588790087
573,2,453768,-0.0375101859082454,0.0598335562742686,0.531124221482481
574,2,454027,-0.0319833137296714,0.0595929274966123,0.591815375741316
575,2,455029,-0.000991956449930442,0.0596486616433626,0.986741197067115
576,2,455247,0.00831339875306991,0.0594543641743882,0.888875450581158
579,2,455756,0.00266676112740916,0.0638758349484052,0.966722284122489
580,2,457024,0.0129966740427221,0.0598889121342723,0.828323562823291
581,2,457298,0.0229224834692962,0.0600536072981695,0.702913294122299
582,2,460202,0.00584133788254471,0.0602015196660071,0.922757841263291
586,2,464424,0.0119674442755767,0.0598871060335658,0.841725941766093
587,2,465824,0.00502319673125584,0.0604786773385348,0.933853041666429
588,2,470145,0.0137825348149364,0.0596127226987937,0.817292424594448
589,2,470686,0.0420066765260136,0.0595391196547269,0.480945346176746
590,2,471144,0.0265664304612722,0.0596672533035765,0.656417020070172
591,2,471830,0.0289714922104533,0.0594942054857661,0.626586597307355
592,2,472403,0.0357289177775699,0.0595369434292121,0.548815702219021
593,2,473668,0.0469717174521545,0.0599079805137494,0.433528092183609
594,2,473888,0.0376904678774441,0.0595173669451248,0.526968436996117
595,2,474138,0.030911435376845,0.0603245526831132,0.60867839295637
596,2,474141,0.030911435376845,0.0603245526831132,0.60867839295637
597,2,475703,0.0410222456970815,0.0594457024133318,0.490597785211544
598,2,476732,0.0222426755879102,0.0593466844269734,0.708040064066771
600,2,477272,-0.0184647386697676,0.059546377494531,0.756675471593778
601,2,477273,-0.0184647386697676,0.059546377494531,0.756675471593778
604,2,480275,0.0192253690748228,0.0595722960612967,0.747095855470057
605,2,480340,0.0333207838984889,0.0604741569548666,0.58198762936089
607,2,481312,0.0336924969750129,0.0605458853380636,0.578236225872023
608,2,483628,0.042612301349588,0.0597833913456183,0.476453871216166
609,2,484021,0.0441686399709003,0.0593995936654928,0.457622274940852
610,2,484651,0.0482082176686584,0.0604711375433421,0.425864756738526
611,2,485249,0.0396669386059803,0.0596796627424697,0.50669922159101
612,2,485603,0.0309201588810263,0.0593356730648774,0.602619864799487
613,2,486033,0.0313177219655063,0.0596020278191762,0.599602199880227
615,2,488757,0.0566147300503946,0.0597764953183341,0.344232198566812
616,2,490612,0.0369336696756661,0.0595348607384514,0.535414199259734
617,2,491316,0.0256572841284114,0.0605101419146308,0.671812223504578
618,2,495558,-0.0557118055932845,0.0610142569311341,0.361815841860873
619,2,495559,-0.0577983760730458,0.0609549806242384,0.343669110796178
620,2,498324,-0.0454912885108829,0.0609753122818775,0.456127237630868
621,2,498889,-0.0427431460144678,0.0622487331583935,0.492753573262456
625,2,500276,-0.0457772806525218,0.0609058347777591,0.452787954551613
626,2,500320,-0.0325408241800285,0.0608298938533522,0.593022685986213
627,2,500677,-0.0370961217542902,0.0608574962041157,0.54254734413172
628,2,501170,-0.057751951349136,0.0605665249162466,0.340974471494161
629,2,501746,-0.0552275736719138,0.0602249851401104,0.359757733165692
630,2,505207,-0.112550907438797,0.0623132350824007,0.0717368309586487
632,2,507274,-0.106493030870225,0.0619893816081311,0.0866874519406852
633,2,507491,-0.12396604645731,0.0618989374347464,0.0459720045258358
634,2,510017,-0.101932909293411,0.0617290201996299,0.0995673523093876
635,2,510140,-0.104388154944191,0.0616311449045988,0.0911936655366838
636,2,517548,-0.0968132318760186,0.0625318329887106,0.122464607872453
637,2,517869,-0.0958410338235385,0.0626679093048228,0.127073806574695
638,2,518106,-0.109456177638565,0.062805910036261,0.0822448098230008
639,2,518133,-0.102118801381931,0.0627781797655915,0.104701461441147
640,2,518385,-0.0842223636412149,0.0625834430779248,0.179243270481472
641,2,518844,-0.0899815290754107,0.0625607322972549,0.151232977697379
642,2,523217,-0.0846402074058312,0.0630835859541973,0.180550795189947
643,2,524731,-0.0825414791955832,0.0624843373517902,0.187358796269978
644,2,528468,-0.126222486416006,0.0615582076974597,0.0410578665614143
645,2,528729,-0.169735154976431,0.0949037275600329,0.0745530959254291
646,2,530047,-0.159020329129899,0.0611085098217401,0.00965128763858947
647,2,533672,-0.160818444499631,0.0617950117477886,0.00964608145418329
648,2,538868,-0.0899039519535145,0.0618900183334636,0.147211869115658
653,2,542505,-0.053337281759215,0.061525356457071,0.386577225922772
654,2,544518,-0.0329374662077468,0.0605560567964933,0.586841979305543
655,2,544904,-0.0201610331331898,0.0611528006239976,0.741835112926419
656,2,544912,-0.0201614352244011,0.0610476638469896,0.741401485090332
657,2,544962,-0.0279389415784708,0.0607282636969418,0.645752892124232
658,2,552681,-0.0870070368142091,0.0601452782140098,0.148892251248386
660,2,553949,-0.0886527206179656,0.0596414806587048,0.138058735445011
661,2,555320,-0.0161527569828081,0.0599859578477315,0.787874903339588
662,2,555633,-0.0374896084605835,0.0598572442313123,0.531511838143444
663,2,556553,-0.0448267268549933,0.0600142098464307,0.455599873108083
664,2,557658,-0.0800579607370567,0.0596628866799367,0.180510836653367
665,2,558703,-0.064335390591269,0.0595188163555112,0.280468282399656
669,2,567265,-0.0159104390005652,0.0597210433478267,0.79007700319863
670,2,567339,-0.00763162574388165,0.0598741574404068,0.898648039530125
673,2,572291,0.00453717603903842,0.0597438016440168,0.939506769075489
674,2,572565,0.0104124271802238,0.0594765835218644,0.861126828944005
675,2,573554,0.0246704328478847,0.0594698728208919,0.678511640421949
676,2,573624,0.011118215677989,0.0598528438635915,0.852740304083536
678,2,573868,0.00574475878636416,0.0597684402090341,0.923482250810619
679,2,573983,0.00100023679914457,0.0597246295524453,0.986647533629989
680,2,574281,0.0112267115080856,0.059402065711671,0.850205110284384
681,2,574592,0.00485519026403297,0.0596247717863567,0.935146872810118
682,2,574678,0.0180683016751722,0.0593972864399789,0.761159289223826
684,2,577915,0.0323582552919218,0.0593801001686358,0.586142787949551
687,2,582226,0.0894544126886492,0.059323905847558,0.132474999750881
692,2,592973,0.048947557770351,0.0593083500794053,0.409755068127427
693,2,592989,0.0499452547556599,0.0592909405081783,0.400147980335031
694,2,593029,0.0524060691616509,0.0595357500457674,0.379325264248723
695,2,593045,0.0722033641398006,0.0603465911404181,0.232313087701529
696,2,593459,0.0400153004521235,0.0595858519134634,0.502304945369572
697,2,594044,0.054227750763046,0.0591196166371092,0.359635396241599
698,2,595492,0.0404401151342733,0.060682634338802,0.505578048738087
699,2,598249,0.036161750261172,0.0598214418395686,0.545903059533424
701,2,602542,0.0459704894998131,0.0593872185730085,0.439401288051524
702,2,604023,0.0598201363053048,0.0593806338976621,0.314431930257628
703,2,609784,0.0512268630379097,0.0594887155654408,0.389757032780373
704,2,610624,0.065607423963597,0.0590916037339808,0.267639952389022
706,2,616723,0.0266587060897636,0.0592038057942464,0.652779902487536
707,2,618646,0.0151772655017957,0.0593967519958655,0.798467622688376
708,2,618987,0.0015320634501611,0.0594021889018993,0.979438324132854
709,2,619593,0.0173866911670236,0.0592079754224258,0.769194464180771
710,2,620149,0.0179414899908155,0.059243001233987,0.762185814514888
711,2,620925,0.0105394292536829,0.0591733961933758,0.858738017570487
715,2,625090,0.0024842887955776,0.059325943777162,0.966621820717403
716,2,625278,0.00490687086209379,0.0595107703955279,0.934332833149044
717,2,626092,0.0134622943012223,0.0592641345313118,0.820432749821785
718,2,628663,0.0249393523155074,0.0592732627772544,0.674192116334927
719,2,628692,0.0188031280818513,0.0597086088951563,0.753012364290948
720,2,630554,0.0138415998516857,0.0595941223965627,0.816467168800595
721,2,633052,0.00578924723110891,0.0594042718822087,0.922420325720476
722,2,633130,-0.000633713711985173,0.0594560011132267,0.991501903666763
723,2,633281,-0.0361995803413618,0.0619354121202526,0.559275423885946
724,2,633308,0.0020421447227893,0.0600410813699352,0.97288644070025
725,2,633859,-0.00278748854503746,0.0594293959770408,0.962616101053007
726,2,635476,-0.108423573757837,0.0592465943032629,0.0680872412203535
727,2,635959,-0.103114794152632,0.0588761599975124,0.0807481805774819
728,2,636093,-0.100320044152622,0.0589571239172992,0.0897153447248515
729,2,637041,-0.0753499807502965,0.059343805187889,0.205020987543255
730,2,637229,-0.0825987444246413,0.0589472640270514,0.162023487501458
731,2,638637,-0.0956360624231191,0.0589249696853856,0.105479035001251
734,2,645476,-0.0527156424228992,0.0601752243361695,0.381606372066215
735,2,646360,-0.0318997240526446,0.0597451022093635,0.593725776546754
736,2,647193,-0.0516917703250916,0.0592523999842691,0.383583417299277
737,2,647884,-0.0621117133345104,0.059605301986884,0.298101567776944
738,2,649511,-0.0435719447921752,0.0591697768442143,0.461983362280319
741,2,650924,-0.0548823513962544,0.0593162375532743,0.355467941774487
742,2,654520,-0.0231290973011009,0.0597416728431558,0.6988771199038
743,2,657722,-0.0275187699914303,0.0595692590700303,0.644392711657688
744,2,660189,-0.0146574826102595,0.0594131433366911,0.805280422482353
745,2,662669,0.0181139191101943,0.0595794629157224,0.761284489669751
746,2,668152,-0.00376872561470332,0.0601520417989606,0.950078023473492
747,2,671051,-0.016296501642574,0.0598085637622256,0.785414027289883
748,2,671554,-0.0110164936183088,0.0604973148863844,0.855609648678041
749,2,672334,-0.0279697622545765,0.059919363947741,0.640938065423312
750,2,678375,-0.0349858641529072,0.0594566337047173,0.556622289748527
751,2,679565,-0.0474246597328741,0.0597072568955692,0.427562389225674
752,2,680493,-0.0254651914083754,0.0597389812876648,0.670167812395077
754,2,682076,0.0140074599605452,0.0600876870016539,0.815805686113191
755,2,682239,0.0219248831586396,0.0601366540679626,0.715640003225708
757,2,687998,0.0496401128510785,0.0599805861047031,0.408454499263726
758,2,689964,0.0534510599550021,0.0600234673805565,0.37380253111559
759,2,690583,0.0795752149652044,0.0604717950268887,0.189059413876445
760,2,694474,0.049585414116543,0.0600343299143791,0.409389765380797
762,2,696541,0.0687308402049868,0.0599852583483284,0.252655926011562
763,2,697507,0.0665995880528722,0.0602804169905934,0.269985918518504
764,2,698030,0.0687259220479153,0.0606306849373819,0.257766375997978
767,2,699381,0.040707374266518,0.0602888151177012,0.499986873812413
768,2,699384,0.0402174568140811,0.0602897465684688,0.505163480016515
769,2,699889,0.0574569551125043,0.0604921893798395,0.342851331929146
770,2,699929,0.0420525092977569,0.0601641357530708,0.485035366645063
771,2,701195,0.0578692122703778,0.0600734679669537,0.336052737322725
772,2,703873,-0.00385116096366389,0.0597655126791849,0.948658069573762
773,2,704219,0.0152706626068474,0.059822319673798,0.798665568266338
776,2,705106,-0.00199952053077335,0.0595672108756284,0.973241035300881
777,2,705558,-9.50891865801884e-05,0.0595255560450652,0.998726321042008
778,2,707207,-0.0119033152857455,0.0599059774668125,0.842611845798053
779,2,707848,0.0287809631523684,0.0605061612835842,0.634603749572366
780,2,712159,0.0249272886845823,0.0598116841353947,0.677105179735401
781,2,712303,0.0430859632743592,0.0598229170799399,0.471863066951684
782,2,712456,0.0214613203333397,0.0596845442599855,0.719376855815582
783,2,712761,0.0147023924629825,0.0606870964710731,0.80871509943362
786,2,712962,-0.0124655112228595,0.060480103408604,0.836824360942941
788,2,714775,-0.021311945135688,0.0599634475156527,0.722490534988062
789,2,717833,0.00101643800966583,0.0596968834532672,0.986424973596743
791,2,718552,-0.0251817575518603,0.0598812889588133,0.674355674714497
792,2,718598,-0.0211251041267475,0.0598317177486325,0.724242702778246
793,2,718839,-0.00331916082206241,0.0606286876003365,0.956372019646037
794,2,718965,0.0129597554294555,0.0600956687714722,0.829383513471446
795,2,719785,-0.0070907017024659,0.0597867511269402,0.905659817752282
797,2,722169,0.0180160192723978,0.0601535389579519,0.764734401563126
798,2,723281,-0.000683445591532994,0.0598148419378424,0.990890007939744
800,2,725477,0.00986695422201278,0.0597166005166813,0.868857793925306
801,2,725577,0.0311123186432165,0.0601516067418296,0.605318353638586
802,2,734490,0.00442112888608071,0.0599228818924804,0.941226982987096
803,2,734586,0.00500461374309286,0.0596480902563998,0.933181647189448
804,2,735866,-0.00111759483025775,0.0594460657198181,0.985011157377698
805,2,737571,-0.0290684220620885,0.0598483068257984,0.627480037795529
807,2,738941,-0.0172823523185014,0.0594078448563224,0.771290790530822
808,2,741443,-0.0518708459254499,0.0593654197739528,0.382845584112371
809,2,741554,-0.0567394763212787,0.0594536469300798,0.340560514402031
810,2,742609,-0.0843121762860153,0.0591279170707881,0.154772718962599
811,2,742620,-0.0868104797360046,0.0590281180386439,0.142273022027565
812,2,742623,-0.0868104797360046,0.0590281180386439,0.142273022027565
813,2,742956,-0.0633168452606606,0.0596050617019236,0.288837969947245
814,2,744118,-0.0859808576642356,0.0591563843736171,0.146987219984864
815,2,744147,-0.0893241317674092,0.0590465248872496,0.131231460222341
816,2,744252,-0.0859578992631385,0.0592059691651438,0.147432840369801
817,2,744413,-0.097541129977143,0.0592023859818019,0.10032707620014
818,2,744417,-0.097541129977143,0.0592023859818019,0.10032707620014
819,2,744466,-0.103968638198947,0.059439877784254,0.0811360004411061
820,2,746573,-0.0473970236338088,0.0592574097449005,0.424335775814195
821,2,747212,-0.025102400605133,0.0596103608204634,0.673932488958979
824,2,750067,-0.035193860348792,0.0592585254169318,0.552956881396276
825,2,751443,-0.0205529063879482,0.0597342739899203,0.73099681340502
827,2,758111,0.0106909067132503,0.0595812182719693,0.857699748842602
828,2,760471,0.0558857687691811,0.0592120546784809,0.3459050269319
829,2,762267,0.0674131742359216,0.0590746426643175,0.254580039431863
830,2,764689,0.0698359256560939,0.0592264662456556,0.239139042238568
831,2,767731,0.0501545774414649,0.059546958916027,0.40020748949642
832,2,769972,0.0689876144290373,0.0590694932697121,0.24363290046858
833,2,772699,0.0720773832849299,0.0603968613122837,0.233515683600264
834,2,773629,0.0327749006479831,0.059251683000855,0.580512777690063
838,2,774837,0.0279934346938712,0.0593242817595673,0.637310090040471
839,2,777253,0.014749724318846,0.0593706969092737,0.80394277436072
840,2,778895,0.0302427946347237,0.0592761088673396,0.610228752682094
841,2,779029,0.0319345204182058,0.0602741945520493,0.596569268861661
842,2,780187,0.0154388088161405,0.0594886265095567,0.79538118524265
846,2,780545,0.0398887787306077,0.0594564084752695,0.502728592654255
847,2,782605,0.0335175272488665,0.0592416115960487,0.571905000601934
848,2,784284,0.0399109193329833,0.0592716232795511,0.501161270581484
849,2,785333,0.0181369206877163,0.0594481735818451,0.760478983769356
850,2,786434,-0.0375279415767273,0.0596878910761218,0.529928352123549
851,2,787182,-0.0301110953046357,0.0600275724405119,0.616246790669161
852,2,787277,-0.0289125291504096,0.0598253826668322,0.629195149619362
853,2,788140,-0.0291589802873142,0.0595309383471631,0.624571049382152
855,2,789465,-0.0379025914429994,0.0596872204426113,0.525826614153812
856,2,789530,-0.0430379000981153,0.0597075539341618,0.471502484583825
857,2,790356,-0.0238701899804056,0.0596175125989649,0.689112302790844
858,2,790998,0.00587914865212968,0.0596731551156903,0.921573324168949
859,2,791790,-0.0254731900445894,0.0597059108812036,0.669898454810824
863,2,794032,0.0123919214957597,0.0593844576262414,0.834824025155479
864,2,794999,0.0297664596863423,0.0591622972120574,0.615185075805768
865,2,797599,0.0168130553030301,0.0592706014103375,0.776832639402437
866,2,799021,-0.0277567901269424,0.0596628512145442,0.642055519393328
868,2,799494,-0.0322226771444456,0.0591838319727042,0.586475135238886
869,2,799991,-0.0206669630162563,0.0592877568450539,0.727606923113404
870,2,800811,-0.0493612697794568,0.0594362646072461,0.40682268644743
871,2,801661,-0.0287157100741993,0.0625934423395441,0.646684926215414
872,2,801662,-0.0257532512018497,0.062504617709915,0.680573689497668
874,2,801676,-0.08222324467196,0.0932110071375244,0.37831247252604
875,2,801677,-0.0834817988733647,0.0920560210870451,0.365100165264258
