SNP,Chr,Pos,Effect,SE,MID2_MAM33_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
569,2,450017,0.0100164784419195,0.0608840660284657,0.869418139934119
570,2,451779,-0.0481645551994401,0.0610597615876007,0.430752460831507
571,2,451784,-0.0512619657448706,0.061273193095155,0.403375974549042
572,2,453525,-0.0506841077465524,0.0612937835136021,0.408849767997885
573,2,453768,-0.031902545451773,0.0614106269661767,0.603740812997389
574,2,454027,-0.0262575364443838,0.0611619787290597,0.667958504322964
575,2,455029,0.0200591823942056,0.0612009041147826,0.743287757348604
576,2,455247,0.0114293516293832,0.0610094648341363,0.851503767600799
579,2,455756,0.0454748332290644,0.0655034875280317,0.487991284911483
580,2,457024,0.0123197638936068,0.0614573332959082,0.841235937479796
581,2,457298,0.00638987844390571,0.0616375164541594,0.917491173719396
582,2,460202,0.0348638275613515,0.0617504723765327,0.57270983400659
586,2,464424,0.0368513000170043,0.0614270481974709,0.548944609435641
587,2,465824,0.0204406245811489,0.0620530063417707,0.742044295410295
588,2,470145,0.0623104894639271,0.0610879850958559,0.308421224092944
589,2,470686,0.053497201141159,0.061074506851104,0.381661882554626
590,2,471144,0.0452756946943055,0.0611990351251005,0.459906643166068
591,2,471830,0.0396941430601133,0.0610356410347457,0.515893284119242
592,2,472403,0.0492019935887318,0.0610705849039311,0.420982548027317
593,2,473668,0.00879566176509472,0.0615280263060266,0.886408275130142
594,2,473888,0.0430638293884471,0.0610671436838431,0.48115816751157
595,2,474138,0.0526135264946919,0.0618634475700108,0.395635653526634
596,2,474141,0.0526135264946919,0.0618634475700108,0.395635653526634
597,2,475703,0.0495875931663711,0.0609859692238578,0.416709710009468
598,2,476732,0.0220691578069547,0.0609010984317265,0.717287171102608
600,2,477272,0.026856166892218,0.0610968330945332,0.660519540583408
601,2,477273,0.026856166892218,0.0610968330945332,0.660519540583408
604,2,480275,0.0657388473747621,0.0610406455895236,0.282229824342439
605,2,480340,0.040494426245521,0.0620465547704445,0.514409408679158
607,2,481312,0.0555495468394451,0.0620877934591487,0.371560564832596
608,2,483628,0.0562537301936178,0.0613195270169078,0.359566283997773
609,2,484021,0.0759013353354132,0.0608684091703028,0.213233688835933
610,2,484651,0.0745603721665301,0.061983126215323,0.229815767581207
611,2,485249,0.0588790833758089,0.0612001319801373,0.336670757055712
612,2,485603,0.0470664567397037,0.060860890802044,0.439835866859876
613,2,486033,0.0555309590455683,0.0611148237754359,0.3641636863672
615,2,488757,0.0268554960217581,0.0614026254520901,0.662112502561657
616,2,490612,0.0503728773193515,0.061067880719499,0.41000416824755
617,2,491316,0.0372501754712239,0.0620783835742386,0.54885746402766
618,2,495558,0.017106612084431,0.0626788208333589,0.785070523366074
619,2,495559,0.0141029152789598,0.0626258198218107,0.821959206746803
620,2,498324,-0.0499525671646457,0.0625644182271403,0.425164689235986
621,2,498889,-0.0573764026952952,0.0638479853567823,0.369456583419753
625,2,500276,-0.0303244446716786,0.0625294397151011,0.628003625831456
626,2,500320,-0.038361494116834,0.0624142567114396,0.539196964978212
627,2,500677,-0.0446351787797663,0.0624383512254638,0.475163113349859
628,2,501170,-0.0489409824460121,0.0621775342264901,0.431741630050072
629,2,501746,-0.036416692079231,0.0618448059564316,0.556345250919451
630,2,505207,0.00310838542960656,0.0642391134339371,0.961434595894227
632,2,507274,-0.00201652826092458,0.0638774607678284,0.974833847595206
633,2,507491,-0.0280497683680612,0.0638617711763442,0.660766322293061
634,2,510017,-0.00552461460302411,0.0635885182884468,0.930815606060434
635,2,510140,-0.0254775673225409,0.0634865663122859,0.688437349563801
636,2,517548,0.0209254872397162,0.0643767036324484,0.745337672333239
637,2,517869,0.0315159457927932,0.0644993668421086,0.625411251010935
638,2,518106,0.0147891902821091,0.0647219800251146,0.819387253054005
639,2,518133,0.00665091914901073,0.0646616638461941,0.918134695074916
640,2,518385,0.0273709712227292,0.0643698541070129,0.670939678089778
641,2,518844,0.0334728510890843,0.0643616841367045,0.603337857190381
642,2,523217,0.0368640637241904,0.0648702277543068,0.570210236247278
643,2,524731,0.0175544429316203,0.0642716021558257,0.78491372063329
644,2,528468,-0.0905512178668073,0.0633617696459326,0.15385566436404
645,2,528729,-0.0333597022494985,0.0978123275368324,0.733262628983123
646,2,530047,-0.0706122810671532,0.0631952233455476,0.264597181638398
647,2,533672,-0.0432691923315482,0.0639767297969679,0.499275913631075
648,2,538868,-0.123323159681135,0.0633606860023883,0.0524037299222658
653,2,542505,-0.0725015928864723,0.0630852776957866,0.251225517630901
654,2,544518,-0.0707388719838531,0.0620532597633651,0.255071576495265
655,2,544904,-0.0593072497440936,0.0626839387071733,0.34472869287753
656,2,544912,-0.0660275253559424,0.0625568613340812,0.291927621548079
657,2,544962,-0.0657685599793638,0.0622383740914738,0.291361843210749
658,2,552681,-0.1104856447972,0.061622535009023,0.0738381740659563
660,2,553949,-0.0933661845964837,0.0611926145238093,0.127961248708535
661,2,555320,-0.0919122136656279,0.0613679641802766,0.135098861079161
662,2,555633,-0.0911027329984415,0.0612667724568962,0.13791157825583
663,2,556553,-0.0501757031665239,0.0615760728767374,0.415703487030074
664,2,557658,-0.054844712386045,0.0613112829191831,0.371648494537267
665,2,558703,-0.0732514103502324,0.0610535855020324,0.231025991226282
669,2,567265,-0.0873643984955869,0.0611139861755441,0.153735775078386
670,2,567339,-0.0760661429305989,0.0613094750672024,0.215543689342458
673,2,572291,-0.142304797588047,0.0608386654820971,0.0198899996479581
674,2,572565,-0.140705689553749,0.0605750741183818,0.0207560891756554
675,2,573554,-0.154922922663583,0.0604821020612695,0.0108379448628163
676,2,573624,-0.136257371982974,0.060993078122657,0.0261100724894348
678,2,573868,-0.135566318542346,0.0609080075888463,0.0266616159294908
679,2,573983,-0.138751754501452,0.0608416120085822,0.0231711962008783
680,2,574281,-0.136140247190206,0.0605280449775005,0.0251150818913544
681,2,574592,-0.139536774032132,0.0607338463065902,0.0221740037314843
682,2,574678,-0.144934279964898,0.0604701746614685,0.0170589052429768
684,2,577915,-0.0949140236599506,0.0607505443137507,0.119099989398181
687,2,582226,-0.131780775093249,0.0606685784998322,0.0305100440772364
692,2,592973,-0.133819735698646,0.0605018586849643,0.0276184804637259
693,2,592989,-0.124737159966887,0.0605412878620408,0.0400960591523591
694,2,593029,-0.145921184771371,0.0606662115416796,0.0166725812152989
695,2,593045,-0.143029886279171,0.0615830875463231,0.0207713299319193
696,2,593459,-0.140953303629562,0.0607231018233196,0.020842450160913
697,2,594044,-0.136643047259637,0.0603025703914832,0.0240590363130454
698,2,595492,-0.127123354574448,0.0619419487590434,0.0408776959402409
699,2,598249,-0.130755401537087,0.0610237016653919,0.0328207009750101
701,2,602542,-0.144375894269223,0.0605076080783744,0.0175555946073111
702,2,604023,-0.143057269204674,0.0605457807776192,0.0186793975571229
703,2,609784,-0.145346514149869,0.0606185090736412,0.0170161192396749
704,2,610624,-0.147618231278986,0.0602340678818735,0.0147406768812341
706,2,616723,-0.137908240415622,0.0603262269288266,0.0228437980834604
707,2,618646,-0.137932028621031,0.0605136306759313,0.0232423008761125
708,2,618987,-0.136568725503398,0.0605223895187551,0.0246505628923341
709,2,619593,-0.134104418059536,0.0603447299089013,0.0268959275338662
710,2,620149,-0.129522942550616,0.0604097288649964,0.032709487911451
711,2,620925,-0.127915187339249,0.0603423514879843,0.0347182170890848
715,2,625090,-0.155104733294553,0.0603168523532305,0.0105346406760277
716,2,625278,-0.154518750040598,0.0605129680576871,0.0110849295777795
717,2,626092,-0.116825770892625,0.0605013554474452,0.0542883209330535
718,2,628663,-0.0876412465307752,0.0606611298519709,0.14941017442689
719,2,628692,-0.0877995617095252,0.0611018748505819,0.15162154317752
720,2,630554,-0.0895050066125599,0.0609730783964115,0.143010140591789
721,2,633052,-0.0763637628559637,0.0608245783862075,0.210136643076275
722,2,633130,-0.0708530679373208,0.0608958409733284,0.245407513800588
723,2,633281,-0.110697080762212,0.06331400602295,0.081267165969651
724,2,633308,-0.066628905645364,0.0615108426544995,0.279456379184241
725,2,633859,-0.075996028689823,0.0608510904285843,0.212534615900323
726,2,635476,-0.179546470232013,0.060333190700301,0.00312253392192564
727,2,635959,-0.129469705454526,0.0602868419420411,0.032428997386088
728,2,636093,-0.133399235603416,0.0603318103190896,0.0276698405622981
729,2,637041,-0.141604514877166,0.0605691404333227,0.0199505126225773
730,2,637229,-0.139431967140299,0.0602027451201993,0.0211284146344249
731,2,638637,-0.118359670810952,0.0603649234795182,0.0506958397043734
734,2,645476,-0.138899384768437,0.0613739727315321,0.024232414051843
735,2,646360,-0.115468820962453,0.0610252216543541,0.0592892180327706
736,2,647193,-0.121814104759528,0.0605227858455101,0.0449053453116958
737,2,647884,-0.134615603965914,0.0608392611321765,0.027561666784453
738,2,649511,-0.136658942254824,0.0603284925925517,0.0241030188869205
741,2,650924,-0.158344339449889,0.0603572727209363,0.0090820155469272
742,2,654520,-0.00594366044290784,0.061317835995388,0.922835406185094
743,2,657722,-0.0282817675940188,0.0611286548603878,0.643893341987416
744,2,660189,-0.0103518987442539,0.0609712743098889,0.86527788868554
745,2,662669,0.00219174563267704,0.0611470745370812,0.971427140674609
746,2,668152,0.0340261929233501,0.0617005201791439,0.581658132774175
747,2,671051,0.038929046853694,0.0613457527334165,0.526110671641993
748,2,671554,0.0462972886894417,0.0620350563424058,0.455977812582777
749,2,672334,0.0202097249298852,0.0614975485290667,0.742632867648377
750,2,678375,0.0362550724683626,0.0610125450160913,0.552743436199196
751,2,679565,0.0409908575362566,0.0612862274063959,0.504032858904139
752,2,680493,0.0120604699554846,0.0613152920082143,0.844178670026985
754,2,682076,0.00330599678906329,0.0616652054176924,0.957274599846609
755,2,682239,0.00119659051548893,0.0617225439987143,0.98454364992859
757,2,687998,-0.00159907181754571,0.0616104315818213,0.979308245808699
758,2,689964,0.0026241365636186,0.0616637972654281,0.966079892699204
759,2,690583,-0.000364396785271337,0.0622068869471209,0.99532947107734
760,2,694474,0.0103813276783442,0.0616629809372193,0.866399704833125
762,2,696541,-0.000943577293161413,0.0616699397558085,0.987801134240137
763,2,697507,0.00528412402017042,0.0619647063465989,0.932090037000614
764,2,698030,-0.0313121986994942,0.0623087678190127,0.615606147119044
767,2,699381,-0.00338675504975994,0.0619067794833945,0.956402572842123
768,2,699384,-0.00734321406738392,0.0619058081559876,0.905644567489349
769,2,699889,-0.00514204206156288,0.0621544729194902,0.934113088895046
770,2,699929,0.00252540469275431,0.0617817227612529,0.967417666361977
771,2,701195,0.00758679390603034,0.061725772312178,0.902247297922009
772,2,703873,-0.0263508616025457,0.0613144240697465,0.667628002514653
773,2,704219,-0.0306911843338932,0.0613723260520977,0.61732906296255
776,2,705106,-0.0411084635534935,0.0610875352630193,0.501423491343142
777,2,705558,-0.0464115582083749,0.061033894957176,0.44750956825777
778,2,707207,-0.0392493516131783,0.0614421783897425,0.523366368216123
779,2,707848,-0.0461269464000091,0.0620614941094607,0.457827226788711
780,2,712159,-0.0509565920057012,0.0613326438191161,0.406635016456857
781,2,712303,-0.0652455044494006,0.0613358695295424,0.288172976374652
782,2,712456,-0.0459136450149007,0.0612094669863528,0.453689960538378
783,2,712761,-0.0619617488082345,0.0621936127564938,0.319800479159492
786,2,712962,-0.0608578697225558,0.0619825550098076,0.326843832264478
788,2,714775,-0.0469470302023879,0.0614934810684842,0.445706628242959
789,2,717833,-0.0512730970396678,0.0611988856090242,0.402703776787925
791,2,718552,-0.0556822498016928,0.0613928071335196,0.365034343403455
792,2,718598,-0.0530100890986475,0.0613440305058991,0.388095474541479
793,2,718839,-0.048859097636122,0.0621617661483113,0.432395245574759
794,2,718965,-0.0609196742522753,0.0615876697289131,0.323265442742751
795,2,719785,-0.0473467652591881,0.0613013434102322,0.440417454581616
797,2,722169,-0.0513165246333849,0.0616756804838931,0.405949866067525
798,2,723281,-0.055736641528927,0.0613090042818128,0.363912227225345
800,2,725477,-0.0382347118493082,0.0612484805645475,0.532862913485605
801,2,725577,-0.0469764049088734,0.0616990488187988,0.446938630212522
802,2,734490,-0.0303497503544056,0.0614708442192864,0.621806791389877
803,2,734586,-0.0290960231007671,0.0611906225297319,0.634726107122611
804,2,735866,-0.00234156525365947,0.061002195463676,0.96940247153634
805,2,737571,0.00611879871667148,0.0614347184150695,0.920719713603172
807,2,738941,0.0422211015729717,0.0609289510872334,0.488792608421387
808,2,741443,0.0305194105866158,0.0609637390435892,0.616953522155113
809,2,741554,0.058474594154132,0.0610093952621198,0.338490721733448
810,2,742609,0.0253657010598841,0.0608353306764557,0.67696349439946
811,2,742620,0.0258458702743035,0.0607431131879193,0.670735396410981
812,2,742623,0.0258458702743035,0.0607431131879193,0.670735396410981
813,2,742956,0.0305049571268141,0.0612416167992287,0.618717897707436
814,2,744118,0.0384203339154788,0.0608520506456594,0.528205366407139
815,2,744147,0.0431822340115896,0.0607449186466189,0.477629186126791
816,2,744252,0.0395625557055415,0.0609006423484832,0.516357220493966
817,2,744413,0.0490543924492746,0.0609294616278619,0.421303129198771
818,2,744417,0.0490543924492746,0.0609294616278619,0.421303129198771
819,2,744466,0.0425056759145004,0.0612179121891102,0.48792949462493
820,2,746573,0.0794672184548902,0.0607166334952012,0.191446328013915
821,2,747212,0.0924767693480572,0.0609879565841851,0.130335442048577
824,2,750067,0.110735909005002,0.0605540589325529,0.0682864376180941
825,2,751443,0.116492394406134,0.0609939934162327,0.0569563827890232
827,2,758111,0.0807490775746716,0.0609925349805305,0.186387143409049
828,2,760471,0.0643835886468291,0.0607421890602401,0.289892756553709
829,2,762267,0.106171396277833,0.0604693904763926,0.0799919706867965
830,2,764689,0.129651572774944,0.0605042701918366,0.0328084502125221
831,2,767731,0.0825506884460442,0.061009189382067,0.176894022488208
832,2,769972,0.0977466654063207,0.060509618345252,0.107119526832482
833,2,772699,0.103416866188171,0.0618584675689665,0.0954438993210238
834,2,773629,0.145327637235624,0.0603353718694528,0.0165227812964894
838,2,774837,0.101136198252455,0.0606581385319463,0.0963387435397215
839,2,777253,0.0714070528695614,0.0608116263712909,0.241093044427276
840,2,778895,0.0892361221057512,0.0606646672994112,0.142189097429798
841,2,779029,0.077488883507926,0.0617390846509064,0.210271785669146
842,2,780187,0.063252896559862,0.0609588966867917,0.300151694726734
846,2,780545,0.0854528173591184,0.0608821409602282,0.161323694468076
847,2,782605,0.0625225685739476,0.0607289369406479,0.303933217447576
848,2,784284,0.0992385804267592,0.0606327030232109,0.102580769524577
849,2,785333,0.0557526380529858,0.0609402930213412,0.360882728193717
850,2,786434,0.0621259609711836,0.0611954645208447,0.3107032800326
851,2,787182,0.0501931256989402,0.0615630350863042,0.415443079668792
852,2,787277,0.0683267590807025,0.0613040736349783,0.265799434546116
853,2,788140,0.0598046853058122,0.0610271869594035,0.327773090406944
855,2,789465,0.0632304030891524,0.0611922598969698,0.302167547619962
856,2,789530,0.0501456893565697,0.0612575843252283,0.413564781635817
857,2,790356,0.04926656235752,0.0611359087990321,0.420870063673889
858,2,790998,0.0548281393098565,0.0611665954110439,0.370663975037575
859,2,791790,0.0502185771024388,0.0612264197855811,0.412649379320767
863,2,794032,0.0653741240161498,0.0608434177722136,0.283348198229185
864,2,794999,0.0635122848128872,0.0606387088133811,0.295637056512109
865,2,797599,0.0653543423184022,0.0607296285587584,0.282593992608469
866,2,799021,0.0661179852258634,0.0611423305398952,0.280267092341904
868,2,799494,0.0541454746621197,0.0606903038841462,0.37291480728942
869,2,799991,0.0410268604754191,0.0608111165280247,0.500333071684052
870,2,800811,0.0328144329627932,0.0610268037274886,0.591119368345764
871,2,801661,0.0370669902159144,0.0642209123654135,0.564186158113142
872,2,801662,0.0380140236688202,0.0641244228233029,0.553683458922821
874,2,801676,0.0566245852479295,0.0957090853992471,0.554475537429185
