SNP,Chr,Pos,Effect,SE,PMC1_CTR2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
569,2,450017,0.0318169321900517,0.0602880604207133,0.598005482030793
570,2,451779,0.0154050462782002,0.0605312948352882,0.799259640773494
571,2,451784,0.0154725734420487,0.0607495435359036,0.79910739037739
572,2,453525,0.0134183412762499,0.0607699573475758,0.825371531360007
573,2,453768,0.0139349804017596,0.0608498483723908,0.818996870472476
574,2,454027,0.0343405415241331,0.0605730621583951,0.571123670717822
575,2,455029,0.044371383181973,0.060586588726616,0.464432937110784
576,2,455247,0.0354883239510058,0.0604072232749866,0.557253764299602
579,2,455756,0.0808685776407245,0.0647868170144777,0.212775648554625
580,2,457024,0.0244309813539629,0.0608669617711925,0.688380822153484
581,2,457298,0.0320271702668112,0.0610329969582236,0.600085181481697
582,2,460202,0.0279242774220044,0.0611773181907362,0.648348417349502
586,2,464424,0.0346480049136941,0.0608504589707332,0.56944960039502
587,2,465824,0.0308795102878293,0.0614549097830242,0.615647263902598
588,2,470145,0.0585518600476921,0.0605204479490613,0.333970323643702
589,2,470686,0.0602124611756506,0.0604790317133165,0.320130213731713
590,2,471144,0.0564875906900586,0.060593959683045,0.351854116968405
591,2,471830,0.0557237940716854,0.0604231346463481,0.357040512268747
592,2,472403,0.0516543107942245,0.0604874300152614,0.393702024125482
593,2,473668,0.0503472900202124,0.060890237856758,0.408878811451294
594,2,473888,0.0647904752320758,0.0604351660616142,0.284422852544465
595,2,474138,0.0492217646612467,0.0612864483656839,0.422432687910629
596,2,474141,0.0492217646612467,0.0612864483656839,0.422432687910629
597,2,475703,0.0895367575717687,0.0602789279759286,0.138337230741012
598,2,476732,0.041127411711434,0.0602978985569926,0.495641724848662
600,2,477272,0.025583828726821,0.0605215311867596,0.67275493087113
601,2,477273,0.025583828726821,0.0605215311867596,0.67275493087113
604,2,480275,0.0342011767956251,0.0605365201687036,0.572454611375899
605,2,480340,0.0258804836247736,0.0614826871656204,0.674055518385584
607,2,481312,0.0197223758614798,0.0615626395433202,0.748882918109133
608,2,483628,0.00517960761190878,0.0608126183364123,0.932171951839088
609,2,484021,0.0250706284732758,0.060411933262885,0.678397932631751
610,2,484651,-0.00111265066235655,0.0615238994924148,0.985581379057453
611,2,485249,0.0098193268181862,0.060699786952682,0.871580537223348
612,2,485603,0.0176535291038654,0.0603303025033612,0.769988649040746
613,2,486033,0.0154256471416459,0.0606032999185177,0.799230656690559
615,2,488757,-0.0104003938024002,0.0608371528428809,0.864357376808006
616,2,490612,0.0209711524033825,0.0605395893370886,0.729245547885769
617,2,491316,0.0148308611083294,0.0615188638974068,0.809634420379103
618,2,495558,-0.0347235089448397,0.062066386234325,0.576204275053527
619,2,495559,-0.0331065058818929,0.0620142718656444,0.593779238106048
620,2,498324,-0.0679642097350777,0.0619243900633578,0.273155508664158
621,2,498889,-0.0696995028947123,0.0632090109628202,0.270916037942134
625,2,500276,-0.0401814498528776,0.0619230845136493,0.516829531941496
626,2,500320,-0.0519701239028145,0.0617964750369535,0.400923691440384
627,2,500677,-0.0472745841012168,0.0618427325207381,0.445120337135782
628,2,501170,-0.0456093556088891,0.0615969990349468,0.459520596995023
629,2,501746,-0.0204658670505725,0.0612816002791956,0.738604802122488
630,2,505207,0.00469531500470488,0.0636326349197002,0.941220992645863
632,2,507274,-0.00695873600560049,0.0632736800437069,0.912489027415798
633,2,507491,-0.0099983957394556,0.0632741790522298,0.8745337582524
634,2,510017,-0.00620065705687711,0.0629882677365347,0.921637628290698
635,2,510140,-0.0146136040088996,0.0628970036202783,0.816407179759554
636,2,517548,0.0227821127278249,0.0637672212470869,0.721103208481579
637,2,517869,0.0257134222893665,0.0638976600732821,0.687621679086034
638,2,518106,0.0239506578636963,0.0641032921001273,0.708906861909799
639,2,518133,0.0236424225882865,0.0640400755079456,0.712213655333867
640,2,518385,0.0222230611051184,0.0637677801166016,0.727672586980106
641,2,518844,0.0287103008817191,0.063760440366238,0.652782146779041
642,2,523217,0.0303155265149171,0.0642672072949533,0.637424757230103
643,2,524731,0.0234607311865001,0.0636595781801155,0.712695871129767
644,2,528468,-0.0363264671412669,0.0629154541855935,0.564047174921943
645,2,528729,-0.076956933181302,0.096818670013896,0.427231160379973
646,2,530047,-0.0139637138934932,0.0627050748455057,0.823906561997883
647,2,533672,-0.0469181040649316,0.0633648651502295,0.459523120274872
648,2,538868,-0.0774315586780776,0.0629639249996927,0.219599780182827
653,2,542505,-0.0886320704025336,0.0624287851565867,0.156568555997672
654,2,544518,-0.0864664930602328,0.0614085192317807,0.159995221029828
655,2,544904,-0.0962382786591398,0.0619597259566834,0.121262047090857
656,2,544912,-0.102960865970874,0.0618218326960905,0.096711168643502
657,2,544962,-0.0959500623507337,0.061536944371197,0.119838722698253
658,2,552681,-0.0928159062299214,0.0611190146056056,0.129755946078513
660,2,553949,-0.097632128148838,0.0605922939983977,0.108008926470967
661,2,555320,-0.108963706626052,0.060705293516548,0.0735150749291322
662,2,555633,-0.127172803556589,0.0605009381678465,0.0362615880064979
663,2,556553,-0.131292737700322,0.0606511032526619,0.0310787736625539
664,2,557658,-0.123978263084787,0.0604423744634879,0.0409869484733511
665,2,558703,-0.124489409931612,0.0602373139227035,0.0394960037219963
669,2,567265,-0.176340044089119,0.0599823947082211,0.00349987826688582
670,2,567339,-0.152301190882967,0.0603209585337316,0.0120123535767801
673,2,572291,-0.162224515444072,0.060112848099973,0.00729643440281475
674,2,572565,-0.157094145099027,0.059879336526941,0.00908042324995988
675,2,573554,-0.170011917939239,0.0597846480205418,0.00471843611894309
676,2,573624,-0.1622421966014,0.0602271922884282,0.00740080490150557
678,2,573868,-0.167746127972542,0.0600955241043884,0.00553475488464797
679,2,573983,-0.169935562052729,0.0600322806495248,0.00491003525564826
680,2,574281,-0.164398534728409,0.0597476430951364,0.00623746642080567
681,2,574592,-0.167834293804119,0.0599469516810927,0.00539604582814315
682,2,574678,-0.159199820855086,0.0597875117773524,0.00810509043271466
684,2,577915,-0.185051766817421,0.0595762982092602,0.00204900338363659
687,2,582226,-0.186755451957161,0.0596741693983703,0.00189635033715678
692,2,592973,-0.204761565634212,0.0593524973656992,0.000628639186549939
693,2,592989,-0.207220106165916,0.0593127724248755,0.000536992399425072
694,2,593029,-0.211380994476586,0.0595303752403842,0.000436096861917761
695,2,593045,-0.216067467279456,0.0603808782472416,0.000393991085507023
696,2,593459,-0.213212799506099,0.0595355101218218,0.000389849919415735
697,2,594044,-0.21051536692012,0.0591138723569796,0.000419797257826651
698,2,595492,-0.199501386857277,0.0608021695641721,0.00113694830341332
699,2,598249,-0.212246610453931,0.0597816785817419,0.0004368120732746
701,2,602542,-0.17055693642817,0.0597321668760511,0.00455294395663712
702,2,604023,-0.14937346275921,0.0599217100343981,0.013131291954577
703,2,609784,-0.158411652750813,0.0599434113654261,0.00859149424832189
704,2,610624,-0.152790796626326,0.0596190392367629,0.0107976550016019
706,2,616723,-0.141118752897129,0.0597272433245643,0.0186831178255184
707,2,618646,-0.182486821676499,0.0595957964771679,0.00236672161627594
708,2,618987,-0.16307540540156,0.0597550112726953,0.00666941543011934
709,2,619593,-0.152772168536804,0.0596402236927645,0.0108350241801463
710,2,620149,-0.152606947121301,0.0596778302832618,0.0109699290421436
711,2,620925,-0.155056836556381,0.0595833412888561,0.00964878859001489
715,2,625090,-0.181986810254207,0.0595217008200618,0.00240229625761064
716,2,625278,-0.17799939214145,0.0597465177454013,0.00308965388256639
717,2,626092,-0.161902032523465,0.0596266541974099,0.00694783475898819
718,2,628663,-0.139052878181564,0.0598099185288803,0.0206431122541684
719,2,628692,-0.135028872065667,0.060275088529635,0.0256989997220756
720,2,630554,-0.140181328413256,0.0601205648136966,0.0202801393667545
721,2,633052,-0.142738849839353,0.0599051455362064,0.017712613445851
722,2,633130,-0.141891750571917,0.0599630355550125,0.0185052829719182
723,2,633281,-0.165471892056319,0.0623687339637735,0.00833544780771646
724,2,633308,-0.131066829691045,0.0606315760421308,0.0313135088563877
725,2,633859,-0.149897361133289,0.0598807281982802,0.0127563517561654
726,2,635476,-0.182957344700693,0.0597201783520081,0.00235518822706842
727,2,635959,-0.141369566758675,0.0596339677428754,0.0182947821490441
728,2,636093,-0.148781149532793,0.0596515841342986,0.0130820127334657
729,2,637041,-0.168524460579823,0.0597912305491883,0.00509602852709582
730,2,637229,-0.164169029283908,0.0594472869637626,0.00605283960844325
731,2,638637,-0.176216809741901,0.0593839124574354,0.00320796994197961
734,2,645476,-0.0811486890647769,0.0610817666616254,0.184862741475547
735,2,646360,-0.0620841103898152,0.0606651971395,0.306824646161069
736,2,647193,-0.0636519455273126,0.0601994176476366,0.291074229115187
737,2,647884,-0.0690590613408942,0.0605701940246255,0.25499712080352
738,2,649511,-0.0794153962779454,0.0600433766221217,0.186813431851581
741,2,650924,-0.0781703240824739,0.0602241907336471,0.195138643196717
742,2,654520,0.00401623625631908,0.0607396363000277,0.94731799629704
743,2,657722,-0.0091344861730831,0.0605682130369259,0.880209213609959
744,2,660189,0.00799731153512598,0.0603968788256685,0.894733342769757
745,2,662669,0.0312311466150137,0.0605473506619613,0.606307519116328
746,2,668152,0.0431611573732827,0.0611014297719894,0.480414470769649
747,2,671051,0.065020093960918,0.0607029422257531,0.284847567067628
748,2,671554,0.085532652780839,0.0613293854985226,0.164000257236929
749,2,672334,0.0584532952578901,0.0608470525205929,0.337380979319313
750,2,678375,0.0549809401346508,0.0603961609741493,0.363265286214005
751,2,679565,0.0104591849450816,0.0607437978268612,0.863390579444418
752,2,680493,-0.0368573160372739,0.0607083254491334,0.544160736733841
754,2,682076,-0.00556913396001923,0.0610828250254191,0.927406458099515
755,2,682239,-0.0155698982681671,0.0611345091587418,0.799116528068281
757,2,687998,-0.0111903584076031,0.0610261904084946,0.854613172597983
758,2,689964,-0.00952407423511603,0.0610799538994804,0.876178915354789
759,2,690583,0.00339619534598723,0.061619603303422,0.95607762683504
760,2,694474,-0.0108299594269203,0.0610808244391043,0.859370208666707
762,2,696541,-0.00831714428464281,0.061086401502891,0.891777327731309
763,2,697507,-0.00371588124776412,0.0613802838011321,0.951760870732585
764,2,698030,-0.007163969663602,0.0617416813532653,0.907693687957686
767,2,699381,0.00924622758376026,0.0613208751923193,0.880231966707024
768,2,699384,0.00486725843856817,0.061322302731642,0.93678191400057
769,2,699889,0.0519162266573825,0.0615065043525902,0.399198018315351
770,2,699929,0.057503521506833,0.0611222786694786,0.347453373148156
771,2,701195,0.0456964330711644,0.0610962072277867,0.454992990489462
772,2,703873,0.0347049449589709,0.0607236236531787,0.568008915993783
773,2,704219,0.0446799640630853,0.0607681970932298,0.46267398021937
776,2,705106,0.0440240380670018,0.0605045231816397,0.467331212944907
777,2,705558,0.0419486788711092,0.0604662327545141,0.488292874704142
778,2,707207,0.0299236872245198,0.0608767108431641,0.623346010068381
779,2,707848,0.0588477723897542,0.0614441481887701,0.33884727301599
780,2,712159,0.0520285349194429,0.0607501611851907,0.392338472974969
781,2,712303,0.0566985346266581,0.0607794971693339,0.35153179524085
782,2,712456,0.0577882952490566,0.0606021579002943,0.340954721795268
783,2,712761,0.0482753911137241,0.0616397378827317,0.434042906622606
786,2,712962,0.0520069705852253,0.06141908739776,0.397704907750028
788,2,714775,0.0244597737838578,0.0609495569002698,0.688433431973697
789,2,717833,0.0464659860467423,0.0606311995520563,0.443967832988008
791,2,718552,0.0332019315035077,0.0608586340777975,0.58571417495919
792,2,718598,0.0260071515372035,0.0608136379909124,0.669164335743262
793,2,718839,0.0467028827089807,0.0615788786842935,0.448703417612402
794,2,718965,0.0193400190378156,0.0610823072976662,0.751717387891935
795,2,719785,0.00395319431905722,0.0607737896365314,0.948172854699807
797,2,722169,-0.00252117865237433,0.0611534022635863,0.967138141283009
798,2,723281,0.00394309975755913,0.0608011462810716,0.948328236765081
800,2,725477,-0.00213158053117535,0.0607038765700435,0.972008362048735
801,2,725577,-0.0114551107365144,0.061163943530964,0.851544505217197
802,2,734490,-0.0487497300409769,0.0608565003929434,0.423635545803812
803,2,734586,-0.0389869318314331,0.0605970810480929,0.520395484029767
804,2,735866,0.00573923162179985,0.0604258961509672,0.924384867331435
805,2,737571,0.0231874626878306,0.0608433232228991,0.703357427677905
807,2,738941,0.00479604072449447,0.0603944855196966,0.936750003648636
808,2,741443,0.0190867015655012,0.0604013391422355,0.752190792472545
809,2,741554,0.0352243027947985,0.0604832081445839,0.560681510485855
810,2,742609,0.0489834847619071,0.0602196799617679,0.416529472170733
811,2,742620,0.0539655961959171,0.0601167544382815,0.369968117599514
812,2,742623,0.0539655961959171,0.0601167544382815,0.369968117599514
813,2,742956,0.0409124502387637,0.0606459387501911,0.500364169603258
814,2,744118,0.0343282459512966,0.0602841576125007,0.56941935032432
815,2,744147,0.0338286557925324,0.0601878228345352,0.574437636695125
816,2,744252,0.0246411272936185,0.0603477468209309,0.683287111614178
817,2,744413,0.0423547716576156,0.0603678046840205,0.483383508435534
818,2,744417,0.0423547716576156,0.0603678046840205,0.483383508435534
819,2,744466,0.0460997698078696,0.0606319914771875,0.447570318540847
820,2,746573,0.062413118310519,0.0601978413161215,0.300538796297315
821,2,747212,0.0963898193954879,0.0603913399127296,0.111364235930876
824,2,750067,0.0911703351811087,0.0600704160913806,0.129978932911225
825,2,751443,0.0764380599185071,0.060593354034658,0.207964441447752
827,2,758111,0.0833540555633721,0.0604040779225959,0.16847821495939
828,2,760471,0.062773841501745,0.060171974851312,0.29755082982982
829,2,762267,0.113624768199356,0.0598550027955308,0.0584675332761683
830,2,764689,0.125243829034201,0.0599524027293321,0.0374185704907006
831,2,767731,0.132391956590581,0.0601788434361274,0.0284561836495656
832,2,769972,0.123267780214398,0.0598009204911158,0.0400060773638621
833,2,772699,0.11208349884619,0.0612268983231161,0.0679994209950091
834,2,773629,0.139527278034911,0.0597957594304089,0.0201882490670249
838,2,774837,0.0897645237246903,0.0601323593513088,0.136387372297252
839,2,777253,0.0733011312113352,0.0602290736687837,0.224402402885884
840,2,778895,0.0553144991704168,0.0602041467190689,0.358836862314513
841,2,779029,0.0615991592002412,0.0612050329508675,0.314893606945105
842,2,780187,0.0478544191960025,0.0604220093903244,0.428890757917722
846,2,780545,0.0646632886206455,0.0603776568049885,0.284909926524317
847,2,782605,0.0621700640403941,0.0601551682606764,0.302079836904104
848,2,784284,0.0873936024532414,0.0601082894428293,0.146852557865966
849,2,785333,0.0499825922547,0.0603781679629903,0.408328581279902
850,2,786434,0.0194236439574959,0.0606976115537136,0.74915255389872
851,2,787182,0.0316733505228843,0.0610161961992249,0.604018088826993
852,2,787277,0.0305298540668932,0.0608106202353333,0.61594671675047
853,2,788140,0.0579747401977379,0.060454773605493,0.338226661407056
855,2,789465,0.0448791222836563,0.0606594020556857,0.459880126998806
856,2,789530,0.0511336089160994,0.0606760827423969,0.399949597332121
857,2,790356,0.0338413598625811,0.0605879044277025,0.576823148403312
858,2,790998,0.0558169025079733,0.0605855129798034,0.357527590026592
859,2,791790,0.063471241321269,0.0606123449810566,0.295739077194946
863,2,794032,0.0389437099017745,0.0603321413295215,0.519029934615691
864,2,794999,0.0321740629237542,0.0601353703699242,0.592967863475754
865,2,797599,0.0343451703475619,0.0602274105218654,0.568865411332892
866,2,799021,-0.0336857206594171,0.0606390893402646,0.578896620715304
868,2,799494,-0.027051283290186,0.0601681083022527,0.653278395945081
869,2,799991,-0.0101362098703473,0.0602736751349156,0.866546033982878
870,2,800811,0.0113234940834006,0.0604726662690741,0.85157236553143
871,2,801661,0.00782875037672937,0.0636435317910684,0.902169686976735
872,2,801662,-0.000942813318465685,0.063550897160182,0.988171748914156
874,2,801676,0.0173416749211519,0.0948484184311708,0.855031914662941
