SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
573,2,453768,-0.0496023987295358,0.0612928801935581,0.418905835582328
574,2,454027,-0.0292712445135918,0.0610740420234043,0.632039975062954
575,2,455029,-0.0107527174478063,0.0611234585318835,0.86045922558445
576,2,455247,-0.00405744692634497,0.0609283083403415,0.946942790357958
579,2,455756,-0.0946370099931553,0.0652640649811803,0.147928832986899
580,2,457024,-0.0143556335403379,0.0613716527922079,0.815188041174146
581,2,457298,-0.0306057308955034,0.061532229765649,0.619221260689119
582,2,460202,-0.0165231136462705,0.0616872199561484,0.78896883011939
586,2,464424,-0.0320560630751217,0.0613502154593578,0.601643475309817
587,2,465824,-0.0307439689712014,0.0619556887895536,0.620044425450085
588,2,470145,0.0190081849422948,0.0610855324666074,0.755852578465343
589,2,470686,0.0348086090610875,0.0610287472180489,0.568793598297191
590,2,471144,0.0148077252740595,0.061157254707242,0.808823594367968
591,2,471830,-0.00394739874389438,0.0609879446427349,0.948430194924304
592,2,472403,0.0117088332844003,0.0610395617612482,0.847990616575418
593,2,473668,-0.0303270106606916,0.061424085080015,0.621802810870841
594,2,473888,-0.0114333586450344,0.0610231681015188,0.851485282510819
595,2,474138,-0.00301954026327045,0.0618415244976073,0.961084725414411
596,2,474141,-0.00301954026327045,0.0618415244976073,0.961084725414411
597,2,475703,0.000685906346280296,0.0609591930298248,0.991028833646154
598,2,476732,-0.048317124202179,0.0607743706057798,0.427133362087745
600,2,477272,-0.0413605498139685,0.0609898903188315,0.498118218685815
601,2,477273,-0.0413605498139685,0.0609898903188315,0.498118218685815
604,2,480275,0.0106090460043632,0.0610542508687577,0.862150345243421
605,2,480340,-0.0107506830142026,0.0619960588389585,0.862429237474629
607,2,481312,0.0160854271535647,0.0620668653400344,0.795660640198151
608,2,483628,0.00341421641448642,0.0613079825581966,0.955620598786196
609,2,484021,0.00857089759298468,0.0609168222046613,0.888188484196496
610,2,484651,-0.0286018404303632,0.0620060368970186,0.644885343273756
611,2,485249,-0.0324627710860864,0.0611717437311994,0.59597254239022
612,2,485603,-0.0236482679154272,0.0608157324390008,0.69762069614064
613,2,486033,-0.0260709148103326,0.0610864479002153,0.66979449077458
615,2,488757,-0.0629533843457456,0.0612433045223382,0.304690004462778
616,2,490612,-0.0370828296321665,0.0610108261379137,0.543706063729902
617,2,491316,-0.054537224239717,0.0619567613173125,0.379324643727474
618,2,495558,-0.0479491203455731,0.062547285508539,0.443828207480837
619,2,495559,-0.0476548000447279,0.06249283767909,0.44623259827273
620,2,498324,-0.0553201788469898,0.0624655130148492,0.376429768153912
621,2,498889,-0.0458115726459198,0.0637865880932397,0.473108605355365
625,2,500276,-0.0394164019936708,0.0624291075429137,0.528201631137827
626,2,500320,-0.043369026447471,0.0623191315466025,0.486937891240935
627,2,500677,-0.0472593048304178,0.0623469837920129,0.448953924431386
628,2,501170,-0.0608988597660101,0.0620620080153913,0.327137421353952
629,2,501746,-0.0525539269181529,0.061726835940631,0.395127088973594
630,2,505207,-0.0585783482099049,0.064075278387957,0.361229807209202
632,2,507274,-0.081405527864689,0.0636424917973444,0.201699718314093
633,2,507491,-0.0954214365450132,0.0635889802534182,0.134353688354383
634,2,510017,-0.0942414677673924,0.0633034384633145,0.137452377010905
635,2,510140,-0.100092320287099,0.0631896500408225,0.114089466793826
636,2,517548,-0.0339508496284679,0.06427249919933,0.597669600122027
637,2,517869,-0.0320271533461023,0.0644099965097428,0.619330178821636
638,2,518106,-0.0418942467453076,0.0645993859781621,0.517067794055226
639,2,518133,-0.0407697000335023,0.0645373424569023,0.527977016051159
640,2,518385,-0.0407502575672498,0.0642613046651473,0.526404294293327
641,2,518844,-0.0272208835976573,0.0642815712021179,0.67221519023099
642,2,523217,-0.0136016082829278,0.0648067040675237,0.833882686407029
643,2,524731,-0.0319898539011789,0.0641675151391252,0.618416376815275
644,2,528468,-0.0718504345728515,0.0633421816977725,0.257429172258444
645,2,528729,-0.0174999157619604,0.0976896248392096,0.857932185491298
646,2,530047,-0.0763928219149113,0.0630890359231806,0.226754074633672
647,2,533672,-0.0711909879198923,0.0638178436630282,0.265380394947582
648,2,538868,-0.064831463118759,0.0635186116513512,0.308110380891922
653,2,542505,-0.0669495915325387,0.0630157047706603,0.288768124692848
654,2,544518,-0.0602711359618997,0.0619990481267164,0.331651514969778
655,2,544904,-0.0363011305059192,0.0626473691258692,0.562653967550526
656,2,544912,-0.0420008814057128,0.0625294849748864,0.502215809755189
657,2,544962,-0.0514640377273567,0.0621908184806463,0.408502442849561
658,2,552681,-0.128594714918491,0.0614373836092755,0.0370533952660549
660,2,553949,-0.120165996657602,0.0609752162249243,0.0495351513197678
661,2,555320,-0.0819855299066812,0.0613230185469152,0.18210138543432
662,2,555633,-0.0873280215825816,0.0611976800324464,0.154468833880731
663,2,556553,-0.0853877278571001,0.0613812795927536,0.165070125704485
664,2,557658,-0.0941869632869909,0.0610910834062792,0.124031145098177
665,2,558703,-0.0990705790365802,0.0608659292711697,0.104483815002885
669,2,567265,-0.111837733386884,0.0609163021085892,0.0672097511937707
670,2,567339,-0.0926055529151175,0.0611603190423057,0.130884057815066
673,2,572291,-0.205647986737012,0.0602377532016062,0.000714741055118042
674,2,572565,-0.195966068699029,0.0600533754797339,0.00120922214026066
675,2,573554,-0.194887089982237,0.060068730950519,0.00128942130400289
676,2,573624,-0.179951787826285,0.0605859537697027,0.00317985862434276
678,2,573868,-0.181757861381826,0.060480862765677,0.00284373569672563
679,2,573983,-0.184353250791468,0.0604123344299614,0.00244878953419092
680,2,574281,-0.182017489440216,0.0601006927052421,0.00263826039984841
681,2,574592,-0.1891397933674,0.060267215034817,0.00184203890848356
682,2,574678,-0.189930141062684,0.0600312909457199,0.00169212068291527
684,2,577915,-0.153923505792201,0.0603227120030259,0.0111417309779487
687,2,582226,-0.169699793579608,0.0603162660269345,0.00517492404886827
692,2,592973,-0.136038574639958,0.0604035618201453,0.0249260621418268
693,2,592989,-0.140239247291725,0.0603608134738461,0.0207279443156795
694,2,593029,-0.15806830591831,0.0604951173532799,0.00936132794907497
695,2,593045,-0.148239849197673,0.0614622419969626,0.0163799489076961
696,2,593459,-0.154879912331277,0.0605421058407555,0.0109378363881043
697,2,594044,-0.144004103832353,0.0601699216487032,0.0172197778977829
698,2,595492,-0.14857463626439,0.0617202753223142,0.0165869154508085
699,2,598249,-0.127758388983471,0.0609567945209234,0.0368041587193964
701,2,602542,-0.142351566842553,0.0604367585120966,0.0190502983460912
702,2,604023,-0.142107371629233,0.0604676446944638,0.0193163883714731
703,2,609784,-0.139672607813049,0.0605717150702883,0.0216949193124025
704,2,610624,-0.131630422104657,0.0602549635006917,0.0295786092312442
706,2,616723,-0.132104892358718,0.0602789675266859,0.0290642537738018
707,2,618646,-0.106613753215286,0.0606085364615567,0.0794344959545861
708,2,618987,-0.109975775792749,0.0605915164224635,0.0703669254574177
709,2,619593,-0.106762712859849,0.0604152795545885,0.0780675246799776
710,2,620149,-0.0982305747152242,0.0604927763339769,0.105302597086379
711,2,620925,-0.0863436432262092,0.0604674162473318,0.154194167261254
715,2,625090,-0.0874974958922818,0.0606169239844554,0.149780598188576
716,2,625278,-0.0977200215484509,0.0607632023856923,0.108683056715699
717,2,626092,-0.0737894739023775,0.0606093882110951,0.224242669393381
718,2,628663,-0.0739655786082081,0.0606289674893114,0.22329030415552
719,2,628692,-0.0685080279441885,0.0610874126210061,0.262847878642833
720,2,630554,-0.0921274513930717,0.0608777329863985,0.131093340336086
721,2,633052,-0.0900229355976058,0.0606876356500922,0.138865259745541
722,2,633130,-0.0965109812567193,0.0607117705100399,0.112806980609457
723,2,633281,-0.113721908640631,0.0632110752379947,0.0728596975497124
724,2,633308,-0.0882908481951599,0.0613486385970446,0.150989732307884
725,2,633859,-0.0919575145667139,0.0607046170193595,0.130708916775154
726,2,635476,-0.0625247438278407,0.0609105751209293,0.305358544987457
727,2,635959,-0.0318724569738141,0.0605722950406102,0.599087535062905
728,2,636093,-0.0174548036957752,0.0606576039694069,0.773699682083126
729,2,637041,-0.0560211617115721,0.0608794452750438,0.358097544999422
730,2,637229,-0.0604418486861398,0.0604896247098004,0.318377329122188
731,2,638637,-0.0365049583768507,0.0605782290921393,0.547156050328355
734,2,645476,-0.0873786054994733,0.0615572832427976,0.156645005727838
735,2,646360,-0.0454206543393062,0.0612019333271912,0.458493540470287
736,2,647193,-0.0703762440878504,0.0606699382413016,0.246838692419204
737,2,647884,-0.0799048024850306,0.0610275459501933,0.191276370335334
738,2,649511,-0.0738997312035044,0.0605543144833037,0.223132607086646
741,2,650924,-0.0953513641752903,0.0606471460334432,0.116792673344179
742,2,654520,0.0751452306632946,0.0611036675786922,0.219591374310649
743,2,657722,0.0614674250019301,0.0609754906446268,0.314112428707167
744,2,660189,0.0718896601124793,0.0607696700613708,0.237610873574455
745,2,662669,0.0817902978495624,0.0609078225127559,0.180182134980913
746,2,668152,0.0700901095875195,0.0615293181755877,0.255419885470016
747,2,671051,0.0988284639598329,0.0610703083715341,0.106496780823439
748,2,671554,0.102893253225251,0.0617563532210009,0.0965773619777638
749,2,672334,0.0732569196209876,0.0612985886389582,0.232856766232547
750,2,678375,0.087500762938528,0.0607810420760001,0.150865043187161
751,2,679565,0.0714923209501473,0.0611224833293863,0.242928297987363
752,2,680493,0.0288584978074488,0.0612151579663905,0.637626838257277
754,2,682076,0.0472608448803992,0.0615293564678156,0.442939880185086
755,2,682239,0.0385918736704148,0.0616035607855829,0.531421276343574
757,2,687998,0.0342544026951852,0.0614988437054581,0.577885433713025
758,2,689964,0.0221035262610918,0.061568015224581,0.719802328733071
759,2,690583,0.00467139544599526,0.0621209453135908,0.940099457641301
760,2,694474,0.0178091799677574,0.0615734574369249,0.772571577787273
762,2,696541,0.034804523691766,0.0615573837652176,0.572161134516782
763,2,697507,0.00986270030429859,0.0618780026896193,0.873453213130819
764,2,698030,-0.0024993062051486,0.0622452921598615,0.96799421887129
767,2,699381,0.0149435110662981,0.0618168901654532,0.809123303422895
768,2,699384,0.0192920845763315,0.0618134788268106,0.755147592213155
769,2,699889,-0.0110210290917837,0.0620669276991403,0.859165003608466
770,2,699929,-0.00753433686993066,0.0616957024455473,0.902872733469935
771,2,701195,0.010006558693589,0.0616400041993829,0.871132018520967
772,2,703873,0.0277204430271946,0.0612284456369391,0.651015547853353
773,2,704219,0.0173968094916147,0.0613027386749935,0.776741375518568
776,2,705106,0.00482685981715397,0.0610422024047932,0.9370184561113
777,2,705558,0.00162657737488942,0.0609998977964117,0.978741799547113
778,2,707207,-0.0249764691099321,0.0613788419840913,0.684311084142437
779,2,707848,-0.0293711964784065,0.0620050180275936,0.636013355329196
780,2,712159,-0.0171889924288199,0.0613014253208419,0.7793339814452
781,2,712303,-0.0152639101482612,0.0613443323279764,0.803642032827363
782,2,712456,-0.0185611612759344,0.0611661081268517,0.76172190711246
783,2,712761,-0.0218092011229184,0.0621846066918716,0.726009842094125
786,2,712962,-0.0409476837276035,0.0619435503409858,0.509012484383047
788,2,714775,-0.05061405580029,0.061400621877063,0.41031165733744
789,2,717833,-0.0306215154356854,0.0611538407919363,0.616873758116872
791,2,718552,-0.0622440234634104,0.0612904014527871,0.310534953091255
792,2,718598,-0.0534481818589631,0.0612585118847418,0.383527586876894
793,2,718839,-0.0603767459544402,0.0620475171219414,0.331183472023712
794,2,718965,-0.0659082438268706,0.0614882657696878,0.284504725700862
795,2,719785,-0.0687661875114126,0.0611594251611652,0.261617552798838
797,2,722169,-0.0694459396339113,0.061540426692474,0.259891841147221
798,2,723281,-0.0716476304343419,0.0611776850121335,0.242332458337868
800,2,725477,-0.0992617476015474,0.0609696300796175,0.104405939452165
801,2,725577,-0.0997977103798346,0.0614356745554415,0.105177433943395
802,2,734490,-0.107464799634907,0.0611406370237444,0.0796711432201933
803,2,734586,-0.099130811912448,0.0608980001864695,0.104455824925996
804,2,735866,-0.0638338589249374,0.0608237132731924,0.294670780201753
805,2,737571,-0.0630056242905032,0.0612594757560701,0.304416956294132
807,2,738941,-0.0664325086922717,0.0607838748186263,0.275169912460485
808,2,741443,-0.0313912689117064,0.060878684197083,0.606431128652116
809,2,741554,-0.0150948453097785,0.0609995258675508,0.80469734630718
810,2,742609,-0.0676079742297641,0.060660089206767,0.265806696176336
811,2,742620,-0.0654068340688662,0.0605752790308218,0.280985734604206
812,2,742623,-0.0654068340688662,0.0605752790308218,0.280985734604206
813,2,742956,-0.0530292353606959,0.0611138435108367,0.386141320041816
814,2,744118,-0.0614316620908083,0.0607147894873076,0.312323258577333
815,2,744147,-0.0620037912738986,0.0606151154413843,0.307051013398909
816,2,744252,-0.0574188636548709,0.0607765439107236,0.345430834620174
817,2,744413,-0.0553322071562814,0.0608303582595514,0.363646220732909
818,2,744417,-0.0553322071562814,0.0608303582595514,0.363646220732909
819,2,744466,-0.0439807747169017,0.0611307526980391,0.472337161268454
820,2,746573,-0.0336148196562929,0.0607538352787803,0.580411373473829
821,2,747212,-0.0419294589456801,0.0610614378849831,0.49273738403929
824,2,750067,-0.00902685397828162,0.0607547461955464,0.881971014019583
825,2,751443,-0.00546739583882375,0.0612234189651151,0.928892262426232
827,2,758111,-0.0170638264417707,0.0610530294783873,0.780031049751307
828,2,760471,0.0117382066883312,0.0607519939117982,0.846901582307046
829,2,762267,0.0805256868777418,0.0604978087684146,0.184031164347756
830,2,764689,0.0761310561128345,0.0606777228037264,0.210425437103622
831,2,767731,0.0448372225850456,0.0610365430007635,0.463073048781892
832,2,769972,0.061268434651726,0.0605617055406449,0.312388995559159
833,2,772699,0.0990104702488411,0.061793275137387,0.109986899551155
834,2,773629,0.107846945605077,0.0604737995214083,0.075385742327013
838,2,774837,0.0946191569362,0.0606039861301206,0.119356202997226
839,2,777253,0.0558951359609074,0.0607738103037032,0.358345025816114
840,2,778895,0.0840809205769396,0.0606017142802593,0.166184511102827
841,2,779029,0.0573208974099739,0.061716332219139,0.353637742812021
842,2,780187,0.0693544632142271,0.0608560790055794,0.25520600284446
846,2,780545,0.0651134402475625,0.0608693509096977,0.285474208040308
847,2,782605,0.0630494203198537,0.0606437241079457,0.29920512890096
848,2,784284,0.0973415333132867,0.0605575089658407,0.108855644553566
849,2,785333,0.0825380703875933,0.0607701113525108,0.175267089527563
850,2,786434,0.0487185596463881,0.0611455970110762,0.426124135976245
851,2,787182,0.0427830405816146,0.0614941843255317,0.48705884456071
852,2,787277,0.0475859418811757,0.061275168824286,0.437918263716138
853,2,788140,0.0556754229466744,0.0609542139022275,0.361656972182499
855,2,789465,0.0477990415862138,0.0611476528518362,0.434915634099393
856,2,789530,0.0408291354032523,0.0611929032238708,0.50506746448518
857,2,790356,0.0222654740297238,0.0610965721766739,0.7157545287878
858,2,790998,0.0480149620365115,0.0610986318896314,0.432476770302398
859,2,791790,0.0600139436264381,0.0611171398497564,0.326797254569531
863,2,794032,0.0715518259124963,0.060739847437836,0.239588266744348
864,2,794999,0.0680255596934568,0.0605412688395527,0.261936562852994
865,2,797599,0.0675396261712516,0.060639153618369,0.266124664070616
866,2,799021,0.0501484390644723,0.0611011245392395,0.412345464198625
868,2,799494,0.047133416766901,0.0606233469419189,0.437396585139268
869,2,799991,0.0691163853248648,0.0606552733328277,0.25526934683961
870,2,800811,0.0758733298640322,0.0608340400087128,0.213144288429937
871,2,801661,0.139091932090166,0.0637344371644427,0.0297411295423908
872,2,801662,0.14653801840956,0.0635917004883248,0.0217825566400428
874,2,801676,0.00549792900203183,0.0956245469385624,0.954183455848298
875,2,801677,0.0443061813301657,0.0944165589950684,0.639171485332751
