SNP,Chr,Pos,Effect,SE,SSH1_ERV25_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
570,2,451779,0.00123999608407638,0.0577074609920725,0.982868818316103
571,2,451784,-0.00318610126696667,0.0579153260616251,0.956159154540944
572,2,453525,-0.0424934919930109,0.0578895491087295,0.463409025991441
573,2,453768,-0.0408130971890884,0.0579694933572378,0.481869289995297
574,2,454027,-0.0218794105970362,0.0577565629379195,0.70504838369018
575,2,455029,-0.0103624270030878,0.0577961437605378,0.857810739683081
576,2,455247,-0.0322579903550473,0.0575864874848547,0.575721548955447
579,2,455756,0.00848787712439414,0.0618933309599059,0.891000544397146
580,2,457024,-0.0348942087347576,0.0580056982197128,0.547849738884603
581,2,457298,-0.0263810106858077,0.0581862077806391,0.650546934741333
582,2,460202,0.00837810548978568,0.0583335382049253,0.885879213570601
586,2,464424,0.0345743667811153,0.0580039008089347,0.551510687145319
587,2,465824,0.0349466125234901,0.0585740743035206,0.551141849444085
588,2,470145,0.0329771065060297,0.0577416311744829,0.568285162377912
589,2,470686,0.0431994847230897,0.0576874669670077,0.454443952749313
590,2,471144,0.0419488586716892,0.0577898857711064,0.468389752834915
591,2,471830,0.0491275967706676,0.0576091363108484,0.394362651853719
592,2,472403,0.0613364174056973,0.0576275238711582,0.287893266450698
593,2,473668,0.0351072580434882,0.0580704995478775,0.545857978494032
594,2,473888,0.0717782016567263,0.0575776751991629,0.21335885416941
595,2,474138,0.0769739669289722,0.0583317221938133,0.187827076074027
596,2,474141,0.0769739669289722,0.0583317221938133,0.187827076074027
597,2,475703,0.0571730158275942,0.0575605481396957,0.321260020264037
598,2,476732,0.0412880009572727,0.0574755860231273,0.473012254158073
600,2,477272,0.0162274343744066,0.0577010349461224,0.778696480860309
601,2,477273,0.0162274343744066,0.0577010349461224,0.778696480860309
604,2,480275,0.00573782164401171,0.0577324627285629,0.92088789619115
605,2,480340,-0.0147167600724515,0.0586186063899096,0.801914156495794
607,2,481312,0.0144069119280055,0.0586888688607676,0.806227863808248
608,2,483628,0.0276721734902616,0.0579522632073145,0.633302032159192
609,2,484021,0.0246006780768759,0.0575875852859961,0.669503443179281
610,2,484651,0.0129111590244975,0.0586444190798303,0.825873765062129
611,2,485249,0.00901697645692501,0.0578629770259788,0.876253526619522
612,2,485603,0.0136677117934826,0.0575129808648358,0.812293783253262
613,2,486033,0.00919636215530939,0.0577740729127279,0.873619658167329
615,2,488757,-0.0163166857952734,0.0579896663658118,0.7785897239734
616,2,490612,-0.0134494089119404,0.0577154809988927,0.815873569692379
617,2,491316,-0.00637447830600313,0.0586474638064889,0.913508974009423
618,2,495558,-0.0352386888151595,0.0591620520990872,0.55180416067101
619,2,495559,-0.0354672086576155,0.059109595041513,0.548874844168756
620,2,498324,-0.0830506780790967,0.0589653692656286,0.159873469806572
621,2,498889,-0.0862675172320626,0.0601835594061916,0.152626744023775
625,2,500276,-0.0538504652341893,0.0589945572442072,0.361968642686097
626,2,500320,-0.0667292066026663,0.058860182049725,0.257693894317455
627,2,500677,-0.069892185793172,0.0588837360464694,0.236044595546932
628,2,501170,-0.0697561794268438,0.058646277670059,0.235066324826865
629,2,501746,-0.071525800612146,0.0583025141770705,0.220713604947453
630,2,505207,-0.0322001991867911,0.0606348478691148,0.595717372636332
632,2,507274,-0.0212555557491578,0.0603068408022239,0.72470605443128
633,2,507491,-0.0285006745802199,0.0602999494215043,0.636756134820402
634,2,510017,-0.0263259404012126,0.0600288183263167,0.66125226115313
635,2,510140,-0.030117241943399,0.0599405005537288,0.615662696407605
636,2,517548,-0.0203497083196313,0.0607882327770312,0.738001989303121
637,2,517869,-0.0252343446253049,0.0609103986063402,0.678916057384554
638,2,518106,-0.0196787053027618,0.0611103622174297,0.747628819531583
639,2,518133,-0.018447529157223,0.0610508830570225,0.762703124707731
640,2,518385,-0.030197599710339,0.0607766327655447,0.61959565496734
641,2,518844,-0.0128887750218674,0.0607940109383668,0.832223685163207
642,2,523217,-0.018315983595095,0.0612750612162797,0.765181435231471
643,2,524731,-0.0287614528108222,0.0606766456915517,0.635784464046344
644,2,528468,-0.0987535331715148,0.0597725940821481,0.0993923183037558
645,2,528729,-0.0217746783365893,0.0923688803507661,0.813774173317326
646,2,530047,-0.0635686406261551,0.0596827604093076,0.287554627891262
647,2,533672,-0.0629316687484673,0.0603573616108857,0.297823446420948
648,2,538868,-0.107545336053582,0.059876595305507,0.0733309748112979
653,2,542505,-0.0729648277174249,0.0595541860609535,0.221322814252212
654,2,544518,-0.0702127521169036,0.0585835176583251,0.231523718199116
655,2,544904,-0.0591724542372607,0.0591816236767749,0.318070371938827
656,2,544912,-0.0666954483857298,0.059056912921167,0.259520467411206
657,2,544962,-0.0488660118435906,0.058805022989418,0.40654457675671
658,2,552681,-0.0507175305510004,0.058390098127775,0.385657122273257
660,2,553949,-0.0359338426813279,0.0579408175621786,0.535538226860009
661,2,555320,-0.0236806879971737,0.0581178921815319,0.683917509107501
662,2,555633,-0.0368488635991644,0.0579999336684837,0.525627459185167
663,2,556553,-0.0101274652782998,0.0581964045733406,0.861947784541027
664,2,557658,-0.0146990602286998,0.0579545094403479,0.799928300998835
665,2,558703,-0.0224304722861149,0.0577559641189658,0.697979067435074
669,2,567265,-0.0111164526449483,0.0578716824701848,0.847783767687251
670,2,567339,-0.00877820530937026,0.0580167088725812,0.879821728809914
673,2,572291,-0.0802681593945438,0.0577335592675952,0.165307497157287
674,2,572565,-0.0629010024470771,0.0575371947912232,0.275041237778831
675,2,573554,-0.0739960737818766,0.0575048435221987,0.199014225825536
676,2,573624,-0.0702051818524541,0.0578789442296852,0.225953956685933
678,2,573868,-0.0655570690987166,0.0578103699960249,0.25756326797828
679,2,573983,-0.0649621092234274,0.0577690085608605,0.261558733323847
680,2,574281,-0.0634327734055552,0.0574636207678681,0.270398375774509
681,2,574592,-0.0720648310250342,0.0576486866572447,0.21210245611222
682,2,574678,-0.0674830266765428,0.0574505492557562,0.240935322842435
684,2,577915,-0.0963147378779499,0.0573339971131051,0.0938636871476227
687,2,582226,-0.128951176676612,0.0572590318360227,0.0249320911417831
692,2,592973,-0.0923249322769676,0.0573141440474384,0.108104499938721
693,2,592989,-0.0956145378244749,0.0572842339503087,0.0959792189457021
694,2,593029,-0.10009607568724,0.0575063671956215,0.082623572890196
695,2,593045,-0.108980835318143,0.0583056716061788,0.0624326939805052
696,2,593459,-0.0999049932742321,0.0575295427182824,0.0833326836588205
697,2,594044,-0.0969070313706572,0.0571219521496015,0.0906739871448195
698,2,595492,-0.0966234943539012,0.0586124518179479,0.100136745298156
699,2,598249,-0.104116624618089,0.0577308117487314,0.0721646687529462
701,2,602542,-0.115696239373378,0.0572640950433803,0.0440969425622099
702,2,604023,-0.105019922174552,0.0573499336603082,0.0679115030827832
703,2,609784,-0.100684442877957,0.0574549055309119,0.0805718551387243
704,2,610624,-0.0946541009608517,0.0571371858662675,0.0984866359979973
706,2,616723,-0.0734200708487983,0.0572509564436396,0.200535011510139
707,2,618646,-0.115851180246064,0.0572287501603281,0.0436864792394403
708,2,618987,-0.105248275230963,0.0572867428974062,0.0670180616031217
709,2,619593,-0.0938936593433639,0.0571606974377719,0.101350739232765
710,2,620149,-0.101681053779188,0.0571574882287853,0.076106279839699
711,2,620925,-0.106943851163379,0.0570575877006324,0.0617128298248269
715,2,625090,-0.111854511159546,0.0571770797574863,0.051220115850088
716,2,625278,-0.113903483657838,0.0573461299394463,0.047779080394392
717,2,626092,-0.0994195502927167,0.0571860488401928,0.0829897085084114
718,2,628663,-0.0983158949830733,0.0572105818240478,0.0865838114866667
719,2,628692,-0.0870816552973586,0.0576790451025996,0.131998606615565
720,2,630554,-0.0862503462306106,0.0575675701414884,0.134963189443566
721,2,633052,-0.0818211441193291,0.0573977454996428,0.154893038000271
722,2,633130,-0.0859373567131047,0.0574302187391699,0.135448515460008
723,2,633281,-0.104938580177916,0.0597832748401017,0.080072545364482
724,2,633308,-0.0877207893777869,0.057991453599153,0.131263250664465
725,2,633859,-0.0938720888736617,0.0573693128087025,0.102672843323019
726,2,635476,-0.168648983342756,0.0569781190041407,0.00328541077748873
727,2,635959,-0.126770116898404,0.0568988743691314,0.0265107895737415
728,2,636093,-0.12697855370337,0.056962948246939,0.0264332545791228
729,2,637041,-0.150260040263507,0.0570769352392945,0.00884597326937756
730,2,637229,-0.146165903465648,0.0567469559691996,0.0104084590583749
731,2,638637,-0.126258893275814,0.056914790908728,0.0271643906629724
734,2,645476,-0.123986433255486,0.0579981102576013,0.0332221018459211
735,2,646360,-0.0909147259788708,0.0577130727947605,0.116085679937148
736,2,647193,-0.0934873705976353,0.057260854028651,0.103432663031576
737,2,647884,-0.0990268295816634,0.0576048805107109,0.0864782648772416
738,2,649511,-0.0914925175628702,0.057171726817894,0.110424256222652
741,2,650924,-0.0636242365090614,0.0574465675153492,0.268815639122077
742,2,654520,0.0558155980556827,0.0578249065062697,0.335079480653904
743,2,657722,0.0136309297084329,0.057734699935215,0.813495130936251
744,2,660189,0.0504281364312563,0.0575129064347341,0.381183840013467
745,2,662669,0.0169756273477756,0.0577321884005627,0.768899431925365
746,2,668152,0.0651271458387506,0.0581836801189349,0.263757454530168
747,2,671051,0.0594452309409189,0.0578733674271796,0.305048261676669
748,2,671554,0.0725143709484293,0.0584966531905101,0.215934706724335
749,2,672334,0.0537109444205832,0.0580085774001489,0.355123327585451
750,2,678375,0.0719683621480773,0.0575135112681847,0.211642859785036
751,2,679565,0.10324202975221,0.0576458976205671,0.0741548811350189
752,2,680493,0.0590013512058786,0.0578159460065484,0.308188800995227
754,2,682076,0.102327988297964,0.0579733734757267,0.0784139237987057
755,2,682239,0.0873547941671849,0.0580968334430811,0.133576748753039
757,2,687998,0.0611914867757233,0.0580855047408681,0.292844999557597
758,2,689964,0.0562800553697749,0.0581501244948029,0.33378657617462
759,2,690583,0.0624126815850963,0.0586458956197815,0.287952255500986
760,2,694474,0.0606809215383093,0.0581390048236464,0.297328547521671
762,2,696541,0.0378650536429141,0.0581980119994909,0.515712144215046
763,2,697507,0.0425685577152335,0.0584679357031317,0.467055413439627
764,2,698030,0.0185392071590231,0.058848871650402,0.752924406164422
767,2,699381,0.0404821534109652,0.058417042640355,0.488774424961392
768,2,699384,0.0405763654375981,0.0584168574742657,0.487762744085677
769,2,699889,0.048413910017838,0.058634380439722,0.409536783150422
770,2,699929,0.0553490089911466,0.0582641403710655,0.342778963581455
771,2,701195,0.019743291881297,0.058277372098853,0.734975814115928
772,2,703873,0.0642363369548593,0.057811310249048,0.267265237924846
773,2,704219,0.0418451683987916,0.0579295766854014,0.470560347771995
776,2,705106,0.0528496647200191,0.057651337759543,0.359919502640689
777,2,705558,0.0521648802730098,0.0576126027378463,0.36584875234707
778,2,707207,0.0520681791511446,0.0579851469375837,0.369820419412166
779,2,707848,0.0527308166958047,0.0585812533176563,0.368664058494142
780,2,712159,0.0286856416360409,0.0579508671788217,0.620908536755398
781,2,712303,0.0300259502453611,0.0579881616770451,0.604926011917191
782,2,712456,0.0290189896061712,0.0578234888678402,0.616082598123479
783,2,712761,0.0230418107276715,0.0587970818848495,0.695378202138103
786,2,712962,0.0255319220789181,0.0585921781108329,0.66327975506871
788,2,714775,0.0171944319031355,0.0581069648081354,0.76747281111279
789,2,717833,0.00631478101111793,0.0578445262546698,0.913131137117886
791,2,718552,0.00655145733119877,0.0580376503710655,0.910187573210182
792,2,718598,0.00757868741151707,0.0579849648008797,0.896086367610668
793,2,718839,0.0190803306493205,0.0587398559307672,0.745503916821646
794,2,718965,0.0076153709151745,0.0582343217424671,0.89603081534733
795,2,719785,-0.0197684571905175,0.0579241583936255,0.73309454914065
797,2,722169,-0.0120964805658429,0.0582918218512643,0.835726629478834
798,2,723281,0.0106550056802525,0.0579570153378414,0.854241989001136
800,2,725477,-0.0132099806975393,0.0578625505213306,0.819545745998209
801,2,725577,-0.0319970353550306,0.0582833063576771,0.583358417753188
802,2,734490,-0.00413409003578658,0.0580644991832525,0.943280303163458
803,2,734586,-0.00414256883485131,0.0577983547480027,0.942902907451216
804,2,735866,0.0444861447959127,0.0575537846431048,0.440069763141222
805,2,737571,0.065124231023294,0.0579079343696166,0.26151561383524
807,2,738941,0.0400897236240657,0.0575327498177809,0.48637674481984
808,2,741443,0.0300408678168206,0.0575642650535413,0.602090500876976
809,2,741554,0.0436141343769333,0.0576373308351057,0.44973469820215
810,2,742609,0.10387922291742,0.057192300834543,0.0701701726453446
811,2,742620,0.106246259708105,0.0570930436387006,0.0635850064061007
812,2,742623,0.106246259708105,0.0570930436387006,0.0635850064061007
813,2,742956,0.0986750462913982,0.0576098467685476,0.0876245509802316
814,2,744118,0.0689803298408667,0.0573756592139892,0.230069541673158
815,2,744147,0.0751978741513577,0.0572607456228897,0.189950529363305
816,2,744252,0.0692526775092097,0.0574226410432892,0.22861866237504
817,2,744413,0.0777614547565015,0.0574375423244497,0.176652381988839
818,2,744417,0.0777614547565015,0.0574375423244497,0.176652381988839
819,2,744466,0.0801438170508699,0.0576880111105969,0.165628510535185
820,2,746573,0.0963531244618098,0.0572423771114729,0.0932111843154535
821,2,747212,0.0777276560001959,0.0576278413874181,0.178270164211453
824,2,750067,0.0866996753509112,0.0572637669514594,0.130910335231473
825,2,751443,0.074121897735338,0.0577568353434459,0.20021337870895
827,2,758111,0.109920430603387,0.0574388504974415,0.0564676573791225
828,2,760471,0.0605693868387981,0.0573575101673161,0.291691531463065
829,2,762267,0.0822207805636929,0.0571808092059337,0.151345869288342
830,2,764689,0.110407994238276,0.0572015036699904,0.0543879972354857
831,2,767731,0.0890149974403598,0.05756351061496,0.122909099393284
832,2,769972,0.0806329505923198,0.0571872142559737,0.159425427476517
833,2,772699,0.0755718409926722,0.0585035790617624,0.197289769021404
834,2,773629,0.127030562439703,0.0570396462265934,0.0265736423929791
838,2,774837,0.0582223537531708,0.0574189989019204,0.311281494653285
839,2,777253,0.0157711353639096,0.0575283139154998,0.78413306770419
840,2,778895,0.0119395015714753,0.0574554135586251,0.835501344253322
841,2,779029,0.00673121016774905,0.0584270047771651,0.908346416503017
842,2,780187,-0.00233520449770863,0.0576490458038169,0.967711624739976
846,2,780545,0.0114317240283939,0.0576459688067632,0.842917337048001
847,2,782605,0.00263680614975087,0.0574301766075653,0.963405354490242
848,2,784284,-0.00307272235198669,0.0574700479971554,0.957390466007203
849,2,785333,-0.0142850127338409,0.0576070592528043,0.804299245714113
850,2,786434,-0.000637568988770432,0.0578691308745253,0.991215765881832
851,2,787182,-0.00544529561942453,0.0581859174084629,0.925492375617571
852,2,787277,-0.00514056462855916,0.0579885221639173,0.929411955928002
853,2,788140,0.00930728222084809,0.0577021533106016,0.871950423423361
855,2,789465,0.0155928462498063,0.0578631893911751,0.787719456350084
856,2,789530,0.00857489040062986,0.057896582063736,0.882342870988046
857,2,790356,-0.00575218871190364,0.0577808745579931,0.920756690893402
858,2,790998,0.00208155007593891,0.0578231753519216,0.971303868330518
859,2,791790,-0.0214401304301881,0.0578578884174658,0.711183531662198
863,2,794032,-0.0117411712097659,0.0575428982618606,0.838438216897952
864,2,794999,-0.0132517496985658,0.0573436860964372,0.81737609580955
865,2,797599,-0.00826522479765604,0.0574372782243644,0.885661542792538
866,2,799021,-0.0149891685356621,0.0578247196537723,0.795618670837573
868,2,799494,-0.0212484962752783,0.0573612647573188,0.711282180204822
869,2,799991,-0.0278016321492091,0.057439870917998,0.628676924999979
870,2,800811,0.00152310373533932,0.0576491227897794,0.978937078845678
871,2,801661,0.00510383653601854,0.0606696758209168,0.933004734354907
872,2,801662,0.00108079378488091,0.0605806701729537,0.985776117696884
874,2,801676,0.0189118201460268,0.0904141059258846,0.834437033899032
