SNP,Chr,Pos,Effect,SE,HNM1_ERG11_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
570,2,451779,0.00601056035208786,0.0546249501947421,0.912445539349622
571,2,451784,-0.000121752895350435,0.0548228508235051,0.99822928032751
572,2,453525,-0.00517452040964683,0.0548393303620034,0.924878446008118
573,2,453768,-0.00140969460068979,0.0549123527958153,0.979533685831907
574,2,454027,0.0131196406769489,0.0546789843589799,0.810516533606085
575,2,455029,0.0328425055831409,0.0546843578346336,0.548503037443359
576,2,455247,0.0298960871593821,0.0545123416512491,0.583744816128819
579,2,455756,0.0165241775391389,0.0585831527122033,0.778060004351278
580,2,457024,-0.00423429230727507,0.054935837712022,0.938605917620842
581,2,457298,0.00440002890844216,0.0550945696641044,0.93639131021721
582,2,460202,0.0145672368149004,0.0552146654896344,0.792065540085822
586,2,464424,0.0276407954380802,0.0549143830895895,0.615036750917343
587,2,465824,-0.00199960858518078,0.0554740332253767,0.971266175591288
588,2,470145,0.0228388147120128,0.05466993034534,0.676377864823109
589,2,470686,0.0239027087788925,0.0546354724311334,0.662020437966212
590,2,471144,0.0178226151858372,0.054736467316488,0.744914104602961
591,2,471830,0.0310347908288482,0.054563923418553,0.569868091902201
592,2,472403,0.0378044187221679,0.0546005824066781,0.489153147818404
593,2,473668,0.0304565918953412,0.0549740587450045,0.579917630727507
594,2,473888,0.0487079936435338,0.0545612843982899,0.372614867681218
595,2,474138,0.0625815292604198,0.05525248935395,0.258131546641857
596,2,474141,0.0625815292604198,0.05525248935395,0.258131546641857
597,2,475703,0.0670267977881029,0.0544461207138406,0.219117559116879
598,2,476732,0.0601167437708464,0.0543520101487816,0.269452497875582
600,2,477272,0.0415833657775919,0.054581031593114,0.44664942156902
601,2,477273,0.0415833657775919,0.054581031593114,0.44664942156902
604,2,480275,0.0445881703715449,0.0545987302769693,0.414678019204559
605,2,480340,0.0459962931210425,0.0554392675574378,0.407286131531158
607,2,481312,0.0661716373761086,0.0554478509030243,0.233512974818701
608,2,483628,0.0708863795252404,0.0547454396573885,0.1962229981422
609,2,484021,0.057886654900473,0.0544393508527329,0.288362008572411
610,2,484651,0.0797523204157312,0.0553540706489686,0.150536895313363
611,2,485249,0.0649421360337126,0.0546657775682159,0.235637917364387
612,2,485603,0.0606942833356485,0.0543501918080391,0.264870939255314
613,2,486033,0.0564818542645149,0.0546081837262702,0.301698771790099
615,2,488757,0.0233760238456283,0.0548850417564108,0.670433848138379
616,2,490612,0.0152701405189763,0.0546315997591695,0.780016291843012
617,2,491316,0.0239604825976799,0.0555019369116371,0.66621913515236
618,2,495558,-0.0416384229025043,0.0559870558835164,0.457543533155346
619,2,495559,-0.041290550231678,0.0559384832135731,0.460918523511924
620,2,498324,-0.0612884293365622,0.0558780694237734,0.273465826712665
621,2,498889,-0.070070805781357,0.0570134308728402,0.219881904135651
625,2,500276,-0.0196742522847099,0.0559002764641069,0.725083757141687
626,2,500320,-0.0292970227895051,0.0557965708542452,0.599865174945713
627,2,500677,-0.035639285277704,0.0558182102199888,0.523569752855787
628,2,501170,-0.0474121511634459,0.0555684004309125,0.39411507839159
629,2,501746,-0.0518517207734335,0.0552377559218154,0.348526261835032
630,2,505207,-0.0860080133236638,0.0572370678082365,0.133820055238155
632,2,507274,-0.0919707718031415,0.0568862408470226,0.10682573593104
633,2,507491,-0.0912891149275963,0.0568908480527956,0.109468134445899
634,2,510017,-0.0848508435934647,0.056659023715532,0.135138678426824
635,2,510140,-0.0958607457566938,0.0565301496796017,0.090815805275876
636,2,517548,-0.0458525619009811,0.0574994731390681,0.42572976643277
637,2,517869,-0.0591509866024982,0.0575857691699786,0.305038748966439
638,2,518106,-0.0486029256623703,0.057797669686379,0.40096482158117
639,2,518133,-0.0423437549487053,0.0577542494632378,0.463940589043932
640,2,518385,-0.0551159742229586,0.0574764282034955,0.338249428480825
641,2,518844,-0.0582815212431149,0.0574675813021597,0.311199370819862
642,2,523217,-0.0683008473567981,0.0578962629403309,0.238909676067179
643,2,524731,-0.0816157192119682,0.0572903044281493,0.15515655783846
644,2,528468,-0.105074822309465,0.0565230428701463,0.0638629194319396
645,2,528729,0.0557588699036229,0.0873928382648836,0.52387066531122
646,2,530047,-0.0688144480838235,0.0564677191730822,0.223790434150921
647,2,533672,-0.0140097418324439,0.0572172966376908,0.806713674011067
648,2,538868,-0.0242069524837339,0.0569229771593458,0.670907713988702
653,2,542505,-0.0173697784801624,0.0564861285407587,0.758640204357206
654,2,544518,-0.00185104322119667,0.055567752426103,0.973445038539317
655,2,544904,0.0150985835785871,0.0560948064069693,0.787962366554419
656,2,544912,0.0088044770786927,0.0560021811586322,0.87516396611719
657,2,544962,0.0131568720895102,0.0557148209814297,0.813455780663548
658,2,552681,-0.00185941048134752,0.0553309812783252,0.973210943225361
660,2,553949,0.00374402618697223,0.054876256740426,0.945643797664868
661,2,555320,0.0320202402293978,0.0550009028918959,0.560819346452927
662,2,555633,0.00869076687220138,0.0549321385909827,0.874382460227134
663,2,556553,0.0175663798657038,0.0550831136030163,0.749985800032534
664,2,557658,0.0184745791015658,0.054855893355457,0.736479979470588
665,2,558703,0.0360312766319621,0.0546498048168421,0.510125257130439
669,2,567265,-0.0190246732226063,0.0547748075460374,0.728553976061508
670,2,567339,-0.00611392801238334,0.0549194018365321,0.911421532473505
673,2,572291,-0.0500957174008378,0.0547350776818858,0.36069056619797
674,2,572565,-0.0399523778236791,0.0545153419262616,0.464127225610822
675,2,573554,-0.0392631652206743,0.0545215351917432,0.471915055300909
676,2,573624,-0.0364443004518235,0.0548679588389089,0.506984244301408
678,2,573868,-0.0420772128588178,0.0547770887928537,0.44290954533201
679,2,573983,-0.0376779993203939,0.0547452526202085,0.491752225051487
680,2,574281,-0.0342156751150091,0.0544583952476345,0.530220142418379
681,2,574592,-0.0522858634810422,0.0546200202717105,0.339088376993552
682,2,574678,-0.0409695659495126,0.0544451862549389,0.452256740768801
684,2,577915,-0.0711868763107102,0.0543569457633949,0.191176532959599
687,2,582226,-0.0817039376924842,0.0544158690728022,0.13412730746331
692,2,592973,-0.0287875587184965,0.0544310171143951,0.597220032059967
693,2,592989,-0.0321775652195043,0.0544118383569058,0.55465058346529
694,2,593029,-0.0378534245596188,0.0546314628355867,0.48883612531172
695,2,593045,-0.0385652832846271,0.0554265685007045,0.487017820911115
696,2,593459,-0.0334513574519243,0.0546605690732874,0.540942747208064
697,2,594044,-0.028597772026503,0.0542702496966805,0.59855847448487
698,2,595492,-0.0368024164210277,0.0556612183788453,0.508924363384319
699,2,598249,-0.0501458030869687,0.054834225405694,0.361079325931602
701,2,602542,-0.0692871891551562,0.054393805179563,0.203570011242473
702,2,604023,-0.0640101248404761,0.0544381557933425,0.240454420782292
703,2,609784,-0.0483829433904802,0.0545621036892785,0.375817254899154
704,2,610624,-0.0450397946874616,0.0542429190779329,0.406910609277108
706,2,616723,-0.0487034993869494,0.0542579331353543,0.369995121852664
707,2,618646,-0.0909325499547561,0.0542708635166921,0.0947154608497873
708,2,618987,-0.0867996220766863,0.0542900314712599,0.110756748873682
709,2,619593,-0.0787066688081411,0.0541528960548909,0.146996785468534
710,2,620149,-0.0816666462285763,0.0541731359650639,0.13257389738705
711,2,620925,-0.0759645275873231,0.0541279768795598,0.161369328852507
715,2,625090,-0.0706871864157237,0.0542861758374677,0.193723901823758
716,2,625278,-0.0704330972595155,0.0544574360576033,0.196732116452654
717,2,626092,-0.0557519383266913,0.0542824903473749,0.305090579909549
718,2,628663,-0.0853096180589952,0.0541916790622876,0.116332415190495
719,2,628692,-0.0799414697433463,0.0546094404242358,0.144117638608257
720,2,630554,-0.077883574276409,0.0545090234474987,0.153940277077981
721,2,633052,-0.10171709602082,0.0542192166640103,0.0614755959606718
722,2,633130,-0.103388536720958,0.0542572239027637,0.057523958021101
723,2,633281,-0.102074418550953,0.0565770030232543,0.0720572548430437
724,2,633308,-0.110590985779226,0.0547568399589822,0.0441723497661647
725,2,633859,-0.0966554409891014,0.0542680239789133,0.0757599271313251
726,2,635476,-0.115049703267307,0.0542561932097796,0.0346617175369792
727,2,635959,-0.115265493331675,0.053889731548465,0.0331283672446649
728,2,636093,-0.100667434535735,0.0540342888426001,0.0632885678529853
729,2,637041,-0.10912990781863,0.0542467215520252,0.0450075958476893
730,2,637229,-0.111979934496281,0.0538904980338262,0.0384393568546951
731,2,638637,-0.0813024191176387,0.054076892964816,0.133614689864281
734,2,645476,-0.0430441516444945,0.0552077036448569,0.436103709316618
735,2,646360,-0.0469032727856225,0.0547659835566396,0.392340548537532
736,2,647193,-0.0503109324092183,0.0543414209758762,0.355166700459829
737,2,647884,-0.0607962567671794,0.0546608256557454,0.266789504261371
738,2,649511,-0.044197671226268,0.0542637188296216,0.415909048642632
741,2,650924,-0.0410206712095944,0.0544295167420883,0.451563271745533
742,2,654520,0.0175480083326802,0.0548012557142914,0.748997237820974
743,2,657722,-0.000667516320205591,0.054655938833744,0.990262528701289
744,2,660189,0.00423133547961047,0.0545004730609122,0.938159596331382
745,2,662669,-0.018049454641188,0.0546475069383021,0.741377755667297
746,2,668152,0.0317354741971356,0.0551484348579083,0.565349860856571
747,2,671051,0.0182795274541585,0.0548560784643865,0.739160756181062
748,2,671554,0.029986320144885,0.0554703389666768,0.589135984047496
749,2,672334,0.0217174525976515,0.0549653745347796,0.69299923257248
750,2,678375,0.0444687184298955,0.0545115130953491,0.415183247693221
751,2,679565,0.0654275840320969,0.0547042037912134,0.232489636587764
752,2,680493,0.0389121907495121,0.0547700699023852,0.477885239511412
754,2,682076,0.0950494865315104,0.0548865492674947,0.0841926567374562
755,2,682239,0.079073649882149,0.0550094959660891,0.151474697402491
757,2,687998,0.0613896858553293,0.0549730534618418,0.264872208876216
758,2,689964,0.0676602291002866,0.0550000911685159,0.219447407981916
759,2,690583,0.0542605205089175,0.055528107863287,0.329153115024788
760,2,694474,0.0623258073869564,0.0550192896935477,0.258067416475033
762,2,696541,0.0477824531848792,0.0550645295791264,0.386118657852573
763,2,697507,0.0447245428942389,0.0553360780672814,0.419499777031355
764,2,698030,0.0418730591622248,0.0556695465279688,0.452449033859434
767,2,699381,0.0646889458981387,0.0552279221295847,0.242264730235944
768,2,699384,0.0611851170770891,0.0552392323549449,0.268771996086744
769,2,699889,0.0580368071397994,0.0554709038654257,0.296158388523697
770,2,699929,0.0468658748727017,0.0551668922748737,0.396162776289287
771,2,701195,0.0520979405361908,0.0551045734693188,0.345082151256998
772,2,703873,0.0131411147913852,0.0548153088765612,0.810675314452043
773,2,704219,0.0291364067939669,0.0548547022818583,0.59564468889078
776,2,705106,0.0430847901718661,0.0545895009406458,0.430495399296355
777,2,705558,0.04369255556918,0.0545498031449211,0.423689908873014
778,2,707207,0.0263317349130355,0.054933486572195,0.631994656669158
779,2,707848,0.0456599968592802,0.0554633690922151,0.410923921770364
780,2,712159,0.034611817705304,0.0548443638163179,0.528389031574742
781,2,712303,0.0461527036565123,0.0548574326862896,0.4007377533385
782,2,712456,0.0382911621697388,0.0547172643047998,0.484512882304878
783,2,712761,0.0327742774353923,0.0556420544766332,0.556224661134966
786,2,712962,-0.00160142166021171,0.0554781737511234,0.976987937182324
788,2,714775,0.00106832996270273,0.0550108134778417,0.984516738314272
789,2,717833,0.0389607247278075,0.0547172416345327,0.476911908583812
791,2,718552,0.0497952966603694,0.05487543511014,0.364801558755011
792,2,718598,0.0435753984344276,0.0548408435465393,0.427392141288728
793,2,718839,0.0564596864972643,0.0555301746776568,0.309974020369566
794,2,718965,0.0438598215247118,0.05507646237286,0.426367225203111
795,2,719785,0.0349912560732606,0.0548083888206677,0.523608532046421
797,2,722169,0.0518574408257322,0.0551133025555729,0.347387135034931
798,2,723281,0.0790663611205628,0.0547030741185037,0.149240219325149
800,2,725477,0.0719276026470362,0.0546427587742029,0.188919207331629
801,2,725577,0.0670694660664418,0.0550789345230411,0.224152385611877
802,2,734490,0.0446173964669397,0.0549128933294976,0.41704539193359
803,2,734586,0.0425345703428563,0.054665431655403,0.437037755005189
804,2,735866,0.0549061398742264,0.0544480970649984,0.313947209432656
805,2,737571,0.0459752908772139,0.054859182760398,0.402564046969111
807,2,738941,0.0359734587712517,0.0544642676096994,0.509366032678978
808,2,741443,0.0472819587207958,0.0544531972864205,0.385817563351854
809,2,741554,0.0455280897827682,0.0545499025102972,0.404499774195816
810,2,742609,0.101175364867655,0.0541233572799452,0.0624022452958947
811,2,742620,0.098924370183831,0.0540528615581331,0.0680719090759811
812,2,742623,0.098924370183831,0.0540528615581331,0.0680719090759811
813,2,742956,0.0925258255139091,0.054537698908908,0.0906636947623567
814,2,744118,0.0856320903068349,0.0542316654485084,0.115230463634525
815,2,744147,0.0900616139840151,0.0541233818681068,0.0969986983664881
816,2,744252,0.0848374102882321,0.0542806195123704,0.118962468711143
817,2,744413,0.0957877751905721,0.0542723819973464,0.0784376383145677
818,2,744417,0.0957877751905721,0.0542723819973464,0.0784376383145677
819,2,744466,0.1064606009321,0.0544625503371617,0.0514017063817193
820,2,746573,0.165846694065795,0.0536817247263274,0.00216440907954039
821,2,747212,0.131454566014402,0.0542414824990744,0.0158736033832329
824,2,750067,0.12350727349052,0.053982796190464,0.0227340445263904
825,2,751443,0.129693265592201,0.0543634833856345,0.0175748370909345
827,2,758111,0.0984795840686863,0.0544009700944794,0.0711065740149084
828,2,760471,0.0754323453596826,0.054231869300428,0.165124939843984
829,2,762267,0.100602421539196,0.0540208874398456,0.0633932303036239
830,2,764689,0.12796858512612,0.0540040742860902,0.0183441040680443
831,2,767731,0.128636715113107,0.0542434514646519,0.018253508805238
832,2,769972,0.115175038838829,0.0539383769800876,0.0334238056144589
833,2,772699,0.112710091657191,0.0551850860154117,0.0418543378750237
834,2,773629,0.180005510827321,0.0535209348216101,0.000854740199378162
838,2,774837,0.139664322482981,0.0539219131599626,0.00999164242328969
839,2,777253,0.114211930609249,0.0541217508383439,0.0355375456372785
840,2,778895,0.113317579822035,0.0540551555759162,0.0367641426164403
841,2,779029,0.117574475678436,0.0549528458494506,0.0330763121990482
842,2,780187,0.101292413972703,0.0543037178725867,0.0629695956176221
846,2,780545,0.115842140908308,0.0542212510218297,0.0333282459543133
847,2,782605,0.107670635126965,0.054060640187896,0.0471780894405605
848,2,784284,0.117668040410934,0.0540396361450947,0.0301095620275268
849,2,785333,0.100874426424827,0.054270628631684,0.0638975497820947
850,2,786434,0.0855118042841306,0.0545894948174445,0.118138883982347
851,2,787182,0.0971789595498298,0.054836046499967,0.0772283583956339
852,2,787277,0.0996102314246105,0.0546358851591256,0.0691240417304606
853,2,788140,0.0848931288368254,0.0544356376186443,0.119770865099683
855,2,789465,0.0903910116482509,0.0545672208840558,0.0985076246663281
856,2,789530,0.0782999274802014,0.0546478987333575,0.152797804565883
857,2,790356,0.0800713692876966,0.0545298269036165,0.142887245021744
858,2,790998,0.0915903379216185,0.054517971749103,0.0938415044031959
859,2,791790,0.0542349541305742,0.0547027871581977,0.322146107464459
863,2,794032,0.0593064793403205,0.054381754573235,0.276211087534779
864,2,794999,0.0576838610400351,0.0541987185650992,0.287918914690151
865,2,797599,0.0673358617846945,0.0542534446767227,0.215379937371564
866,2,799021,0.0293141739915134,0.0547198184313437,0.592493574255464
868,2,799494,0.0294383904120761,0.0542860875293178,0.587966134313468
869,2,799991,0.0280344332421307,0.0543701188960746,0.606441167308836
870,2,800811,0.0346461442268157,0.0545395170900304,0.525677937522634
871,2,801661,0.0675664949127646,0.0573177531297308,0.239269501298789
872,2,801662,0.0648290486081498,0.0572417524309383,0.25817268212173
874,2,801676,0.0425230410146265,0.085561318380139,0.619506131448431
875,2,801677,0.0498134510760764,0.0844943789576096,0.555871180273181
