SNP,Chr,Pos,Effect,SE,SSH1_ERV25_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
593,2,473668,0.171507179069364,0.102936057014822,0.0965700840527319
594,2,473888,0.178725370149302,0.102193407227381,0.0811786151786644
595,2,474138,0.151840390221882,0.10369230617013,0.143992101635891
596,2,474141,0.151840390221882,0.10369230617013,0.143992101635891
597,2,475703,0.156146948537482,0.102185098850294,0.127388345541068
598,2,476732,0.132827765251929,0.102058548790084,0.193940926546486
600,2,477272,0.141292057200916,0.102365050296367,0.168375024845688
601,2,477273,0.141292057200916,0.102365050296367,0.168375024845688
604,2,480275,0.144611059883957,0.102397887307935,0.158758340294029
605,2,480340,0.127635613912433,0.104049222206562,0.220758589750944
607,2,481312,0.201740384332684,0.103841655559404,0.0528388603280887
608,2,483628,0.165243059400787,0.102733764316709,0.108628622381668
609,2,484021,0.195132410002463,0.101926333130976,0.0563714092131169
610,2,484651,0.189618652702079,0.103825155014676,0.0686455500384008
611,2,485249,0.138424683803498,0.102656950096185,0.178387847000925
612,2,485603,0.174309227019756,0.101881575063922,0.0879780161372246
613,2,486033,0.149004718966911,0.102456530083862,0.1467457832481
615,2,488757,0.153934887385867,0.102828466390785,0.135285130354279
616,2,490612,0.0827194514641257,0.102568558144402,0.420509350233557
617,2,491316,0.101363101841512,0.10417491458127,0.33121522434386
618,2,495558,0.0239147718339167,0.105273212406874,0.820424121168523
619,2,495559,0.0216585803426492,0.1051820232345,0.836975832936713
620,2,498324,-0.0173141063946841,0.105168458551909,0.869327777755808
621,2,498889,0.0201627079236205,0.107350650891315,0.851124879860325
625,2,500276,0.0189698014742714,0.105049040723288,0.856800541020676
626,2,500320,-0.00821606883658565,0.104880625904582,0.937604104583396
627,2,500677,4.02316035197359e-06,0.104941809030228,0.999969433107894
628,2,501170,2.06115369755233e-05,0.104519485288201,0.999842766312241
629,2,501746,-0.0177156775288276,0.103915785555401,0.864729464708717
630,2,505207,-0.0522125870580612,0.107854892270404,0.628614874113866
632,2,507274,-0.0436620105592469,0.10725790975846,0.684199648506708
633,2,507491,-0.0653800677977765,0.107229435200383,0.542438721402343
634,2,510017,-0.0320856721399592,0.10678513559938,0.763995965751325
635,2,510140,-0.0579131432631161,0.106606185871946,0.587304860970147
636,2,517548,-0.104282165804582,0.107995058203631,0.334895526060621
637,2,517869,-0.138597688783681,0.108112679450257,0.200692936999199
638,2,518106,-0.112272065236262,0.108544987788702,0.30168685305041
639,2,518133,-0.0966431255681208,0.108479752658766,0.373596968812575
640,2,518385,-0.110690173986149,0.107976989234007,0.306005026311729
641,2,518844,-0.0951963601278365,0.10801882678289,0.378758286442585
642,2,523217,-0.0925465958946321,0.108888762969345,0.395946359114079
643,2,524731,-0.154112812216708,0.107644230314446,0.15311829267945
644,2,528468,-0.200473305780471,0.106189497474368,0.0598616658433559
645,2,528729,0.0869665458254261,0.164238780454745,0.59678257257484
646,2,530047,-0.184780403323757,0.10586880272317,0.0817903077273663
647,2,533672,-0.118694116522415,0.107333492327967,0.269547060321958
648,2,538868,-0.164268620737889,0.106626634892632,0.124310931177193
653,2,542505,-0.159365472879697,0.105811048896414,0.132927429555348
654,2,544518,-0.1721508938398,0.104008007528048,0.0987788327677203
655,2,544904,-0.133170488315255,0.105173229722989,0.206275931924752
656,2,544912,-0.144864486584913,0.104947772961689,0.168352878106853
657,2,544962,-0.126363491313216,0.104479014973566,0.227294440856775
658,2,552681,-0.164058901695858,0.103598594819729,0.114179864097248
660,2,553949,-0.142706275853253,0.102831901508755,0.166084659236501
661,2,555320,-0.129531154966485,0.103165056711964,0.2101016515024
662,2,555633,-0.189593450934467,0.102725566936967,0.0657830934850141
663,2,556553,-0.143777080731809,0.103231694137334,0.164568621651782
664,2,557658,-0.174142775032805,0.102672134672956,0.0907475384645348
665,2,558703,-0.126568294058517,0.102527987900095,0.217846893339656
669,2,567265,-0.0940842840463484,0.102816443608623,0.360779321212469
670,2,567339,-0.100209058416188,0.103056308313256,0.331531381889171
673,2,572291,-0.189222344852137,0.10247431538428,0.0656515397516698
674,2,572565,-0.186981620638304,0.102026871422984,0.0676937595924276
675,2,573554,-0.204068638882377,0.101943081002998,0.0460721348002651
676,2,573624,-0.208065158726707,0.102564040504367,0.043245582309658
678,2,573868,-0.209415627363901,0.10240621276469,0.0416009117685375
679,2,573983,-0.192283252974629,0.102424161643237,0.0612982620208873
680,2,574281,-0.194503137269958,0.101858671546813,0.0570029406193863
681,2,574592,-0.18657736481028,0.102282069985473,0.0689753743777521
682,2,574678,-0.173042431199166,0.10196829887921,0.090573985808521
684,2,577915,-0.172790263058215,0.101969510268729,0.0910468172802674
687,2,582226,-0.0895274975339093,0.102461528718904,0.382839207755904
692,2,592973,-0.0922008671668471,0.102197516651174,0.367574804229757
693,2,592989,-0.102188586513879,0.102144649848565,0.317787667496549
694,2,593029,-0.121580309746837,0.102517142115733,0.236439286772513
695,2,593045,-0.131152294125432,0.103982724984658,0.208037534805547
696,2,593459,-0.109693685850013,0.102594560145386,0.285711964917607
697,2,594044,-0.101714419903667,0.101869026511695,0.318729486982815
698,2,595492,-0.0683162267607619,0.104587834276571,0.514055924159321
699,2,598249,-0.115693699813393,0.102970398163568,0.261962098626071
701,2,602542,-0.0670044031076058,0.10237736625043,0.513225874985662
702,2,604023,-0.0577646001089044,0.102442163431762,0.573197087293968
703,2,609784,-0.0487416534384556,0.102602396238264,0.635042447050424
704,2,610624,-0.0478106067964814,0.101989068377959,0.63951505990266
706,2,616723,-0.0276835323948293,0.102055185961374,0.786349304558392
707,2,618646,-0.143544805521157,0.102093053140448,0.160597994348638
708,2,618987,-0.127247641941736,0.102154262454435,0.213721989842882
709,2,619593,-0.123534907547181,0.101844146608868,0.225948567492001
710,2,620149,-0.1318094019285,0.101876068660108,0.196573129802147
711,2,620925,-0.113648955881475,0.101809156092687,0.265055559761682
715,2,625090,-0.14703081865531,0.101947363579561,0.150126144597363
716,2,625278,-0.133114712263341,0.102321559845519,0.194125862623558
717,2,626092,-0.146574711643851,0.101849617642608,0.151000158342701
718,2,628663,-0.0505866421314404,0.102146363785342,0.620741078364415
719,2,628692,-0.0487148244514445,0.102888328834301,0.636168577251736
720,2,630554,-0.091525534216755,0.102601492727871,0.372974460358259
721,2,633052,-0.117839139946983,0.102191110107872,0.249639227056821
722,2,633130,-0.12379656060905,0.102259131131685,0.226852472643779
723,2,633281,-0.180691143750105,0.106362118398594,0.0902323314435149
724,2,633308,-0.119499952931554,0.103284065647064,0.248053548674099
725,2,633859,-0.100864009128367,0.102284855762071,0.324755072888424
726,2,635476,-0.22368536428532,0.101900364044363,0.0288042918309247
727,2,635959,-0.160426157070192,0.101553408905383,0.115066148430486
728,2,636093,-0.146077903754375,0.101730561807298,0.151907983328013
729,2,637041,-0.133668271926436,0.102263923386799,0.192032537754553
730,2,637229,-0.127106007319387,0.101651658149897,0.211978913232461
731,2,638637,-0.140416210956768,0.101659824029627,0.168080097748947
734,2,645476,-0.0232819140345613,0.103816021127933,0.822683745622566
735,2,646360,-0.00282708797240033,0.103010895685068,0.978120672095071
736,2,647193,-0.0230888948388455,0.102222914887603,0.821434731541534
737,2,647884,-0.0235662114757696,0.102878727338488,0.818948817115333
738,2,649511,-0.0341045102129096,0.102040027360785,0.738406911757859
741,2,650924,0.0477058286535949,0.102322684860505,0.64133898262209
742,2,654520,0.0228891665335583,0.102978175868995,0.824230678922967
743,2,657722,0.00901929897631529,0.102696280402233,0.930065581841617
744,2,660189,0.0675822279977669,0.102342945115155,0.509459513234759
745,2,662669,0.12137256643331,0.102494022887368,0.237133947179142
746,2,668152,0.245949928233533,0.102841567178563,0.0173006696098384
747,2,671051,0.291805614643554,0.101912983275067,0.00444321314678932
748,2,671554,0.327601382719362,0.102802529848115,0.00156742159925838
749,2,672334,0.265807398135591,0.102328279649707,0.00978088221171003
750,2,678375,0.259301555544588,0.101589324984063,0.0111172348887392
751,2,679565,0.216888679028485,0.102347164049969,0.0347758189966668
752,2,680493,0.25005665804981,0.102121764551489,0.014826638037417
754,2,682076,0.274692081155629,0.102530691288853,0.00772713845775279
755,2,682239,0.239427421122247,0.102877518281763,0.0205139585756211
757,2,687998,0.197408971923907,0.10294069835814,0.055956222844078
758,2,689964,0.194192515806522,0.103048274310361,0.0603213562309391
759,2,690583,0.210644513239596,0.103873892549311,0.0433224555079991
760,2,694474,0.181561735418097,0.103116021914085,0.0791462547137504
762,2,696541,0.19048179716032,0.103078026492952,0.0654476601029835
763,2,697507,0.194140039614066,0.103557266965918,0.0616579132124793
764,2,698030,0.161912636740996,0.104330409537186,0.121576992968429
767,2,699381,0.145332401555696,0.103685452241229,0.161893559792084
768,2,699384,0.143476215077234,0.10369277532306,0.167334923340898
769,2,699889,0.185898141847956,0.103920200743637,0.0744955466146
770,2,699929,0.178808981856069,0.103325992881481,0.0844091071406799
771,2,701195,0.107837366272106,0.103512359328324,0.298225481410737
772,2,703873,0.13433271342653,0.102756776661496,0.191965738338745
773,2,704219,0.116412715588561,0.10292570479055,0.258807605511071
776,2,705106,0.144312351495287,0.102375268848719,0.159526182626156
777,2,705558,0.145328649852314,0.102299036112112,0.156308247591982
778,2,707207,0.170605293376023,0.102852416820268,0.0980566492637034
779,2,707848,0.166740181701334,0.103936321736079,0.109552516829587
780,2,712159,0.17146238962852,0.102704888326039,0.0959114483818064
781,2,712303,0.156698145448525,0.10284164302497,0.128483058809664
782,2,712456,0.162302321917427,0.102520602262115,0.114289801984076
783,2,712761,0.180955120647305,0.104157290644679,0.0832019331815386
786,2,712962,0.139172458831869,0.103978950442346,0.181605469616494
788,2,714775,0.139762455990418,0.103096216633474,0.176077004210112
789,2,717833,0.0783745216733583,0.10280177419997,0.446339419479102
791,2,718552,0.0380413545245423,0.103210139812498,0.712660588337996
792,2,718598,0.0312727930811054,0.103123489712042,0.761873595444492
793,2,718839,0.0177048853640497,0.10448847045767,0.865544919165003
794,2,718965,0.0313293895289072,0.103567028638238,0.76244642594861
795,2,719785,0.0273005658874728,0.103033023363301,0.791187931573303
797,2,722169,0.0476094985013811,0.103655569785955,0.646298027904675
798,2,723281,0.0461511211043741,0.103060380212344,0.654567450739591
800,2,725477,-0.0283249148649111,0.102913251087774,0.783299816047873
801,2,725577,-0.0564691492609782,0.103665753657037,0.586287803063419
802,2,734490,-0.0904166639209739,0.103164448184078,0.381391037609172
803,2,734586,-0.0918205907214428,0.102687033154284,0.371835358064016
804,2,735866,-0.0325947259523185,0.102439414254569,0.750532462735138
805,2,737571,-0.0373387241956067,0.103162626021698,0.717613118575213
807,2,738941,-0.0760020038938051,0.102320521108932,0.458106719238263
808,2,741443,-0.0793140264545408,0.102338610732825,0.438849239026343
809,2,741554,-0.0736771921168436,0.102524253259887,0.472843188905135
810,2,742609,-0.0494619002136861,0.102164882543999,0.628588167544767
811,2,742620,-0.0484285726448589,0.102012356539415,0.635271268497616
812,2,742623,-0.0484285726448589,0.102012356539415,0.635271268497616
813,2,742956,-0.0401697103913725,0.102869925410304,0.696409549454628
814,2,744118,-0.0826491697215672,0.102164748987935,0.419071945928857
815,2,744147,-0.075576528870805,0.102015515466512,0.459286799908052
816,2,744252,-0.0681001225310099,0.102280247344536,0.505961701369585
817,2,744413,-0.0861255749180181,0.102323012543447,0.400524130573219
818,2,744417,-0.0861255749180181,0.102323012543447,0.400524130573219
819,2,744466,-0.0590828786720071,0.102838304637901,0.565980489196807
820,2,746573,-0.148722730942899,0.101914467029043,0.145374665167396
821,2,747212,-0.103939541785644,0.102613996505963,0.311793203824418
824,2,750067,-0.0710047968851277,0.102111931560759,0.487285715083811
825,2,751443,-0.10150804842684,0.102826196598305,0.324230157481571
827,2,758111,-0.00827964788238555,0.102690721851907,0.935784260870108
828,2,760471,0.06975968044668,0.102111940007261,0.494948383796447
829,2,762267,0.00951773817918111,0.102000278741238,0.925709506732539
830,2,764689,0.0218350961126732,0.102269798106563,0.83105647795618
831,2,767731,-0.051555135862756,0.102694358775597,0.615962919916684
832,2,769972,-0.0501942985172801,0.101966544428711,0.622839842852335
833,2,772699,-0.0923518742995869,0.104186613682922,0.376001040926812
834,2,773629,-0.062224455322862,0.102109589587795,0.542658673611747
838,2,774837,-0.0658312549600028,0.102216365167892,0.51996882533585
839,2,777253,-0.0721127559143142,0.102261096403388,0.48116158910271
840,2,778895,-0.0990502767364214,0.102062729152004,0.332469633634449
841,2,779029,-0.0702615325752909,0.103855303199752,0.499145389062944
842,2,780187,-0.085773260339187,0.102435505938637,0.4029684897495
846,2,780545,-0.06482896723938,0.102479112260486,0.527400099090416
847,2,782605,-0.0948689573011636,0.102023086257705,0.353070038647199
848,2,784284,-0.0525759584826957,0.102180677499679,0.607197091407688
849,2,785333,-0.0612514378348223,0.102419319513442,0.550192904522728
850,2,786434,-0.0460909587505594,0.10289917868097,0.654483189092328
851,2,787182,-0.0315704438676527,0.103479490782421,0.760478252699557
852,2,787277,-0.0442367348099273,0.103115024501488,0.66818216894164
853,2,788140,0.0115132643222504,0.102633358950711,0.910745575201756
855,2,789465,-0.0200226151848952,0.102922899921586,0.84586503269892
856,2,789530,-0.00351600627137455,0.102980254624914,0.972782792882136
857,2,790356,-0.0277894548507135,0.102762221862939,0.786991489169748
858,2,790998,-0.0517222471017207,0.102809999823221,0.615217724773846
859,2,791790,-0.0818488404056998,0.102836185462951,0.426616463107518
863,2,794032,-0.0644482843165053,0.102296688479075,0.529093404497322
864,2,794999,-0.0673251259794064,0.101938574899125,0.509397129424518
865,2,797599,-0.0476461445130367,0.10213180581118,0.641133806526851
866,2,799021,-0.0866714322343017,0.102755700200744,0.399536380662002
868,2,799494,-0.0468475715966128,0.102014448022699,0.646355348231882
869,2,799991,-0.0676330134024237,0.102135378881156,0.508281614408977
870,2,800811,-0.0460995060584959,0.102507824523817,0.653190567243939
871,2,801661,0.0292901410996409,0.107899383144855,0.786197547124033
872,2,801662,0.0272102158033756,0.107741569248484,0.800762372474095
874,2,801676,0.0752442735134684,0.160774314392968,0.640064985385166
875,2,801677,0.0591280513759553,0.158810155145641,0.709878714110516
876,2,801689,0.175707515174594,0.478142480570264,0.713481668608932
877,2,801690,0.175707515174594,0.478142480570264,0.713481668608932
879,2,802096,-0.159788112149858,0.105386946335286,0.130362723435448
880,2,802200,-0.0197020850638565,0.130952529790494,0.880493858901533
883,2,802702,-0.0262806910637909,0.13012959236197,0.840066021258753
884,2,803024,-0.115129174871631,0.129794595958914,0.375677141185279
885,2,803493,0.0027975214160727,0.129939077153391,0.982835447505996
886,2,804707,-0.0482771757314653,0.103147273252128,0.640043954398774
887,3,450,-0.0329915545452885,0.107087002790545,0.758201812509232
889,3,493,-0.152636224239063,0.107552963690656,0.156731070433102
891,3,550,-0.167792466734604,0.108233812192652,0.121970921613169
892,3,583,-0.139110205618948,0.113203097457699,0.219944696537215
904,3,1886,0.0395337827704635,0.103718362676443,0.703310314140849
905,3,1933,0.0101727553169082,0.102507224093801,0.921004524880813
