SNP,Chr,Pos,Effect,SE,SSH1_ORM2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
593,2,473668,-0.261826086584416,0.156639004565341,0.095504109981215
594,2,473888,-0.27242299321047,0.155510605192927,0.0806771073480886
595,2,474138,-0.323912480538018,0.157330544972834,0.0402464935888308
596,2,474141,-0.323912480538018,0.157330544972834,0.0402464935888308
597,2,475703,-0.281892789067366,0.155290519133845,0.0703322921984851
598,2,476732,-0.326094927698152,0.154709253129231,0.035753588536344
600,2,477272,-0.353053816208154,0.155059347211194,0.0233904261896368
601,2,477273,-0.353053816208154,0.155059347211194,0.0233904261896368
604,2,480275,-0.153948865312733,0.156048597320437,0.324541763184952
605,2,480340,-0.0919379987058677,0.158598557571811,0.56249346542513
607,2,481312,-0.159952813261805,0.158635318905854,0.313998624726562
608,2,483628,-0.204745703561547,0.156528073333876,0.191709309996305
609,2,484021,-0.182200029306016,0.155607654980674,0.242431287668244
610,2,484651,-0.217751710497779,0.158316974767537,0.169874669595567
611,2,485249,-0.147802663048938,0.156422338899458,0.345358851586074
612,2,485603,-0.167676378405243,0.155423764542391,0.281398526839857
613,2,486033,-0.177655704239792,0.156093487869921,0.255835326452684
615,2,488757,-0.104445349490579,0.156876681999831,0.505986575700172
616,2,490612,-0.00617900416846462,0.15622709208923,0.968473113062107
617,2,491316,0.043461758423826,0.158723772130119,0.784383029242615
618,2,495558,0.0948612840119265,0.160131650957453,0.553964979013471
619,2,495559,0.107965636268679,0.159967184159981,0.500166082610233
620,2,498324,0.171784913710688,0.159784871970667,0.283063686586845
621,2,498889,0.185020887444219,0.163071950930544,0.257314215069347
625,2,500276,0.228695490633947,0.159401696325783,0.152254580625134
626,2,500320,0.213538867166154,0.159198297642672,0.18067277727766
627,2,500677,0.207911453491263,0.159311336940907,0.19272119204348
628,2,501170,0.195657922712172,0.158711250438546,0.218473837121332
629,2,501746,0.139194841930983,0.157966728908888,0.378827773105568
630,2,505207,0.0201691764861656,0.164179153072501,0.902296912448174
632,2,507274,0.0303613058350822,0.163250040022402,0.852566965459122
633,2,507491,0.054787457007591,0.16323625842328,0.737347107011482
634,2,510017,0.0125720662519277,0.162519689192749,0.938383224314363
635,2,510140,0.043115599739965,0.162279544744912,0.790635211837253
636,2,517548,-0.0268560129848983,0.164552183813506,0.870449113322674
637,2,517869,-0.0602647157090859,0.164871812669701,0.714938719021579
638,2,518106,-0.00603979706447477,0.165428147906901,0.970896268327918
639,2,518133,-0.0294150815031091,0.165257131643455,0.858828344470838
640,2,518385,-0.0522996847733264,0.164534846711932,0.750776141994193
641,2,518844,-0.0410898106661768,0.164543858776169,0.802949528073948
642,2,523217,-0.0555344149290753,0.165844599894379,0.737930983375637
643,2,524731,-0.0271323589484103,0.164276161570003,0.868910156029076
644,2,528468,-0.00206493242796579,0.162407564055774,0.989862745594242
645,2,528729,0.232205089088731,0.249723972904727,0.353085729503183
646,2,530047,0.00151108421386059,0.161799501171353,0.992553749419148
647,2,533672,0.111678912916757,0.163509416992593,0.495047196405234
648,2,538868,0.304279771265094,0.161996135192949,0.0611621170498688
653,2,542505,0.293558253931659,0.160777084586286,0.0687143102744293
654,2,544518,0.329962599904091,0.157913605623285,0.0373770010595272
655,2,544904,0.270986238732492,0.159760675066533,0.0907294171400241
656,2,544912,0.266957092292378,0.159503101406321,0.095079392964924
657,2,544962,0.309453829023273,0.158466376534927,0.0516327128314488
658,2,552681,0.268021249466645,0.157565730006261,0.0898213088103211
660,2,553949,0.312662037735014,0.156025792961144,0.0458431138389714
661,2,555320,0.171904882180279,0.157075341873556,0.274521234935488
662,2,555633,0.136386328070049,0.156907236235591,0.385319444344786
663,2,556553,0.11691918184861,0.157400902609304,0.458089911945781
664,2,557658,0.0634338727257695,0.156840345627383,0.686127744353531
665,2,558703,0.0565361369531587,0.156329432261621,0.717831890206414
669,2,567265,0.00926429887540631,0.156645615567102,0.952872655514924
670,2,567339,0.0380043872920575,0.157022804453441,0.808896684109926
673,2,572291,-0.178338339572837,0.15640384934241,0.254958270713486
674,2,572565,-0.147163016750511,0.155799504696434,0.345526214978504
675,2,573554,-0.122878268718648,0.1558727680353,0.431036188295152
676,2,573624,-0.142373065678264,0.15680099297068,0.3645051998422
678,2,573868,-0.113371735531623,0.156640823190457,0.46968705903488
679,2,573983,-0.119195701868907,0.156511587590446,0.446820703909014
680,2,574281,-0.120543466331207,0.155669785802688,0.439240013586186
681,2,574592,-0.135679335775047,0.156212792802485,0.385680926414626
682,2,574678,-0.112981880097427,0.155685852089975,0.468500956657473
684,2,577915,-0.130075916386283,0.155648046757471,0.403885939296953
687,2,582226,-0.0805596369327954,0.156030457326887,0.605963189548641
692,2,592973,0.041059129407431,0.155682932758498,0.792137563150489
693,2,592989,0.0386902497124394,0.155645207720974,0.803830414018055
694,2,593029,0.0402810603927859,0.156301247339405,0.796777610507816
695,2,593045,0.112120087328242,0.158479561371528,0.479739090240285
696,2,593459,0.0597317210743716,0.156343554593081,0.702651014505605
697,2,594044,0.0673180681733361,0.155196597976411,0.664727734826193
698,2,595492,0.033078151617009,0.159242967814186,0.835566393662237
699,2,598249,0.0595553565885117,0.156943138915872,0.704566372709422
701,2,602542,0.129203707814279,0.155735503618652,0.407305556532889
702,2,604023,0.190307820534005,0.15563229318794,0.222219409707967
703,2,609784,0.150271257194125,0.155980181389661,0.336006474489197
704,2,610624,0.155055845318908,0.155030668169317,0.317917016591764
706,2,616723,0.103700147104725,0.155220572374969,0.50451750995329
707,2,618646,0.0893967941346964,0.155721856289074,0.566279316773236
708,2,618987,0.087762438693087,0.155724489905185,0.573401191849314
709,2,619593,0.0544719035627341,0.155276922091687,0.725943986589055
710,2,620149,0.0781838354194499,0.155341339507652,0.615064830622677
711,2,620925,0.0770509860412829,0.155147111131109,0.619757862609171
715,2,625090,0.153038906135374,0.155381448589756,0.325336026202585
716,2,625278,0.173706969539471,0.155806594789915,0.26565668498887
717,2,626092,0.208960637886472,0.155045279427497,0.17860650527272
718,2,628663,0.158248049696642,0.155266943159497,0.30880608384231
719,2,628692,0.153636967962639,0.156406412848351,0.326628141114503
720,2,630554,0.162950942174323,0.156068911731359,0.297155400026187
721,2,633052,0.140215526449281,0.155623104257902,0.368205650277769
722,2,633130,0.135978613676935,0.155767498704732,0.383278937766769
723,2,633281,0.113917255182091,0.162403717207913,0.483487592139985
724,2,633308,0.0929652828505553,0.15739251110814,0.555126973521468
725,2,633859,0.0930835475403678,0.155787468104345,0.550554398573654
726,2,635476,0.0691926958277659,0.156078227903066,0.657805422424376
727,2,635959,0.0441735883601883,0.155066376252507,0.775911633423073
728,2,636093,0.0622313506031866,0.155224619239924,0.688727761778207
729,2,637041,0.0836839025187374,0.155932672305814,0.591835787968797
730,2,637229,0.0715015375423588,0.154983898263348,0.644832974245517
731,2,638637,-0.00705622633485059,0.155117872324646,0.963742908041539
734,2,645476,0.237601549213535,0.157486356149272,0.132266888137772
735,2,646360,0.237624634266921,0.156245959472535,0.129195952803408
736,2,647193,0.247359133351474,0.155010873769753,0.111438691321752
737,2,647884,0.258344463732728,0.15596237821222,0.0985185158544174
738,2,649511,0.268861161046503,0.154643302620507,0.0829789461213535
741,2,650924,0.149758317557665,0.155553401147022,0.336334345075868
742,2,654520,-0.0541235445648297,0.156691534311634,0.729988438487162
743,2,657722,-0.0282112235515593,0.156272566000906,0.856843428724663
744,2,660189,-0.000563814299839427,0.155836545062756,0.997115315552605
745,2,662669,-0.0372736691801256,0.156267186938726,0.811612143291372
746,2,668152,-0.0172763038996724,0.157759224964227,0.912859759272165
747,2,671051,0.0689813602234542,0.156833711543486,0.660323909602804
748,2,671554,0.0943590920221653,0.158594529294979,0.552244270202627
749,2,672334,0.0849915552799274,0.157134175551226,0.588927830361397
750,2,678375,0.018667370476068,0.156010471939435,0.90482483466126
751,2,679565,0.0390175075826606,0.1567206022002,0.803534801567061
752,2,680493,-0.0471631685042847,0.156697907050193,0.763605816847365
754,2,682076,0.0301870466058722,0.15759618405136,0.848207338418612
755,2,682239,-0.0152454144551866,0.157748275155321,0.923064007266913
757,2,687998,-0.154188426159286,0.15724989212925,0.327495502083533
758,2,689964,-0.138604658798264,0.157427782359657,0.379223646426447
759,2,690583,-0.130704192336079,0.158835896838943,0.411127083320714
760,2,694474,-0.15371488530491,0.157391877479591,0.329417217003492
762,2,696541,-0.0784623618698354,0.157560550327486,0.61880662382805
763,2,697507,-0.0980750698186637,0.158284776196761,0.535913302662555
764,2,698030,-0.0825242461150368,0.159244937336008,0.604627969704298
767,2,699381,-0.0828820216971228,0.158160308937596,0.600580934233084
768,2,699384,-0.0780349259948282,0.158167294020819,0.622058290887869
769,2,699889,0.0818147157281669,0.158796045778917,0.606722582935975
770,2,699929,0.0190209180926453,0.157898655225635,0.904185060754687
771,2,701195,-0.127588565124741,0.157615680970105,0.418777749055774
772,2,703873,-0.234721401824983,0.156249555130451,0.133933982971325
773,2,704219,-0.179456586702126,0.156619763401205,0.252649688555283
776,2,705106,-0.219789405880004,0.155788845400147,0.159179504907527
777,2,705558,-0.217535489391122,0.155688007809259,0.163215211936013
778,2,707207,-0.254763143706793,0.15653827351793,0.104527082578792
779,2,707848,-0.304370580889737,0.157911831508782,0.0547229921184773
780,2,712159,-0.261990084188207,0.156286113757695,0.094555188969059
781,2,712303,-0.279464916061875,0.156306925418128,0.0746458862411622
782,2,712456,-0.294266360775689,0.155778211120944,0.0597101617684289
783,2,712761,-0.274599441482377,0.15850514409351,0.0840700532417847
786,2,712962,-0.301237093082156,0.15781864083173,0.0571044657065712
788,2,714775,-0.325367489382332,0.156338329438043,0.0381382196725781
789,2,717833,-0.273386188850116,0.155889723135723,0.0803471442462602
791,2,718552,-0.257672665681874,0.15649044861122,0.100536144424934
792,2,718598,-0.303635293186201,0.156114364605867,0.052574255247952
793,2,718839,-0.343840937628891,0.15795516510967,0.0301556987414862
794,2,718965,-0.298212943270414,0.15682237574108,0.0580378220161737
795,2,719785,-0.261624128191848,0.156186594463268,0.0948052575659995
797,2,722169,-0.283790674444625,0.157060354423796,0.0716308950401747
798,2,723281,-0.268499698176801,0.15622440963129,0.0865494905255833
800,2,725477,-0.184018697577111,0.156318512887744,0.239907416274086
801,2,725577,-0.177959488485516,0.157535165355004,0.259391057858375
802,2,734490,-0.140450125806054,0.156983335339426,0.371566850660739
803,2,734586,-0.11208857006914,0.156327075819745,0.473840127256835
804,2,735866,-0.135967327917738,0.155741493924441,0.383239041274276
805,2,737571,-0.0394678231873009,0.157002808022971,0.80166435205652
807,2,738941,-0.162642108208421,0.155587263817005,0.296579601584146
808,2,741443,-0.101138975826045,0.155773242496362,0.516585745080034
809,2,741554,-0.141979938950982,0.155947387015252,0.3632144608252
810,2,742609,-0.106628631550993,0.155417438767731,0.493113693670254
811,2,742620,-0.113476453680055,0.155169358624556,0.465076755583065
812,2,742623,-0.113476453680055,0.155169358624556,0.465076755583065
813,2,742956,-0.109378997234448,0.156467858048305,0.484980547329575
814,2,744118,-0.0537624467530085,0.155586952845772,0.729889772070612
815,2,744147,-0.0628327856788148,0.155326756811881,0.686075338008104
816,2,744252,-0.0550688264317568,0.155715093693529,0.723811435374368
817,2,744413,-0.0686363481321874,0.155823410354149,0.659862572738827
818,2,744417,-0.0686363481321874,0.155823410354149,0.659862572738827
819,2,744466,-0.0890345004459969,0.156495614489795,0.569767816404509
820,2,746573,-0.0785332484828914,0.155499272393706,0.613846362465772
821,2,747212,-0.161976117219186,0.15614180335059,0.300275623383028
824,2,750067,-0.178021314333479,0.155206274159774,0.252159197462801
825,2,751443,-0.190806565766569,0.15636216170316,0.223171016150355
827,2,758111,-0.169335510329283,0.156010931890298,0.278481682535413
828,2,760471,0.110929048050177,0.155379408376997,0.475746107398147
829,2,762267,-0.0377535628150678,0.155207838761054,0.807956736394472
830,2,764689,0.0235966626163586,0.15563405346103,0.879576170910323
831,2,767731,0.0681490123779115,0.156288840259601,0.663070413354099
832,2,769972,0.0603627894872379,0.155187592862271,0.697535376325542
833,2,772699,0.0613324314775356,0.158688764916721,0.699362887634246
834,2,773629,0.0169145714454169,0.155464379624926,0.913422703062006
838,2,774837,0.0523018674262121,0.155614223934129,0.736995503049048
839,2,777253,0.0570710977996265,0.155695774339839,0.714170428711173
840,2,778895,0.0108262304149199,0.155519956674076,0.944541006343812
841,2,779029,0.00996424895413682,0.158143350546474,0.949796033726953
842,2,780187,0.0521427966765525,0.156011286518441,0.738408622049131
846,2,780545,0.019165026238553,0.156032635051347,0.902313962850467
847,2,782605,0.0465459486148421,0.155423926121796,0.764752086915707
848,2,784284,0.0586941001059161,0.155520379831509,0.706099779768803
849,2,785333,0.00397339375390476,0.155935400248619,0.979685682047355
850,2,786434,0.0167754479842975,0.156628781217301,0.914767930343404
851,2,787182,0.0360615645769364,0.157478985877912,0.819007069732745
852,2,787277,0.00793840278816493,0.156955627575579,0.959690902433213
853,2,788140,0.0296908500592068,0.156177110367107,0.849332111381597
855,2,789465,0.0765921007833658,0.156578267208219,0.625030973929188
856,2,789530,0.0562041275070398,0.156681914270192,0.720022869788745
857,2,790356,0.0788463016059942,0.156338302127888,0.614343217153533
858,2,790998,0.118408029897721,0.156380260810895,0.449447040329008
859,2,791790,0.100261364069788,0.15654039552093,0.522274574341709
863,2,794032,0.183022093579111,0.155452572053989,0.239849011028268
864,2,794999,0.176428404997947,0.154936543655369,0.255594664319562
865,2,797599,0.171842704864372,0.155197711552434,0.268939672649725
866,2,799021,0.0275243527924556,0.156519133228806,0.86051029668409
868,2,799494,0.0679211542547974,0.155244773023064,0.662009015231026
869,2,799991,0.081085748626948,0.155461130771881,0.602288390435682
870,2,800811,0.108418270948419,0.155929230031123,0.487322039733332
871,2,801661,0.0413834857714515,0.164198258566472,0.801161731855645
872,2,801662,0.0182037137334217,0.163967689777865,0.911663481431963
874,2,801676,0.0467056597616367,0.244721591969863,0.8487510894301
875,2,801677,0.0580539461611274,0.241697061551677,0.810320051325844
876,2,801689,0.67149220321177,0.726874392808007,0.356217448588237
877,2,801690,0.67149220321177,0.726874392808007,0.356217448588237
879,2,802096,-0.00640925829418304,0.160893588795245,0.968246884036242
880,2,802200,0.0703860369479941,0.199248195191946,0.724105824909888
883,2,802702,0.0687253263774066,0.198002371727337,0.728727948480185
884,2,803024,-0.143704878171835,0.197586944965412,0.467524602066938
885,2,803493,0.0746649558734411,0.197694991606008,0.705897143741635
886,2,804707,0.212985775166968,0.156603308681759,0.174687199740491
887,3,450,0.00667062975241484,0.162981174300986,0.967375767842658
889,3,493,-0.0382030442329928,0.16412237911254,0.816073598134922
891,3,550,0.0519708210697927,0.165241396814086,0.753316087237582
892,3,583,0.125337036293951,0.172505955252559,0.467973106105444
904,3,1886,0.0872089690985877,0.157797649627338,0.580843772451756
905,3,1933,0.171539672570882,0.155725132225842,0.271406046549706
906,3,2644,0.17925313407261,0.172416526696693,0.299213316120882
