SNP,Chr,Pos,Effect,SE,DHH1_LSM3_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
593,2,473668,-0.300239234491622,0.163070638077587,0.0664369773215518
594,2,473888,-0.245666596644311,0.162208050099377,0.130790013945877
595,2,474138,-0.268896363327821,0.164286704634655,0.102573756637675
596,2,474141,-0.268896363327821,0.164286704634655,0.102573756637675
597,2,475703,-0.221600124962852,0.162127086661027,0.17254852792919
598,2,476732,-0.353133821911907,0.161115070342812,0.0290458421867139
600,2,477272,-0.351184878176309,0.161666311320455,0.0304993826561599
601,2,477273,-0.351184878176309,0.161666311320455,0.0304993826561599
604,2,480275,-0.193090261165462,0.162491282693898,0.235509558385926
605,2,480340,-0.192727570898077,0.165008956151604,0.243602078915056
607,2,481312,-0.162574400264788,0.165298683672891,0.326025665269783
608,2,483628,-0.243734693234528,0.162970817617746,0.135658512633888
609,2,484021,-0.272614419970997,0.161797774408138,0.0928900675740809
610,2,484651,-0.250252257189743,0.164859689601443,0.129916716558247
611,2,485249,-0.228136276612074,0.162734987573597,0.161827286003524
612,2,485603,-0.240668129694572,0.16170111629808,0.137550945466756
613,2,486033,-0.273308242855203,0.162286223367067,0.0930439049221777
615,2,488757,-0.250974688158262,0.163010970533613,0.124549289838878
616,2,490612,-0.27648873928219,0.162111743365434,0.0889726615543741
617,2,491316,-0.254639524097637,0.164840656995009,0.123299915193205
618,2,495558,-0.094148754204471,0.166853917124673,0.572936499380405
619,2,495559,-0.0818751217705973,0.166725435626354,0.623676744246543
620,2,498324,-0.108973186016204,0.166656356857478,0.513615128071234
621,2,498889,-0.0474749818659117,0.170200597643987,0.780457694754412
625,2,500276,-0.0457462260515304,0.16655140555369,0.783732527695304
626,2,500320,-0.0433827259601784,0.166279891406962,0.794320361147424
627,2,500677,-0.0430223862894574,0.1663757297023,0.796105618193011
628,2,501170,-0.0400997892678381,0.165708123136584,0.808928056341712
629,2,501746,-0.12758610663266,0.164631455644544,0.438870210408663
630,2,505207,-0.155668048937515,0.170866347708552,0.362889917510318
632,2,507274,-0.163003970148365,0.169882323148793,0.337958075899131
633,2,507491,-0.145843416827899,0.169930955169784,0.391336228833314
634,2,510017,-0.157868282179987,0.169127245994425,0.351236517742289
635,2,510140,-0.190615468562966,0.168796477982438,0.259554080398671
636,2,517548,-0.118700646795939,0.171342157961849,0.488909621232531
637,2,517869,-0.110952106875769,0.171716149996184,0.518610657204082
638,2,518106,-0.129647705283222,0.172226964804191,0.452088401240544
639,2,518133,-0.149361059707454,0.172010756156768,0.385806956509275
640,2,518385,-0.126572590717306,0.17132619610359,0.46053072733798
641,2,518844,-0.0979419992789805,0.171379330906536,0.568029544959037
642,2,523217,-0.0625060591175619,0.172794154137806,0.717764918324029
643,2,524731,-0.0761850897542171,0.17112310732949,0.656443539315964
644,2,528468,-0.110637545086686,0.169115126513439,0.513399690608963
645,2,528729,0.307489167571863,0.259999184964545,0.237742111481997
646,2,530047,-0.120087745026933,0.168462831474101,0.47641313651725
647,2,533672,0.0221182800503688,0.170474105381807,0.89684153312282
648,2,538868,0.21785164883603,0.169233529038355,0.198838635123089
653,2,542505,0.246851024239046,0.16779431426377,0.142140735250367
654,2,544518,0.150983542216994,0.165354421593081,0.361818171350086
655,2,544904,0.189717147949029,0.166831378428645,0.256234762360636
656,2,544912,0.182401309183745,0.166566743802501,0.274235021700947
657,2,544962,0.168069332987798,0.165759379143377,0.311307947429288
658,2,552681,0.076329126851945,0.164794115854784,0.643521697573266
660,2,553949,0.0628900388012348,0.16345599849263,0.700652788092117
661,2,555320,0.0728102812704221,0.163893376337724,0.657131206678805
662,2,555633,0.0682881876869987,0.163621113650515,0.67667204263644
663,2,556553,0.00970535233567615,0.164128290690735,0.952879857769557
664,2,557658,-0.0274048236755864,0.163448268687437,0.866941547211651
665,2,558703,0.0273682935066046,0.162908240852918,0.866680892201375
669,2,567265,-0.111164925451682,0.163107552283032,0.495974406038319
670,2,567339,-0.106247565468726,0.163522850081486,0.516281850838332
673,2,572291,-0.245463546726127,0.162738372199105,0.132363949369496
674,2,572565,-0.21830890633234,0.162121596831932,0.178981064081506
675,2,573554,-0.250978230250023,0.162001857280379,0.122222341548551
676,2,573624,-0.252731159333872,0.163012530592789,0.121946689717597
678,2,573868,-0.210935919861815,0.162943765620055,0.196327878914292
679,2,573983,-0.23655763840154,0.162721911224579,0.146902969281763
680,2,574281,-0.234745081343597,0.161853447195135,0.147847278263881
681,2,574592,-0.244547985966414,0.162416163041493,0.133041681511689
682,2,574678,-0.242513457869402,0.161820998231039,0.134857497732893
684,2,577915,-0.292750469706182,0.161585456215513,0.0708764106655404
687,2,582226,-0.218539887822502,0.162217956546214,0.17878025053245
692,2,592973,-0.12238506151999,0.162096124290581,0.450743207532035
693,2,592989,-0.125222293990665,0.162048856500486,0.440190943479659
694,2,593029,-0.140684931497461,0.162698316519754,0.387791709958417
695,2,593045,-0.0645798554400152,0.165206139148222,0.696103501169741
696,2,593459,-0.130854717122803,0.162784047917424,0.422021895356445
697,2,594044,-0.11873002421013,0.161623839577255,0.463066501419232
698,2,595492,-0.166842517138601,0.165692635850133,0.314653401146818
699,2,598249,-0.0832492490408044,0.163497341388069,0.610945590507805
701,2,602542,-0.0631340714363958,0.162389104328917,0.697671308038583
702,2,604023,-0.022379282654447,0.162496919189757,0.890539227802942
703,2,609784,0.000594899801679705,0.162734199142571,0.997085282214518
704,2,610624,-0.0195194532267777,0.161756731780739,0.90401976236699
706,2,616723,-0.12348152997673,0.161697927504431,0.445582588720792
707,2,618646,-0.0111880218562788,0.162326159198441,0.945089857222997
708,2,618987,-0.0417981151715032,0.162312006064837,0.796929675126878
709,2,619593,-0.0409794132864597,0.161801436286832,0.800207185662974
710,2,620149,-0.0491721207476132,0.161891966178026,0.761509375946215
711,2,620925,-0.0386470331740859,0.161696064182518,0.81123625794449
715,2,625090,0.0821012835713245,0.162060244390474,0.612745015872946
716,2,625278,0.0876416796981189,0.16255846871885,0.590130516765515
717,2,626092,0.092770310626906,0.161886392605499,0.566970199179969
718,2,628663,0.146753712815892,0.161827000365208,0.365101803727607
719,2,628692,0.15793221026538,0.162970723916457,0.33316712168318
720,2,630554,0.0912829598102513,0.162791549709644,0.575333765115617
721,2,633052,0.0563777127353164,0.162307238917142,0.728534037448621
722,2,633130,0.0239366793766002,0.162469180990783,0.882955204317724
723,2,633281,-0.0369783434080826,0.169320019414635,0.827248952611298
724,2,633308,0.0170525508348074,0.164070744813242,0.917280642488795
725,2,633859,0.0213976699415779,0.162397959348817,0.895248632248788
726,2,635476,0.000247056186181149,0.162668106734051,0.998789051589854
727,2,635959,0.0234475043588999,0.161582313971939,0.884705401490288
728,2,636093,0.058236635675429,0.161740559876155,0.719016068947241
729,2,637041,0.0834265730484453,0.162476786554982,0.607945456320943
730,2,637229,0.0714249468962995,0.161486562209895,0.658545503184889
731,2,638637,0.0261299461538037,0.161616708377067,0.871651538002954
734,2,645476,0.0595541838561367,0.164587688727727,0.71768912017078
735,2,646360,0.0709655030345299,0.163286402967294,0.664112865912244
736,2,647193,-0.00220851129432842,0.162092187242793,0.989136830528728
737,2,647884,0.0595905507498715,0.163101635521344,0.715062716334822
738,2,649511,-0.0234758625999142,0.161811312360734,0.88472915666932
741,2,650924,-0.104201155939475,0.162193859622609,0.52099922481771
742,2,654520,-0.0397164176027164,0.16327577152617,0.807954988015809
743,2,657722,-0.00330750454585405,0.162832751166746,0.983805735470586
744,2,660189,0.00779601989503109,0.162370499155621,0.961732420818711
745,2,662669,0.000781237920364664,0.16283284101763,0.996174641588286
746,2,668152,-0.0124346722722599,0.164375787125955,0.939742132489391
747,2,671051,0.0139964766790203,0.163453079270241,0.931809146889995
748,2,671554,0.0609884488449421,0.165295620283387,0.712374336756765
749,2,672334,-0.015609931154674,0.163788791942755,0.92412645379298
750,2,678375,-0.0884606452651073,0.162487342600954,0.58649923416022
751,2,679565,-0.0674486051111899,0.163267025774054,0.679770729976526
752,2,680493,-0.133792030137679,0.163134107467418,0.412692450098893
754,2,682076,-0.000334411218184227,0.164212982237878,0.998376300950452
755,2,682239,-0.0482803181296698,0.164345004098778,0.769103118762409
757,2,687998,-0.196109179206806,0.163734248612278,0.231826327432927
758,2,689964,-0.194924669797679,0.163880916375831,0.23507042394188
759,2,690583,-0.180016358935361,0.165377483410554,0.277109112758745
760,2,694474,-0.218750934586876,0.16379971263476,0.18258037517158
762,2,696541,-0.11705396783258,0.164106758203718,0.476144163861034
763,2,697507,-0.104525294087805,0.164917765380348,0.52662017149235
764,2,698030,-0.114804258796937,0.165872931668948,0.489315894595488
767,2,699381,-0.136941662805218,0.164695113858377,0.406261283217436
768,2,699384,-0.124849682519798,0.164722336571612,0.448992463778458
769,2,699889,-0.0177460347489424,0.165514126706445,0.914677227390856
770,2,699929,-0.04283473514251,0.164507188433342,0.79472082905383
771,2,701195,-0.184877591209327,0.16408232994651,0.260619151378321
772,2,703873,-0.402548487086939,0.161909439500847,0.0133712682030794
773,2,704219,-0.348659634986639,0.162433664047577,0.0325162500777877
776,2,705106,-0.338070327658363,0.161780735013904,0.0373617253451911
777,2,705558,-0.352116711346342,0.161580981034315,0.0299777408986072
778,2,707207,-0.438857491331519,0.162038054252821,0.00709094240552893
779,2,707848,-0.489565854721163,0.163331452374936,0.00291598064811117
780,2,712159,-0.458375215191959,0.161655719691177,0.00483899576263263
781,2,712303,-0.423203169352661,0.162038796789443,0.0093928110813453
782,2,712456,-0.45267807996335,0.161339461598339,0.00529820235923303
783,2,712761,-0.445791224002531,0.164146133531051,0.00693641105293322
786,2,712962,-0.497767925354865,0.163145468264844,0.0024528835900235
788,2,714775,-0.536858913152222,0.161379993846846,0.000971319092392394
789,2,717833,-0.398928911779733,0.161744766377425,0.0141219600256213
791,2,718552,-0.384410418312663,0.162393489981944,0.018464312046417
792,2,718598,-0.402896182711868,0.162117635126628,0.0134100112027287
793,2,718839,-0.425050240584304,0.164127592340568,0.0100020931597567
794,2,718965,-0.444258853465245,0.162521873313846,0.00658151667875904
795,2,719785,-0.355821821814717,0.16227989060908,0.0289853062883545
797,2,722169,-0.379147201097568,0.163157951292889,0.0207032128061621
798,2,723281,-0.352110100869766,0.162376850688606,0.0307899801578505
800,2,725477,-0.305650984180185,0.162379709044059,0.0606145731184743
801,2,725577,-0.305722589915005,0.163630211415354,0.0625379921459683
802,2,734490,-0.196341774471176,0.163417453371503,0.230372963262702
803,2,734586,-0.158978095228343,0.162780920676059,0.329417017517405
804,2,735866,-0.185979275567478,0.16214521366907,0.25216171692227
805,2,737571,-0.0748743245938313,0.163552289893123,0.647377415234793
807,2,738941,-0.143154946386618,0.162183132894757,0.378012746454238
808,2,741443,-0.223338712974216,0.161966325596389,0.168792314490921
809,2,741554,-0.206860234199246,0.162304163993296,0.203316808936626
810,2,742609,-0.182280018554651,0.161751581964144,0.260544568274051
811,2,742620,-0.186740312159573,0.161492722280052,0.248324544053202
812,2,742623,-0.186740312159573,0.161492722280052,0.248324544053202
813,2,742956,-0.206857026656695,0.162769681493074,0.204616297831575
814,2,744118,-0.200117643055748,0.16178815604053,0.216942156895516
815,2,744147,-0.201444628556498,0.161521903027775,0.213163442665207
816,2,744252,-0.174664271222293,0.162006711751293,0.281711986136829
817,2,744413,-0.186415768066347,0.162098580973304,0.250916270128792
818,2,744417,-0.186415768066347,0.162098580973304,0.250916270128792
819,2,744466,-0.203025773110786,0.162774181227379,0.213119928409085
820,2,746573,-0.140628080349263,0.161905214801694,0.385665518495032
821,2,747212,-0.157468514286283,0.162721175876071,0.333846836006226
824,2,750067,-0.0786032880887307,0.161961370783248,0.627749575880722
825,2,751443,-0.111947047926404,0.163153187281513,0.493070915626895
827,2,758111,-0.134896408476591,0.162665377107804,0.407501999691703
828,2,760471,0.0698021332365543,0.161968953342719,0.666760523265257
829,2,762267,0.103624005127038,0.161635439401172,0.52187562018863
830,2,764689,0.11650546926536,0.162046722694348,0.47263985601725
831,2,767731,0.08438093243384,0.162824209437421,0.604620143943964
832,2,769972,0.104978597434627,0.161632963175495,0.516445670610689
833,2,772699,0.0964626069881076,0.165298109556931,0.559883990341838
834,2,773629,0.0633620998142978,0.161950861890752,0.695853859694331
838,2,774837,0.00996426977147265,0.162164456589636,0.951039222399187
839,2,777253,-0.026289027312418,0.162249190451327,0.871375946916108
840,2,778895,0.000733213118935289,0.16204227042723,0.996392279293284
841,2,779029,-0.0627276532779246,0.164741659358639,0.70360759005765
842,2,780187,0.0178657108640913,0.162576031889906,0.912557933822056
846,2,780545,0.0228629738746038,0.162574258624501,0.888241701874509
847,2,782605,0.03110066803163,0.16195321719915,0.847825296511419
848,2,784284,0.0156133786697869,0.162072161597074,0.923308413365367
849,2,785333,0.0104686010661791,0.162473220695207,0.948662102285613
850,2,786434,-0.058109303944757,0.163169824389266,0.721957633470804
851,2,787182,-0.0654650801883082,0.164057526787227,0.690106974645894
852,2,787277,-0.0912399372628688,0.16346550841462,0.577088840622009
853,2,788140,-0.0375466365546059,0.162721931365469,0.817649616794849
855,2,789465,-0.057519222174974,0.163170416674981,0.724666108425482
856,2,789530,-0.0185581777336729,0.163278607336954,0.90957227002125
857,2,790356,-0.0883081280230854,0.162884698539125,0.588056445921897
858,2,790998,-0.00474469676844913,0.163069608525947,0.976804353933784
859,2,791790,-0.0136855004439692,0.163197508294606,0.933216459830406
863,2,794032,0.079105615834656,0.16223402780574,0.626134552238494
864,2,794999,0.0569738535628031,0.161701078612207,0.724793113041696
865,2,797599,0.0471774075955687,0.161966508241737,0.7710091896819
866,2,799021,-0.0724752568804656,0.163043753987623,0.656943298445345
868,2,799494,-0.0623018666954711,0.161764306668697,0.700365826520349
869,2,799991,-0.0388370435954858,0.162029090223617,0.810708313427461
870,2,800811,-0.0495659269342425,0.162557407176299,0.760611827352558
871,2,801661,-0.0265123132318208,0.171092933326859,0.876942556650311
872,2,801662,-0.0395047215809998,0.170833166715366,0.817256604498028
874,2,801676,0.0600689765339393,0.254976279899631,0.813890144342017
875,2,801677,0.0938266186061814,0.25180287718955,0.709655407632159
876,2,801689,0.624735886264972,0.757538955762462,0.410103707430965
877,2,801690,0.624735886264972,0.757538955762462,0.410103707430965
879,2,802096,0.0387238098531466,0.167627826627148,0.817440378168547
880,2,802200,0.123645286376774,0.20753537468355,0.551704447835825
883,2,802702,0.11818461342628,0.206244233068851,0.56698763674656
884,2,803024,-0.266684202733502,0.205536744229916,0.195306013718258
885,2,803493,0.350075938334895,0.205181996124191,0.0888554592074207
886,2,804707,0.172124626777092,0.163340169150844,0.292704331434919
887,3,450,-0.113714843940673,0.169707752332646,0.503255875998164
889,3,493,-0.170352460290559,0.170776898987716,0.319198041708071
891,3,550,-0.085017504735589,0.172134894501623,0.621683648111588
892,3,583,-0.0419365670671601,0.179859909495435,0.81577044798233
904,3,1886,0.277859895141624,0.163819285753694,0.0907416385378744
905,3,1933,0.289003840425411,0.161804057970737,0.0749356519371355
