SNP,Chr,Pos,Effect,SE,HNM1_MAM33_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
592,2,472403,-0.270881539950078,0.149771129597318,0.0713582402671083
593,2,473668,-0.32369528556627,0.150472617224932,0.0321393089563157
594,2,473888,-0.242112840427363,0.14986971564708,0.10709826529066
595,2,474138,-0.248907340710489,0.151856111212607,0.102083333428563
596,2,474141,-0.248907340710489,0.151856111212607,0.102083333428563
597,2,475703,-0.266047472906572,0.149588840870539,0.0761782702038501
598,2,476732,-0.374621505034015,0.148604318207927,0.0121443519504975
600,2,477272,-0.390988414246095,0.148984729708345,0.00905848004119991
601,2,477273,-0.390988414246095,0.148984729708345,0.00905848004119991
604,2,480275,-0.222319877077273,0.150032377049121,0.139282244207084
605,2,480340,-0.203531764242702,0.152435362158026,0.182671128177319
607,2,481312,-0.224418489101415,0.152535417896663,0.142113047987893
608,2,483628,-0.153925997980186,0.150895684979313,0.308388083007354
609,2,484021,-0.108395947830766,0.150046430025658,0.470517038072279
610,2,484651,-0.112983744480182,0.152765628787372,0.460041097874896
611,2,485249,-0.124331761021078,0.15069635585154,0.409901394098046
612,2,485603,-0.100253003869184,0.149841044426138,0.50389301851618
613,2,486033,-0.140457446388763,0.150424394104429,0.351075683352026
615,2,488757,-0.110528770247689,0.151069097410947,0.464871420324679
616,2,490612,-0.15813276927844,0.150227890635593,0.293235528383839
617,2,491316,-0.0638963199651489,0.152846111830685,0.676169514747917
618,2,495558,-0.0271597466291695,0.154293513461871,0.860374063000193
619,2,495559,-0.0105754729195171,0.154163590661284,0.945347630848013
620,2,498324,-0.073015424072195,0.154092399438108,0.6359056359966
621,2,498889,-0.0722856981760756,0.157294528448227,0.646117588914279
625,2,500276,-0.00950668552333722,0.153966739963128,0.950800800488967
626,2,500320,-0.0132559413593352,0.153713347515854,0.931326067057244
627,2,500677,-0.0128166318731526,0.153801788146676,0.933634681134577
628,2,501170,0.00854633808058081,0.153183665544596,0.955539514083422
629,2,501746,-0.0492402359710957,0.152283274533669,0.746624445173313
630,2,505207,-0.143107727442699,0.157941637055598,0.365511655144937
632,2,507274,-0.13299860192454,0.157075256918813,0.397725424318062
633,2,507491,-0.120734550445246,0.157107425710103,0.442713472790773
634,2,510017,-0.132098221770024,0.15636691456684,0.398796663708759
635,2,510140,-0.101632625538273,0.156214288904394,0.51572957153821
636,2,517548,-0.0749978623435665,0.15843678487067,0.636247937271046
637,2,517869,-0.0928084434552305,0.158742128824037,0.55915715811501
638,2,518106,-0.072294958744783,0.159278557134036,0.650186862815912
639,2,518133,-0.0907101174512785,0.15909392306586,0.568927089649827
640,2,518385,-0.0951199077921623,0.15840617912101,0.548571008341472
641,2,518844,-0.081359743671567,0.158427891712851,0.607891892153477
642,2,523217,-0.102519212470269,0.159657966122665,0.521213510230251
643,2,524731,-0.0774952105196367,0.158167585481452,0.624469157537215
644,2,528468,-0.0337261728274287,0.156405323076079,0.829398250228473
645,2,528729,0.300606762935773,0.240272732847831,0.211724179189708
646,2,530047,-0.0309382746904447,0.155821277953701,0.842729270370133
647,2,533672,0.167733236284421,0.157327717902592,0.28708939219391
648,2,538868,0.307352992606113,0.155941374859042,0.0495101993894306
653,2,542505,0.427145133500763,0.1539046338597,0.0058071992133604
654,2,544518,0.426343020819382,0.151333249302234,0.00511626937399137
655,2,544904,0.327122863482818,0.153507890816062,0.0337810333113359
656,2,544912,0.31398637159578,0.153318483645358,0.0413057980794356
657,2,544962,0.338508897685402,0.15238052614662,0.0269528750249858
658,2,552681,0.298641807459289,0.151541726280242,0.0495402990978384
660,2,553949,0.31902901242377,0.15016458348083,0.0343204393008229
661,2,555320,0.272766455607294,0.150839483297025,0.0714071599873271
662,2,555633,0.314439027270761,0.150351242050346,0.0372099141178214
663,2,556553,0.314276814424009,0.150787110206113,0.0378567397274382
664,2,557658,0.214242005462432,0.150657849506712,0.155896596859495
665,2,558703,0.255846225054423,0.149972647857593,0.0888965023285635
669,2,567265,-0.0404576648675943,0.150851603851478,0.788705780188677
670,2,567339,-0.0300010731339571,0.151233615131827,0.842865330558786
673,2,572291,-0.152421272379763,0.150692313128193,0.312482680301298
674,2,572565,-0.0930781992811108,0.150159138354701,0.53574743407646
675,2,573554,-0.135288488823343,0.150081337814031,0.367971982772576
676,2,573624,-0.134227932224499,0.151023230468935,0.374721208461921
678,2,573868,-0.077832627250325,0.150916658658435,0.606364099078957
679,2,573983,-0.114262666831676,0.150738293906943,0.448944658269423
680,2,574281,-0.11758499261724,0.149923110675938,0.433388915295576
681,2,574592,-0.145302193614016,0.150411357397248,0.334689488386691
682,2,574678,-0.133448635519499,0.149885482251919,0.373891189223891
684,2,577915,-0.147171601217185,0.149849086103615,0.326707405000257
687,2,582226,-0.174515582731516,0.150043261222208,0.245573849099691
692,2,592973,-0.0997205966688731,0.149859871186804,0.506212849684307
693,2,592989,-0.0888811025664573,0.149841188342367,0.553448098277439
694,2,593029,-0.0959933397384568,0.150462001366637,0.5238934477774
695,2,593045,-0.0765328991563284,0.152686351317767,0.616512843858595
696,2,593459,-0.0900536602838213,0.150530146914547,0.550061205779832
697,2,594044,-0.0810972725187734,0.149448176605606,0.587716831498352
698,2,595492,-0.166971907847097,0.153119437977394,0.276250658098115
699,2,598249,-0.0838315613579426,0.151117740735108,0.579421534203013
701,2,602542,-0.0742385371938536,0.150083843125845,0.621156957903525
702,2,604023,-0.0347268422257614,0.150196036017337,0.817285530560464
703,2,609784,-0.128131427390811,0.150268031010673,0.394411689492147
704,2,610624,-0.11740017619834,0.149391645663866,0.432479593964866
706,2,616723,-0.136427551621907,0.149411895381519,0.361814734759288
707,2,618646,-0.102237373098405,0.149947838142419,0.495800132634328
708,2,618987,-0.0918753410785688,0.149966836957186,0.540510369177809
709,2,619593,-0.139591135488459,0.149389455724531,0.350730712305649
710,2,620149,-0.120516948645167,0.149526217532281,0.420790030334282
711,2,620925,-0.0978039217319349,0.149384527912551,0.513079220879715
715,2,625090,0.0666133557329541,0.149812233721712,0.656848357226139
716,2,625278,0.0785154199982743,0.150264019299,0.601638568495225
717,2,626092,0.0738805455403939,0.149656972115293,0.621849149201203
718,2,628663,0.0350262171292682,0.149746674686093,0.815195768859876
719,2,628692,0.0387440492350598,0.150827486616966,0.79742370372744
720,2,630554,-0.0198605117783731,0.150539003318694,0.895115342418997
721,2,633052,-0.0160090971116539,0.150051260806381,0.91509484562234
722,2,633130,-0.0228879731426444,0.150177409840425,0.878953614424088
723,2,633281,-0.137463821814333,0.156349756427121,0.379887071184584
724,2,633308,-0.101184645612969,0.151564802049061,0.504825231184341
725,2,633859,-0.0287093599627222,0.150107813998119,0.848433215673292
726,2,635476,-0.0426460805228446,0.150344476826742,0.776840473778337
727,2,635959,-0.0652182254203455,0.149322074859028,0.662550912494409
728,2,636093,-0.0851992652314567,0.149462911302423,0.569015777817969
729,2,637041,-0.0578689701619636,0.150209263141856,0.700280036837625
730,2,637229,-0.0381554775097556,0.149296997805188,0.798433576733591
731,2,638637,-0.109183517599138,0.149282217641372,0.465026210964215
734,2,645476,-0.0244024156388557,0.152158635278969,0.872677547350976
735,2,646360,-0.022038013275313,0.150968947979967,0.884022767828232
736,2,647193,-0.0220925613811824,0.149824685971094,0.882856225565206
737,2,647884,-0.000139479224241124,0.150790842706346,0.999262491583751
738,2,649511,-0.00200475886208423,0.149574056364395,0.989313750284912
741,2,650924,-0.0911469563847854,0.149932399317581,0.543631209721743
742,2,654520,-0.0681598412406699,0.150892346776526,0.651754082857577
743,2,657722,-0.0498374276278255,0.15049051037719,0.740715162934364
744,2,660189,-0.0417556076431516,0.150070552067646,0.780991152416323
745,2,662669,-0.0811100158380077,0.150451962305343,0.590151447345719
746,2,668152,-0.0515219671898817,0.151916580740436,0.734701081772169
747,2,671051,0.00369791601944625,0.151088636831634,0.980487440133495
748,2,671554,0.0653516074623774,0.15278021057205,0.669094581008421
749,2,672334,0.0331384626577831,0.151389184053957,0.826857690946367
750,2,678375,-0.0201640799736841,0.150253728664227,0.893320749417711
751,2,679565,-0.00283064660410925,0.150951620347227,0.985049530288309
752,2,680493,-0.0778441678115115,0.150879073400587,0.606221083109283
754,2,682076,0.0932921036541338,0.151708371984972,0.538988114822289
755,2,682239,0.0492422583436588,0.151907604057167,0.746009441957805
757,2,687998,-0.167712781476564,0.151391375183085,0.268698417924674
758,2,689964,-0.121191137185842,0.151648794909463,0.42473698906725
759,2,690583,-0.0973360341932575,0.15303468391179,0.525163128569537
760,2,694474,-0.169048154743873,0.151522705353781,0.265325660595869
762,2,696541,-0.155545605897084,0.151574773014665,0.30550132329028
763,2,697507,-0.134860774975214,0.152358796119334,0.376676899411821
764,2,698030,-0.119367433551377,0.153296376378727,0.436695226374899
767,2,699381,-0.148170738518323,0.152180065684546,0.330895052074418
768,2,699384,-0.140219456438597,0.152201407174271,0.357535696104367
769,2,699889,0.0181902454141207,0.152991744493689,0.905424662366655
770,2,699929,-0.0209727008349729,0.152072062708648,0.890387879784845
771,2,701195,-0.0828493070170448,0.151877327439771,0.585753184140092
772,2,703873,-0.246185903354777,0.150395296779992,0.102537172847996
773,2,704219,-0.252985551300156,0.150520501781125,0.0936983600687802
776,2,705106,-0.24666856142404,0.149889596240226,0.100722112373099
777,2,705558,-0.244096930872642,0.149795669238732,0.104092300608106
778,2,707207,-0.268684256718511,0.150650173790457,0.0753643336906162
779,2,707848,-0.304399587990132,0.15202305529816,0.0460142987395107
780,2,712159,-0.337157491842381,0.150048663235722,0.0252581597800145
781,2,712303,-0.330730262335015,0.150192073561014,0.0283080697317074
782,2,712456,-0.299437930733085,0.149942598486776,0.0465906705324323
783,2,712761,-0.323618068852164,0.152334049472357,0.0343315071028339
786,2,712962,-0.332203498821549,0.151751734786173,0.0292421678425679
788,2,714775,-0.334323998087527,0.150442510061707,0.0268982849103699
789,2,717833,-0.273199428489621,0.150088105492929,0.0695660407321748
791,2,718552,-0.226037806400053,0.150815365302122,0.134826585432583
792,2,718598,-0.251169168604361,0.150565739014567,0.0961688241688629
793,2,718839,-0.236256031914428,0.152627992429558,0.122537412264883
794,2,718965,-0.25367189777809,0.151206489801159,0.0943001446280745
795,2,719785,-0.150991321952709,0.150806811545787,0.317404594200977
797,2,722169,-0.165338185862156,0.151708554063226,0.276526643734652
798,2,723281,-0.0483462646162612,0.151066851088797,0.749133219915265
800,2,725477,0.0682310806837733,0.150802697187577,0.651220845701818
801,2,725577,0.0537118947163675,0.151970062497344,0.723971576872605
802,2,734490,0.0819121230841474,0.151300006223029,0.588581160836521
803,2,734586,0.091989227550259,0.150589462627178,0.541684734890957
804,2,735866,0.0158265200486539,0.150154942670009,0.916117283011195
805,2,737571,0.159507121122696,0.150985278419523,0.291488988320452
807,2,738941,0.0947125173298704,0.149993987069523,0.528160168526255
808,2,741443,0.0722730981772922,0.150066297268199,0.630383015229171
809,2,741554,0.110515128769223,0.150254899613041,0.462512708519357
810,2,742609,0.0402816841514338,0.149767779614727,0.788116862533915
811,2,742620,0.0324152176048944,0.149547646535753,0.828524405732556
812,2,742623,0.0324152176048944,0.149547646535753,0.828524405732556
813,2,742956,-0.0152641600773026,0.150797107509351,0.919430779145564
814,2,744118,0.0104077331012433,0.14987093787054,0.944675019897778
815,2,744147,0.0190751465035987,0.149627249694634,0.898629576177584
816,2,744252,0.0232170590591004,0.149991509015573,0.877076005079382
817,2,744413,-0.053882507538648,0.150088194171076,0.719805507269184
818,2,744417,-0.053882507538648,0.150088194171076,0.719805507269184
819,2,744466,-0.088515856620396,0.150717227518532,0.557379345986739
820,2,746573,-0.00418560967080162,0.149816106373036,0.977727136643334
821,2,747212,-0.0183076610454648,0.15060689349938,0.903317254770709
824,2,750067,-0.0740854822199764,0.149706357337042,0.620998354213593
825,2,751443,-0.103295977306874,0.150810345013218,0.493831524818103
827,2,758111,-0.0266475954762108,0.150498797859583,0.859561356160848
828,2,760471,0.127871892227284,0.149599994978601,0.393264493623021
829,2,762267,0.0449968410900747,0.149474836301926,0.763566653941189
830,2,764689,0.0431345007480202,0.149879281891604,0.773672589098035
831,2,767731,0.12496270021613,0.150416167810113,0.40665963512446
832,2,769972,0.163221847889538,0.14924138540817,0.27484248047477
833,2,772699,0.191597449393853,0.152525803165358,0.209887164115578
834,2,773629,0.181782029101674,0.149418156246592,0.224569510289823
838,2,774837,0.189002552008903,0.149558933375752,0.207159804380462
839,2,777253,0.22781468442531,0.149489013337724,0.128415046724893
840,2,778895,0.178625715518294,0.149481088886377,0.232900195059466
841,2,779029,0.176864601232862,0.152018375123809,0.245435932097247
842,2,780187,0.18988710975128,0.14993883555642,0.206194040654545
846,2,780545,0.188381690750003,0.149944214924854,0.209821638450115
847,2,782605,0.170602404735614,0.149432998603328,0.254367195547903
848,2,784284,0.172386224156082,0.149531490821615,0.249755183362537
849,2,785333,0.155111755263568,0.149955262594082,0.301663442335353
850,2,786434,0.0525091647384464,0.150826571329178,0.727940562002042
851,2,787182,0.0644606542922267,0.151641305609726,0.671032705912127
852,2,787277,0.0492812244263964,0.151142588367209,0.744573809439655
853,2,788140,0.0489160610007781,0.150400171830777,0.745192576035751
855,2,789465,0.0654554197583671,0.15081222853009,0.664539561031032
856,2,789530,0.0802427961617995,0.150868245323781,0.595148292193711
857,2,790356,0.0693125043701176,0.15057930118137,0.645580252136176
858,2,790998,0.0432238130159162,0.150715359622705,0.774440589869181
859,2,791790,0.0551209942413698,0.150823931351943,0.714982593061348
863,2,794032,0.0895813099431489,0.149935072422212,0.550578459516015
864,2,794999,0.0884141737548356,0.149419937635671,0.554419506691854
865,2,797599,0.0818025536157425,0.149667765214876,0.585025712652632
866,2,799021,-0.0840358452048232,0.150684643474926,0.577407187266482
868,2,799494,-0.0615550810542521,0.149521708833564,0.680823914173364
869,2,799991,-0.0523909888609933,0.149757166003046,0.726667696332106
870,2,800811,-0.0241092232097307,0.150273592471293,0.87262977360802
871,2,801661,-0.162155728514748,0.157918774143659,0.305203637299779
872,2,801662,-0.19430739063747,0.157581909421707,0.218375195907215
874,2,801676,-0.122749569433751,0.235614262409441,0.602709566249415
875,2,801677,-0.123184352577812,0.232706400983619,0.596891772438954
876,2,801689,0.24404372266352,0.700781947566078,0.727863873909983
877,2,801690,0.24404372266352,0.700781947566078,0.727863873909983
879,2,802096,-0.0319455966152684,0.15494848995236,0.836777649471075
880,2,802200,0.293087072285308,0.191295927966538,0.126390108988587
883,2,802702,0.00130632869683112,0.190729661940412,0.994539111476088
884,2,803024,-0.231598945214029,0.190040199490122,0.22377796802578
885,2,803493,0.287901635466186,0.189822070034163,0.130239418390828
886,2,804707,0.217955693471622,0.150774501296046,0.149183918331675
887,3,450,-0.00981867351769661,0.156967537465562,0.950158452448765
889,3,493,-0.00361168578448723,0.158079149050175,0.98178496672465
891,3,550,0.148396306683764,0.158971073814264,0.351210288869303
892,3,583,0.147236672451914,0.166080800100233,0.37593211871599
904,3,1886,0.284194514155493,0.151287191423867,0.0611353689452251
