SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
591,2,471830,-0.168682962842983,0.133497769164454,0.207220434287344
592,2,472403,-0.164239352367865,0.133633145747146,0.219878622915325
593,2,473668,-0.172405592235042,0.134489199371635,0.200708883668378
594,2,473888,-0.173330043544052,0.133564240563388,0.195228204121279
595,2,474138,-0.192160552221413,0.135285562756382,0.15637187311634
596,2,474141,-0.192160552221413,0.135285562756382,0.15637187311634
597,2,475703,-0.23225351268861,0.133162944864432,0.082006824683132
598,2,476732,-0.255970896196596,0.132752036443618,0.0546335140936048
600,2,477272,-0.25217523267028,0.133215488855491,0.059177295107311
601,2,477273,-0.25217523267028,0.133215488855491,0.059177295107311
604,2,480275,-0.11588034203331,0.133807659164409,0.387066452897371
605,2,480340,-0.0727374105063878,0.135960874281716,0.592995118867683
607,2,481312,-0.0662002146269406,0.136132890182957,0.627062530921413
608,2,483628,-0.0979448913555967,0.134400177948815,0.466634329069781
609,2,484021,-0.114629074392376,0.133506917023533,0.391143718703465
610,2,484651,-0.111257667980441,0.135944159587971,0.413676873186294
611,2,485249,-0.0876344254266048,0.134174237191253,0.514091842271958
612,2,485603,-0.0979583179686763,0.133347409799203,0.463064856298811
613,2,486033,-0.106446431430739,0.133929427010462,0.427266829131208
615,2,488757,-0.0902281364477389,0.134473968777567,0.502677773408489
616,2,490612,-0.0106230302724846,0.133917561040806,0.936818953470161
617,2,491316,0.0575576400025143,0.136038580954814,0.672481463519169
618,2,495558,0.111134932645673,0.137206229956673,0.418494706213317
619,2,495559,0.118142063398943,0.137068767716823,0.389317668457042
620,2,498324,0.123291881555656,0.137035227211018,0.368888260019536
621,2,498889,0.125672688151456,0.13988071368952,0.369570039686982
625,2,500276,0.15774170211052,0.136780116789596,0.24958796771186
626,2,500320,0.147527278664304,0.136587203778675,0.280836873237482
627,2,500677,0.144110810011672,0.136676280833347,0.292423174368829
628,2,501170,0.149808075881446,0.13610708499644,0.271793195415637
629,2,501746,0.140544690684381,0.135351970300626,0.299811078096411
630,2,505207,0.0106475019898224,0.140736862228628,0.939736126457125
632,2,507274,0.0970630249226785,0.139850023677157,0.488106817015971
633,2,507491,0.116186473819977,0.139812373171278,0.406525694273962
634,2,510017,0.0817899212260074,0.139245645852769,0.557324933062793
635,2,510140,0.0917648964330238,0.139034790045058,0.509675306110863
636,2,517548,0.0261692083944287,0.141053203161489,0.852922089746411
637,2,517869,-0.000939103201819336,0.141355479931093,0.994703000207483
638,2,518106,0.0279631745677342,0.141798095072606,0.843781271234928
639,2,518133,0.00862804398194283,0.141664654811325,0.95146956955366
640,2,518385,-0.00935630580718372,0.141059200881431,0.947153500975773
641,2,518844,0.0229054315217456,0.141054811537011,0.871094222301752
642,2,523217,0.00500671189956803,0.142184949561205,0.971930061233435
643,2,524731,0.0309560553166215,0.14081395293068,0.826125515167124
644,2,528468,-0.0158201782115988,0.139213867435085,0.909588267364849
645,2,528729,0.327411725866794,0.213616714175532,0.126243885412469
646,2,530047,0.00900991838908771,0.138694336259882,0.948240701856656
647,2,533672,0.127893515434729,0.140088192962137,0.361891932674891
648,2,538868,0.267311736442026,0.138828780101939,0.0549726591198176
653,2,542505,0.335489084786683,0.137311829463865,0.0150444076193824
654,2,544518,0.343038781177923,0.134969350683835,0.0114615452847417
655,2,544904,0.305810472046145,0.136537668986949,0.0257290694250066
656,2,544912,0.299802864125254,0.136337466317863,0.028527760248092
657,2,544962,0.307418630150507,0.135586023833679,0.0239740488644612
658,2,552681,0.267515342850916,0.13486885530261,0.0480835571429669
660,2,553949,0.308709681526649,0.133497118492221,0.021325797957982
661,2,555320,0.299188148652496,0.133930453616152,0.0261149981305931
662,2,555633,0.266746811252473,0.133894731429316,0.0471175773556719
663,2,556553,0.216020473032898,0.134539668165679,0.109250146658693
664,2,557658,0.170495286484959,0.134168758094494,0.204653518230079
665,2,558703,0.189711166981044,0.13365012254896,0.15664703325893
669,2,567265,0.117091354854241,0.134133181061206,0.383284579303166
670,2,567339,0.14303749245599,0.13439625666309,0.287921782739117
673,2,572291,-0.105696053137281,0.134198786191993,0.431454484217956
674,2,572565,-0.0656377855891246,0.133674954339226,0.623713669941621
675,2,573554,-0.107687152283284,0.133609410866214,0.420794237119717
676,2,573624,-0.112664718457857,0.134433601226159,0.402558688670672
678,2,573868,-0.0790333836691351,0.134306842933787,0.55660399240893
679,2,573983,-0.0791686516172817,0.134206368154452,0.555633517210646
680,2,574281,-0.0884730981346614,0.13347097768473,0.507850283177415
681,2,574592,-0.101476583457309,0.133940355174664,0.449180856273109
682,2,574678,-0.094169692203403,0.133459935774713,0.480900604561452
684,2,577915,-0.109411152926179,0.13342700048542,0.412765118115371
687,2,582226,-0.0517973396493352,0.133771988613412,0.698836920360456
692,2,592973,0.0795912024839426,0.133397903662727,0.551126811071455
693,2,592989,0.0875385785297487,0.133349970451006,0.511957544451945
694,2,593029,0.0578917164059762,0.133959195559245,0.66588947754024
695,2,593045,0.109913554608042,0.135819627991896,0.418910044488358
696,2,593459,0.071479412018638,0.133991995764936,0.594050695555927
697,2,594044,0.0767648158460493,0.133007823943405,0.564209317826336
698,2,595492,0.0767328417343289,0.136450914346896,0.574236145988331
699,2,598249,0.101066807914198,0.134452127810017,0.452736196301428
701,2,602542,0.149230126836323,0.133390888185659,0.26401049079335
702,2,604023,0.210866174904696,0.133218917057674,0.114350098096341
703,2,609784,0.235408312907722,0.133294883584492,0.0782481497988466
704,2,610624,0.233023786061667,0.132501844011484,0.0795041775933084
706,2,616723,0.15249148540454,0.132892138454858,0.251959101011021
707,2,618646,0.13950995245291,0.133341077440214,0.29615510040955
708,2,618987,0.134091790355735,0.133356823669501,0.315339467728159
709,2,619593,0.114429164283706,0.132987778804366,0.390125758557099
710,2,620149,0.123301541353049,0.133045197389468,0.354682102142683
711,2,620925,0.127756498743358,0.132865260917262,0.336934227187333
715,2,625090,0.244927673770425,0.132737851656663,0.0658460824434376
716,2,625278,0.261702144355499,0.133065900279507,0.0499995597377478
717,2,626092,0.248289856442938,0.132589961232137,0.0619480825733709
718,2,628663,0.213045276600753,0.132807900949698,0.109572814876548
719,2,628692,0.206257270837427,0.133805702256282,0.124098740807272
720,2,630554,0.188044410269937,0.13361495162295,0.160200408404111
721,2,633052,0.157749601859045,0.133289836455894,0.237404225664058
722,2,633130,0.166928474017905,0.133372939439427,0.21154739580528
723,2,633281,0.0872556676444349,0.139232638877003,0.531267693445795
724,2,633308,0.125930567364032,0.134817603049588,0.350900584760631
725,2,633859,0.123999935404334,0.133446017853088,0.35341305389966
726,2,635476,0.0740469028698926,0.133770046050365,0.580244985550376
727,2,635959,0.0691173116447566,0.132887856014459,0.603307643473308
728,2,636093,0.0774547076836559,0.133025560218128,0.560767077032325
729,2,637041,0.090838715796496,0.133633163716262,0.497100835098352
730,2,637229,0.083531077727856,0.13281844385007,0.529813595747348
731,2,638637,0.047647600760566,0.132943833906939,0.720255243305755
734,2,645476,0.108760499360164,0.135308681214666,0.422056068538641
735,2,646360,0.124850594197063,0.134208290292763,0.352864544026454
736,2,647193,0.0892264277237503,0.133269723032342,0.503603017058536
737,2,647884,0.129417609632312,0.134033243124145,0.33492365753881
738,2,649511,0.112083517297712,0.132993437671435,0.399925067330834
741,2,650924,0.0259732087707989,0.133508753717538,0.84586255224095
742,2,654520,0.0213157884898376,0.134334485854132,0.874014126646515
743,2,657722,0.0250231216930083,0.133957001077522,0.851925027239886
744,2,660189,0.0424039756721892,0.133564614813209,0.751067787949732
745,2,662669,0.0605483770299665,0.133924853493195,0.651469512808996
746,2,668152,0.0184175443946671,0.135230552279052,0.891745819347356
747,2,671051,0.0630541171226612,0.13443340406122,0.639333388105544
748,2,671554,0.0667960509939752,0.135969510662131,0.623549575121155
749,2,672334,0.0364041642510855,0.134737886839557,0.787175773524627
750,2,678375,0.0169036720403847,0.133732455939308,0.899487918324711
751,2,679565,-0.0399474610413501,0.134336465525406,0.766359949488386
752,2,680493,-0.148595508121321,0.134106263428185,0.268597637751817
754,2,682076,-0.0451578862346319,0.135077687351231,0.738343816349954
755,2,682239,-0.0800204271427722,0.135157121881118,0.554192877434951
757,2,687998,-0.142255946559674,0.134766120787393,0.291883654011424
758,2,689964,-0.098812748262337,0.134993370244472,0.464665094869064
759,2,690583,-0.093559029963151,0.136194258145499,0.492563492256353
760,2,694474,-0.118798556698937,0.134951020908378,0.379291024191924
762,2,696541,-0.0765432952516113,0.13504749994046,0.57121846469024
763,2,697507,-0.092381699139551,0.135667001804514,0.496353031382191
764,2,698030,-0.107239548237043,0.13643794310473,0.4323976644979
767,2,699381,-0.114379236286693,0.135491647186862,0.399140976726129
768,2,699384,-0.104670628559176,0.135513877577457,0.440395644368924
769,2,699889,-0.0115345665570812,0.136170361498937,0.932542444987453
770,2,699929,-0.0586679776459816,0.135318086859908,0.664875667747187
771,2,701195,-0.144190543445705,0.135016167266649,0.28627275908184
772,2,703873,-0.116850829962189,0.134221137595872,0.384572751569441
773,2,704219,-0.089761218892271,0.13441961338198,0.50471754340378
776,2,705106,-0.0957403682202493,0.133821770338602,0.474815115526795
777,2,705558,-0.10582340851317,0.133706312513637,0.429206168958871
778,2,707207,-0.166912895947097,0.13439437923689,0.215074589308618
779,2,707848,-0.212768067432282,0.135601018090216,0.117526551354657
780,2,712159,-0.208030095215087,0.134044722634687,0.12157133701577
781,2,712303,-0.18877334504889,0.13421665262425,0.160460669115318
782,2,712456,-0.190818172703574,0.13382205834826,0.154778110802423
783,2,712761,-0.185924761422237,0.136088285413486,0.172743695407094
786,2,712962,-0.217005037872715,0.135487665241202,0.110125494661411
788,2,714775,-0.206862518335527,0.134383191014049,0.124615205324523
789,2,717833,-0.156807766744416,0.13395036885399,0.242532853309995
791,2,718552,-0.172359923351943,0.134345514004782,0.200347785730583
792,2,718598,-0.206532974570085,0.134087111660604,0.124385698874509
793,2,718839,-0.187580105280314,0.135939390089429,0.168496806713865
794,2,718965,-0.210473930293906,0.134650320387153,0.118921570740759
795,2,719785,-0.175381336378039,0.13409026891157,0.191746499935858
797,2,722169,-0.222035813654203,0.13473662388669,0.100257868395948
798,2,723281,-0.21121197014297,0.134004581021284,0.115885851766677
800,2,725477,-0.0907739572973015,0.134172630269306,0.499137099298118
801,2,725577,-0.109232765770633,0.135158625172532,0.419530124936468
802,2,734490,0.000310922236384403,0.134719195414104,0.998159845010174
803,2,734586,0.0262617637658729,0.134094425556647,0.844843935706188
804,2,735866,0.0210452070947914,0.133641556096346,0.87496052664031
805,2,737571,0.143809951407246,0.134377632140532,0.285263811198475
807,2,738941,-0.0074776479006195,0.133575671535106,0.955388923322883
808,2,741443,-0.0402100011387084,0.13359198109902,0.763598468123212
809,2,741554,-0.0528567415151871,0.133805977979042,0.693062830572351
810,2,742609,0.0203896197876354,0.133308796574888,0.878524862648646
811,2,742620,0.0148499686451432,0.133110139303081,0.911234495425326
812,2,742623,0.0148499686451432,0.133110139303081,0.911234495425326
813,2,742956,0.00873945852101038,0.134216842465306,0.948119718845054
814,2,744118,-0.0248439695317382,0.133385728142816,0.852350544158957
815,2,744147,-0.0284500034222904,0.133168935384432,0.830952359760231
816,2,744252,-0.0155923887677235,0.133500635486459,0.907087845760178
817,2,744413,-0.0344551159659034,0.133596536870216,0.796631085393339
818,2,744417,-0.0344551159659034,0.133596536870216,0.796631085393339
819,2,744466,-0.0744718056494604,0.134151580057338,0.579156123766736
820,2,746573,-0.0261319756767203,0.133335462166343,0.844733357171324
821,2,747212,-0.0344859757745306,0.134036640706984,0.797106613624947
824,2,750067,-0.00612892537142495,0.133290700600176,0.963350882629581
825,2,751443,-0.0267946748136659,0.134309076756541,0.841986429298726
827,2,758111,-0.000819800213072819,0.133956133657167,0.995120501464338
828,2,760471,0.136085619406499,0.133090994298739,0.307244246925494
829,2,762267,0.0645873591854842,0.133011484867607,0.627568130096938
830,2,764689,0.0631730168179858,0.133372070258645,0.636035173518157
831,2,767731,0.101275868113748,0.133899008025478,0.449937788867037
832,2,769972,0.128925706052897,0.132878836181175,0.332586160464034
833,2,772699,0.0704092332256518,0.136005772059908,0.604996769125758
834,2,773629,0.0752139932199133,0.133206751620288,0.572676589037767
838,2,774837,0.0528740943154986,0.133384762428229,0.692047408363531
839,2,777253,0.0468544033068375,0.133465111469269,0.725751967355054
840,2,778895,0.00985982162756482,0.133312180870466,0.941083790685629
841,2,779029,0.00157466859643186,0.135561818313117,0.99073864621006
842,2,780187,0.000672612814961948,0.133754621896646,0.995990529783498
846,2,780545,0.0272577755359448,0.133746758402559,0.838626142892194
847,2,782605,0.0237288154183014,0.133240919270165,0.858754803229326
848,2,784284,0.0449910328586,0.133318050131919,0.735962125285356
849,2,785333,0.0603999771162103,0.133629877854922,0.65155051012927
850,2,786434,0.05886771862312,0.134228405468686,0.661245918620564
851,2,787182,0.0747099096111401,0.134943037778598,0.580175511185285
852,2,787277,0.0564282770525741,0.134509922879251,0.675098529248725
853,2,788140,0.0653853543638216,0.133837228352109,0.625468030379891
855,2,789465,0.0930857058994522,0.134173526667551,0.488282081612268
856,2,789530,0.0941720746007477,0.13423926770991,0.483438259980174
857,2,790356,0.107904683936268,0.133938985039031,0.421001062375249
858,2,790998,0.118501556463921,0.134010226042046,0.377151010750472
859,2,791790,0.13574886911185,0.134070423963879,0.311983405011603
863,2,794032,0.0454420106730836,0.133494002104538,0.733754120780486
864,2,794999,0.0239888689971705,0.13304977357704,0.857020547419083
865,2,797599,0.0067198330441586,0.133266412356462,0.959812986148151
866,2,799021,-0.0478334328657566,0.134150517306936,0.72163021507077
868,2,799494,-0.0336392307245885,0.133100444149015,0.800619583229436
869,2,799991,-0.0463287483545089,0.133290407188258,0.728364646242791
870,2,800811,-0.011041261511517,0.133753335686932,0.9342566015808
871,2,801661,-0.090113803158991,0.140682299590491,0.522231799745067
872,2,801662,-0.0974037619319335,0.140460540375518,0.488476969509105
874,2,801676,0.0810645411090967,0.20974272909781,0.699362879925085
875,2,801677,0.0872510382091178,0.207148523340224,0.673865103367645
876,2,801689,0.111353380209863,0.623804072386061,0.858427242529726
877,2,801690,0.111353380209863,0.623804072386061,0.858427242529726
879,2,802096,-0.130570496811114,0.137743705240381,0.343816859721329
880,2,802200,-0.0368387237340029,0.170815245303726,0.829374108974276
883,2,802702,0.035151904342503,0.169747036604472,0.836063619332831
884,2,803024,-0.136728409544743,0.169342839232207,0.419976365099074
885,2,803493,0.153538304144337,0.169302022049364,0.365083628019254
886,2,804707,0.09048160134686,0.134506012899411,0.501581079783814
887,3,450,-0.0790313085940251,0.13964507560714,0.571791351715776
889,3,493,-0.0529841386119654,0.140668859904872,0.706653621487454
891,3,550,0.144257661900573,0.141457176188235,0.308522952411867
892,3,583,0.212629433041825,0.147549912317567,0.150451956534811
904,3,1886,0.0887397941901019,0.135240802455178,0.512147749883953
905,3,1933,0.166370340291178,0.133423890069621,0.213249629737883
