SNP,Chr,Pos,Effect,SE,PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
592,2,472403,-0.216860118306858,0.13567984574036,0.110865952803651
593,2,473668,-0.26812772747865,0.136322941312777,0.0499826283021095
594,2,473888,-0.210229649578176,0.135672381923334,0.122148240988356
595,2,474138,-0.240694967702003,0.137356116596589,0.0805831401995747
596,2,474141,-0.240694967702003,0.137356116596589,0.0805831401995747
597,2,475703,-0.241349080990548,0.13537546364251,0.0754760618806071
598,2,476732,-0.310949860050247,0.134679484613788,0.0215309752298463
600,2,477272,-0.344955986857838,0.134896887303833,0.0109698418014974
601,2,477273,-0.344955986857838,0.134896887303833,0.0109698418014974
604,2,480275,-0.181183586199739,0.135859589183316,0.183191859885949
605,2,480340,-0.177804182389857,0.137978234580743,0.198367408287099
607,2,481312,-0.169106991624568,0.138174785744408,0.221820201647626
608,2,483628,-0.144769849815741,0.136544956362292,0.289762226407529
609,2,484021,-0.15888667466697,0.135629440569442,0.242197485249
610,2,484651,-0.195667454751673,0.137967944858699,0.157011786919523
611,2,485249,-0.168962846491729,0.136215564304524,0.215648419684253
612,2,485603,-0.17286151224355,0.135380291719942,0.202491395994699
613,2,486033,-0.185801656924395,0.135943337005147,0.172570972081038
615,2,488757,-0.155480772203254,0.136571134598013,0.255700499796645
616,2,490612,-0.0787191771344898,0.136105440012056,0.563383767709605
617,2,491316,-0.0273738745655977,0.13835277115676,0.843271906979489
618,2,495558,0.0262960983453853,0.13963522313809,0.850734059243182
619,2,495559,0.0334104683160692,0.139508125403523,0.810866491620258
620,2,498324,0.0202320587035465,0.139494286699512,0.884763156809353
621,2,498889,0.0247750007632148,0.142388507747451,0.861968510652949
625,2,500276,0.0778817199161329,0.139279459052998,0.576396243100816
626,2,500320,0.0674103342552214,0.139066246513936,0.628164689432166
627,2,500677,0.0751059705791572,0.139135051054398,0.589671006214878
628,2,501170,0.0820042401361011,0.138563579917182,0.554352169335716
629,2,501746,0.0400751285733809,0.137820739926688,0.771392487558111
630,2,505207,-0.00595966832803252,0.143103440841048,0.966804545212701
632,2,507274,0.0424584490842801,0.142279931789783,0.765562110538658
633,2,507491,0.0367420454726366,0.142288156206822,0.796385450724202
634,2,510017,0.0223448944394506,0.141650530731302,0.874746646234874
635,2,510140,0.0399545575951881,0.141443165961016,0.777742703131221
636,2,517548,0.0718147972578593,0.143380343449888,0.616775341901478
637,2,517869,0.0383078720539831,0.143717195389924,0.789971003475659
638,2,518106,0.0688647119298906,0.144143052739916,0.63312202755243
639,2,518133,0.0530131415042114,0.144019140108721,0.713020872148443
640,2,518385,0.0202568315584697,0.143427230863652,0.887765484605633
641,2,518844,0.0441551614754534,0.143412028154315,0.75834745140884
642,2,523217,0.0306319591849482,0.144566122494743,0.832315983409576
643,2,524731,0.0517221004810389,0.143164354666147,0.718107929660939
644,2,528468,-0.00927454271741657,0.141555764604346,0.947798145881852
645,2,528729,0.256527818142709,0.217501007610533,0.239020167776691
646,2,530047,0.0346789655004338,0.141014535222631,0.805883405260757
647,2,533672,0.0983789729472696,0.142514963150298,0.490455212156199
648,2,538868,0.278801887902349,0.141123814838039,0.0489804555327808
653,2,542505,0.355428628624817,0.13951893742576,0.0112722683959
654,2,544518,0.287127781547401,0.137642390592478,0.0376923504285103
655,2,544904,0.239475364683435,0.13923365741459,0.0863174188624702
656,2,544912,0.238158414407078,0.138998757801241,0.0875196578206792
657,2,544962,0.269570570153819,0.138122250365553,0.0517665732526663
658,2,552681,0.223049880571566,0.137386117258211,0.105369706372683
660,2,553949,0.242425855879847,0.136155468475856,0.075852880362982
661,2,555320,0.185006001647205,0.136787062420727,0.177077651883425
662,2,555633,0.180214992595968,0.136572295674432,0.187837987957529
663,2,556553,0.173858941312464,0.136987714398481,0.205221166937791
664,2,557658,0.113112077891934,0.136603202231861,0.408210777259907
665,2,558703,0.134545420222628,0.136095779378169,0.323531953053376
669,2,567265,0.0531615076251401,0.136505756473799,0.697181701781266
670,2,567339,0.0806154027659434,0.136807251212597,0.55606201796986
673,2,572291,-0.134451408824242,0.136386885597753,0.324902086258389
674,2,572565,-0.105951496405192,0.135851432687749,0.435968159832279
675,2,573554,-0.102349343511547,0.135871156282643,0.451782362600245
676,2,573624,-0.107749250176557,0.136709099102391,0.431129473363106
678,2,573868,-0.0772985271611188,0.136569534351322,0.571752552828215
679,2,573983,-0.0695356786531621,0.136479434281367,0.610723199537852
680,2,574281,-0.096189333060601,0.135702506677368,0.478900909269761
681,2,574592,-0.107618125002282,0.136182151535879,0.429911558627673
682,2,574678,-0.0988391093512967,0.135697112525122,0.466863698360445
684,2,577915,-0.160397141178012,0.135530436954099,0.237416570395799
687,2,582226,-0.101962527417361,0.13594128168332,0.453725220356502
692,2,592973,0.0372768664014532,0.135694179050537,0.783697949617151
693,2,592989,0.0333976933341791,0.135662661096234,0.805684501523969
694,2,593029,0.00310288691619752,0.13624696150579,0.981843423499241
695,2,593045,0.0301494128136998,0.138221473567516,0.827458581442495
696,2,593459,0.0270579066007181,0.13629168416821,0.842745170997798
697,2,594044,0.0425674348707728,0.135288494093192,0.753219417967496
698,2,595492,0.00531002346168902,0.138806483572481,0.96950610088728
699,2,598249,0.0499901901322126,0.136795752068473,0.715004309231772
701,2,602542,0.05025733983542,0.135847075787221,0.71163768480187
702,2,604023,0.111924039393527,0.135807581352632,0.410418261710787
703,2,609784,0.0725124525240017,0.136078295256992,0.594456771903068
704,2,610624,0.0784954075052264,0.135253606122394,0.56204402222215
706,2,616723,0.0733172005128832,0.135321566800525,0.588298225782959
707,2,618646,0.078367377705317,0.135728510498022,0.564048606062982
708,2,618987,0.0787256586888571,0.135727923136307,0.562267441456151
709,2,619593,0.0542906743934777,0.135334174770245,0.688544957948439
710,2,620149,0.0744960721538795,0.135388101673076,0.582502148253747
711,2,620925,0.0971816690483954,0.135176595250526,0.472663502547876
715,2,625090,0.129658084667642,0.135442805789719,0.339075901423447
716,2,625278,0.132762050957898,0.135858345310058,0.329134707001549
717,2,626092,0.14890715437663,0.135254762219799,0.271673635462097
718,2,628663,0.13098394143109,0.135352284407633,0.333843713990259
719,2,628692,0.136356023667824,0.136319046530235,0.317864423909849
720,2,630554,0.0652731489133514,0.136197322114688,0.632054504634264
721,2,633052,0.0564362518411637,0.135765821335431,0.677890744530698
722,2,633130,0.0508938178545009,0.135888497823757,0.708237671465459
723,2,633281,-0.037867976648736,0.141637517064574,0.789349378294679
724,2,633308,0.02555254046627,0.137246442699696,0.85241056314231
725,2,633859,0.0390290641230088,0.135839193810674,0.774037324474348
726,2,635476,0.058768933690556,0.136041769060882,0.666011093516545
727,2,635959,0.00568048699423079,0.135173112502802,0.96650348927531
728,2,636093,0.00455329765850339,0.135326424009671,0.973177839697987
729,2,637041,0.0173182365496666,0.13596530084257,0.898718128069828
730,2,637229,0.0101064740493134,0.135125675452429,0.940421663410898
731,2,638637,-0.0357233008319494,0.135189826853538,0.79174497315869
734,2,645476,0.0928413590832124,0.137620368005462,0.500359232457659
735,2,646360,0.101696582993562,0.136524233132382,0.456829220509236
736,2,647193,0.0802513531157942,0.135528690439269,0.554138902090585
737,2,647884,0.111549496544087,0.136336966728569,0.413800847043773
738,2,649511,0.086859132062664,0.135286052897663,0.521263566978923
741,2,650924,0.00392158212628349,0.135760136823096,0.976971748107473
742,2,654520,0.0510790634088308,0.136570446826344,0.708619511908212
743,2,657722,0.0234095123368081,0.13620983585035,0.863643248737817
744,2,660189,0.0680507270527224,0.135780908106244,0.616556563050124
745,2,662669,0.0352512618689061,0.136202612111997,0.795928931071757
746,2,668152,-0.049502640699434,0.137482129991996,0.719013108582846
747,2,671051,0.00728753626889689,0.136735251516495,0.957525666226039
748,2,671554,0.0281604304025609,0.13829427223144,0.838762423851762
749,2,672334,-0.000634496103638194,0.137016975882767,0.99630779749264
750,2,678375,-0.0281585859217752,0.135975300582748,0.836062072362861
751,2,679565,-0.038417742843328,0.136596449679652,0.778683491384874
752,2,680493,-0.108571531146733,0.136475217327242,0.426833904543456
754,2,682076,-0.010093825884,0.1373690179778,0.941466064029555
755,2,682239,-0.0284444124493622,0.137488978654248,0.836218926520088
757,2,687998,-0.145606030593632,0.137028646758311,0.288691793533528
758,2,689964,-0.128124525770413,0.137197350981147,0.351009164378241
759,2,690583,-0.108279239098551,0.138456311228629,0.434711636434851
760,2,694474,-0.156780647148075,0.137116386743725,0.253642019890841
762,2,696541,-0.0980377817321835,0.137280969067518,0.475612772628583
763,2,697507,-0.108638140284345,0.137916961411903,0.431396770522187
764,2,698030,-0.0795393090975451,0.138788241897943,0.566943002402876
767,2,699381,-0.123013658791534,0.137752730914893,0.372463715785542
768,2,699384,-0.111818973078869,0.13777975946988,0.417580916988241
769,2,699889,-0.0389604517907721,0.138445247442145,0.778557653886668
770,2,699929,-0.0709895818473911,0.137577522113719,0.606179584354409
771,2,701195,-0.1266112797014,0.137342149692276,0.357227252797416
772,2,703873,-0.185463014848208,0.136266745610603,0.174372693622801
773,2,704219,-0.187879082716868,0.136399427395031,0.169255629372596
776,2,705106,-0.189049813716688,0.135797640751441,0.164755330861586
777,2,705558,-0.200539305391048,0.135655210259303,0.140218793798943
778,2,707207,-0.250251430026587,0.136302519629018,0.0671985561224772
779,2,707848,-0.283355093970573,0.137536036358989,0.0401095904631127
780,2,712159,-0.299070893240913,0.135832677787933,0.0283286850744111
781,2,712303,-0.292825723457472,0.135964310296229,0.0319406607707672
782,2,712456,-0.288614773859141,0.135595541359782,0.0339879466476128
783,2,712761,-0.299866192289728,0.13782020754938,0.030234673296133
786,2,712962,-0.337295321430834,0.137094440423121,0.0143599297696882
788,2,714775,-0.317366345549266,0.136055441170394,0.0202292921464579
789,2,717833,-0.321374532865681,0.135389941286551,0.0181456191304249
791,2,718552,-0.282030576858935,0.136096631602803,0.0389647130481017
792,2,718598,-0.304960572592664,0.135832145148214,0.0253784528098876
793,2,718839,-0.308194626386946,0.137622663505314,0.0257509877528965
794,2,718965,-0.294613413135781,0.136488997160861,0.0315614996530028
795,2,719785,-0.282471258353007,0.135844859765844,0.0383050967615315
797,2,722169,-0.337462659120815,0.136349568243909,0.0137932879126509
798,2,723281,-0.298298466964729,0.135810919556142,0.0287113319320232
800,2,725477,-0.157820953382917,0.136257803740494,0.247543986459028
801,2,725577,-0.195899502421111,0.137161978366647,0.154108450994294
802,2,734490,-0.0206292454229776,0.136979409700117,0.880376437149677
803,2,734586,-0.00109079008023782,0.136355931925105,0.993621846210978
804,2,735866,-0.0357849652887629,0.135879479689382,0.792428218141489
805,2,737571,0.104337078954399,0.136745269112096,0.445971070594173
807,2,738941,0.0362520419273717,0.135807959576445,0.78967426283111
808,2,741443,-0.0510249829126014,0.135827928972347,0.707396066790692
809,2,741554,-0.0387721087558399,0.136069661565162,0.775854846872444
810,2,742609,0.0386110281622718,0.135538614466589,0.775909984960777
811,2,742620,0.0327277093176642,0.135338881500443,0.809059709075151
812,2,742623,0.0327277093176642,0.135338881500443,0.809059709075151
813,2,742956,0.0113770985748495,0.136472487871852,0.933608165574497
814,2,744118,-0.028926920943827,0.135625852154723,0.831228021908669
815,2,744147,-0.0331639263726138,0.135404738257742,0.806657271570553
816,2,744252,-0.00874195523115592,0.135746590802659,0.948688916973925
817,2,744413,-0.0520599335393172,0.135826816414101,0.701741619717619
818,2,744417,-0.0520599335393172,0.135826816414101,0.701741619717619
819,2,744466,-0.109224550141859,0.136342299268523,0.423609515535162
820,2,746573,-0.043334278399101,0.135564572344908,0.749416821372496
821,2,747212,-0.03581255110701,0.13628923060953,0.792882113489946
824,2,750067,-0.0539323747093277,0.135501305384031,0.690855256973335
825,2,751443,-0.0749054003451826,0.136516292203567,0.583563685108594
827,2,758111,-0.0440637344604153,0.136187735245698,0.746469272486933
828,2,760471,0.074543538625923,0.135470409209956,0.582491136884521
829,2,762267,0.0612005078878396,0.13525333488633,0.651195429431028
830,2,764689,0.0599747577726308,0.135619565678765,0.658595105326167
831,2,767731,0.123834632052842,0.136100612148298,0.363508930556694
832,2,769972,0.132487033356949,0.135108661454767,0.327463506452849
833,2,772699,0.061125454858988,0.138306240970775,0.658790724745186
834,2,773629,0.0729512591902102,0.135451452869216,0.590517084421444
838,2,774837,0.0659427859109082,0.13561171689034,0.627083350943597
839,2,777253,0.114979716094157,0.135594301709884,0.397030029439263
840,2,778895,0.0870372067309253,0.135475012468222,0.52099191941186
841,2,779029,0.0735547770670552,0.137785016035365,0.593790118173963
842,2,780187,0.100020472921411,0.13589879655122,0.462224132977067
846,2,780545,0.105868103486806,0.135886247470338,0.436446562639809
847,2,782605,0.0832466509060886,0.135414301155388,0.539112428292453
848,2,784284,0.0772084479343489,0.135518685361085,0.569226286279572
849,2,785333,0.0945710366512695,0.135822256116116,0.486708395111017
850,2,786434,0.0847337978388452,0.136447435326149,0.535000676710077
851,2,787182,0.0874312063822205,0.137192073663621,0.524348737380509
852,2,787277,0.0630691230254036,0.136763918212757,0.644972677727214
853,2,788140,0.07249620051435,0.136078319787489,0.594539433554068
855,2,789465,0.0869391886766398,0.136443505043928,0.524420071009678
856,2,789530,0.0928041297346792,0.136501587938492,0.497028695044203
857,2,790356,0.0624754661892992,0.136275063972042,0.646910430572149
858,2,790998,0.0987601870470097,0.136312445736823,0.469230558570053
859,2,791790,0.115728979144332,0.136382920351526,0.396701671255497
863,2,794032,0.0488981589927564,0.135735348603462,0.718878392693756
864,2,794999,0.0391460839799887,0.135276509284387,0.772461794349446
865,2,797599,0.0218940165286595,0.135502082357733,0.871731428731748
866,2,799021,-0.0607793462907407,0.13639177560387,0.656142585800071
868,2,799494,-0.029392006293555,0.135341050133501,0.828201382114022
869,2,799991,0.000825722827261066,0.135554185999745,0.995143189575906
870,2,800811,0.0169385536508602,0.136000037967558,0.900952168912381
871,2,801661,-0.00261298740133808,0.143130194599599,0.985444928260304
872,2,801662,0.000815110391244378,0.142918907672115,0.995452665852402
874,2,801676,0.247293926419816,0.212907139208749,0.246219039848166
875,2,801677,0.278203431383705,0.21016260097267,0.186441603775542
876,2,801689,0.636898426369626,0.633412333715114,0.315343124517536
877,2,801690,0.636898426369626,0.633412333715114,0.315343124517536
879,2,802096,-0.0194802292855107,0.140233474238692,0.889598243433199
880,2,802200,-0.0363889518073357,0.173687273155859,0.834172194901946
883,2,802702,0.135952093676412,0.17245921159541,0.43104184088362
884,2,803024,-0.185999137787346,0.172063838260728,0.280439901508415
885,2,803493,0.106960371439389,0.172254346204247,0.53503693211675
886,2,804707,0.177205688483411,0.136529284962615,0.195158234649616
887,3,450,-0.0584693677292524,0.14202280510616,0.6808165165237
889,3,493,-0.0634706003840988,0.143022335581138,0.657472794019917
891,3,550,0.130023582946628,0.143880441498276,0.366775099733441
892,3,583,0.143389888342899,0.150277202088744,0.340650896856702
904,3,1886,0.127716607564418,0.137430007498922,0.353357740957069
905,3,1933,0.202254662567456,0.135538360707604,0.136531516195552
