SNP,Chr,Pos,Effect,SE,ERG11_TPO4_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
594,2,473888,-0.275515769890666,0.133624351991445,0.039951861347568
595,2,474138,-0.294030474640254,0.135321088375666,0.0304573597763602
596,2,474141,-0.294030474640254,0.135321088375666,0.0304573597763602
597,2,475703,-0.247405278823607,0.133631782323643,0.0649476674118109
598,2,476732,-0.35422500008829,0.132658622067079,0.00793121674443517
600,2,477272,-0.371746617317406,0.132970050454029,0.00546173325081478
601,2,477273,-0.371746617317406,0.132970050454029,0.00546173325081478
604,2,480275,-0.21594417559279,0.134002116266064,0.107964882236982
605,2,480340,-0.193030180886633,0.136181772317577,0.157234877640559
607,2,481312,-0.175998614396439,0.136410673214413,0.197821762062743
608,2,483628,-0.245199639769566,0.134415806312324,0.068968985553156
609,2,484021,-0.24717713357527,0.133542950189372,0.0650164378079719
610,2,484651,-0.288713675189515,0.135759177495722,0.034141514764213
611,2,485249,-0.245517381323946,0.13416604101482,0.068100309252565
612,2,485603,-0.268346763143072,0.133228262644877,0.0447479580038592
613,2,486033,-0.288961672336254,0.133712398140749,0.031362056182543
615,2,488757,-0.229785234539324,0.134551867592184,0.0885560299013267
616,2,490612,-0.191331549012387,0.134076841216705,0.154455436360428
617,2,491316,-0.109050951105825,0.136502748626471,0.424890229307167
618,2,495558,-0.00930646212104658,0.1378909300519,0.94622865992931
619,2,495559,0.00558617123864891,0.137770259051609,0.967679956807124
620,2,498324,-0.0568566325875701,0.137716583562984,0.679965348271304
621,2,498889,-0.0458739664953021,0.140588494426475,0.744391070440172
625,2,500276,-0.02926988254554,0.137585667592694,0.831653086590064
626,2,500320,-0.0326609159848918,0.137357745096168,0.812189732331364
627,2,500677,-0.0368734763115248,0.137433673209399,0.788625002868755
628,2,501170,-0.0312280976688168,0.13688445576651,0.819673595011944
629,2,501746,-0.0588469981613113,0.136073410246164,0.665667500433705
630,2,505207,-0.104267929465068,0.141200967909119,0.460739979019673
632,2,507274,-0.0853549705216721,0.140440711931844,0.543734035103974
633,2,507491,-0.0794998038813548,0.140454118809951,0.571739996933107
634,2,510017,-0.0785014342123378,0.139817453772155,0.574842561298109
635,2,510140,-0.0875982470363124,0.139608127400846,0.530764659967338
636,2,517548,-0.0619212773684339,0.141595019625588,0.66215212075088
637,2,517869,-0.0951343090781944,0.141839628170755,0.50283915519088
638,2,518106,-0.0586241784197408,0.142348033199952,0.680708899981985
639,2,518133,-0.0773037933624843,0.142181629271299,0.586992867416269
640,2,518385,-0.0680993417353273,0.141586983915679,0.630834540122342
641,2,518844,-0.0726297719545261,0.141580605612646,0.608277526383762
642,2,523217,-0.0908287078183885,0.142681187113724,0.524807748109716
643,2,524731,-0.0500950375816673,0.141370779425813,0.723286580585754
644,2,528468,-0.0619191010095685,0.139743355351436,0.657970927419912
645,2,528729,0.427808740918339,0.213989361109389,0.0463522915004797
646,2,530047,-0.0378451253875374,0.139244275394127,0.785942801703336
647,2,533672,0.0573473700906184,0.140790407769581,0.6840166275737
648,2,538868,0.217160113610606,0.13964557925997,0.120822967683778
653,2,542505,0.308715750505774,0.138056373325912,0.0259658169688688
654,2,544518,0.266601801176496,0.136014049215617,0.0507698455572498
655,2,544904,0.214879299458427,0.137588736300877,0.119242768371853
656,2,544912,0.204945765305756,0.137393625669783,0.136679124707914
657,2,544962,0.222467449892352,0.136612594912817,0.104320568071268
658,2,552681,0.21909174748978,0.13566931124147,0.107226771335084
660,2,553949,0.202518692979561,0.134620289558033,0.133380354286471
661,2,555320,0.157553043460991,0.135162080330447,0.244538908848398
662,2,555633,0.148245156748708,0.134962112998904,0.272769524203149
663,2,556553,0.1227919273132,0.135421229653385,0.36516251444604
664,2,557658,0.0377142760785337,0.135006894356226,0.780139267847041
665,2,558703,0.0515651025269195,0.134547740938537,0.701766860002309
669,2,567265,-0.00639136422293218,0.134823179989137,0.962216830291373
670,2,567339,-0.00438566631717974,0.135158594575194,0.974132885542392
673,2,572291,-0.180182213268606,0.13452112045948,0.181291032500317
674,2,572565,-0.127675654950504,0.134091979143796,0.34167249030186
675,2,573554,-0.153396506402342,0.13402735593702,0.253184984976739
676,2,573624,-0.162553226781977,0.134836889375513,0.228796763999025
678,2,573868,-0.128813320183853,0.134744501800885,0.339735543645091
679,2,573983,-0.124233124256113,0.134655956537316,0.356847631656557
680,2,574281,-0.144113910045856,0.133877247981009,0.282455352328919
681,2,574592,-0.164483760914718,0.134308984302891,0.22151738840217
682,2,574678,-0.161055464796161,0.133822537381937,0.229589238778786
684,2,577915,-0.172523280846977,0.133782041501682,0.198039147477609
687,2,582226,-0.125239184138586,0.134178707401993,0.351263856446629
692,2,592973,-0.0394356525252584,0.133991133930566,0.768689905903448
693,2,592989,-0.0325808642706066,0.133962403641298,0.807984749184028
694,2,593029,-0.0393599537402816,0.13452289160386,0.77000802416914
695,2,593045,-0.00116947960284854,0.136498048960575,0.993168857148205
696,2,593459,-0.0369070127321379,0.134576443296329,0.784056214357638
697,2,594044,-0.0347397596504495,0.133598588070692,0.794991547233345
698,2,595492,-0.0860695113907798,0.136990252070807,0.530220711430658
699,2,598249,-0.0123948390164313,0.135104953565373,0.92695482889492
701,2,602542,0.0202197608431592,0.13416591751542,0.880292826133497
702,2,604023,0.0529212046209975,0.134204628586528,0.69357392300344
703,2,609784,0.0519090806574584,0.134398190612894,0.699556449880278
704,2,610624,0.0560095433449438,0.133588644189872,0.675274756450252
706,2,616723,0.0322884458677679,0.133669810491773,0.809266206501204
707,2,618646,0.0432848342325562,0.134070631441586,0.74699925178611
708,2,618987,0.0305295798084053,0.134080578069579,0.820014588739447
709,2,619593,0.0140499152242518,0.133666125726561,0.916346629116943
710,2,620149,0.0119163127372829,0.13374682651936,0.929056110160576
711,2,620925,0.0198958696657442,0.133575641579318,0.881679453596356
715,2,625090,0.101562762909074,0.133809375689076,0.448352601184517
716,2,625278,0.111285485297237,0.134206051573891,0.407543897443689
717,2,626092,0.115553026043296,0.133647001856558,0.387838016939231
718,2,628663,0.159645451423161,0.133562802770817,0.232778556794009
719,2,628692,0.168688444216246,0.134501586177667,0.210608485413484
720,2,630554,0.0186134026259564,0.134530185803154,0.890035939279604
721,2,633052,-0.0101039449846245,0.134095725147916,0.939979919239047
722,2,633130,-0.0168179398755463,0.134208806020932,0.900348087375046
723,2,633281,-0.091345529155421,0.139791729061879,0.513897950653348
724,2,633308,-0.0375968015630043,0.13551793708441,0.781612006877827
725,2,633859,-0.0174384484905746,0.13414892014842,0.89664584223118
726,2,635476,-0.0960710678699453,0.134274661875891,0.474784393111755
727,2,635959,-0.101132983378003,0.133370470745288,0.448785639018158
728,2,636093,-0.0704069834441823,0.133577765385003,0.598464878823881
729,2,637041,-0.016455469180724,0.1342612023566,0.902522822475718
730,2,637229,-0.0277190232077781,0.133424773894767,0.835543822923278
731,2,638637,-0.0954251060749524,0.133411780095763,0.474916591061214
734,2,645476,0.0977739640491641,0.135883255938938,0.472281978723651
735,2,646360,0.0839436189896615,0.13484481533496,0.5340017929946
736,2,647193,0.103865821897256,0.133782113015354,0.438044249202607
737,2,647884,0.133691958552006,0.134567573710173,0.321150216428841
738,2,649511,0.0879303816618865,0.133586261995237,0.510819893907879
741,2,650924,0.0222108053545759,0.134053327527823,0.868498645196144
742,2,654520,0.0101391446065793,0.134884172661852,0.940122615755087
743,2,657722,0.00470256923848644,0.134507837753662,0.972130358681992
744,2,660189,0.0266294747109781,0.134119097821324,0.842728324354968
745,2,662669,-0.0312986406381174,0.134497754549229,0.816123384527353
746,2,668152,-0.00383144924985213,0.135783564322748,0.977504763247831
747,2,671051,0.0550082250710917,0.134990069717754,0.683889046531554
748,2,671554,0.10464017111335,0.136455160268336,0.443685293814284
749,2,672334,0.0736264166698443,0.13524270816793,0.586508505132933
750,2,678375,-0.018467870822983,0.134275406233357,0.890684562295438
751,2,679565,-0.0307330139528718,0.134889405258798,0.819903623623966
752,2,680493,-0.155716015996557,0.134630388548269,0.248210328011906
754,2,682076,-0.0363827457951417,0.135634309922046,0.788670143049063
755,2,682239,-0.103500498573814,0.135661982495013,0.446015104019244
757,2,687998,-0.240885991596019,0.134919412853347,0.0750538408437561
758,2,689964,-0.202454675587769,0.135216149568058,0.135217401883449
759,2,690583,-0.198077542786609,0.136432421597202,0.147435299474347
760,2,694474,-0.231318205744029,0.135088248354052,0.0877105931720786
762,2,696541,-0.16502824548876,0.135373382515071,0.223635487646583
763,2,697507,-0.179090338010404,0.13597411353547,0.188662309100316
764,2,698030,-0.181031289373404,0.1367732997188,0.186496968918687
767,2,699381,-0.197967224540034,0.135771312963338,0.145703964934824
768,2,699384,-0.184746376322693,0.135824088917914,0.174638231525659
769,2,699889,-0.0654982432852877,0.136680717948865,0.632088689618911
770,2,699929,-0.101216606570372,0.135797394148136,0.456556062810947
771,2,701195,-0.207873808151412,0.135332204919022,0.125427761501191
772,2,703873,-0.209981594621987,0.134447511559612,0.11922856142734
773,2,704219,-0.182233053269738,0.134702385496978,0.176967187863918
776,2,705106,-0.189233158617483,0.134085277333746,0.159039986796707
777,2,705558,-0.203809335357386,0.133930192700869,0.128964990270469
778,2,707207,-0.262171881356444,0.134513240009005,0.0520822500511395
779,2,707848,-0.282542597865987,0.135795953051361,0.0381874785342761
780,2,712159,-0.288935717630339,0.134169409916067,0.0319550103018933
781,2,712303,-0.278784407097706,0.134322119748404,0.0386646964766989
782,2,712456,-0.274625406722669,0.133957235114314,0.0410931669115403
783,2,712761,-0.259899813896331,0.136301995274948,0.0573589043616488
786,2,712962,-0.295308768771112,0.135623982064801,0.0301119188797432
788,2,714775,-0.288863130119384,0.13450561421444,0.0324265900448878
789,2,717833,-0.327565955899708,0.133622979641759,0.0147134867067147
791,2,718552,-0.304706362849899,0.134229449088907,0.0238074704573159
792,2,718598,-0.341301727024816,0.133856727377299,0.0112019281591655
793,2,718839,-0.331483647679058,0.135717505207086,0.0150776784601017
794,2,718965,-0.328953877727482,0.134530109348943,0.014965008648258
795,2,719785,-0.280557042312029,0.134132432771813,0.0371847587547283
797,2,722169,-0.330824392246238,0.134657246652553,0.0144991419180447
798,2,723281,-0.289374687622128,0.134140499412351,0.031660530165219
800,2,725477,-0.250910560210075,0.134142114977249,0.0622440595442345
801,2,725577,-0.245678518977747,0.13520256373721,0.0700474005832143
802,2,734490,-0.178669756560721,0.134932025055947,0.186311162506656
803,2,734586,-0.160985786687512,0.134373813333489,0.231703517466633
804,2,735866,-0.164702498658386,0.133902766101824,0.219510341997568
805,2,737571,-0.0518689856711079,0.135114266176014,0.701291264556527
807,2,738941,-0.0989742252626399,0.13401564476958,0.460684750961242
808,2,741443,-0.138196832238564,0.133950331217237,0.302918044023869
809,2,741554,-0.123380636271661,0.134218925736842,0.358592963204474
810,2,742609,-0.138093132029739,0.133653074566069,0.302207931523429
811,2,742620,-0.146053922616554,0.133427214823022,0.2744234864759
812,2,742623,-0.146053922616554,0.133427214823022,0.2744234864759
813,2,742956,-0.19129872824178,0.134377944685384,0.155449246543694
814,2,744118,-0.181272757880193,0.133586446436027,0.175657893878964
815,2,744147,-0.183743851914849,0.13336069332522,0.169139034900737
816,2,744252,-0.174004747564248,0.133725473079297,0.194035678665194
817,2,744413,-0.18434944432888,0.133792825895914,0.169115507242021
818,2,744417,-0.18434944432888,0.133792825895914,0.169115507242021
819,2,744466,-0.191755745951972,0.134368523441424,0.154438378013921
820,2,746573,-0.142645055762492,0.133669201066469,0.286633493895842
821,2,747212,-0.161221192271575,0.13432019044776,0.230837353555603
824,2,750067,-0.146513512146823,0.133605432867304,0.273557945871444
825,2,751443,-0.186556231067852,0.13449650464068,0.166295213645964
827,2,758111,-0.190576057216632,0.134117534600754,0.15621025019026
828,2,760471,-0.00982453694442947,0.133828622766814,0.94152038267553
829,2,762267,-0.053196329945919,0.133566653266708,0.690667868946881
830,2,764689,-0.0563463264243619,0.13392308861393,0.674203557465768
831,2,767731,-0.036180750427079,0.134538310150114,0.78814430250923
832,2,769972,-0.0298608972555267,0.133587205411388,0.823251470780083
833,2,772699,-0.0304734120244254,0.136600721225143,0.82359929592027
834,2,773629,-0.00824246200761489,0.133807790396596,0.950916821068425
838,2,774837,-0.0473339966101005,0.13393297089581,0.723987884819748
839,2,777253,-0.00953529653630422,0.134029964631736,0.943324217449319
840,2,778895,-0.0385578033861041,0.133839286326066,0.773446671943424
841,2,779029,-0.060215214953363,0.136075051373541,0.658387788124769
842,2,780187,0.00641127291982324,0.134297792650102,0.961951067718858
846,2,780545,-0.0284424908604107,0.134289693718895,0.832385686275732
847,2,782605,-0.0224355355231587,0.133783111637929,0.866914696035638
848,2,784284,-0.01875272239502,0.133877746328956,0.888681818750556
849,2,785333,0.0329577397177172,0.134200327045192,0.806145342844718
850,2,786434,0.0207658094067474,0.134806111616413,0.877664610201011
851,2,787182,0.0119444671216787,0.135548788654023,0.929831809031883
852,2,787277,0.00168703596686393,0.135090224320715,0.990043158668769
853,2,788140,0.026551637506699,0.134419157104414,0.843527538188706
855,2,789465,0.0312205804797148,0.134800400787221,0.816978249428982
856,2,789530,0.0459597326706878,0.13485657533699,0.733453476228724
857,2,790356,0.0238468627720237,0.134600924740116,0.859478704900734
858,2,790998,0.0743505171765848,0.134645669282054,0.58116494956575
859,2,791790,0.0896297916063227,0.134726209487743,0.506309933574564
863,2,794032,0.102142048221784,0.133948262001717,0.446241936913087
864,2,794999,0.117783716598574,0.133449492849024,0.378048227896157
865,2,797599,0.118828696006359,0.133658955917652,0.374584849540766
866,2,799021,0.0428163012645023,0.134700704226157,0.750777195457047
868,2,799494,0.068137908825403,0.133604263409892,0.610371571684326
869,2,799991,0.0476283708722002,0.133831012676431,0.722139716629391
870,2,800811,0.0804715728933629,0.134229910481711,0.549220413281459
871,2,801661,0.0144707769014467,0.141334023605822,0.918507580852747
872,2,801662,0.0214661120294304,0.141122798688884,0.87918750572306
874,2,801676,0.143257561855238,0.210501661133099,0.49660042453227
875,2,801677,0.123973903941579,0.207937998325624,0.551419661291465
876,2,801689,0.522477468944615,0.625749965856896,0.404303810149501
877,2,801690,0.522477468944615,0.625749965856896,0.404303810149501
879,2,802096,-0.000834365566551698,0.138479423272546,0.99519602233603
880,2,802200,0.122825020903941,0.17139613707212,0.474085606919433
883,2,802702,0.240697638285281,0.169965137810171,0.157610762521082
884,2,803024,-0.276426135521798,0.169550860136171,0.103920826668533
885,2,803493,0.135853037129733,0.170034330843331,0.424842636297341
886,2,804707,0.133015131136963,0.134953629270447,0.324986933549199
887,3,450,-0.0415460209260869,0.140258780977475,0.767244075505921
889,3,493,-0.151842237306004,0.141037578856117,0.282390488555669
891,3,550,0.071475773254615,0.14219026706743,0.615504855673358
892,3,583,0.13040465805233,0.14842251859095,0.380213527309958
904,3,1886,0.13839885571715,0.135673404158742,0.308385168504357
905,3,1933,0.221375021571342,0.133742842911544,0.098766798211312
906,3,2644,0.188604679935753,0.148284391651415,0.204241712774944
