SNP,Chr,Pos,Effect,SE,ERG11_PIS1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
567,2,449325,-0.0275695423426606,0.0558505954911672,0.62187432695997
569,2,450017,-0.0223374810788288,0.0555473630996643,0.68782882027463
570,2,451779,-0.0652227897437907,0.0556592134498968,0.242058103054907
571,2,451784,-0.0722390565673757,0.0558362219333252,0.196591812853191
572,2,453525,-0.0692823829177207,0.0558644032542094,0.215729449703979
573,2,453768,-0.0741679648338662,0.0559207095783837,0.185595868788858
574,2,454027,-0.0669406548450627,0.055712314295291,0.230346737579514
575,2,455029,-0.0359584027858673,0.0558227747223568,0.519894603096404
576,2,455247,-0.0570599092864995,0.0555922581451787,0.30540575853849
579,2,455756,-0.0887735124910949,0.0596271506319713,0.13743016563675
580,2,457024,-0.0539466002913955,0.0560107177374342,0.336132660714958
581,2,457298,-0.0544763053435062,0.0561715668172432,0.332800275168467
582,2,460202,-0.05584201160955,0.0562956001967474,0.321904906275875
586,2,464424,-0.0756064784621649,0.0559374443898322,0.177360610045049
587,2,465824,-0.056779370782552,0.0565526503311456,0.316061991159276
588,2,470145,-0.0453090532347978,0.0557740132185755,0.41712769756379
589,2,470686,-0.0427374460786059,0.0557458814745004,0.443803462467984
590,2,471144,-0.0473797194261534,0.0558317259296384,0.396669852564529
591,2,471830,-0.0225371106894313,0.055716715731936,0.686094022880255
592,2,472403,-0.0197151689353424,0.0557694983579431,0.723915904935796
593,2,473668,-0.0446685339759661,0.0560968495136028,0.426407228833021
594,2,473888,-0.0149605621766254,0.0557585694518292,0.788617704478219
595,2,474138,-0.0141728989914259,0.0565044320729276,0.802092954011646
596,2,474141,-0.0141728989914259,0.0565044320729276,0.802092954011646
597,2,475703,0.00168778876427778,0.0557029609634193,0.975845076786472
598,2,476732,-0.0059966847159228,0.0555829169089503,0.914146472729281
600,2,477272,-0.0280542409055441,0.0557473720634229,0.615110243040521
601,2,477273,-0.0280542409055441,0.0557473720634229,0.615110243040521
604,2,480275,-0.0175803448435697,0.0557844238463433,0.752835562973456
605,2,480340,-0.0298484563799968,0.0566306196189453,0.59847414011236
607,2,481312,0.0125620432679794,0.0567166418398052,0.824840716353061
608,2,483628,0.00629095554740283,0.0560209842335951,0.910652215554922
609,2,484021,0.00124772224995745,0.0556658271588557,0.982129970339067
610,2,484651,0.00667244589189608,0.0566755646631123,0.906348111546754
611,2,485249,0.011717543489444,0.0559160621485889,0.834135149169733
612,2,485603,0.00888086737498051,0.0555818234248411,0.87314571301724
613,2,486033,0.0112618079008711,0.0558304877089324,0.840256270398871
615,2,488757,-0.0144975831571048,0.0560410186619962,0.796020640531304
616,2,490612,0.00724251893880895,0.0557780373523484,0.896762736651668
617,2,491316,0.026152103429873,0.05665958230749,0.644677297931766
618,2,495558,0.0130250599458056,0.0571975386756393,0.819995266731803
619,2,495559,0.011818842197701,0.0571479837379647,0.836276561047862
620,2,498324,-0.00578217454016317,0.0571420085144321,0.919457435827558
621,2,498889,-0.0197626056972877,0.0583197125139392,0.734911671130564
625,2,500276,0.0283420076479257,0.0570584601188325,0.619696577210044
626,2,500320,0.0121881669643008,0.0569810597488404,0.830749653090148
627,2,500677,0.0130950997597589,0.05701323919314,0.818469391983933
628,2,501170,0.000595127479037338,0.0567880314634799,0.991644398768581
629,2,501746,-0.000373438587120245,0.0564623559256577,0.994726614648244
630,2,505207,-0.0708846903511569,0.0584981622398203,0.226421573039928
632,2,507274,-0.0325532392527372,0.0582638146400406,0.576706125505277
633,2,507491,-0.0484142803566687,0.0582341099193838,0.40632481395485
634,2,510017,-0.0295856541333084,0.0580050730866721,0.610333177972161
635,2,510140,-0.0429941450224358,0.0579008012024188,0.458248987516422
636,2,517548,-0.0706954588991735,0.058633237781688,0.228731769014113
637,2,517869,-0.0764390353867903,0.0587361573723903,0.193971453594135
638,2,518106,-0.0782772637385634,0.0589173745827529,0.184840212782737
639,2,518133,-0.06863640054136,0.0588927800840825,0.244625087974465
640,2,518385,-0.0605833262412703,0.0586652982622842,0.302453911684425
641,2,518844,-0.0725179915056156,0.0586269320745195,0.216931653327091
642,2,523217,-0.0658224727931649,0.0591187658149129,0.266296865038567
643,2,524731,-0.0947373895085495,0.0584382102448689,0.105877274774262
644,2,528468,-0.159922051054727,0.0573578040249493,0.00558812077478344
645,2,528729,-0.0105073452153679,0.0892687015410636,0.90636859103336
646,2,530047,-0.137488104506657,0.0573034677304027,0.0169443811884257
647,2,533672,-0.108412640589185,0.0581322110986811,0.0630204640453757
648,2,538868,-0.161578895286773,0.057487634222211,0.0052195930978265
653,2,542505,-0.0959197723103578,0.0574477989562587,0.0958680361533135
654,2,544518,-0.0482826076995757,0.0566707653420972,0.394800386468599
655,2,544904,-0.0536838741840299,0.0572015374469566,0.348627131777442
656,2,544912,-0.0605015966438109,0.057083665536862,0.289925753153273
657,2,544962,-0.0526278566916499,0.0568145382465489,0.354917922579247
658,2,552681,-0.112468228308214,0.0561692097141799,0.0460158243194857
660,2,553949,-0.100827237613919,0.0557657152825161,0.0714495745920396
661,2,555320,-0.0936071855754121,0.0559558018722246,0.0952374225546966
662,2,555633,-0.109768394566949,0.0557768576795299,0.0498513424944656
663,2,556553,-0.121851420852411,0.0558670622956322,0.0298357960141965
664,2,557658,-0.131875407378581,0.0555696414533706,0.0181717496701958
665,2,558703,-0.13369217491896,0.0553707751386886,0.0162652238953843
669,2,567265,-0.0645958787105036,0.0558231782319703,0.24799285004353
670,2,567339,-0.0645897854908886,0.0559625067712696,0.249214634326794
673,2,572291,-0.112571198217337,0.0556233337570606,0.0437423578424627
674,2,572565,-0.11175169321742,0.0553783285642064,0.0443507006025151
675,2,573554,-0.126235779746731,0.0552949991424701,0.0230272147685662
676,2,573624,-0.10721695344588,0.055758229223778,0.0552980963608786
678,2,573868,-0.121155024458136,0.055595725075656,0.0299763752138965
679,2,573983,-0.11329025973926,0.055600702424273,0.0423383701424087
680,2,574281,-0.121008924987106,0.0552533372281178,0.0291726367393663
681,2,574592,-0.123080723383842,0.0554480659218575,0.0270707844895209
682,2,574678,-0.125758795549379,0.0552232816540826,0.0233672617462454
684,2,577915,-0.120800250830796,0.0552546307493351,0.0294537887008921
687,2,582226,-0.145571654440705,0.0551888508346958,0.00871630774168038
692,2,592973,-0.15650383444402,0.0549628053194976,0.00466500965229906
693,2,592989,-0.152077075540549,0.0549837636875723,0.00597594107743081
694,2,593029,-0.15899493533408,0.0551656738275905,0.00419163457845098
695,2,593045,-0.145140887330568,0.0560941318571882,0.0100679114509709
696,2,593459,-0.158468543382153,0.0551916083348122,0.00433534534717606
697,2,594044,-0.157641816957361,0.0547873295827579,0.00425435181521273
698,2,595492,-0.138050997310771,0.0563827516381986,0.014832758609323
699,2,598249,-0.143612957411255,0.0555226469412314,0.0100933635758391
701,2,602542,-0.160289711077004,0.0550001734103064,0.00379162436569004
702,2,604023,-0.163303956925522,0.0550019062074388,0.00319128506460374
703,2,609784,-0.14682485611722,0.0552139710590849,0.00818957234492853
704,2,610624,-0.151450654758743,0.0548411918265929,0.006052253766926
706,2,616723,-0.160944912508977,0.0547892874009975,0.00352573429331264
707,2,618646,-0.191635818082795,0.0546816613376643,0.000516218169946269
708,2,618987,-0.18057509253406,0.05478819907005,0.00108071777246435
709,2,619593,-0.176347412177748,0.0546494956453016,0.00136859011217946
710,2,620149,-0.182662733501714,0.0546244558550394,0.000914487779530558
711,2,620925,-0.185691139486026,0.0545244894007041,0.000736083806840582
715,2,625090,-0.185109931950886,0.054672851732367,0.000789676627681661
716,2,625278,-0.178204391675532,0.0549138604689217,0.0012860822206228
717,2,626092,-0.168043267458797,0.0547741022682921,0.00232201419646041
718,2,628663,-0.152727147207451,0.0549196104517426,0.00571125356270858
719,2,628692,-0.140845333379272,0.0554147844653332,0.0114598969438461
720,2,630554,-0.142263127770242,0.0552926962420413,0.0104925999900136
721,2,633052,-0.126580498247445,0.0552179630997794,0.022471594482425
722,2,633130,-0.13517713993456,0.0552083147349512,0.0148315080039062
723,2,633281,-0.110127982478375,0.0577281249133804,0.0572411304725176
724,2,633308,-0.122060160956998,0.0558465048017363,0.029498816190392
725,2,633859,-0.130657615018072,0.0552141863118748,0.0185024654548366
726,2,635476,-0.194047395414617,0.0547764271751593,0.000449519755108253
727,2,635959,-0.18860484856833,0.0544536362425837,0.000598564856871999
728,2,636093,-0.184623808549232,0.0545560341188513,0.000794316374291989
729,2,637041,-0.189253396467788,0.0547784002629274,0.000617544810707433
730,2,637229,-0.187116208457967,0.0544487340986697,0.000659421319659088
731,2,638637,-0.176047677641652,0.0545849771067284,0.00137639940825344
734,2,645476,-0.0954978029168414,0.0561803864205268,0.0900414529192644
735,2,646360,-0.0904009551290329,0.0557612394841805,0.105864389011228
736,2,647193,-0.102211421468754,0.0552772149645204,0.0652836535676046
737,2,647884,-0.110250022998165,0.055591887729395,0.0481192807848033
738,2,649511,-0.0914162181023641,0.0552357750385052,0.0988095452801218
741,2,650924,-0.114887626977444,0.0552743721905853,0.0383855222224985
742,2,654520,-0.0117463364141376,0.0559510308542416,0.833835939165821
743,2,657722,-0.0105530835628011,0.0557952301242585,0.850092159818876
744,2,660189,-0.0165300442339532,0.0556328496693569,0.766544007868542
745,2,662669,-0.00584439203777121,0.0557971901773302,0.916638845848098
746,2,668152,0.0613327469135656,0.0562325613843973,0.276149685130463
747,2,671051,0.114094370169298,0.0556810097482157,0.0411939641226485
748,2,671554,0.124832243234328,0.0562619430202057,0.0271379796288297
749,2,672334,0.107674162056893,0.0558330027399942,0.05459411396572
750,2,678375,0.145319419320847,0.0551634328317568,0.00880125590016927
751,2,679565,0.133729964269785,0.0555058548160339,0.0164947233155555
752,2,680493,0.117524777963951,0.055603786155056,0.0352496082752987
754,2,682076,0.138693345266888,0.055784691626028,0.0133724184138177
755,2,682239,0.119385198841299,0.0559635311644457,0.033591944528148
757,2,687998,0.0776355390003517,0.0560687749735114,0.167034569487564
758,2,689964,0.0642157764310418,0.056165722408856,0.253677704242294
759,2,690583,0.0555968656356413,0.0566878780072052,0.327385728731397
760,2,694474,0.0608953250336741,0.0561775699440907,0.279113761557499
762,2,696541,0.0609363126891869,0.0561815606359973,0.278824925823088
763,2,697507,0.0675901953492176,0.0564300895831566,0.231810698259293
764,2,698030,0.0657900036858027,0.0567704695644392,0.247289588533416
767,2,699381,0.0592321041914363,0.0564034044331445,0.294366993370635
768,2,699384,0.0583688299940155,0.0564059538432162,0.301471121366055
769,2,699889,0.0692597624016639,0.0565978555606067,0.221875150852899
770,2,699929,0.0595033687327133,0.056288192426724,0.291179757663339
771,2,701195,0.0644870030242453,0.0562225638750238,0.252160486142966
772,2,703873,0.00147567336103449,0.0559652459901097,0.978978977165886
773,2,704219,0.0236452415322873,0.0560091992057818,0.673160052402414
776,2,705106,0.00439795878878613,0.0557788781934073,0.937199543566359
777,2,705558,0.00389861711048101,0.0557398883369677,0.944278603056824
778,2,707207,0.0129066322424738,0.056095435383364,0.818160183578299
779,2,707848,-0.0119195166811943,0.0566731265657283,0.833538930985991
780,2,712159,0.0137197520683749,0.0560172255131033,0.806660505565754
781,2,712303,0.0125434933356686,0.0560558943291159,0.823067582645473
782,2,712456,0.00635078949198181,0.0558983650226242,0.909609047393877
783,2,712761,0.0078647780173694,0.0568311339559964,0.890012258055235
786,2,712962,0.00118217272805299,0.0566374939424767,0.983359063153078
788,2,714775,0.0069950552703324,0.0561591315717506,0.900944574173619
789,2,717833,-0.0187638798412785,0.0558918079659628,0.737283056360146
791,2,718552,0.000176307135542619,0.0560874290271051,0.997493682265296
792,2,718598,-0.0107998849489065,0.0560339107968041,0.847274705612872
793,2,718839,0.0197018740805749,0.0567638127983707,0.728734210354546
794,2,718965,-0.018873562183223,0.0562688738863353,0.737509454680552
795,2,719785,0.00462861988728042,0.0559854332018614,0.934156480091016
797,2,722169,0.0082650255519271,0.0563337620784283,0.88344048391152
798,2,723281,-0.00261020938170076,0.0560110023836687,0.962857009032279
800,2,725477,-0.00281558897267398,0.055921131697559,0.959872527074046
801,2,725577,0.0071716767887815,0.056346561148145,0.898792854613576
802,2,734490,-0.0388606872424667,0.0560746334637305,0.488754427628389
803,2,734586,-0.0433993769192333,0.0558077895592294,0.437291496670192
804,2,735866,0.0121769890068229,0.0556620936488647,0.826958543451091
805,2,737571,0.0237837631090702,0.0560469304704891,0.671565851866437
807,2,738941,-0.0307488272159889,0.0556126405247582,0.580674483920696
808,2,741443,-0.00852117822170873,0.0556485544844913,0.878387287895877
809,2,741554,0.00079204644403405,0.0557446970807402,0.988671695274655
810,2,742609,0.0120537935247849,0.0555234452155663,0.828260694184579
811,2,742620,0.00831997740941524,0.0554417766633427,0.880797514588346
812,2,742623,0.00831997740941524,0.0554417766633427,0.880797514588346
813,2,742956,0.0115819484812864,0.0559004647532061,0.835981904169484
814,2,744118,0.0242144899163808,0.0555451349469588,0.663144855192374
815,2,744147,0.0237570265165445,0.0554562293837204,0.668626737547415
816,2,744252,0.0168373843360107,0.0555990683845999,0.762193431569286
817,2,744413,0.0240188179824662,0.0556357171591452,0.666211541840096
818,2,744417,0.0240188179824662,0.0556357171591452,0.666211541840096
819,2,744466,0.020511435369225,0.0558900685461108,0.713841850666937
820,2,746573,0.0783270133712245,0.0553827539526693,0.158159539589622
821,2,747212,0.0861822020082195,0.0556449632144714,0.122328939415414
824,2,750067,0.0669182826191752,0.055403574199696,0.227919972852218
825,2,751443,0.070317747212577,0.055819770051704,0.208599598625195
827,2,758111,0.0642188464907356,0.0556901480029054,0.249630868403198
828,2,760471,0.0456041288985001,0.0554635382941308,0.411497518087583
829,2,762267,0.0535770004682971,0.0553465629943412,0.333693345022508
830,2,764689,0.075741598307695,0.055422896356852,0.172616727868799
831,2,767731,0.0370848656809519,0.0557814072461449,0.506596610071391
832,2,769972,0.02289449679709,0.0554065779702428,0.679704382736435
833,2,772699,0.0276082237143585,0.0566510927439699,0.626321400127164
834,2,773629,0.0575768093340366,0.0554232000823527,0.299582040348413
838,2,774837,0.0305767249807302,0.0555454806919091,0.582337765579308
839,2,777253,0.00659082715573094,0.0555990162424058,0.905705522932315
840,2,778895,0.0170864105363084,0.0555197039367788,0.758451032296069
841,2,779029,0.0262608323139282,0.0564464407544693,0.642050395719344
842,2,780187,0.0109020996076317,0.0557079854220858,0.844956927768734
846,2,780545,0.023841214213527,0.0556965540540897,0.668871781379416
847,2,782605,0.00848411114991865,0.055497695742647,0.878585604228842
848,2,784284,0.0348378327221797,0.0555071609976851,0.530653626703591
849,2,785333,-0.00200282230321519,0.055675049402249,0.971323881290643
850,2,786434,0.006245460576213,0.0559225853381869,0.911140240529212
851,2,787182,0.00231009946534322,0.0562302629095493,0.96725307280623
852,2,787277,0.0137269880626325,0.0560348018957554,0.806620033707499
853,2,788140,0.0140577397437387,0.0557592349637731,0.801098897537306
855,2,789465,0.0107108002379713,0.0559206675517563,0.848216092103689
856,2,789530,0.0146278519453354,0.0559464132591226,0.793888860656588
857,2,790356,-0.00558098349307873,0.0558382682748497,0.920441490226709
858,2,790998,0.00997667559310694,0.0558767326957042,0.858395099901913
859,2,791790,-0.00305605091636357,0.0559233367336783,0.956450490043263
863,2,794032,0.0297342107329216,0.0555890549488603,0.593060434296549
864,2,794999,0.0339484649117899,0.055390512559116,0.540341652851004
865,2,797599,0.048926444222379,0.0554467402101928,0.378158672743454
866,2,799021,0.0157817195709578,0.0558796508993159,0.777784413853653
868,2,799494,0.029868407290192,0.0554207491728483,0.590268612059116
869,2,799991,0.00221321119734622,0.0555270266622486,0.968228653426387
870,2,800811,0.0218377245122515,0.0556988814005448,0.695244894326324
871,2,801661,-0.000744675051372656,0.0586305282673058,0.98987339721664
872,2,801662,0.00298722157448794,0.0585437511843904,0.959334096705188
