SNP,Chr,Pos,Effect,SE,MID2_RSN1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
572,2,453525,-0.123681031753207,0.085994556300295,0.151251194256268
573,2,453768,-0.100186065829862,0.0861951991847096,0.245892310024647
574,2,454027,-0.0828901986153207,0.0858866607219277,0.335149698331174
575,2,455029,-0.0805919665941011,0.0859382795376429,0.348994070501196
576,2,455247,-0.0648700565142656,0.08569780046789,0.449577017301978
579,2,455756,-0.163919469044719,0.0917293294662632,0.0747969002124375
580,2,457024,-0.0710317912374277,0.0863148053033914,0.411098443327322
581,2,457298,-0.0493056916469247,0.0866075043935445,0.569514323343647
582,2,460202,-0.0885733046662388,0.086715854533079,0.307755000336878
586,2,464424,-0.0526944991994611,0.0863485448895444,0.542086576388033
587,2,465824,-0.0634515689105886,0.087178019203084,0.467194589773367
588,2,470145,-0.0982516642204024,0.0858407581381814,0.253158421880571
589,2,470686,-0.0451679884113165,0.0859141185017112,0.599403011937324
590,2,471144,-0.0705718899316052,0.0860142398955831,0.412503326990526
591,2,471830,-0.0461264032161829,0.0858161332653846,0.591259089918385
592,2,472403,-0.0673734873198995,0.0858530158909876,0.433124210557245
593,2,473668,-0.0457731446359242,0.0864602073144685,0.596851858810807
594,2,473888,-0.0186282406258386,0.0858988664556478,0.828440802192697
595,2,474138,-0.0337452296293072,0.0870340543336077,0.698453656527657
596,2,474141,-0.0337452296293072,0.0870340543336077,0.698453656527657
597,2,475703,-0.06549902343938,0.0857394327019267,0.445418575451452
598,2,476732,-0.0329153060986464,0.0856087260593813,0.700850227582017
600,2,477272,-0.0417201988277829,0.0858806779934527,0.627415610384227
601,2,477273,-0.0417201988277829,0.0858806779934527,0.627415610384227
604,2,480275,-0.130671629461366,0.0856658852468932,0.128063830351654
605,2,480340,-0.138848322387114,0.086960086151019,0.111229548207167
607,2,481312,-0.150378195522299,0.0870104591253413,0.0848130023251201
608,2,483628,-0.123457413539683,0.0860511008551704,0.152258269208349
609,2,484021,-0.074920179298943,0.085660258202679,0.382375339514457
610,2,484651,-0.100838252392807,0.0871450541313058,0.248001203289963
611,2,485249,-0.0897967836261265,0.0860111178567613,0.297193477252729
612,2,485603,-0.0561883953162594,0.0855744086813193,0.511864160096962
613,2,486033,-0.107798458393122,0.085819997668227,0.209910571144499
615,2,488757,-0.0661611878202816,0.0862672835328428,0.443634232828927
616,2,490612,-0.037973642103119,0.0859040991165004,0.658725948403434
617,2,491316,-0.0311810920984877,0.0872943968042718,0.721159530052839
618,2,495558,-0.0699445969066382,0.0880403541537174,0.427461088763532
619,2,495559,-0.0663262246361691,0.0879707466793899,0.451377221366334
620,2,498324,-0.0714475609930422,0.0879461114310894,0.417108758299446
621,2,498889,-0.0821937445133354,0.0897493136053337,0.360389262743956
625,2,500276,-0.0564981920851392,0.0878775837486711,0.520693865895735
626,2,500320,-0.0606821946683892,0.0877253238504484,0.489561916381577
627,2,500677,-0.0458215282702614,0.0878013410544894,0.602083052985961
628,2,501170,-0.0563753555711676,0.0874302517712807,0.519473176299247
629,2,501746,-0.0667020960081061,0.0869075324634515,0.443293486211924
630,2,505207,-0.104090152420163,0.0901332811722982,0.248934226571901
632,2,507274,-0.127495645534557,0.0895380501822086,0.155350933078985
633,2,507491,-0.12287409511977,0.0895587045729308,0.170936257550277
634,2,510017,-0.111324918692384,0.0891928853571698,0.212808217196214
635,2,510140,-0.109850791437176,0.0890738791475761,0.21830129007279
636,2,517548,-0.128592317345639,0.0902508953807088,0.155089416494225
637,2,517869,-0.129779041177819,0.0904361830378723,0.152162662192275
638,2,518106,-0.139552798216666,0.0906849219109465,0.12473058316694
639,2,518133,-0.119284865332322,0.0906764497604823,0.189195705606508
640,2,518385,-0.116344340300693,0.0902979658681847,0.198433485743796
641,2,518844,-0.127076443391825,0.0902569777100723,0.160028753716138
642,2,523217,-0.106482260329266,0.0910557620493481,0.243024216416203
643,2,524731,-0.146148579704606,0.0900228579072196,0.105383560216378
644,2,528468,-0.0970979551983983,0.0891774496139317,0.276977213856154
645,2,528729,0.287910225803199,0.136664301595958,0.0358491435171675
646,2,530047,-0.157313704419111,0.0885978519088201,0.0766615402131674
647,2,533672,-0.0342574157984519,0.0899740226472316,0.703619383531259
648,2,538868,0.00869524636044516,0.0895437151133869,0.922697198055004
653,2,542505,0.10286154555314,0.0886780155531213,0.246855474690945
654,2,544518,0.100950255271421,0.0872254452433421,0.247912445816062
655,2,544904,0.127463012053345,0.0879673675627136,0.148230720202158
656,2,544912,0.123241251237721,0.0878323472255199,0.161453479819517
657,2,544962,0.116928746596616,0.0874075742200771,0.181841882773811
658,2,552681,0.021349222001858,0.0870109924712037,0.806318457853214
660,2,553949,-0.00104624684405774,0.08630368467639,0.990334448409184
661,2,555320,-0.00980332453083232,0.0865391056353176,0.909871369372499
662,2,555633,-0.037454086615931,0.0863710789398812,0.664813657386125
663,2,556553,-0.0175378821085259,0.0866359042602371,0.839695608072913
664,2,557658,-0.0553147252180762,0.086234725149336,0.521650677886086
665,2,558703,-0.0178250321998481,0.0859946648360623,0.835910186515546
669,2,567265,-0.0423918077390543,0.0861287554664832,0.62289020182742
670,2,567339,-0.0343450349175585,0.0863531572608734,0.691071387968272
673,2,572291,-0.04892869816498,0.0861438223839856,0.570403888013347
674,2,572565,-0.054795716932421,0.0857511446518596,0.523231761849969
675,2,573554,-0.00587725184508803,0.0858076600256269,0.945431714848328
676,2,573624,-0.030147120077643,0.0863290797498355,0.727138640382643
678,2,573868,-0.012391514213363,0.0862166208806335,0.885799362582276
679,2,573983,-0.0422819774321608,0.0861254543063057,0.623777663238015
680,2,574281,-0.0347474264733439,0.085673883662541,0.685298541652782
681,2,574592,-0.0278875969381647,0.0859987681156524,0.74591885981817
682,2,574678,-0.00285732172243447,0.0856937078432529,0.973419570100891
684,2,577915,0.00207524181496802,0.0856937716064444,0.980693241161216
687,2,582226,0.136321931307351,0.0855447743460818,0.111926437483449
692,2,592973,0.0504447282229704,0.0855947212315603,0.55600757019036
693,2,592989,0.053785489195268,0.0855672538087065,0.53003342580753
694,2,593029,0.0552277976643471,0.0859262915238801,0.52081358939992
695,2,593045,0.056342362681834,0.0871767921338448,0.518505027005818
696,2,593459,0.0545094490755866,0.0859605693617898,0.52641220332414
697,2,594044,0.0673240753180161,0.0853084138341227,0.430533926794148
698,2,595492,0.0456688872475756,0.0875580868615446,0.602287172458592
699,2,598249,0.0519240596171754,0.0862948828128702,0.547756779417775
701,2,602542,0.0549328290341436,0.0856909026847774,0.521901040536805
702,2,604023,0.0674198176203654,0.0857065479085054,0.432023012182978
703,2,609784,0.043442555068119,0.0858734648207644,0.613249406538184
704,2,610624,0.047152827644221,0.085353470733814,0.580995295958538
706,2,616723,0.0329819979063446,0.0854099963667849,0.699610176491471
707,2,618646,-0.0128094491445244,0.0856870537038514,0.881251528000031
708,2,618987,-0.0165091933799122,0.085685260622062,0.847326260637673
709,2,619593,-0.00734953179120398,0.0854190615273388,0.931482695882202
710,2,620149,-0.0055664905927186,0.0854706393816112,0.94810933738402
711,2,620925,-0.00291099935920291,0.0853633388212626,0.972815659630417
715,2,625090,0.0476880629015865,0.0855422639164323,0.577553154536166
716,2,625278,0.0710361580492467,0.0857638455535087,0.408073700853207
717,2,626092,0.0834815791341788,0.0853812484475023,0.328867204235428
718,2,628663,0.0370747877670558,0.0855023750550137,0.664835660432051
719,2,628692,0.0205947112224656,0.086136830268676,0.811172239534444
720,2,630554,0.0144809980260772,0.0859696695582119,0.866331169748123
721,2,633052,0.0237258890951359,0.0856845378361323,0.782020388999747
722,2,633130,-0.0108447839683897,0.0857653826784373,0.899450010970282
723,2,633281,-0.0682920261452327,0.0893132329309043,0.444999750889086
724,2,633308,-0.0241760635222115,0.0866018923033246,0.780283046024942
725,2,633859,-0.03784894620702,0.0857055275727179,0.659037379919568
726,2,635476,-0.0412187200709807,0.0858416684282658,0.631402879807701
727,2,635959,-0.0556945628375496,0.0852475465672298,0.513970501109935
728,2,636093,-0.0559348654489848,0.0853438280958279,0.512633217129422
729,2,637041,-0.0534358303208014,0.0857535757684233,0.533599907258508
730,2,637229,-0.0394548740657224,0.0852437358479848,0.643758672727586
731,2,638637,-0.0634308201796697,0.0852510182362416,0.457342626258494
734,2,645476,0.0849308304481111,0.0867814694103875,0.328410957792834
735,2,646360,0.0727327544100285,0.0861321932466675,0.399000131119551
736,2,647193,0.0746910661237435,0.085473303102045,0.382792633731809
737,2,647884,0.0805766125659451,0.0860079700818449,0.349475945705138
738,2,649511,0.0779728069459483,0.0853190833211874,0.361395048612245
741,2,650924,0.0518163467236537,0.0856249873081856,0.545465169144041
742,2,654520,0.00355593152831174,0.0861974889155981,0.96711727914291
743,2,657722,0.0107253359404254,0.0859547652599946,0.900769665616841
744,2,660189,0.00743807150057102,0.0857119613300692,0.930895704352607
745,2,662669,-0.00424158881071476,0.0859563643759048,0.960671598742671
746,2,668152,0.102827058110392,0.0865990879063112,0.235871445107268
747,2,671051,0.0909345320665216,0.0861491172247383,0.291896631000718
748,2,671554,0.13491695231774,0.0869776150181377,0.121757318309947
749,2,672334,0.087002558034057,0.0863383084580255,0.314291824958981
750,2,678375,0.0796835678614256,0.0857054051409392,0.353142126242053
751,2,679565,0.13377065740919,0.0859121659944837,0.120351581348968
752,2,680493,0.107926235544163,0.0860060785283254,0.21035700738162
754,2,682076,0.170715432767664,0.08620768902817,0.0484480640295056
755,2,682239,0.157569702349212,0.0863592404129829,0.0689089231137133
757,2,687998,0.0435239659279483,0.0865769571992045,0.615474648124988
758,2,689964,0.0592117777283645,0.086625792619866,0.494717132130872
759,2,690583,0.0748351866020205,0.0873555634619914,0.392206587897995
760,2,694474,0.0140982229751729,0.0866819635916025,0.870892515927506
762,2,696541,0.0511286340392867,0.0866488201988426,0.555523061328269
763,2,697507,0.0639561547855906,0.0870402355886182,0.462956221403454
764,2,698030,0.0583448841210898,0.0875658148698742,0.505656168068197
767,2,699381,-0.0142836147358301,0.087021495434592,0.869715720399396
768,2,699384,-0.0273115258910276,0.0870126746309731,0.753797692521135
769,2,699889,0.0779824059061927,0.0872748450752802,0.372183929413285
770,2,699929,0.0553385836535462,0.0867988975389473,0.524180355046128
771,2,701195,0.0369162047262621,0.0867496073249692,0.670695862176478
772,2,703873,0.0612773272866647,0.0861525870432079,0.477389705198261
773,2,704219,0.0105288105129718,0.0863018832377193,0.902968616165841
776,2,705106,0.0199250193206479,0.0859213277344196,0.816751292743134
777,2,705558,0.0292211666391465,0.085853560584781,0.733787463051052
778,2,707207,0.0145572144363743,0.0864177766980209,0.866324476428743
779,2,707848,0.0151876472018564,0.0873064290393771,0.861998228039265
780,2,712159,-0.00791434227904386,0.0863005922966931,0.926983095302543
781,2,712303,0.0126868050531549,0.0863573420683195,0.883286487137395
782,2,712456,0.00847142009714158,0.0861115784516678,0.92168857811408
783,2,712761,-0.00720055502466188,0.0875496469644256,0.934498192654575
786,2,712962,-0.0242359046389815,0.0872403270485955,0.781323757877904
788,2,714775,-0.0427801099715812,0.086484826938952,0.621151726752944
789,2,717833,0.057048980408735,0.0860612789493027,0.507834955352875
791,2,718552,-0.0113601375598383,0.086400322346564,0.895468468036973
792,2,718598,-0.0129407407599952,0.0863217862120313,0.880919028977275
793,2,718839,0.022399735799825,0.0874511964202591,0.797992057771184
794,2,718965,-0.000228689540771432,0.0866957630579061,0.997896800781181
795,2,719785,0.0571913532106337,0.0861924133422673,0.507423515386907
797,2,722169,-0.00872958719306921,0.0867833138473863,0.919932550592644
798,2,723281,0.0786603625887725,0.0861833358941374,0.36201818187745
800,2,725477,0.0796380171723078,0.0860422232884688,0.355302310403271
801,2,725577,0.0938283894095297,0.086659844568556,0.279671528946526
802,2,734490,0.0910571153431024,0.0863054992915883,0.292121382633681
803,2,734586,0.0897173106188419,0.0859126606111986,0.297068101952937
804,2,735866,0.0735089039758201,0.0856637218830059,0.391413934585552
805,2,737571,0.0715622828590223,0.0862780351343249,0.407417120213985
807,2,738941,0.105045036053354,0.0855255639625377,0.220179035601369
808,2,741443,0.0701790429303271,0.0856477876658205,0.413116124387823
809,2,741554,0.0797738847048404,0.0857694530870181,0.352956630124432
810,2,742609,0.0621001823900961,0.0854754500563498,0.467997524806095
811,2,742620,0.061749241908512,0.0853472795594046,0.469848412536894
812,2,742623,0.061749241908512,0.0853472795594046,0.469848412536894
813,2,742956,0.0606020422342849,0.0860592295731526,0.481778784289029
814,2,744118,0.109299513487264,0.0853921359193165,0.201395628239881
815,2,744147,0.109744195645697,0.0852524127577005,0.198838180790753
816,2,744252,0.115402712506002,0.0854407478170155,0.177664639538288
817,2,744413,0.103828970975404,0.0855508978216453,0.22569225495127
818,2,744417,0.103828970975404,0.0855508978216453,0.22569225495127
819,2,744466,0.109982616945951,0.0859156373290832,0.201342326890063
820,2,746573,0.101644603773607,0.0853870489005402,0.234689768438417
821,2,747212,0.13232520085637,0.0857227391201737,0.123571108807424
824,2,750067,0.0492178384822141,0.0854850145358132,0.565152278078343
825,2,751443,0.0475333950733398,0.0861460354315303,0.581450323643417
827,2,758111,0.0635667732799941,0.0858852462419586,0.459709367080472
828,2,760471,0.11613313448589,0.0852994540926575,0.174231753438994
829,2,762267,0.0830164575382004,0.0852598121351239,0.330878208441814
830,2,764689,0.0477823183674235,0.0855665012511095,0.576909466569361
831,2,767731,0.0765434481117026,0.0858882238607178,0.373429770368069
832,2,769972,0.0752326625566735,0.0852802733548356,0.378279088764338
833,2,772699,0.0469272101732409,0.0872643741043215,0.591082236469893
834,2,773629,0.0132881426246984,0.0855066851581409,0.876591086263047
838,2,774837,0.0537995399053164,0.0855563824430256,0.529873774367027
839,2,777253,0.0398841906975173,0.0856254334078782,0.641647069085995
840,2,778895,0.0217493881689975,0.0855314986169463,0.7994233465436
841,2,779029,0.0363474554685051,0.0869606309346663,0.676218813274617
842,2,780187,0.0173339930436139,0.0858176017616032,0.84004366690455
846,2,780545,0.0303939119940174,0.0858073131253483,0.72339209261651
847,2,782605,0.0310841453145975,0.0854807762624073,0.71634527225319
848,2,784284,0.0735766821608168,0.085466562157094,0.389887014725565
849,2,785333,0.0542930427974764,0.08571862991356,0.526891270795367
850,2,786434,0.0276231825400496,0.0861374713320742,0.748637223890477
851,2,787182,0.0555377053974148,0.0865722282591046,0.52160203677225
852,2,787277,0.0356928826680465,0.0863077968288751,0.679452332283415
853,2,788140,0.103796454032135,0.0857267629498034,0.226788840023211
855,2,789465,0.0516826977837935,0.0861060897693029,0.548743970869221
856,2,789530,0.0938857273083205,0.0860485752410637,0.275982623671331
857,2,790356,0.0930877833427103,0.0858770180915504,0.279119586818362
858,2,790998,0.0814526628366826,0.0859725095875326,0.344069430504287
859,2,791790,0.0506009641464874,0.0861079098198202,0.557145675901516
863,2,794032,0.082271776304003,0.0855574068339315,0.336910111555613
864,2,794999,0.0916812232179397,0.0852346609215527,0.282825988556705
865,2,797599,0.106347060982104,0.0853220640619569,0.21343701090984
866,2,799021,0.000799501075100711,0.0860920698964721,0.992595731989361
868,2,799494,0.0296972112851877,0.0853959095651082,0.728228318681278
869,2,799991,0.0660888534002902,0.0854669767184183,0.439881451947396
870,2,800811,0.0748371502308365,0.0857300777705843,0.383289593984862
871,2,801661,-0.013808678607544,0.0903171002131843,0.878571529108696
872,2,801662,-0.0238351151462526,0.0901777998503155,0.791693415492218
874,2,801676,0.0603315547110332,0.134569869737628,0.654190936363878
875,2,801677,0.0387990653187522,0.132932510374985,0.770557163944138
876,2,801689,0.310629929713059,0.39993524825532,0.437855590952565
877,2,801690,0.310629929713059,0.39993524825532,0.437855590952565
