SNP,Chr,Pos,Effect,SE,ERV25_PIS1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
591,2,471830,-0.189837248602036,0.121003837358977,0.117578085754371
592,2,472403,-0.21717819058055,0.120982378948417,0.0734894828006591
593,2,473668,-0.255237022426898,0.121578169405694,0.0364943233659563
594,2,473888,-0.227716113265707,0.120894380563353,0.0604415017290411
595,2,474138,-0.25903497117956,0.122349740330677,0.0349445447009788
596,2,474141,-0.25903497117956,0.122349740330677,0.0349445447009788
597,2,475703,-0.22436332336381,0.12077809766142,0.0640513754299533
598,2,476732,-0.306632074023829,0.120002595011548,0.0110309874906727
600,2,477272,-0.305604579497237,0.120413548291418,0.0115794492229191
601,2,477273,-0.305604579497237,0.120413548291418,0.0115794492229191
604,2,480275,-0.144162148274864,0.12131904485588,0.23551821104357
605,2,480340,-0.156015799400025,0.123156973889804,0.206060416874019
607,2,481312,-0.173264075210883,0.123239520035266,0.160629467856957
608,2,483628,-0.143877574346677,0.121821499758369,0.238377028938329
609,2,484021,-0.121930257104553,0.121112286595571,0.314742684017969
610,2,484651,-0.158113126084382,0.123201326051735,0.200203660311343
611,2,485249,-0.118688922228327,0.121674864490472,0.330000283886782
612,2,485603,-0.102628098873014,0.120984050102952,0.396858038661482
613,2,486033,-0.110744589179955,0.121508842530733,0.362700417807565
615,2,488757,-0.089137509389167,0.122022801583343,0.465569887918483
616,2,490612,-0.0247611415240764,0.12152619025481,0.838665116141051
617,2,491316,0.00371317684000672,0.123488252614422,0.976028961483977
618,2,495558,0.0623241319672978,0.124588276184662,0.617217280604641
619,2,495559,0.071086137558996,0.124465353662395,0.568273639300197
620,2,498324,0.00659815031736954,0.12450359513717,0.957765342662542
621,2,498889,0.0498384095834012,0.127061272267168,0.695118208913674
625,2,500276,0.0263287590162051,0.124355791455216,0.832446723345112
626,2,500320,0.0177255014462001,0.12415606699641,0.886554941066637
627,2,500677,0.0184679150983669,0.124227112566276,0.881904828137979
628,2,501170,0.0505085194580837,0.123701843199695,0.683294727374109
629,2,501746,0.00679509976535009,0.123020918494578,0.955982239225858
630,2,505207,-0.021277015145053,0.127716888770824,0.867783987949133
632,2,507274,0.00779728487169162,0.127001942020521,0.951079375791653
633,2,507491,0.00476344173473064,0.127005684484003,0.970102967175938
634,2,510017,0.00138945639159926,0.126429289686114,0.991237642992389
635,2,510140,0.00424538091224047,0.126253844633878,0.973194588962804
636,2,517548,-0.00760274052299859,0.128013559431185,0.952674989966621
637,2,517869,-0.00447032740272246,0.128282066434286,0.972220928061312
638,2,518106,-0.00209081377083353,0.128690999286345,0.987046697526596
639,2,518133,-0.0147567499115278,0.128561136337911,0.908681663740385
640,2,518385,0.00592151290819887,0.128013811012709,0.963131705418043
641,2,518844,0.00685087277177576,0.128013679673429,0.957350479208215
642,2,523217,0.0098890317173419,0.129034188690568,0.938954270451035
643,2,524731,-0.00266567257738948,0.127799503622959,0.983370524724776
644,2,528468,0.0305922254810342,0.126330550816142,0.808796694558954
645,2,528729,0.348235114821042,0.193619342143198,0.072943201179733
646,2,530047,-0.00202799123290398,0.125867956211696,0.987154099982774
647,2,533672,0.128247621428904,0.127099032232247,0.313648050532804
648,2,538868,0.293852681441731,0.125679714912973,0.0199395455671254
653,2,542505,0.289739079029815,0.124712000832443,0.0207324963382512
654,2,544518,0.155878990338264,0.12332365441092,0.207070178985102
655,2,544904,0.140455840219082,0.124563251797417,0.260260435269671
656,2,544912,0.137736194183932,0.124357009562358,0.268794391149286
657,2,544962,0.163547041844445,0.12363308124546,0.18674419843973
658,2,552681,0.170117928255861,0.122742244438613,0.166628820528714
660,2,553949,0.159560637550897,0.121769107975164,0.190928066598715
661,2,555320,0.0989861171029396,0.122286628469828,0.418795958027369
662,2,555633,0.106672485498182,0.122060751041428,0.382750820893289
663,2,556553,0.082390973777634,0.122463374596154,0.501527096994314
664,2,557658,0.0548551670757602,0.122003468923205,0.65326060804672
665,2,558703,0.0774898192608887,0.121565262983312,0.52425546898909
669,2,567265,-0.000184002391778904,0.121859250313334,0.998796080943884
670,2,567339,0.00734575957084943,0.122161581165758,0.952084926912147
673,2,572291,-0.129197040478491,0.12170031407703,0.289143116529527
674,2,572565,-0.125913842075246,0.121168314107499,0.299439362701595
675,2,573554,-0.185655770055471,0.120961175850765,0.12571947031188
676,2,573624,-0.191105827401338,0.121697547619264,0.11723325739103
678,2,573868,-0.138191736851031,0.121723280959314,0.257022314249223
679,2,573983,-0.16318291064401,0.121544442313751,0.180271328601124
680,2,574281,-0.175374322673079,0.120842366976362,0.147594110890259
681,2,574592,-0.161974520658527,0.121345868610631,0.182796524005717
682,2,574678,-0.167280376513693,0.120874870818304,0.167259291727417
684,2,577915,-0.168879018602282,0.120868573334124,0.163227443930101
687,2,582226,-0.15912647524857,0.121130190154703,0.189806585351412
692,2,592973,-0.0221470372923631,0.121115946601151,0.855014299524157
693,2,592989,-0.0185712484995896,0.121086966654357,0.878193222854585
694,2,593029,-0.0280881934141993,0.121593002101243,0.817447289782454
695,2,593045,0.00246471851597932,0.123372622946428,0.984072337390047
696,2,593459,-0.0220167155046014,0.121643164877866,0.856475947501263
697,2,594044,-0.0167133604433645,0.120760313031908,0.890002342617625
698,2,595492,-0.00938171615504496,0.123885758483389,0.939677785504078
699,2,598249,0.0241128088758383,0.122108253156027,0.843572822123404
701,2,602542,0.0603198848640061,0.121226197110064,0.619089013446066
702,2,604023,0.0824606137394973,0.121247093660911,0.496884494372584
703,2,609784,0.076860086872454,0.12143151635803,0.527176060549516
704,2,610624,0.0788790477611651,0.120700104630767,0.51385127088149
706,2,616723,0.0332796093711075,0.120813399397506,0.783121797848003
707,2,618646,0.075975161625454,0.121129088007002,0.530917397786775
708,2,618987,0.0862466923325754,0.121109601845629,0.476850012587809
709,2,619593,0.0443208960180103,0.120791927063198,0.713899022016846
710,2,620149,0.0448516966901571,0.120863795490735,0.710790946714288
711,2,620925,0.0375030954021587,0.120718577367845,0.756238291765629
715,2,625090,0.11879813275882,0.120875929089612,0.326373827243637
716,2,625278,0.138278188791232,0.121195895528327,0.254665095393331
717,2,626092,0.118482354585852,0.120759076085219,0.327192419614251
718,2,628663,0.141458868749651,0.120729187048182,0.24210615062413
719,2,628692,0.156766521710288,0.121552703254212,0.197999157794283
720,2,630554,0.0741736514183619,0.121533235317511,0.542045354286008
721,2,633052,0.046411934165681,0.121177157065957,0.701943670945031
722,2,633130,0.0372395371610446,0.121290069977596,0.7590025367993
723,2,633281,-0.0207650541691573,0.126421207883651,0.869626040419503
724,2,633308,-0.00382099369966571,0.122499997399608,0.975134218544898
725,2,633859,0.0191885945806304,0.121248039200332,0.874343201089908
726,2,635476,-0.00619778687022593,0.121450608456906,0.959329413822917
727,2,635959,0.00479343778139121,0.120643711281977,0.968329106475823
728,2,636093,0.0082968109290541,0.120779898089427,0.945272374580417
729,2,637041,0.00284131799328816,0.121353411540376,0.981333600821307
730,2,637229,0.01960019253825,0.12059778470159,0.870985191714512
731,2,638637,-0.0288203239315366,0.120660779859532,0.811357312627503
734,2,645476,0.168167970665689,0.122580689771561,0.170967020926467
735,2,646360,0.153920633892865,0.121669804176685,0.206681248520729
736,2,647193,0.121853906786419,0.120847185294413,0.313986472939306
737,2,647884,0.147779932074223,0.121543521130553,0.224850635497446
738,2,649511,0.0877284919092396,0.120724694388238,0.467902229613712
741,2,650924,0.029617357953543,0.121157494344858,0.807021737729804
742,2,654520,0.0100156317550457,0.121913800825961,0.934571301239425
743,2,657722,-0.0657142092441255,0.121523731139831,0.589019526443958
744,2,660189,-0.0250192324011663,0.121221938609022,0.83660374644939
745,2,662669,-0.0601660137605328,0.121531871224398,0.620863184045466
746,2,668152,-0.120406479218719,0.122559600114945,0.32655989569567
747,2,671051,-0.00339420767609666,0.122038265004085,0.977827292501339
748,2,671554,0.0273627787745765,0.123428010062395,0.824683259337674
749,2,672334,-0.000554991957130158,0.122289350346027,0.996381496105075
750,2,678375,-0.0679517864155498,0.12131311310752,0.575742275982939
751,2,679565,-0.0976953674068445,0.12181675673364,0.423100447198223
752,2,680493,-0.191642538106599,0.121487517469851,0.115583819804448
754,2,682076,-0.064474732033545,0.122556455283004,0.59916165923243
755,2,682239,-0.0953175566937964,0.12261314731842,0.43745262980248
757,2,687998,-0.221675349855836,0.121925668244916,0.0698934155975169
758,2,689964,-0.220675252183084,0.122037599438392,0.0714175129195315
759,2,690583,-0.184429851045726,0.123290820786398,0.135575072101997
760,2,694474,-0.207265161975724,0.122107184303608,0.0905017800755091
762,2,696541,-0.184095454252651,0.122221306698222,0.13289813197517
763,2,697507,-0.186245509156291,0.122801287175453,0.130252238764003
764,2,698030,-0.187139245870531,0.123526918560546,0.130675558526733
767,2,699381,-0.165429282293761,0.12276947970459,0.17869027114956
768,2,699384,-0.154868325558702,0.122808500204636,0.20812166511348
769,2,699889,-0.0371991081906636,0.123562098413405,0.763549059896198
770,2,699929,-0.050492359992238,0.122806541683414,0.681209351526508
771,2,701195,-0.144241640445855,0.122486677189537,0.239745110673469
772,2,703873,-0.185863409076508,0.121536510604846,0.127090511668264
773,2,704219,-0.194132160137921,0.121626790979773,0.11135460390133
776,2,705106,-0.199707804047314,0.121067618278903,0.0999233284711114
777,2,705558,-0.206919476222716,0.120947772314773,0.0879934771807101
778,2,707207,-0.160210480296781,0.121933352179324,0.189726870074966
779,2,707848,-0.213743324816117,0.122963266484333,0.083035260292716
780,2,712159,-0.220925250321232,0.121494254924892,0.0698502347169709
781,2,712303,-0.232449871464926,0.121516296398721,0.0565682885326507
782,2,712456,-0.23648004182239,0.121142725124372,0.0517192383996441
783,2,712761,-0.214435145421005,0.123301203690341,0.0828860363011094
786,2,712962,-0.224542918282953,0.122823030649384,0.0683659683627662
788,2,714775,-0.227957767647112,0.121760450434614,0.0620079740664908
789,2,717833,-0.120157784486163,0.12162973969141,0.323879221960049
791,2,718552,-0.127772873210152,0.122015170434056,0.295729168408229
792,2,718598,-0.148740926602481,0.121837428697114,0.222970990655038
793,2,718839,-0.145235186129354,0.123457598960416,0.240228845096903
794,2,718965,-0.132832077523537,0.12241542747781,0.278621121683834
795,2,719785,-0.113828532133533,0.121832949204252,0.350787785603758
797,2,722169,-0.144832156058044,0.122502703296609,0.23789147376485
798,2,723281,-0.0889594588840511,0.121946513301685,0.466182253102582
800,2,725477,-0.0841420434599224,0.121760316529883,0.489990480940287
801,2,725577,-0.0900393719420216,0.122678395422522,0.463468575107686
802,2,734490,-0.122833155359843,0.122084823617934,0.315042396752141
803,2,734586,-0.104257472833602,0.121572796499084,0.391710481996144
804,2,735866,-0.0929515535124611,0.121185090585195,0.443581495519434
805,2,737571,-0.0632732841749437,0.122101014198045,0.604640298347671
807,2,738941,-0.0995659488270346,0.12110663223804,0.411555273389689
808,2,741443,-0.0949221838842908,0.121147040286498,0.433842085794875
809,2,741554,-0.0836938367202928,0.121376110900848,0.490935736748256
810,2,742609,-0.163152520821676,0.120671754262879,0.177229488792967
811,2,742620,-0.169004328284201,0.120466266933211,0.161520125009438
812,2,742623,-0.169004328284201,0.120466266933211,0.161520125009438
813,2,742956,-0.177094635321293,0.12143933364647,0.145647784194379
814,2,744118,-0.140109684937778,0.120825643489045,0.246994539415395
815,2,744147,-0.141934291482149,0.120624351155067,0.240122609154281
816,2,744252,-0.123149484012512,0.120978795080984,0.309402332642317
817,2,744413,-0.167176339037624,0.120925421124805,0.167699996051053
818,2,744417,-0.167176339037624,0.120925421124805,0.167699996051053
819,2,744466,-0.18776948591426,0.121387045691927,0.122791592023156
820,2,746573,-0.124124246677817,0.12083010064986,0.305000201009292
821,2,747212,-0.112278541192822,0.121504854521006,0.356083020265783
824,2,750067,-0.100151802100702,0.120846221314879,0.407803568450544
825,2,751443,-0.173666126368682,0.121543462741672,0.153934568248776
827,2,758111,-0.0916693935982887,0.121469315072732,0.450949460277713
828,2,760471,-0.0325474645883288,0.120948458199108,0.788008454850134
829,2,762267,-0.0414158848188752,0.120730159730432,0.731768759738064
830,2,764689,-0.0213843435829614,0.121070319070654,0.85990231059508
831,2,767731,0.00478288899343861,0.121613574923183,0.968650654930108
832,2,769972,0.0161679608493687,0.120747215652768,0.893558553108925
833,2,772699,0.077216375424077,0.123405766132865,0.531908685861991
834,2,773629,0.0676517722501327,0.120888147552813,0.576091609891883
838,2,774837,0.002262668351918,0.121075609005616,0.985100510860076
839,2,777253,0.0414291132492741,0.121122719977486,0.732522483535305
840,2,778895,-0.00014868547002056,0.120983798187233,0.999020118194747
841,2,779029,0.00722230308668466,0.123023864707332,0.953219084071705
842,2,780187,0.0761293304929785,0.121316739072354,0.530720619186835
846,2,780545,0.0226979614402146,0.121378375499693,0.851766737578704
847,2,782605,0.0465991695250937,0.120898183803389,0.700142547004375
848,2,784284,0.00962526926971535,0.121006618451615,0.936645542467617
849,2,785333,-0.00420319212511555,0.121306057521882,0.972378828084977
850,2,786434,0.0137049331890442,0.121845347426079,0.910508266881266
851,2,787182,0.0413188371034365,0.122496306561373,0.736086106423153
852,2,787277,0.0184662369381273,0.122096299816463,0.87987025484655
853,2,788140,0.055073636128192,0.121465039616716,0.65053110718477
855,2,789465,0.0297165315248705,0.121837265033202,0.807447273349635
856,2,789530,0.0819551765063568,0.121831033845933,0.501581196438242
857,2,790356,0.0133566913567965,0.121661310866104,0.912641592474624
858,2,790998,0.0490482134106626,0.121722979754998,0.687229308199756
859,2,791790,0.0325912174632152,0.121835182694657,0.789238503922465
863,2,794032,0.0470596499734423,0.121141857766434,0.697904434826791
864,2,794999,0.0541948886380698,0.120715824353641,0.653746080560681
865,2,797599,0.0467539294965159,0.120916157378524,0.699237920188075
866,2,799021,-0.0263502484408017,0.121757509273496,0.828788663086745
868,2,799494,-0.0292920124606394,0.120791573814047,0.808533231640173
869,2,799991,-0.037614425063955,0.120967232865936,0.756024277004734
870,2,800811,-0.0443740858154988,0.121361408403173,0.714855796200695
871,2,801661,-0.0468384268817112,0.127721206632943,0.714044650762612
872,2,801662,-0.0639092808649808,0.127511540948855,0.616540032437314
874,2,801676,-0.019152330239006,0.190382303518906,0.919925647770505
875,2,801677,0.0040960119858795,0.188037588664015,0.982633408373231
876,2,801689,-0.322632921487056,0.565876881215052,0.5689407937226
877,2,801690,-0.322632921487056,0.565876881215052,0.5689407937226
879,2,802096,-0.0767778565710937,0.125096808211678,0.539777471458399
880,2,802200,0.109466061623274,0.154918161578807,0.480277660242656
883,2,802702,0.053832117196337,0.154030765633506,0.726930338776749
884,2,803024,-0.0392183648300399,0.153808916187186,0.79888619326916
885,2,803493,0.175394793340026,0.153539544135449,0.254085782559631
886,2,804707,0.0751707765276799,0.122078952411834,0.538452762633826
887,3,450,-0.0185107755933391,0.126783713629923,0.884002525631866
889,3,493,-0.0282864060594881,0.127675935322674,0.824793518048935
891,3,550,-0.062277798101164,0.12852079732228,0.628279305242894
892,3,583,0.0180356726036748,0.134293687447387,0.893241711575411
904,3,1886,0.200022464790406,0.122345617706397,0.102962057602284
