SNP,Chr,Pos,Effect,SE,HUG1_ALO1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
571,2,451784,-0.130903985578658,0.075383899068083,0.0833482456806862
572,2,453525,-0.0695677390512114,0.0756383255846378,0.358335705179204
573,2,453768,-0.0390187617541298,0.0758004097412264,0.607045260493924
574,2,454027,-0.0557780219853539,0.0754542992586664,0.460259093725515
575,2,455029,-0.0305686977704995,0.0755349933791457,0.685946210376501
576,2,455247,-0.0272565298637076,0.075294493532648,0.717569395839163
579,2,455756,-0.0268331462083897,0.0808943211940609,0.740307982937246
580,2,457024,-0.0279020552508655,0.0758473143044799,0.713189628485603
581,2,457298,-0.0527137049657495,0.0760293441442752,0.488556104423024
582,2,460202,-0.0458140291641089,0.0762147671039865,0.548147533305607
586,2,464424,-0.0556429334331014,0.0758009615916234,0.46339560257292
587,2,465824,-0.092101788469562,0.0764475434375426,0.229098783108471
588,2,470145,-0.0783343399591133,0.0753974909531628,0.299538376904868
589,2,470686,-0.0720509515646042,0.0753693897130833,0.339741095582906
590,2,471144,-0.0739835523994847,0.0754946261927568,0.327764988765968
591,2,471830,-0.0916517863133709,0.0752241507183798,0.223892326213104
592,2,472403,-0.0422190904116557,0.0754159674680007,0.575959772913032
593,2,473668,-0.127329052435298,0.0756440145452931,0.0932075840155904
594,2,473888,-0.0972273474073679,0.0752512688418801,0.197189894160679
595,2,474138,-0.0939998683605762,0.0762730847473529,0.218615403101584
596,2,474141,-0.0939998683605762,0.0762730847473529,0.218615403101584
597,2,475703,-0.0832630970792306,0.0752157408304079,0.269051883397505
598,2,476732,-0.0898917910150583,0.0750325613569478,0.231706339011815
600,2,477272,-0.0610200421995447,0.0753632519226086,0.418670135416998
601,2,477273,-0.0610200421995447,0.0753632519226086,0.418670135416998
604,2,480275,-0.0213858812243627,0.0754583038801576,0.777026231655014
605,2,480340,-0.0251855255407227,0.0766192834988041,0.74256980237987
607,2,481312,-0.0543496463753607,0.0766680074382937,0.478856896127977
608,2,483628,0.0260776805053322,0.0757648964268644,0.730906750314569
609,2,484021,0.0173252601271403,0.0752902623235003,0.818137335573708
610,2,484651,0.00335380413594244,0.0766629646266088,0.965130503874579
611,2,485249,0.0227749692645982,0.0756293239828681,0.763485500084223
612,2,485603,-0.0152982321949152,0.0751805380664797,0.838871966578892
613,2,486033,0.0077252832772034,0.0755218149502668,0.918582926155236
615,2,488757,-0.010094284912046,0.075808636202204,0.894146818366867
616,2,490612,0.0212230950242522,0.0754409809748868,0.778629412643843
617,2,491316,-0.0252915391215145,0.0766513531231392,0.741629270237705
618,2,495558,-0.0239585705152543,0.077362884340744,0.75697886170069
619,2,495559,-0.023786694414518,0.0772949957793018,0.758462336113523
620,2,498324,-0.0360632122322795,0.0772698825260025,0.640989865084354
621,2,498889,-0.0379692414287125,0.0788725523160948,0.6305305624913
625,2,500276,-0.0335618978166541,0.0771858872681071,0.663959437667629
626,2,500320,-0.0312189674894148,0.0770619752513486,0.685638325186781
627,2,500677,-0.0340192798710812,0.0771029244423209,0.659324534503934
628,2,501170,-0.0614700480987644,0.0767440988992653,0.423685321335032
629,2,501746,-0.0721168824290621,0.0762767606980896,0.34506906909183
630,2,505207,-0.0310669495338354,0.0792741390970632,0.695374041890625
632,2,507274,-0.124062472056704,0.0785678466942757,0.115220474714581
633,2,507491,-0.113091775110638,0.0786168028626324,0.151172814634066
634,2,510017,-0.116503078021471,0.0782435962940902,0.137385715018137
635,2,510140,-0.129592897535968,0.0780760293617208,0.0978368008833674
636,2,517548,-0.051621060670302,0.0794253319182179,0.516158899339463
637,2,517869,-0.0348658973186851,0.0796176480669639,0.661714506996532
638,2,518106,-0.0551720584237763,0.0798390504894242,0.489993938915384
639,2,518133,-0.0669033888860397,0.0797343995000605,0.401993337485624
640,2,518385,-0.0326880378332062,0.0794537930954757,0.681022023479814
641,2,518844,-0.0275966551688502,0.0794592646219327,0.728568645393131
642,2,523217,-0.025239420001872,0.0800954635970894,0.752859224910531
643,2,524731,-0.0381133242553735,0.0793136648827076,0.631141711985912
644,2,528468,-0.0906342364457617,0.0782856369129717,0.247753808925362
645,2,528729,-0.191895689947918,0.120318108302903,0.111628856558758
646,2,530047,-0.0984631084184318,0.0779645168093488,0.207450760748765
647,2,533672,-0.0754519615257399,0.078916287447547,0.339675387447028
648,2,538868,-0.142163915296471,0.0782604590348333,0.0701342785033103
653,2,542505,-0.0711959991392441,0.0779203783478819,0.361497140131268
654,2,544518,-0.0554770199582115,0.0766771163249457,0.469842889446289
655,2,544904,-0.0429563083691913,0.0774358431245189,0.579427803895063
656,2,544912,-0.04265265636726,0.077303113459046,0.581462882561108
657,2,544962,-0.040223553017718,0.0769132025630263,0.601320913552529
658,2,552681,-0.140538875314881,0.0760399633088096,0.0654061929810573
660,2,553949,-0.160820484070787,0.0752944631026679,0.0333761819393329
661,2,555320,-0.199522756080162,0.0752417980576307,0.00836862382144327
662,2,555633,-0.172815377119091,0.0752990894002351,0.0223161690253013
663,2,556553,-0.186017644218,0.0754285366036004,0.0141322646890903
664,2,557658,-0.160805160001461,0.0752779991811997,0.0333545379844856
665,2,558703,-0.163273547584738,0.0750109706258932,0.0301680397262626
669,2,567265,-0.181233214423818,0.0750342821964868,0.0162279892530131
670,2,567339,-0.165255300881999,0.075328076299297,0.0289006871179093
673,2,572291,-0.203750525289961,0.0748925294460722,0.00683952937868389
674,2,572565,-0.230592646950749,0.0743313656306787,0.00207549315037474
675,2,573554,-0.22719201910604,0.0743676998348731,0.00242191780636859
676,2,573624,-0.209125122838771,0.0749933017184273,0.00558076990237052
678,2,573868,-0.22372172220018,0.0747628720597442,0.00296256460386734
679,2,573983,-0.21915278362889,0.0747440630979334,0.00358704750571931
680,2,574281,-0.223983778511333,0.0742935422755141,0.00275715163673354
681,2,574592,-0.227351489050288,0.0745472111290717,0.00246327058348407
682,2,574678,-0.237296919559874,0.0741763678984517,0.0015034466936844
684,2,577915,-0.194751873872869,0.0745265448922483,0.00935386720575996
687,2,582226,-0.21405840781382,0.0745168097869212,0.00431695074915561
692,2,592973,-0.256156739738524,0.0739475316104381,0.000597602422049265
693,2,592989,-0.26577021654344,0.0738319666434403,0.000364198829547741
694,2,593029,-0.267328769912896,0.0741391957818152,0.000356040505752674
695,2,593045,-0.286112912130286,0.0750621916059699,0.000162825485292586
696,2,593459,-0.280617536280607,0.0740294750005359,0.000176676138478956
697,2,594044,-0.270003951658294,0.0735813461257608,0.000280569902877039
698,2,595492,-0.243705909009205,0.0758087749799791,0.00142603904381418
699,2,598249,-0.23542678890236,0.0747678036002188,0.0017793581537256
701,2,602542,-0.202617845829078,0.0745087475172978,0.0068636456707441
702,2,604023,-0.224320900029464,0.0743687355239627,0.00274402651435053
703,2,609784,-0.216038921993856,0.0745474032817359,0.00398997455564095
704,2,610624,-0.210400813517835,0.0741364599952568,0.00480184124600511
706,2,616723,-0.184728597559874,0.0743633816199626,0.0134498463315271
707,2,618646,-0.1949443700545,0.0745215049680742,0.00928005481100051
708,2,618987,-0.194818474247752,0.0745224376282069,0.00932605158813139
709,2,619593,-0.182271573211661,0.0743734027424754,0.0147398850023177
710,2,620149,-0.19518551466731,0.0743259012550568,0.0090136090556973
711,2,620925,-0.192574587226326,0.0742497536651694,0.00989288370874944
715,2,625090,-0.190371804604444,0.0744576394533004,0.0109823116248039
716,2,625278,-0.194452523250802,0.0746646558958812,0.00959393213265971
717,2,626092,-0.188777052212233,0.0743954894190257,0.0115950041031304
718,2,628663,-0.114461070698649,0.0748482976992102,0.127100334375472
719,2,628692,-0.102637637723001,0.0754415092386845,0.174542065118645
720,2,630554,-0.149532428898693,0.0750684511260946,0.0471468091814902
721,2,633052,-0.165920125581443,0.0747239202846611,0.0270232321131491
722,2,633130,-0.165559632541164,0.0747911534805057,0.0274933403454075
723,2,633281,-0.163591043228732,0.0780024273170707,0.0366818267676301
724,2,633308,-0.17852383072196,0.075453727547184,0.0185208421482679
725,2,633859,-0.159667145641928,0.0747937466962786,0.0334683945664184
726,2,635476,-0.196027089019495,0.0746729868411426,0.00903794206855819
727,2,635959,-0.142329446956861,0.0745132238624152,0.0569274566862297
728,2,636093,-0.161156922945895,0.0744899704408733,0.0311754607871545
729,2,637041,-0.197626030443453,0.0745998873585836,0.00843218059227362
730,2,637229,-0.198563777120138,0.0741217857108618,0.00773245410383049
731,2,638637,-0.161987255428215,0.0744160128073517,0.0301592076327705
734,2,645476,-0.0745272795581373,0.0761990723943698,0.328714356123896
735,2,646360,-0.0618825156940427,0.0756335074198854,0.413801134082617
736,2,647193,-0.0662404772560999,0.075048664379938,0.378034890920575
737,2,647884,-0.0716293375007054,0.0755174213568704,0.343516696341742
738,2,649511,-0.0685830439356936,0.0749145795726115,0.360562933774473
741,2,650924,-0.0584865822558893,0.0751580375280601,0.43698338790795
742,2,654520,0.13616175262462,0.0753385923550394,0.0715619316671119
743,2,657722,0.110909542749763,0.0752435102286814,0.141370617056728
744,2,660189,0.103071609845954,0.075060449401999,0.170567556586107
745,2,662669,0.104499521470824,0.0752694983390824,0.16590955921874
746,2,668152,0.0952134197073427,0.0760217798670052,0.211235330690305
747,2,671051,0.137839796353654,0.0754069380811425,0.0684015775834144
748,2,671554,0.141057202308201,0.0762623478427641,0.0652024331155609
749,2,672334,0.121952090233628,0.075640798356534,0.107800586738665
750,2,678375,0.150905698173182,0.0749168589324126,0.0447351983617024
751,2,679565,0.13162576838837,0.0753693553181197,0.0816096241879767
752,2,680493,0.0587226077860665,0.0756217966441625,0.437956006153753
754,2,682076,0.0937636979707247,0.0759506414005807,0.217824913390526
755,2,682239,0.0924663538952117,0.0760257991355015,0.224702470357118
757,2,687998,0.129405783707661,0.075734029993861,0.0883878678974655
758,2,689964,0.110856877757129,0.075883526744426,0.144937326778519
759,2,690583,0.0833581091362896,0.0766544317193546,0.277578500306598
760,2,694474,0.130171778363854,0.075798439557633,0.086793921676577
762,2,696541,0.13361998803343,0.0757870234055677,0.0787490590647433
763,2,697507,0.13739694101138,0.076134172649272,0.0719786875967328
764,2,698030,0.103824288869228,0.0767372632620505,0.176926622744342
767,2,699381,0.121909877616051,0.0761366251298926,0.110227369397277
768,2,699384,0.123674525120461,0.0761285623756835,0.105151356149287
769,2,699889,0.112014124755987,0.076486761243825,0.143950006363785
770,2,699929,0.134046286478245,0.0759236307832993,0.0783373514796966
771,2,701195,0.0709230926409505,0.076096931964222,0.351968413152854
772,2,703873,0.00559095069573612,0.0757003512284979,0.941166531209297
773,2,704219,0.00643561185527985,0.0757786630917048,0.932368018697708
776,2,705106,0.0298861044556663,0.0754326675531638,0.692199978982498
777,2,705558,0.0209433182593876,0.0753883155006676,0.78132400174187
778,2,707207,0.046729085637025,0.0758418800129077,0.538200354887859
779,2,707848,0.0310009112730606,0.076645413884296,0.686110744492798
780,2,712159,0.0351555196448863,0.0757545037725529,0.642882445422174
781,2,712303,0.0370313012069969,0.0758032340620442,0.625485783755984
782,2,712456,0.0479822363691568,0.0755686369878152,0.525872955039535
783,2,712761,0.0430453811583251,0.0768400340643735,0.575701960733314
786,2,712962,0.0336501636768416,0.0765892803380319,0.660670506315426
788,2,714775,0.0323595586966354,0.0759452609826693,0.670301550770775
789,2,717833,-0.0061473826084123,0.0756128865352865,0.935248871795555
791,2,718552,0.0191974498416155,0.0758592513119627,0.800363986176136
792,2,718598,0.0192085648589174,0.0757908331192342,0.800074373393122
793,2,718839,0.0364841817518627,0.0767695804660039,0.63490792431637
794,2,718965,0.0152384882681503,0.0761193679102907,0.84144570656326
795,2,719785,-0.0333251637273142,0.0757081259235977,0.660076517462677
797,2,722169,-0.00484113401623754,0.0762012189528604,0.949379692535873
798,2,723281,-0.0231852879314666,0.0757529359680082,0.759735928022786
800,2,725477,-0.00812930537813883,0.0756402248857277,0.914474553982732
801,2,725577,-0.0329219927321744,0.0761982478350191,0.665963717528877
802,2,734490,-0.130588009895282,0.0755814916489684,0.0849026922607003
803,2,734586,-0.108362975145886,0.0753320476867523,0.15118641916447
804,2,735866,-0.0504999951639873,0.0752479197200007,0.502586271880367
805,2,737571,-0.00495312656656288,0.075830227484311,0.947957284647507
807,2,738941,-0.0567309265035023,0.0751958802424028,0.451086881964203
808,2,741443,0.0134437860156516,0.0752715907183745,0.858351332945637
809,2,741554,0.0384483039918937,0.0753747853926289,0.610303669075163
810,2,742609,-0.00599590596568372,0.0751075993544266,0.936416999002148
811,2,742620,-0.00332641340201506,0.0749949788274747,0.964646392603047
812,2,742623,-0.00332641340201506,0.0749949788274747,0.964646392603047
813,2,742956,-0.00531062673947424,0.075617304952613,0.944050118940113
814,2,744118,-0.0292827950757016,0.0751366613226813,0.696973363754632
815,2,744147,-0.0276136675678273,0.0750174455609833,0.713021823585108
816,2,744252,-0.0193431897907702,0.0752082770849247,0.79717812575348
817,2,744413,-0.0196179352443617,0.0752677494228605,0.79452059068878
818,2,744417,-0.0196179352443617,0.0752677494228605,0.79452059068878
819,2,744466,-0.00506431185660666,0.075613114008096,0.946638222691905
820,2,746573,-0.00406134658367335,0.0751245879455776,0.956916762386752
821,2,747212,-0.0223383531416108,0.0755135749079508,0.767542221569673
824,2,750067,-0.00214548665571196,0.0750957315464744,0.977223666814564
825,2,751443,0.0115814064428172,0.0756710987147566,0.878446868654448
827,2,758111,-0.0526445922336398,0.0754184679539088,0.485615994883675
828,2,760471,-0.046593203763455,0.0750530796403798,0.535129632876256
829,2,762267,0.0187968279904023,0.0749566310823536,0.802138313535994
830,2,764689,0.0743834289377582,0.0750609762642705,0.322377357661182
831,2,767731,0.0348452587295196,0.0754766333026038,0.644602721812041
832,2,769972,0.0419633850794232,0.0749300273190639,0.575811257493423
833,2,772699,0.0771497030269648,0.0765442767939222,0.314188292556117
834,2,773629,0.112527586478047,0.0748429205784918,0.133599939001051
838,2,774837,0.0781979627308792,0.0750499923810826,0.298150255182259
839,2,777253,0.0287481863283503,0.0751914142968442,0.702444193318376
840,2,778895,0.0682155201502842,0.0750204706026146,0.36381637264669
841,2,779029,0.0311226363078545,0.076357183373848,0.683819743414578
842,2,780187,0.0407485910889986,0.0753257513828874,0.58887294320015
846,2,780545,0.0466749584850547,0.0753160082882325,0.535840882154922
847,2,782605,0.0246100152173044,0.075059490762253,0.743201715341709
848,2,784284,0.0673968335383503,0.0750374239130924,0.369703786531012
849,2,785333,0.0160181519997196,0.0753036418933187,0.83167269274057
850,2,786434,0.00204169622845618,0.075644415313816,0.978482398174671
851,2,787182,-0.0325680054546627,0.0760397608680149,0.668692244965455
852,2,787277,-0.000664705272649058,0.0758013799054985,0.993008362254846
853,2,788140,0.015880834268478,0.0754242566701537,0.833357256780787
855,2,789465,0.043064266998322,0.0756097596056276,0.569338670524633
856,2,789530,0.0164027838365737,0.0756776794049862,0.828532024875995
857,2,790356,0.0234121531508191,0.0755198952145252,0.756733969035281
858,2,790998,0.0426357377023886,0.0755504748769431,0.572884911332171
859,2,791790,0.0474032686749802,0.0756024056476779,0.531059686679069
863,2,794032,0.0599624580455018,0.0751547428699629,0.425492021510116
864,2,794999,0.0835465928084399,0.074831303523344,0.264982167953537
865,2,797599,0.0772043228187232,0.0749696502321963,0.303805362831508
866,2,799021,0.0579118252597258,0.0755307538228569,0.443753495637548
868,2,799494,0.0582941734418941,0.0749309784797344,0.437106864241745
869,2,799991,0.0541436973727047,0.0750529724852195,0.471137020392917
870,2,800811,0.0369206443032956,0.0753313418812872,0.624360528597317
871,2,801661,0.0193868668783821,0.0792993354976129,0.807003422695379
872,2,801662,0.031985221674403,0.0791706430940984,0.686454744346456
874,2,801676,-0.0682627999709062,0.118137587781502,0.563750963491414
875,2,801677,-0.0418421404233928,0.116714954643706,0.720184563589627
