SNP,Chr,Pos,Effect,SE,ADE17_HYR1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
417,2,266330,-0.0462340405799267,0.0787308454042346,0.557416756329512
418,2,267100,-0.0673041709622141,0.0786820475252165,0.392913134777326
419,2,268086,-0.0974289851062615,0.078598414946764,0.215954407180242
420,2,274614,-0.0804394447608057,0.0781735690529816,0.30419116473967
421,2,274729,-0.084387392961585,0.0785906984100353,0.283664588417281
422,2,275746,-0.093887862077057,0.0785257339858148,0.232642844724927
423,2,277029,-0.100557628416185,0.0781358351363263,0.198951787106717
424,2,277741,-0.0914767913082085,0.0781982473050156,0.242868204296705
425,2,278218,-0.0948313750545106,0.0780451182591662,0.225146142059943
426,2,278379,-0.0962276358636897,0.0799797914490462,0.22972481571864
427,2,279910,-0.0872072986852384,0.0780427920322811,0.264570774754324
428,2,280616,-0.11509001243188,0.0813671823896616,0.158110507895779
429,2,283431,-0.0740344093831616,0.0792278015720613,0.350710642258862
430,2,283573,-0.103019329691613,0.0781821309905929,0.188464041174629
431,2,286762,-0.0835368197250359,0.0784488892080971,0.287668639864938
432,2,287187,-0.0724784233361885,0.0781129631403216,0.354110667703525
433,2,288379,-0.0840178131574665,0.0774865498710057,0.278976676222761
434,2,294941,-0.152850272915366,0.0772346256923889,0.0485884286655064
435,2,296073,-0.116902492625778,0.0795681380346466,0.142665806427509
436,2,296082,-0.124429587859473,0.0801256050517385,0.121335525281556
437,2,296198,-0.28442407156391,0.16040334840368,0.077061027534769
438,2,296313,-0.118616099241089,0.0941212267734933,0.208412314414332
439,2,297610,-0.160102563352049,0.07758845065931,0.0397972460308018
440,2,299553,0.236205364320879,0.144215583941971,0.102341315737602
441,2,299680,-0.117602730558313,0.0775624567459861,0.130355485204644
442,2,299708,-0.121054537520309,0.0777121064676312,0.120193146276743
443,2,299759,-0.134611032228567,0.077383585769644,0.0828133023225558
444,2,300111,-0.113043667375007,0.0780259047812549,0.148282087480285
445,2,300931,-0.208416846119728,0.171255390441289,0.224419359220584
446,2,301710,-0.124740597186428,0.0774513454984065,0.108167876031658
447,2,303446,-0.112498206227377,0.0779955289012767,0.15008541887225
448,2,303854,-0.131013100223707,0.0779286692712412,0.093610008169533
449,2,304472,-0.151518362404115,0.0771585812283161,0.0503463007062805
450,2,304691,-0.141171056421985,0.0784768460643951,0.0728904537116629
451,2,308097,-0.147029662681067,0.077611223462229,0.0589839834020009
452,2,308989,-0.0903700997524769,0.0840022970354571,0.28274915150996
453,2,309402,-0.115513027228037,0.0772860090449101,0.135907643420229
454,2,310030,-0.10781679291435,0.0777542780293318,0.166428190027295
455,2,310113,-0.124845776229758,0.0774637933325329,0.107928299526582
456,2,310972,-0.176386748755743,0.0772983127398023,0.0230901064315829
457,2,312659,-0.151928961283125,0.0771415896513428,0.049679383100539
458,2,316657,-0.178799791736266,0.0894915795185328,0.0464888208456172
459,2,316693,-0.089965384290152,0.155362678733267,0.562913352488993
460,2,318265,-0.160435409304549,0.0781068659544268,0.0407068682877256
461,2,318379,-0.157675544199133,0.078356912868363,0.0449502981526866
462,2,321266,-0.115470322798391,0.0780359281749794,0.139843275121555
463,2,322957,-0.0961006924245882,0.0774100801760592,0.21526408655307
464,2,325221,-0.0457143263470071,0.0779667999847825,0.558028051931389
465,2,332691,0.0183196569306904,0.0787932633637998,0.816282228047707
466,2,333006,0.0104285193166929,0.0786425822976104,0.894580129695234
467,2,333887,0.0304339432345116,0.0808880234027261,0.706958690571147
468,2,335046,-0.01380806651123,0.0778530058637752,0.859326769984391
469,2,335049,-0.0285016287531492,0.0781728436669712,0.715630145797302
470,2,335995,0.0167090074466001,0.0777407299589811,0.829944082163987
471,2,336060,0.0189718375826754,0.0776345607768138,0.807083459439991
472,2,338292,-0.0292605998290277,0.0776206178293032,0.706422835156154
473,2,339568,0.00234443370351828,0.0777530790296974,0.975962634991354
474,2,340466,0.00377084242116795,0.0784261279902322,0.961678516342917
475,2,342440,-0.12609455005595,0.138106008613152,0.361851356094757
476,2,342440,0.0294088859735877,0.300127692190429,0.92199750622321
477,2,344347,0.0039207892082242,0.087304174054499,0.964204816359069
478,2,348480,-0.0625264404558358,0.0775661023750331,0.42072488597247
479,2,350086,-0.0646233764164217,0.0775649026302817,0.405322198126574
480,2,351083,-0.0159232778928509,0.0786399743216138,0.839655598230744
481,2,351335,-0.0305722864499264,0.0777435167253578,0.694375572108236
482,2,351417,-0.0449898717104288,0.0777113866520585,0.563001991045963
483,2,351450,-0.0360946718935207,0.0778105927761701,0.643020614832441
484,2,352302,-0.0226455982098553,0.0784398043484064,0.772980158425407
485,2,352469,-0.0302900895307572,0.0776390584159597,0.696668451832183
486,2,352562,-0.0246295337580006,0.0779621553009486,0.75225256722545
487,2,352944,-0.0247166913915697,0.0777371400321658,0.750709234100496
488,2,353536,-0.0359357556656662,0.0814864836919318,0.65948104371493
489,2,353595,0.159151535512385,0.158175175293735,0.315021722224369
490,2,355266,-0.0317784343977859,0.0777298704418648,0.682911095849262
491,2,358277,-0.0542294902443977,0.0777069571109281,0.485716822215747
492,2,358926,-0.0633752383612511,0.0778018765559419,0.415866468234305
493,2,358948,-0.0581396901686952,0.0778381500231729,0.455602702584112
494,2,359515,-0.0653751036057549,0.0777047829506699,0.400734535396096
495,2,363190,-0.0890036654109568,0.0784007871454491,0.25704522848505
496,2,363588,-0.0622660037667037,0.078783971308497,0.42986073798926
497,2,363888,-0.069871493111118,0.0780884519964415,0.371517755885227
498,2,363954,-0.0779399188519125,0.0777557544574511,0.316852254105764
499,2,364199,-0.0774496524678568,0.0776512034404346,0.319251457793532
500,2,365863,-0.0740862048578863,0.0795354311710706,0.352238421603273
501,2,365981,-0.0849834473932365,0.07919927915118,0.283989254386354
502,2,366047,-0.0756452094007619,0.0777955211525885,0.331537569974969
503,2,366936,-0.09879383433533,0.0786204582628874,0.209732327639849
504,2,369530,-0.0586188024204889,0.0777077585137169,0.451142356158295
505,2,369788,0.0661392885530579,0.222195472637765,0.766135772049542
506,2,369931,-0.110783016346593,0.0780815609576863,0.156836289481481
507,2,371033,-0.0627381165270113,0.0780245769977231,0.421891082845408
508,2,372919,-0.0400778252127461,0.0777294382470477,0.60645183864848
509,2,373518,-0.00224820199857503,0.0777144570921667,0.976937559876335
510,2,376157,-0.0157160083519382,0.0778815714032624,0.840194265398201
511,2,376172,-0.0119438219568906,0.0784464883946473,0.879073283330025
512,2,381364,0.051264168108399,0.0811440097500969,0.527947568401995
513,2,381368,0.0493672561909415,0.0821730196213629,0.548377336621279
514,2,381433,0.0191633940600786,0.0783857669864633,0.807004669382184
515,2,381922,0.0350316247994742,0.0789792651823428,0.657636295779091
516,2,382146,0.0206591390198905,0.0778050003418429,0.790760385069274
517,2,384206,0.0317668993970294,0.0780366784616609,0.684198513256989
518,2,384955,0.00841541074034821,0.0778798415334673,0.914012391066621
519,2,386207,-0.00823493325708746,0.113172446424756,0.94203475461688
520,2,387301,0.0375133833401396,0.0782521002247203,0.631957070417974
521,2,388313,0.0302618917691349,0.0777960979732512,0.697518195343475
522,2,389425,0.00728151262213794,0.12938059798106,0.955150761322598
523,2,389428,0.022417535556825,0.12937567658047,0.862534799038742
524,2,390138,0.0646177711456905,0.0779791859345162,0.407860102542948
525,2,391233,0.0611693257997817,0.0784212477697783,0.435907904317132
526,2,391319,0.0724368072402793,0.0803063428848671,0.3676686888414
527,2,393340,-1.46786702014728,1.03576795255102,0.157313020893911
528,2,395042,0.101703867266945,0.17363998841571,0.558440079878333
529,2,395228,0.0368444173206833,0.0810100926157935,0.649523577845876
530,2,395606,0.0232052708309801,0.0780234988969043,0.76632550113166
531,2,395726,0.0409683635628765,0.077974273440825,0.599628951552987
532,2,395853,0.0364616537345041,0.0782028255771899,0.641327928819809
533,2,396484,0.0507511973295584,0.0778342712610482,0.514798542036331
534,2,396705,0.0649663952071394,0.0777667042021211,0.404056937715632
535,2,398759,0.021211220579301,0.0784718442184286,0.787084672390164
536,2,400386,0.0422052659081954,0.0780096230331479,0.588830627145328
537,2,400847,0.0564004673985919,0.0779122727343556,0.469608368553579
538,2,401130,0.0395563781727921,0.0786564032678253,0.615347544411845
539,2,401143,0.0552873758011406,0.0784734436509824,0.481563506827007
540,2,401979,0.0506089199759186,0.0784337247766711,0.519187981631681
541,2,403598,0.035169792112507,0.0780418603987454,0.652516390739281
542,2,404844,0.0505460295457573,0.0788904835719164,0.522125931157032
543,2,405100,0.040919127096301,0.0781834529846522,0.601042927444855
544,2,405576,-0.0127806493634597,0.0947505839654506,0.892777867558473
545,2,405578,0.0711874035026934,0.124980946159492,0.569320768744764
546,2,405579,-0.0489859855639967,0.0967362538679169,0.612901087853177
547,2,405730,0.140044159943212,0.156751268692311,0.372242880697972
548,2,406181,0.070048526424397,0.0781755694660742,0.370841414264507
549,2,406688,0.0832742174563648,0.077686436380762,0.284484946727975
550,2,407621,0.0597001906264224,0.0783865785570213,0.44679988513807
551,2,409016,0.0974892117815444,0.0790665318159463,0.218395393121624
552,2,410647,0.0680250833986592,0.0779977131492754,0.383723711126731
553,2,418057,-0.0146462685185264,0.089329328446114,0.869857949901136
554,2,419803,-0.0279252601715468,0.0786158917732838,0.722643375773566
555,2,419943,-0.0134145736052715,0.0790908987446163,0.865414348848847
556,2,422349,-0.0346825538522362,0.0781021817495041,0.657266677853282
557,2,425467,-0.0389633866343602,0.0778159113101085,0.616885636148612
558,2,427842,-0.119110893080844,0.155370937462088,0.443818229169524
559,2,427869,-0.0897974685007878,0.155118294860467,0.56302806984426
560,2,429095,-0.081144960308201,0.0781853099218426,0.300048277189547
561,2,431266,-0.0633449230738611,0.0782745851231718,0.418907559458086
562,2,431446,-0.0575754818877172,0.0786038853116501,0.464363974368684
563,2,432524,-0.00952687244604396,0.0779066268739008,0.902742281723521
564,2,434090,-0.0476856997284003,0.0785851582512026,0.544371807964002
565,2,441927,-0.0679726089692759,0.0777003139615713,0.382274918682827
566,2,446471,0.0185461394919616,0.0787318615070523,0.813910102759883
567,2,449325,-0.0544518828560363,0.0782238984569761,0.486822448882817
568,2,449537,-0.0584680489780793,0.0814792290105449,0.473489488309532
569,2,450017,-0.0926925055720225,0.0776870458104666,0.233610898437336
570,2,451779,-0.0742882876384579,0.078033845481838,0.341747930650723
571,2,451784,-0.0676040270961104,0.0783330845657207,0.388705358597376
572,2,453525,-0.0612508478976271,0.0783724672525352,0.435011587640848
573,2,453768,-0.0576599036626018,0.0784837948485375,0.463026588204036
574,2,454027,-0.0836972045230661,0.0780893181874473,0.284535918232755
575,2,455029,-0.0699088441373169,0.0781690328261526,0.371755165731482
576,2,455247,-0.0546214374603136,0.0779505623246652,0.483940026377762
577,2,455272,-0.1211455629204,0.155302655158804,0.435877618064032
578,2,455272,0.0559456463562601,0.17767127481769,0.753036608723758
579,2,455756,-0.105985878605835,0.0836135856678918,0.205787883355257
580,2,457024,-0.0501139449579108,0.0785326698551374,0.523803693058255
581,2,457298,-0.0593443796454719,0.0787417205004076,0.451556598669077
582,2,460202,-0.030225926829134,0.0789675126625299,0.702125071780498
583,2,460262,0.0591781026639489,0.446280740195562,0.894583023553599
584,2,460263,0.381970385849374,0.313329163011856,0.223631366943839
585,2,464079,-0.0271109713862365,0.266074701794284,0.918899990415048
586,2,464424,0.00508707773034434,0.0785743198978979,0.948415875652137
587,2,465824,-0.0486915518601273,0.0793049102714443,0.539624653315399
588,2,470145,-0.0605167651879414,0.0781499309594317,0.439231845428654
589,2,470686,-0.0818794623893025,0.0780472723897386,0.294849412166038
590,2,471144,-0.0859724726672438,0.0781700651589083,0.272162968880257
591,2,471830,-0.0931195230078676,0.0779236202464614,0.23288527860047
592,2,472403,-0.0924258813479518,0.0779957912972098,0.236810206741414
593,2,473668,-0.0623718105991846,0.0785960618333916,0.42797642934893
594,2,473888,-0.0447402008638844,0.0780932988502483,0.567072375916526
595,2,474138,-0.0020522164603925,0.0791736153455271,0.979335428193561
596,2,474141,-0.0020522164603925,0.0791736153455271,0.979335428193561
597,2,475703,-0.00391705310658913,0.0780435424172339,0.959998880134753
598,2,476732,0.0451906362305494,0.0778396607734103,0.561907096141394
599,2,477089,0.0653494281935837,0.0877747308100369,0.457061518678883
600,2,477272,-0.0129791916613723,0.0781309008672396,0.868156749671972
601,2,477273,-0.0129791916613723,0.0781309008672396,0.868156749671972
602,2,477508,0.0256183456656726,0.0858351006154845,0.765527694562794
603,2,479414,-0.0377169375606648,0.0808047512676625,0.64095501026213
604,2,480275,-0.0360902081470201,0.0781452437211957,0.644484137637553
605,2,480340,-0.041189101241777,0.0793443681919475,0.604003657708577
606,2,481293,-0.0128493500666117,0.0823868420648396,0.876150849093731
607,2,481312,-0.0120669824840409,0.0794668827913054,0.879392623965955
608,2,483628,-0.00681336805165517,0.0784898563266802,0.930875163174937
609,2,484021,-0.012331110524885,0.07798898627185,0.87445778277993
610,2,484651,-0.000376353856191364,0.0794079611707395,0.996221119293253
611,2,485249,-0.0206313116818541,0.0783394660822688,0.792428448036764
612,2,485603,-0.0171046248389668,0.0778714918005208,0.826269191050165
613,2,486033,-0.0223122842602235,0.0782178865461647,0.775613720889995
614,2,486970,0.112737884407516,0.199559897084898,0.572478464596139
615,2,488757,-0.0101081257566365,0.0785229612012552,0.897645967059791
616,2,490612,-0.0495210152184085,0.0781063133618256,0.526477972403224
617,2,491316,-0.0465003332172936,0.0793693848826016,0.558335643569517
618,2,495558,-0.0356029384199215,0.0801212069389813,0.657052110046548
619,2,495559,-0.0343331787207993,0.0800522931025093,0.668268972046137
620,2,498324,-0.0372959248657229,0.0800364732181421,0.64151248240229
621,2,498889,-0.0529909725333154,0.0816745755761,0.516885498831412
622,2,499266,-0.0743123751125023,0.082141619537116,0.366248761089786
623,2,499294,-0.0836789634555988,0.0847052776791265,0.323886246078627
624,2,499384,-0.060308499051631,0.0924479077591698,0.514599231293779
625,2,500276,-0.0193887641524278,0.0799641425026224,0.808558183776693
626,2,500320,-0.0212936054873145,0.0798315536864839,0.789831495939807
627,2,500677,-0.028743908611144,0.0798708282520914,0.719152130135024
628,2,501170,-0.0150896208539346,0.0795599373023644,0.8496817885805
629,2,501746,0.0291157203218551,0.0790925093627694,0.713002650946066
630,2,505207,-0.0449055967718803,0.0820954874176938,0.584729659983312
631,2,505430,-0.0348374180258635,0.174841011306015,0.842180358209882
632,2,507274,-0.0255375497717409,0.0816564283370551,0.754659918941895
633,2,507491,-0.0511725463421261,0.0816244449452072,0.531112513667172
634,2,510017,-0.0291848868071508,0.0812842387438789,0.719774362944693
635,2,510140,-0.0433745741937411,0.081153547818227,0.593349130291984
636,2,517548,0.0140863414462818,0.0823148113552356,0.864221432637779
637,2,517869,0.0175154822257745,0.0824853489614678,0.831959215310299
638,2,518106,0.0187204001410816,0.0827474674802648,0.821149337068681
639,2,518133,0.0145522567687615,0.0826678425808307,0.860369067498333
640,2,518385,-0.00982407879274882,0.0823165649938581,0.905069842706426
641,2,518844,0.00687240480492723,0.0823174130004518,0.933511917226073
642,2,523217,-0.00675340215830378,0.0829740313859465,0.935176532206294
643,2,524731,-0.00669934995616966,0.0821794450941998,0.935073831764081
644,2,528468,-0.044226151563589,0.0812082116804401,0.586371166205025
645,2,528729,-0.10940523229395,0.124938484012595,0.38180338842411
646,2,530047,-0.0543876947648709,0.0808863534816061,0.501771234550385
647,2,533672,-0.0121252239918616,0.0818449740868466,0.882310028817107
648,2,538868,-0.127851585632201,0.0811556515707042,0.116062820200725
649,2,538990,-0.0880648854234442,0.0837225396210458,0.293580584242785
650,2,541028,-0.0855444981449023,0.0953041511385758,0.370013455106643
651,2,541047,-0.18270410000301,0.163169832806649,0.263595489428557
652,2,541054,-0.192084361092576,0.204396830510378,0.347982286673106
653,2,542505,-0.0910609439960209,0.080660083738795,0.259686897509972
654,2,544518,-0.0191052239032894,0.0794747687663053,0.810164703500609
