SNP,Chr,Pos,Effect,SE,PMC1_GTR2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
416,2,259284,-0.00670336854437792,0.0514082590242524,0.896328371987947
417,2,266330,-0.0374815191826766,0.0515919909212347,0.468014502194803
418,2,267100,-0.014152279343048,0.051621287657738,0.784125193762324
419,2,268086,-0.0201338883799221,0.05161942411505,0.696738654496707
420,2,274614,-0.0147507088305089,0.0513108527426854,0.773915517662023
421,2,274729,-0.00559671915259963,0.0515966811182902,0.913684088415399
422,2,275746,-0.0220574613565292,0.0515616531944022,0.669066262250218
423,2,277029,-0.036846058887044,0.051297873276202,0.473061914292182
424,2,277741,-0.0196632664148614,0.051344834951746,0.701976339335665
425,2,278218,-0.0298032213795146,0.0512381950293722,0.56116679843707
426,2,278379,-0.0187191588721783,0.0525219163116838,0.721748996613736
427,2,279910,-0.0377014758500774,0.0512054397233852,0.462050083759982
428,2,280616,-0.0282026114905167,0.0534632280682892,0.598167955689677
429,2,283431,-0.0153143680422435,0.0519888833943946,0.768495494243807
430,2,283573,-0.0222820274298959,0.0513578665646674,0.664656506531804
431,2,286762,-0.0234132197446423,0.051487975876774,0.649581717223775
432,2,287187,-0.00962205176135844,0.0512601852372599,0.851211804753455
433,2,288379,-0.00821766994468548,0.050872380933972,0.871764462534327
434,2,294941,-0.0472271054625787,0.0508425954742621,0.353581570797691
435,2,296073,-0.027134925076823,0.0522934393596934,0.604157495209044
436,2,296082,-0.0228340916564639,0.0526846401823316,0.664981086009178
437,2,296198,-0.0172365366702891,0.105602058006547,0.870437364107311
438,2,296313,-0.000926321379927764,0.0618318181392445,0.988055557954159
439,2,297610,-0.0256236923644945,0.0511441669383699,0.616676986741036
440,2,299553,0.101767166037584,0.0947321017825008,0.28343870181495
441,2,299680,-0.00890640810292273,0.0510025850528489,0.861473155694144
442,2,299708,-0.00626512057849526,0.0511112823343998,0.90251100356496
443,2,299759,-0.00789240450043871,0.050937466234162,0.876954797947368
444,2,300111,-0.0142256575944446,0.0512895216626007,0.781666110138005
445,2,300931,0.0457697204408465,0.11246084226018,0.684266681707694
446,2,301710,0.0177018155590782,0.0509441470796592,0.728441609143963
447,2,303446,0.0230534050873165,0.051259114988357,0.653172122847375
448,2,303854,0.0221570743877253,0.0512700701258842,0.665886147402521
449,2,304472,-0.00862540295811662,0.0508482008803075,0.865397945705991
450,2,304691,-0.0138305448668399,0.051668849560268,0.789104552021397
451,2,308097,0.0215726022259928,0.0511165251525862,0.673261525701924
452,2,308989,0.0101971670052034,0.0551481166738245,0.853409672491038
453,2,309402,0.0345458921611954,0.0507850677911556,0.496800165376243
454,2,310030,0.0132561670432948,0.0510989812298778,0.795461377413274
455,2,310113,0.0173188827094852,0.0509529641149918,0.734134430499201
456,2,310972,-0.0163790434281024,0.0510312421725838,0.748429807105566
457,2,312659,0.0150232571474992,0.0508343992303501,0.767760285828414
458,2,316657,-0.00232109637212927,0.0589892354215943,0.968635344494614
459,2,316693,0.0302250730673546,0.101870514873502,0.766869368432936
460,2,318265,-0.0311766474316545,0.0514746545443267,0.545123208388616
461,2,318379,-0.0159224710287752,0.0516470283749725,0.758040444228568
462,2,321266,0.0175264485934193,0.0512997573385855,0.732819258736668
463,2,322957,0.0549076075542677,0.0507662255080668,0.280178619037628
464,2,325221,0.0902991630442216,0.0509030305157492,0.0769342679585609
465,2,332691,0.0772595484354409,0.0514862602254011,0.134356613323772
466,2,333006,0.116941854671396,0.0511716306432734,0.0228884557034728
467,2,333887,0.0763664452030662,0.0528739330108545,0.149538267292228
468,2,335046,0.059882669536711,0.0509325984839621,0.240497596776711
469,2,335049,0.0486379399945432,0.0511838176147204,0.342630242121982
470,2,335995,0.0485371245605046,0.0508941697116031,0.34089452454244
471,2,336060,0.0608751090306857,0.0507878266724024,0.231481284676529
472,2,338292,0.017462671367067,0.0508793806784557,0.731639482106345
473,2,339568,0.0199799131242559,0.050953423028022,0.695205359934672
474,2,340466,-0.0182387521719245,0.0513966152330281,0.722904214635282
475,2,342440,-0.0312760649602666,0.0906152455323657,0.730185408418675
476,2,342440,0.130223526075642,0.196603857129287,0.508169492535386
477,2,344347,-0.00438331139079495,0.0572245535355855,0.938986396675595
478,2,348480,-0.0707993821507269,0.0507489594397174,0.163865714491294
479,2,350086,-0.109845675913757,0.0505541272972028,0.0304575553823335
480,2,351083,-0.102459978463122,0.0512595042379817,0.0463911322333897
481,2,351335,-0.107190007631176,0.0506490427304534,0.0350163574797882
482,2,351417,-0.110978969922284,0.0506178209004288,0.0289965555799443
483,2,351450,-0.120689304012519,0.0506116778086877,0.0176244894255474
484,2,352302,-0.0861052439790508,0.05121601145477,0.0936052049360508
485,2,352469,-0.0843070903218771,0.0507025132872614,0.0972442113163972
486,2,352562,-0.0825641624842733,0.0509194460888664,0.105810503147397
487,2,352944,-0.0888897789897443,0.0507412130514451,0.0806720815741717
488,2,353536,-0.0527658008065633,0.0533524160488714,0.323338160214924
489,2,353595,0.271098000122771,0.102819408311234,0.0087430025623555
490,2,355266,-0.0764189333796319,0.0507987279070504,0.133386111792271
491,2,358277,-0.0722804235194828,0.0508239518278851,0.15585917726859
492,2,358926,-0.082305299769582,0.0508560206332938,0.106469886142175
493,2,358948,-0.060981526879043,0.0509572530495579,0.232219092346589
494,2,359515,-0.0657241516308385,0.0508636858667071,0.19714610712777
495,2,363190,-0.100264238815835,0.0512053959712378,0.0510079990547116
496,2,363588,-0.0594032184253438,0.0515890415784132,0.250318351589288
497,2,363888,-0.0641176144513131,0.0511285261776035,0.210654444433706
498,2,363954,-0.0693344055717873,0.0509051014960366,0.174056116567909
499,2,364199,-0.0825227687506543,0.0507797444140014,0.105031163847758
500,2,365863,-0.0700522665263105,0.0520634176000445,0.179321629896922
501,2,365981,-0.0717377102430704,0.0518566033555354,0.167420718596031
502,2,366047,-0.0570552992352435,0.0509701333918942,0.26373620647173
503,2,366936,-0.0715033393436819,0.0515077137406067,0.165949643378126
504,2,369530,-0.0581647330486216,0.0508816928144296,0.253756488954541
505,2,369788,0.00902298467378304,0.145658930183615,0.950640912319317
506,2,369931,-0.0894249934925547,0.0511043186183644,0.0810127556455113
507,2,371033,-0.0384984989658316,0.0511481972159241,0.4521406507051
508,2,372919,-0.0153120916026386,0.0509616230366654,0.764000747831522
509,2,373518,-0.00247601735014852,0.0509390278471823,0.961259604941898
510,2,376157,-0.0284761510838345,0.0510291166975362,0.577172645387892
511,2,376172,-0.0143378144160038,0.0514149844206697,0.780512100641399
512,2,381364,-0.0135065115994217,0.0532122957010068,0.799779975917842
513,2,381368,-0.00982073351709989,0.0538865648558456,0.855492502717854
514,2,381433,-0.026203306909067,0.0513645772237121,0.610269730832576
515,2,381922,-0.021180981932509,0.0517703269672827,0.682689715438549
516,2,382146,-0.0316157418282735,0.0509758121089734,0.535519278040825
517,2,384206,-0.0484419017448113,0.0510973399610974,0.343761822724774
518,2,384955,-0.0518923306840971,0.0509736141605117,0.309364057869744
519,2,386207,0.0457525513261738,0.0741411989269338,0.537566435834207
520,2,387301,-0.0383359748224552,0.0512676504752183,0.455101876251484
521,2,388313,-0.0316399738323385,0.0509757695168517,0.53520641962208
522,2,389425,0.00735635122143385,0.0848039824011122,0.930923110711446
523,2,389428,0.027254561165627,0.0847924787520482,0.748077333498936
524,2,390138,-0.042266782747309,0.0511128647332943,0.40883511646769
525,2,391233,-0.0152033380975307,0.0514403289690455,0.767745323316556
526,2,391319,-0.0196115217580636,0.0526883175011373,0.709954160348607
527,2,393340,0.547497471015948,0.680214748008073,0.42142542535934
528,2,395042,0.0901587940470829,0.113769140754449,0.428618095252792
529,2,395228,-0.0496540667937065,0.0530490788694197,0.349911821076101
530,2,395606,-0.0576473483532382,0.0510559994390562,0.259622203241187
531,2,395726,-0.0563579692170787,0.0510413528449874,0.270274551897422
532,2,395853,-0.0549839049655337,0.0511914449960604,0.283518741037655
533,2,396484,-0.0595746382366433,0.050949813492007,0.243079460261489
534,2,396705,-0.0306711607957072,0.0509976261510098,0.547944106071138
535,2,398759,-0.0539599451180292,0.0513606659249167,0.294157196838753
536,2,400386,-0.064930294590259,0.0510369328586224,0.204131761825292
537,2,400847,-0.0660527921725843,0.0509856270141473,0.195988161398725
538,2,401130,-0.0552934957933461,0.0514909822169401,0.283624243813572
539,2,401143,-0.0663275336778261,0.051351574467794,0.197328348011212
540,2,401979,-0.0690612825014207,0.0513094061264169,0.17917368639939
541,2,403598,-0.0743509554190478,0.0510151964248033,0.145887388299805
542,2,404844,-0.0463969960110954,0.0516810759759173,0.36992754052768
543,2,405100,-0.0544025155773231,0.0511845912242974,0.288567923191911
544,2,405576,-0.00513427364942975,0.0621067290390195,0.934161943334209
545,2,405578,0.0162051776527843,0.0819537840207963,0.843365778160137
546,2,405579,-0.0405474400659962,0.0633935696372566,0.522838187649004
547,2,405730,-0.0639004215027565,0.102804886669169,0.534625926333575
548,2,406181,-0.052071590669279,0.051224701272747,0.310071928539966
549,2,406688,-0.0594544595537645,0.0509053173104702,0.24361837762685
550,2,407621,-0.0255736617486468,0.0514038687012393,0.619143000645653
551,2,409016,-0.0216986632660426,0.0519240143782291,0.676279698115242
552,2,410647,-0.0318469625077022,0.051151776737229,0.533951103199594
553,2,418057,-0.0337661127654909,0.0585269270387774,0.564352479866605
554,2,419803,-0.0568366347128407,0.0514503492922828,0.2700467687758
555,2,419943,-0.0386527303347557,0.0518026251392289,0.456071061927195
556,2,422349,-0.0334804360297842,0.0511765597668926,0.513399747383082
557,2,425467,-0.0471917670219074,0.0509618861742641,0.355067811737379
558,2,427842,-0.0678182765690547,0.101861080098697,0.505978979905158
559,2,427869,-0.0516636605780967,0.101685753875258,0.611720345555654
560,2,429095,-0.0702692071575536,0.0511894468450828,0.170708260154062
561,2,431266,-0.109380853189975,0.0510227937356442,0.0327345009654289
562,2,431446,-0.107236401409177,0.051244388016787,0.0370943218719996
563,2,432524,-0.0627561498004201,0.050956824896919,0.218935039520668
564,2,434090,-0.104482098626511,0.0512358031873097,0.0421704496980621
565,2,441927,-0.0651581378223038,0.0508669596684647,0.201051409429551
566,2,446471,-0.0205135692582786,0.0515985169399739,0.691193945756613
567,2,449325,-0.0215246259546381,0.0512954461860873,0.675017898046206
568,2,449537,-0.00620861993427468,0.05344473239783,0.907584681195941
569,2,450017,-0.0144013235553713,0.0510179896940939,0.777894769296929
570,2,451779,-0.0482819873407211,0.05114959081704,0.345847486972495
571,2,451784,-0.0535689435587753,0.051319625257928,0.297278533811709
572,2,453525,-0.0849621190645753,0.0512156142797989,0.0980220174306547
573,2,453768,-0.0600441339147666,0.0513834388476774,0.243373406121085
574,2,454027,-0.0675737236665634,0.0511417549236292,0.187256326783836
575,2,455029,-0.0389348295774308,0.0512532332923084,0.447967205725841
576,2,455247,-0.0579151585208353,0.0510364145201807,0.257237005733662
577,2,455272,-0.105516371985075,0.101728312356132,0.300335387579178
578,2,455272,-0.0154039331159537,0.11647084237581,0.894857395781857
579,2,455756,-0.034413628439244,0.0548998524022313,0.531166859015643
580,2,457024,-0.0424882914222598,0.0514554598077324,0.409515251995272
581,2,457298,-0.0489400600444029,0.0515882609912618,0.34343920510708
582,2,460202,-0.0451352958198432,0.0517154461568568,0.383385882418145
583,2,460262,0.40033833876562,0.291751804211465,0.170876221190178
584,2,460263,0.0630664345965499,0.205780915127191,0.759424701798495
585,2,464079,-0.0846181708706881,0.174347164838194,0.627734156480602
586,2,464424,-0.0493096906973624,0.051436141249443,0.338386969988428
587,2,465824,-0.0548061594180271,0.0519275052319444,0.291947766422136
588,2,470145,-0.00767335537334912,0.0512664386369367,0.881105724289965
589,2,470686,0.00558376986217612,0.0512361140697977,0.913279376002239
590,2,471144,0.00297105281063004,0.0513252402156015,0.953871568022834
591,2,471830,0.000885441186297742,0.0511794247584865,0.98620648089008
592,2,472403,0.0219707517032267,0.0512117785280655,0.668172154858111
593,2,473668,-0.0250756390547314,0.0515456569658877,0.626932781252569
594,2,473888,0.00810774255045532,0.051209429160603,0.874291093593499
595,2,474138,-0.00478371522827087,0.0518949904810091,0.926606782250369
596,2,474141,-0.00478371522827087,0.0518949904810091,0.926606782250369
597,2,475703,-0.0347525543198822,0.0511215724773788,0.497075300685041
598,2,476732,-0.0247527194783874,0.0510285525998901,0.627923416540152
599,2,477089,0.00509328676981358,0.0575778143610721,0.929561881990913
600,2,477272,-0.0278108552448328,0.0511927085375667,0.587294964212672
601,2,477273,-0.0278108552448328,0.0511927085375667,0.587294964212672
602,2,477508,0.0464777193633102,0.0562146338017671,0.40891438427344
603,2,479414,-0.000491225357803327,0.0529810547339561,0.992607583533346
604,2,480275,-0.00932562834393957,0.0512345717547988,0.855672862151709
605,2,480340,-0.0254963662541228,0.0520096351455587,0.624280019999947
606,2,481293,-0.0270556701077707,0.0539843823016684,0.616559728773517
607,2,481312,-0.0137289811623436,0.0520843679460834,0.792248739437539
608,2,483628,0.01345437566998,0.051442950438976,0.793828843173868
609,2,484021,0.0241817934381826,0.051104687675937,0.636376150715943
610,2,484651,0.0246101463517171,0.0520326883168661,0.636523531673878
611,2,485249,0.021054946623944,0.0513416252031322,0.681984992383325
612,2,485603,0.0174121564418317,0.0510371432422994,0.73318132197251
613,2,486033,0.0275597080585681,0.0512540414685952,0.59111747482026
614,2,486970,0.190207824419029,0.130471546791047,0.14577121358817
615,2,488757,0.00863502764772278,0.051468240468975,0.866857229054059
616,2,490612,0.000343597067770318,0.051225124569083,0.994651947673715
617,2,491316,0.0214646572360515,0.0520366333816157,0.680229775918334
618,2,495558,-0.0164350449898769,0.0525240817245918,0.75453766019056
619,2,495559,-0.0164825705040652,0.0524778454715385,0.753641055536144
620,2,498324,-0.0196422125736844,0.0524668573676374,0.708351077289788
621,2,498889,-0.0114619015723489,0.0535632950358868,0.830679975069043
622,2,499266,-0.00271239437547854,0.053903177463556,0.959896046234418
623,2,499294,0.00719299962869657,0.0555967558821604,0.897132204484313
624,2,499384,0.0100078727114543,0.0606305805580465,0.868988785363028
625,2,500276,-0.00649842559885672,0.0524169522346563,0.9014051189508
626,2,500320,-0.00297300557990443,0.0523318551456076,0.954728189757638
627,2,500677,-2.14704776406727e-05,0.0523621676551852,0.999673068652241
628,2,501170,-0.0106862018058596,0.0521483417732717,0.837753281115105
629,2,501746,-0.00957154980031727,0.0518498508628459,0.85364777451143
630,2,505207,0.019701040027559,0.0538233385393053,0.714560795637969
631,2,505430,-0.0137108331760123,0.114606354996974,0.904841027285133
632,2,507274,0.011782290164938,0.0535267048168657,0.825905059375069
633,2,507491,0.0019934261579464,0.0535316713576093,0.970316084204792
634,2,510017,0.0211362370936552,0.0532768582964068,0.691810331674783
635,2,510140,0.00776561699210832,0.0532132566603551,0.884056883365857
636,2,517548,-0.0275034353711796,0.0539368878654852,0.610426981928011
637,2,517869,-0.0183954428886259,0.0540608801408366,0.733853552707276
638,2,518106,-0.0324492367744176,0.054214531144797,0.549867579063767
639,2,518133,-0.0330947276856304,0.0541596523599707,0.541553977362193
640,2,518385,-0.0187273666971715,0.0539475415041671,0.728692770627252
641,2,518844,-0.0228077800933384,0.0539430914893219,0.672689961363998
642,2,523217,-0.0158769560311498,0.054380551863131,0.770488571881021
643,2,524731,-0.0333609912421831,0.0538370166741971,0.535877189427887
644,2,528468,-0.127814324906184,0.0528152101150509,0.0160236473667567
645,2,528729,-0.0256893862769303,0.081970348324353,0.754163000392083
646,2,530047,-0.136641830498262,0.052551289905667,0.00970941935003137
647,2,533672,-0.129735508876554,0.0532019774736912,0.0152388282977544
648,2,538868,-0.180959842679866,0.0525053038349868,0.000636379239322698
649,2,538990,-0.143023053322188,0.0544334585505573,0.00897713031044229
650,2,541028,0.0331889901585694,0.0625148689037783,0.595823634284635
651,2,541047,-0.0507760972965343,0.107107855736157,0.635746567090283
652,2,541054,0.0549213701452711,0.134110684891978,0.682404493399355
