SNP,Chr,Pos,Effect,SE,ERG11_MID2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
421,2,274729,-0.0426251296859332,0.0964838255655658,0.658915133825529
422,2,275746,-0.0799460421304938,0.0963744753307286,0.407362096137513
423,2,277029,-0.0855911764604348,0.0959119461575595,0.372790088157992
424,2,277741,-0.0583300332085137,0.0960075865238948,0.543872292060791
425,2,278218,-0.0821483932178558,0.0957845330720749,0.391674644625626
426,2,278379,-0.0678378514284547,0.0981908020397915,0.490096345814554
427,2,279910,-0.0630041219360014,0.0957919273720761,0.511147693823566
428,2,280616,-0.0168507147640663,0.100035551829087,0.86632790199847
429,2,283431,-0.0122539241779384,0.0972522443057085,0.899802506573185
430,2,283573,-0.0513567559324815,0.0960489175113493,0.593198262132042
431,2,286762,-0.0369078964957367,0.0963137310816499,0.701798487956841
432,2,287187,0.0134847012160585,0.0958815874883919,0.888235266222883
433,2,288379,-0.00479330845744705,0.0951572958315491,0.959854060778261
434,2,294941,-0.169470776922036,0.0947863495322694,0.074645920364099
435,2,296073,-0.139385037990047,0.0975677925195037,0.154004363374104
436,2,296082,-0.150079482691351,0.0982458769316677,0.127509715656046
437,2,296198,-0.306806988915777,0.196854427621587,0.119999555028265
438,2,296313,-0.14679171277177,0.115389007863547,0.204158481366372
439,2,297610,-0.184626995626053,0.0951906179266904,0.0532307384281585
440,2,299553,0.241915055545955,0.177013160157504,0.172604803126122
441,2,299680,-0.197133929580084,0.0948230449756278,0.0383420923161321
442,2,299708,-0.180348375066045,0.0951198971859341,0.0587750021256618
443,2,299759,-0.192334308882614,0.0947275683824589,0.0430657680101075
444,2,300111,-0.183680735790885,0.0954454318940467,0.0551007131866536
445,2,300931,-0.230677483598039,0.210042922376709,0.272848335835611
446,2,301710,-0.165880981116625,0.0948948153497527,0.0813245752434377
447,2,303446,-0.206827654808883,0.095271068696252,0.0306016565422261
448,2,303854,-0.252452946874938,0.0949775894769814,0.00821751266702769
449,2,304472,-0.248353595368664,0.0941897525786036,0.00874061292143513
450,2,304691,-0.210502079133254,0.0960021192074035,0.028982479726197
451,2,308097,-0.146437673207519,0.0953167652504386,0.125354128407619
452,2,308989,-0.15045406280169,0.102845368321237,0.144380335669829
453,2,309402,-0.146984895590524,0.0947305574731888,0.121651585248537
454,2,310030,-0.110697708552373,0.0954053204852537,0.246715428680833
455,2,310113,-0.115749881622016,0.0951211435218701,0.224467360137672
456,2,310972,-0.125208979069143,0.0952322991737648,0.189439287306409
457,2,312659,-0.100070090322842,0.0949455650382862,0.2926160113254
458,2,316657,-0.0636132550035271,0.11028455317498,0.564435318353725
459,2,316693,0.0441316812016552,0.190552737382677,0.816984255281081
460,2,318265,-0.0247616092969172,0.0963216405523926,0.797272867049222
461,2,318379,-0.0540675366392751,0.0965731965063383,0.575929546398567
462,2,321266,-0.0756067624242899,0.0958849625735131,0.430924553243063
463,2,322957,-0.0363738763822802,0.0950930645947335,0.702314651730472
464,2,325221,-0.035514889311319,0.0956162145360442,0.710538882033604
465,2,332691,0.00452460743218941,0.0966087139672145,0.962671727000386
466,2,333006,-0.0228950862564916,0.0964115813764195,0.812428120090824
467,2,333887,-0.0612817195503291,0.0991360626697912,0.536870017250406
468,2,335046,0.00595356414499724,0.0954525759818104,0.950301925584155
469,2,335049,0.00844077158821311,0.0958579659608044,0.929882907016964
470,2,335995,0.0275377159177514,0.0953061642282925,0.772797278242438
471,2,336060,0.0530785022860892,0.0951471516959871,0.577295659130456
472,2,338292,0.0761200818464054,0.0950968270106149,0.423989550085343
473,2,339568,0.0597159325211232,0.0952734594081137,0.531205612504758
474,2,340466,-0.0016006693050408,0.0961517818550909,0.986727380265632
475,2,342440,-0.00878772925386517,0.169519017516315,0.958686146960878
476,2,342440,-0.149668220167157,0.36787941876059,0.684371756012813
477,2,344347,-0.147356587139335,0.106748685123931,0.168334978173699
478,2,348480,-0.138326667386437,0.094899427238454,0.145836194204002
479,2,350086,-0.151807236350734,0.0948455431173249,0.110366008632848
480,2,351083,-0.165412493878081,0.0960164945275525,0.0858093964822061
481,2,351335,-0.16383872239461,0.0949358345782771,0.0852613953327071
482,2,351417,-0.175344746206809,0.0948624698791595,0.0653791975218132
483,2,351450,-0.183699113406395,0.0949237096273175,0.0537606495345079
484,2,352302,-0.138243345548891,0.0958977621203931,0.15031021379918
485,2,352469,-0.177612194961783,0.0947365807634155,0.0616456715413808
486,2,352562,-0.200148737892783,0.0950007703765526,0.0358390933406758
487,2,352944,-0.204853807008207,0.0946948016827166,0.0311882981114184
488,2,353536,-0.168867553279915,0.0995260472275302,0.0906316625720325
489,2,353595,0.0269993629935446,0.194197493413977,0.889505377111527
490,2,355266,-0.185856787687843,0.0948057588722846,0.0507357429492912
491,2,358277,-0.13795861337727,0.0950522955284892,0.147557459361468
492,2,358926,-0.163756713832982,0.0950771047753666,0.085880766349989
493,2,358948,-0.12545580169344,0.095272308234018,0.188755586709061
494,2,359515,-0.152905361174264,0.0950146912356903,0.108448750200619
495,2,363190,-0.233510594840799,0.0954903216461779,0.0149577258383924
496,2,363588,-0.179636349472106,0.0962016961738793,0.0626898822409767
497,2,363888,-0.169796579254121,0.095418996949125,0.0760207264572568
498,2,363954,-0.206221522277331,0.0948321063996315,0.0303239621971665
499,2,364199,-0.205654366919232,0.0947050331585002,0.0305569801088053
500,2,365863,-0.210105504896546,0.0969887344131421,0.0309579709201226
501,2,365981,-0.190716009322129,0.0967264570600302,0.0494237987382427
502,2,366047,-0.180873224985355,0.0950195883114219,0.0577837001047669
503,2,366936,-0.196059761475589,0.0960398436021053,0.0419500579900825
504,2,369530,-0.1488773737781,0.0950176984956615,0.118048439450199
505,2,369788,-0.274269287833376,0.272057511842679,0.31408267530776
506,2,369931,-0.181774626600823,0.0955128724018409,0.0578351860609094
507,2,371033,-0.174370250279163,0.0952959033766273,0.0681265137369984
508,2,372919,-0.0575197116759456,0.0952840623130752,0.546453690442777
509,2,373518,-0.107240675569854,0.095107977023074,0.260268397391142
510,2,376157,-0.0672005283216919,0.0954223683378986,0.481745819175685
511,2,376172,-0.0456035997709106,0.0961489924659975,0.635578263252491
512,2,381364,-0.0647059437894875,0.0994802952793204,0.515831278592422
513,2,381368,-0.0925511970227903,0.100676295270964,0.358569124425122
514,2,381433,-0.0422468893605273,0.0960838498047683,0.660432352823037
515,2,381922,-0.0907118286186814,0.0967362278913744,0.349027681765213
516,2,382146,-0.0482739798738997,0.0953649130039433,0.613030321365003
517,2,384206,-0.0475527375568931,0.0956630126961617,0.619437906335963
518,2,384955,-0.0556806080979948,0.0954373268139454,0.559979191380466
519,2,386207,-0.0304034786178446,0.138742569941203,0.826670831200374
520,2,387301,-0.0500368265281873,0.0959324094175815,0.602286972494548
521,2,388313,-0.0212992306288054,0.0953927833710455,0.82344731422574
522,2,389425,-0.215885740607709,0.158206369812473,0.173253340917712
523,2,389428,-0.200691299812557,0.158263029427595,0.20560257860696
524,2,390138,-0.0552436485280546,0.095651306024173,0.56393449171859
525,2,391233,-0.0202157092461522,0.0962223262460039,0.833715712733426
526,2,391319,0.0172769438284683,0.0985657835616274,0.860957467780936
527,2,393340,0.758509975670218,1.27283290491137,0.551608792673097
528,2,395042,0.176103508380072,0.212782079169769,0.408442742419045
529,2,395228,0.106522639154416,0.0991866673601961,0.283573608481294
530,2,395606,0.0840836469624341,0.0955651278452916,0.37953536160337
531,2,395726,0.0715006678799732,0.0955591493563948,0.454816834676541
532,2,395853,0.0635440788160664,0.0958475974963702,0.507782453063566
533,2,396484,0.0696792506844196,0.0954112784336542,0.465688692320295
534,2,396705,0.135876433071116,0.0951628401077992,0.154224638749181
535,2,398759,0.112056811020423,0.0960324823241169,0.244053097736924
536,2,400386,0.0905162932271287,0.0955591416576286,0.34417058466345
537,2,400847,0.0981967888671315,0.0954494001897839,0.304285715632914
538,2,401130,0.122722858142422,0.0962469735599935,0.203118513802322
539,2,401143,0.100185250402636,0.096129354014468,0.298035866777736
540,2,401979,0.0917363318540519,0.0960935431406626,0.340404679357158
541,2,403598,0.0950490296626302,0.0955741098567003,0.320657777639417
542,2,404844,0.153056971119766,0.096433554693956,0.113368209032686
543,2,405100,0.128734183035563,0.0956460555102481,0.17918450525981
544,2,405576,0.156414331336582,0.115869815966969,0.177908407973756
545,2,405578,0.201641862400001,0.152922603465978,0.188161834485813
546,2,405579,0.15595549137349,0.118352310483738,0.188451135313997
547,2,405730,0.133846273151372,0.192264414925165,0.486788437087555
548,2,406181,0.102330983238776,0.0957985489228826,0.286165074094239
549,2,406688,0.100510776914675,0.0952494069494992,0.292038251769297
550,2,407621,0.152869094672884,0.0958371803131911,0.111586598382826
551,2,409016,0.178023361049659,0.0966819709987618,0.0664121798995339
552,2,410647,0.141054086002385,0.0954343894904551,0.140293679924815
553,2,418057,0.0852332891814072,0.109429154844379,0.436566252168973
554,2,419803,-0.0490756043068155,0.0963659883485898,0.610886280898879
555,2,419943,-0.0351300658727595,0.0969524455236415,0.717312359147545
556,2,422349,0.0253150859787716,0.0957716063794276,0.791681694107049
557,2,425467,0.0122999027031784,0.095434998775655,0.897524011066704
558,2,427842,-0.0370236579880698,0.190635213318045,0.846121553233639
559,2,427869,-0.0461201244007405,0.190251565179423,0.808598208100436
560,2,429095,-0.0242641363205128,0.095993707788617,0.800594632778648
561,2,431266,-0.0400030739047652,0.0960310908123492,0.677250683978309
562,2,431446,-0.0684248609359693,0.0963738579574284,0.478176601182393
563,2,432524,-0.0124679083498107,0.0955143071538064,0.896217948851733
564,2,434090,-0.104681891221204,0.0962355604455239,0.277440003936229
565,2,441927,-0.0643214525001142,0.0953033824256676,0.500173104253959
566,2,446471,-0.0383449437326268,0.0965123480633299,0.691381877865606
567,2,449325,-0.0163300615291661,0.0959654329652968,0.864977010237699
568,2,449537,-0.0110942184179473,0.0999657364379799,0.911695112018746
569,2,450017,-0.0512824074951068,0.0953982047425754,0.591218487915258
570,2,451779,-0.0976714596184818,0.0956521351227601,0.307901072234725
571,2,451784,-0.097994339343645,0.0959971122012462,0.308045875332414
572,2,453525,-0.0913312346837678,0.0960458732569736,0.342299330695887
573,2,453768,-0.0524350174561648,0.0962552894873855,0.586269809804459
574,2,454027,-0.0537046389456919,0.0958516169646368,0.575637499820445
575,2,455029,-0.0642558804719871,0.0958838406992672,0.503204814100601
576,2,455247,-0.0443278848817951,0.0956057902433321,0.643182333485039
577,2,455272,0.0572677054298838,0.190542836117628,0.763934368879844
578,2,455272,-0.411519687453408,0.216754164591659,0.0584383158992786
579,2,455756,-0.0257475476082749,0.102735291599985,0.802253506797426
580,2,457024,-0.04598757033492,0.0963065450498713,0.633292811687767
581,2,457298,-0.0394501648352237,0.0965932438455843,0.683216387977007
582,2,460202,-0.0615055480062712,0.0967799891069575,0.525501563738691
583,2,460262,0.856787443657665,0.545256280099064,0.116997668031949
584,2,460263,-0.29722948269449,0.38462841279631,0.440175335637875
585,2,464079,-0.282775848169835,0.325868636920969,0.386115117858671
586,2,464424,-0.0204133842951719,0.0963276348046777,0.832294731111434
587,2,465824,-0.0303618769026053,0.0972673823897208,0.755111894040547
588,2,470145,-0.00898308035687828,0.0958930361385425,0.925417989991308
589,2,470686,0.00219516091659572,0.0958360057561923,0.981738684384424
590,2,471144,-0.00270777404504696,0.0960015180367603,0.977514162669029
591,2,471830,0.0340135642234127,0.0957113512407591,0.722519809261252
592,2,472403,0.0363050002844932,0.0957944286605341,0.704924152639784
593,2,473668,0.0801909109217301,0.0963512740543647,0.405815521794141
594,2,473888,0.106584407215391,0.0956198198357638,0.26575079652033
595,2,474138,0.123611061965221,0.0968448066744163,0.20265926464558
596,2,474141,0.123611061965221,0.0968448066744163,0.20265926464558
597,2,475703,0.0609854890366001,0.0956277179167372,0.524057285211608
598,2,476732,0.0413554608382886,0.0954526618166392,0.665093247510588
599,2,477089,0.0871193962882174,0.107597609562256,0.418670819801141
600,2,477272,0.0617582050972229,0.0957368836529541,0.519292636973481
601,2,477273,0.0617582050972229,0.0957368836529541,0.519292636973481
602,2,477508,0.0834171256559663,0.105154595438045,0.428147092570619
603,2,479414,0.107376830163241,0.0989333622465613,0.278509525532225
604,2,480275,0.0207620453228779,0.0958297057792454,0.828601882338748
605,2,480340,0.0120703207436803,0.0973122833040753,0.901356601110133
606,2,481293,0.000933127510860832,0.101010862189397,0.992634551300364
607,2,481312,-0.0217665384769943,0.0974237783075099,0.823336934497379
608,2,483628,0.0720158703525693,0.0961542957671755,0.45437914909284
609,2,484021,0.0532547380820816,0.0955769280694293,0.577749096989814
610,2,484651,0.107858624109044,0.0971858447294964,0.267832805884972
611,2,485249,0.0955910315545059,0.0959198519409037,0.319654971415077
612,2,485603,0.0745498053179794,0.095395552829247,0.435043497510921
613,2,486033,0.0552810114258061,0.0958621062677931,0.564528454019729
614,2,486970,0.162517024361736,0.244620852038534,0.50689178731489
615,2,488757,0.087207318524025,0.0961605260927589,0.365081965082397
616,2,490612,0.049808765008077,0.0957772328971296,0.603356047476798
617,2,491316,-0.00125128995383939,0.0973552259621291,0.98975247030194
618,2,495558,0.0749050546412582,0.0981762488299268,0.445993749128194
619,2,495559,0.0757437570777141,0.0980879615278121,0.440511244589453
620,2,498324,0.0452221579785084,0.0981264705511242,0.645185826387161
621,2,498889,0.0209440629524225,0.100187631256337,0.834531044923586
622,2,499266,0.0615968682618152,0.100770111587836,0.541420035558447
623,2,499294,0.0163554069373606,0.103989638636034,0.875114734865946
624,2,499384,0.081651129229085,0.11332740202403,0.471700889603727
625,2,500276,0.0397482907980553,0.0980224677022991,0.685354325192195
626,2,500320,0.0507050464255717,0.0978472278925239,0.604639007023476
627,2,500677,0.0388748049286972,0.0979188306599987,0.691599632491886
628,2,501170,0.0200061511955494,0.0975407283204259,0.837607826934146
629,2,501746,0.0076599805931199,0.0969862514552497,0.937093230283525
630,2,505207,-0.00825618937250527,0.100691876880209,0.934697485245178
631,2,505430,-0.059064426222899,0.214346471309921,0.783050446839313
632,2,507274,-0.075039073743385,0.100046076800761,0.453727121509698
633,2,507491,-0.0732195713743917,0.100052513270649,0.464769230007102
634,2,510017,-0.0621582225477744,0.0996188628677819,0.533056616135994
635,2,510140,-0.0631325202624418,0.0994788742628537,0.526079256369306
636,2,517548,0.0550970676170623,0.100880655671262,0.585300360005264
637,2,517869,0.0312992667180287,0.101120902583708,0.75710618241449
638,2,518106,0.0552666631630987,0.10141422924245,0.586125391968616
639,2,518133,0.0483617954361997,0.101323662897259,0.633443807563916
640,2,518385,0.0602590097327207,0.100872294656095,0.550637235945546
641,2,518844,0.047064375048443,0.100892177217471,0.641158342525306
642,2,523217,0.0436253910328039,0.101701748370339,0.668218220876588
643,2,524731,0.0437636212939077,0.100727142395552,0.664207591510639
644,2,528468,0.0343059000993013,0.0995874572980004,0.730690369293361
645,2,528729,0.0232662845370468,0.153337566673941,0.879484641580367
646,2,530047,0.0206669468908847,0.09922516382668,0.835127874388367
647,2,533672,0.135812912577158,0.100085476138929,0.175658034259256
648,2,538868,0.0534051420971757,0.099806628338338,0.592927207935126
649,2,538990,0.0699430910187337,0.102738290732259,0.49645136073833
650,2,541028,0.0977693736362157,0.116861655168762,0.403369422986086
651,2,541047,0.0483079919344744,0.200386896202448,0.809638029062525
652,2,541054,0.180083229259894,0.25072344291414,0.473075513014171
653,2,542505,0.178995464988891,0.0986095825243028,0.0703426640368065
654,2,544518,0.102400719471949,0.0972925888645584,0.293288860824535
655,2,544904,0.0875455924563713,0.0982689147055138,0.373601534876605
656,2,544912,0.0907894145315489,0.0980912857947822,0.355306765485935
