SNP,Chr,Pos,Effect,SE,SNA4_GTR2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
434,2,294941,-0.297114093431648,0.154863444101592,0.0558468930519745
435,2,296073,-0.284122968779917,0.159260227052029,0.0752797542733285
436,2,296082,-0.289900891276353,0.160414397898807,0.0715823573839135
437,2,296198,-0.246599144224742,0.322681023020707,0.445246946267896
438,2,296313,-0.382125960974329,0.187987415364461,0.0428287191331832
439,2,297610,-0.313506590606499,0.155564322389701,0.0446322582030962
440,2,299553,-0.0220630531840271,0.290165643033227,0.939433481216409
441,2,299680,-0.143503421972897,0.155787725540651,0.357602690307459
442,2,299708,-0.0917327870934291,0.156227563985284,0.557462110979382
443,2,299759,-0.106209695064678,0.155671666389948,0.495517354164746
444,2,300111,-0.14224080523599,0.156679865034243,0.364580224033378
445,2,300931,-0.501032266085058,0.342955573325086,0.144925612408662
446,2,301710,-0.0238980261837721,0.155810854273206,0.878187484061408
447,2,303446,-0.0996686428003709,0.156707730973287,0.525178053982943
448,2,303854,-0.105197457447134,0.156727581052249,0.502524355135071
449,2,304472,-0.0955727749809044,0.155419112358176,0.538993314282831
450,2,304691,-0.157287254864456,0.157799704978696,0.319567402749806
451,2,308097,0.129647239287646,0.156203633424243,0.407106159535809
452,2,308989,0.151432151036347,0.168460792093372,0.369309999721279
453,2,309402,0.0799287736044278,0.155346448936506,0.607210824926399
454,2,310030,0.107153420002919,0.15617368909068,0.493089735841776
455,2,310113,0.0842633128601003,0.155777317143636,0.58890280201879
456,2,310972,0.072578323959807,0.156030703746226,0.642107907883008
457,2,312659,-0.139385596368555,0.155295919952313,0.370038126304718
458,2,316657,0.0519894958845444,0.180370804876398,0.77333467893437
459,2,316693,-0.0457884982249794,0.311553751171712,0.883241009883421
460,2,318265,-0.0684168216851755,0.157451386455266,0.664171548990839
461,2,318379,-0.0615583052437001,0.157926124488968,0.696925593551472
462,2,321266,-0.110501555537139,0.156792542257549,0.481422563965078
463,2,322957,-0.240918973477706,0.154972744338228,0.120939971587038
464,2,325221,-0.195986483422526,0.15600762414618,0.209851669325444
465,2,332691,-0.0911014633234385,0.157874139471873,0.564272679698023
466,2,333006,-0.206160674417723,0.157256026631185,0.190714193854408
467,2,333887,-0.148639997050947,0.161974732168016,0.359416128233499
468,2,335046,-0.074450313633,0.156008436698835,0.63350093730702
469,2,335049,-0.0845998474638898,0.156657698709692,0.589516901139817
470,2,335995,-0.11903653345131,0.155708101438962,0.44508890365148
471,2,336060,-0.135325387901218,0.155460338537241,0.384628750152194
472,2,338292,-0.050064300251707,0.155594490421105,0.747823910100954
473,2,339568,-0.0802554551853897,0.155793155102809,0.606776860578398
474,2,340466,-0.136527288829576,0.15703306550775,0.385209601320368
475,2,342440,-0.298849052510368,0.276695281792771,0.280850350497121
476,2,342440,-1.24279827309631,0.597948977978371,0.0383912511456688
477,2,344347,-0.252927070020215,0.174478052977981,0.148052033922646
478,2,348480,-0.190989244733509,0.155287391835151,0.219550513812338
479,2,350086,-0.167514713605051,0.155371495158513,0.281700321492666
480,2,351083,-0.147765173609162,0.157442073704249,0.348610350753684
481,2,351335,-0.190095505777729,0.155537731440392,0.222454046293919
482,2,351417,-0.162085450770923,0.155602900541687,0.298281823198477
483,2,351450,-0.161342167263912,0.155777802407588,0.301041826068097
484,2,352302,-0.13787058856267,0.15707524971895,0.380684043813306
485,2,352469,-0.194273033645756,0.155312681304821,0.211817239556023
486,2,352562,-0.192503255522971,0.155956471501777,0.217897447962307
487,2,352944,-0.181933890828293,0.155540731579453,0.242916317021062
488,2,353536,-0.175210399520865,0.163113521191726,0.283483627424979
489,2,353595,0.104155313633349,0.317458814462009,0.743037533260985
490,2,355266,-0.219373565262579,0.155403847923343,0.158938181323196
491,2,358277,-0.171720611457661,0.155598263826825,0.270511840645433
492,2,358926,-0.198346952495231,0.155738414880259,0.203646576241979
493,2,358948,-0.214726505635453,0.155726454350944,0.168807984185485
494,2,359515,-0.190585243739106,0.15558043876852,0.221393915678005
495,2,363190,-0.117702817285972,0.157311712503394,0.454829311957232
496,2,363588,-0.137590249318173,0.157887780679677,0.38410443394814
497,2,363888,-0.130549800959052,0.156547008444049,0.404882382982415
498,2,363954,-0.0992883889038151,0.155989025450322,0.524857352505724
499,2,364199,-0.108645039448489,0.155759162353951,0.485936944239042
500,2,365863,-0.120978050374063,0.159490007378038,0.44863954589575
501,2,365981,-0.141432857755091,0.158830731824106,0.373823919901443
502,2,366047,-0.139818286827019,0.155967831989709,0.370620241434727
503,2,366936,-0.116785340362061,0.15781982210394,0.459796954593207
504,2,369530,-0.143757923620543,0.15569826038788,0.356475804509693
505,2,369788,0.531271085234532,0.444535303454139,0.232844156173374
506,2,369931,-0.190481095828136,0.156627774526772,0.224744689518667
507,2,371033,-0.257511657369852,0.155937688454089,0.0995512274573694
508,2,372919,-0.17443430219477,0.155586015058305,0.262988751514529
509,2,373518,-0.182530377544127,0.155471027555971,0.241167445647353
510,2,376157,-0.115590542795849,0.155996791398389,0.459198026822046
511,2,376172,-0.0998369905797465,0.157156754919722,0.525663829369052
512,2,381364,-0.214975781842968,0.162337618319167,0.186276413020741
513,2,381368,-0.207883812738513,0.164423336240576,0.206949130356761
514,2,381433,-0.154765504604249,0.15691692927844,0.324666651551078
515,2,381922,-0.183158449819054,0.158053076797866,0.247304167717263
516,2,382146,-0.1293500957866,0.155819130953424,0.407026483262644
517,2,384206,-0.0675201294070387,0.156415392962024,0.666243422439793
518,2,384955,-0.0817635825752936,0.156047502500021,0.600631016793823
519,2,386207,-0.445406470688727,0.225607141442,0.0491317022986265
520,2,387301,-0.0957443007667148,0.156820035289048,0.541899578420229
521,2,388313,-0.0842897044942327,0.155906615177001,0.589095148212572
522,2,389425,-0.291715250623341,0.258871811652304,0.260562270507034
523,2,389428,-0.245587523273885,0.259007386137552,0.343682747701018
524,2,390138,-0.139269340952296,0.156280977878081,0.373457249451609
525,2,391233,-0.0692239742463966,0.157283064496532,0.660117016323241
526,2,391319,-0.0393130788462317,0.161141185384253,0.807398360518841
527,2,393340,0.379554241405209,2.08193602534756,0.855445425660011
528,2,395042,0.267072998514802,0.34793003820205,0.443234747044097
529,2,395228,-0.147082619591414,0.162238805371016,0.365246819065063
530,2,395606,-0.172011921893163,0.156144966037403,0.271378842891941
531,2,395726,-0.19732955187647,0.156002827961298,0.206737959152009
532,2,395853,-0.207346397902917,0.156412405744864,0.185816513821201
533,2,396484,-0.158920208269619,0.155878849800334,0.308658623210769
534,2,396705,-0.199724912995991,0.155670292920605,0.200333958012287
535,2,398759,-0.130254523886779,0.157155661925506,0.407763562778929
536,2,400386,-0.199120627662528,0.156071123758659,0.202853570984629
537,2,400847,-0.209069493301172,0.155889822192876,0.180738479857362
538,2,401130,-0.223519979581878,0.15726930372942,0.156125078133034
539,2,401143,-0.207180947020144,0.157019253487794,0.187869831239349
540,2,401979,-0.14125058886716,0.157128751673736,0.369293094381724
541,2,403598,-0.163851571978701,0.156232126576184,0.295001482572127
542,2,404844,-0.209102676908674,0.157831377737192,0.186078351940921
543,2,405100,-0.141359440013633,0.156594311678664,0.367294743550086
544,2,405576,-0.104219590158162,0.189845880973487,0.583373477108709
545,2,405578,-0.224011773720659,0.250348339117998,0.371503543253004
546,2,405579,-0.0574707338390876,0.193948462195674,0.76716026186839
547,2,405730,-0.537879516304455,0.313248297722293,0.086837514668648
548,2,406181,-0.173247919221663,0.156605225009792,0.269362304218211
549,2,406688,-0.163862240986775,0.155727116306093,0.293409379801331
550,2,407621,-0.284474330161271,0.156519720141181,0.0699885024918681
551,2,409016,-0.283631931242952,0.158106085188277,0.073679341181572
552,2,410647,-0.313266235245651,0.155619535779302,0.0448706348181158
553,2,418057,-0.277652452137503,0.178451384239061,0.120628011199665
554,2,419803,-0.411897729507862,0.156076943790289,0.00868190389754732
555,2,419943,-0.406653506418982,0.1570551653863,0.0100167797445932
556,2,422349,-0.355137846981239,0.155449988540133,0.0229304039073248
557,2,425467,-0.198679242826098,0.155674083475655,0.202705757392009
558,2,427842,-0.57910604808569,0.310163356129598,0.0627162942132269
559,2,427869,-0.647557082677068,0.309157849262876,0.0369204634922252
560,2,429095,-0.242905903840175,0.156423434529093,0.121349269784938
561,2,431266,-0.151148803195395,0.156836114154998,0.335837408398237
562,2,431446,-0.141855392278116,0.157495712372877,0.36836527759439
563,2,432524,-0.126163406838144,0.156018148474044,0.419263614944947
564,2,434090,-0.0996614416058094,0.157512196721893,0.527324800359906
565,2,441927,-0.149215355008947,0.155712067237966,0.338578751840999
566,2,446471,-0.184685493420995,0.157519406860192,0.241802310445188
567,2,449325,-0.163330272301499,0.15666180330901,0.297862807073613
568,2,449537,-0.250426603238876,0.162895021124904,0.125103544582172
569,2,450017,-0.190535150766678,0.15570292182039,0.221877991939494
570,2,451779,-0.387270382070793,0.155252611731122,0.0130717359580036
571,2,451784,-0.375384194828057,0.155904634511283,0.0165621359988656
572,2,453525,-0.435822595965292,0.155508339116328,0.00534958130458457
573,2,453768,-0.461713069607816,0.155506639146952,0.00319098967091577
574,2,454027,-0.438347004436188,0.155034278524384,0.004960024622278
575,2,455029,-0.460161457776444,0.154938831549552,0.00318222436661485
576,2,455247,-0.449793890650557,0.154512335940508,0.00383086981646225
577,2,455272,-0.610978765284301,0.309861559641702,0.0494151817867899
578,2,455272,-0.773340907145438,0.353795410184585,0.0294836370234779
579,2,455756,-0.402450306144669,0.16660821352123,0.0162187817840882
580,2,457024,-0.477688055673372,0.155439310215713,0.00228286178985006
581,2,457298,-0.415952540294712,0.156400971666898,0.00818173743521639
582,2,460202,-0.496626016273161,0.156096419149629,0.00159487381072368
583,2,460262,-0.40823995671583,0.89430201695322,0.648318379127765
584,2,460263,-0.853600398565705,0.627728685829391,0.174753568548257
585,2,464079,0.162519949864571,0.533268881133808,0.760727225325543
586,2,464424,-0.468184170209066,0.155514776213666,0.00279552228884233
587,2,465824,-0.333349202644051,0.158054194146499,0.0356413643964769
588,2,470145,-0.322571528148273,0.155837063700363,0.039185981622069
589,2,470686,-0.306712862234392,0.155832151074012,0.0498242962650768
590,2,471144,-0.323148755915635,0.156010328907623,0.0390541378159132
591,2,471830,-0.329602727020362,0.155522662878628,0.0347608565719711
592,2,472403,-0.33184370709528,0.155649755224827,0.033697637433206
593,2,473668,-0.22294235918705,0.157234567371523,0.157103077997216
594,2,473888,-0.233407552078662,0.156112693954676,0.135775968054944
595,2,474138,-0.278272969024293,0.158006388969456,0.0790787428597187
596,2,474141,-0.278272969024293,0.158006388969456,0.0790787428597187
597,2,475703,-0.250398262162977,0.155865534617109,0.109057808230749
598,2,476732,-0.322344573722302,0.155153823751089,0.0384704716307413
599,2,477089,-0.320262051343737,0.175250363720142,0.0684755461095123
600,2,477272,-0.335428000405129,0.155594057004231,0.0317754254155972
601,2,477273,-0.335428000405129,0.155594057004231,0.0317754254155972
602,2,477508,-0.33298876743732,0.171157987999329,0.0525076961271407
603,2,479414,-0.326746278777741,0.161082306086994,0.0432654172134451
604,2,480275,-0.350967899495732,0.155567371059061,0.024678917291015
605,2,480340,-0.323872540045465,0.158165256221855,0.0413305497071895
606,2,481293,-0.363784437862944,0.164006315791002,0.0271831135704531
607,2,481312,-0.413501387647432,0.157764206875672,0.00914605078905976
608,2,483628,-0.37714073788905,0.15604422230288,0.016160424938546
609,2,484021,-0.397125564555434,0.1548943862043,0.0107652869693511
610,2,484651,-0.370556878871774,0.157941962005574,0.0195206349272746
611,2,485249,-0.280241603428349,0.15633235869706,0.0738928057388093
612,2,485603,-0.292212701423771,0.155322784136351,0.0607504247369116
613,2,486033,-0.340381238126576,0.155751144377955,0.0295150138078008
614,2,486970,0.432845389285925,0.399523254157489,0.279368256443574
615,2,488757,-0.194642658763882,0.157057076151414,0.216053444469669
616,2,490612,-0.224419690630192,0.156192595509258,0.151656587835059
617,2,491316,-0.190558010236648,0.158845152492279,0.231081270285049
618,2,495558,-0.119221221931449,0.160517813040692,0.458139781298268
619,2,495559,-0.119829395661153,0.160375174868039,0.455451285855955
620,2,498324,-0.0701770839013256,0.160434294079283,0.662074657232745
621,2,498889,-0.0298664404555067,0.16380178363776,0.855426210763977
622,2,499266,-0.0905098871562071,0.164768431828339,0.583136132655388
623,2,499294,-0.205724719254639,0.169668363177265,0.226127773089678
624,2,499384,-0.0331879118162045,0.185409679081331,0.858042174936008
625,2,500276,-0.0469917548763585,0.160277283259038,0.769548931060705
626,2,500320,-0.0460372792039583,0.16001504855866,0.773740677907837
627,2,500677,-0.0426250295161714,0.160109701214587,0.790222206579398
628,2,501170,-0.0744727042100382,0.159432103912214,0.640707690177252
629,2,501746,-0.0742088943823809,0.15851754037355,0.639971166178273
630,2,505207,-0.134459574983514,0.164469702027472,0.41417477002502
631,2,505430,-0.582682531182611,0.349103460241412,0.0959875842039297
632,2,507274,-0.140572597314839,0.163527139910694,0.39057723702949
633,2,507491,-0.130073062894928,0.163556031552757,0.426984264831079
634,2,510017,-0.141120761495117,0.162786061620257,0.386580552194573
635,2,510140,-0.132016378449779,0.162581582565875,0.417338379785952
636,2,517548,-0.0958065142768199,0.164923259042763,0.561667948362201
637,2,517869,-0.115547617276444,0.165233209219847,0.484824956466592
638,2,518106,-0.0928246442081782,0.16580089310725,0.5759326639497
639,2,518133,-0.114984821002553,0.165597080585932,0.487910046905766
640,2,518385,-0.115035904571996,0.164888434714373,0.485849715659787
641,2,518844,-0.107642456937864,0.164902576736082,0.514333346136715
642,2,523217,-0.091131766004009,0.16624741351448,0.583921983215662
643,2,524731,-0.120411990395863,0.164600724673627,0.464934809813543
644,2,528468,-0.00309215532731955,0.162845399495962,0.984861176543987
645,2,528729,0.148504716974298,0.250579111504509,0.553797511935939
646,2,530047,-0.0268907070261428,0.16222944970468,0.868442883415653
647,2,533672,0.129733962281953,0.163913190042164,0.429195609978527
648,2,538868,0.493517924951235,0.161115417864956,0.00235859258119244
649,2,538990,0.506362954613703,0.165904912838845,0.00244446649851568
650,2,541028,0.288661848497923,0.190631354191934,0.130859515505489
651,2,541047,0.0108366583973911,0.327644196243921,0.9736338940581
652,2,541054,0.377315417685085,0.409721811441363,0.357728240011021
653,2,542505,0.407977346237867,0.160507865517535,0.0114555817261304
654,2,544518,0.359437019681521,0.158162760662338,0.0236524240194112
655,2,544904,0.333299665646043,0.15986163557778,0.0377941964636651
656,2,544912,0.324009693937699,0.159637683056268,0.0431411401423075
657,2,544962,0.363858379988929,0.158571371176073,0.0223422306454627
658,2,552681,0.241705525537263,0.158114244738587,0.127240221541694
659,2,553512,-0.133597695987072,0.259472259863335,0.606957450913773
660,2,553949,0.230590328487556,0.156854383412808,0.142427639288187
661,2,555320,0.240362232462026,0.157246264350721,0.127266137813111
662,2,555633,0.210115371277633,0.157101025327218,0.18193563678161
663,2,556553,0.198739619115151,0.157593986005527,0.208110550150597
664,2,557658,0.150222193629164,0.157096312963161,0.339604067671462
665,2,558703,0.179794917500326,0.156487637626391,0.251358595344509
666,2,559798,0.458468466888734,0.332425640113516,0.168718290299908
667,2,562919,0.488493854647752,0.338201499075136,0.14951713127829
