SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
437,2,296198,-0.232787322842187,0.386470220506905,0.547333090554658
438,2,296313,0.00913488067667023,0.226392215607243,0.967837062273015
439,2,297610,0.105956773468402,0.187242273121298,0.571834470063445
440,2,299553,-0.61980192775119,0.345851414913329,0.0739724877109096
441,2,299680,0.207127542100599,0.18642461099777,0.267301908451375
442,2,299708,0.258644718622384,0.186637185088442,0.166678079044
443,2,299759,0.248196330288788,0.186041724047135,0.183034512429603
444,2,300111,0.183831957957607,0.187558243499676,0.327691894910793
445,2,300931,-0.109444906937306,0.411822521027037,0.790581149924721
446,2,301710,0.233514972394428,0.186145688260515,0.210499666495164
447,2,303446,0.225564162616298,0.187350983564447,0.229409521798361
448,2,303854,0.283341622379687,0.187164672399603,0.130955472009592
449,2,304472,0.233947059269759,0.1857677010817,0.208735026988723
450,2,304691,0.195952033159347,0.188913225779731,0.300324942549684
451,2,308097,0.422362026456293,0.185851995188842,0.0236527209422456
452,2,308989,0.473828904698618,0.200349532407496,0.0185697696565515
453,2,309402,0.294856075740919,0.18540462297598,0.112653706198169
454,2,310030,0.334649029357853,0.186263320376649,0.0732468217397835
455,2,310113,0.285518304242114,0.185971205563592,0.125610272443014
456,2,310972,0.272003563863228,0.186312784336554,0.145198764626326
457,2,312659,0.152227973852215,0.18597303559596,0.413596207908685
458,2,316657,0.0512942863159006,0.215967975837767,0.812399910227142
459,2,316693,0.102099956929696,0.372998338140091,0.784454022666846
460,2,318265,-0.0644315360753835,0.188537388646931,0.732746849217532
461,2,318379,-0.0424974978358412,0.18911373489547,0.822327705031801
462,2,321266,-0.0831703469345474,0.187809187158572,0.658149145280964
463,2,322957,-0.164487249380352,0.185978597381441,0.377059758211838
464,2,325221,-0.0920930627552536,0.187142436263062,0.622953522139028
465,2,332691,-0.0781770296092044,0.189067682689529,0.679500921112014
466,2,333006,-0.079530703910875,0.188694587115603,0.673662268964996
467,2,333887,0.00824164415688652,0.194164705734254,0.966166627359061
468,2,335046,0.143485151484595,0.186694616270729,0.442671166822517
469,2,335049,0.115825182133158,0.187544043996646,0.537244335878259
470,2,335995,0.00627104284243108,0.186584878742886,0.973207464047503
471,2,336060,-0.0244080098788906,0.186329400812795,0.895854775567644
472,2,338292,0.0531160556988722,0.186300751054321,0.775727693994668
473,2,339568,0.033132756201531,0.186594513879288,0.859166032435362
474,2,340466,-0.0391051435003562,0.188206990640966,0.835522663659668
475,2,342440,-0.00961176435723132,0.331836658902946,0.976908595760513
476,2,342440,-0.171464770465275,0.720239978069903,0.811967902142703
477,2,344347,-0.303321618099857,0.208902355171389,0.147395924644124
478,2,348480,-0.0690431509008588,0.186288890625941,0.711139834502443
479,2,350086,-0.139761406264669,0.18618538691107,0.453359046057814
480,2,351083,-0.116516750669659,0.188640149683653,0.537193275461155
481,2,351335,-0.132737983303668,0.186486744343823,0.477069651185001
482,2,351417,-0.0649952596177818,0.186558996135159,0.727755108927591
483,2,351450,-0.132855928562875,0.186663656477268,0.477096088017296
484,2,352302,-0.125573351466483,0.188154258469037,0.504955432159537
485,2,352469,-0.129266185635052,0.186242091502118,0.488090985562899
486,2,352562,-0.116839740582134,0.187027465139431,0.532558624741216
487,2,352944,-0.077702218184454,0.186545228700036,0.677273279054357
488,2,353536,-0.0948225312337899,0.195551297080563,0.628049105856316
489,2,353595,0.0880635521332511,0.380125754864541,0.816928939428605
490,2,355266,-0.101842672762096,0.186512315662672,0.585385243671349
491,2,358277,-0.0783309166098389,0.186573946126525,0.674858883573441
492,2,358926,-0.0785905746718023,0.18684830627767,0.674294623256519
493,2,358948,-0.131516279382953,0.186823244064993,0.481921158317254
494,2,359515,-0.124664272816012,0.186555615842812,0.50441591136506
495,2,363190,0.0884814014513686,0.188441387214569,0.638971201762732
496,2,363588,0.118464753925383,0.189138828230745,0.531498352009437
497,2,363888,0.128437478913626,0.187495306222118,0.493782718880561
498,2,363954,0.173989559058081,0.186644818007598,0.351872354903791
499,2,364199,0.161680292644373,0.186422012100264,0.386377155432914
500,2,365863,0.103917786295999,0.191034536088257,0.586802890903395
501,2,365981,0.037567134097826,0.190372631978385,0.843679169767494
502,2,366047,0.126003096564331,0.186834007829423,0.500490835363181
503,2,366936,0.138817030631206,0.18896140783456,0.463051580870362
504,2,369530,0.0768007926187642,0.186599327830644,0.680896127865652
505,2,369788,0.642611163835797,0.532224519281037,0.228084143941831
506,2,369931,0.0705400896466175,0.187886985129542,0.707559545484785
507,2,371033,-0.047652869833032,0.187408430014171,0.799432848440437
508,2,372919,-0.00381899158793361,0.186615991690854,0.983684441891008
509,2,373518,0.0271571073557798,0.186504536391352,0.884311613162344
510,2,376157,-0.00911273195125073,0.186921131461837,0.961144706911033
511,2,376172,-0.0144432064025195,0.188271358605734,0.938893862936471
512,2,381364,-0.0898722094676938,0.194791972220701,0.644813512863203
513,2,381368,-0.0897080042836074,0.197253206761261,0.649542728192311
514,2,381433,-0.0725320690372888,0.188097331929145,0.700018360527738
515,2,381922,-0.0140581322516842,0.189596714664756,0.94093497695204
516,2,382146,-0.0214464458348114,0.186742372094331,0.90863319960031
517,2,384206,0.0567162746121282,0.187302857294865,0.762216696752166
518,2,384955,0.0199674123411272,0.18690689851819,0.914983904430521
519,2,386207,0.0386357606924519,0.271601161783163,0.886962252826652
520,2,387301,-0.0233685256300196,0.187857231852067,0.901073230103554
521,2,388313,-0.0166386013682553,0.186743760945463,0.929054104665451
522,2,389425,-0.158305091066874,0.310392530343853,0.610359131176962
523,2,389428,-0.0812825661815744,0.310476729420226,0.793628931784437
524,2,390138,-0.0297726144481102,0.187320478977616,0.873807469577539
525,2,391233,0.18877166027406,0.188100147117252,0.316273355600843
526,2,391319,0.156190851664229,0.192773095807804,0.418352951221346
527,2,393340,-3.68330716697388,2.48512017974244,0.139193987556262
528,2,395042,-0.570415922280108,0.415820874261882,0.171002270705488
529,2,395228,-0.302038665623358,0.193810618254503,0.120029379128372
530,2,395606,-0.346176079931117,0.186366474710338,0.0640723537215241
531,2,395726,-0.346361344854084,0.186296725097212,0.0638318514524822
532,2,395853,-0.329311156548845,0.186919774311983,0.0789723666593841
533,2,396484,-0.275490854478636,0.186333887339546,0.14017117546718
534,2,396705,-0.325747023114938,0.1860134541871,0.0807797527914142
535,2,398759,-0.240895291055257,0.1879101727918,0.200694321456955
536,2,400386,-0.285823494035201,0.18667705790605,0.126637344206116
537,2,400847,-0.278246474397055,0.186536439579906,0.136684868253226
538,2,401130,-0.292215971311143,0.188196558513957,0.121386849664454
539,2,401143,-0.259859346564247,0.187955607518842,0.167674765223542
540,2,401979,-0.181894971128404,0.188098107601346,0.334195183376312
541,2,403598,-0.177204420563478,0.187111977197023,0.344261079011307
542,2,404844,-0.255245121291152,0.18895462011212,0.177615891076685
543,2,405100,-0.226933126413609,0.187319256330041,0.22652268198816
544,2,405576,-0.29543128610832,0.226857137038002,0.193670067262527
545,2,405578,-0.365691870817303,0.299452497406518,0.222824690735111
546,2,405579,-0.137480369223982,0.232130064694996,0.554058488184156
547,2,405730,-0.32908707961044,0.376210959170982,0.382309704103957
548,2,406181,-0.19845979222444,0.187532552576812,0.290656678221911
549,2,406688,-0.139938228879425,0.186597270657418,0.453785620028551
550,2,407621,-0.250647494273735,0.187804238562681,0.182860589747312
551,2,409016,-0.295549621981722,0.189511249001983,0.11976560973858
552,2,410647,-0.271866270375561,0.186831772875104,0.146519349258451
553,2,418057,-0.106241392215762,0.214318471670455,0.620402291132148
554,2,419803,-0.327337290732226,0.187901036022848,0.0823666764545471
555,2,419943,-0.30755978877515,0.189113862320925,0.104773779742473
556,2,422349,-0.406200734498916,0.186242107921172,0.0298402670668328
557,2,425467,-0.287714330336885,0.186191031702473,0.123178372165302
558,2,427842,-0.683583985316773,0.37141316497744,0.0665348366267422
559,2,427869,-0.752649464710345,0.370290439370618,0.0428418074793314
560,2,429095,-0.327242898556479,0.187117116766987,0.0811832259772938
561,2,431266,-0.267982404969494,0.187486604036243,0.153790424699107
562,2,431446,-0.262254825929565,0.188271065081299,0.164507265231225
563,2,432524,-0.122208647492611,0.186861898102378,0.513534297604147
564,2,434090,-0.199227236429504,0.188399709327421,0.291019780752228
565,2,441927,-0.229242381664526,0.18627882999917,0.219276518857379
566,2,446471,-0.222984087122903,0.18859340730071,0.237861234266728
567,2,449325,-0.258578276030286,0.187356541738825,0.168416926544523
568,2,449537,-0.372585939669576,0.194680302322441,0.0564496979642917
569,2,450017,-0.315628519000575,0.186062864996911,0.0907004164573969
570,2,451779,-0.459029505157561,0.18591826266933,0.0140224794298179
571,2,451784,-0.466543818532613,0.186547380998229,0.012838913895652
572,2,453525,-0.454919483946467,0.186688130133102,0.0153118573214769
573,2,453768,-0.48964027830597,0.186690018721794,0.00910048869545941
574,2,454027,-0.450585839173465,0.186175977087613,0.01601559016772
575,2,455029,-0.437389732522373,0.186364897190451,0.0194796963465
576,2,455247,-0.49476277025893,0.185345247219424,0.00794947218208065
577,2,455272,-0.655315847344105,0.371403756655012,0.0785244454976867
578,2,455272,-0.80511041901932,0.424301627775507,0.0585783394875568
579,2,455756,-0.420942505734292,0.199871836453948,0.0359045959461461
580,2,457024,-0.505333208181479,0.186654392418657,0.00711274414033651
581,2,457298,-0.518775895272005,0.187100821740954,0.00585420185924954
582,2,460202,-0.463995444558168,0.18794087850993,0.0140281902827023
583,2,460262,-0.426605689410544,1.07083229666031,0.690585773055971
584,2,460263,0.518211768737093,0.753047012892537,0.491808218885518
585,2,464079,1.25318886698324,0.635079233143355,0.0492433903069665
586,2,464424,-0.419903537029606,0.187245594952251,0.0255474780499489
587,2,465824,-0.262860603599008,0.189913866770957,0.167200939199832
588,2,470145,-0.179941504516414,0.187469779943014,0.337791342637764
589,2,470686,-0.17999571309498,0.187355652307363,0.337352195144741
590,2,471144,-0.196873535023205,0.187632128979635,0.294779608350991
591,2,471830,-0.195220450183601,0.18710149526252,0.297480178360196
592,2,472403,-0.181003860464643,0.187309462341388,0.334537685459184
593,2,473668,-0.17893403859908,0.188553530554337,0.343278634703075
594,2,473888,-0.146013296569158,0.18734510435451,0.4362772500437
595,2,474138,-0.222565629380399,0.189642369195828,0.241343669107464
596,2,474141,-0.222565629380399,0.189642369195828,0.241343669107464
597,2,475703,-0.150264656807595,0.187129537462403,0.422516179056167
598,2,476732,-0.269507852323798,0.186348282861902,0.148991909861113
599,2,477089,-0.334065239134613,0.210068137786867,0.1126689062493
600,2,477272,-0.347456125701746,0.186602539738361,0.0634321912921029
601,2,477273,-0.347456125701746,0.186602539738361,0.0634321912921029
602,2,477508,-0.27553623865374,0.205502333461092,0.180849591278795
603,2,479414,-0.066773215956508,0.193953709909566,0.730845246762438
604,2,480275,-0.135177624179244,0.18746241206642,0.471330273202666
605,2,480340,-0.12836235449425,0.190371719407121,0.500579598277543
606,2,481293,-0.134082492742011,0.197601337764838,0.497867285230494
607,2,481312,-0.141124164162975,0.190573891501873,0.459475564855675
608,2,483628,-0.253642555747688,0.187888464211705,0.177892689129426
609,2,484021,-0.241868779286835,0.186732175760073,0.196073182416184
610,2,484651,-0.337002289608762,0.189728244574349,0.076555175220605
611,2,485249,-0.227315865449083,0.187638712349048,0.226531397527486
612,2,485603,-0.266951454910315,0.186358706585998,0.152897050146402
613,2,486033,-0.288986720579264,0.187108611180036,0.123366506273424
614,2,486970,0.696701277849463,0.477710883971858,0.145615014707495
615,2,488757,-0.239462183825743,0.188023220625315,0.203651074236739
616,2,490612,-0.134686583750056,0.187420000418811,0.472841201328282
617,2,491316,-0.121105511539356,0.190465188649864,0.52529228645977
618,2,495558,0.017801837236197,0.192337406454394,0.926309398726574
619,2,495559,0.0263083730885023,0.192165526109661,0.891184133214932
620,2,498324,0.100587053703705,0.192067081117019,0.60081032593628
621,2,498889,0.110010072357206,0.196043374652002,0.575050165671553
622,2,499266,0.110455780714844,0.197275657954866,0.575898825096578
623,2,499294,-0.0411244366772027,0.203556501104265,0.840009969185653
624,2,499384,0.114813998591117,0.221918867671067,0.605222456645204
625,2,500276,0.161641630322489,0.191732078105603,0.399765810271247
626,2,500320,0.148553681116721,0.191446920927253,0.438296699471888
627,2,500677,0.127081719686279,0.191600883541193,0.507595209403656
628,2,501170,0.107414971673671,0.190863077526657,0.573938202316143
629,2,501746,-0.0155306703944821,0.189851788660365,0.934848792716394
630,2,505207,-0.133060479276238,0.196980328840805,0.499799542961829
631,2,505430,-0.151852402267172,0.419553425725023,0.717614792956746
632,2,507274,-0.0622256934090021,0.195969568184291,0.75103124090161
633,2,507491,-0.0643949239473933,0.195972703379718,0.742659469596487
634,2,510017,-0.0560235000175677,0.195090003961015,0.774152597590775
635,2,510140,-0.0618121573599265,0.19481453504159,0.751213273452728
636,2,517548,-0.0073445764210982,0.197558290964108,0.970365086297767
637,2,517869,-0.0375998884171802,0.19796229106905,0.849469551034239
638,2,518106,-0.0079983534862611,0.19860277181864,0.967898150245244
639,2,518133,-0.0440630081410203,0.198392583335298,0.824364415644184
640,2,518385,-0.0258637189493065,0.197553881636742,0.895913312697328
641,2,518844,-0.00187801564904899,0.197558652429582,0.992420700301172
642,2,523217,-0.00122018044754824,0.199134428994248,0.995114517398628
643,2,524731,0.0221876652456303,0.197223933818269,0.910491025828623
644,2,528468,0.0409481495852906,0.194964389336323,0.83376631323455
645,2,528729,-0.0486726627675687,0.30015898833558,0.871275571130508
646,2,530047,0.088962673767526,0.194188827702203,0.647144830764927
647,2,533672,0.227454383437367,0.196055594682943,0.246770775032189
648,2,538868,0.459502726667297,0.193915876930611,0.0183446681303517
649,2,538990,0.469331197025081,0.199687211509455,0.0193065462279667
650,2,541028,0.0251534735863843,0.228981053881629,0.912591088269743
651,2,541047,-0.196750256550299,0.392152577075338,0.616178220190903
652,2,541054,-0.653399167032814,0.48992029740625,0.183167125912603
653,2,542505,0.486249957691357,0.192193705361853,0.011840545651867
654,2,544518,0.556478584051224,0.188436670780339,0.00335639049067144
655,2,544904,0.51274767484695,0.190635339072562,0.00749173677479791
656,2,544912,0.509449617701796,0.190326062307059,0.00778157928384584
657,2,544962,0.548101285161312,0.189032037225115,0.00397128301186747
658,2,552681,0.304113010384691,0.189246448948732,0.108955434975702
659,2,553512,-0.391548823173465,0.310085926555205,0.207526642705871
660,2,553949,0.313402149441384,0.187637394986939,0.0957554690443652
661,2,555320,0.167653710165307,0.188683751727603,0.374853555770168
662,2,555633,0.184526126640834,0.1883187229399,0.327825915857615
663,2,556553,0.163665001734768,0.188912732256474,0.386885393213444
664,2,557658,0.12287172382503,0.188222909844847,0.514310783815577
665,2,558703,0.114375580147536,0.187615523346836,0.542500789697918
666,2,559798,0.302785947485239,0.398762002555358,0.448170926832525
667,2,562919,0.918682550629173,0.403172709957723,0.0232856868196045
668,2,564751,0.534023759319774,0.401972088964771,0.184868025649166
669,2,567265,0.0901932529203167,0.187998737144679,0.63169903378325
