SNP,Chr,Pos,Effect,SE,MID2_RSN1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
417,2,266330,-0.0602578302502786,0.0535635573285696,0.261362640439873
418,2,267100,-0.047488340363853,0.0535960126807264,0.37619786846185
419,2,268086,-0.0592009583196781,0.0535668958396721,0.269835127543839
420,2,274614,-0.0317947715380278,0.0533066203792448,0.551256469346068
421,2,274729,-0.0363430098067268,0.0535902884009565,0.498111943846787
422,2,275746,-0.0335065580318286,0.0535721024187404,0.532081273645839
423,2,277029,-0.0493941792439752,0.0532878770922067,0.354595725895635
424,2,277741,-0.0451261487560507,0.0533195660179858,0.39793993775502
425,2,278218,-0.0485331754111065,0.0532145735062527,0.362376449488915
426,2,278379,-0.0431948473718108,0.0545472806678052,0.428963017212072
427,2,279910,-0.0596667079053914,0.0531637582137802,0.262489529457392
428,2,280616,-0.0618330482438003,0.0554885766055677,0.265892190523723
429,2,283431,-0.0197142966586589,0.0540283605241191,0.715413571651645
430,2,283573,-0.032330677205017,0.0533625853001713,0.544991843473092
431,2,286762,-0.0396087917936139,0.0534854559023367,0.459457062454636
432,2,287187,-0.0172038756488118,0.0532693636071487,0.746916724101034
433,2,288379,0.0135696099146979,0.0528685512692584,0.797585411047057
434,2,294941,-0.0739476565389154,0.0527585087054161,0.161905815168186
435,2,296073,-0.0478961099306019,0.054309358541416,0.378424165970415
436,2,296082,-0.0451867901718206,0.0547167421561934,0.409457659361398
437,2,296198,0.0225095485945817,0.10974954047098,0.837612795851635
438,2,296313,-0.0278183506634708,0.0642446051734192,0.665274278792166
439,2,297610,-0.0597911248826821,0.0530775751456694,0.260725233016933
440,2,299553,0.0383071288736834,0.098594546899137,0.697856661980687
441,2,299680,-0.0218332349388937,0.0529964015612814,0.680607211511776
442,2,299708,-0.0154915846405953,0.0531145507809808,0.770715111427539
443,2,299759,-0.0240056008475937,0.0529255530731304,0.650414909961157
444,2,300111,-0.0168521520699426,0.0533033253931196,0.752071160468319
445,2,300931,-0.0068228513758859,0.11690710847625,0.953493859323141
446,2,301710,0.00252424858100236,0.0529550001117128,0.962007950175841
447,2,303446,-0.00710432609766914,0.0532873809293809,0.894015501892502
448,2,303854,-0.0103404279758128,0.0532961000492879,0.846273016880898
449,2,304472,-0.0394310718192147,0.0528068657956085,0.455739580949526
450,2,304691,-0.0388063272960112,0.0536650147791677,0.470084079896311
451,2,308097,-0.0376405105005961,0.053100890272045,0.478886078567628
452,2,308989,-0.0154546675676278,0.0573121639335585,0.787581150301309
453,2,309402,-0.0147825889312247,0.0528095070081464,0.779700634296662
454,2,310030,-0.0206038180312149,0.0531007749434362,0.698239916072369
455,2,310113,-0.0170627023361955,0.0529561586119821,0.747488654153475
456,2,310972,-0.052066479524482,0.05297193411161,0.32632644481178
457,2,312659,0.0327112630694266,0.0528098996970514,0.536042334512336
458,2,316657,0.0173261815841476,0.0613005538842538,0.777616057740225
459,2,316693,0.0734979669351077,0.105814670197397,0.487768260985995
460,2,318265,-0.0276313030950109,0.0535050536113019,0.605881539662874
461,2,318379,-0.000811062089615788,0.0536838275992957,0.987954452379018
462,2,321266,0.00845717312394145,0.0533226154563626,0.874071676496626
463,2,322957,0.0242822236281739,0.0528327484116794,0.64608230667965
464,2,325221,0.0452490400148275,0.053084064971893,0.394568156763168
465,2,332691,0.0162160098892492,0.0536729894040016,0.762733879423501
466,2,333006,0.0506815961322907,0.0535065518592684,0.344183013486585
467,2,333887,0.0301134029576726,0.0550905559175102,0.584987618952947
468,2,335046,-0.0157264404532782,0.0530310508653952,0.766983304798088
469,2,335049,-0.0253786526346495,0.0532460695615947,0.633920805096526
470,2,335995,-0.0255492687285929,0.0529448129109423,0.629704342155054
471,2,336060,-0.0177625064228649,0.0528825066510109,0.737156203915828
472,2,338292,-0.0699628332788438,0.0527563724383253,0.185647615745628
473,2,339568,-0.0755088642779407,0.052814599217491,0.153688474455424
474,2,340466,-0.0717925555251457,0.0532890695237792,0.17877078489776
475,2,342440,-0.00239071086411125,0.0941919876425205,0.979765204382809
476,2,342440,-0.108709788022514,0.204374914923075,0.59512045909322
477,2,344347,-0.043968554625362,0.0594277607548554,0.459873319417538
478,2,348480,-0.123777953917398,0.0524765370236905,0.0188819799486345
479,2,350086,-0.149051442385118,0.0522926142981966,0.00462386340027943
480,2,351083,-0.135307361314952,0.053088260402904,0.0112344282795658
481,2,351335,-0.130391034868089,0.0525157251848349,0.0134958849775801
482,2,351417,-0.135872519350545,0.0524679050886236,0.0100056223572407
483,2,351450,-0.108435252402475,0.0527075124366352,0.040391383505383
484,2,352302,-0.132156664855284,0.0529764102110622,0.0130652590643519
485,2,352469,-0.123714467906829,0.0524895481430202,0.0189719940394389
486,2,352562,-0.115957674347254,0.0527573792065509,0.0286020328432719
487,2,352944,-0.125007205620797,0.0525443709916559,0.0178870050892323
488,2,353536,-0.0942595676827677,0.0552986808247561,0.0891575957353969
489,2,353595,0.143274251104296,0.107637252633912,0.184020335294821
490,2,355266,-0.123319036768408,0.0525556705353792,0.0195058263437877
491,2,358277,-0.093102968276468,0.0527400179333499,0.0783746660014127
492,2,358926,-0.0965476581893645,0.0528007840617369,0.0683141795639469
493,2,358948,-0.0835810785133507,0.0528802698870136,0.114871490528222
494,2,359515,-0.070104981839411,0.0528558246203685,0.185583404091437
495,2,363190,-0.0842150777620673,0.0533177825769169,0.115118581265744
496,2,363588,-0.0625680895252905,0.0536136264207457,0.243990666619824
497,2,363888,-0.0619308640724719,0.053153868092239,0.244755398154366
498,2,363954,-0.051675775114603,0.0529730179112979,0.32997474089077
499,2,364199,-0.0589192242542528,0.0528794003989633,0.265943368745042
500,2,365863,-0.0649283798494858,0.0541377634326131,0.231208817869305
501,2,365981,-0.0617115728712488,0.0539404136013379,0.253370078830454
502,2,366047,-0.0632445689102789,0.0529601892328094,0.233205186245512
503,2,366936,-0.0641963167602312,0.0535688946149975,0.231569962550892
504,2,369530,-0.0419969472769957,0.0529318214692947,0.428068544601256
505,2,369788,0.0917730742059049,0.151304937336868,0.544543566574009
506,2,369931,-0.0639770355392725,0.053233642616971,0.230240517530035
507,2,371033,-0.0216317921153515,0.0531883655853807,0.684473652920359
508,2,372919,-0.0338063447006658,0.0529404827315234,0.523515052620615
509,2,373518,-0.00511964121054101,0.0529402720647211,0.923014766102745
510,2,376157,-0.0254025268959115,0.0530405833657974,0.632287632116812
511,2,376172,-0.0176907663338426,0.0534330465750873,0.740778337811617
512,2,381364,0.00670977809835893,0.0553072909049935,0.90350807413091
513,2,381368,0.0148077812962408,0.0560012525486192,0.791611576869402
514,2,381433,0.00156092585546863,0.0534026783688135,0.976698187081319
515,2,381922,0.0197796460005153,0.0538072206169226,0.713390266449001
516,2,382146,-0.0121981903471224,0.0530039073564416,0.818118177520881
517,2,384206,-0.0196337560442663,0.0531626219988015,0.712114346558276
518,2,384955,-0.0212099041268642,0.0530424401788918,0.689496567445543
519,2,386207,0.0133651173361233,0.0770930207501019,0.862465065197455
520,2,387301,0.0197014148503977,0.0533142042331773,0.711951261094644
521,2,388313,0.0238412391717386,0.052992692906426,0.653061050174535
522,2,389425,0.0744401832557511,0.0880483945223779,0.398434427345059
523,2,389428,0.0897286700285509,0.0880080087152009,0.308639599253935
524,2,390138,0.0175520441711922,0.0531646844241296,0.741486393679513
525,2,391233,0.037165551897026,0.0534318074209138,0.487155932073819
526,2,391319,0.0181284271295317,0.05476107328568,0.740806260482404
527,2,393340,-0.0195574215536745,0.707593029501235,0.977965404131991
528,2,395042,0.346557801823844,0.116898797437376,0.00323678630446955
529,2,395228,0.00366931022517641,0.0552017961666391,0.947040596200554
530,2,395606,0.00348793469764086,0.0531577718870159,0.94772167738157
531,2,395726,0.0254098597370537,0.0531214561200504,0.632707788782499
532,2,395853,0.0190423273205032,0.053280360635213,0.721006988537654
533,2,396484,0.016192069680144,0.0530474516143149,0.760365200719331
534,2,396705,0.0221564500878779,0.053015730948674,0.676258113827912
535,2,398759,0.0045033950021755,0.053461855106121,0.932916811418623
536,2,400386,0.0276595331023803,0.0531436259209648,0.603064014144078
537,2,400847,0.0243586421127174,0.053099222746992,0.646704489800217
538,2,401130,0.0213494993747603,0.053589731847285,0.690585144982568
539,2,401143,0.017584228947837,0.0534873341588623,0.742535817880641
540,2,401979,0.018806080232263,0.0534530215162338,0.725179841194491
541,2,403598,0.0227005194377097,0.0531655091735095,0.669655424045226
542,2,404844,0.0269818188494345,0.0537541071885809,0.616016348428333
543,2,405100,0.0318715591564296,0.0532540510660643,0.549902582829731
544,2,405576,0.0480764794483339,0.0644972433378446,0.456523774748582
545,2,405578,0.139030116991981,0.0848570325651531,0.102228375183615
546,2,405579,0.0530758559533231,0.0658623802663694,0.420866112661015
547,2,405730,0.128076964635012,0.106685734045828,0.230747504101152
548,2,406181,0.0280576175173326,0.0532946419816192,0.598897695962857
549,2,406688,0.0365908696206751,0.0529720947160088,0.490171927043715
550,2,407621,0.0620760545339811,0.0533404018712901,0.245302506076619
551,2,409016,0.0663151767702658,0.0538623133166254,0.219068432336551
552,2,410647,0.0503418806688433,0.0531235568016295,0.343962230463271
553,2,418057,0.0683370363080252,0.0607467586735046,0.261374750420271
554,2,419803,0.0208903149746951,0.0535530181300292,0.696707777231991
555,2,419943,0.0297895272826215,0.0538574366027998,0.580532604901888
556,2,422349,0.0301161967885265,0.0531957518885038,0.571658927774093
557,2,425467,0.0338930124880841,0.0529981527261414,0.522903992883369
558,2,427842,0.0915045543074839,0.105818379453431,0.38777306587557
559,2,427869,0.127935709354132,0.10550084863025,0.226074203880091
560,2,429095,0.0349320720107326,0.053310454263056,0.512728792970129
561,2,431266,0.0180389654165279,0.0533632872777362,0.735533430371927
562,2,431446,0.0290065080551499,0.0535652431416537,0.588492651725794
563,2,432524,0.0495246676806781,0.0530074464488068,0.350789659462115
564,2,434090,0.000953898833277733,0.0535619416248651,0.98580107479126
565,2,441927,0.00949858031982026,0.0529862090546697,0.857832365123068
566,2,446471,0.0345631600724934,0.0536066500371019,0.519504692265882
567,2,449325,0.0602860696363295,0.0532278888963043,0.258149702007169
568,2,449537,0.0606617275525674,0.0554521140738266,0.274723712253113
569,2,450017,0.0668534952470657,0.0529093303875108,0.207226027528443
570,2,451779,0.0317963657347166,0.053199771201624,0.550437611628956
571,2,451784,0.0269740162955483,0.0533993051673722,0.613777160042683
572,2,453525,-0.0121425241214171,0.0534314238988353,0.820357515280953
573,2,453768,0.0027396231937874,0.0535056617222733,0.959193127196376
574,2,454027,0.00377825779848717,0.0532823845387605,0.943509481626455
575,2,455029,0.0411455134782648,0.05326587195133,0.440361584345397
576,2,455247,0.0340949018401097,0.0531076743394433,0.521292614467028
577,2,455272,0.037946580728061,0.105867692180065,0.720232807056836
578,2,455272,0.036486920752588,0.121035257057231,0.763243568199301
579,2,455756,0.0220296370760207,0.0570769755613829,0.699756107421473
580,2,457024,0.0191581241801132,0.0535194313331931,0.720582884405473
581,2,457298,0.0280799533433647,0.0536630370388501,0.601118622865477
582,2,460202,0.0330672753404039,0.053776891085832,0.53901858171809
583,2,460262,0.239280720416347,0.303757611495697,0.431379924191041
584,2,460263,0.115767805982831,0.2138072404158,0.588532967456223
585,2,464079,0.00569945646203074,0.1812587379213,0.974933412546621
586,2,464424,0.04030853248766,0.053483974941128,0.451558039381389
587,2,465824,0.0145681443431542,0.0540476416482057,0.787669619205123
588,2,470145,0.0154912556903525,0.053276384211807,0.771396820011196
589,2,470686,0.0318636201919022,0.0532234399100379,0.549772627251933
590,2,471144,0.0262023346628736,0.0533242050498835,0.623464581691936
591,2,471830,0.0392686290648881,0.0531495836553452,0.460499797398839
592,2,472403,0.0524902305986544,0.0531647842912221,0.324165942249187
593,2,473668,0.0218932843005771,0.0535765483129791,0.683054891865027
594,2,473888,0.057844451747438,0.0531345927266508,0.277055268078406
595,2,474138,0.0358778911695302,0.0539011593057843,0.506086323283322
596,2,474141,0.0358778911695302,0.0539011593057843,0.506086323283322
597,2,475703,0.0436667774701979,0.0531144559513614,0.411560118788573
598,2,476732,0.00522248573039624,0.0530507831852886,0.921636294703305
599,2,477089,0.000408705048560498,0.0598411286226931,0.994554480362989
600,2,477272,-0.000301534781472768,0.0532266798338233,0.995483123710072
601,2,477273,-0.000301534781472768,0.0532266798338233,0.995483123710072
602,2,477508,0.0195664781429163,0.0584709870870742,0.738098673522918
603,2,479414,-0.00641794337330326,0.055062016408419,0.907276247306149
604,2,480275,0.0073840075458188,0.0532490025684717,0.889790467688949
605,2,480340,-0.0187390620610739,0.0540626725928486,0.729085309476303
606,2,481293,-0.0194759335511925,0.0561162090498061,0.72874981863653
607,2,481312,-0.00901624653824612,0.0541343450967383,0.867817006085449
608,2,483628,0.00931746947847401,0.0534674015862093,0.861757502445282
609,2,484021,0.00775618157989105,0.0531282037180107,0.884012685404947
610,2,484651,-0.0207488554599253,0.0540832930644559,0.701471575283625
611,2,485249,0.00063350472379281,0.0533719131875662,0.99053633523016
612,2,485603,0.00136586972195102,0.0530514615826466,0.979474379305884
613,2,486033,0.00100639206741454,0.0532899726461899,0.984943351642315
614,2,486970,0.25934091157445,0.135304056986915,0.056079756550655
615,2,488757,-0.0161162269401469,0.0534860601960544,0.763350653294883
616,2,490612,-0.0229889736454846,0.0532240764110085,0.666057381869805
617,2,491316,-0.0398927349098407,0.0540528803747813,0.460985577902593
618,2,495558,-0.0272284050353231,0.0545764704095034,0.618157951858846
619,2,495559,-0.0272701179452319,0.0545283917557955,0.617310220748848
620,2,498324,-0.0631209673013344,0.0544359169096976,0.247017280069777
621,2,498889,-0.0738736814555347,0.055532779027902,0.184287561369738
622,2,499266,-0.0540233249365776,0.0559477904427346,0.334904182953035
623,2,499294,-0.0498435546528231,0.0577219988300285,0.388443149693138
624,2,499384,-0.0123493857928876,0.0630122047992249,0.844735436870874
625,2,500276,-0.0489052345807401,0.0544157645895447,0.369407597143359
626,2,500320,-0.0549653650966297,0.0543098692852344,0.312197995884093
627,2,500677,-0.0555246440381127,0.0543395589263022,0.307571111939452
628,2,501170,-0.0620591899539442,0.0541001156753713,0.252109949810468
629,2,501746,-0.0696489156342166,0.0537623602932776,0.19599574652652
630,2,505207,-0.0378810401420264,0.05591272694576,0.498530654909012
631,2,505430,-0.0793405527429245,0.119037614718344,0.505516298645159
632,2,507274,-0.0512423816097645,0.0555670876036915,0.357068993954501
633,2,507491,-0.0504344069969891,0.0555706365806054,0.364723027530391
634,2,510017,-0.0467667014440669,0.0553268750862141,0.398527079806945
635,2,510140,-0.0516209835636163,0.055237776542149,0.350672890867824
636,2,517548,-0.0651922247005352,0.05596965293357,0.244895371233668
637,2,517869,-0.0539390467452392,0.0561211604030377,0.337150807980378
638,2,518106,-0.0692435118765908,0.0562530030575982,0.219168547521003
639,2,518133,-0.0571945421751536,0.0562354111108817,0.309823519490516
640,2,518385,-0.0592878990014387,0.0559882498464228,0.290353585148423
641,2,518844,-0.0569969384815345,0.0559949891181884,0.30942566788533
642,2,523217,-0.0474947273091706,0.0564678317531021,0.400864931321301
643,2,524731,-0.0691329537955163,0.0558620382754757,0.216699604475621
644,2,528468,-0.0976191173865639,0.0550997443468851,0.0773103420827464
645,2,528729,0.121726273312639,0.0849567348011924,0.152799103930937
646,2,530047,-0.0827107404532637,0.0549609328967122,0.133243844475235
647,2,533672,-0.0636494841858768,0.0556534360480026,0.253533114680979
648,2,538868,-0.1528059582279,0.0548797649652442,0.0056520749773424
649,2,538990,-0.123753526394708,0.056742047191381,0.0298441042717332
650,2,541028,0.107425292129421,0.0647454966938835,0.097964995658531
651,2,541047,-0.163332040064864,0.111012477445153,0.142102380318914
652,2,541054,-0.129247210835654,0.13924416106749,0.353935161300374
653,2,542505,-0.0733774124608404,0.0549079270508582,0.182288490985472
