SNP,Chr,Pos,Effect,SE,HNM1_MID2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
415,2,258311,-0.150725474401586,0.0596780496886315,0.0119856519149536
416,2,259284,-0.152001157526955,0.0598734825661219,0.0115551970376437
417,2,266330,-0.180262475722509,0.0599140304906649,0.00281224741927307
418,2,267100,-0.163999151801682,0.0600417778239361,0.00662301881442039
419,2,268086,-0.1582750019606,0.0600897469590576,0.00881057336403485
420,2,274614,-0.0886294069073761,0.0601239484266122,0.141342775123898
421,2,274729,-0.0912721631301586,0.0604436803807454,0.131928682859324
422,2,275746,-0.0923810904502316,0.0604123492419313,0.127116490062749
423,2,277029,-0.0991323890327469,0.0600992823419048,0.0999394722299058
424,2,277741,-0.0907810635545935,0.0601604119027223,0.132197521355082
425,2,278218,-0.105564154280838,0.0599825478830463,0.0792884045532378
426,2,278379,-0.0990824248465539,0.0615103813557608,0.108111764166412
427,2,279910,-0.091125013113089,0.0600283514462355,0.129901157306256
428,2,280616,-0.0878347138614234,0.0626818482754126,0.162009412828584
429,2,283431,-0.0736196215979732,0.0609802470194005,0.228136501493672
430,2,283573,-0.0977715022188042,0.0601483129106338,0.104946991914678
431,2,286762,-0.0809493797907219,0.0603740018603873,0.180847994681467
432,2,287187,-0.0716790436639766,0.0601242043337649,0.233990385825194
433,2,288379,-0.0207700356358781,0.0597783491140112,0.728459737184923
434,2,294941,-0.108953255257346,0.0595426134834845,0.0681175688189029
435,2,296073,-0.10115096382919,0.0612436768652236,0.099502340966716
436,2,296082,-0.105737047828081,0.0616764101254174,0.0873359691808357
437,2,296198,-0.260900705684175,0.123331288275903,0.0350919381695023
438,2,296313,-0.029154875384065,0.0726495888093589,0.688436051620081
439,2,297610,-0.0742961748114078,0.0599969603184554,0.216415751628794
440,2,299553,0.129962089398161,0.111298377309482,0.243719609824538
441,2,299680,-0.016045606963094,0.0599358839435204,0.789076703796253
442,2,299708,-0.0148755051957107,0.0600631829002671,0.804538161220933
443,2,299759,-0.019944296791727,0.0598554733682128,0.73917542350024
444,2,300111,-0.00483871867598215,0.0602826109671403,0.936070200580488
445,2,300931,-0.0882215865014748,0.1321140844879,0.504717891952464
446,2,301710,0.00273980394838477,0.059880762083898,0.963531935103646
447,2,303446,0.00432189490473504,0.0602576762889081,0.942862526814929
448,2,303854,-0.0282501364289703,0.0602509122417008,0.639448535343679
449,2,304472,-0.051137316670766,0.0596983658599246,0.392249911210597
450,2,304691,-0.0194864038012528,0.0607196931941205,0.748457933634317
451,2,308097,-0.00758372507253696,0.0600870815730157,0.899635778607371
452,2,308989,0.013852835916672,0.0648102453825764,0.830869679906209
453,2,309402,0.00189145327301892,0.0597227679352887,0.974752674733032
454,2,310030,-0.00130748425392752,0.0600583500267867,0.982643539778358
455,2,310113,-0.0181312520818695,0.059883086478816,0.762237760797933
456,2,310972,-0.0402012630520049,0.0599436317160865,0.502881355281502
457,2,312659,0.045729315139763,0.0596995191601587,0.444193339478777
458,2,316657,-0.0165425181700022,0.0693200299782993,0.811523375918545
459,2,316693,0.036300226646679,0.119719846486305,0.761908621302593
460,2,318265,0.0498922021753521,0.060467308746744,0.409866174780729
461,2,318379,0.0517193909814413,0.0606424685355272,0.394316562563038
462,2,321266,0.0606632595676403,0.0602120823819997,0.314387950312755
463,2,322957,0.0865615238314533,0.0595825188402994,0.14716742317665
464,2,325221,0.124524156344069,0.0597217983672106,0.0377809921391321
465,2,332691,0.0903485141599774,0.0605097074258336,0.136297885082061
466,2,333006,0.120486916626807,0.060240899116728,0.0462568079336471
467,2,333887,0.0948487424381669,0.0621171605846274,0.12767315560498
468,2,335046,0.0914734202043488,0.059776271345815,0.126847239848803
469,2,335049,0.0832287675778189,0.0600661291548875,0.166738090461686
470,2,335995,0.0939953218178228,0.0596796467469146,0.116152681483062
471,2,336060,0.114796698631625,0.0594954098743997,0.0544693432030715
472,2,338292,0.0727971678152225,0.0596789173236403,0.22334980256934
473,2,339568,0.0503073629427754,0.0598347621737147,0.401045095663288
474,2,340466,0.0587913717732981,0.0603321323786258,0.330494469919992
475,2,342440,-0.171062456219636,0.106121174889294,0.107865617700293
476,2,342440,0.135416409585953,0.231084417205147,0.558247264212476
477,2,344347,0.0684378311631962,0.0671534156754511,0.308840825252599
478,2,348480,-0.0158704882009354,0.0597995381811061,0.790860236888103
479,2,350086,-0.0112023296355239,0.0598053554277848,0.851522726692074
480,2,351083,0.00981725683768734,0.0605790212886524,0.871353656168719
481,2,351335,0.00190908195444019,0.0599002298840448,0.974592914754435
482,2,351417,0.00390557517562475,0.0598905010535119,0.948042176919309
483,2,351450,-0.0237108468400819,0.0599438528027594,0.692675281096119
484,2,352302,0.0243530813805449,0.060416792835028,0.687129979167778
485,2,352469,0.0176703814609852,0.0598122324709663,0.767838428077419
486,2,352562,0.0148986329022153,0.0600588753974513,0.804226706637196
487,2,352944,0.00617430393100423,0.0598899602030405,0.917946797972864
488,2,353536,0.0585530438355975,0.0627103719463654,0.351093848122707
489,2,353595,0.192422856952425,0.121589148176364,0.114415908560608
490,2,355266,0.0165678407293584,0.0598843696300657,0.782200147680759
491,2,358277,0.010321407335179,0.0598977969209357,0.863287087450657
492,2,358926,-0.00451500588064871,0.0599879743518272,0.940046357786738
493,2,358948,0.0159471783674179,0.0600014581724941,0.790563921030681
494,2,359515,0.00339553876449265,0.0599170724670891,0.954839626337482
495,2,363190,-0.0656431473283007,0.0604026904532724,0.277884993592783
496,2,363588,-0.0337806095294924,0.0607157355637722,0.578308252192164
497,2,363888,-0.0350666641717783,0.0601921562330812,0.560548924000101
498,2,363954,-0.0488300069419509,0.0599254762179769,0.415710124642617
499,2,364199,-0.0601934382222254,0.0598145776585436,0.314944276906147
500,2,365863,-0.0441682377587954,0.0612977320265108,0.471661724947411
501,2,365981,-0.0602327262737208,0.061023864462468,0.324301240866215
502,2,366047,-0.036051697240634,0.0599767744604369,0.548162957867368
503,2,366936,-0.0401737011593403,0.0606603516063422,0.508228535950604
504,2,369530,-0.040835005005731,0.0598684442776052,0.49563633089416
505,2,369788,0.192674821174961,0.170875113356824,0.260264506188821
506,2,369931,-0.0728970704339521,0.0601939426769459,0.226691503207708
507,2,371033,-0.0343927962825149,0.0601308657709095,0.567709213609908
508,2,372919,-0.0136612368270117,0.059894484248852,0.819709582952592
509,2,373518,0.00277498882544064,0.0598647034466384,0.963054041060036
510,2,376157,-0.0479176165668167,0.0599427743824907,0.424602233995496
511,2,376172,-0.0328316757128075,0.0604054248729622,0.587113537404509
512,2,381364,0.0037642727085988,0.0625416661399209,0.952039773278768
513,2,381368,0.00706070168424211,0.063330561037944,0.911291442640042
514,2,381433,0.00943985446964812,0.0603849578772165,0.87586391934619
515,2,381922,0.00237412580645718,0.0608559390906844,0.968902692743676
516,2,382146,-0.0119154846125833,0.0599371915538497,0.842534024734123
517,2,384206,-0.0211603902969249,0.0601165864897302,0.725056380862401
518,2,384955,-0.0285976221735937,0.0599738935915472,0.633775014888513
519,2,386207,0.024312704750773,0.0871697775626104,0.78047561555145
520,2,387301,-0.0127624206922195,0.0602947631827848,0.832488871005374
521,2,388313,0.00844816857393205,0.0599388601138769,0.887992655053785
522,2,389425,0.0557017538099212,0.0996204948335932,0.576421070055296
523,2,389428,0.0724038795997037,0.0995900682693723,0.467696125385555
524,2,390138,-0.0200604671979444,0.0601176547485133,0.738814047814254
525,2,391233,-0.0223064243385933,0.0604496470468188,0.712342732760751
526,2,391319,-0.0226117386490189,0.0619209451984367,0.715202396375993
527,2,393340,0.351138840871154,0.799918514927917,0.660953094127699
528,2,395042,0.171119421272363,0.13351263169851,0.200798875418515
529,2,395228,-0.0827873240696251,0.0622660675746141,0.184517324175814
530,2,395606,-0.098656729716619,0.059880615473725,0.100333400268683
531,2,395726,-0.0995637459159554,0.0598543090884592,0.0971129048236685
532,2,395853,-0.0941732690780194,0.0600507367123716,0.117723777628694
533,2,396484,-0.08461627485565,0.0598239220711387,0.158119427175383
534,2,396705,-0.0495739831167333,0.0599061704255202,0.408497405423035
535,2,398759,-0.0990055960668167,0.0602244004784251,0.101077858366811
536,2,400386,-0.0779014680653738,0.0599739406059991,0.194818516031477
537,2,400847,-0.0634471884566586,0.0599667174216772,0.290760665858722
538,2,401130,-0.0775884203667779,0.0604712709637526,0.200311921598568
539,2,401143,-0.0741519143021812,0.0603630751338546,0.220103327377296
540,2,401979,-0.0836698832344578,0.0602902525835609,0.16607799382357
541,2,403598,-0.0767139820533056,0.0599955310964496,0.201856248446237
542,2,404844,-0.062410034797395,0.0607152549601992,0.304694301772383
543,2,405100,-0.0691081011435478,0.0601370687241817,0.251261276487379
544,2,405576,-0.116344854812414,0.0727267699332229,0.110548015949716
545,2,405578,-0.0865817503486657,0.0962089525189922,0.368768642659533
546,2,405579,-0.153921890297936,0.0740931600644968,0.0384862768797129
547,2,405730,-0.0546320866911572,0.120849724417782,0.65149888159915
548,2,406181,-0.077885311447958,0.0601457755631804,0.196186432986418
549,2,406688,-0.0528332673247102,0.0598745490058363,0.378161328870618
550,2,407621,-0.0691649751574481,0.0603199234649375,0.252308856360569
551,2,409016,-0.0621476145409696,0.0609476610542127,0.308574657995247
552,2,410647,-0.0762191375082615,0.0600107476744487,0.204888597351415
553,2,418057,-0.0746524596859492,0.0686997684410681,0.277933889906819
554,2,419803,-0.0716809988469894,0.0604497523005359,0.236500931345853
555,2,419943,-0.0612917507904104,0.0608401973115948,0.314422089261317
556,2,422349,-0.0791610017289505,0.0600326163813677,0.188146623748165
557,2,425467,-0.0982972986033875,0.0597355766350935,0.10074850569724
558,2,427842,-0.158427904273202,0.119487394864763,0.185731347755027
559,2,427869,-0.158736268867434,0.119248141623844,0.184001190159083
560,2,429095,-0.11040829718585,0.0600324095878418,0.0667336002512358
561,2,431266,-0.116125803462474,0.0600348742425557,0.0538744303805941
562,2,431446,-0.119753608604985,0.0602598025047847,0.0476628918091311
563,2,432524,-0.0750032985584397,0.0598811995687424,0.211204132363707
564,2,434090,-0.0713670931467567,0.0604478657067045,0.238541165198833
565,2,441927,-0.0411279298072877,0.0598787655786014,0.492626113387366
566,2,446471,0.0288210322836803,0.0606339045388145,0.634846718988075
567,2,449325,0.00902911159613809,0.060296674313807,0.881051504287939
568,2,449537,0.00515675152125733,0.0628100462762036,0.934613133558109
569,2,450017,-0.00554719633539241,0.059963522798653,0.926345710989748
570,2,451779,-0.0185396649860277,0.0601798717092502,0.758210113487564
571,2,451784,-0.025895225950221,0.0603892545306939,0.668326554600263
572,2,453525,-0.0233696865227025,0.0604110958334506,0.699104594965335
573,2,453768,-0.0229559102493813,0.0604913137051484,0.704551460449836
574,2,454027,-0.0173949089967227,0.060244263859363,0.772950081981058
575,2,455029,0.0206921936624162,0.0602730999207402,0.731571676969773
576,2,455247,0.0133429737532036,0.0600842404436374,0.824386950671576
577,2,455272,0.071458076116321,0.119675014960211,0.550822706021622
578,2,455272,-0.00466264527611551,0.136882306288458,0.972846029993349
579,2,455756,-0.0139356791086096,0.0645511728935548,0.829201486481831
580,2,457024,-0.00103207606022054,0.0605299558873873,0.986405828884035
581,2,457298,0.00435536611389686,0.0607044715024469,0.942843852340405
582,2,460202,-0.0141442899976018,0.0608380298915834,0.816291466493448
583,2,460262,0.524645135242537,0.342650532845496,0.126631018361111
584,2,460263,-0.125682620240545,0.241777985673599,0.603510275698991
585,2,464079,0.070979167959222,0.204930223000011,0.729280238752537
586,2,464424,-0.0121752360840677,0.0605240724529277,0.840686567980609
587,2,465824,-0.0345414953293189,0.0610949241583533,0.572178411187795
588,2,470145,0.0230550592572551,0.0602388806019581,0.702152375902004
589,2,470686,0.0325871997143488,0.060189855832084,0.588568715574927
590,2,471144,0.0155312924324857,0.060313192297217,0.7969346011275
591,2,471830,0.0448767011588209,0.0600997853717136,0.455739774341979
592,2,472403,0.0397363814642742,0.0601637540816483,0.509382734835358
593,2,473668,0.0227234267539354,0.0605858415607325,0.707839846539709
594,2,473888,0.058064924591555,0.060105203071425,0.334678087943133
595,2,474138,0.0821052902187819,0.0608321243662211,0.177976222518556
596,2,474141,0.0821052902187819,0.0608321243662211,0.177976222518556
597,2,475703,0.0817443514379205,0.0599608873059549,0.173658559193026
598,2,476732,0.0850725620293396,0.0598187544025346,0.15585928298666
599,2,477089,0.0537439820808923,0.0676069977646509,0.427178468595045
600,2,477272,0.044182287804328,0.060142004550992,0.463050894702196
601,2,477273,0.044182287804328,0.060142004550992,0.463050894702196
602,2,477508,0.116231712665681,0.065838624533648,0.0783605541852886
603,2,479414,0.0297624911252709,0.0622443744717248,0.632835499771261
604,2,480275,0.0421523534820327,0.0601730300534515,0.484064671695703
605,2,480340,0.0267951808817488,0.0611270546483407,0.661399102891966
606,2,481293,0.0287579292195569,0.0634477616885416,0.650644590885557
607,2,481312,0.0438707591091145,0.0611721897757958,0.473744486677778
608,2,483628,0.0640519193332156,0.0603665765040782,0.289392858429542
609,2,484021,0.0618281549435646,0.0599882230863715,0.303400518255572
610,2,484651,0.00725607015347374,0.0611681334573662,0.905639928261424
611,2,485249,0.0191705746573095,0.060343572349704,0.750907619848374
612,2,485603,0.0419983103273422,0.0599482192814487,0.484028882362816
613,2,486033,0.0330310197445676,0.0602339083671263,0.58377821972924
614,2,486970,-0.109373333209741,0.153683764907474,0.477134320100187
615,2,488757,0.0186700461869627,0.0604808765686048,0.757736877906777
616,2,490612,0.012694670651992,0.060197124579844,0.833098692206937
617,2,491316,0.0270742240137323,0.0611523767035196,0.658229460822108
618,2,495558,0.00351093356780408,0.0617357531676964,0.954680653840579
619,2,495559,0.00329096591933142,0.0616815065573753,0.957479897044014
620,2,498324,-0.0696096282160995,0.0615610772393935,0.258931811858177
621,2,498889,-0.0764750416149869,0.0628211388105855,0.224285891832416
622,2,499266,-0.0999182781960173,0.0631248244788666,0.114346992512546
623,2,499294,-0.100868986042275,0.065119165025254,0.122279974272285
624,2,499384,-0.0763302974969128,0.0711412565213673,0.284030978988238
625,2,500276,-0.0415232189500515,0.061563259558928,0.500447341175664
626,2,500320,-0.051695408736175,0.0614402698395511,0.400697456984424
627,2,500677,-0.0659825455277313,0.0614368982504807,0.283561250518332
628,2,501170,-0.0585279694311311,0.061210326512353,0.339636659227545
629,2,501746,-0.0444840550463128,0.060892033185703,0.465544850827613
630,2,505207,-0.0840366204735858,0.0631080864713423,0.183841026729838
631,2,505430,-0.149557893831206,0.134455256237687,0.266755532232748
632,2,507274,-0.0515341755415897,0.0628502747076599,0.412797063844331
633,2,507491,-0.0829848409078853,0.06275650380938,0.186914234395771
634,2,510017,-0.0519031837414716,0.062565153486111,0.40733345910643
635,2,510140,-0.0733233800975228,0.0624174112067109,0.240896016748692
636,2,517548,-0.0436036869392524,0.0633686950784573,0.491844822412554
637,2,517869,-0.0466735735204022,0.0634953979387108,0.462784816039174
638,2,518106,-0.048220153656108,0.0636947661305814,0.449524618319379
639,2,518133,-0.0515139246347367,0.06362423964983,0.418681738883205
640,2,518385,-0.0566480506751024,0.0633394578942374,0.371740597200109
641,2,518844,-0.0356160341293974,0.0633828375255888,0.574527667384934
642,2,523217,-0.030805904259213,0.063895923273494,0.630015030461563
643,2,524731,-0.0442400150167195,0.0632610629032503,0.484809758360538
644,2,528468,-0.0910600721643635,0.0623944356352468,0.145337140294584
645,2,528729,-0.0674570533941905,0.0962798672324472,0.483992318827466
646,2,530047,-0.0568450539520071,0.0622746175546239,0.361964115634318
647,2,533672,-0.0389133654857352,0.0630145567385339,0.537283490259212
648,2,538868,-0.104123398432566,0.0624897446325087,0.0965511171478589
649,2,538990,-0.0921683777403502,0.0644073888777612,0.153308631178625
650,2,541028,0.0324045121357135,0.0734779584017883,0.659475754123479
651,2,541047,-0.207074852197834,0.12543232511491,0.0996505753992843
652,2,541054,-0.304877356385453,0.156809949650799,0.0526597197146017
