SNP,Chr,Pos,Effect,SE,HUG1_ADE17_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
414,2,255975,-0.00886327554799626,0.0551358150872148,0.872379501648179
415,2,258311,-0.0291087195003443,0.0542052396828358,0.591599476932584
416,2,259284,-0.0360198595238196,0.0543761805268029,0.508134452653929
417,2,266330,-0.0346799729992739,0.0546127327903443,0.525829193201367
418,2,267100,-0.0300237505003931,0.0546165614264726,0.582859878230793
419,2,268086,-0.0420660700397685,0.0545980289472414,0.441537276752419
420,2,274614,-0.0143402842308018,0.0543065579994357,0.791886436524609
421,2,274729,-0.0116467865710892,0.0546054668703637,0.831224093562296
422,2,275746,-0.0249390653501391,0.0545690049979802,0.647938589707564
423,2,277029,-0.0239998026357475,0.0543164697339505,0.658867371760504
424,2,277741,-0.0190716522726139,0.0543433383652042,0.725837175800429
425,2,278218,-0.0159987322971394,0.054247964914847,0.768229455756283
426,2,278379,-0.0132048984205074,0.0555928690449298,0.812384504394157
427,2,279910,-0.021578232313696,0.054223435064135,0.690907376123152
428,2,280616,-0.0224596893620153,0.0565932359294876,0.691709250857914
429,2,283431,-0.0190816456252735,0.0550205576625137,0.728941177286496
430,2,283573,-0.0243113084531955,0.0543544129519504,0.654951652641226
431,2,286762,-0.00505205685430354,0.0545083205223647,0.926207074687537
432,2,287187,0.0209700544172314,0.0542431660539444,0.699290113570112
433,2,288379,0.0432912806480282,0.0537941675028065,0.421501082356012
434,2,294941,0.0195462995682771,0.0538656560439898,0.716918219453313
435,2,296073,0.0343935386120391,0.0553363323526813,0.53464799817784
436,2,296082,0.0494985644345627,0.0557121090348813,0.374892728996855
437,2,296198,0.00314742765639942,0.111769519663441,0.977550467453987
438,2,296313,0.053902282579278,0.0653776802949428,0.410226290100384
439,2,297610,0.0625490076146765,0.0540459539947955,0.247920043140034
440,2,299553,0.0274534961281421,0.100414180099789,0.78470365767283
441,2,299680,0.017626285824157,0.0539734841042975,0.744184362266388
442,2,299708,0.0328738809732357,0.054067193771704,0.543565854594334
443,2,299759,0.0339828199960761,0.0538818697749467,0.528650567210762
444,2,300111,0.0338866509135235,0.054258935074273,0.532679164482869
445,2,300931,0.0458306038318002,0.11902744732366,0.700437957091533
446,2,301710,0.0467625119555258,0.0538692097452241,0.385943055824312
447,2,303446,0.027062220373917,0.0542472288832964,0.61818292475703
448,2,303854,0.0359114582430264,0.0542430893839065,0.508373254444663
449,2,304472,0.0129102457404787,0.0538137171612403,0.81054220350095
450,2,304691,-0.00234588225274768,0.0546898628201428,0.965810061062433
451,2,308097,-0.0128531640884709,0.0541092174943353,0.812374829733546
452,2,308989,-0.054118304644395,0.0582984986713903,0.353887979276764
453,2,309402,-0.0212105827743528,0.0537724599875278,0.693486541445798
454,2,310030,-0.00710637887768224,0.0540851601234675,0.895539754295364
455,2,310113,-0.00964037866234056,0.0539331716086085,0.858239109188288
456,2,310972,-0.0344102520108002,0.0539864581375075,0.524286148100553
457,2,312659,-0.0198472502124971,0.0537975886135961,0.712405151361369
458,2,316657,-0.020443305635412,0.0624227438714781,0.743485609888444
459,2,316693,0.162306077751722,0.107482941550959,0.131921768112818
460,2,318265,-0.0120977420545838,0.0545034231952579,0.824471060025475
461,2,318379,0.00508975927582977,0.054668048119764,0.92587455199627
462,2,321266,0.0041736801607242,0.0543023431318672,0.938778432251732
463,2,322957,-0.00213268405084305,0.0538179843124701,0.968412329057487
464,2,325221,0.0236531132566313,0.0540988957111924,0.662219238913293
465,2,332691,0.0841888339509165,0.0544807688204033,0.123171033004499
466,2,333006,0.06175590198797,0.0544582695134101,0.257562335798173
467,2,333887,0.0191348486682402,0.0561157342697282,0.733314716397144
468,2,335046,0.0223169228802477,0.0539976129471304,0.679641719511109
469,2,335049,0.0164841327972633,0.0542332612279082,0.761346007840887
470,2,335995,0.00490536005699051,0.0539332780327279,0.92758201619424
471,2,336060,0.0121549549680789,0.0538573993882338,0.821574898662495
472,2,338292,0.0146023163438427,0.0538522862957896,0.786430318154478
473,2,339568,-0.0392362727626062,0.053898575703374,0.467117641346868
474,2,340466,0.00386061527872808,0.0544056464150518,0.943469911748918
475,2,342440,0.0325980998715614,0.0959044117945794,0.734132497443131
476,2,342440,0.309510545201013,0.207555005409651,0.136796329817428
477,2,344347,0.0479040393592539,0.0605112246190404,0.429093245483374
478,2,348480,0.0200303711788939,0.0538481893062298,0.710132019080484
479,2,350086,0.0116641099319254,0.0538577068688846,0.828666453429361
480,2,351083,0.0195056969787921,0.0545474952234623,0.720863069496532
481,2,351335,0.0111153847608616,0.0539408822636485,0.83685810811618
482,2,351417,0.00249653663138658,0.0539354486469026,0.963107283321958
483,2,351450,0.00313543243376033,0.0539950384924173,0.953726604325767
484,2,352302,0.0314004853920894,0.0543960992297441,0.564134369505404
485,2,352469,0.0359126262397159,0.0538375392206218,0.505172476758692
486,2,352562,0.041068931896203,0.054047449227899,0.447840611267452
487,2,352944,0.041932912316405,0.053889415114863,0.437014246851102
488,2,353536,0.0424291879914321,0.0564993458172972,0.453172364475385
489,2,353595,0.180940260593752,0.109463864305392,0.0992264359612395
490,2,355266,0.0249810766479649,0.0539192212314523,0.643430853942571
491,2,358277,0.0188539648595767,0.0539347919400048,0.726870162832005
492,2,358926,0.0220887360916538,0.054010707977263,0.68281000011817
493,2,358948,0.0267685606489664,0.0540218332347057,0.620545850921862
494,2,359515,0.00438377189718575,0.053958957731035,0.935294977399755
495,2,363190,0.0494698753471199,0.0544238142821488,0.363983603314816
496,2,363588,0.0737173342169496,0.0545615412923669,0.177533200520605
497,2,363888,0.0642420576424032,0.0541251050098111,0.236058134828146
498,2,363954,0.0588047474434049,0.0539267644684286,0.276256241959403
499,2,364199,0.0552385480318939,0.0538639478968487,0.305820187615163
500,2,365863,0.0599682472298194,0.0551508885931746,0.277624609120074
501,2,365981,0.0408358275019451,0.054988801378299,0.458205174791855
502,2,366047,0.0652773532234354,0.0539288157797633,0.226921677889378
503,2,366936,0.0364605228201021,0.0546280577130017,0.504932202987903
504,2,369530,0.0778659449695104,0.053791524163338,0.14863032035434
505,2,369788,0.0419852461646855,0.154144824294489,0.785492696168985
506,2,369931,0.0588477560844405,0.054230674802919,0.278601136185041
507,2,371033,0.0605109543884269,0.0540810233320173,0.263945988840651
508,2,372919,0.0330641597115008,0.0539141352315113,0.54008984560329
509,2,373518,0.0301866176694673,0.0538882730817215,0.575718500113721
510,2,376157,0.0221170128419881,0.0540183771266161,0.68246880207525
511,2,376172,0.0311400432580743,0.0543965233594006,0.567372179848561
512,2,381364,0.030369531166381,0.0562999236010004,0.589934382577339
513,2,381368,0.027539096981737,0.0570154512928564,0.629387262055129
514,2,381433,0.0325511881277546,0.0543548557812144,0.549647417909541
515,2,381922,0.0483360204361126,0.0547444284916994,0.37786982210808
516,2,382146,0.0278009300598303,0.0539600725049317,0.606726674622097
517,2,384206,0.0327613659950206,0.0541203089234717,0.545339890414226
518,2,384955,0.0350227224284754,0.0539956126272528,0.517004690064667
519,2,386207,0.0114441503393792,0.0785083349030471,0.884186258391755
520,2,387301,0.0395247550843119,0.0542620337200886,0.466848420519609
521,2,388313,0.0452048396865786,0.053926709816,0.402449477593397
522,2,389425,-0.0316504991326898,0.0897386374179576,0.724526514212004
523,2,389428,-0.0359764812669656,0.0897340196528863,0.688718975781349
524,2,390138,0.0528218758073467,0.0540753572226735,0.329327341732279
525,2,391233,0.063407373511,0.0543446446840861,0.244093299395776
526,2,391319,0.0731653958097471,0.055638252186831,0.189356897685249
527,2,393340,0.1454206450381,0.720533616265521,0.840170933276787
528,2,395042,0.210304079748018,0.119995298951282,0.0805383799515278
529,2,395228,0.00339661944583132,0.0562145797103506,0.951853417042139
530,2,395606,-0.0308096555291583,0.0541084821246889,0.569443275877187
531,2,395726,-0.0188752064244324,0.0541042155864407,0.72739672227356
532,2,395853,-0.0093976919520018,0.0542653433288073,0.862608915519013
533,2,396484,-0.0103153637956729,0.0540249896786669,0.848684800601829
534,2,396705,-0.0164634472001839,0.0539945930514559,0.760615014888989
535,2,398759,-0.000228672286161302,0.054443202697388,0.996651108510918
536,2,400386,0.00563342051183024,0.0541385201160408,0.917184256038631
537,2,400847,-0.0049589444855398,0.0540888432729841,0.927003127352734
538,2,401130,-0.0107664180574224,0.0545821385701767,0.84374412305778
539,2,401143,-0.00547315492459577,0.0544761623395321,0.920029183868753
540,2,401979,-0.0163891784635922,0.0544362153985642,0.763537436323593
541,2,403598,-0.0138566981200881,0.054149831002985,0.798180579203009
542,2,404844,-0.0244912077195625,0.0547442851738826,0.654878934895133
543,2,405100,-0.0016905958754404,0.0542584723389376,0.975160990967911
544,2,405576,0.0395385215274553,0.0656984737448868,0.547681638967777
545,2,405578,0.00405817544819254,0.086741477955355,0.962711266518734
546,2,405579,-0.00634180930220252,0.0671314975716727,0.924790633470178
547,2,405730,0.0405140585512989,0.10884316970245,0.709949310809549
548,2,406181,-0.00194807758365795,0.054293579240937,0.97139797232427
549,2,406688,0.00721492751685304,0.0539789908637902,0.893746203213412
550,2,407621,0.0197284343654934,0.054412948619471,0.717144041858679
551,2,409016,-0.0149209312975731,0.0549623676081897,0.786184100356907
552,2,410647,0.00468866384288574,0.0541663453557731,0.93106997292536
553,2,418057,0.00879982646803318,0.0619702256582169,0.887160320628221
554,2,419803,-0.0016095034700756,0.0545471781317715,0.976477205038547
555,2,419943,-0.00918929294110582,0.0548670774676733,0.867086068155833
556,2,422349,-0.00719794227198556,0.0541949052479299,0.894414697680612
557,2,425467,-0.0149659744725737,0.0539958276765612,0.781812508697474
558,2,427842,-0.0434276019843409,0.107849012101201,0.687434473110232
559,2,427869,-0.0425571896699779,0.107636063851365,0.692800998834101
560,2,429095,-0.0437326667133605,0.0542715921416302,0.420894095896889
561,2,431266,-0.0481740118397455,0.0542905619269351,0.375501773897918
562,2,431446,-0.0499040620966736,0.0545059143647081,0.360516696692157
563,2,432524,-0.0425859068433635,0.0539990622412511,0.430850821897705
564,2,434090,-0.0731481636998761,0.0544054792667433,0.179650085391511
565,2,441927,-0.039437851576156,0.0539198986343609,0.46501062290733
566,2,446471,-0.0209571227697377,0.054610852379549,0.701391955389962
567,2,449325,0.0257054337517122,0.0542855593050762,0.636133157960764
568,2,449537,0.00477373721787366,0.0565644970135611,0.932790553968538
569,2,450017,0.014850837806871,0.0539959177326853,0.783449251545929
570,2,451779,-0.0215250187576967,0.0541910606515144,0.691455553363412
571,2,451784,-0.0316860383560914,0.0543724610908889,0.5604276488999
572,2,453525,0.0018051989540725,0.0544155626862477,0.973554331015526
573,2,453768,0.0103754681547125,0.0544846710064254,0.849082342971978
574,2,454027,0.0123747421250987,0.0542562826091047,0.819716545854445
575,2,455029,0.0246745910878813,0.0542730161127791,0.64964893410263
576,2,455247,0.0351806763307052,0.0540811357291892,0.515781749200466
577,2,455272,0.0424926590304864,0.107805818225522,0.69370148254593
578,2,455272,0.0427265184830835,0.123250635020477,0.729050554857863
579,2,455756,0.0255442950455291,0.0581204628429952,0.660563832449421
580,2,457024,0.0333096435348373,0.0544823425568342,0.541338772329643
581,2,457298,0.0445446127111871,0.0546172852251103,0.415291945716036
582,2,460202,0.000948784043061202,0.0547927699671958,0.986194414191313
583,2,460262,-0.00850690230560414,0.309601725672404,0.978094873720397
584,2,460263,0.098905909253717,0.217756485618479,0.649961009840927
585,2,464079,-0.0669080810441454,0.184549981668091,0.717160115037471
586,2,464424,-0.0295245839523409,0.0544863276609485,0.588248946461971
587,2,465824,-0.0366057627528499,0.0550103622423301,0.506207523943007
588,2,470145,-0.0120235612602893,0.054256506293069,0.824748838081099
589,2,470686,-0.0160208537548509,0.0542206716848547,0.767804758160948
590,2,471144,-0.0185261715628979,0.0543120995857821,0.733226880537061
591,2,471830,-0.0289804369301592,0.0541445225291477,0.59281936171736
592,2,472403,-0.00304035827866334,0.0542145951380291,0.955309748760211
593,2,473668,-0.0474562203525878,0.0545138724866853,0.384599840100776
594,2,473888,-0.0342359554011489,0.0541695064726662,0.52778600068565
595,2,474138,-0.0498186390123787,0.0548604140341463,0.364445908994565
596,2,474141,-0.0498186390123787,0.0548604140341463,0.364445908994565
597,2,475703,0.00470939238448187,0.0541400615654429,0.930732474774129
598,2,476732,-0.031575635681015,0.0539986386994861,0.559090229044474
599,2,477089,-0.0563167666743871,0.0608652044577932,0.355457416600291
600,2,477272,-0.0271510922838324,0.054183902224351,0.616619053772788
601,2,477273,-0.0271510922838324,0.054183902224351,0.616619053772788
602,2,477508,0.0183279786678772,0.0595451391541531,0.758416244446487
603,2,479414,-0.040381942858782,0.0560320462318883,0.471574971108216
604,2,480275,-0.0169768030358721,0.0542198476377053,0.754381632075896
605,2,480340,-0.02889551693957,0.0550423829910445,0.599934634835583
606,2,481293,-0.0146176647594083,0.0571501605957163,0.798272442219205
607,2,481312,-0.0106497887856185,0.0551267361770992,0.846923340555751
608,2,483628,-0.012562744773597,0.0544465415161642,0.81765403419886
609,2,484021,-0.0338837059280991,0.0540744524331766,0.531318548662692
610,2,484651,-0.0451841570808837,0.0550344562586643,0.412191385895522
611,2,485249,-0.0282513343120279,0.0543302716879402,0.603394730939687
612,2,485603,-0.051339577000951,0.0539556362461222,0.341994232944628
613,2,486033,-0.030020814728545,0.0542441200603829,0.580313151776071
614,2,486970,0.271943771251486,0.137743084789313,0.049128779634243
615,2,488757,-0.0610575122236394,0.0543772884218687,0.262264512133422
616,2,490612,-0.0704701263606524,0.0540849370334212,0.193440124254804
617,2,491316,-0.0250744748484996,0.0550708077396593,0.649163731885905
618,2,495558,-0.043786497184499,0.0555484448829126,0.431074920154739
619,2,495559,-0.0481661631940642,0.0554892395097689,0.385969222281534
620,2,498324,-0.0795879694877846,0.0553782841943413,0.151555663470537
621,2,498889,-0.0750465946499046,0.0565522599964379,0.185356176160652
622,2,499266,-0.0978412665712221,0.0568112179943659,0.0859060743736419
623,2,499294,-0.0931462440286761,0.0586337855810298,0.113043596729918
624,2,499384,-0.0991841370160654,0.0639541998001965,0.121830814059719
625,2,500276,-0.0706030757911948,0.0553500121716873,0.202944664846172
626,2,500320,-0.0815571458039512,0.05521604365742,0.140552397761416
627,2,500677,-0.0770478855646086,0.0552663031111042,0.164158102867048
628,2,501170,-0.0968021842704161,0.0549542178382793,0.0790184398929517
629,2,501746,-0.0973135165299225,0.0546337023177871,0.0757396354746744
630,2,505207,-0.059198139800904,0.056888311080985,0.298772086854461
631,2,505430,-0.148320241066418,0.121040550981636,0.221250365374407
632,2,507274,-0.0541390961540185,0.056581304067181,0.339304267221604
633,2,507491,-0.0699496544230149,0.0565336522000968,0.216794433600852
634,2,510017,-0.0715235912439163,0.0562702603766934,0.204539731464293
635,2,510140,-0.0831468239112896,0.0561465629110925,0.139528167382713
636,2,517548,-0.0449116381242864,0.0570558342733548,0.431720813311873
637,2,517869,-0.0441320234984282,0.057177250188716,0.440722126304297
638,2,518106,-0.0475283714099941,0.0573520595351675,0.407827057700428
639,2,518133,-0.0453278974807831,0.0573001734680622,0.429439922661472
640,2,518385,-0.046731819818062,0.0570516930637056,0.413274236519413
641,2,518844,-0.0483502707254884,0.0570478723935249,0.397269282459273
642,2,523217,-0.0352172985592953,0.0575308452282771,0.540835002577496
643,2,524731,-0.0625288278024663,0.056912923871336,0.272658468489268
644,2,528468,-0.0773800751043696,0.0562088240223854,0.169491902418898
645,2,528729,-0.00144172948558641,0.0867665089542846,0.986752189611651
646,2,530047,-0.0770039356405112,0.0559987059991878,0.169971902884314
647,2,533672,-0.0749889038200418,0.0566388921355403,0.186365528628903
648,2,538868,-0.109057178319587,0.0561979790556728,0.0531040310444377
649,2,538990,-0.121565739692567,0.0578100776039508,0.0361867204587316
650,2,541028,-0.0274908202805788,0.0661737276080379,0.678076582640441
651,2,541047,-0.0558391968756462,0.113356235229257,0.622602019886337
652,2,541054,0.0412405302140222,0.141954678768612,0.771589822870958
