SNP,Chr,Pos,Effect,SE,HNM1_MAM33_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
434,2,294941,-0.414985342778627,0.152865252026762,0.00695912933596844
435,2,296073,-0.322628888076017,0.15779528328561,0.0416352617270195
436,2,296082,-0.344152693401809,0.158843198674452,0.0309324737204164
437,2,296198,-0.547817652259598,0.319095698811134,0.0868962582410889
438,2,296313,-0.370723559427041,0.186566830679921,0.0476858862696671
439,2,297610,-0.396724651431704,0.153791663212714,0.0102945777397167
440,2,299553,0.0340563102186353,0.287895592515883,0.90590202511385
441,2,299680,-0.242741636188072,0.154216162293946,0.116375152976055
442,2,299708,-0.218026487192906,0.154648062288547,0.159472213654535
443,2,299759,-0.260665620314829,0.153933451031037,0.0912680744794361
444,2,300111,-0.246291844275399,0.155084256587384,0.113155282439678
445,2,300931,-0.453872078656412,0.340447640349686,0.183338153418893
446,2,301710,-0.17871547543367,0.154305946038297,0.247569824517782
447,2,303446,-0.208292235142222,0.155177118061509,0.180365566072349
448,2,303854,-0.24432604809576,0.155058114543621,0.115989249167209
449,2,304472,-0.261099677450247,0.153660455458554,0.090162724717946
450,2,304691,-0.266782279635905,0.156142880704291,0.0884081846884509
451,2,308097,-0.0360079421240237,0.155122722589855,0.816575038164117
452,2,308989,-0.0108529719778042,0.167335017060097,0.948323976975704
453,2,309402,-0.107329452362127,0.154084847716451,0.486536158117733
454,2,310030,-0.0831180203751371,0.154993864521322,0.5921121317216
455,2,310113,-0.0879699174579457,0.154553560213235,0.569591046822473
456,2,310972,-0.107038845304577,0.154754438133206,0.489599882172339
457,2,312659,-0.173016657110611,0.153983393405327,0.261943772037526
458,2,316657,-0.0298567446721934,0.178975796868647,0.867607187160771
459,2,316693,-0.159663536407191,0.309012599489281,0.6056965383141
460,2,318265,-0.175699998188048,0.155983116634904,0.260759736904866
461,2,318379,-0.196674252738272,0.156376190325223,0.209331827284613
462,2,321266,-0.245176885456109,0.155129234286469,0.114895171819853
463,2,322957,-0.29029204939458,0.153512008042221,0.0594422152174221
464,2,325221,-0.194577274918987,0.15478849780363,0.209565699838404
465,2,332691,-0.0598964985236698,0.156682299915885,0.702483787419673
466,2,333006,-0.169477586647883,0.156146623650189,0.278496418349275
467,2,333887,-0.00578630950175144,0.160900713078893,0.971332995654231
468,2,335046,-0.0146101127772433,0.154837708345878,0.924878640524162
469,2,335049,-0.0476094248222829,0.15547747229946,0.759622009122167
470,2,335995,-0.0469993860000875,0.154599349307794,0.761301177893403
471,2,336060,-0.0416581579807975,0.154395462109609,0.78746050841577
472,2,338292,-0.00389325134010238,0.154401522927831,0.979897632846673
473,2,339568,0.00187732827081938,0.154634196374593,0.990320421017345
474,2,340466,-0.0930102245774452,0.155894508037597,0.551141642094523
475,2,342440,-0.415701104187622,0.274095493200661,0.130255420321382
476,2,342440,-1.19304412139762,0.593509861130255,0.0451756020359363
477,2,344347,-0.131373834936448,0.173488731554856,0.449407003864327
478,2,348480,-0.0869419349514458,0.15433473442141,0.573565420784693
479,2,350086,-0.101486125044096,0.15431687531737,0.511193192246982
480,2,351083,-0.0843266764564244,0.15634254354329,0.589970733937969
481,2,351335,-0.0992766587134349,0.154558579051153,0.521079872652142
482,2,351417,-0.08806539403988,0.154553406180454,0.569172006548714
483,2,351450,-0.15020389173451,0.154588990494462,0.331898047566975
484,2,352302,-0.0983616174075064,0.15593033260884,0.528576286866596
485,2,352469,-0.136957088960868,0.154268427419728,0.375261277902597
486,2,352562,-0.160754324050442,0.154835532730146,0.299875336079607
487,2,352944,-0.142663085403514,0.154437913489996,0.356243905483365
488,2,353536,-0.170346075877284,0.161849848637756,0.293292647649112
489,2,353595,0.00405990867968065,0.315026852064167,0.989724827449935
490,2,355266,-0.173902778437503,0.154347185811307,0.260635208949016
491,2,358277,-0.189252923108693,0.154320481388718,0.220879526333706
492,2,358926,-0.203911711170705,0.154495691608106,0.187739144686026
493,2,358948,-0.193471193966581,0.154582901256429,0.21155562600447
494,2,359515,-0.116351244714264,0.154568834569679,0.452103575841736
495,2,363190,-0.330312903264253,0.155214053060714,0.0340201172211098
496,2,363588,-0.268182081489494,0.15617186603747,0.086815334836504
497,2,363888,-0.257173967993196,0.15487332062764,0.0976929948457773
498,2,363954,-0.277148054640046,0.154155110447896,0.0730548819656133
499,2,364199,-0.252106352247194,0.154065650722653,0.102656179105451
500,2,365863,-0.312334382873612,0.157498129787278,0.0481309979491984
501,2,365981,-0.279902040245391,0.157061921542152,0.0755903254328075
502,2,366047,-0.264126273431363,0.154286365137391,0.0877892708898444
503,2,366936,-0.228879942096279,0.156234161814196,0.143816397789498
504,2,369530,-0.247402617346542,0.15410685680484,0.109300752984753
505,2,369788,0.0127870123975238,0.441953588769025,0.976934432266884
506,2,369931,-0.298802379179086,0.154915255100984,0.0545557107926577
507,2,371033,-0.385434253816036,0.15395524673233,0.012746376308101
508,2,372919,-0.178423831504786,0.154353353256041,0.24848582020734
509,2,373518,-0.138774913700671,0.15438080820906,0.369311758382479
510,2,376157,-0.118346498676175,0.154770380108883,0.444985740826484
511,2,376172,-0.0935373655938161,0.155938741827108,0.549001677048916
512,2,381364,-0.170682926369056,0.161213305207354,0.290442270359196
513,2,381368,-0.182367411267242,0.163219500098453,0.264620020519453
514,2,381433,-0.0834187547463168,0.155842271900837,0.592795500772137
515,2,381922,-0.0979454075773019,0.157029904385007,0.533202962748816
516,2,382146,-0.0225449001021483,0.154748089310513,0.884251050790764
517,2,384206,-0.0408552077898484,0.155219240121526,0.79254252886915
518,2,384955,-0.0534806560537432,0.154862536173556,0.730042395416201
519,2,386207,-0.193664470326786,0.22484101385281,0.389635719284886
520,2,387301,-0.0406896145381997,0.155662061001418,0.793938721578722
521,2,388313,-0.0412268000313745,0.154737184093801,0.790062766532428
522,2,389425,-0.148979060509351,0.257188928995072,0.562783732257153
523,2,389428,-0.11950612325775,0.257232505256523,0.642515757404333
524,2,390138,-0.06348952164789,0.155197686624163,0.682723121817044
525,2,391233,0.0439038461322678,0.156079728235017,0.778651909731854
526,2,391319,0.0829084104889188,0.159834966011495,0.604286183745348
527,2,393340,-1.85873350016626,2.06339943704098,0.368302818888146
528,2,395042,0.264501431192611,0.34521314946786,0.444070879456815
529,2,395228,-0.122214303848107,0.161027392340718,0.448379418000006
530,2,395606,-0.11516970686812,0.155070168050333,0.458160809013134
531,2,395726,-0.146425719580526,0.154938678631086,0.345276722563698
532,2,395853,-0.197268286756082,0.155221658968804,0.204607782325597
533,2,396484,-0.159291818026221,0.154656480353837,0.303728414351003
534,2,396705,-0.124538142661515,0.154671969583563,0.421260175793437
535,2,398759,-0.121087870159381,0.155946530345634,0.437991226287982
536,2,400386,-0.164930853921958,0.154960104337114,0.287900402491341
537,2,400847,-0.13443423487884,0.154900430521902,0.386052288820484
538,2,401130,-0.139250286201865,0.156310961595851,0.37361413557742
539,2,401143,-0.127978291084751,0.156027752925848,0.412639796254112
540,2,401979,-0.105093088590418,0.155979385853861,0.500903128197704
541,2,403598,-0.108243452561075,0.15514606182349,0.485831987857681
542,2,404844,-0.067036455355052,0.156946731407664,0.66954598448514
543,2,405100,-0.0750159470699462,0.155499015514159,0.629806107180466
544,2,405576,-0.0890819684656297,0.188383583470398,0.636594302290339
545,2,405578,-0.0441178502513271,0.24866313353018,0.85928014113056
546,2,405579,-0.023103343958339,0.192453388101913,0.904514654885025
547,2,405730,-0.244462127693186,0.311825225945435,0.433582486472085
548,2,406181,-0.0922903687703962,0.155573453199599,0.553409146278831
549,2,406688,-0.0825505632992132,0.154690355898374,0.593919320393684
550,2,407621,-0.135886099522238,0.155854230363675,0.383866760789583
551,2,409016,-0.10527137066907,0.15748481003824,0.50428061523039
552,2,410647,-0.154628479250912,0.15506934370353,0.319371350916539
553,2,418057,-0.235409938754231,0.177221073980421,0.184923768886113
554,2,419803,-0.234077469939596,0.155880833118694,0.134083111434418
555,2,419943,-0.18777209408305,0.156983264394272,0.232449377099597
556,2,422349,-0.209754045756947,0.154970087238954,0.17675779800486
557,2,425467,-0.10457022679354,0.154713858445525,0.499550262769092
558,2,427842,-0.293830348445901,0.308860570665722,0.342084468473414
559,2,427869,-0.371511129674509,0.308009026843039,0.228559872792973
560,2,429095,-0.116674967908528,0.155606833330482,0.453870855188671
561,2,431266,-0.0959917341378064,0.155731745850756,0.538033408676395
562,2,431446,-0.0665786972422192,0.156404714679825,0.670598872369935
563,2,432524,-0.0857556592934893,0.154875442133959,0.580129743855363
564,2,434090,-0.125430962008946,0.156227768363146,0.422588725741729
565,2,441927,-0.182005879735444,0.154392898427026,0.239252372168123
566,2,446471,-0.238455029509553,0.156077751319115,0.127458610229351
567,2,449325,-0.160398910681009,0.155442864521269,0.302833196330383
568,2,449537,-0.170995343162894,0.16190708267599,0.291629909627338
569,2,450017,-0.203013083354998,0.154436396991875,0.189517413024509
570,2,451779,-0.325842897850539,0.154420678631777,0.0355530620891057
571,2,451784,-0.309141127422391,0.155081376601552,0.0469855592528082
572,2,453525,-0.313424624606275,0.155106144437969,0.0440643436296774
573,2,453768,-0.281580204541084,0.155485934827045,0.0709956026738857
574,2,454027,-0.329297005555263,0.154564697566889,0.0338228834480324
575,2,455029,-0.342506753012456,0.154565978293461,0.0273339206219848
576,2,455247,-0.31109406131096,0.154248400769444,0.0444691225107624
577,2,455272,-0.523952926603506,0.307868977411343,0.089660229096707
578,2,455272,-0.666888604131203,0.351612249914345,0.0586890658692001
579,2,455756,-0.138080905975258,0.166505207144767,0.407501411352577
580,2,457024,-0.245504577030132,0.15572727318864,0.115805553411692
581,2,457298,-0.252334197675205,0.156149654631087,0.106992687607714
582,2,460202,-0.306924095393131,0.1562301159142,0.0502487770062968
583,2,460262,-0.240441964204313,0.887485549735912,0.786607115840179
584,2,460263,-1.04166822200595,0.621988060255374,0.094870907850143
585,2,464079,0.0152863235254159,0.529172094716811,0.976970843461367
586,2,464424,-0.199182979487181,0.155908204971126,0.202242156043342
587,2,465824,-0.168150627108772,0.157550484790294,0.28657436078584
588,2,470145,-0.120388953362536,0.155423206964263,0.439101648348832
589,2,470686,-0.093661241387042,0.15538095794447,0.547039070421499
590,2,471144,-0.0981799704205304,0.155641753393231,0.528574649348486
591,2,471830,-0.124149067669787,0.155145700136409,0.424127599393435
592,2,472403,-0.137678452230609,0.155252114909927,0.375787310417006
593,2,473668,-0.0545523230605077,0.156422963003374,0.727485807690151
594,2,473888,-0.0300408416668125,0.155374614123814,0.846800303106895
595,2,474138,0.00988014008381644,0.157458440233824,0.950003002362647
596,2,474141,0.00988014008381644,0.157458440233824,0.950003002362647
597,2,475703,-0.0819848791231969,0.155150900947816,0.597539729889681
598,2,476732,-0.154457850242726,0.154661773813324,0.318633092107062
599,2,477089,-0.121930829041901,0.174581345855146,0.485375395841533
600,2,477272,-0.198388988347515,0.155032334537723,0.201504432341843
601,2,477273,-0.198388988347515,0.155032334537723,0.201504432341843
602,2,477508,-0.21728361149769,0.170336816957307,0.202931649670111
603,2,479414,-0.147912171667028,0.160559841557831,0.357560716648432
604,2,480275,-0.253058659442515,0.154876339240749,0.1031629260011
605,2,480340,-0.23353744473626,0.157368847163115,0.138697754160097
606,2,481293,-0.169984362910059,0.163605257578449,0.299520131521355
607,2,481312,-0.271006709123907,0.157387984543207,0.0859632450497974
608,2,483628,-0.150783148642367,0.155894551393848,0.33410003065813
609,2,484021,-0.133578966503341,0.154945661586855,0.389216649922967
610,2,484651,-0.127103863343443,0.157780272452605,0.421030172190774
611,2,485249,-0.098884231765314,0.155726618930044,0.525848864616083
612,2,485603,-0.0931927809111276,0.154800663410454,0.547548647974504
613,2,486033,-0.127151458500533,0.155429094154947,0.413870618371443
614,2,486970,0.287418296265563,0.396765971967376,0.469298453001142
615,2,488757,-0.0923625317679745,0.15609143103796,0.55441638499414
616,2,490612,-0.116454769727571,0.155301315594556,0.453836453886969
617,2,491316,-0.156281920666476,0.15770602539753,0.322379062849365
618,2,495558,-0.12479917079213,0.159249814508221,0.433759745313394
619,2,495559,-0.107846196939463,0.159144658994758,0.498430295759536
620,2,498324,-0.0488546422477723,0.159202921909746,0.759123063834203
621,2,498889,-0.0467029882002605,0.16251084797454,0.773987078391559
622,2,499266,-0.0197626256608525,0.163547777070051,0.903888879155099
623,2,499294,-0.120653097924774,0.168570877661778,0.474624423866823
624,2,499384,-0.00375107058103619,0.183969544894881,0.983744077748167
625,2,500276,-0.0503132364589423,0.159022052140147,0.751892323954596
626,2,500320,-0.00772900303680024,0.158783131141539,0.961204652801047
627,2,500677,-0.0216770569139664,0.158870721692403,0.891547574594342
628,2,501170,-0.0334689043069725,0.158225513628628,0.832598449845424
629,2,501746,-0.0574596340409619,0.157298328793162,0.715113110538336
630,2,505207,-0.11631861984553,0.163221947222489,0.476538836786772
631,2,505430,-0.365789330810141,0.347195011798499,0.292806918259632
632,2,507274,-0.129226087414469,0.162273744828027,0.426366039922887
633,2,507491,-0.133858270475019,0.16226735393624,0.409971702186844
634,2,510017,-0.133608561696763,0.161529797733598,0.408713671163684
635,2,510140,-0.090802860689378,0.161389769860041,0.57404342167266
636,2,517548,-0.0608517555701269,0.163681076610958,0.710286970401352
637,2,517869,-0.0639456654413055,0.164020658262788,0.696872615752181
638,2,518106,-0.048550793333562,0.164558428127969,0.76813920739879
639,2,518133,-0.0754238341997988,0.164366629915806,0.646605919708054
640,2,518385,-0.0472913829214781,0.163693766288399,0.772826299624801
641,2,518844,-0.0690609522668328,0.163671847468136,0.67332007769337
642,2,523217,-0.0643717973398505,0.164983349789795,0.696645077167476
643,2,524731,-0.0922330969883798,0.163364909612333,0.57271581156716
644,2,528468,0.018949104116913,0.161570226429613,0.906704147230261
645,2,528729,0.243158685278539,0.24840839606822,0.32831625672423
646,2,530047,-0.0182427338136093,0.160965489170173,0.90983082369508
647,2,533672,0.154474075380103,0.162569208668061,0.342658195866609
648,2,538868,0.359048415916981,0.160836058265536,0.0262161289571358
649,2,538990,0.397922725950563,0.165416385915739,0.0166604707519133
650,2,541028,0.268396890946082,0.189217001943175,0.156938527947307
651,2,541047,0.323209623025502,0.324629743172853,0.320114163223444
652,2,541054,0.420851048958006,0.406392352510337,0.301107869390038
653,2,542505,0.305411341208306,0.159880527573966,0.0569114477443051
654,2,544518,0.361657905748771,0.156894626491147,0.021740429501494
655,2,544904,0.257337425873806,0.158997590546308,0.106448222019316
656,2,544912,0.252339402378555,0.158745020989754,0.112822566664506
657,2,544962,0.250528368484652,0.157939780035707,0.113583130441919
658,2,552681,0.165436667760998,0.15715101590921,0.293187506633743
659,2,553512,-0.297817177269405,0.257053711541288,0.247410791923224
660,2,553949,0.168941824775108,0.155845564855389,0.279089747185916
661,2,555320,0.191074229410854,0.156202677593451,0.222052923050253
662,2,555633,0.234715174292788,0.155768074887935,0.132749958966563
663,2,556553,0.294910037796855,0.155926671378254,0.0593976989088161
664,2,557658,0.181286937657868,0.155772310816096,0.24529336372655
665,2,558703,0.204010755943596,0.155175792422345,0.189461768301662
666,2,559798,0.368381519736859,0.330134510354691,0.265244161786413
667,2,562919,0.431982679446037,0.335763385451194,0.199087752362033
