SNP,Chr,Pos,Effect,SE,TPO1_TCB2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
435,2,296073,-0.00621258612122695,0.157314083039856,0.968520769158644
436,2,296082,-0.016525249970879,0.158470576828003,0.917006680708091
437,2,296198,0.166371413134227,0.317450242062051,0.600547221205132
438,2,296313,0.0632340415060706,0.185907446634953,0.733955503681353
439,2,297610,-0.0314361175990618,0.153844001383596,0.838207429742523
440,2,299553,-0.421416647339365,0.28445644054029,0.139370659291113
441,2,299680,0.128578429113147,0.153226544059554,0.401958995442335
442,2,299708,0.141916756721708,0.153517096685133,0.355890761953066
443,2,299759,0.135453944635582,0.153012305133623,0.376625114122404
444,2,300111,0.0938366337043832,0.154171461012741,0.543147163445065
445,2,300931,0.136420467373935,0.338188559862264,0.686908646696472
446,2,301710,0.193367161941658,0.152877094062153,0.206758145531502
447,2,303446,0.119916704152362,0.154056093741046,0.436856814818673
448,2,303854,0.167959826554121,0.153958498702436,0.276042387346238
449,2,304472,0.106521003555684,0.152809504823625,0.486209275718179
450,2,304691,0.0601746711362746,0.155358988504201,0.698747844145069
451,2,308097,0.174238469733762,0.153474147139927,0.257021883226464
452,2,308989,0.143216291816724,0.165671688059229,0.387923130582761
453,2,309402,0.103744250759876,0.152718832158332,0.49738323199145
454,2,310030,0.0956316597382032,0.153592879211219,0.533929155128171
455,2,310113,0.0576044428236136,0.153217850601238,0.707169274077751
456,2,310972,0.0566425597954789,0.153451624218468,0.712257177347372
457,2,312659,-0.00607843295800192,0.152885476521552,0.968308473349321
458,2,316657,-0.0110354753010476,0.177389180254061,0.950430384131845
459,2,316693,-0.103250958371431,0.30632931505305,0.736272966968674
460,2,318265,-0.112855124228981,0.154756137376363,0.466335440814339
461,2,318379,-0.112226290679295,0.155216626732404,0.470140184690382
462,2,321266,-0.144092128167796,0.154101093078509,0.35040205913258
463,2,322957,-0.187547169496082,0.152588484386306,0.219851365149244
464,2,325221,-0.140609407607079,0.153571834281547,0.360505055395864
465,2,332691,-0.187173231889111,0.155000367880526,0.228022558960322
466,2,333006,-0.181449780229801,0.154714018164896,0.241663767938364
467,2,333887,-0.172153499859782,0.159205755655479,0.280289791274851
468,2,335046,-0.0551798301090788,0.15343369721024,0.719336603201758
469,2,335049,-0.0744659343057875,0.154063430359593,0.629149781598782
470,2,335995,-0.0950251164168964,0.153160201656716,0.535375352563959
471,2,336060,-0.135844372339673,0.152866442225774,0.37479772170418
472,2,338292,-0.062443814345176,0.152991605863755,0.683409613763677
473,2,339568,-0.141047473392441,0.153074221955738,0.357454273297513
474,2,340466,-0.158058337357325,0.154356066424191,0.306543437779455
475,2,342440,-0.124055833621954,0.27246005401729,0.64916075335498
476,2,342440,0.478747873563627,0.591036495399421,0.41847779202882
477,2,344347,-0.121908156257901,0.171962152549811,0.478839348214005
478,2,348480,-0.0851794460990788,0.152962938509571,0.577973707499195
479,2,350086,-0.163698737975418,0.152789112653354,0.284720154632748
480,2,351083,-0.160869805864668,0.154778502127111,0.29935104778152
481,2,351335,-0.18956653399654,0.152940266001103,0.215990870506824
482,2,351417,-0.167478140064497,0.152989055910907,0.274391540065258
483,2,351450,-0.135808792856167,0.153247726333888,0.376110767021645
484,2,352302,-0.151773069473413,0.154418699290223,0.326345974535348
485,2,352469,-0.190593709481143,0.152729726530785,0.21288934482122
486,2,352562,-0.169775387902821,0.153425960322563,0.269236717229036
487,2,352944,-0.173393306540114,0.152970386998043,0.257769808377604
488,2,353536,-0.229560015964065,0.160195830790916,0.152743949554296
489,2,353595,0.0772757254742356,0.312196532308373,0.804647639920253
490,2,355266,-0.212815552407104,0.152829343916035,0.16464616732198
491,2,358277,-0.136376458973381,0.153100744893706,0.373663105089915
492,2,358926,-0.156939297911178,0.153270800942468,0.306567268162136
493,2,358948,-0.195995470742171,0.15319210668936,0.201593111899622
494,2,359515,-0.150937924883088,0.153105667411133,0.324886107122855
495,2,363190,-0.0291563211236923,0.154808750493394,0.850720171455468
496,2,363588,-0.0154320929684499,0.155425140721402,0.920964732097496
497,2,363888,-0.0351888192214899,0.154082116652288,0.819485366424414
498,2,363954,0.017030419485614,0.153478559544496,0.911708862544264
499,2,364199,-0.00793028740761755,0.153272133827325,0.958765196559891
500,2,365863,-0.0412702114210803,0.15694835212738,0.792739370316528
501,2,365981,-0.0824780924831318,0.156301338363308,0.598048521932677
502,2,366047,-0.0544182043585062,0.153519557874237,0.723197722326983
503,2,366936,0.00206098417652351,0.155313852036593,0.989420036420392
504,2,369530,-0.0240586489142192,0.153286728060792,0.875372456452336
505,2,369788,0.666471941168594,0.436582610408202,0.127764564861587
506,2,369931,-0.0229364599811038,0.154338848090443,0.881945402131749
507,2,371033,-0.0960488830458811,0.153849013534407,0.532829821534147
508,2,372919,-0.123718690942258,0.153127567470533,0.419666216093604
509,2,373518,-0.0446738731466652,0.153163600486834,0.770707051256149
510,2,376157,-0.143887351364007,0.153328987440477,0.348669028537873
511,2,376172,-0.14207391361506,0.154444839786708,0.358252844063774
512,2,381364,-0.246453297278893,0.159493709885223,0.123188404687357
513,2,381368,-0.251496860212686,0.161499074980718,0.120303635824164
514,2,381433,-0.20591106382994,0.154129008390887,0.182421119279731
515,2,381922,-0.151034962308542,0.155510660611384,0.332104067522674
516,2,382146,-0.125158162270423,0.153230925778665,0.414596815581313
517,2,384206,-0.0724713073695167,0.153804739314652,0.637795876986074
518,2,384955,-0.11816694457281,0.153381506153592,0.441570862325661
519,2,386207,-0.246460348124888,0.222688266232633,0.269155445878644
520,2,387301,-0.102675393524346,0.154195005085357,0.505922597509568
521,2,388313,-0.112424567208752,0.153258888223887,0.463703935120007
522,2,389425,-0.0499820611626074,0.255007546696795,0.844721161009084
523,2,389428,-0.0283307281571563,0.255016964541935,0.911605337187951
524,2,390138,-0.152599868970453,0.15363856362688,0.321273659656934
525,2,391233,-0.120947768642315,0.154574183311108,0.434470162302273
526,2,391319,-0.0807460397026598,0.158414731929353,0.610571094182669
527,2,393340,-2.51444228383648,2.04300853855579,0.219234076589323
528,2,395042,-0.217868880770703,0.342229212272829,0.524787044966999
529,2,395228,-0.180485112076811,0.159435498867972,0.25839193883143
530,2,395606,-0.199040906860315,0.153445022361555,0.195427402068136
531,2,395726,-0.202706879163667,0.153375077209737,0.187143420288313
532,2,395853,-0.195392495875183,0.153840834959004,0.204887286659883
533,2,396484,-0.140113411778038,0.153329151845517,0.361441442821516
534,2,396705,-0.181742276101284,0.153131089281438,0.236088390815135
535,2,398759,-0.122358604945567,0.154553606827587,0.429072881825657
536,2,400386,-0.108810136690331,0.153718352089048,0.479503081098863
537,2,400847,-0.129877971775101,0.153530188129959,0.398156937733102
538,2,401130,-0.154052303086456,0.154877169958151,0.320576143405668
539,2,401143,-0.116245151264902,0.154662909532314,0.452790469918239
540,2,401979,-0.072249044022097,0.154642952011288,0.640645706018886
541,2,403598,-0.0785441942420804,0.153814658204272,0.609921080714282
542,2,404844,-0.0844207826529851,0.155525420608563,0.587603048426678
543,2,405100,-0.0815776574236566,0.154104929777279,0.59688545367284
544,2,405576,-0.026028476040342,0.186761219416579,0.889239096581106
545,2,405578,-0.0853499395121551,0.246419496206797,0.729278286266231
546,2,405579,0.053564189140209,0.19072340688402,0.778991915050103
547,2,405730,-0.170075733163289,0.309186857826504,0.582616315978748
548,2,406181,-0.0526172845644999,0.1542404821061,0.733202677676922
549,2,406688,0.0328372526696908,0.153365698650627,0.830584274843039
550,2,407621,-0.114484417906017,0.154513472044888,0.459225518561546
551,2,409016,-0.113725637111918,0.15606482922651,0.466663661537444
552,2,410647,-0.140071840700126,0.153725069406326,0.362820170418664
553,2,418057,-0.0346320570910262,0.176072839942255,0.844182038439222
554,2,419803,-0.111834413421098,0.154872027017011,0.470705820817813
555,2,419943,-0.101315164073966,0.155808023416977,0.515949582419697
556,2,422349,-0.10828186317365,0.153881219011525,0.482101111194776
557,2,425467,-0.0275788246361334,0.153429286582922,0.857452432675336
558,2,427842,-0.250728358116703,0.306213652091144,0.413451792577812
559,2,427869,-0.347056202805295,0.305338354936585,0.256464727642369
560,2,429095,-0.0552686450193354,0.154316876525629,0.720444864663879
561,2,431266,0.00268244968012799,0.154428923479976,0.986151155879078
562,2,431446,0.0336414261572564,0.155042372098445,0.828347611852687
563,2,432524,0.042977181703963,0.153546872379052,0.779721104072948
564,2,434090,0.0121905136196202,0.15497750783987,0.937347719863014
565,2,441927,0.0392360475421403,0.153305698590894,0.798151343224384
566,2,446471,-0.034365970196556,0.155188683406163,0.82487293581101
567,2,449325,-0.090282060355715,0.154216970719123,0.55863782101092
568,2,449537,-0.129736135929726,0.160571251649215,0.4196542010289
569,2,450017,-0.107255779368036,0.153330075187382,0.484694621242271
570,2,451779,-0.223724989928145,0.15354770994756,0.145994585846481
571,2,451784,-0.222765882143664,0.15410861567479,0.149201246833165
572,2,453525,-0.252507986958813,0.154027232532123,0.102026585092666
573,2,453768,-0.301770073581542,0.153981110571843,0.0508072421946143
574,2,454027,-0.245734899046243,0.153615221224818,0.110564611878461
575,2,455029,-0.216459990022402,0.153821487827809,0.160243351508972
576,2,455247,-0.256118995410154,0.153148587240718,0.0953401349601375
577,2,455272,-0.464234828405939,0.305380628948557,0.1293598392132
578,2,455272,0.0321357569822523,0.350250356229919,0.926948064294884
579,2,455756,-0.276943704374581,0.164525227345689,0.0932030351082902
580,2,457024,-0.268090757053553,0.154225214832765,0.0830287034012151
581,2,457298,-0.29389145363192,0.154541903541687,0.0580250393322998
582,2,460202,-0.298887379486103,0.154869151524058,0.0544158620679849
583,2,460262,0.221601680530862,0.879600528916771,0.80123834012102
584,2,460263,-0.000999907177945403,0.618897390157707,0.998711829547893
585,2,464079,0.191871007506274,0.524364382571375,0.714650227157705
586,2,464424,-0.322093402261937,0.153925942887153,0.0371055518159749
587,2,465824,-0.206121638914555,0.156014989630215,0.187301877414198
588,2,470145,-0.162698120754093,0.153927621211635,0.291244393461819
589,2,470686,-0.132465112951443,0.153916125657554,0.390025021546757
590,2,471144,-0.146702818155756,0.154146042143338,0.341893646145601
591,2,471830,-0.141436306594559,0.153720303803488,0.358154755253246
592,2,472403,-0.144044550570154,0.153850984202384,0.349779314987721
593,2,473668,-0.136131254250566,0.154888344216216,0.380053754995006
594,2,473888,-0.150354522165294,0.153792083544899,0.328917965118818
595,2,474138,-0.196907476180897,0.155705840017768,0.206844720393276
596,2,474141,-0.196907476180897,0.155705840017768,0.206844720393276
597,2,475703,-0.109302906242177,0.15372103361818,0.47752455978947
598,2,476732,-0.195760099905553,0.15314786948659,0.202003806427679
599,2,477089,-0.156053034217253,0.172947990449764,0.367506454027908
600,2,477272,-0.257902455794702,0.153395788901907,0.0935915182889738
601,2,477273,-0.257902455794702,0.153395788901907,0.0935915182889738
602,2,477508,-0.107677932238332,0.169112622144636,0.524717824531318
603,2,479414,-0.0853402889402045,0.159257492264087,0.592390312984023
604,2,480275,-0.0646286167942554,0.15403911682043,0.675062300925996
605,2,480340,-0.0220195548662069,0.156449864574913,0.888151578305964
606,2,481293,-0.024381060681868,0.162391956754077,0.880742182184705
607,2,481312,-0.0589105049096966,0.156609786829824,0.707023127982693
608,2,483628,-0.118477413387501,0.154583338834351,0.443932311367405
609,2,484021,-0.0650962084353028,0.153689389331357,0.67214691422288
610,2,484651,-0.116457167802574,0.156397141016493,0.456994082055409
611,2,485249,-0.105288823756537,0.154327277040361,0.495532240875559
612,2,485603,-0.0910651369936686,0.15342535110966,0.553195347552351
613,2,486033,-0.123248417005983,0.154052343280313,0.424224253688318
614,2,486970,0.464257490655767,0.392750937705607,0.237975198535244
615,2,488757,-0.0827027660823341,0.154716532815515,0.593301851348407
616,2,490612,-0.0391754962814931,0.154027777544124,0.799380635271525
617,2,491316,-0.000432135669902523,0.156519919571933,0.997798683775935
618,2,495558,-0.126398315853591,0.157826630675144,0.423746696607521
619,2,495559,-0.116035414750731,0.157710176422444,0.46237085239804
620,2,498324,-0.0310107223670641,0.157798649898883,0.844315617429078
621,2,498889,-0.0259774420588754,0.161077633698754,0.871970799953964
622,2,499266,-0.0854702238275211,0.162031934548346,0.598184738276857
623,2,499294,-0.185129834468481,0.166901406532155,0.268091786921687
624,2,499384,-0.109486849048148,0.18223943237054,0.54836826127412
625,2,500276,-0.00448943570293925,0.157629141029644,0.977294615664466
626,2,500320,-0.010754921709504,0.157369668783603,0.945552268413657
627,2,500677,-0.0129387308146518,0.157459638967757,0.934556726673756
628,2,501170,-0.0201223801850483,0.156823807294228,0.897975118741318
629,2,501746,-0.0651773346180979,0.15588946101055,0.676128457866282
630,2,505207,-0.236878861299034,0.161394125822416,0.14307496373765
631,2,505430,-0.728112564762342,0.342460300025163,0.0341865942479938
632,2,507274,-0.211763899954618,0.160579062866405,0.188107061351112
633,2,507491,-0.222296751791789,0.160542946396602,0.167032247527716
634,2,510017,-0.200663504537108,0.159891166974544,0.210308768133825
635,2,510140,-0.193854138741703,0.159692355444239,0.225588863984801
636,2,517548,-0.222661463751065,0.161822922380582,0.169707113140797
637,2,517869,-0.247988087084517,0.162059479306329,0.126855709944692
638,2,518106,-0.249164254365395,0.162574193217801,0.126265517657289
639,2,518133,-0.25439155269258,0.16238907830804,0.118114518929481
640,2,518385,-0.237991442610339,0.161761098879079,0.142113674959057
641,2,518844,-0.209764697143518,0.161871729431976,0.195866982210421
642,2,523217,-0.252073889584254,0.162999253263855,0.122886467117525
643,2,524731,-0.177625042086097,0.161708151966376,0.272765516724596
644,2,528468,-0.147835216199182,0.159942164734539,0.355959346642529
645,2,528729,-0.0390953053182592,0.246523036701093,0.874085096969783
646,2,530047,-0.171060180547068,0.159276013156715,0.283562617312299
647,2,533672,-0.0424372225738692,0.161312680855904,0.792646783820614
648,2,538868,0.331037898816719,0.159556231060807,0.0387346389311045
649,2,538990,0.330438868513157,0.164344347257439,0.0451225654104815
650,2,541028,-0.0888543525308312,0.188007453777083,0.636782940256663
651,2,541047,-0.0365865414310669,0.322186533034522,0.909653517482727
652,2,541054,-0.345633522864835,0.402967690251194,0.391628953481027
653,2,542505,0.315450652272653,0.15838730811316,0.0471806385753681
654,2,544518,0.330985548830725,0.155670797110823,0.0341810156566233
655,2,544904,0.315386984283509,0.157273047060151,0.0456889103903304
656,2,544912,0.310247876880674,0.157028662528328,0.0489625962363064
657,2,544962,0.348650436990125,0.155991334191267,0.0260382681188475
658,2,552681,0.198531957469586,0.155638593933556,0.202937167500211
659,2,553512,-0.152431946365279,0.255121243245124,0.550564520204899
660,2,553949,0.200132322772726,0.15434851428001,0.19560678877276
661,2,555320,0.228900289056185,0.154661352299625,0.139762578483431
662,2,555633,0.200500643387217,0.154509566818917,0.195252061752329
663,2,556553,0.193539156528621,0.154978218983687,0.212560205323152
664,2,557658,0.0934017361494007,0.154602144599375,0.546136929281198
665,2,558703,0.145071414745401,0.15397753322889,0.346755248318269
666,2,559798,0.521476435613395,0.32659606167852,0.11122703076763
667,2,562919,0.779954374644442,0.330961525873139,0.0189872693331907
668,2,564751,0.308775253626827,0.330558447631051,0.350889874104863
