SNP,Chr,Pos,Effect,SE,PLM2_HNM1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
416,2,259284,-0.0825506801270445,0.0589363183398216,0.162189423917464
417,2,266330,-0.105141210508317,0.059089585796036,0.0760422885759265
418,2,267100,-0.108302216227377,0.059069063714502,0.0675723878306492
419,2,268086,-0.0890221994815286,0.0591645604898072,0.133307215392181
420,2,274614,-0.0964286168547788,0.0587696920578923,0.101732064583425
421,2,274729,-0.0995897945229795,0.0590787286605833,0.0927347080013932
422,2,275746,-0.0965087442034228,0.0590672212120083,0.10317557738443
423,2,277029,-0.10368626661681,0.0587560244056602,0.0784803206858172
424,2,277741,-0.108619754148652,0.058754049522733,0.0653343700363713
425,2,278218,-0.106149487527556,0.0586597135902852,0.0712112593110416
426,2,278379,-0.0882763905245193,0.0602065028905475,0.143476721916778
427,2,279910,-0.107551761654443,0.058631685727529,0.0674417296314073
428,2,280616,-0.129333509685998,0.0610984797898026,0.0349756647364402
429,2,283431,-0.108459676022669,0.0594938613149906,0.0691430423849271
430,2,283573,-0.117663613682409,0.0587232572415069,0.0458663242777471
431,2,286762,-0.0650760770630968,0.0591060217829806,0.271644286670908
432,2,287187,-0.0564081203902954,0.0588546349421783,0.338501316217389
433,2,288379,-0.00778683344755654,0.0584830979802561,0.894153204886542
434,2,294941,-0.0445552895944072,0.0584714827914678,0.446568618190763
435,2,296073,-0.00699410899202836,0.0601378108460878,0.907479845513773
436,2,296082,-0.00599771466428325,0.0605810325257931,0.92119194408081
437,2,296198,0.0121208377188271,0.121401987936663,0.920527613787694
438,2,296313,0.0164622308985916,0.0710758918804078,0.816971386236706
439,2,297610,-0.0241935704775964,0.058801649892828,0.680996878906884
440,2,299553,-0.0201151014298273,0.109075738431428,0.853794525018592
441,2,299680,-0.00016504012023863,0.0586346182684471,0.997755770110897
442,2,299708,0.00908866570421135,0.0587563030207966,0.877158770545537
443,2,299759,2.41418217967748e-05,0.0585592176695788,0.999671294289247
444,2,300111,0.00228772069810446,0.0589682447258774,0.969075118263351
445,2,300931,-0.0173534818312318,0.129310943496826,0.89332119089441
446,2,301710,0.00931800573741967,0.0585728219361765,0.873693578048681
447,2,303446,0.0394995739843881,0.0589063667770031,0.5029466811936
448,2,303854,0.0540858396904582,0.058884851253579,0.358983395943664
449,2,304472,0.0198689157955279,0.0584474240113289,0.734100050170079
450,2,304691,0.027267227943319,0.0593863150021613,0.64640903885233
451,2,308097,0.018479144941509,0.0587696640900297,0.753377653152747
452,2,308989,-0.0274566141757815,0.0633839760358725,0.665149220752924
453,2,309402,0.0105067568473186,0.0584176060211924,0.857368818796635
454,2,310030,0.00373545264915099,0.0587481655728115,0.949337335542497
455,2,310113,-0.00883091509022148,0.0585827417790126,0.880264864525321
456,2,310972,-0.0230359204392897,0.0586607780768958,0.694780196041171
457,2,312659,-0.0116025485865997,0.0584427081434281,0.842745804098145
458,2,316657,-0.0439966656763118,0.0677731690685535,0.516647233442713
459,2,316693,0.0617703549784014,0.117077823565529,0.598107882287816
460,2,318265,0.00423255139401718,0.0592050835712275,0.943048537639734
461,2,318379,0.0121183484681234,0.0593774218582569,0.838400641955742
462,2,321266,0.0598041182177691,0.0588975126575888,0.310613999625099
463,2,322957,0.0597735801074965,0.0583703540969341,0.306517599227753
464,2,325221,0.0427784268802843,0.0587337778527545,0.466885576745772
465,2,332691,0.0410388070894007,0.0593364029195929,0.489624650579893
466,2,333006,0.0559456525311383,0.0591851236838667,0.345169931552872
467,2,333887,0.0412040366647677,0.0609232444647319,0.499275923709585
468,2,335046,0.0419523964852632,0.0586236521017299,0.474697638275813
469,2,335049,0.0368713891330161,0.058882946518775,0.531600836796682
470,2,335995,0.0494789499165579,0.0585235558271292,0.398430329833849
471,2,336060,0.0398394995941942,0.0584654533087594,0.49605288015127
472,2,338292,0.0305117243279323,0.058477665113224,0.602159688830741
473,2,339568,-0.00522985161571584,0.0585876647442129,0.928921610406926
474,2,340466,0.0288177602516791,0.0590756894671199,0.625986682255093
475,2,342440,-0.0418496659981353,0.104164187377915,0.688099115174846
476,2,342440,0.413508191807007,0.225080859323583,0.0670276399482007
477,2,344347,0.0179116730934402,0.065778440803385,0.785548181215357
478,2,348480,-0.0169122601627897,0.0584942053397396,0.772653837647438
479,2,350086,-0.0281305436661351,0.0584847312255271,0.630821924079177
480,2,351083,-0.0126833918692948,0.0592561369413622,0.830636704620503
481,2,351335,-0.0167140258560037,0.0585871218363579,0.77559313199252
482,2,351417,-0.023886201760979,0.0585708311743194,0.683654993952428
483,2,351450,0.00565076401838574,0.0586486846888325,0.923297775105742
484,2,352302,-0.0121095572091405,0.0591091731482976,0.837793609082357
485,2,352469,-0.0136758656195799,0.0585104180062893,0.815327091323038
486,2,352562,-0.00826720726806256,0.0587524492926178,0.888177285765078
487,2,352944,-0.0103337330673932,0.058582045416444,0.860082734460177
488,2,353536,0.0129977479867985,0.0614144494470586,0.832510114926567
489,2,353595,0.259150150019451,0.118558785228168,0.0294840328045534
490,2,355266,-0.00936243217246532,0.0585825079726596,0.873117290630054
491,2,358277,-0.0245709138151244,0.0585792791577311,0.675144488187267
492,2,358926,-0.0362148039537621,0.0586484265728256,0.537309837481932
493,2,358948,-0.039050975680352,0.0586618736604926,0.506040168769236
494,2,359515,-0.0265087172363797,0.0585935481297994,0.651246501944142
495,2,363190,-0.0520810905953648,0.0591191006699737,0.378943194295078
496,2,363588,-0.034687810918797,0.0593888547402321,0.559539895867824
497,2,363888,-0.0440026194272383,0.0588610739458747,0.455218834126902
498,2,363954,-0.0270685999597784,0.0586558990168793,0.644737577276966
499,2,364199,-0.0379392881500091,0.0585590696517783,0.517483303034099
500,2,365863,-0.0201338492280476,0.0599953229465836,0.73737918964833
501,2,365981,-0.0460083166542167,0.0597250551012289,0.44161627131485
502,2,366047,-0.040199846977878,0.0586596751797518,0.493600405363518
503,2,366936,-0.0547364674357518,0.0593026688647954,0.356636736421441
504,2,369530,-0.0155159756645171,0.0585954576984495,0.791319419914357
505,2,369788,-0.0565905078508957,0.167421938649051,0.735555597577736
506,2,369931,-0.0411678941302729,0.0589625885880417,0.485509524068564
507,2,371033,-0.00984234425963795,0.0588443142803319,0.867260658934533
508,2,372919,-0.0257484391805209,0.0585764585673991,0.660517731956919
509,2,373518,0.0180555931545744,0.0585513317553441,0.757981153934628
510,2,376157,-0.00273471077743537,0.0586882759528694,0.962860594099282
511,2,376172,0.000760472995546727,0.059112673147762,0.989742921665473
512,2,381364,-0.0157742266580568,0.0611721695911834,0.796660540275179
513,2,381368,-0.0091546427862727,0.0619484803174503,0.88260208622948
514,2,381433,-0.0126917041306221,0.0590661290069372,0.829990577816728
515,2,381922,-0.00931544811800528,0.0595267195098118,0.875734781116363
516,2,382146,-0.025584655116467,0.0586174135412486,0.6627636759973
517,2,384206,-0.0179679726347581,0.0588079722641741,0.760137787367369
518,2,384955,-0.0235396494982537,0.0586713629588401,0.688506870111112
519,2,386207,-0.0616786580042095,0.0852147676182394,0.469666400080367
520,2,387301,-0.00323131747191979,0.0589832114965754,0.956341793308804
521,2,388313,-0.00124472139493451,0.0586331911131625,0.983075010840436
522,2,389425,0.0807053081127203,0.0973962128839344,0.407874390118887
523,2,389428,0.0797870487744259,0.0973983561106931,0.41323488840337
524,2,390138,-0.0167986056302563,0.058808951457091,0.775315975247227
525,2,391233,0.00629403899923786,0.0591416801512111,0.91530714497481
526,2,391319,0.0279393165378456,0.0605636199422221,0.644851889878341
527,2,393340,-0.107401147235479,0.782664755048086,0.89093120862771
528,2,395042,0.183776955823115,0.130538252232833,0.160058498655112
529,2,395228,-0.0546734446189739,0.0609909672707651,0.370640077507929
530,2,395606,-0.023716271802466,0.058785831254474,0.686872377169341
531,2,395726,-0.0132943099823197,0.0587736344218194,0.821180571612131
532,2,395853,-0.000606232374150695,0.0589452747261353,0.991799979486224
533,2,396484,-0.00451626849639689,0.0586842464519976,0.938699929966753
534,2,396705,-0.0028506891524491,0.0586562183087804,0.961265596664725
535,2,398759,-0.00635895650611604,0.0591350026803168,0.914427341097712
536,2,400386,0.0135266849885133,0.0588015194032859,0.818194151218197
537,2,400847,-0.00907682049608449,0.0587497792356951,0.877304080207779
538,2,401130,-0.017330556463351,0.0592829728471875,0.770201359492727
539,2,401143,-0.0101741639285547,0.0591701384791998,0.863577248279676
540,2,401979,-0.0120758121577599,0.0591324782995286,0.83830221010009
541,2,403598,-0.0169878062406817,0.0588158163786737,0.772880569030369
542,2,404844,0.0179252867680078,0.0594722068282475,0.763282303851185
543,2,405100,0.00258951005988112,0.0589352363184311,0.964978483786936
544,2,405576,-0.00860195342422276,0.0713965279220997,0.904170360412627
545,2,405578,0.0501856215633296,0.0941806369763166,0.594461905601971
546,2,405579,-0.0394938742284778,0.0728885577599788,0.588271157309476
547,2,405730,0.0044502827995716,0.118247938932433,0.969999830091536
548,2,406181,0.0207248411637634,0.0589632398204075,0.725432360632219
549,2,406688,0.0203052885858881,0.0586232674545213,0.729271703920327
550,2,407621,0.0375346444769251,0.0590803447544885,0.52563443010587
551,2,409016,0.00627257388744898,0.059705182712497,0.916388567877876
552,2,410647,0.0528331274637712,0.0587686350446726,0.369264347037671
553,2,418057,0.011782622006929,0.0673107904387142,0.861142244606806
554,2,419803,0.00441438932299759,0.0592485146137428,0.94064970825303
555,2,419943,6.68845680178443e-05,0.0595987483815441,0.999105209872744
556,2,422349,0.0203583396096731,0.0588577676326798,0.729631097850976
557,2,425467,-0.00071821827628013,0.0586564020888301,0.990237464254663
558,2,427842,0.0012658180911389,0.117172009079551,0.991386663023283
559,2,427869,0.0440761237992522,0.116916175312025,0.706408227545373
560,2,429095,-0.00997395939367457,0.0590013719612476,0.865857104069143
561,2,431266,0.00360838698546107,0.0590355894641539,0.951296454406455
562,2,431446,0.018412670984672,0.0592662393574161,0.756229370862097
563,2,432524,7.64174706778531e-05,0.0587051946813371,0.998962116778257
564,2,434090,-0.027120611205351,0.0592285241964574,0.647307590660914
565,2,441927,0.00469422189113522,0.0586113891600693,0.936210576534053
566,2,446471,-0.00761376142558537,0.0593290582189407,0.897960059457117
567,2,449325,-0.0461752618779771,0.0589322383664277,0.433840481040194
568,2,449537,-0.0162375320623234,0.0614346516720197,0.79169856837446
569,2,450017,-0.0503922777255053,0.0585950616656093,0.39036779525176
570,2,451779,-0.0418935085966484,0.0588330080067665,0.476888739247324
571,2,451784,-0.0488213721217453,0.0590303680610165,0.408764493931808
572,2,453525,-0.0334381423875074,0.0590792387179671,0.571761524755351
573,2,453768,-0.0336510458174069,0.0591569448012823,0.569824051414872
574,2,454027,-0.0188601223397223,0.0589287309518137,0.749120009070681
575,2,455029,0.0117257395909511,0.058965067741825,0.842487458301101
576,2,455247,0.00211589073524715,0.0587777857407628,0.971304192648579
577,2,455272,-0.022703310324065,0.117117742461998,0.846404594627511
578,2,455272,-0.0387891524390964,0.133881172047141,0.772194274661828
579,2,455756,-0.0111579949076666,0.0631446714395829,0.859841254886682
580,2,457024,0.0191049065499777,0.059201074763433,0.747104301797634
581,2,457298,0.0316040643165648,0.0593570950690288,0.594756582028125
582,2,460202,0.0451348749862735,0.0594671908371625,0.448366322751646
583,2,460262,0.358970597394765,0.335745215801291,0.28572110320759
584,2,460263,0.101657229715368,0.236533376210532,0.667618168402349
585,2,464079,-0.229758239772855,0.200121419844711,0.251707115361459
586,2,464424,0.054364204626517,0.0591366743733668,0.358567658313218
587,2,465824,0.03104594849406,0.0597666423431396,0.603770578044655
588,2,470145,0.0588964759004002,0.0588538561003767,0.317645661552446
589,2,470686,0.0291961537152024,0.0588810381022306,0.620308919087169
590,2,471144,0.0317498875549381,0.0589790835171425,0.590692286465555
591,2,471830,0.0190293814093249,0.0588266862302125,0.746521695475801
592,2,472403,0.0307688417066347,0.0588651436411753,0.601510567232086
593,2,473668,0.0345396906089344,0.0592477428486215,0.56028533418755
594,2,473888,0.0365391645888685,0.058839831779793,0.535004533379095
595,2,474138,0.0365982739594952,0.0596268956663848,0.539750742437604
596,2,474141,0.0365982739594952,0.0596268956663848,0.539750742437604
597,2,475703,0.0692278488421297,0.0586917840919331,0.238987427523252
598,2,476732,0.0426327183475265,0.0586375986652779,0.467674575304977
599,2,477089,0.0472813786955018,0.0661437859129541,0.475188277647219
600,2,477272,0.036226299311359,0.0588436657518404,0.538531276249647
601,2,477273,0.036226299311359,0.0588436657518404,0.538531276249647
602,2,477508,0.0813787993783059,0.0645411743278575,0.208184109016846
603,2,479414,0.055899749313187,0.0608338110629512,0.358779106106817
604,2,480275,0.0588713935982384,0.0588181364549562,0.317558122738334
605,2,480340,0.0662169964797567,0.0597062013451455,0.268164807599206
606,2,481293,0.0552323420834055,0.062012367452145,0.373714714179021
607,2,481312,0.0876231275963871,0.0596996999837993,0.143067602529487
608,2,483628,0.070460954941928,0.0590250362640314,0.233378590822275
609,2,484021,0.0491061199266701,0.0587099428359869,0.403484985021133
610,2,484651,0.0297661087950636,0.0598142561956518,0.61904597518529
611,2,485249,0.0297437895944965,0.0590146718706615,0.614571083064694
612,2,485603,0.0243659720411506,0.0586671540891938,0.678155880740518
613,2,486033,0.0172867588379063,0.0589381023106664,0.769462438644042
614,2,486970,0.0220759590338155,0.150435105044332,0.883415183101077
615,2,488757,-9.46249335307681e-05,0.059169758236258,0.998724918058871
616,2,490612,0.00121332960442039,0.0588878841221579,0.983573141449376
617,2,491316,0.0106103653928462,0.0598325688590193,0.859347536412919
618,2,495558,-0.0599202538761164,0.0603052856589202,0.32109079619326
619,2,495559,-0.0598464085901917,0.0602523224630505,0.321262110876012
620,2,498324,-0.0529646202355321,0.0602614719848432,0.380046064155047
621,2,498889,-0.042015453881321,0.0615392299991244,0.495217309343097
622,2,499266,-0.0533490554704434,0.0619017116135666,0.38936344071651
623,2,499294,-0.0750744365415303,0.0637899905131369,0.240028400813138
624,2,499384,-0.0627160557638815,0.0696230540191626,0.368311796818799
625,2,500276,-0.0275591942162826,0.060241486009013,0.647608471701552
626,2,500320,-0.0297321701130976,0.0601396610146549,0.621341545452114
627,2,500677,-0.0254250977834724,0.060179836712485,0.672928031793912
628,2,501170,-0.0403617914347896,0.059914302606697,0.500969163854928
629,2,501746,-0.0319306495201238,0.0595847403191089,0.592374581377604
630,2,505207,-0.0124399013401895,0.0618829968590755,0.840796421406116
631,2,505430,-0.0513055678030661,0.131724744501821,0.697148031137476
632,2,507274,-0.00223932519508652,0.0615378980283897,0.970992460930758
633,2,507491,-0.00378328987925225,0.0615392914494895,0.951013620700788
634,2,510017,0.005224104655562,0.0612595906593406,0.932088606262265
635,2,510140,-0.00985208175132246,0.0611730513875261,0.87214406757092
636,2,517548,0.0356526754929412,0.0619991321731268,0.565623000762239
637,2,517869,0.0359138531868421,0.0621286664936697,0.563594825658401
638,2,518106,0.0263134858419802,0.062340396237338,0.673213610129244
639,2,518133,0.0275654832200005,0.062277061651073,0.658306944945408
640,2,518385,0.0425464340334343,0.0619868150096068,0.492924879417808
641,2,518844,0.0393015794345426,0.0619928834641781,0.526511500222721
642,2,523217,0.0303479322717768,0.0625020441849834,0.627586745092469
643,2,524731,0.0227776457937721,0.0619123061286068,0.713166992903736
644,2,528468,-0.000448533754977221,0.061217447673799,0.994158175517329
645,2,528729,-0.00294066037908447,0.0942453111712092,0.975125924939453
646,2,530047,-0.000511045403796651,0.0609882383124906,0.993319010498485
647,2,533672,-0.0142708518004123,0.0616688018906196,0.817129438154595
648,2,538868,-0.0595657721947601,0.0612847920435187,0.331740792824099
649,2,538990,-0.0440428648876859,0.063141629809489,0.485933457582335
650,2,541028,-0.00185623791822653,0.0718951156700254,0.979416541121949
651,2,541047,-0.148574480155754,0.122915246605833,0.227565830188049
652,2,541054,-0.0897779676017993,0.154134935472694,0.560626394319871
653,2,542505,0.0159871904985009,0.0608824045569595,0.793018779530015
