SNP,Chr,Pos,Effect,SE,RET2_SNA3_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
419,2,268086,0.0636083174318264,0.0773705465472241,0.411560293653865
420,2,274614,-0.033833396192913,0.0769529912351135,0.660450121869132
421,2,274729,-0.0419918485912687,0.0773627971144045,0.587616081190157
422,2,275746,-0.0176855122263226,0.0773555620910676,0.81929180664816
423,2,277029,-0.0181996781249837,0.0769956960269275,0.813280597500368
424,2,277741,-0.0247058547531528,0.0770207949866481,0.748575545724837
425,2,278218,-0.0270396580779132,0.076879417099532,0.725261728013516
426,2,278379,-0.0185762390713382,0.0787895856487171,0.81374769454737
427,2,279910,-0.0384386847537057,0.0768386545852591,0.617209417743446
428,2,280616,-0.0276409745681205,0.0802116724194657,0.73060001339092
429,2,283431,-0.0210342753128226,0.0779836271740186,0.787528034439406
430,2,283573,-0.0214705170809583,0.0770476311301572,0.780664707454421
431,2,286762,-0.0104037793998122,0.0772513620584708,0.892946083446886
432,2,287187,-0.0487046035879782,0.0768491773648665,0.526642212495728
433,2,288379,-0.0139232891004811,0.0763065739630849,0.855322457632072
434,2,294941,0.0102590105779474,0.0763538693358799,0.893193398607246
435,2,296073,0.00411271634984964,0.0784685096979974,0.958229807495897
436,2,296082,0.0101832088553429,0.07904486287538,0.89756694427278
437,2,296198,0.101872738991302,0.158313708067172,0.520326263997333
438,2,296313,0.0718616799562146,0.0926673744742893,0.438575371518202
439,2,297610,-0.0228328085777513,0.0767326719685301,0.766211713137885
440,2,299553,-0.244180643858159,0.141733350384559,0.0857973835437821
441,2,299680,0.0165270171751183,0.076500902362442,0.829083772222936
442,2,299708,0.0279337106396251,0.0766529128135924,0.715764001620261
443,2,299759,0.0323932276399615,0.0763881219600099,0.671779586286147
444,2,300111,0.00376854660202858,0.0769411742144128,0.96096326745553
445,2,300931,-0.152948500892888,0.16853164470432,0.364742640146685
446,2,301710,0.0205135301602621,0.0764202677172149,0.788524769797258
447,2,303446,0.0301299582828505,0.0768927480346857,0.695409965649447
448,2,303854,0.0534153026731052,0.0768716631086833,0.48759804015851
449,2,304472,0.0180916330367125,0.0762681126999772,0.812630731198238
450,2,304691,0.00861189362511505,0.0775085457918964,0.911593092762842
451,2,308097,0.0976634700313269,0.0765165415008847,0.202663602428874
452,2,308989,0.124664929078644,0.0824583279105676,0.131465770629523
453,2,309402,0.0583974532931597,0.0761628996581276,0.443746151872013
454,2,310030,0.0786598753876531,0.0765401368082029,0.30479724249596
455,2,310113,0.0632089856719863,0.076366661463748,0.40839739998326
456,2,310972,0.0536802567673923,0.076503475992024,0.483346815386928
457,2,312659,0.0573479883169981,0.0761987031977912,0.452185238289616
458,2,316657,0.0362734751881319,0.0884615680422258,0.682019592273966
459,2,316693,0.03798303835576,0.152809010289355,0.803841492612272
460,2,318265,-0.0540903100410103,0.077197192340613,0.483966085423233
461,2,318379,-0.0670016599220929,0.0773976209387769,0.38725300898108
462,2,321266,-0.0317852865996855,0.0769425309237827,0.679781053378666
463,2,322957,-0.0474548293430709,0.0762323601773549,0.534013449695578
464,2,325221,-0.027890732659382,0.0766785349689576,0.716273012167348
465,2,332691,0.000799076596496251,0.0774740690739708,0.991776497842267
466,2,333006,0.0249157046672877,0.0773105552716944,0.747430786626862
467,2,333887,0.0276721290085512,0.0795299884933494,0.728088245618413
468,2,335046,0.0493484354983502,0.0765020395900835,0.519307061508122
469,2,335049,0.042403792647342,0.076839495704542,0.581401050325326
470,2,335995,0.0382864039960426,0.0764111505942353,0.616642729771225
471,2,336060,0.0355464449309618,0.0763119402942189,0.641642715929319
472,2,338292,0.0208155289873569,0.0763225436054945,0.785219421047473
473,2,339568,-0.00851105390162005,0.076444214664011,0.911412555290231
474,2,340466,0.00383586127334951,0.0771071705011772,0.960352025473976
475,2,342440,-0.115348069382148,0.135804928991291,0.396253400609587
476,2,342440,0.114356891974717,0.295021496269291,0.698529229032753
477,2,344347,-0.0287269462953517,0.0858225533117833,0.73803141003215
478,2,348480,-0.000974352936201857,0.0763317679146857,0.989822721997661
479,2,350086,-0.0304044462933099,0.0763182344504582,0.690583340058548
480,2,351083,-0.00492430841915538,0.077321483957692,0.949256172191487
481,2,351335,-0.0209338238205777,0.0764446782497839,0.784365603533677
482,2,351417,-0.0238290641418969,0.0764302084318924,0.755395228284046
483,2,351450,-0.047990317350587,0.0764826784660034,0.530759156533096
484,2,352302,-0.0156264985405606,0.077125254253636,0.839555071618244
485,2,352469,-0.0220772713563372,0.0763407677403827,0.772602896108484
486,2,352562,-0.0250315069098235,0.0766502757639567,0.744188386738519
487,2,352944,-0.0289583830958827,0.0764251903831224,0.704981390256562
488,2,353536,-0.0376759066561824,0.0801130499192429,0.638442360909893
489,2,353595,-0.100657516387033,0.155645715083563,0.518240430457881
490,2,355266,-0.025082436315175,0.0764290723110759,0.742970702906028
491,2,358277,-0.0232688944472273,0.0764427657452543,0.76100535941093
492,2,358926,-0.0285619453393615,0.0765501999768185,0.709287606703014
493,2,358948,-0.0265428978401838,0.076576520282998,0.729083889699091
494,2,359515,0.0152782768273116,0.0764702087130544,0.841756860131589
495,2,363190,-0.0149789346446667,0.0772187398597005,0.846302678515045
496,2,363588,0.00557836993338018,0.0775269467423974,0.942679306195612
497,2,363888,-0.00646826807429357,0.0768614356876501,0.932980962772373
498,2,363954,0.00131742480903412,0.0765567763809937,0.986280029031078
499,2,364199,-0.00156478845139743,0.0764527522513864,0.983682087924636
500,2,365863,-0.00936204075823271,0.078292295440064,0.904885424991401
501,2,365981,-0.0146470675565224,0.0779903294305888,0.851136481475165
502,2,366047,-0.0012605259915584,0.0765895213471272,0.986878143741449
503,2,366936,0.0184591764428467,0.0774647108302344,0.811793334327231
504,2,369530,-0.0289544373970538,0.0764469233786689,0.705099611347886
505,2,369788,0.369323492431888,0.217600023966708,0.0905292057537296
506,2,369931,-0.0168419443395207,0.0769817766874383,0.826949163421577
507,2,371033,-0.013241109989646,0.0767793762770597,0.863177412237006
508,2,372919,0.00909588154461888,0.0764494543593005,0.9053596518237
509,2,373518,0.00913941913767297,0.0764060281103854,0.904855020755736
510,2,376157,-0.0407617114443553,0.0765454669678768,0.594703463200709
511,2,376172,-0.0336880152052619,0.0771088946152185,0.66245909299018
512,2,381364,-0.0429468861882734,0.0797917166091041,0.590752367295209
513,2,381368,-0.0366792039519391,0.0808087799630414,0.650178858629695
514,2,381433,-0.0348474845441662,0.077051710202694,0.651358748944132
515,2,381922,-0.0220913434517471,0.0776637588879708,0.776233446999454
516,2,382146,-0.0239433710082934,0.0764935305393839,0.754456612520535
517,2,384206,-0.00756996660527187,0.0767412372053512,0.921477916305101
518,2,384955,-0.0144697290301339,0.0765674822954428,0.850217032749371
519,2,386207,-0.0302668083488218,0.111258329308676,0.785749666670928
520,2,387301,-0.0062556010414252,0.0769604070944348,0.935262666803462
521,2,388313,0.00105251590810312,0.0765041248098291,0.989031112894996
522,2,389425,0.191479950870486,0.126796379648561,0.131902953351794
523,2,389428,0.210345286215231,0.126711669529923,0.0977962523716229
524,2,390138,-0.0137961470378615,0.0767387818141998,0.857427939921434
525,2,391233,0.00216532949299308,0.0771687205957871,0.977630409661694
526,2,391319,-0.000473642227086235,0.0790467170268544,0.99522254660844
527,2,393340,-1.13991357952984,1.01943782759008,0.264251094904928
528,2,395042,0.0358682369116838,0.170792047460247,0.833780117589054
529,2,395228,-0.00442482231973865,0.0796706817101406,0.955740557779376
530,2,395606,-0.0310168604819892,0.0767031776014526,0.686181750898854
531,2,395726,-0.0363290119495473,0.0766685240887768,0.63590323456477
532,2,395853,-0.0427116427052537,0.0768777079714185,0.578850595136608
533,2,396484,-0.0231759083835964,0.0765614189767892,0.762289161430172
534,2,396705,-0.01876950957132,0.0765278779939203,0.806394788858935
535,2,398759,-0.00192504929529996,0.0771600517317628,0.980109914349245
536,2,400386,-0.0097199297625401,0.0767277363724727,0.899265181413866
537,2,400847,-0.0221219027794333,0.0766497686046234,0.773049111216899
538,2,401130,0.00564312256088129,0.0773607059748111,0.941890726858641
539,2,401143,0.0156568890361272,0.0772034366784719,0.8394078723556
540,2,401979,0.0346372220169247,0.077138093005339,0.653686451617202
541,2,403598,0.0358863521546686,0.0767276816829351,0.640280149958843
542,2,404844,0.0534336833898801,0.077556694958421,0.491299208049961
543,2,405100,0.0210716071882764,0.0768902338897037,0.784208102023788
544,2,405576,0.0503096534675151,0.0931210156475166,0.589357731383147
545,2,405578,0.099997567796084,0.122820253768386,0.416091781072761
546,2,405579,0.109895719536697,0.0949639558632097,0.247958364066497
547,2,405730,0.0834666951216665,0.154225259501859,0.588711177228043
548,2,406181,0.025142203635903,0.076936566086511,0.744019388714791
549,2,406688,0.0517493082176583,0.0764545477695307,0.498935732943657
550,2,407621,0.0300749219108208,0.0771149858611981,0.6967710160929
551,2,409016,0.0376798073200453,0.0778782219227128,0.628806641461756
552,2,410647,0.0160676987702747,0.0767637904312147,0.834324242537786
553,2,418057,0.0647831174415082,0.0877626588723693,0.460906057145437
554,2,419803,0.0219650700844684,0.0772987330605731,0.776455741190437
555,2,419943,0.0345509055141278,0.0777422007944542,0.657004636738103
556,2,422349,-0.00336725633526647,0.0768099260517098,0.965057671997216
557,2,425467,0.00786278121890477,0.076533254043551,0.918230207051792
558,2,427842,-0.0524503950269359,0.152859591297792,0.731706472265941
559,2,427869,-0.0283090801477748,0.152574512362709,0.852909992056717
560,2,429095,-0.0126619211377786,0.0769846620654513,0.869452704143674
561,2,431266,0.0171907679850793,0.0770241157916313,0.823519198987333
562,2,431446,0.0188204792567209,0.0773341765954865,0.807863541906116
563,2,432524,0.0246446914138135,0.0765868143434649,0.7478040311816
564,2,434090,-0.00702301750679607,0.0773029261064303,0.927662829765609
565,2,441927,0.0205945471367955,0.0764684884272235,0.787840253221281
566,2,446471,0.00507734309618646,0.0774133921393725,0.947743449014778
567,2,449325,-0.0776018949063421,0.0768502145328405,0.313291819845702
568,2,449537,-0.101147116322086,0.0799863847269475,0.206865443384579
569,2,450017,-0.0910695285185167,0.0763807523324147,0.233940630241674
570,2,451779,-0.127473051758531,0.0765197309177591,0.0966234772222509
571,2,451784,-0.128551923595184,0.0767927081997511,0.0950139766674254
572,2,453525,-0.0883223484719875,0.0769776589460082,0.252003129887027
573,2,453768,-0.0883249976811548,0.0770796300948535,0.25261569682012
574,2,454027,-0.0711939415366882,0.0768074548876707,0.354604237654929
575,2,455029,-0.0453796377344755,0.0769035160313415,0.555510967605254
576,2,455247,-0.0531973804232019,0.0766406191278235,0.488066812958294
577,2,455272,-0.133108045700634,0.152658077725558,0.383836046388867
578,2,455272,0.016608049597361,0.174705564065924,0.924318659934791
579,2,455756,-0.0732842364674089,0.0823019052867918,0.37384051615019
580,2,457024,-0.0716331284442553,0.0771623246031959,0.35386384480705
581,2,457298,-0.0795921036311529,0.0773638363215587,0.304276928464883
582,2,460202,-0.0382787906551368,0.0776288472480375,0.622248477359987
583,2,460262,-0.299541008061865,0.438496561462002,0.494985966074363
584,2,460263,0.14688337080252,0.308608496409984,0.634401751555222
585,2,464079,0.21069148015564,0.261363348207693,0.42071360806616
586,2,464424,-0.0226657594655945,0.0772439267532564,0.769365197820974
587,2,465824,0.0234725013717791,0.0780028092920115,0.76365367841116
588,2,470145,0.00535134299439211,0.0769003418587542,0.944560970843522
589,2,470686,0.018240611212991,0.0768481036509503,0.812515765974225
590,2,471144,0.0179159014621112,0.0769810898574735,0.816105019339805
591,2,471830,0.00594516078719032,0.0767672908748615,0.93831427025137
592,2,472403,0.0172935353764109,0.0768309506970199,0.822042979546652
593,2,473668,-0.0211070791741589,0.0773350037793768,0.785066257074581
594,2,473888,-0.00863118323562562,0.0768142698943915,0.910598412613705
595,2,474138,-0.0382085650689009,0.0778156097418837,0.623721557198795
596,2,474141,-0.0382085650689009,0.0778156097418837,0.623721557198795
597,2,475703,-0.0166019888729761,0.0767262225643195,0.82881685896744
598,2,476732,-0.0432349786539721,0.076532524009375,0.572485002373595
599,2,477089,-0.0719237869994764,0.0862814179388461,0.40507274861959
600,2,477272,-0.0439262352272146,0.0767843435142316,0.567636768926047
601,2,477273,-0.0439262352272146,0.0767843435142316,0.567636768926047
602,2,477508,0.0552462082761209,0.084350970675235,0.51292237290992
603,2,479414,0.0763046001726356,0.0793664793199077,0.336998614889335
604,2,480275,0.0332052358802963,0.0768339124738355,0.665882450467309
605,2,480340,0.0581071070956664,0.0779784502274926,0.456665534985914
606,2,481293,0.0722284676348534,0.0809128088287048,0.372641841493306
607,2,481312,0.0640421322235433,0.0780586044487377,0.412520950230469
608,2,483628,0.0568418579526649,0.0771113423149188,0.461526848591553
609,2,484021,0.0411881371061417,0.0766487700351581,0.591356145628822
610,2,484651,0.0350063448015734,0.0780502760912179,0.654060206518671
611,2,485249,0.0482425025712853,0.0769867427488116,0.531304271059902
612,2,485603,0.0265776912933821,0.0765540432379757,0.728666333815924
613,2,486033,0.02252589275437,0.0769019667418368,0.769757709815422
614,2,486970,0.120658740322524,0.196187370407079,0.538939165348708
615,2,488757,0.0194422415538582,0.0771972697304932,0.801302477640011
616,2,490612,0.0551036791871399,0.07678046922981,0.473430306472214
617,2,491316,0.0964931204886046,0.0779034053208835,0.216307350963647
618,2,495558,0.0493359037354701,0.0787520227559406,0.531410579728269
619,2,495559,0.0509356513858104,0.0786798161938416,0.517807535171156
620,2,498324,0.0437748883276394,0.0786801610281722,0.578313862218884
621,2,498889,0.0155646517304702,0.0803445988736609,0.846503669968344
622,2,499266,0.0236794431124208,0.0808439407727452,0.769768298416311
623,2,499294,-0.000491302459887155,0.0833957743592034,0.995302845323761
624,2,499384,0.069792383968826,0.0908720346280781,0.44298324388356
625,2,500276,0.0628826605574122,0.0785546167015852,0.423961859307222
626,2,500320,0.0640163948388459,0.0784229046071142,0.414880697835299
627,2,500677,0.0416849795297736,0.0785106535870469,0.595789540319324
628,2,501170,0.0386405979198825,0.0781988750862317,0.621520015146752
629,2,501746,0.0442225014298228,0.0777416646504435,0.569827035537945
630,2,505207,-0.0480400638917877,0.0807085448846104,0.552071810617768
631,2,505430,-0.178836424793161,0.171646553220731,0.298176797084602
632,2,507274,-0.0445276469680971,0.0802593007071862,0.579384634979905
633,2,507491,-0.0281604493121539,0.0802823917533421,0.725972057200095
634,2,510017,-0.0345649077150807,0.079910649906081,0.665609884686602
635,2,510140,-0.0303156328898875,0.0798047072308602,0.704268324832041
636,2,517548,-0.0519521725160663,0.0808865804829455,0.52110557097268
637,2,517869,-0.0661325872639464,0.0810269049202658,0.414947269382989
638,2,518106,-0.0536371237997479,0.0813116507640621,0.509909430704464
639,2,518133,-0.0647430798887041,0.0812080565927097,0.425842081478022
640,2,518385,-0.0542917416533668,0.0808822276653887,0.502503847181136
641,2,518844,-0.0414615020821296,0.0809037392651304,0.608636019879902
642,2,523217,-0.0509549515263386,0.0815342794625812,0.532406794914883
643,2,524731,-0.010618629052328,0.0807961674692204,0.895514055070049
644,2,528468,-0.0505691255355152,0.0798306588589018,0.526846789513882
645,2,528729,0.208988252756924,0.122466548059501,0.0887958876403137
646,2,530047,-0.0437534168487264,0.0795428682591275,0.582625513627336
647,2,533672,0.00140921080988021,0.0804710041893082,0.986038027671405
648,2,538868,0.0201793100735137,0.0800636064119236,0.801156065182811
649,2,538990,0.0602443396322576,0.082381048217075,0.465087904027094
650,2,541028,-0.0729025592789245,0.0937279496966502,0.437201874717078
651,2,541047,-0.0138912510283191,0.160708649491612,0.931167659450597
652,2,541054,-0.16006138601438,0.20103016161785,0.426447530585692
653,2,542505,0.0340947186057945,0.0794258819761064,0.667992554499872
654,2,544518,0.0413235792261464,0.0781136307405686,0.59712489320937
655,2,544904,0.0281632379848793,0.0788795110242625,0.721274280413774
