SNP,Chr,Pos,Effect,SE,FMP45_MID2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
417,2,266330,-0.0188258014992908,0.0497642322361025,0.705435253016661
418,2,267100,-0.0262417073350163,0.0497510891569158,0.598205568638815
419,2,268086,-0.0302822275488908,0.049748216402734,0.543108301291093
420,2,274614,-0.0117700832988276,0.0494679423706672,0.812070676609843
421,2,274729,-0.0271175382596495,0.0497215560396567,0.585831154582441
422,2,275746,-0.013385666362344,0.0497156810481465,0.787898956176319
423,2,277029,-0.0174839974974461,0.0494809820168992,0.724038615896027
424,2,277741,-0.0173645614836294,0.0495005336699826,0.725951070492556
425,2,278218,-0.0174485162987849,0.0494110124891325,0.724201679767822
426,2,278379,-0.0188036898552923,0.0506328612085137,0.710582347404192
427,2,279910,-0.0112552979575439,0.0493987536607004,0.819898043732036
428,2,280616,-0.0232029574600126,0.0515466309855945,0.652889204942379
429,2,283431,0.0143654347065286,0.0501201007767272,0.774571274409057
430,2,283573,-0.00166403218069522,0.049524562138971,0.973215001802059
431,2,286762,0.0201501123156276,0.0496398257935566,0.685042675849399
432,2,287187,0.0522554130918904,0.049341413956102,0.290297553824364
433,2,288379,0.0375188306201942,0.0490045533240222,0.444414474263122
434,2,294941,0.00333671459359713,0.0490742415370264,0.945829545386693
435,2,296073,0.0198330989905814,0.0504215536444285,0.694301659850953
436,2,296082,0.0266966250735521,0.0507841532675759,0.599434997490649
437,2,296198,0.0298531256617087,0.101796882034815,0.769494460165843
438,2,296313,0.0271269069983865,0.0595913638295061,0.649234128484981
439,2,297610,0.013312625849568,0.0493178628501082,0.787367860643626
440,2,299553,0.0115372003434437,0.0914733826425579,0.899703745349143
441,2,299680,0.0181939782718753,0.0491615213723787,0.71154054560444
442,2,299708,0.0328509890260445,0.0492437404462206,0.505137737977396
443,2,299759,0.0247333413913311,0.0490901784732956,0.614691740378931
444,2,300111,0.0160902961042205,0.0494435259426339,0.745050147855364
445,2,300931,-0.0138392055759162,0.108440568041415,0.898522223676731
446,2,301710,0.0214415593827946,0.0491077367934325,0.662651838060443
447,2,303446,0.0147189359743656,0.0494241884225899,0.766024636964778
448,2,303854,0.00244801560102789,0.0494397044166617,0.960536748381594
449,2,304472,0.00084954761435807,0.0490220773101282,0.986183224450655
450,2,304691,-0.00208484010875953,0.0498161763296069,0.966641406497512
451,2,308097,0.0196606292157028,0.0492800992078478,0.69016629188459
452,2,308989,0.0191702747524362,0.053158208278804,0.718594149219985
453,2,309402,0.0347101608045695,0.0489564697761854,0.478792155822416
454,2,310030,0.0311054805731102,0.0492387349359192,0.527973606219787
455,2,310113,0.0102461714451782,0.0491261078422414,0.834905192819468
456,2,310972,0.0176429600437013,0.0491947773759138,0.720082686222028
457,2,312659,0.0321684661918468,0.0489829428602613,0.511783778238536
458,2,316657,-0.0125961949218442,0.0568646200967684,0.824821887958781
459,2,316693,0.0111441631450448,0.0982185078050112,0.909728023401518
460,2,318265,-0.00237586620941493,0.0496496484190877,0.96186075418131
461,2,318379,-0.000771490690921639,0.0497968938659822,0.987647823137205
462,2,321266,0.0274536272186176,0.0494420105660215,0.579062220264997
463,2,322957,-0.00220308787900669,0.0490219579249953,0.964179877002668
464,2,325221,-0.020125355633665,0.0492795677687024,0.683233903293532
465,2,332691,-0.00919206290511765,0.0497908742629759,0.853638284266107
466,2,333006,0.020904288462231,0.0496830313270119,0.674191432323612
467,2,333887,0.00541097105433007,0.051122581258292,0.9157669819538
468,2,335046,-0.00251579344404155,0.0491973266338174,0.959245442279423
469,2,335049,-9.47360229348899e-05,0.0494067222698249,0.998471162499373
470,2,335995,-0.00804311651898462,0.0491257188526341,0.87004120271491
471,2,336060,-0.0014915946766503,0.0490613666834029,0.975763127356853
472,2,338292,-0.00334968844221077,0.0490580186113784,0.945601291362204
473,2,339568,-0.0278095065491288,0.0491099359751539,0.571569752418389
474,2,340466,-0.0145753487401579,0.0495515628619812,0.768819923041936
475,2,342440,0.0439529443599707,0.0873408509065702,0.615113146396183
476,2,342440,-0.0950865338894296,0.189585739372206,0.616297462845852
477,2,344347,-0.0650972571476552,0.0550587587307446,0.23787319433988
478,2,348480,-0.079721963728302,0.0488752720420176,0.103754525803746
479,2,350086,-0.0879459786891228,0.0488376212807793,0.0725904444935097
480,2,351083,-0.0907277171391295,0.0494603152240681,0.0674430135598479
481,2,351335,-0.0801928323889137,0.0489511608960576,0.102266536528812
482,2,351417,-0.0811251944279623,0.0489390230345421,0.0982706275080158
483,2,351450,-0.0907405756866941,0.0489457997518406,0.0645875953453352
484,2,352302,-0.058134932860414,0.0494753038733883,0.240774962003639
485,2,352469,-0.0622703477931691,0.0489586443088404,0.20424703209764
486,2,352562,-0.0611039940123737,0.0491638001425736,0.214742291468574
487,2,352944,-0.0769814805885032,0.0489579811801276,0.116753884061463
488,2,353536,-0.0757324497842531,0.0513475250229354,0.141130818756228
489,2,353595,0.139923959967482,0.099816679833316,0.161850837106787
490,2,355266,-0.0685694100027062,0.048993391719538,0.162521935285905
491,2,358277,-0.0578813644377165,0.0490402199521071,0.238682183601985
492,2,358926,-0.0608250487618241,0.0491025852997885,0.216267037494677
493,2,358948,-0.061391183688593,0.0491162143647796,0.212157940368484
494,2,359515,-0.0455529379610784,0.0490910233444561,0.354078921157868
495,2,363190,-0.0367506111008352,0.0495932534304211,0.459161525506528
496,2,363588,-0.0223382139332697,0.0498134339183868,0.654112579986325
497,2,363888,-0.0121674997960085,0.0493957758693295,0.805572495635033
498,2,363954,-0.0170178613524909,0.0491954011983439,0.729606035083489
499,2,364199,-0.0149794384510855,0.0491304215866513,0.760628617969551
500,2,365863,-0.0192265545447561,0.0503097643971753,0.702570079134995
501,2,365981,-0.0207420323726484,0.0501154212727653,0.679209515314234
502,2,366047,-0.0157402723746123,0.0492176529437332,0.749301950652698
503,2,366936,-0.042908727328241,0.0497388561881506,0.388899011910225
504,2,369530,-0.0300469711416122,0.0491170686314055,0.541102287931633
505,2,369788,-0.0403786154711165,0.140406499204617,0.773834205980241
506,2,369931,-0.0429522569167834,0.0494273833147798,0.385439119919034
507,2,371033,-0.00906762061204952,0.0493465038840342,0.854311899634503
508,2,372919,-0.00223922675562213,0.0491355820493373,0.963676831450319
509,2,373518,-0.00794037503235323,0.0491060075869871,0.871635678807612
510,2,376157,-0.0181275312378647,0.0492067478009174,0.712799376844726
511,2,376172,-0.0140387391676188,0.0495663344697569,0.777165533897935
512,2,381364,-0.0188205332168812,0.0512941017391687,0.713902880064115
513,2,381368,-0.0278366652012229,0.0519305416574041,0.592270930725047
514,2,381433,-0.0242111854472628,0.0495193977524471,0.625199650869405
515,2,381922,-0.0330037840521732,0.0498899904719166,0.508703294967634
516,2,382146,-0.0395396094276855,0.0491248350199087,0.421430556205728
517,2,384206,-0.0317136124558979,0.0492940614428364,0.520411073919303
518,2,384955,-0.0203161460713572,0.0492012073765476,0.67991616544548
519,2,386207,-0.037929985967041,0.0714857082386026,0.596032835557639
520,2,387301,-0.017715469116753,0.0494546103199945,0.720395238745616
521,2,388313,-0.00574553773107556,0.049168940807422,0.907043004635631
522,2,389425,0.0129302012014474,0.0817530742255526,0.874419858682791
523,2,389428,0.0200969829903137,0.0817489731491194,0.805950713449761
524,2,390138,-0.0227958756576355,0.0493080272465508,0.644139755448027
525,2,391233,-0.0361060065631815,0.0495598310718004,0.466769977380099
526,2,391319,-0.0309578427349513,0.0507773005460703,0.542466842451412
527,2,393340,0.376252983133085,0.656055482780802,0.566666057115704
528,2,395042,0.103800166371261,0.109637309010679,0.344408962654157
529,2,395228,-0.0372270054340044,0.0511669269898847,0.467365294712456
530,2,395606,-0.0373927208606255,0.0492690475367378,0.448389208696895
531,2,395726,-0.0393920619092754,0.049246597288906,0.424310112663968
532,2,395853,-0.0427975741998096,0.0493790693001101,0.386686984357733
533,2,396484,-0.0270254196183302,0.0491920624964212,0.58308810290801
534,2,396705,-0.00114619521639986,0.0491892977452186,0.981422766246291
535,2,398759,-0.0287743373412123,0.0495678384689914,0.561945056890546
536,2,400386,-0.00408033856924894,0.0493142384413342,0.93410391065598
537,2,400847,-0.0178471137522882,0.0492601391534597,0.717342153954854
538,2,401130,-0.00158003009620195,0.0497207145037237,0.974666966988557
539,2,401143,-0.00155344010417563,0.0496221541211298,0.975043696728493
540,2,401979,-0.0266225968463051,0.0495712445582194,0.591566404575236
541,2,403598,-0.0345786846017769,0.0492944930212192,0.483470968949581
542,2,404844,-0.0233830963834353,0.0498643481070358,0.639406166531633
543,2,405100,-0.0212313319150502,0.0494103706101237,0.667680530607877
544,2,405576,0.00255045647625218,0.0598742861941012,0.966046983661926
545,2,405578,-0.0108349505996141,0.0790096426455159,0.891002636829765
546,2,405579,-0.0262258725993174,0.0611339065500139,0.668191732115333
547,2,405730,-0.0836630078693847,0.0990630239927644,0.398937909240255
548,2,406181,-0.0180893757263516,0.0494459187121166,0.714702387251754
549,2,406688,-0.000488036200524788,0.04916988490482,0.992086325510452
550,2,407621,0.00106362165940516,0.0495731286695461,0.982894336776056
551,2,409016,-0.0235739380502946,0.0500538928477013,0.637952263439969
552,2,410647,0.00946617483425882,0.0493372570534846,0.847956971608034
553,2,418057,0.00214221969335854,0.0564492396929447,0.969749408507205
554,2,419803,-0.0121395181696119,0.0496820607683299,0.807106295412726
555,2,419943,-0.0257904060395315,0.0499607239942698,0.606028422516482
556,2,422349,-0.0304191216116919,0.0493399975217521,0.537948409062173
557,2,425467,-0.0610756419214918,0.0490818041546987,0.214191115333827
558,2,427842,-0.0757497160414307,0.0981778469398064,0.440893560976234
559,2,427869,-0.0882426215826584,0.0979532378991229,0.368274414761514
560,2,429095,-0.032938895499554,0.0494495518574582,0.505775155237954
561,2,431266,-0.0377138274894361,0.0494668638448141,0.446326929977887
562,2,431446,-0.0369995230330517,0.0496685053233011,0.45681014436527
563,2,432524,0.0307043558884944,0.0492031106965866,0.533009091114524
564,2,434090,0.00600328948164591,0.0496828286389325,0.903892628875052
565,2,441927,0.0218466256764754,0.0491382680885342,0.656884958892423
566,2,446471,0.0494698302407235,0.0496848574920784,0.320091467053051
567,2,449325,0.0522889043714857,0.0493852420416286,0.290416589420236
568,2,449537,0.0266829124530377,0.0515046894726416,0.604735625578685
569,2,450017,0.0440386003884877,0.0491334579297322,0.370700313297251
570,2,451779,-0.0098125112765558,0.049370086223643,0.842569457870672
571,2,451784,-0.0130511016089662,0.0495460027531662,0.792385334792009
572,2,453525,-0.00515789626553792,0.049565631254668,0.917179283335036
573,2,453768,-0.00616675427204288,0.0496307277676397,0.90118588187178
574,2,454027,-0.00136005415399432,0.0494248167840779,0.978062422948533
575,2,455029,0.0158527501688402,0.0494437433164322,0.74868660615205
576,2,455247,0.0116349294346024,0.049287317883638,0.813520418111649
577,2,455272,0.0761313093574376,0.098136679681002,0.438405314177745
578,2,455272,-0.102204260481472,0.11215440617136,0.362768821709664
579,2,455756,0.0391244681447089,0.052914575877319,0.460162063131452
580,2,457024,0.00683572469871113,0.0496520781078785,0.890577764240698
581,2,457298,0.0280430404138857,0.0497745369494523,0.57351932970298
582,2,460202,-0.0116851306616583,0.0499060526668941,0.815010047707271
583,2,460262,0.727346712590743,0.279342082195732,0.00960931987232487
584,2,460263,0.190792899500259,0.198149004461661,0.336268926960155
585,2,464079,0.103508778729578,0.168044801761186,0.538318264323118
586,2,464424,0.000194011514074055,0.0496514090070731,0.996884503217092
587,2,465824,-0.00352730735060247,0.0501391745853757,0.943954663124731
588,2,470145,-0.0145161481997612,0.0494188305991846,0.769131363289722
589,2,470686,-0.0235297371868292,0.0493790193347651,0.634003873612395
590,2,471144,-0.0297404375555265,0.0494548977251947,0.547982980528405
591,2,471830,-0.0282634973646886,0.0493164989728821,0.566938965675326
592,2,472403,-0.0305083707042206,0.0493567723625239,0.536895330924976
593,2,473668,-0.0290087461994378,0.049685151897449,0.559693164361885
594,2,473888,-0.0301702732298129,0.0493439725644607,0.54130999444593
595,2,474138,-0.0311944513481994,0.0500023001897325,0.533122245669963
596,2,474141,-0.0311944513481994,0.0500023001897325,0.533122245669963
597,2,475703,-0.0245587956552135,0.0492985669374338,0.618678327340728
598,2,476732,-0.0167652313689197,0.0492022699805171,0.733501259584915
599,2,477089,-0.0151418956567666,0.055502534259685,0.78515534306025
600,2,477272,-0.0307541586095089,0.0493457070570837,0.533530075611391
601,2,477273,-0.0307541586095089,0.0493457070570837,0.533530075611391
602,2,477508,-0.00989888945761974,0.0542434873342464,0.855303023986263
603,2,479414,-0.041309564407107,0.0510289342565152,0.418754430919983
604,2,480275,-0.0396321148896017,0.0493498365954391,0.422465984639523
605,2,480340,-0.023619260400519,0.0501410862753313,0.637891698391383
606,2,481293,-0.0176942778573884,0.0520535231037199,0.734115410384715
607,2,481312,-0.0212863859108252,0.0502039836333797,0.671825568382399
608,2,483628,-0.0390811549270222,0.0495546351539579,0.430847190932777
609,2,484021,-0.0505248861086516,0.0492095649317993,0.305251132961452
610,2,484651,-0.0442901873493697,0.0501224912779763,0.377492531012364
611,2,485249,-0.036045623426691,0.0494703870050081,0.466710930661673
612,2,485603,-0.0436182264602646,0.0491555688889107,0.375494308483102
613,2,486033,-0.048024871327327,0.0493654491253172,0.331297085680619
614,2,486970,0.148172718008813,0.125912157643486,0.240070493877443
615,2,488757,-0.055592268801277,0.0495315274239717,0.262471677110193
616,2,490612,-0.0185382937195456,0.0493736177445612,0.707536745790752
617,2,491316,-0.00481688238377703,0.0501772398793791,0.923577146448822
618,2,495558,-0.0500798010755001,0.0505725567492167,0.322727062381892
619,2,495559,-0.0490790368103332,0.0505307495463205,0.332078534342554
620,2,498324,-0.0774722160465486,0.0504222810983732,0.125319477473451
621,2,498889,-0.0793842467796404,0.0514677896829169,0.123870821330375
622,2,499266,-0.0680980530401691,0.0518388753600543,0.189817693947916
623,2,499294,-0.0880524467715011,0.053393922760918,0.100014709667964
624,2,499384,-0.0946950414578031,0.0582353415046966,0.104826024989888
625,2,500276,-0.0487232636866652,0.0504669671143975,0.334981097694222
626,2,500320,-0.0592283823109444,0.0503520592128997,0.240273562132214
627,2,500677,-0.0626103908116468,0.0503695219228872,0.214684950624711
628,2,501170,-0.0693300905563919,0.0501408883881823,0.167629204157476
629,2,501746,-0.0398712407142922,0.0499430860860459,0.425213710613863
630,2,505207,0.00949801973554187,0.0518956592745946,0.854886245667343
631,2,505430,-0.0847844830990372,0.110396061444108,0.442998965767562
632,2,507274,-0.0191775024526131,0.0515957522889459,0.71034844595556
633,2,507491,-0.0116122636659945,0.0516034945491523,0.822087210856289
634,2,510017,-0.0140641025672863,0.0513674372674691,0.784402971668078
635,2,510140,-0.0100966790116945,0.0512988600572892,0.84408109852011
636,2,517548,0.0195225056082873,0.0520065102498248,0.707599019125043
637,2,517869,-0.000459717661887016,0.0521258178226236,0.992968222029973
638,2,518106,0.0266643264437383,0.0522726559283116,0.610299598434697
639,2,518133,0.0249837975828575,0.0522231782315861,0.632658567862268
640,2,518385,0.0117948228629468,0.0520131011397107,0.820736665261513
641,2,518844,0.00958541605849517,0.0520143875083342,0.853896534475785
642,2,523217,0.00163428789123143,0.0524317129554621,0.975151711197257
643,2,524731,0.0102959449288045,0.0519267913373296,0.842941632441598
644,2,528468,-0.0300028137658961,0.0513121823506211,0.559115364452014
645,2,528729,0.0874347296604219,0.078897206083571,0.268525318808772
646,2,530047,-0.0023065480896971,0.0511446633701424,0.96405429021433
647,2,533672,-0.00249441005396389,0.0517192791572254,0.961560382902219
648,2,538868,-0.0240504130697619,0.0514462960055044,0.640440797875952
649,2,538990,-0.023614222868491,0.0529722121480876,0.656025771008018
650,2,541028,0.0230695473577081,0.060278877826845,0.70216245338286
651,2,541047,0.0878364759671761,0.103184110882048,0.395202187558868
652,2,541054,0.164223886652965,0.129024097314766,0.203921127673361
