SNP,Chr,Pos,Effect,SE,ERV25_EMP47_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
438,2,296313,0.0059277573575699,0.210861862158261,0.977588676384985
439,2,297610,0.0325868207711038,0.174467835075177,0.851941691407396
440,2,299553,-0.722295248898916,0.321296130400459,0.0251885579897945
441,2,299680,0.15411407320549,0.173745619413193,0.375677521142865
442,2,299708,0.182785500865203,0.174034311121279,0.294305919689876
443,2,299759,0.167207754015625,0.173487345944803,0.335804102708721
444,2,300111,0.109213282441399,0.174832604009961,0.532588958780092
445,2,300931,-0.0341267174128035,0.383605387992383,0.929161700855235
446,2,301710,0.137727005482488,0.173607353405847,0.428121564611989
447,2,303446,0.0906859011719004,0.174789901511838,0.604205757954255
448,2,303854,0.148371977350011,0.174711680811944,0.39632385948869
449,2,304472,0.0903995339108378,0.173345442360412,0.602345991101408
450,2,304691,0.0435686109799038,0.176206379067785,0.804851540915574
451,2,308097,0.265261151287467,0.173791631024261,0.127826350812157
452,2,308989,0.305588600917945,0.18737343271077,0.103801828825748
453,2,309402,0.167801611724844,0.173073024683411,0.332938530942366
454,2,310030,0.187674762950721,0.173990472233198,0.28148043248371
455,2,310113,0.200895111990116,0.173461594250306,0.247584453517759
456,2,310972,0.141283865551739,0.173892229340668,0.417064149888509
457,2,312659,-0.0190193787305862,0.173376559992262,0.912709773011206
458,2,316657,-4.87159965680967e-05,0.201168551216186,0.999806917022829
459,2,316693,-0.464012770253365,0.34656850740921,0.181472113935737
460,2,318265,-0.222511078813307,0.175232939670845,0.204991708613894
461,2,318379,-0.223465678145953,0.17575105276901,0.204391551108492
462,2,321266,-0.209657335478652,0.174617787599098,0.230686530973953
463,2,322957,-0.245363803697525,0.172919764280479,0.156797103449864
464,2,325221,-0.200597853469884,0.174036973274838,0.249847837313136
465,2,332691,-0.195370202109354,0.175832990438378,0.267276224657878
466,2,333006,-0.21895973613893,0.175407553404971,0.212751676874416
467,2,333887,-0.136401433464474,0.180699603691107,0.45084117574219
468,2,335046,-0.111237183695547,0.173931970378375,0.522883782790597
469,2,335049,-0.117653214848886,0.174660566638578,0.500999696243283
470,2,335995,-0.198850976563774,0.17346277107706,0.252422233964206
471,2,336060,-0.210114368567804,0.173190654654448,0.225865726320479
472,2,338292,-0.222883621710226,0.173134479206572,0.198817847769645
473,2,339568,-0.248367002972124,0.173298358849772,0.152692679274751
474,2,340466,-0.301787604186427,0.174569210083803,0.0847270907037444
475,2,342440,-0.0527707043953205,0.309060125900182,0.864521508598045
476,2,342440,0.563031877658495,0.670215432528092,0.401434407570759
477,2,344347,-0.386034556700198,0.194067087834199,0.0474526941578235
478,2,348480,-0.0702313509659229,0.173502885294998,0.685880788845587
479,2,350086,-0.122629005986867,0.17342856726609,0.479979205491155
480,2,351083,-0.12261038167133,0.175673103872664,0.485670294928925
481,2,351335,-0.104565543684367,0.173729150496405,0.54763486432651
482,2,351417,-0.100192313275257,0.173709003832228,0.564454012019345
483,2,351450,-0.226663035284188,0.173564385302762,0.192426543195637
484,2,352302,-0.0921080413726057,0.175288782765823,0.599590192991167
485,2,352469,-0.0981943448747228,0.173505431588018,0.571791480425838
486,2,352562,-0.115932022003916,0.174184310555119,0.506120015198442
487,2,352944,-0.0993761423965949,0.173710331973585,0.567632154598742
488,2,353536,-0.155784030001172,0.182008275927088,0.392624134752033
489,2,353595,-0.261196086166345,0.353802854827831,0.46085112058557
490,2,355266,-0.13899411067124,0.173633310788356,0.423957426178618
491,2,358277,-0.128625794375722,0.17368340036423,0.459442742075415
492,2,358926,-0.114746904859905,0.17396686515498,0.509946687949616
493,2,358948,-0.12425513578741,0.174003551940927,0.475640092791462
494,2,359515,-0.130157734049663,0.173729621052442,0.454237346581499
495,2,363190,-0.0174306128587717,0.175566576901454,0.920970671593654
496,2,363588,-0.00855787007661479,0.176261095173203,0.961303594266964
497,2,363888,-0.00322072570587936,0.174748995882866,0.985305768348659
498,2,363954,0.0345816363716164,0.174045013569111,0.842616789594699
499,2,364199,0.0324538035896376,0.173809690160939,0.851987174790639
500,2,365863,-0.014343554125881,0.178002407758456,0.935821100384199
501,2,365981,-0.0261642984087476,0.177317298757921,0.882777126108832
502,2,366047,0.013862561481754,0.174127623308279,0.936591359838941
503,2,366936,0.0247422641845791,0.176128136840659,0.888361848292297
504,2,369530,-0.0616674210675541,0.173809241890564,0.722951723702173
505,2,369788,0.738143527732485,0.49518015955949,0.136944699640927
506,2,369931,-0.0416085783476001,0.175018781407026,0.812222397741043
507,2,371033,-0.141357624690848,0.174405907994963,0.418193553383151
508,2,372919,-0.140398901951603,0.173653448907339,0.41934705378326
509,2,373518,-0.12724283735221,0.173583396223933,0.464023110284856
510,2,376157,-0.221501593039061,0.173699223032243,0.203076377299033
511,2,376172,-0.22422672339068,0.174950740271789,0.200804420601076
512,2,381364,-0.0738765930001969,0.181441252407769,0.68413332545628
513,2,381368,-0.0854818558393482,0.18371903924077,0.642013724414097
514,2,381433,-0.0814722621137235,0.175177005877228,0.642157088874898
515,2,381922,-0.0371389086603287,0.176580609776589,0.833537173980952
516,2,382146,-0.000274150868596723,0.173935013515367,0.998743290440993
517,2,384206,-0.0136761038108876,0.174474937590274,0.937566738147993
518,2,384955,-0.00695736167428257,0.174087424933672,0.968143816509673
519,2,386207,-0.191023240852072,0.252772063838239,0.450325007718156
520,2,387301,-0.0325241227075753,0.1749654163003,0.852638684522896
521,2,388313,-0.0111090281214299,0.173934009137502,0.949110518726948
522,2,389425,-0.170564594401249,0.289063444953955,0.55552836087984
523,2,389428,-0.14242430414012,0.289106599565783,0.622576112690132
524,2,390138,-0.0660660445855421,0.174441018803991,0.7051160648915
525,2,391233,0.0668133326301898,0.1754101032282,0.703508167096511
526,2,391319,0.023940739148114,0.179711137006785,0.89409696963526
527,2,393340,-1.0123940900546,2.32120545501059,0.662994412911205
528,2,395042,-0.367294427253588,0.387833933981106,0.344265994551888
529,2,395228,-0.310726149185099,0.180378460888471,0.0858304793400621
530,2,395606,-0.313155933089045,0.173629737258663,0.0721489190121269
531,2,395726,-0.335258307346168,0.173448703291384,0.0540485645951613
532,2,395853,-0.334859786739402,0.173950052127395,0.0550283469133773
533,2,396484,-0.324045146116197,0.173231357807574,0.0622289452664627
534,2,396705,-0.321865886461271,0.173158433218422,0.0638883739438714
535,2,398759,-0.302234519861017,0.174687294439151,0.0844782081585987
536,2,400386,-0.308287159841412,0.173673919262363,0.0767443497037812
537,2,400847,-0.32702162019164,0.173415346586403,0.0601466916620086
538,2,401130,-0.267799268404588,0.175305262486339,0.127503213284027
539,2,401143,-0.276136317074079,0.174918733832244,0.115310881546681
540,2,401979,-0.173217744311554,0.175183966953913,0.323449888018161
541,2,403598,-0.205624310146054,0.174153730263886,0.238514578248167
542,2,404844,-0.173634472099428,0.176204349031802,0.325095014525098
543,2,405100,-0.228893049504386,0.174406415173586,0.190233892215367
544,2,405576,-0.0728558242008415,0.211766096379618,0.73102170102948
545,2,405578,-0.133901820600129,0.279407588792577,0.632068393265225
546,2,405579,0.061089260849299,0.216288796426352,0.777769364177807
547,2,405730,-0.32621560412858,0.35035232500043,0.352434408305566
548,2,406181,-0.196818171565655,0.174630678556586,0.260485265549773
549,2,406688,-0.184617040014916,0.173657235531984,0.288458013353214
550,2,407621,-0.293543626711406,0.174664168629573,0.0937218667028791
551,2,409016,-0.276022029994119,0.17650738976689,0.118760850114097
552,2,410647,-0.361366270641399,0.173473165948238,0.0379590669819225
553,2,418057,-0.171097605276732,0.199477839632464,0.391624984974357
554,2,419803,-0.274357100438447,0.175153985331538,0.11815644874648
555,2,419943,-0.305945695088393,0.176047723852291,0.0831081584418594
556,2,422349,-0.352737936084642,0.173618556006056,0.0429342912495989
557,2,425467,-0.284605574174897,0.173343180004652,0.101509153760158
558,2,427842,-0.720591087269641,0.345467474014978,0.0377104320132557
559,2,427869,-0.650412180846656,0.345169111189039,0.0603419610587958
560,2,429095,-0.28563684274467,0.174372704645136,0.102295531472229
561,2,431266,-0.248540421682003,0.174629218048859,0.155547903048984
562,2,431446,-0.248194801550712,0.175339952166572,0.157801745794851
563,2,432524,-0.171633289397597,0.173908741017526,0.324359871394377
564,2,434090,-0.275590969477113,0.175139957216688,0.116488001461066
565,2,441927,-0.264927330026262,0.173299096533083,0.127227230375729
566,2,446471,-0.371594338564675,0.174888510139216,0.0343018615050714
567,2,449325,-0.375518428450769,0.17382870939841,0.0314236258889403
568,2,449537,-0.411646877943666,0.180941776453087,0.0235036269138879
569,2,450017,-0.444620607781212,0.172387063174444,0.0103069989627336
570,2,451779,-0.419394743709309,0.173220607260374,0.0159747131718315
571,2,451784,-0.420610033692879,0.173847223591027,0.0160498946706257
572,2,453525,-0.42385431082765,0.17388025999264,0.0152772073466907
573,2,453768,-0.419481964646662,0.174143615636901,0.0165154948562022
574,2,454027,-0.418800276359588,0.173410218711847,0.0162391493825126
575,2,455029,-0.427757462182844,0.173441291563526,0.0141264009846352
576,2,455247,-0.485511363324953,0.172438671139456,0.00514259842166598
577,2,455272,-0.679386288130059,0.345560582161245,0.0500772067277285
578,2,455272,-0.603250073875806,0.395904837941904,0.128472780154201
579,2,455756,-0.36589909433067,0.18631138608303,0.0503247509734102
580,2,457024,-0.468197728034621,0.173868708848346,0.00742286230816233
581,2,457298,-0.489483225221651,0.174215845507126,0.00523604030437503
582,2,460202,-0.485578526351727,0.17465095095962,0.00572231124969971
583,2,460262,-1.34100734073305,0.995040348255442,0.178621940768391
584,2,460263,0.1278880128151,0.701824958604319,0.855513033874827
585,2,464079,0.363998178175648,0.594450352080339,0.540715455880666
586,2,464424,-0.474156078136317,0.173815808350978,0.00669210003032419
587,2,465824,-0.339150041453475,0.176444068402121,0.0553928651216716
588,2,470145,-0.373581783567754,0.17370263752638,0.0321785628447786
589,2,470686,-0.334444603061711,0.173821871975308,0.0551501302738929
590,2,471144,-0.339169496111204,0.174099389526595,0.0521907673940329
591,2,471830,-0.372849464044716,0.173402912775378,0.0322188441535857
592,2,472403,-0.354994512785749,0.173665739277273,0.0416828101082804
593,2,473668,-0.385132912698308,0.174643672424274,0.0280807378964866
594,2,473888,-0.365611433257124,0.173555696587709,0.0358580868948621
595,2,474138,-0.399376454990053,0.175695879587432,0.023619796797136
596,2,474141,-0.399376454990053,0.175695879587432,0.023619796797136
597,2,475703,-0.403526303674999,0.173124334759142,0.020324069158389
598,2,476732,-0.419350220332858,0.172641355900306,0.0156380101143947
599,2,477089,-0.350085085534603,0.195470897380841,0.0741526435579611
600,2,477272,-0.412839197596491,0.173265213347522,0.017714825348909
601,2,477273,-0.412839197596491,0.173265213347522,0.017714825348909
602,2,477508,-0.230617490926183,0.191498572043485,0.229289048778635
603,2,479414,-0.196232333355808,0.180376597573423,0.277379925191097
604,2,480275,-0.264883317479632,0.174161262106323,0.129178045066965
605,2,480340,-0.241758331432846,0.17695907398714,0.172751464855963
606,2,481293,-0.235969143692236,0.183737041968869,0.199887485559128
607,2,481312,-0.27162006736846,0.17704900191638,0.125888025166725
608,2,483628,-0.257171262385567,0.174915632547872,0.142382395320825
609,2,484021,-0.272484482803517,0.173730791317326,0.117676880001456
610,2,484651,-0.252087846239045,0.17699292106392,0.155248223684276
611,2,485249,-0.203059633478515,0.174795733044514,0.246143547467722
612,2,485603,-0.242549095335362,0.173598825039119,0.163236550457548
613,2,486033,-0.243789376649037,0.174378628950131,0.162977001797519
614,2,486970,0.219837493293824,0.44612476014641,0.622480534779801
615,2,488757,-0.180489797129524,0.175263548723821,0.303799890230679
616,2,490612,-0.152040545572395,0.174503019878266,0.38419484174319
617,2,491316,-0.0947917821242786,0.17742903636657,0.593503630874081
618,2,495558,0.0399684848174997,0.179132519959029,0.823569270413939
619,2,495559,0.0573618412014274,0.178961599136212,0.748759297331617
620,2,498324,-0.00361482279799163,0.178960576000395,0.983896046167941
621,2,498889,-0.000402844922114509,0.182676136325113,0.998241719291726
622,2,499266,-0.0303456801486532,0.183816938474447,0.868970459518853
623,2,499294,-0.134318546301146,0.189468571275155,0.478840448624435
624,2,499384,0.0536411790750844,0.206753777164422,0.795443355490637
625,2,500276,0.031878691211763,0.178750812437064,0.858557078565651
626,2,500320,0.0390981155235856,0.178453453960299,0.826703297752985
627,2,500677,0.0467091838978945,0.178550837596257,0.793781184889444
628,2,501170,0.0463068476297656,0.177832443038827,0.794710193887296
629,2,501746,-0.00651505854179291,0.176829210117818,0.970630383375187
630,2,505207,-0.14129076299854,0.183431846772034,0.441659082803671
631,2,505430,-0.251437909441615,0.39061519931333,0.520189780268555
632,2,507274,-0.0965812358114202,0.182479645572184,0.596949943640138
633,2,507491,-0.0672400964076318,0.182521721404759,0.712799521180146
634,2,510017,-0.106148960294612,0.181640125160707,0.559330171680267
635,2,510140,-0.0912097820804076,0.181411102056589,0.615432840854895
636,2,517548,-0.18444948575785,0.183743991062413,0.316143563943388
637,2,517869,-0.200978310308581,0.184080872852691,0.275668453369196
638,2,518106,-0.163538299388001,0.184774055947783,0.37672040017086
639,2,518133,-0.214316389576027,0.184443282858378,0.246035253545778
640,2,518385,-0.196371133809349,0.183708990077009,0.285833862349197
641,2,518844,-0.201214560731003,0.183694142146006,0.274097758865535
642,2,523217,-0.191385748999874,0.185193794330266,0.302107849759843
643,2,524731,-0.141194082157007,0.183543797434872,0.442249571258995
644,2,528468,-0.225183748003724,0.181205158131734,0.21480304414504
645,2,528729,0.339194367149821,0.278994862280355,0.224883898842719
646,2,530047,-0.196270524518186,0.180619308972196,0.277931616177301
647,2,533672,-0.0182994864812325,0.182951301888918,0.920382202787054
648,2,538868,0.185360800383149,0.181776427866768,0.308560296345025
649,2,538990,0.167128998729733,0.187226995275965,0.372650395576778
650,2,541028,0.0756681283476408,0.213238470817344,0.722912270165663
651,2,541047,0.17728716342033,0.36525908233682,0.627712362380966
652,2,541054,-0.0265640049215161,0.457457567260899,0.95372669536825
653,2,542505,0.238613989869115,0.180177774927832,0.186251822140322
654,2,544518,0.260160386854376,0.177124196175627,0.142777038905621
655,2,544904,0.245264026554903,0.178892217160461,0.171241081611141
656,2,544912,0.240736624286874,0.178600565427399,0.178553240423917
657,2,544962,0.24211141299314,0.177681957641486,0.173873769411404
658,2,552681,0.1187577923046,0.176794653092795,0.502196691009476
659,2,553512,-0.0996664592073007,0.289416813034883,0.730773129712586
660,2,553949,0.194988529530065,0.175147407150202,0.266344656091237
661,2,555320,0.165269196688954,0.175716345896101,0.347581049257227
662,2,555633,0.183607665433597,0.175366272697682,0.295818096953799
663,2,556553,0.162841576911539,0.17592682971158,0.355275303975883
664,2,557658,0.110769995306082,0.175317419738974,0.527909946729134
665,2,558703,0.119658045426541,0.174720945614613,0.493886535929393
666,2,559798,0.211127468771513,0.371540050231726,0.570226812447423
667,2,562919,0.89948773900135,0.37522462377653,0.0170402077966445
668,2,564751,0.555332108441076,0.374165791380134,0.138651594004368
669,2,567265,0.115972799289102,0.175050223420214,0.508075734442423
