SNP,Chr,Pos,Effect,SE,SRO9_DHH1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
434,2,294941,0.00349737388631766,0.132939455440768,0.979026523723152
435,2,296073,-0.0516666704637157,0.136590741486959,0.705465604590001
436,2,296082,-0.0644364018998409,0.137581846469863,0.639823667820688
437,2,296198,-0.0400596930803445,0.275786038292249,0.884591323205381
438,2,296313,-0.0319554020275366,0.161467287010136,0.84323224941943
439,2,297610,-0.0174015981526718,0.133609246052613,0.896448781194002
440,2,299553,-0.474093327569606,0.246512526281205,0.0552588273274672
441,2,299680,0.0852737547356907,0.133123636410276,0.522223801965708
442,2,299708,0.112233569091337,0.133348206330156,0.400549292986503
443,2,299759,0.0921668041723245,0.132939215606884,0.488576993349024
444,2,300111,0.0459721533736546,0.133936822526769,0.73162404392295
445,2,300931,-0.1440598395123,0.293664669371626,0.624043197196384
446,2,301710,0.116304824778983,0.132921302555432,0.382174230324923
447,2,303446,0.0576957262059236,0.133868298644118,0.666739631730101
448,2,303854,0.0983750157573696,0.133826804360471,0.462771532842394
449,2,304472,0.0646952641241031,0.132752812256715,0.626322523114908
450,2,304691,0.0227954101733567,0.134943445726278,0.865951871604681
451,2,308097,0.194884140609999,0.133122968024799,0.144100049948048
452,2,308989,0.177835342289503,0.143717068910622,0.216761493718028
453,2,309402,0.0642702317037241,0.132669980102414,0.628376281289556
454,2,310030,0.0758798837742087,0.13339857115043,0.569839458079017
455,2,310113,0.0516218248210673,0.133059052784363,0.698278174781561
456,2,310972,0.105845447809863,0.133170407362315,0.427256875584505
457,2,312659,-0.0962169590570203,0.132673630237338,0.468800366941994
458,2,316657,-0.0716348228888962,0.154005826997844,0.642115439049816
459,2,316693,-0.325509438073816,0.265507317694849,0.221019502516217
460,2,318265,-0.193899704780838,0.134101359945423,0.149087161634518
461,2,318379,-0.18978342807958,0.134517653146043,0.159171262740087
462,2,321266,-0.145136516934954,0.133770598201115,0.278677236492791
463,2,322957,-0.188744849975006,0.132416941662096,0.154930140137725
464,2,325221,-0.112506920267155,0.133392122656116,0.399559147731053
465,2,332691,-0.160490237200407,0.134615790013934,0.233979902369227
466,2,333006,-0.102968362495462,0.134510027916213,0.444481239872327
467,2,333887,-0.0689959792993541,0.138441025977583,0.618527924508448
468,2,335046,-0.0114349895074144,0.1332712481417,0.931672163883933
469,2,335049,-0.0341679662470549,0.133827027415509,0.79862897686566
470,2,335995,-0.0876969023147406,0.133001337136657,0.510089030961792
471,2,336060,-0.117930943421174,0.132755707391838,0.374967898538666
472,2,338292,-0.0881965777862444,0.132812713787921,0.507080754163601
473,2,339568,-0.161074900519536,0.132819419559285,0.226041708301691
474,2,340466,-0.169268489187383,0.133945553108587,0.207167621831066
475,2,342440,-0.0473415092210123,0.23667174631163,0.841572104984251
476,2,342440,0.0215548258298579,0.513756289038281,0.96655801115669
477,2,344347,-0.22316704618456,0.148972603356455,0.135016299937461
478,2,348480,-0.0326915350587107,0.132886346301767,0.805816510612983
479,2,350086,-0.0848984717882356,0.132827173021919,0.523130167302631
480,2,351083,-0.0815769892032173,0.134551591723228,0.544713333995223
481,2,351335,-0.0476285841886299,0.133084284458477,0.720644875157776
482,2,351417,-0.0280413680110127,0.133079048095384,0.833233498214037
483,2,351450,-0.0896990625460202,0.133149124441231,0.500959642845023
484,2,352302,-0.111938322183011,0.134154785927734,0.404621727392941
485,2,352469,-0.115422096115139,0.132787088317078,0.385313711751632
486,2,352562,-0.112757945891182,0.133337408412035,0.398315988592317
487,2,352944,-0.0869071903121523,0.13300700872296,0.513921812102252
488,2,353536,-0.170139174899771,0.139230631657048,0.222524779451342
489,2,353595,-0.26556435536898,0.270779374555055,0.327392298072726
490,2,355266,-0.114880893929954,0.132946882429501,0.388113568493745
491,2,358277,-0.135543647836654,0.13291278159303,0.308524601036544
492,2,358926,-0.111366819365291,0.133172437562041,0.403574211480368
493,2,358948,-0.145559123032636,0.133121273276246,0.27494956204189
494,2,359515,-0.115611268439044,0.133004001930901,0.385311144738209
495,2,363190,-0.0257321311477912,0.134442161961292,0.84832283669751
496,2,363588,-0.0447787645287447,0.134958524237648,0.740239842491711
497,2,363888,-0.0503210377612917,0.133794424345146,0.707063185914475
498,2,363954,0.0145415662145105,0.133287267379197,0.913185609826315
499,2,364199,0.0102772256670097,0.13310730203058,0.938500164806395
500,2,365863,-0.0349266310809431,0.13630117500357,0.797910156297626
501,2,365981,-0.0895908954898634,0.135708385445026,0.509573896149409
502,2,366047,-0.0257783406883093,0.133339461623423,0.846812764298873
503,2,366936,0.00108583341174101,0.13488105586143,0.993581404197753
504,2,369530,-0.0436463215201017,0.133104969842231,0.743174845799815
505,2,369788,0.353134964525181,0.379931388974353,0.353280532243083
506,2,369931,-0.0497932542451635,0.134012290393549,0.710445350858839
507,2,371033,-0.113666618727475,0.133545683471844,0.395266315963086
508,2,372919,-0.0219464282088894,0.133100148497406,0.869127635744089
509,2,373518,-0.0157858949549503,0.133027040388737,0.905606828409399
510,2,376157,-0.0684269411860166,0.133273533389041,0.607970126542955
511,2,376172,-0.0715033965576095,0.134233077890889,0.594589641942601
512,2,381364,-0.10156592057535,0.138873482748805,0.465047082553408
513,2,381368,-0.0907351903150431,0.140650591036701,0.519274549030775
514,2,381433,-0.0780225504692328,0.134125753517831,0.561132023142142
515,2,381922,-0.036827990964323,0.135218063453787,0.78550447127219
516,2,382146,-0.0259863491088951,0.133190643826834,0.845421887874298
517,2,384206,-0.0249098758938465,0.133605878125036,0.852204501714439
518,2,384955,-0.0193069113935512,0.133310880975573,0.884930730000708
519,2,386207,-0.0827713206653922,0.193676931726081,0.669371887899029
520,2,387301,-0.0245733333612384,0.133987071897016,0.854588860739018
521,2,388313,-0.0328301905823771,0.133186362996529,0.805439923607826
522,2,389425,-0.0117912254586017,0.221470363137647,0.95757028650887
523,2,389428,0.0383064504125219,0.221461867403442,0.862773465009929
524,2,390138,-0.0673202295417298,0.13356440356905,0.614555966056654
525,2,391233,0.0181247553962961,0.134351572850181,0.892763542135169
526,2,391319,-6.37061844066533e-06,0.137624585954073,0.999963092208651
527,2,393340,-3.28592417791192,1.76941423781868,0.0641340947632144
528,2,395042,-0.163832047807546,0.297248828298512,0.581871789961911
529,2,395228,-0.0704849557900922,0.1386608004785,0.611541921070134
530,2,395606,-0.103548635892375,0.133461530312277,0.438345954992838
531,2,395726,-0.0918933742738892,0.133436855501293,0.491486066911436
532,2,395853,-0.0854158830855727,0.133829528188826,0.523728738308949
533,2,396484,-0.0678547414324311,0.1332659135284,0.610952576448842
534,2,396705,-0.105463982229674,0.133132212579017,0.428790792733836
535,2,398759,-0.0247653534046116,0.134333445000141,0.853839015141845
536,2,400386,-0.0483639135845684,0.133565342640225,0.717494515520612
537,2,400847,-0.0741414056799187,0.133408757508766,0.578736441589284
538,2,401130,-0.0496411202158702,0.134664241337555,0.712625390426327
539,2,401143,-0.0262889753493646,0.134415876524597,0.845051921329364
540,2,401979,0.0261995995608806,0.134332674260469,0.845477598903631
541,2,403598,0.00562379627828313,0.133628064013008,0.966454378606827
542,2,404844,0.0016304458364832,0.135121098055399,0.990379334180576
543,2,405100,-0.00810420309611215,0.133883571119512,0.951766406918866
544,2,405576,0.147381562176947,0.162005903605986,0.363585868900585
545,2,405578,-0.0242446567283716,0.214033450950132,0.909876864113892
546,2,405579,0.200440198999993,0.16530678170788,0.22611865678196
547,2,405730,0.0800740880988133,0.268592022393219,0.765782897277317
548,2,406181,0.030691224523455,0.133960993970946,0.81891945794413
549,2,406688,0.0310696257460758,0.133187559420824,0.815681345362676
550,2,407621,-0.00930351619013037,0.134289340489723,0.94480626524154
551,2,409016,-0.029367089292359,0.135626110397996,0.828699907423012
552,2,410647,-0.0827603357933585,0.133585570517887,0.535966590220769
553,2,418057,0.0651507715745137,0.15287806366244,0.670249782413965
554,2,419803,-0.0501061694920651,0.134570213067159,0.709861518441749
555,2,419943,-0.0325076442404542,0.135380152712096,0.810375682287129
556,2,422349,-0.0597067920877893,0.133692806188391,0.655439986887805
557,2,425467,-0.0210741897636289,0.133245775991631,0.874420935160235
558,2,427842,-0.152261126816093,0.266057740701172,0.567492494901662
559,2,427869,-0.179155499564997,0.265482181053064,0.500225135829777
560,2,429095,-0.0397430541013618,0.134022874042008,0.766992624835808
561,2,431266,0.0387579788949598,0.134096716777186,0.772728055842508
562,2,431446,0.0482467244372961,0.134629761084476,0.720283671041746
563,2,432524,0.0794364472161131,0.133294274818726,0.55159193190657
564,2,434090,-0.0196813193895099,0.134586042196271,0.883818590422603
565,2,441927,-0.125929386014324,0.132980616929669,0.344299049883664
566,2,446471,-0.176444108773392,0.134454121835891,0.190271669412058
567,2,449325,-0.269877791184715,0.13322130978291,0.0435386025423118
568,2,449537,-0.295624288298354,0.138685943422829,0.033729147313531
569,2,450017,-0.28655631325219,0.13237475558191,0.0310776914002014
570,2,451779,-0.350524187687387,0.132440025616806,0.00849309888163501
571,2,451784,-0.35171790398701,0.132918089887416,0.00850635957139874
572,2,453525,-0.316347005740886,0.133212039468893,0.0180940947763934
573,2,453768,-0.322227357229016,0.133350790634664,0.0161820419621892
574,2,454027,-0.314015251797932,0.132841281218098,0.0186277418899099
575,2,455029,-0.32404363545813,0.132844258305195,0.0152086840078405
576,2,455247,-0.33131144999751,0.132356944428959,0.0127598622445934
577,2,455272,-0.520272663274483,0.264627070263511,0.0500750229834755
578,2,455272,-0.25449736678063,0.303873907839245,0.402872752485828
579,2,455756,-0.317040394480522,0.142456947235175,0.0266777240324742
580,2,457024,-0.334196722524723,0.133326335051523,0.0126385424008791
581,2,457298,-0.343468272406341,0.133651929921931,0.0105833321656883
582,2,460202,-0.354603710254843,0.133878713074223,0.00844325933217174
583,2,460262,-0.821870549104165,0.762697090159331,0.281955062699159
584,2,460263,-0.20932564247378,0.537360853603628,0.697108747834953
585,2,464079,0.0300251748411293,0.455463475895459,0.947477048486727
586,2,464424,-0.352774539686859,0.133185206568788,0.00844184100238632
587,2,465824,-0.275835011372281,0.135028722527245,0.0418158408202051
588,2,470145,-0.263193089541451,0.133153700326437,0.0488635669086703
589,2,470686,-0.257721048690085,0.133102397905194,0.0536336349259078
590,2,471144,-0.244536630157407,0.133405089055066,0.0676388952206833
591,2,471830,-0.260848349676389,0.132934082100861,0.0505199911364251
592,2,472403,-0.267394862443074,0.133017210129551,0.045167403105687
593,2,473668,-0.259637429911415,0.133947642288814,0.0533774740921206
594,2,473888,-0.262773502718515,0.133006848152688,0.0489741545538098
595,2,474138,-0.302058542597408,0.134570469553803,0.0254119063435625
596,2,474141,-0.302058542597408,0.134570469553803,0.0254119063435625
597,2,475703,-0.236620286794943,0.132998379252908,0.0760802254446579
598,2,476732,-0.297966340494173,0.13236073598885,0.0249894927388526
599,2,477089,-0.357652002784957,0.149158571714472,0.0170128214657502
600,2,477272,-0.325510451436783,0.132620754405725,0.0145923270302454
601,2,477273,-0.325510451436783,0.132620754405725,0.0145923270302454
602,2,477508,-0.223729855786112,0.146465502299168,0.127525786630391
603,2,479414,-0.18407052057711,0.138014808043711,0.1831616832364
604,2,480275,-0.171295108703183,0.133496387622955,0.200283353595051
605,2,480340,-0.132829838681349,0.135687350308531,0.328279811162351
606,2,481293,-0.131772073035836,0.140857960451741,0.350172209931539
607,2,481312,-0.156703102192372,0.135777809373557,0.249234091972127
608,2,483628,-0.225506851639835,0.133821098292172,0.09284595765077
609,2,484021,-0.210282418911406,0.133034223584129,0.114850439753232
610,2,484651,-0.251778963694426,0.135266244878771,0.0635246026140176
611,2,485249,-0.203125243894928,0.133676106507586,0.129523544844604
612,2,485603,-0.225789794332119,0.132764659547288,0.089884374984577
613,2,486033,-0.247314320515006,0.133258172853032,0.0643005107619747
614,2,486970,0.496593812422837,0.340732092419992,0.145886210221139
615,2,488757,-0.172758054712737,0.134101799228222,0.198499053670813
616,2,490612,-0.143685032465955,0.133557636550847,0.282738965186785
617,2,491316,-0.165956261443547,0.135641138228081,0.22195884379934
618,2,495558,-0.0355000898841473,0.13717468728427,0.795944440801786
619,2,495559,-0.0187710690455818,0.137063437786223,0.891147058594312
620,2,498324,-0.00614918785912399,0.1370460422738,0.964236696162788
621,2,498889,-0.00723581867350487,0.139891166451952,0.958777369313549
622,2,499266,-0.0139992484425033,0.140768773221959,0.920838598817775
623,2,499294,-0.0790905221860916,0.145135493399638,0.586137065300063
624,2,499384,-0.0132747275949613,0.158343648774308,0.9332352028103
625,2,500276,0.0250697607576784,0.136885382309294,0.854790037404207
626,2,500320,0.0341888463421223,0.136655180961208,0.802591125011667
627,2,500677,0.0659242310974719,0.136700809522631,0.629925863750495
628,2,501170,0.0536599255660604,0.136165569913465,0.693761022210057
629,2,501746,-0.00978071560322413,0.135413433342712,0.942460932808215
630,2,505207,-0.0957013863658442,0.140496105095822,0.496212079737302
631,2,505430,-0.26447372504412,0.298973814925975,0.376971845151982
632,2,507274,-0.0850887888477927,0.139723284088423,0.542928909849676
633,2,507491,-0.0604604201645647,0.139763270899551,0.665575636781704
634,2,510017,-0.0753997659855057,0.139107722280634,0.588143739575665
635,2,510140,-0.0512523842326953,0.138945901908523,0.712448929226745
636,2,517548,-0.0492565833749632,0.140885753945509,0.726831818401756
637,2,517869,-0.0637915115283199,0.141164413580107,0.651622065888827
638,2,518106,-0.0297760215418239,0.141646311766168,0.833622023304582
639,2,518133,-0.0700411590030625,0.141465709558734,0.620830155831567
640,2,518385,-0.0495865808319338,0.140885426011829,0.725075368967723
641,2,518844,-0.0516608311901825,0.1408833145775,0.714068225453752
642,2,523217,-0.0716014372064726,0.14198293209127,0.614367943134622
643,2,524731,-0.0254139377527816,0.140667404290247,0.856732753427349
644,2,528468,-0.0249539807439214,0.139062095547112,0.857691351506866
645,2,528729,0.178687402815141,0.213887184555105,0.404041695896799
646,2,530047,-0.026825360917339,0.138540386507954,0.846578184162391
647,2,533672,0.0727011084023144,0.140050955076922,0.604013026427281
648,2,538868,0.301734508087608,0.138479453861196,0.0299990729559166
649,2,538990,0.27422313565594,0.142794451513404,0.0556122116207533
650,2,541028,-0.13359923350933,0.163170305100237,0.413469054610678
651,2,541047,-0.134692373940297,0.279713495799032,0.63043332527076
652,2,541054,-0.238138965388496,0.35008907775915,0.496808559633935
653,2,542505,0.360908219606202,0.136980487084645,0.00879113258279699
654,2,544518,0.354193327491706,0.134741530516194,0.00894606015806229
655,2,544904,0.323253217895066,0.136276477544207,0.0182258374802272
656,2,544912,0.320936704467033,0.136054057701977,0.0188738894920281
657,2,544962,0.334727627350272,0.13525628699956,0.013801476685023
658,2,552681,0.241818185870424,0.134861437905157,0.0738151026289067
659,2,553512,-0.38524888185839,0.22071955124767,0.0817814344142398
660,2,553949,0.260409886887614,0.133644724005174,0.052144383626335
661,2,555320,0.233545640603413,0.13415580878739,0.08258051535764
662,2,555633,0.219962291754499,0.133991734775611,0.101561239762018
663,2,556553,0.140033524767112,0.134680461024143,0.299169363705002
664,2,557658,0.0841544846991167,0.134257656811624,0.531186788258078
665,2,558703,0.0927460155812129,0.133797511710451,0.488651211599672
666,2,559798,0.32670273958737,0.28412042892139,0.250974124059577
