SNP,Chr,Pos,Effect,SE,ALO1_HYR1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
418,2,267100,0.00236809326245613,0.0596399321597496,0.968349562349868
419,2,268086,-0.0044588613408445,0.0596439406193347,0.940449610611996
420,2,274614,0.0112807667224331,0.059278995393396,0.84918378685255
421,2,274729,0.00932452886896851,0.05960421834254,0.875775045733446
422,2,275746,0.00102861564219503,0.0595802390341822,0.986235458924719
423,2,277029,2.18188898143401e-05,0.0593033931561089,0.999706650343426
424,2,277741,0.00178033577100567,0.0593265993501854,0.976076782613993
425,2,278218,-0.0086000997177218,0.0592177521096445,0.884613426033877
426,2,278379,0.000867170386445681,0.0606850354340964,0.988606937110707
427,2,279910,-0.0117742386211664,0.0591954096919522,0.842451891984423
428,2,280616,-0.00685480433514662,0.0617848167522182,0.911721886234611
429,2,283431,3.29605859576976e-05,0.0600657503945763,0.99956247740847
430,2,283573,-0.0187076343023249,0.0593368714095185,0.75273657455224
431,2,286762,-0.0134779452362824,0.0594928069228145,0.820906766719613
432,2,287187,-0.0243135778506388,0.0592053801786842,0.681567349212348
433,2,288379,-0.0214286262916542,0.0587596724538716,0.71556676929443
434,2,294941,-0.0901225961904717,0.0586099381138924,0.125025780356908
435,2,296073,-0.0818276947952936,0.0602760926096912,0.175474340359056
436,2,296082,-0.077885402756482,0.0607370075594112,0.200565388482956
437,2,296198,-0.154808359216643,0.121719182458831,0.204264212110703
438,2,296313,-0.0687522437534349,0.0713353089965181,0.335811082485362
439,2,297610,-0.0860162834407275,0.0589259612749921,0.14525227672654
440,2,299553,0.129138393323982,0.109399035132054,0.238622254198686
441,2,299680,-0.0355600529027441,0.0588911210430981,0.546346451586868
442,2,299708,-0.0321815802865974,0.0590209583110592,0.585921236989315
443,2,299759,-0.0325767603504731,0.0588202068123214,0.58004158959719
444,2,300111,-0.0243319984139219,0.0592427580780261,0.681529371949516
445,2,300931,-0.0647921217305001,0.129901229447116,0.618245113746525
446,2,301710,0.00217082118441103,0.0588614240700692,0.970601372650837
447,2,303446,0.0234093108875072,0.059219186452597,0.69286068755878
448,2,303854,-0.00272951867586091,0.0592434730536753,0.963278197754511
449,2,304472,-0.00354065207429613,0.0587427268784945,0.951971613555769
450,2,304691,0.0124972106629677,0.0596910127228409,0.834284061038785
451,2,308097,0.00702642095563544,0.0590643187770508,0.905372976551838
452,2,308989,-0.00280058814360495,0.0637108757091259,0.964962918942671
453,2,309402,0.0208827372236693,0.0586956191922481,0.722217718794379
454,2,310030,0.00377911175066353,0.0590356246255367,0.948995241796568
455,2,310113,0.0109290137123569,0.0588684168644681,0.852824643146493
456,2,310972,-0.0235709997603794,0.0589473399687374,0.689497528782126
457,2,312659,-0.0117708308515899,0.0587286141215577,0.841261654566395
458,2,316657,-0.0475295869145195,0.0680984629861835,0.485665516284697
459,2,316693,-0.0565460110803002,0.117658595196594,0.631102810804725
460,2,318265,-0.114035976834458,0.0591848066980806,0.0548097580858888
461,2,318379,-0.0818837928341603,0.0595121154339462,0.169719322602239
462,2,321266,-0.0844461822605801,0.0591014175627888,0.153935881833253
463,2,322957,-0.0598341931070565,0.0586566403851223,0.308391312191014
464,2,325221,-0.026025568611923,0.0590492576594513,0.659668586907386
465,2,332691,0.0207784173415281,0.0596568814419222,0.727823452182825
466,2,333006,0.0585241106303409,0.0594684270316323,0.325730192650874
467,2,333887,0.0561958688371043,0.0611879437484659,0.359029219495555
468,2,335046,0.00980214670285468,0.05895091470425,0.86803462263622
469,2,335049,0.00904901866798189,0.0592019642547831,0.878603918954246
470,2,335995,-0.015094422527106,0.0588639503326681,0.797768994721224
471,2,336060,0.00188583692842513,0.0587900757898653,0.974428399025645
472,2,338292,-0.0450035202234586,0.0587376414455449,0.44408211018177
473,2,339568,-0.0218742173833195,0.0588634949557406,0.71040677587218
474,2,340466,-0.0336535988754381,0.0593577416264612,0.571100161367335
475,2,342440,0.0309793556167479,0.10468482319941,0.767457724729695
476,2,342440,0.0281027052789722,0.227256015873753,0.901654075724522
477,2,344347,-0.0532432750665544,0.06604647851886,0.420699921971567
478,2,348480,-0.0351981326038436,0.0587575278437376,0.54953018583055
479,2,350086,-0.0565779513169452,0.058712987613563,0.335888083690593
480,2,351083,-0.060598283620548,0.059462541729995,0.30885336840202
481,2,351335,-0.0597194699211109,0.0587947277997109,0.310454445451702
482,2,351417,-0.058719073380871,0.0587882757413791,0.318564690071586
483,2,351450,-0.0736075888034744,0.0588060786481247,0.211507864815969
484,2,352302,-0.0211403965822806,0.0593912766872235,0.722089735049993
485,2,352469,-0.027702518775427,0.0587827788434001,0.637739555252578
486,2,352562,-0.031442583594996,0.0590178671383028,0.594532301936006
487,2,352944,-0.0408586563822055,0.0588311108822511,0.487820741828271
488,2,353536,-0.0349497455535337,0.0616908358382657,0.571393158805821
489,2,353595,0.0838897168632169,0.11985934227508,0.484449887444442
490,2,355266,-0.0563196437027212,0.0587949259009962,0.338768908866619
491,2,358277,-0.0522049451678501,0.0588149863541613,0.37535333501551
492,2,358926,-0.0475727894784722,0.0589128352912993,0.419915660218817
493,2,358948,-0.0265672626804759,0.0589689539664482,0.652605158113702
494,2,359515,-0.0531091643935359,0.0588294513520669,0.367266273834289
495,2,363190,-0.0261074884467414,0.0594574133629873,0.660860918251319
496,2,363588,-0.00194919969467228,0.0597081941991127,0.973975791289162
497,2,363888,-0.0148502427448384,0.0591906158728732,0.802046314108083
498,2,363954,-0.0331965118209098,0.0589342088066801,0.573601259482527
499,2,364199,-0.0379156930520478,0.0588459909875653,0.519785910312866
500,2,365863,-0.025803341776319,0.0602828634394005,0.668884658087833
501,2,365981,-0.0427484434794972,0.0600246168789449,0.476822595082525
502,2,366047,-0.0256152915316142,0.0589701471756683,0.664279891949899
503,2,366936,-0.0257720145851935,0.0596489432881056,0.665960478224802
504,2,369530,-0.0421865982709928,0.0588451990280356,0.473904887587951
505,2,369788,0.282886082729995,0.167593408374578,0.0923077476097828
506,2,369931,-0.0455051693879291,0.0592425115763215,0.442931312786581
507,2,371033,-0.0273269662831613,0.0591167018659712,0.644183543660958
508,2,372919,-0.000369231417510107,0.0588791864730539,0.995000040573145
509,2,373518,-0.00474251977573742,0.0588452153933386,0.935811206159519
510,2,376157,0.00424845513584332,0.0589751944227729,0.94261246315256
511,2,376172,0.0150985487182292,0.0593964982317164,0.799489591756094
512,2,381364,0.0191353290725313,0.0614688468024595,0.755755372568197
513,2,381368,0.0317739733371018,0.0622305542084199,0.6099609813683
514,2,381433,0.0128338802953747,0.0593550995941477,0.828939572790502
515,2,381922,0.0304365112889401,0.05979812861171,0.611078843535222
516,2,382146,0.00885866399516211,0.0589182431964385,0.880570262867308
517,2,384206,0.00918030874122439,0.0591015223185072,0.876649023355317
518,2,384955,0.00632383240302603,0.0589709314968611,0.914662332046006
519,2,386207,-0.0517894278007205,0.0856509123109103,0.545795346072112
520,2,387301,0.0225570148942861,0.0592599166759423,0.703695342919296
521,2,388313,0.0231159428000035,0.0589072827601127,0.694990422958029
522,2,389425,-0.0339844466570636,0.0979512282329703,0.728833569512629
523,2,389428,-0.0231919870741777,0.0979601510708837,0.812988690268052
524,2,390138,-0.0120011936062879,0.0591000903152243,0.83920077890199
525,2,391233,0.0361629041288593,0.0594008470854238,0.543052278096672
526,2,391319,0.0364505117649647,0.0608473890655843,0.549525064147807
527,2,393340,-0.141731193119816,0.78647925246946,0.857091348456541
528,2,395042,-0.00609193105076677,0.131544344703658,0.963088675449933
529,2,395228,-0.0127694322916646,0.0613553607908213,0.835253329758398
530,2,395606,-0.0202057042313463,0.0590773084837997,0.732538313460623
531,2,395726,-0.0135927444872029,0.0590610718296388,0.818110644289391
532,2,395853,-0.00715162069421749,0.0592324886867111,0.903967139372755
533,2,396484,-0.0138533871905956,0.0589672822657642,0.814396603619106
534,2,396705,-0.0224762127961777,0.0589312883315122,0.703138192387674
535,2,398759,-0.0154224171398125,0.0594196628933881,0.795361646414737
536,2,400386,-0.0282191509960236,0.0590745826994953,0.633168757569148
537,2,400847,-0.0382077468068241,0.0590042130923915,0.517701674704143
538,2,401130,-0.0315116722563479,0.0595566527806314,0.597065748660484
539,2,401143,-0.0494442293779049,0.0594038931183779,0.40577986052346
540,2,401979,-0.0317246614562399,0.0594013383031533,0.59362707269046
541,2,403598,-0.0220622427944223,0.0590989298304712,0.709141545982075
542,2,404844,-0.0329737279695533,0.0597451317050396,0.58136162298211
543,2,405100,-0.00626198815824996,0.0592228394343276,0.915851848056994
544,2,405576,0.00392544862830135,0.0717470528198714,0.95639859562477
545,2,405578,-0.0316038874164892,0.0946645896205743,0.738690075959456
546,2,405579,-0.0269444021777456,0.0732616300562183,0.713255261044009
547,2,405730,0.0191721051049214,0.118822400775164,0.871909316451046
548,2,406181,-0.0144129993564857,0.0592571581560344,0.807970063865485
549,2,406688,-0.0182749578066496,0.0589121005423131,0.75658645617202
550,2,407621,-0.0261452764039422,0.0593870644444525,0.660024020201073
551,2,409016,-0.0122390532541437,0.0599947307249184,0.838469387205416
552,2,410647,-0.00905985265069176,0.0591217992716039,0.878296199020273
553,2,418057,0.00639188216995856,0.067642232424634,0.924769223201812
554,2,419803,-0.0111472666006464,0.0595359384203359,0.851583226732096
555,2,419943,0.00212594623269702,0.0598902672651075,0.97170321751718
556,2,422349,-0.0434522376050017,0.0591105636616017,0.462766037908052
557,2,425467,-0.0327621329768376,0.0589176304447753,0.578517537726504
558,2,427842,-0.0461387427054767,0.117719757644247,0.695341186100319
559,2,427869,-0.0382170382593205,0.117494306331701,0.745171589437173
560,2,429095,-0.0484001503231711,0.0592364864930801,0.414441501442416
561,2,431266,-0.0617377383491473,0.0592336994956067,0.297997995540206
562,2,431446,-0.0488683469037152,0.0595075635792794,0.412079572208466
563,2,432524,-0.0103742692060241,0.0589898640133647,0.860500621053197
564,2,434090,-0.0522947281362301,0.0594709134609638,0.379819016633932
565,2,441927,-0.0345427228273338,0.0588700169049477,0.557738225911567
566,2,446471,-0.052575167049129,0.059555049962347,0.377945400460411
567,2,449325,-0.026213368323202,0.0592556542745766,0.658486977616504
568,2,449537,0.00360612741818833,0.0617410706582542,0.953457272406706
569,2,450017,-0.0165301799070932,0.0589368626518017,0.779279181424253
570,2,451779,-0.0695249334881742,0.0590474947926046,0.239812827196751
571,2,451784,-0.0735483340258913,0.0592474764029928,0.215291511660863
572,2,453525,-0.105351911076068,0.0591299773604688,0.0756576768908636
573,2,453768,-0.0952290985365645,0.0592572767947444,0.108938608467048
574,2,454027,-0.0823917449150632,0.059063095870892,0.16389942702786
575,2,455029,-0.0770701700090725,0.0591147604983513,0.19317244263464
576,2,455247,-0.0886500817471202,0.0588767408941223,0.133041205596279
577,2,455272,-0.193857435205279,0.117243942438099,0.0991275359517406
578,2,455272,-0.0684452446989502,0.134502942673008,0.611157442439956
579,2,455756,-0.0714166328638748,0.0633425057616236,0.260310538751678
580,2,457024,-0.0954387317549199,0.0592822970717511,0.108312937079601
581,2,457298,-0.071057882014872,0.0595515100155754,0.233585687708403
582,2,460202,-0.0598473384202535,0.0597220255943233,0.316982553127066
583,2,460262,0.162375209011908,0.33782338764002,0.631062183601571
584,2,460263,-0.132557306475372,0.237648242339661,0.577342803187553
585,2,464079,0.00763201191399077,0.201475344915483,0.969804274341537
586,2,464424,-0.072351568999826,0.0593723787646285,0.223807333734403
587,2,465824,-0.0846473769672378,0.0599128827795488,0.158583559387295
588,2,470145,-0.0397985507400018,0.0591877761794236,0.501761549786115
589,2,470686,-0.0306882407171185,0.0591672130732506,0.604316071642956
590,2,471144,-0.0482311967479189,0.0592364018371982,0.416070417926313
591,2,471830,-0.0291742601088479,0.0591029007512329,0.621882904552453
592,2,472403,-0.0299981668290062,0.0591545234360532,0.612390528500652
593,2,473668,-0.0604096957494238,0.0594794634044989,0.310496667607964
594,2,473888,-0.0281103686973551,0.0591411099443842,0.634859907268241
595,2,474138,-0.0423947360173123,0.0599081448370226,0.479621939753677
596,2,474141,-0.0423947360173123,0.0599081448370226,0.479621939753677
597,2,475703,-0.058654219338523,0.0590125651053105,0.320938912452415
598,2,476732,-0.0273690284993794,0.0589506284066814,0.6427402608867
599,2,477089,0.00338095887759371,0.0665152834156493,0.959489890106961
600,2,477272,-0.0369167331458348,0.059130695392239,0.532817873433553
601,2,477273,-0.0369167331458348,0.059130695392239,0.532817873433553
602,2,477508,-0.0125532348584498,0.0649994358445146,0.846969507867047
603,2,479414,-0.0272452232433569,0.0611873674227014,0.656393748186518
604,2,480275,-0.0703064155078121,0.0590713483072248,0.234769621865218
605,2,480340,-0.0960885476378963,0.0598848025835136,0.109485699855385
606,2,481293,-0.0506964122509198,0.0623274038583077,0.416543459010871
607,2,481312,-0.0778598952042345,0.0600317308260815,0.195485483794337
608,2,483628,-0.0502015958756838,0.0593733643233849,0.398391163913788
609,2,484021,-0.0373343857733572,0.0590222119958305,0.52743832070502
610,2,484651,-0.0253593928266616,0.0601128654254893,0.673381824145002
611,2,485249,-0.0300962173282485,0.0593031431522127,0.612122466395726
612,2,485603,-0.0174000747720235,0.0589613508866468,0.768083465281454
613,2,486033,-0.0192307391368074,0.0592248676822494,0.745595047393429
614,2,486970,0.0909750858086857,0.151098252115975,0.547499263434402
615,2,488757,-0.0454989740143167,0.0594099495629456,0.4442786987685
616,2,490612,-0.0437265929929219,0.0591302835561411,0.460097495782218
617,2,491316,-0.050626216936258,0.0600676097137272,0.399899498572481
618,2,495558,-0.0574305569532529,0.0606080202451519,0.343994810750196
619,2,495559,-0.0592099869187126,0.0605497406399861,0.328806564176124
620,2,498324,-0.1020800420434,0.0603786042785409,0.0917833639458677
621,2,498889,-0.0889114320323996,0.0616999548494897,0.150462885567864
622,2,499266,-0.0904327872835293,0.0620837127144644,0.146108370767613
623,2,499294,-0.0689072942193618,0.0641229636234562,0.283282535720887
624,2,499384,-0.0729986784049362,0.0699362536638069,0.297297383671424
625,2,500276,-0.0874034836321862,0.0603752415630863,0.148596618578991
626,2,500320,-0.093132621721463,0.060251288681945,0.123064196514991
627,2,500677,-0.0802633951721801,0.0603385530770436,0.184305400425253
628,2,501170,-0.0992826745256967,0.0600139674256571,0.0989501241819545
629,2,501746,-0.068103593305572,0.0597908732865395,0.255463041119355
630,2,505207,-0.0817434220601712,0.0620369827739398,0.188473246303369
631,2,505430,-0.107916925436436,0.132273081841304,0.41512775181552
632,2,507274,-0.059861635265388,0.0617569952510696,0.3330545085655
633,2,507491,-0.081070294997184,0.0616900225795762,0.189647113927774
634,2,510017,-0.0791209751623096,0.0614157692732934,0.198490769071757
635,2,510140,-0.0760521653050663,0.0613412270470055,0.215865019568069
636,2,517548,-0.105206372601968,0.0620796499797645,0.0910142998813396
637,2,517869,-0.0944943191977075,0.0622594011233188,0.129972015583195
638,2,518106,-0.10371407269913,0.0624176220050795,0.0974777161465576
639,2,518133,-0.106564503015544,0.0623416755415016,0.0882627333506529
640,2,518385,-0.0933526750029952,0.0621333286615321,0.13387306276472
641,2,518844,-0.104455630296223,0.0620832412170215,0.0933543778985141
642,2,523217,-0.0671984909261378,0.062726962155258,0.284772922868066
643,2,524731,-0.115516762640815,0.061922691717266,0.0629407390750928
644,2,528468,-0.0651743485517655,0.0614191173780301,0.289351253100042
645,2,528729,-0.0517079807247391,0.0946666018017636,0.585265646832317
646,2,530047,-0.0939901313849378,0.0610821569549193,0.124761360790691
647,2,533672,-0.0969334541776985,0.0617601380455978,0.117423926491029
648,2,538868,-0.124594126012556,0.0613094173442187,0.0428798270981641
649,2,538990,-0.152863669174541,0.062970868166012,0.0157015335564717
650,2,541028,-0.0360966094496078,0.0722214278658668,0.617523993122207
651,2,541047,0.0810571370115358,0.123696835266005,0.512708703755941
652,2,541054,0.102091845292462,0.15486825658158,0.510185992013977
653,2,542505,-0.0935799996450883,0.060983224522355,0.125797443560019
