SNP,Chr,Pos,Effect,SE,SNA4_GTR2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
415,2,258311,-0.0218587636001251,0.0574371320913359,0.703752359439157
416,2,259284,-0.0538141208770651,0.0575711456148388,0.350560669553413
417,2,266330,-0.03778672151089,0.0578552541672659,0.514100752261037
418,2,267100,-0.0436337044401962,0.0578393748919661,0.451115347672165
419,2,268086,-0.0596561898620743,0.0578030582035938,0.302750856250042
420,2,274614,-0.0192412748951175,0.057529366890735,0.738231061280715
421,2,274729,-0.0319932315609937,0.0578281278826868,0.580444577520118
422,2,275746,-0.0340652028348665,0.0577995078419708,0.55599117493068
423,2,277029,-0.0369136430916731,0.0575256691729632,0.521490970720393
424,2,277741,-0.0247190615182545,0.0575667751735918,0.667895528909307
425,2,278218,-0.0388788923312775,0.0574405435398245,0.498941543170864
426,2,278379,-0.0364071197358294,0.0588683504391938,0.536677718156697
427,2,279910,-0.0528102714699061,0.0573888295048277,0.358086922333157
428,2,280616,-0.0377611075954292,0.059935009529728,0.529079790661099
429,2,283431,-0.0106556436387574,0.0582963872833151,0.855072477360934
430,2,283573,-0.028611881667953,0.0575796775409406,0.619562282406721
431,2,286762,-0.0479632491336229,0.0576907971440495,0.406318318083273
432,2,287187,-0.0483545695539086,0.0574201568271919,0.4002918561009
433,2,288379,-0.0321750639288357,0.0570165116549084,0.572900639222005
434,2,294941,-0.117194621924141,0.0567344798637692,0.0395891701045037
435,2,296073,-0.116228093629884,0.0583286904122743,0.0470705089308815
436,2,296082,-0.115642697842392,0.058766354563185,0.0498690477586467
437,2,296198,-0.133314579176577,0.11819685989781,0.260126959351143
438,2,296313,-0.0812646165715214,0.0691932347075913,0.241002906992528
439,2,297610,-0.0847058387088562,0.0571877998411168,0.139448717559437
440,2,299553,-0.0700818527768106,0.106325434947193,0.510244626329404
441,2,299680,-0.0675556118193581,0.0570754296037178,0.237360023715815
442,2,299708,-0.0611460959490871,0.057216718406994,0.285946230253025
443,2,299759,-0.0624627213385559,0.0570181937258426,0.274049946275412
444,2,300111,-0.0488898101126229,0.0574552007996767,0.39539032646023
445,2,300931,-0.129970239179709,0.125935252890897,0.302759856261675
446,2,301710,-0.0435244050280804,0.0570833638830049,0.446288169842691
447,2,303446,-0.0310929061990688,0.0574663767817534,0.588805718768182
448,2,303854,-0.0523898427115344,0.0574335756184386,0.362295731766518
449,2,304472,-0.0548834987542917,0.0569404463441067,0.335768195380036
450,2,304691,-0.0381594140639269,0.0579034176040973,0.510313640442128
451,2,308097,-0.0344950812921183,0.0572989096683825,0.547547393646667
452,2,308989,-0.0423706485132898,0.0617960972791151,0.493382303096424
453,2,309402,-0.0279452622532132,0.0569601087756576,0.624006352910957
454,2,310030,-0.0282383948146256,0.0572799349103578,0.622326673004557
455,2,310113,-0.0215336640410718,0.0571283210189688,0.706448392562989
456,2,310972,-0.0762307309592469,0.0570825714473699,0.182590650869769
457,2,312659,-0.0505955995977761,0.0569409362664997,0.374843144995023
458,2,316657,-0.0557861260641561,0.0660745173620222,0.399078575931593
459,2,316693,0.0700050726511892,0.114174690458328,0.54017859284061
460,2,318265,-0.0405138775002157,0.0577051142307237,0.48308900599536
461,2,318379,-0.0157538115739254,0.057910406137934,0.785752100165238
462,2,321266,-0.0110368619297208,0.0575258163862375,0.847962747016709
463,2,322957,0.00594239326372993,0.0570144502368381,0.917049120869482
464,2,325221,0.0152192951236115,0.0573225935723227,0.790777325163253
465,2,332691,0.0504245105164919,0.057850029151957,0.383996187039593
466,2,333006,0.0264185256176524,0.0577814095629869,0.647797786203652
467,2,333887,0.0203764165109316,0.0594493537607766,0.731988646625645
468,2,335046,-0.00781659229426762,0.0572178270444675,0.89141605224392
469,2,335049,-0.0150969534070043,0.0574570478906339,0.792895027398776
470,2,335995,-0.00675579040570671,0.0571368818216932,0.905945781584062
471,2,336060,0.00957778841408423,0.0570587964338104,0.86679093939568
472,2,338292,0.00627792770202142,0.0570565032835958,0.912448099473848
473,2,339568,0.0114993912814346,0.0571401463508926,0.840619873101542
474,2,340466,-0.00633520598586885,0.057637199363462,0.912539064126633
475,2,342440,-0.00990424669453294,0.101617154701189,0.922411421971421
476,2,342440,-0.159306457677477,0.22041389830435,0.470305618910083
477,2,344347,-0.0167300061221409,0.0641567755367078,0.794423814140881
478,2,348480,-0.0122435701775821,0.0570546582047624,0.830208019236116
479,2,350086,-0.0136042672913083,0.0570564792585609,0.811681998420271
480,2,351083,0.0207146222685883,0.0577879994960898,0.720214200742141
481,2,351335,0.00777135226505288,0.0571473398428845,0.891908286112448
482,2,351417,-0.0114840410735245,0.0571365474076226,0.840819874909312
483,2,351450,-0.026594547978944,0.0571855307838283,0.642177175179163
484,2,352302,0.0105659953637771,0.0576521106910125,0.854690125645759
485,2,352469,0.00972614353290518,0.0570695055853327,0.864772542476232
486,2,352562,0.00810670367793419,0.0573034825773418,0.887579633685146
487,2,352944,0.00132894316089309,0.0571397729552105,0.981457805975642
488,2,353536,0.0284513437909655,0.0598845068396051,0.635006966482733
489,2,353595,0.195320105451446,0.115949725785477,0.0929643115916089
490,2,355266,-0.0119887759964929,0.057136253702859,0.833923102007513
491,2,358277,0.0151858692918747,0.0571431207653747,0.79058574653357
492,2,358926,-0.0084547831692698,0.0572311585740666,0.882639866600264
493,2,358948,0.0196053806857283,0.0572415499483445,0.732176519392563
494,2,359515,0.0130443969745929,0.0571608671991709,0.819618989660903
495,2,363190,0.0265715647235587,0.0577071311607404,0.64547283754841
496,2,363588,0.0472310462615851,0.0578976446066463,0.415182932548702
497,2,363888,0.0308620085479563,0.0574313861839023,0.591349377294774
498,2,363954,0.0148272144611286,0.0572211436240521,0.795692725756019
499,2,364199,0.00337270385385943,0.0571485547895221,0.952972413976614
500,2,365863,0.0115064257770793,0.0585218511610736,0.844239946699024
501,2,365981,-0.0107982085803197,0.0582982287487113,0.853160024732297
502,2,366047,0.0246139654985565,0.0572360692985161,0.667426837533906
503,2,366936,0.0274782432048564,0.0578914328548475,0.635329045527772
504,2,369530,0.0234030971339122,0.057142481055493,0.682379429447442
505,2,369788,0.130208208506491,0.163172306522117,0.425418678262257
506,2,369931,-0.00524308042972722,0.0575474756662736,0.927457831523564
507,2,371033,0.0364789365584481,0.0573625241959398,0.525229733198895
508,2,372919,0.0354675888254341,0.057116295989258,0.53501915708321
509,2,373518,0.046766817048647,0.0570607678938765,0.412999079015745
510,2,376157,0.0536546304897432,0.0571698044961467,0.348622306443187
511,2,376172,0.070457678073948,0.0575327645772847,0.221522568052493
512,2,381364,0.0648808353268342,0.0595691546466025,0.276822666230799
513,2,381368,0.0769716381964448,0.0602835338831,0.202502632734602
514,2,381433,0.0471436117075071,0.0575585440741287,0.41330766028191
515,2,381922,0.0354083285988872,0.0580300948803744,0.542140595756883
516,2,382146,0.0361760503484378,0.0571547957419746,0.527176992524612
517,2,384206,0.0333592975487585,0.0573377530500425,0.561070493081169
518,2,384955,0.0397224853838656,0.0571983989138563,0.487845263408729
519,2,386207,0.118523997194704,0.0829352826155865,0.153855699187713
520,2,387301,0.032553051325713,0.0575027185621524,0.571676496418354
521,2,388313,0.0547498671799809,0.0571129269360166,0.338403905165152
522,2,389425,0.0095121689204527,0.0950852279788755,0.920370672043128
523,2,389428,0.00540138566358372,0.0950861412204003,0.954732524429048
524,2,390138,0.023601339272661,0.0573514819718487,0.680940286660172
525,2,391233,0.0199949810426786,0.0576742390533462,0.729032108434276
526,2,391319,0.0203039331366699,0.0590779239377909,0.731291154392873
527,2,393340,-1.17027370357258,0.760837706169903,0.124910629767754
528,2,395042,0.123118485700173,0.1275075835904,0.334916542514713
529,2,395228,0.0327179270124395,0.059529015780058,0.582932309628142
530,2,395606,0.0407755678983907,0.0573081959463816,0.477235863780152
531,2,395726,0.0350365684158062,0.0572979789397645,0.541275437712602
532,2,395853,0.0324169962945825,0.0574656824107554,0.573037138914413
533,2,396484,0.0374294720659884,0.05720277966237,0.513325548588899
534,2,396705,0.04970993067942,0.0571486206195417,0.384981083545574
535,2,398759,0.0344508114070954,0.0576484095245165,0.550488612404783
536,2,400386,0.0712093442853272,0.0572302959084412,0.214229571126715
537,2,400847,0.0659819486472228,0.0571951176280897,0.249432773882086
538,2,401130,0.0757860180668074,0.0576870858183906,0.189785787209942
539,2,401143,0.0665767608686081,0.0576044182219861,0.248561853899219
540,2,401979,0.0495395271607615,0.0576172631920938,0.390480878703271
541,2,403598,0.0544857280954866,0.0572987428175815,0.342302609462704
542,2,404844,0.0697333361872176,0.0578941211280769,0.229204224076748
543,2,405100,0.0771956273544566,0.0573349065356006,0.179037955097256
544,2,405576,0.0758658705579704,0.0695200138311286,0.275893540469055
545,2,405578,0.158440894010965,0.091507143161387,0.0842435637572652
546,2,405579,0.062557556424887,0.07104255887889,0.379152681858038
547,2,405730,0.122056013334428,0.115148838067434,0.289876257185786
548,2,406181,0.0758187797497149,0.0573774213549759,0.187222352434139
549,2,406688,0.0653020407739935,0.0570815007717701,0.253392958807344
550,2,407621,0.0472803096078429,0.057601299574778,0.412302654235533
551,2,409016,0.0436094785596935,0.0581873714840519,0.454075313395794
552,2,410647,0.039052745640004,0.0573472093376093,0.496325714855344
553,2,418057,0.0121728620332397,0.0656504281556103,0.853006596780396
554,2,419803,-0.0341864219697705,0.0577591324053265,0.554310440239295
555,2,419943,-0.0322023138473151,0.0581036538724723,0.579777962783756
556,2,422349,-0.00906028539447384,0.0574139231174157,0.874699572741896
557,2,425467,-0.00567644535524178,0.0572090357973703,0.921017630121022
558,2,427842,-0.0938729282281301,0.114173068004083,0.411518926480114
559,2,427869,-0.0825472485065113,0.113971095168925,0.469372180627902
560,2,429095,-0.0646958109549299,0.0574455026240381,0.260840869838519
561,2,431266,-0.0486172762832735,0.0575217885721602,0.398573032526659
562,2,431446,-0.0423038729930668,0.0577686580927587,0.464472622182621
563,2,432524,0.0119623377356838,0.0572538707853866,0.834619490876032
564,2,434090,-0.0427863851634761,0.0577400963461387,0.459175859505148
565,2,441927,0.0047785941283093,0.0571658721991722,0.93342842554767
566,2,446471,0.0251170658808894,0.0578517944233091,0.664435858512307
567,2,449325,0.0501339791268588,0.0574668989072412,0.383584561751432
568,2,449537,0.0432563813436475,0.0598812396384145,0.470545605635272
569,2,450017,0.0483312604585975,0.0571519706271345,0.398314072432899
570,2,451779,0.00696756035815005,0.0574220715378981,0.903491245055363
571,2,451784,0.00541296473125297,0.0576295996425216,0.925220582011483
572,2,453525,-0.00622112841471656,0.0576474188936835,0.914122954200933
573,2,453768,0.00970012411186022,0.0577221497538379,0.866641315019491
574,2,454027,0.0124637105788023,0.0574799446048716,0.828461562800173
575,2,455029,0.0488228682691603,0.057455362054741,0.396038351659318
576,2,455247,0.0611469906839458,0.0572358625498954,0.286100118864263
577,2,455272,0.00281092401540572,0.114235373635551,0.980382799123853
578,2,455272,0.049974563698984,0.130567837222367,0.702137064409773
579,2,455756,0.0686641852037544,0.0614816007150258,0.26482876839063
580,2,457024,0.0254913465794711,0.0577336381222654,0.659097010028269
581,2,457298,0.0523968359940134,0.0578492937576926,0.365687467757707
582,2,460202,0.0696482392035311,0.0579294335521219,0.230055319588826
583,2,460262,0.580150903331059,0.326538163088986,0.0764835241128198
584,2,460263,-0.0138430502620328,0.23075917811518,0.952198211795455
585,2,464079,0.106003294950576,0.195468707372212,0.587951867411053
586,2,464424,0.0585612921788934,0.0576630723403781,0.310526408174289
587,2,465824,0.0394964011556938,0.0582770532171069,0.498383667704731
588,2,470145,0.0305983603145643,0.0574606979279003,0.594708276841422
589,2,470686,0.0517667679874365,0.0573828040719143,0.367602766170686
590,2,471144,0.031559586707765,0.0575236323573252,0.583601487040793
591,2,471830,0.0457228612935986,0.0573327840216782,0.425697158231767
592,2,472403,0.0611173355662515,0.0573434375805856,0.287236974953289
593,2,473668,0.0362641540577741,0.0577821610560206,0.530670976713734
594,2,473888,0.0635961235803427,0.0573202106452306,0.267974691417706
595,2,474138,0.0652078038250954,0.0580838076725579,0.262349032561353
596,2,474141,0.0652078038250954,0.0580838076725579,0.262349032561353
597,2,475703,0.0751983012811399,0.0572172113941437,0.189612008739185
598,2,476732,0.0638057304603404,0.0571334451273921,0.264846156392362
599,2,477089,0.0283773901069214,0.064541556673239,0.660440651670713
600,2,477272,0.0379477556886227,0.0573877374976657,0.508882077500841
601,2,477273,0.0379477556886227,0.0573877374976657,0.508882077500841
602,2,477508,0.0581400301229745,0.0630151242401118,0.356827041687058
603,2,479414,0.0576069359312388,0.0593252707912101,0.332195545211138
604,2,480275,0.0483692967271281,0.057391201147379,0.399911061925713
605,2,480340,0.0516534895343122,0.0582702770026672,0.375980408262912
606,2,481293,0.0606692211867496,0.0604647820223896,0.316364300895888
607,2,481312,0.062253832682652,0.0583107248506959,0.286420478484698
608,2,483628,0.0830953406433507,0.0575156548318071,0.149417131521999
609,2,484021,0.0711425879817721,0.0571935482631943,0.214364741309254
610,2,484651,0.0784669018979642,0.0582099528544704,0.178523396953877
611,2,485249,0.0671392125442738,0.0574689690959848,0.243486695466539
612,2,485603,0.0616816595189298,0.0571400528052024,0.281109919484142
613,2,486033,0.0527856810648021,0.0574228902030221,0.358595356513214
614,2,486970,-0.0187533442845953,0.146726163936806,0.898370641899094
615,2,488757,0.073086901959611,0.0575792631070393,0.205160757430645
616,2,490612,0.0641282834244289,0.057334121942322,0.264113568488343
617,2,491316,0.0597586904764174,0.0582728432367522,0.305830429036181
618,2,495558,-0.01561271189691,0.0588943719770581,0.791089594668196
619,2,495559,-0.0190998896756628,0.0588396655381408,0.745669230735783
620,2,498324,-0.0793255460821676,0.0586879083315156,0.177352599110404
621,2,498889,-0.0723907519034179,0.059937456483298,0.227943723865737
622,2,499266,-0.0777741310878071,0.0602966547145908,0.197944295727537
623,2,499294,-0.0858322331958004,0.062171129911107,0.168281590645051
624,2,499384,-0.0514296499153989,0.0679288859260881,0.449488913435092
625,2,500276,-0.0679963870338418,0.0586616970472929,0.247187699402739
626,2,500320,-0.071626782012257,0.0585528273198683,0.22203813007339
627,2,500677,-0.0732738220700876,0.0585808478059688,0.211830268866001
628,2,501170,-0.0909182722006739,0.0582736748871496,0.119609946620567
629,2,501746,-0.107182952839557,0.0578583371712696,0.0647876600488365
630,2,505207,-0.0805784912427274,0.0602077400004684,0.181646661372242
631,2,505430,-0.273693393185268,0.127675417559768,0.0327424947053467
632,2,507274,-0.0906119519947924,0.0598262913253747,0.130772608803133
633,2,507491,-0.103134654714539,0.0597703953482332,0.0853100200398153
634,2,510017,-0.0946792210945163,0.0595365406572588,0.112668924799848
635,2,510140,-0.115803717292683,0.0593473903434957,0.0518137391050207
636,2,517548,-0.0725320439063584,0.0603751329455426,0.230418443220345
637,2,517869,-0.0646646392906602,0.060527351736386,0.28609089129384
638,2,518106,-0.0674449508007269,0.0607122707523475,0.267369689874802
639,2,518133,-0.0824249689258649,0.0605994519468467,0.174647173449385
640,2,518385,-0.0671540368025021,0.0603927546668143,0.26691413701236
641,2,518844,-0.0708422851433039,0.0603808164062774,0.241483343923283
642,2,523217,-0.0591104738394943,0.0608997643675654,0.33240258024086
643,2,524731,-0.0851214053463831,0.0602268395239292,0.158434991346985
644,2,528468,-0.116507482317644,0.0593848258150095,0.0505587704777134
645,2,528729,-0.105902481180496,0.0917481837411431,0.249168968652437
646,2,530047,-0.0944237583059885,0.0592714725270882,0.11203889937594
647,2,533672,-0.0792951072523951,0.0600042501935504,0.187193369317495
648,2,538868,-0.0571701873623472,0.0597759210227347,0.339520515626488
649,2,538990,-0.0768529048657947,0.0614909594128528,0.212191655241127
650,2,541028,-0.0134665332012522,0.0701184456317486,0.847810279307485
651,2,541047,-0.1141953925566,0.119977910207858,0.341847897931777
652,2,541054,-0.0314678990049733,0.150396567805851,0.834387179346362
653,2,542505,-0.0226317994479959,0.0593745080545203,0.703306187647711
