SNP,Chr,Pos,Effect,SE,TPO1_MID2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
437,2,296198,-0.0826759664489671,0.310722215021718,0.79033541748527
438,2,296313,-0.152096684713797,0.181764445601821,0.403282871332047
439,2,297610,-0.198847397140461,0.150176411616826,0.186329185214897
440,2,299553,-0.0350991231957734,0.27920505713006,0.900032326454405
441,2,299680,-0.0419975897570006,0.15006860814892,0.779751954395941
442,2,299708,-0.0365174384317325,0.150389263872688,0.808286294740644
443,2,299759,-0.0810569162227381,0.149830153416411,0.588854307416865
444,2,300111,-0.075536095907585,0.150885996214414,0.616952668323193
445,2,300931,-0.0648028953216411,0.330983770965165,0.844888178218828
446,2,301710,0.0101482187385214,0.1499314764065,0.946074144449164
447,2,303446,-0.0455398112735652,0.150857367184893,0.76292641758594
448,2,303854,-0.0231872801812362,0.150900725021293,0.877966283967194
449,2,304472,-0.050794015520419,0.149606159224903,0.734421286696494
450,2,304691,-0.0792181733332663,0.151996263931572,0.602564698729198
451,2,308097,0.0760257583680432,0.150397565953184,0.613524165374679
452,2,308989,0.0285452358772994,0.162278043937793,0.86047081352422
453,2,309402,0.0344595360887316,0.149525376518464,0.817868269241101
454,2,310030,0.0431778114441069,0.150359196479045,0.774154919801487
455,2,310113,0.0178518808270952,0.149954282627187,0.905304394500704
456,2,310972,-0.0139781075554466,0.150183165004605,0.925897787158166
457,2,312659,-0.0853073775038781,0.149533460231224,0.568708196569541
458,2,316657,-0.0810093101149837,0.173526887266255,0.640902278427902
459,2,316693,-0.284494794886415,0.299416046702482,0.342678240977811
460,2,318265,-0.21836636617015,0.151100218212276,0.149295655213451
461,2,318379,-0.207246359295464,0.151594766976528,0.172461507565054
462,2,321266,-0.337397508353517,0.149906389989972,0.0250181187918032
463,2,322957,-0.369998813608005,0.148329011123078,0.0130719726532473
464,2,325221,-0.337416788130034,0.149376303495039,0.0245031602986342
465,2,332691,-0.189766386156422,0.15164848167866,0.211632905963213
466,2,333006,-0.238052053281189,0.15115588372228,0.116180411485657
467,2,333887,-0.19169983532742,0.155710453358694,0.219093799097829
468,2,335046,-0.117631275319845,0.150035417444539,0.433552154335962
469,2,335049,-0.132327522354271,0.150640018945711,0.380305010412775
470,2,335995,-0.120125219570897,0.149816193424463,0.4231980571345
471,2,336060,-0.131379594137533,0.149587289894794,0.380388939292227
472,2,338292,-0.0789156678914984,0.149682292978638,0.598371213965442
473,2,339568,-0.12050914128769,0.149829533482867,0.421760261195432
474,2,340466,-0.105029951938645,0.151161877353545,0.487626610912169
475,2,342440,-0.363085637194331,0.265985757806831,0.173104592244916
476,2,342440,0.0859736522064076,0.578862292686471,0.882015812243959
477,2,344347,-0.0959990007024096,0.168311223394162,0.568792334061035
478,2,348480,-0.0584258348198297,0.149711277223727,0.696582092595961
479,2,350086,-0.107150509388512,0.149642004263432,0.474436552045097
480,2,351083,-0.13757941417414,0.151509126145257,0.364465892104432
481,2,351335,-0.161597527088407,0.149734141586091,0.281222216464637
482,2,351417,-0.144483213007528,0.149759983221736,0.335322908735348
483,2,351450,-0.141072944111005,0.149935341243898,0.347403685874365
484,2,352302,-0.12813442032398,0.151155177234448,0.397178808751011
485,2,352469,-0.169730953848984,0.14950624481422,0.257029647766982
486,2,352562,-0.189806278573192,0.150051387483165,0.206726590514235
487,2,352944,-0.173034837751835,0.149674215644736,0.248431708801645
488,2,353536,-0.220978936553525,0.156770096670805,0.159546108899775
489,2,353595,0.0672529513763358,0.305497206394579,0.825887349454433
490,2,355266,-0.205467688521532,0.149557998325069,0.170365342914427
491,2,358277,-0.180531487251164,0.14967285086639,0.22855822089805
492,2,358926,-0.183827418752448,0.149882643824866,0.220837181062675
493,2,358948,-0.206801555282132,0.1498455250966,0.168429781642816
494,2,359515,-0.14522838217492,0.149824339428595,0.333047050426628
495,2,363190,-0.109765143740128,0.151378929445167,0.468869920939857
496,2,363588,-0.0935638211669535,0.152007736893542,0.538607913643931
497,2,363888,-0.0993662791512007,0.150691342088727,0.510067144441325
498,2,363954,-0.0754572821238668,0.150131298560158,0.615552885882518
499,2,364199,-0.0641384948505525,0.149942109305683,0.669090297949784
500,2,365863,-0.107150016562533,0.153486787541174,0.485570631392464
501,2,365981,-0.135270138381015,0.152835368768359,0.376720861257404
502,2,366047,-0.114531445316372,0.150125527858215,0.446029845900115
503,2,366936,-0.0992207202147965,0.151886523124008,0.514016769402742
504,2,369530,-0.12899913837362,0.149842691309299,0.389879077036748
505,2,369788,0.560690925954506,0.427574034842355,0.19059839197061
506,2,369931,-0.196396288342568,0.150666746916812,0.193248664013537
507,2,371033,-0.199030763294861,0.150255009225613,0.18615417585648
508,2,372919,-0.146972072744149,0.14977327021128,0.32711832406909
509,2,373518,-0.103151274049952,0.149791672786159,0.491507474092784
510,2,376157,-0.134973542529904,0.150051189446434,0.368990729724292
511,2,376172,-0.13454977360588,0.151139384786066,0.373945308038689
512,2,381364,-0.307149931797809,0.155739624661789,0.0493668192944864
513,2,381368,-0.32056306389688,0.157651980464043,0.0427639160086697
514,2,381433,-0.237227758297754,0.150671542795977,0.116274713789838
515,2,381922,-0.223384306651442,0.151909451827957,0.14231456277911
516,2,382146,-0.183792903743952,0.14976255172678,0.220554452028063
517,2,384206,-0.159576427946621,0.150309111405555,0.289118099868677
518,2,384955,-0.151915345322637,0.149995771932372,0.311850575858509
519,2,386207,-0.307036470704135,0.217670871003106,0.159256819775228
520,2,387301,-0.147759267801205,0.150773210838764,0.327752302786919
521,2,388313,-0.162584514766142,0.149832013939692,0.278612557822869
522,2,389425,-0.0498283093192633,0.249530380472155,0.841839307460342
523,2,389428,-0.0289996037275966,0.249539700261388,0.907550305281644
524,2,390138,-0.155730629254262,0.150320537918685,0.300915797029586
525,2,391233,-0.117315647652188,0.151256765499243,0.438500974857086
526,2,391319,-0.0758089624311186,0.155017080689431,0.625119780660023
527,2,393340,0.148464367443036,2.00340107525138,0.940967886067545
528,2,395042,0.0498860449550591,0.335061014820058,0.88172825180353
529,2,395228,-0.247340928522042,0.155738905242041,0.113141596525253
530,2,395606,-0.253307626040664,0.149901919420032,0.0919448106145206
531,2,395726,-0.296265786224254,0.149623365957319,0.0484710625143614
532,2,395853,-0.316896557363356,0.149934738111941,0.0352537221065969
533,2,396484,-0.285206013764882,0.149444562336385,0.0571452239305539
534,2,396705,-0.291160799603749,0.149339139343934,0.0520079272412034
535,2,398759,-0.261814413219564,0.150725760092297,0.0832550416092192
536,2,400386,-0.351049123815432,0.14935959680606,0.0193050018318699
537,2,400847,-0.363716793671219,0.149133909119801,0.0152258307366933
538,2,401130,-0.355655569166222,0.150578006348429,0.0187220565057463
539,2,401143,-0.333876898037825,0.150416268759742,0.0270750176018531
540,2,401979,-0.33272342895954,0.150329061492824,0.0275159383485387
541,2,403598,-0.345884679218828,0.149437154635996,0.0212090562003581
542,2,404844,-0.363880688174431,0.151011911449546,0.0164804578632716
543,2,405100,-0.322415301317565,0.149875933180139,0.0321374006763728
544,2,405576,-0.233999696505975,0.182330408690141,0.200199891946617
545,2,405578,-0.465138656822525,0.239894199070327,0.0533062335691708
546,2,405579,-0.172158848339823,0.186423142024163,0.356385666148907
547,2,405730,-0.824637955919616,0.299477043017674,0.00619946266080152
548,2,406181,-0.316139431865167,0.150012090439195,0.0357854631323412
549,2,406688,-0.288064227061579,0.149296489650586,0.0544727753406729
550,2,407621,-0.397502252331059,0.149826191091845,0.00833625361032534
551,2,409016,-0.361791873570908,0.151609942365211,0.0175436203511766
552,2,410647,-0.311604714543353,0.14968438910478,0.0380858109865076
553,2,418057,-0.27646392423866,0.171671390121557,0.108198875110607
554,2,419803,-0.295165322032737,0.150841928789735,0.0511606372111557
555,2,419943,-0.301648504210278,0.15170591154357,0.0475419222586627
556,2,422349,-0.271477116300633,0.149987582135,0.0711464937596408
557,2,425467,-0.19961553697887,0.1497646621594,0.183436914897955
558,2,427842,-0.271729518848481,0.299572775609749,0.364995529319319
559,2,427869,-0.368110115347047,0.29868511892435,0.218606692456837
560,2,429095,-0.125561236026621,0.150882204609556,0.405869654658701
561,2,431266,-0.0626858365145241,0.151075569444081,0.678444964482396
562,2,431446,0.00084051560598819,0.151722726403355,0.995583020298079
563,2,432524,-0.017214417374332,0.150263112563907,0.90885756775157
564,2,434090,-0.0636425649316146,0.151612638230833,0.674908231195344
565,2,441927,-0.124727555196506,0.14988020971564,0.40586905363262
566,2,446471,-0.223215869768149,0.151400907331268,0.141282280581379
567,2,449325,-0.213050626799092,0.15055173602052,0.157911261730874
568,2,449537,-0.208599770178743,0.156875576671505,0.184470862038598
569,2,450017,-0.218220203155672,0.149691122764483,0.145783846386412
570,2,451779,-0.368425764554022,0.149419948130732,0.0141492348719288
571,2,451784,-0.372953085106453,0.14993626818492,0.0133287412074859
572,2,453525,-0.374105943059614,0.149975918004341,0.0130722119592325
573,2,453768,-0.375346081479854,0.150168588401674,0.0128903520467551
574,2,454027,-0.363564510143129,0.149613784989174,0.0155958739958062
575,2,455029,-0.353032738017746,0.149765422696949,0.0189567827464535
576,2,455247,-0.372214093749926,0.149141971010916,0.0130265838930531
577,2,455272,-0.517349402946881,0.298531466820656,0.0839723264981024
578,2,455272,-0.686991633626227,0.340776247619148,0.0445612454049165
579,2,455756,-0.303814929244201,0.16082575318707,0.0596986959678807
580,2,457024,-0.359572158568404,0.15034434860274,0.0172953257393847
581,2,457298,-0.374438013840822,0.150683342706595,0.0134202230620538
582,2,460202,-0.38577503715872,0.150950453042058,0.0110176782510459
583,2,460262,-0.0076476187545973,0.860787133038877,0.992916347935186
584,2,460263,-0.791169552018662,0.604139902890727,0.191189630698692
585,2,464079,0.127195515458198,0.513155554065673,0.804379641272158
586,2,464424,-0.357363210857173,0.150353111681007,0.0179948334507849
587,2,465824,-0.261114137573264,0.152408986860096,0.0875452230131739
588,2,470145,-0.20097317343113,0.150480264403428,0.182558508026563
589,2,470686,-0.207974104985446,0.150361582988057,0.167490042926266
590,2,471144,-0.187211275654334,0.150699867431467,0.214958304854335
591,2,471830,-0.178425714561662,0.150299477177251,0.235972771573974
592,2,472403,-0.178823119459912,0.150432828966185,0.235347342545816
593,2,473668,-0.0776735216888825,0.151671303395765,0.608889054955243
594,2,473888,-0.107550286377898,0.150584013063862,0.475562441644913
595,2,474138,-0.111247797807162,0.152591740204147,0.466451338269027
596,2,474141,-0.111247797807162,0.152591740204147,0.466451338269027
597,2,475703,-0.186119448849566,0.150201023688952,0.216118499177408
598,2,476732,-0.236660419679888,0.149676133043466,0.114739297789065
599,2,477089,-0.148303690623364,0.169244764977871,0.381480515410171
600,2,477272,-0.275084582711523,0.149988264827312,0.0674895898976313
601,2,477273,-0.275084582711523,0.149988264827312,0.0674895898976313
602,2,477508,-0.18272236853327,0.165289823926952,0.269710349070573
603,2,479414,-0.200645410248208,0.155534382551677,0.197881586845707
604,2,480275,-0.252936326661475,0.150166236811795,0.0929930370325376
605,2,480340,-0.242110628355285,0.152550881084395,0.113389567151469
606,2,481293,-0.265922447569637,0.158277864168629,0.0938227871798338
607,2,481312,-0.339145197716652,0.152210475213518,0.0265011490703281
608,2,483628,-0.271699291569365,0.150696981747813,0.072248584680656
609,2,484021,-0.279541449506334,0.149689288110982,0.0626634045610623
610,2,484651,-0.296369391113209,0.15234395843213,0.0525208382748307
611,2,485249,-0.280708562434359,0.150371997546364,0.0627638170749244
612,2,485603,-0.272667333696338,0.149502481762257,0.0690229425926107
613,2,486033,-0.285511040920862,0.150113244721888,0.0579887253632441
614,2,486970,0.811441651845392,0.382646313461903,0.034651949857401
615,2,488757,-0.209854250023051,0.151042616173678,0.165595659220359
616,2,490612,-0.121627498193126,0.150594545783448,0.419836697560055
617,2,491316,-0.142023098333052,0.15297177881529,0.353820619391477
618,2,495558,-0.145758389131101,0.154382517984769,0.345744923538407
619,2,495559,-0.12961551215615,0.154287251581833,0.401425335131691
620,2,498324,0.0483647517013275,0.154396687506537,0.754275787465996
621,2,498889,0.0847060279160299,0.157559578615935,0.591183220651993
622,2,499266,0.0516650081234191,0.158590704762076,0.744787042681323
623,2,499294,-0.0807431518913522,0.163544875272383,0.621820578069688
624,2,499384,0.117647823892135,0.178306810445838,0.509808867371953
625,2,500276,0.00855626382320773,0.154243335337505,0.955793418952181
626,2,500320,0.0365186506124269,0.153978682186789,0.812664872644279
627,2,500677,0.0290906233001407,0.154071662455769,0.850348444466825
628,2,501170,0.0117137408600987,0.153458104451454,0.939198330721662
629,2,501746,-0.0289131304939045,0.152571516776325,0.849805618163169
630,2,505207,-0.0173315103961662,0.158406409724301,0.912938145305387
631,2,505430,-0.42210210628471,0.336495124905285,0.210523780144599
632,2,507274,-0.116597687809959,0.157394688616494,0.459308337567836
633,2,507491,-0.094948038123249,0.157440015343916,0.546846479975818
634,2,510017,-0.0834160104299779,0.156743064202326,0.594933972366414
635,2,510140,-0.048142201023174,0.156567590077223,0.758655491877575
636,2,517548,-0.0598122959091913,0.15873969350561,0.706552476434774
637,2,517869,-0.0560912538191949,0.159076100908561,0.724593963515175
638,2,518106,-0.0532452885393506,0.159585923116995,0.738844409301262
639,2,518133,-0.0868917278602392,0.159385852793558,0.585983715189049
640,2,518385,-0.0411107582421137,0.158756533984023,0.795821091912407
641,2,518844,-0.0401871005585681,0.158757203950329,0.800310779256563
642,2,523217,-0.0484697289343372,0.160017207759754,0.762142030522895
643,2,524731,-0.0273076041735743,0.158498766851615,0.863309014797884
644,2,528468,0.0631294802147211,0.156660426355519,0.687214106046963
645,2,528729,-0.182746563605956,0.241041028939187,0.448863796046819
646,2,530047,0.0156340088158811,0.156107540844351,0.920282914288705
647,2,533672,0.153714062402463,0.157651589197758,0.33021609750467
648,2,538868,0.412641952560038,0.155535595119965,0.00833747660353001
649,2,538990,0.46072486058213,0.159863247189265,0.00419347545253938
650,2,541028,0.277236891555177,0.183435385721557,0.131591429780013
651,2,541047,0.234685910689715,0.31502533158059,0.456782693113513
652,2,541054,0.121820004499604,0.394670806923189,0.757760491761211
653,2,542505,0.395970925313297,0.154422525444472,0.0107544243493363
654,2,544518,0.290847837944747,0.15251622587511,0.0573326335423924
655,2,544904,0.28777923473006,0.154009703769029,0.0625095509493055
656,2,544912,0.293402028959126,0.153712275285262,0.057101954088437
657,2,544962,0.301128981430602,0.152879617646156,0.0496527459274304
658,2,552681,0.264371842464597,0.15199670589913,0.0828491048955869
659,2,553512,0.0654820263892102,0.249744033762776,0.793322844228253
660,2,553949,0.200044895506198,0.151018026127982,0.186146657866567
661,2,555320,0.245620367076097,0.151244655440638,0.105269721127423
662,2,555633,0.268104805678804,0.150878136100154,0.076435450678649
663,2,556553,0.304185057576841,0.151119675822601,0.0448866186361055
664,2,557658,0.241908300184788,0.150811410351652,0.109598407033237
665,2,558703,0.260405938305773,0.150221935766344,0.0838844973037273
666,2,559798,0.732599967765669,0.31835490154398,0.0219620737284888
667,2,562919,0.957121873030479,0.322391285263561,0.00319371078413446
668,2,564751,0.702056223459374,0.321695852129369,0.0297416350643757
