SNP,Chr,Pos,Effect,SE,MID2_TPO4_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
436,2,296082,0.115850048606111,0.168340694242377,0.49178637031047
437,2,296198,0.165193155072197,0.337459863583666,0.624778061346348
438,2,296313,0.202711572098945,0.197353500446822,0.305053329491899
439,2,297610,0.081667878730429,0.163484929604445,0.61770756564421
440,2,299553,-0.670182110722175,0.301205168450406,0.0267126231419866
441,2,299680,0.208150329735418,0.16266221668024,0.201509464252924
442,2,299708,0.249528397315538,0.162842261082431,0.126336229468922
443,2,299759,0.220226891468015,0.162406957272836,0.175959951068266
444,2,300111,0.172607131791007,0.1637095154996,0.292443804837982
445,2,300931,0.251668830542469,0.359320796580693,0.484137954974959
446,2,301710,0.224223989779867,0.162435246459139,0.168340075561425
447,2,303446,0.220290320776849,0.163479043543103,0.178678940676909
448,2,303854,0.251355763668061,0.163383581981912,0.124837041484066
449,2,304472,0.168278355666601,0.162298196890766,0.300517014558299
450,2,304691,0.148792381454222,0.164988566735756,0.36775969930379
451,2,308097,0.26928353182872,0.16280779591637,0.0990171199142851
452,2,308989,0.217389523246434,0.175911820097154,0.21735952075773
453,2,309402,0.0789832152558874,0.162388672336932,0.626996910178339
454,2,310030,0.0988888526194579,0.163270907721531,0.545120840159222
455,2,310113,0.0825456521340848,0.162840795652297,0.612534359013098
456,2,310972,0.0726265975860796,0.163101621586417,0.656387222154174
457,2,312659,-0.0797704047880503,0.162459034915858,0.62371842278585
458,2,316657,0.117364077014448,0.188458614400507,0.533845771727488
459,2,316693,-0.234257308790026,0.325435446886287,0.472107669287835
460,2,318265,-0.200009910725753,0.164281930652724,0.224234999379442
461,2,318379,-0.201647753262296,0.164765046998123,0.221824940903894
462,2,321266,-0.18520136485103,0.163712561885635,0.25871390171494
463,2,322957,-0.255889851540805,0.161973546898599,0.115042564824248
464,2,325221,-0.259757535225535,0.162851634997524,0.111594512420206
465,2,332691,-0.106038329474905,0.165005694380579,0.520878544695788
466,2,333006,-0.126277988478545,0.164640810470633,0.443599638599374
467,2,333887,-0.106895065729521,0.169417011985825,0.528476108526814
468,2,335046,-0.062884940209149,0.163092423968735,0.700041072655694
469,2,335049,-0.0927004734461273,0.1637461481838,0.571669828198351
470,2,335995,-0.166849208130828,0.162652663937225,0.305687973219139
471,2,336060,-0.176871890085343,0.162402945800404,0.276855882360677
472,2,338292,-0.202700663146012,0.162307153832584,0.212539896284427
473,2,339568,-0.259136929215462,0.162325432113159,0.111293475926525
474,2,340466,-0.258464174960441,0.163743999671869,0.115354473624382
475,2,342440,-0.224082721238249,0.289458902959994,0.439364114777698
476,2,342440,0.130835850047967,0.628804777682749,0.83529375956188
477,2,344347,-0.308688223580219,0.18218298986905,0.0910740311131873
478,2,348480,-0.125367076020051,0.162530971012754,0.441019845372876
479,2,350086,-0.196049988783176,0.162340556769883,0.227991801007763
480,2,351083,-0.223800855863563,0.164346830298161,0.174142228229165
481,2,351335,-0.201832677841969,0.162571231247533,0.215244282045716
482,2,351417,-0.172217448382569,0.162641962085761,0.290380891365301
483,2,351450,-0.252167694817248,0.162527079435632,0.121667750393783
484,2,352302,-0.201542955868833,0.164017963300159,0.21997063300856
485,2,352469,-0.22165121751217,0.162278040392583,0.172848368862485
486,2,352562,-0.208026463113639,0.162995652745812,0.202699134233621
487,2,352944,-0.212329334239076,0.162507572869779,0.192205602311188
488,2,353536,-0.192880287127289,0.170470636614264,0.258630627918399
489,2,353595,-0.104134535116946,0.331841056920548,0.753851866770246
490,2,355266,-0.209232375245967,0.162518951843704,0.198786611082716
491,2,358277,-0.180807115231362,0.162641311517504,0.26702697756238
492,2,358926,-0.165830334751847,0.162926604975018,0.30945947847715
493,2,358948,-0.182009142849418,0.162929458556276,0.264709629067355
494,2,359515,-0.165497074852122,0.162733864790659,0.309859484222441
495,2,363190,-0.0684439744962919,0.164526484762403,0.677658542157628
496,2,363588,-0.058052833049467,0.165187164261065,0.725470419488532
497,2,363888,-0.0534701839710814,0.16377351943318,0.744248212508205
498,2,363954,-0.0223409429342789,0.163143088443064,0.891155668078615
499,2,364199,-0.047555510680268,0.162906105746635,0.770519458835017
500,2,365863,-0.0883422228465524,0.166782967389549,0.59666420508502
501,2,365981,-0.111931166648276,0.166103847415013,0.500839684109584
502,2,366047,-0.0590138548653028,0.163186971801569,0.717842385477946
503,2,366936,-0.0468574621278823,0.165076657862557,0.776689648009233
504,2,369530,-0.141326522583075,0.162772636962594,0.38585012721305
505,2,369788,0.297812952090897,0.46533784873366,0.522592326978761
506,2,369931,-0.0835287699048831,0.164003931042674,0.610853480043726
507,2,371033,-0.178332492516142,0.163353094413371,0.275709745057401
508,2,372919,-0.10188626894722,0.162831634970852,0.531905932911502
509,2,373518,-0.0317689713771123,0.16282061937571,0.845414085894353
510,2,376157,-0.150497523788356,0.162992049986407,0.356459322942075
511,2,376172,-0.144966066855649,0.164187176223635,0.377874037787133
512,2,381364,-0.164617239018346,0.169885188200118,0.333213056751333
513,2,381368,-0.175930235359389,0.172004197724705,0.307090908065884
514,2,381433,-0.113362361873445,0.164138793895726,0.490239757323829
515,2,381922,-0.0555852333904353,0.165498928747183,0.737172502029665
516,2,382146,-0.0510908921206732,0.163012513850366,0.754148982247551
517,2,384206,-0.0158032661468473,0.163540542040938,0.923073400846559
518,2,384955,-0.058287676700375,0.163148928774283,0.721105660649325
519,2,386207,-0.29752755332211,0.236594048210601,0.209387821423435
520,2,387301,-0.026422712557876,0.164003021255479,0.872098037058268
521,2,388313,-0.0408060370678944,0.163020726108504,0.802491727111397
522,2,389425,-0.0399365102201603,0.271074233817711,0.882958157613913
523,2,389428,0.0226894257753028,0.271079877628544,0.933342284413156
524,2,390138,-0.0769522875874107,0.163491410029779,0.638159311701598
525,2,391233,0.00766376303970467,0.164451122879482,0.962856733539243
526,2,391319,0.028560058907885,0.168446724902937,0.865461556665553
527,2,393340,-3.04441821376359,2.17029020190021,0.161564287648204
528,2,395042,-0.16977716495872,0.363879255059898,0.641091392190139
529,2,395228,-0.156044123830131,0.169580764536679,0.35810925644757
530,2,395606,-0.202784185809259,0.163140561147162,0.214691749586737
531,2,395726,-0.204113135294166,0.163075983156093,0.211528246627336
532,2,395853,-0.188937258276099,0.163594108616981,0.248906506629103
533,2,396484,-0.169821940894997,0.162927895699763,0.297979674674611
534,2,396705,-0.188275096276508,0.162791530936423,0.248241978083858
535,2,398759,-0.128560072730272,0.16429068482093,0.434436050712535
536,2,400386,-0.160320080762101,0.163292600134693,0.326872590548913
537,2,400847,-0.170549373589298,0.163112406199949,0.296463908852093
538,2,401130,-0.131702616673914,0.16471272683578,0.424486212425028
539,2,401143,-0.1280836764667,0.164393721797618,0.43642658627073
540,2,401979,-0.0536466813074041,0.164408323687221,0.74438962423146
541,2,403598,-0.0704837596820724,0.163519191780299,0.66670039137562
542,2,404844,-0.0563864053056341,0.165362097140566,0.733315864802586
543,2,405100,-0.0826205997254095,0.16381639083595,0.614330947047201
544,2,405576,-0.0199921276388824,0.198525974786825,0.919843534625943
545,2,405578,-0.173753003338154,0.261820125367803,0.507357113647027
546,2,405579,0.0398214970573294,0.202746659659334,0.844402195324765
547,2,405730,-0.110664500815492,0.328747387259018,0.736599840439898
548,2,406181,-0.0693627008755017,0.163939945211754,0.672481233116163
549,2,406688,-0.0454174086700688,0.163017271390744,0.780711193738091
550,2,407621,-0.094925958363548,0.164294666716673,0.563781898996527
551,2,409016,-0.0785337159784626,0.165965829417084,0.636368620167596
552,2,410647,-0.11777234472668,0.163478532108744,0.471746443640704
553,2,418057,0.00696021798092994,0.187171724764514,0.970357507355148
554,2,419803,-0.13004823958944,0.164601877859305,0.430012926108755
555,2,419943,-0.0820525180245517,0.1656623574529,0.620696746463551
556,2,422349,-0.196375660322574,0.163353236522817,0.230109874504765
557,2,425467,-0.114051748959456,0.162986659360025,0.484537289064165
558,2,427842,-0.265908730042737,0.325500277079787,0.414523296636398
559,2,427869,-0.308983071161428,0.324745688327166,0.342021070458659
560,2,429095,-0.13492814723476,0.163908240740155,0.410953909736284
561,2,431266,-0.102175675653941,0.164064757740954,0.5338335124514
562,2,431446,-0.0653571656276647,0.164781154042429,0.69187991887772
563,2,432524,-0.0379718062512541,0.163222790407162,0.816177421966049
564,2,434090,-0.127155901102861,0.164600295079904,0.440327440463256
565,2,441927,-0.165167721610163,0.162738679936526,0.310836216520829
566,2,446471,-0.214144911363826,0.164579662747257,0.194051414213837
567,2,449325,-0.228090681687523,0.163559127381638,0.164029853240071
568,2,449537,-0.283222221820242,0.17017536291127,0.0969405924597339
569,2,450017,-0.293286218203232,0.162350937029973,0.0716924837349393
570,2,451779,-0.402758552172419,0.162298572485356,0.0135445272227405
571,2,451784,-0.395262669613469,0.162945968563709,0.015778367049449
572,2,453525,-0.459137884856265,0.162522912551338,0.00499579131058958
573,2,453768,-0.447362099403487,0.16283515090026,0.00631651232357474
574,2,454027,-0.433286217942872,0.16224990157827,0.00792457231362187
575,2,455029,-0.450717836295351,0.162202711133749,0.00574905417614312
576,2,455247,-0.48118098006252,0.161418377308132,0.00307285713302117
577,2,455272,-0.876106476657544,0.322318614691451,0.00688899169418283
578,2,455272,-0.430098423064484,0.371608997243863,0.247893530615405
579,2,455756,-0.359933211849909,0.174539249394941,0.0399209539770879
580,2,457024,-0.47616030640346,0.162676119248623,0.00364378674045492
581,2,457298,-0.474732305487496,0.163169439262844,0.00385019810426813
582,2,460202,-0.510508634375693,0.163243074806081,0.00191080933266451
583,2,460262,-0.909784485576926,0.933826839398135,0.330597601333751
584,2,460263,-0.174053529792978,0.657810068761304,0.791475573132406
585,2,464079,0.951764835194801,0.555188047502118,0.0873494229550502
586,2,464424,-0.484502112636022,0.162599611129555,0.00308491796847874
587,2,465824,-0.366809946556466,0.165099936385095,0.0269341608546007
588,2,470145,-0.374760016048259,0.16266223251017,0.0218076632927096
589,2,470686,-0.33310859368528,0.162818802998221,0.0415082967181772
590,2,471144,-0.340246659955498,0.163061645853939,0.037640248494953
591,2,471830,-0.368312758154485,0.162418617698877,0.0239528964205965
592,2,472403,-0.374348506440336,0.162526638295975,0.0218423251309015
593,2,473668,-0.418386297742089,0.163311974294842,0.0108251975828015
594,2,473888,-0.401214461734521,0.162300195602652,0.013904862509412
595,2,474138,-0.433118066157263,0.164277062293342,0.0087463530840858
596,2,474141,-0.433118066157263,0.164277062293342,0.0087463530840858
597,2,475703,-0.381838901122751,0.162251430390831,0.0191515919992464
598,2,476732,-0.491151196132381,0.161061716213038,0.00246571270203866
599,2,477089,-0.483430736029542,0.182244641522276,0.008346959260084
600,2,477272,-0.472800941986588,0.161762473379855,0.00369250772924984
601,2,477273,-0.472800941986588,0.161762473379855,0.00369250772924984
602,2,477508,-0.270722691214662,0.179288377853453,0.131941918031781
603,2,479414,-0.246697457981494,0.168846530329941,0.144884362439933
604,2,480275,-0.286867113644164,0.163068012675172,0.0794120694063763
605,2,480340,-0.266394631581708,0.165702163768433,0.10880118241241
606,2,481293,-0.244381371387237,0.172134113425068,0.156573179935905
607,2,481312,-0.277416398493116,0.165850396989561,0.0952742050917825
608,2,483628,-0.29774610790118,0.163690263297267,0.0697646101404939
609,2,484021,-0.269005639030786,0.162781736418547,0.0993107400049943
610,2,484651,-0.341655164751284,0.16538074730293,0.0395699855204228
611,2,485249,-0.279392494000865,0.163479924814797,0.0883238669491812
612,2,485603,-0.272462072617997,0.162523681395109,0.0945363260975678
613,2,486033,-0.295277349555269,0.163147676394806,0.0711650739311849
614,2,486970,0.396170441547521,0.417779898763807,0.343637938526089
615,2,488757,-0.250905883983509,0.163984193872771,0.126897139228463
616,2,490612,-0.141084673315264,0.163571111427302,0.388982585146594
617,2,491316,-0.0923140293813001,0.166304916370218,0.579185354336709
618,2,495558,0.00899985786518043,0.167918148200704,0.957286808014573
619,2,495559,0.0241412754318879,0.167766270226336,0.885662917150991
620,2,498324,-0.00897133014768614,0.16774524030444,0.957378224381598
621,2,498889,-0.00572136489807962,0.171228274191615,0.973363594377507
622,2,499266,-0.03374387463948,0.172295146884972,0.844840853721322
623,2,499294,-0.131612080636433,0.177583594382953,0.459108883007917
624,2,499384,-0.0686280027796997,0.193781387186723,0.72343666616437
625,2,500276,0.0210175161160611,0.167553018248913,0.900248210334625
626,2,500320,0.0130065934236547,0.16728042047845,0.93806840165515
627,2,500677,0.0336303468922081,0.167368412186833,0.840864307160665
628,2,501170,0.0374298785468887,0.166692489850314,0.822463575759623
629,2,501746,-0.00300487535004357,0.165748262907847,0.985546064682345
630,2,505207,-0.0721742837207473,0.172038445182635,0.675088299405316
631,2,505430,-0.232084794848534,0.36614339446216,0.526580659262785
632,2,507274,-0.0717155399625602,0.171069641265727,0.675311518556404
633,2,507491,-0.0607310854304854,0.171086157255211,0.722821285153035
634,2,510017,-0.082601899710901,0.170283048601544,0.627916333887829
635,2,510140,-0.0631926385339194,0.170070403087032,0.710437796900248
636,2,517548,-0.0676265567494256,0.172437570959348,0.695161936391305
637,2,517869,-0.0803787903258839,0.172783376244464,0.64207523404527
638,2,518106,-0.0609747969803829,0.173356684393448,0.725250405062755
639,2,518133,-0.0859353327009427,0.17315486230439,0.619997455342919
640,2,518385,-0.0880098764249557,0.172411510479593,0.610045453706512
641,2,518844,-0.0787140348045592,0.172424242567066,0.648301355875428
642,2,523217,-0.0793153793225809,0.173799562127673,0.648410903381356
643,2,524731,-0.0574067170396402,0.1721588657596,0.738991097881474
644,2,528468,-0.0822197573502841,0.170164609036843,0.629269053466766
645,2,528729,0.344736949775239,0.261415150495799,0.188113073632653
646,2,530047,-0.0732975406131582,0.169538656233224,0.665761740664369
647,2,533672,0.0877046346757506,0.171425350435958,0.609236884372767
648,2,538868,0.276079482779576,0.170002112153586,0.105273333188082
649,2,538990,0.273205564226658,0.17508938732053,0.119566707704143
650,2,541028,0.0451476798118451,0.199896860871311,0.821445007088669
651,2,541047,0.0307372756821609,0.342480057262547,0.92853749974434
652,2,541054,0.0130159888311256,0.428791995223356,0.975801073190555
653,2,542505,0.351268269018381,0.168270316093365,0.0375574660064023
654,2,544518,0.350577043715059,0.165482418840757,0.0348295963981598
655,2,544904,0.334843681028156,0.167180345760042,0.0459534266673201
656,2,544912,0.3321896856562,0.166904767119531,0.0473293527620257
657,2,544962,0.33229369386703,0.16604549894829,0.0461337228657007
658,2,552681,0.305031889254567,0.165024817791318,0.0653806454906512
659,2,553512,-0.412536580335759,0.27043586656089,0.128042142825175
660,2,553949,0.285722837633142,0.163754940519011,0.0818865191127588
661,2,555320,0.231767999141821,0.164449123567177,0.159609113372928
662,2,555633,0.201070508364431,0.164283581492222,0.221797423457566
663,2,556553,0.19758018048176,0.164766936002884,0.231274152194393
664,2,557658,0.11565621875256,0.164308591436338,0.481961373723265
665,2,558703,0.139554226126914,0.163712223789922,0.394550009219335
666,2,559798,0.415565135013002,0.347713579677399,0.232836072749677
667,2,562919,0.712072693250639,0.352530595478828,0.0441499527174783
668,2,564751,0.356156070329402,0.35129981052095,0.311361270609501
