SNP,Chr,Pos,Effect,SE,FMP45_MID2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
419,2,268086,-0.00433160916456488,0.0563333217458874,0.938752637281208
420,2,274614,-0.00259679834618304,0.0559913602262167,0.963034755347614
421,2,274729,-0.00698845085530064,0.0562965528296975,0.901277940803473
422,2,275746,-0.010962933456417,0.0562701803296539,0.845640701525087
423,2,277029,-0.00949988838999433,0.0560094202859969,0.865412180935303
424,2,277741,-0.00470482802260958,0.0560331325585516,0.933131769486415
425,2,278218,0.00379021069142627,0.0559321221345212,0.946011492309646
426,2,278379,0.00989481241270213,0.0573142524487993,0.863032253895954
427,2,279910,-0.00521137231527324,0.0559121577717154,0.925792447465312
428,2,280616,-0.0359894200939062,0.0583249631965305,0.537599513784652
429,2,283431,-0.00536429431676377,0.0567310259746681,0.924720653664216
430,2,283573,-0.0135851140159656,0.0560465485701549,0.808618870314754
431,2,286762,-0.00319122235637348,0.0561944307175532,0.954745451590072
432,2,287187,0.00970970132696986,0.0559300983832385,0.862276020430675
433,2,288379,0.0164643390742136,0.0555016975514942,0.766911489405345
434,2,294941,-0.0245972267537316,0.0555263893149106,0.658049629114605
435,2,296073,0.022913015905387,0.0570657989113679,0.688280843290949
436,2,296082,0.0145895504713981,0.0574939582747436,0.799830276049226
437,2,296198,-0.069738663189792,0.115166348406978,0.545204575484763
438,2,296313,0.00416648647423579,0.0674639997785309,0.95078997432868
439,2,297610,0.00329162828897775,0.0558226694614751,0.953012715324692
440,2,299553,-0.0763986921009208,0.103450587670804,0.46069883198761
441,2,299680,-0.00743260625127978,0.0556496260900814,0.893826025069991
442,2,299708,-0.00442949630711437,0.0557679160736746,0.936737743492338
443,2,299759,-0.00170730275681524,0.0555793933874822,0.975511581589349
444,2,300111,0.00621708017608755,0.0559668227270061,0.911611995400067
445,2,300931,-0.035836310256439,0.122719344029452,0.770444075390495
446,2,301710,-0.00233745498444732,0.0555942332443423,0.966486661281976
447,2,303446,0.00574267308632835,0.0559437131311987,0.918298323228719
448,2,303854,0.0173376863794165,0.0559476669027297,0.756826599178746
449,2,304472,-0.000754351251536001,0.055482427523809,0.989159801609673
450,2,304691,-0.0120447473722771,0.0563776623754918,0.830948052503242
451,2,308097,0.000164868349924796,0.0557870157343008,0.997643670527476
452,2,308989,-0.0681404758544545,0.0600653160479754,0.257379940690717
453,2,309402,-0.0186905914869322,0.0554386775108983,0.736211786546816
454,2,310030,-0.00814282863720489,0.0557574360028219,0.883972991409325
455,2,310113,-0.0130649561432795,0.0555992359719726,0.814357048517577
456,2,310972,-0.0339422039855762,0.055658709320532,0.542368514222463
457,2,312659,-0.000849429145643787,0.0554719647807229,0.987791309682627
458,2,316657,-0.0879846593611744,0.0641923699622624,0.171357961743665
459,2,316693,-0.0696314189521043,0.111102397936654,0.531240079176507
460,2,318265,-0.0111997612333347,0.056189713979515,0.842126813558079
461,2,318379,-0.00403294943772015,0.0563589540722501,0.942993972394097
462,2,321266,0.0348557201831435,0.0559513770531551,0.533710119188544
463,2,322957,0.0403906183541115,0.0554407777759941,0.466768390109371
464,2,325221,0.0201375042614929,0.0557767193574822,0.71828715739628
465,2,332691,0.0808419051019231,0.0561907502257272,0.151120197513844
466,2,333006,0.0699558752139658,0.056121195610237,0.213402153210635
467,2,333887,0.0439820816014716,0.0578132798480928,0.447307765256372
468,2,335046,0.0526982852577279,0.0556102792425651,0.343963210179179
469,2,335049,0.0469558128902532,0.0558618758108026,0.401157900187543
470,2,335995,0.0409297329826425,0.0555591369105481,0.461801594172692
471,2,336060,0.0366998232954076,0.0554925902815124,0.508821634300505
472,2,338292,0.043821558680588,0.0554744527455662,0.430092388482302
473,2,339568,0.051750591247176,0.0555388354410182,0.352081343813697
474,2,340466,0.049259996629331,0.0560272421176897,0.379882766990033
475,2,342440,-0.0117862234107151,0.0988844676761958,0.905191158430188
476,2,342440,0.522076045826912,0.21284038901711,0.0146541266812843
477,2,344347,0.00120708746173548,0.0624378686059692,0.984586685913198
478,2,348480,-0.010931390506686,0.0555212882585325,0.844029689467396
479,2,350086,-0.0131889498327332,0.0555225208375164,0.812373879268994
480,2,351083,0.000109099560958371,0.0562445738576995,0.998453412174974
481,2,351335,-0.00922492139603664,0.0556101943187628,0.868342074615379
482,2,351417,-0.0183996058357761,0.0555949596462892,0.740872451583473
483,2,351450,-0.0213431718559244,0.0556535216779717,0.701579315612542
484,2,352302,-0.00985572677283214,0.0561023216966438,0.860650686354869
485,2,352469,0.0049579907198193,0.0555368212874196,0.928914834225487
486,2,352562,0.00359305175693438,0.0557641027586419,0.948661878742332
487,2,352944,0.00679658791729909,0.055602407595253,0.902782072213561
488,2,353536,0.0227284436219336,0.0582805572248568,0.696784100796997
489,2,353595,0.109857234906972,0.113133960818457,0.33219485051705
490,2,355266,-0.0121875712010557,0.0555998004139409,0.826619613815689
491,2,358277,0.00146104310551182,0.055612307443241,0.979055282669642
492,2,358926,-0.00516089361656716,0.0556935145825665,0.926221499442732
493,2,358948,-0.0133358699035971,0.055707315329612,0.810940786404071
494,2,359515,0.00315388510039276,0.0556279184815513,0.954819371492961
495,2,363190,0.0325103760349002,0.0561458503825146,0.562935288128949
496,2,363588,0.0467696008962729,0.0563391530206833,0.407018526324626
497,2,363888,0.0388383922454986,0.0558719417123786,0.487429699117636
498,2,363954,0.0540500358090189,0.0556136642201174,0.331773685841779
499,2,364199,0.0487059542035233,0.0555519079310199,0.381210703606889
500,2,365863,0.0463039903506786,0.0568982308846836,0.416306017524215
501,2,365981,0.0401389270660771,0.0566933702317545,0.479412238257792
502,2,366047,0.0566035220244186,0.0556303192725643,0.309615288414364
503,2,366936,0.0259700167371999,0.0563360126145502,0.645093764088226
504,2,369530,0.0774987782061244,0.0554662226115316,0.16322361221903
505,2,369788,0.0625260849171527,0.158893641819837,0.694181112890861
506,2,369931,0.040518686849756,0.0559594010626594,0.469500556083126
507,2,371033,0.0967451858157895,0.0556144007640652,0.0828060442063278
508,2,372919,0.0624381177635812,0.0555116596375625,0.261448679623455
509,2,373518,0.0770395968261234,0.0554280065830362,0.165433956672445
510,2,376157,0.0697355313415896,0.0555783319241536,0.210408643695368
511,2,376172,0.0669749272313274,0.055991414277566,0.232435297164779
512,2,381364,0.00446738129249896,0.0580644423730188,0.93871619250184
513,2,381368,0.0086782773147564,0.0587962741569809,0.882743430952041
514,2,381433,0.00991401170476541,0.0560617679651932,0.859734804460236
515,2,381922,0.0201071699631208,0.0564895619711201,0.722094473949042
516,2,382146,0.027630489724043,0.0556302774958599,0.619723336725226
517,2,384206,0.0192661110559456,0.0558135253260581,0.730159279819971
518,2,384955,0.0426089877075459,0.0556524132130847,0.444409909105407
519,2,386207,-0.00832647535840092,0.0809374470162847,0.918120247944053
520,2,387301,0.0355218020867198,0.0559501903264037,0.525916266317242
521,2,388313,0.0308583857155205,0.0556254702574316,0.579415070609194
522,2,389425,-0.0814454790299326,0.0924285280461791,0.378824014157628
523,2,389428,-0.0913073694954507,0.0924024162944544,0.323756428255842
524,2,390138,0.029303498824637,0.0558011519188907,0.599814518691753
525,2,391233,0.0340555639624532,0.0561039195307121,0.5442353982815
526,2,391319,0.0352154409607073,0.057468644652812,0.540418624541528
527,2,393340,-0.272747932431544,0.742717292428576,0.713667656691847
528,2,395042,-0.0416538484860842,0.124223447632442,0.737587491776094
529,2,395228,-0.0992661630226141,0.0577119916405727,0.0863040391756169
530,2,395606,-0.079910420414152,0.0556451025700613,0.151867190619459
531,2,395726,-0.072383754791703,0.0556538290342303,0.194241464487645
532,2,395853,-0.0670181699573184,0.0558320594615435,0.23080725500843
533,2,396484,-0.06630233333599,0.0555866978062696,0.233759255973195
534,2,396705,-0.0749306886300689,0.0555286850300255,0.178071703467383
535,2,398759,-0.0460209123635401,0.0560733995644794,0.412356086335362
536,2,400386,-0.0741860488259362,0.0556737790142165,0.183551096020531
537,2,400847,-0.0798812566201431,0.0555998957815426,0.151684411253488
538,2,401130,-0.0952064945180667,0.0560445878459786,0.090244873789514
539,2,401143,-0.0740500261588212,0.0560231884459908,0.187099161221158
540,2,401979,-0.0899461516722473,0.0559223318424876,0.108638929056155
541,2,403598,-0.0949442090019275,0.0556004341621251,0.0885867912769451
542,2,404844,-0.097188893747871,0.0562157679817406,0.0847094345842744
543,2,405100,-0.0876183977550793,0.0557417693545668,0.116878290906932
544,2,405576,-0.0568436267449273,0.0676973799179086,0.401660356626167
545,2,405578,-0.0970999411298372,0.0892747911089649,0.27749065101202
546,2,405579,-0.0782786448579755,0.0690829092287324,0.25793640382753
547,2,405730,-0.114931388223403,0.112064356978595,0.305790078664258
548,2,406181,-0.0633806079546584,0.0558709753648518,0.257392242384393
549,2,406688,-0.0824964808396303,0.0554762200265785,0.137891549159809
550,2,407621,-0.071637723440607,0.0559764170950947,0.201461558285944
551,2,409016,-0.085293447644345,0.0564858744969564,0.131938998284025
552,2,410647,-0.0632385603319748,0.0557405158171622,0.257347573074857
553,2,418057,-0.103312388950198,0.063651420676427,0.105461465558621
554,2,419803,-0.0568984500338451,0.0561525283157799,0.311618616940656
555,2,419943,-0.0776412662492417,0.0564149537249503,0.169615625233523
556,2,422349,-0.060389019108374,0.0557797636292755,0.279710272429395
557,2,425467,-0.0749244591823592,0.0555287088418548,0.178107871821017
558,2,427842,-0.11275652440374,0.111047750220843,0.310616470140702
559,2,427869,-0.0828958410285807,0.110901572392491,0.455276204827621
560,2,429095,-0.0778067288253813,0.0558480603072976,0.164440246875996
561,2,431266,-0.0835629623921328,0.0558550996992003,0.135529732906398
562,2,431446,-0.0879998560123305,0.0560628911726795,0.117389394299852
563,2,432524,-0.0483779291297623,0.0556584881729646,0.38533255589472
564,2,434090,-0.0718506988964212,0.0561012181792352,0.201128180172964
565,2,441927,-0.0631892203809628,0.0555277306787077,0.255902306427038
566,2,446471,-0.0218667441799457,0.0562994203254441,0.697953535140029
567,2,449325,0.00398179785451619,0.0559817236524693,0.943337160413319
568,2,449537,-0.0164842503253885,0.0583077556214686,0.777563998832012
569,2,450017,-0.00905531593531833,0.0556696324352397,0.870877894260996
570,2,451779,-0.0261583838518339,0.0558620685404584,0.639882402245569
571,2,451784,-0.0370904001766364,0.0560461433070021,0.508541886573628
572,2,453525,-0.0163774025801486,0.0560916920401217,0.770476835027957
573,2,453768,-0.0163523683492126,0.0561657647393814,0.771111598172947
574,2,454027,-0.0146536222420299,0.0559328551938605,0.793485081954304
575,2,455029,0.0112034011681419,0.0559646242918703,0.841449458917878
576,2,455247,0.0255303072704756,0.0557704648741556,0.647395961668387
577,2,455272,-0.0159293003038758,0.111160960929703,0.886135484406908
578,2,455272,-0.012936606128488,0.12708195250934,0.918975326392788
579,2,455756,0.000927628169744121,0.0599342236573996,0.987660028854128
580,2,457024,0.0119233500762949,0.0561933687302581,0.832085725992522
581,2,457298,0.0274697543649336,0.0563403952631318,0.626158770493651
582,2,460202,0.027291394532157,0.0564685941544159,0.629180821926169
583,2,460262,0.154640745188324,0.31907043479677,0.62821798548015
584,2,460263,-0.0760727863354083,0.224519741427648,0.73494340882145
585,2,464079,0.165579763495144,0.190088469491288,0.384309657504897
586,2,464424,0.0904571404867611,0.0559880614310279,0.107063252339808
587,2,465824,0.0711461138693933,0.0566206447181689,0.209751067067909
588,2,470145,0.101077185919001,0.0556789941000617,0.0703176618552164
589,2,470686,0.0928151285341013,0.05568567693919,0.0964474203101026
590,2,471144,0.0926438846008916,0.0557834323308481,0.0976459877469867
591,2,471830,0.0819322784104202,0.0556710669716519,0.141987159088442
592,2,472403,0.0980089030194518,0.0556474773879084,0.0790624724705987
593,2,473668,0.0731703333418269,0.0561250663123684,0.193184937419503
594,2,473888,0.0698375922361386,0.0557525253662427,0.211167585096332
595,2,474138,0.0676476288856553,0.056508418396881,0.232061219422692
596,2,474141,0.0676476288856553,0.056508418396881,0.232061219422692
597,2,475703,0.0849379343422806,0.0556315700905609,0.127707780003028
598,2,476732,0.0808512123588667,0.0555290210882437,0.146276652352723
599,2,477089,0.055383444927612,0.0627543253311008,0.378083356180612
600,2,477272,0.082968066877142,0.0557046546642402,0.137267607113225
601,2,477273,0.082968066877142,0.0557046546642402,0.137267607113225
602,2,477508,0.119275409871371,0.0610657219667687,0.0515820487528821
603,2,479414,0.109197840984969,0.057514417176796,0.0584301419681737
604,2,480275,0.121974554631371,0.0555261379794742,0.0286911082028751
605,2,480340,0.129868986568578,0.0563443214075506,0.0217508326578921
606,2,481293,0.0943137188370114,0.0587087874203774,0.109065491714219
607,2,481312,0.106748626013612,0.0565498421948778,0.0598874874047937
608,2,483628,0.126084138148765,0.0557319723789087,0.0242843880508039
609,2,484021,0.105287164201121,0.0554954945457267,0.0586147889312211
610,2,484651,0.0924395296302554,0.0565770280715851,0.103177575965694
611,2,485249,0.087281737720093,0.0558389859513802,0.118925852573663
612,2,485603,0.0885755851145563,0.0554956284126924,0.111365257397204
613,2,486033,0.0893984967708387,0.0557431788724949,0.109662002324942
614,2,486970,0.169779021093103,0.14249843031495,0.234279439806584
615,2,488757,0.0721897517305944,0.0560273472880483,0.198425038449705
616,2,490612,0.116159223208039,0.055548445385881,0.0372306000889676
617,2,491316,0.0845549699201528,0.0566119548355591,0.136176456061335
618,2,495558,-0.0312189821691562,0.0572925816725181,0.586163326098906
619,2,495559,-0.0349841692464831,0.0572359970859718,0.541442908934211
620,2,498324,-0.0266906117109942,0.0572400254947659,0.641293545255823
621,2,498889,-0.030571320911197,0.0584237407436962,0.601115516368733
622,2,499266,-0.0316604041855502,0.0587895136194089,0.590544902373513
623,2,499294,-0.0333615352288146,0.0606367471593599,0.582539246913623
624,2,499384,-0.0146522468809537,0.0661516355748078,0.824835215388061
625,2,500276,-0.0130624108037026,0.0571888557367985,0.819461073015219
626,2,500320,-0.0123984448956869,0.0570954351755223,0.828214566685654
627,2,500677,-0.0165875010257228,0.0571252395143492,0.771703092689603
628,2,501170,-0.0255330094438165,0.0568859108060774,0.653818216719218
629,2,501746,0.00679010710177486,0.0565746517793551,0.904535340266692
630,2,505207,0.0386661490019484,0.0587014160122765,0.510523014880943
631,2,505430,0.0726206202697899,0.124989122634052,0.561600760321664
632,2,507274,0.0149367418761395,0.0584012783972964,0.798284720633366
633,2,507491,0.0300501940642548,0.0583863122005009,0.607099619577065
634,2,510017,0.00973458992272391,0.0581407241678751,0.867126399385117
635,2,510140,0.0140287613479075,0.0580576298257249,0.809203223949485
636,2,517548,0.0505524398201527,0.0588103824424532,0.390601990851878
637,2,517869,0.0540853757420987,0.0589249153969126,0.359313949369334
638,2,518106,0.049244086986852,0.059125107298285,0.40547586485382
639,2,518133,0.0370166718111213,0.0590916964819911,0.531439357652411
640,2,518385,0.0456600091467063,0.0588217183263598,0.438124679658637
641,2,518844,0.0608078352971881,0.0587828702247615,0.301634817521228
642,2,523217,0.0477329266492064,0.0592870630842616,0.421295047331336
643,2,524731,0.0674923963629366,0.0586633174685058,0.250715009744838
644,2,528468,0.0380005274897983,0.0580672259603592,0.513265470025668
645,2,528729,-0.00693205226060112,0.0894490585249369,0.938271919486178
646,2,530047,0.031698124261369,0.0578603030778689,0.584148768312413
647,2,533672,0.00215645919604401,0.0585351495403692,0.970633073731961
648,2,538868,-0.055033007446797,0.0581704328295299,0.344762593683908
649,2,538990,-0.0211986763659161,0.0599593773744121,0.723886724869278
650,2,541028,0.0510036294438319,0.0681828215765583,0.454932749450314
651,2,541047,0.010546299349258,0.116900615687599,0.928166781438437
652,2,541054,0.00775947553296419,0.146361573497005,0.957749310063446
653,2,542505,0.00191481075789701,0.0577899941993839,0.973586496444526
654,2,544518,0.0378985644848033,0.0568071827020764,0.505116087931093
