Chromosome_Name,strand,feature_type,gene_class,husinga_classification,systematic_id,common_name,Experiment_ID,Experiment_Start,Experiment_End,Experiment_Length
CHR13,+,02_STM,02c_STM_HS,SAGA-dominated,YMR315W,nan,ST2706,902713.0,903962.0,1249.0
CHR10,+,02_STM,02c_STM_HS,TFIID-dominated,YJL133W,MRS3,ST1744,160442.0,161691.0,1249.0
CHR4,+,02_STM,02c_STM_HS,TFIID-dominated,YDR353W,TRR1,ST0688,1183235.0,1184492.0,1257.0
CHR16,+,02_STM,02b_STM_YPD,TFIID-dominated,YPL239W,YAR1,ST3349,99000.0,100265.0,1265.0
CHR5,+,02_STM,02c_STM_HS,TFIID-dominated,YEL024W,RIP1,ST0834,107160.0,108425.0,1265.0
CHR4,+,02_STM,02b_STM_YPD,SAGA-dominated,YDR171W,HSP42,ST0582,806558.0,807831.0,1273.0
CHR4,+,02_STM,02c_STM_HS,TFIID-dominated,YDR158W,HOM2,ST0571,770342.0,771615.0,1273.0
CHR6,+,02_STM,02c_STM_HS,TFIID-dominated,YFL030W,AGX1,ST0987,76730.0,78003.0,1273.0
CHR15,+,02_STM,02b_STM_YPD,TFIID-dominated,YOR101W,RAS1,ST3150,515168.0,516449.0,1281.0
CHR9,+,02_STM,02c_STM_HS,TFIID-dominated,YIR018W,YAP5,ST1680,384603.0,385884.0,1281.0
CHR7,+,02_STM,02b_STM_YPD,SAGA-dominated,YGL209W,MIG2,ST1071,95814.0,97103.0,1289.0
CHR12,+,02_STM,02b_STM_YPD,SAGA-dominated,YLR257W,nan,ST2303,658614.0,659903.0,1289.0
CHR15,+,02_STM,02b_STM_YPD,SAGA-dominated,YOR084W,LPX1,ST3140,480551.0,481840.0,1289.0
CHR2,+,02_STM,02b_STM_YPD,TFIID-dominated,YBR151W,APD1,ST0188,544885.0,546174.0,1289.0
CHR8,+,02_STM,02b_STM_YPD,TFIID-dominated,YHR142W,CHS7,ST1511,383278.0,384567.0,1289.0
CHR13,+,02_STM,02b_STM_YPD,TFIID-dominated,YMR206W,nan,ST2645,675721.0,677010.0,1289.0
CHR11,+,02_STM,02b_STM_YPD,SAGA-dominated,YKR080W,MTD1,ST2102,590233.0,591530.0,1297.0
CHR16,+,02_STM,02b_STM_YPD,SAGA-dominated,YPL024W,RMI1,ST3489,503052.0,504349.0,1297.0
CHR13,+,02_STM,02b_STM_YPD,TFIID-dominated,YML131W,nan,ST2417,10151.0,11448.0,1297.0
CHR1,+,02_STM,02c_STM_HS,SAGA-dominated,YAL060W,BDH1,ST0005,35095.0,36392.0,1297.0
CHR7,+,02_STM,02b_STM_YPD,SAGA-dominated,YGR060W,ERG25,ST1241,610502.0,611807.0,1305.0
CHR12,+,02_STM,02b_STM_YPD,TFIID-dominated,YLR220W,CCC1,ST2282,576614.0,577919.0,1305.0
CHR2,+,02_STM,02b_STM_YPD,SAGA-dominated,YBR085W,AAC3,ST0153,415876.0,417189.0,1313.0
CHR1,+,02_STM,02a_RSTM,TFIID-dominated,YAL003W,EFB1,ST0034,142124.0,143437.0,1313.0
CHR11,+,02_STM,02b_STM_YPD,TFIID-dominated,YKL216W,URA1,ST1916,25143.0,26456.0,1313.0
CHR14,+,02_STM,02b_STM_YPD,TFIID-dominated,YNL006W,LST8,ST2915,620025.0,621338.0,1313.0
CHR4,+,02_STM,02b_STM_YPD,TFIID-dominated,YDR044W,HEM13,ST0514,546412.0,547733.0,1321.0
CHR15,+,02_STM,02b_STM_YPD,TFIID-dominated,YOR184W,SER1,imputed,679287.0,680614.0,1327.0
CHR12,+,02_STM,02a_RSTM,SAGA-dominated,YLR438W,CAR2,ST2401,1012458.0,1013787.0,1329.0
CHR13,+,02_STM,02b_STM_YPD,TFIID-dominated,YMR017W,SPO20,imputed,307419.0,308752.0,1333.0
CHR4,+,02_STM,02c_STM_HS,TFIID-dominated,YDR265W,PEX10,ST0635,998640.0,999977.0,1337.0
CHR14,+,02_STM,02c_STM_HS,TFIID-dominated,YNR034W,SOL1,ST2942,690217.0,691554.0,1337.0
CHR2,+,02_STM,02b_STM_YPD,TFIID-dominated,YBL032W,HEK2,ST0079,160099.0,161444.0,1345.0
CHR4,+,02_STM,02b_STM_YPD,TFIID-dominated,YDL129W,nan,ST0418,230896.0,232241.0,1345.0
CHR4,+,02_STM,02b_STM_YPD,SAGA-dominated,YDL182W,LYS20,ST0386,133407.0,134760.0,1353.0
CHR9,+,02_STM,02c_STM_HS,TFIID-dominated,YIL050W,PCL7,ST1632,258537.0,259890.0,1353.0
CHR16,+,02_STM,02b_STM_YPD,TFIID-dominated,YPR127W,nan,ST3582,789910.0,791279.0,1369.0
CHR14,+,02_STM,02c_STM_HS,TFIID-dominated,YNL234W,nan,ST2765,210177.0,211546.0,1369.0
CHR15,+,02_STM,02c_STM_HS,SAGA-dominated,YOR303W,CPA1,imputed,882829.0,884204.0,1375.0
CHR11,+,02_STM,02c_STM_HS,SAGA-dominated,YKL085W,MDH1,ST1996,278998.0,280375.0,1377.0
CHR4,+,02_STM,02c_STM_HS,TFIID-dominated,YDL168W,SFA1,ST0394,159535.0,160912.0,1377.0
CHR3,+,02_STM,02b_STM_YPD,SAGA-dominated,YCR012W,PGK1,ST0308,137675.0,139060.0,1385.0
CHR12,+,02_STM,02b_STM_YPD,SAGA-dominated,YLR056W,ERG3,ST2181,253783.0,255168.0,1385.0
CHR4,+,02_STM,02a_RSTM,TFIID-dominated,YDR077W,SED1,ST0533,600749.0,602134.0,1385.0
CHR1,+,02_STM,02c_STM_HS,TFIID-dominated,YAL012W,CYS3,ST0029,130699.0,132084.0,1385.0
CHR11,+,02_STM,02b_STM_YPD,TFIID-dominated,YKL120W,OAC1,ST1974,217181.0,218574.0,1393.0
CHR15,+,02_STM,02b_STM_YPD,TFIID-dominated,YOR183W,FYV12,ST3202,679248.0,680641.0,1393.0
CHR16,+,02_STM,02c_STM_HS,SAGA-dominated,YPL014W,CIP1,ST3494,527525.0,528918.0,1393.0
CHR8,+,02_STM,02c_STM_HS,TFIID-dominated,YHL004W,MRP4,ST1408,99141.0,100534.0,1393.0
CHR5,+,02_STM,02b_STM_YPD,TFIID-dominated,YER034W,nan,ST0877,221825.0,223226.0,1401.0
CHR8,+,02_STM,02b_STM_YPD,TFIID-dominated,YHR179W,OYE2,ST1541,462403.0,463804.0,1401.0
CHR15,+,02_STM,02b_STM_YPD,TFIID-dominated,YOR319W,HSH49,ST3277,912533.0,913934.0,1401.0
CHR16,+,02_STM,02c_STM_HS,TFIID-dominated,YPL003W,ULA1,ST3501,551997.0,553398.0,1401.0
CHR7,+,02_STM,02b_STM_YPD,TFIID-dominated,YGR142W,BTN2,ST1298,772325.0,773734.0,1409.0
CHR9,+,02_STM,02b_STM_YPD,TFIID-dominated,YIL122W,POG1,ST1597,130339.0,131748.0,1409.0
CHR16,+,02_STM,02c_STM_HS,SAGA-dominated,YPL054W,LEE1,ST3470,455613.0,457022.0,1409.0
CHR4,+,02_STM,02c_STM_HS,SAGA-dominated,YDR222W,nan,ST0610,910032.0,911449.0,1417.0
CHR2,+,02_STM,02c_STM_HS,TFIID-dominated,YBR161W,CSH1,ST0195,561492.0,562917.0,1425.0
CHR5,+,02_STM,02c_STM_HS,TFIID-dominated,YER178W,PDA1,ST0965,546789.0,548214.0,1425.0
CHR16,+,02_STM,02c_STM_HS,TFIID-dominated,YPL048W,CAM1,ST3475,464309.0,465742.0,1433.0
CHR14,+,02_STM,02c_STM_HS,TFIID-dominated,YNL042W,BOP3,ST2888,547938.0,549371.0,1433.0
CHR15,+,02_STM,02c_STM_HS,TFIID-dominated,YOR025W,HST3,ST3097,378193.0,379642.0,1449.0
CHR4,+,02_STM,02b_STM_YPD,SAGA-dominated,YDL022W,GPD1,ST0467,411763.0,413220.0,1457.0
CHR15,+,02_STM,02c_STM_HS,SAGA-dominated,YOL058W,ARG1,ST3036,219146.0,220603.0,1457.0
CHR8,+,02_STM,02c_STM_HS,TFIID-dominated,YHR068W,DYS1,ST1460,232078.0,233535.0,1457.0
CHR4,+,02_STM,02c_STM_HS,TFIID-dominated,YDR527W,RBA50,imputed,1491024.0,1492483.0,1459.0
CHR4,+,02_STM,02b_STM_YPD,TFIID-dominated,YDR448W,ADA2,ST0746,1355972.0,1357437.0,1465.0
CHR14,+,02_STM,02b_STM_YPD,TFIID-dominated,YNR017W,TIM23,ST2931,662305.0,663770.0,1465.0
CHR15,+,02_STM,02c_STM_HS,SAGA-dominated,YOR302W,nan,ST3268,882668.0,884133.0,1465.0
CHR5,+,02_STM,02c_STM_HS,TFIID-dominated,YER095W,RAD51,ST0918,349924.0,351389.0,1465.0
CHR4,+,02_STM,02c_STM_HS,SAGA-dominated,YDL131W,LYS21,ST0415,227312.0,228785.0,1473.0
CHR15,+,02_STM,02b_STM_YPD,SAGA-dominated,YOR136W,IDH2,ST3173,580144.0,581625.0,1481.0
CHR5,+,02_STM,02b_STM_YPD,SAGA-dominated,YER020W,GPA2,ST0867,195065.0,196554.0,1489.0
CHR11,+,02_STM,02b_STM_YPD,SAGA-dominated,YKR013W,PRY2,ST2059,463752.0,465249.0,1497.0
CHR15,+,02_STM,02b_STM_YPD,SAGA-dominated,YOR107W,RGS2,ST3154,521089.0,522593.0,1504.0
CHR13,+,02_STM,02c_STM_HS,TFIID-dominated,YMR009W,ADI1,ST2507,283088.0,284594.0,1506.0
CHR11,+,02_STM,02b_STM_YPD,SAGA-dominated,YKL043W,PHD1,ST2023,356478.0,357991.0,1513.0
CHR16,+,02_STM,02b_STM_YPD,TFIID-dominated,YPL060W,MFM1,ST3464,434269.0,435782.0,1513.0
CHR7,+,02_STM,02c_STM_HS,SAGA-dominated,YGR254W,ENO1,ST1370,1000884.0,1002397.0,1513.0
CHR10,+,02_STM,02c_STM_HS,TFIID-dominated,YJR117W,STE24,ST1887,641981.0,643494.0,1513.0
CHR16,+,02_STM,02a_RSTM,SAGA-dominated,YPR065W,ROX1,ST3546,679541.0,681070.0,1529.0
CHR11,+,02_STM,02a_RSTM,TFIID-dominated,YKR042W,UTH1,ST2078,519313.0,520842.0,1529.0
CHR4,+,02_STM,02c_STM_HS,TFIID-dominated,YDL147W,RPN5,ST0405,190871.0,192400.0,1529.0
CHR1,+,02_STM,02c_STM_HS,TFIID-dominated,YAL061W,BDH2,ST0004,33359.0,34896.0,1537.0
CHR1,+,02_STM,02b_STM_YPD,TFIID-dominated,YAR071W,PHO11,imputed,225390.0,226933.0,1543.0
CHR8,+,02_STM,02b_STM_YPD,TFIID-dominated,YHR215W,PHO12,imputed,552029.0,553572.0,1543.0
CHR12,+,02_STM,02b_STM_YPD,TFIID-dominated,YLR180W,SAM1,ST2260,515118.0,516663.0,1545.0
CHR15,+,02_STM,02b_STM_YPD,TFIID-dominated,YOR272W,YTM1,ST3249,832755.0,834300.0,1545.0
CHR5,+,02_STM,02b_STM_YPD,TFIID-dominated,YER081W,SER3,imputed,322616.0,324165.0,1549.0
CHR5,+,02_STM,02a_RSTM,SAGA-dominated,YEL040W,UTR2,ST0824,78032.0,79585.0,1553.0
CHR4,+,02_STM,02b_STM_YPD,TFIID-dominated,YDL133W,SRF1,ST0413,222280.0,223833.0,1553.0
CHR7,+,02_STM,02b_STM_YPD,TFIID-dominated,YGL012W,ERG4,ST1192,472813.0,474366.0,1553.0
CHR12,+,02_STM,02c_STM_HS,SAGA-dominated,YLR142W,PUT1,ST2239,425183.0,426736.0,1553.0
CHR10,+,02_STM,02c_STM_HS,TFIID-dominated,YJR006W,POL31,ST1825,449190.0,450743.0,1553.0
CHR4,+,02_STM,02b_STM_YPD,TFIID-dominated,YDR047W,HEM12,ST0515,551428.0,552989.0,1561.0
CHR13,+,02_STM,02c_STM_HS,TFIID-dominated,YMR043W,MCM1,ST2539,353521.0,355090.0,1569.0
CHR15,+,02_STM,02b_STM_YPD,SAGA-dominated,YOR230W,WTM1,ST3225,770664.0,772241.0,1577.0
CHR15,+,02_STM,02c_STM_HS,SAGA-dominated,YOL059W,GPD2,ST3035,217129.0,218714.0,1585.0
CHR8,+,02_STM,02b_STM_YPD,TFIID-dominated,YHR033W,nan,ST1436,175504.0,177097.0,1593.0
CHR2,+,02_STM,02b_STM_YPD,TFIID-dominated,YBR207W,FTH1,ST0220,635068.0,636669.0,1601.0
CHR10,+,02_STM,02b_STM_YPD,TFIID-dominated,YJR146W,nan,ST1904,704077.0,705678.0,1601.0
CHR14,+,02_STM,02b_STM_YPD,TFIID-dominated,YNL078W,NIS1,ST2861,479505.0,481106.0,1601.0
CHR15,+,02_STM,02b_STM_YPD,TFIID-dominated,YOR212W,STE4,ST3218,742696.0,744305.0,1609.0
CHR16,+,02_STM,02c_STM_HS,TFIID-dominated,YPR124W,CTR1,ST3580,786038.0,787647.0,1609.0
CHR16,+,02_STM,02b_STM_YPD,SAGA-dominated,YPL061W,ALD6,ST3463,432541.0,434158.0,1617.0
CHR14,+,02_STM,02c_STM_HS,TFIID-dominated,YNL071W,LAT1,ST2867,491481.0,493106.0,1625.0
CHR12,+,02_STM,02b_STM_YPD,TFIID-dominated,YLR113W,HOG1,ST2218,371423.0,373056.0,1633.0
CHR10,+,02_STM,02c_STM_HS,TFIID-dominated,YJL213W,nan,ST1698,31824.0,33457.0,1633.0
CHR4,+,02_STM,02b_STM_YPD,TFIID-dominated,YDL047W,SIT4,ST0459,369314.0,370955.0,1641.0
CHR16,+,02_STM,02b_STM_YPD,TFIID-dominated,YPR001W,CIT3,ST3503,556341.0,557982.0,1641.0
CHR4,+,02_STM,02c_STM_HS,TFIID-dominated,YDR124W,nan,ST0555,699742.0,701383.0,1641.0
CHR3,+,02_STM,02c_STM_HS,SAGA-dominated,YCL040W,GLK1,imputed,50768.0,52410.0,1642.0
CHR4,+,02_STM,02b_STM_YPD,TFIID-dominated,YDL170W,UGA3,ST0393,156311.0,157960.0,1649.0
CHR5,+,02_STM,02b_STM_YPD,TFIID-dominated,YER096W,SHC1,ST0919,351580.0,353229.0,1649.0
CHR15,+,02_STM,02b_STM_YPD,TFIID-dominated,YOL082W,ATG19,ST3024,168433.0,170082.0,1649.0
CHR8,+,02_STM,02c_STM_HS,TFIID-dominated,YHR183W,GND1,ST1545,470883.0,472532.0,1649.0
CHR9,+,02_STM,02c_STM_HS,TFIID-dominated,YIR015W,RPR2,ST1678,381923.0,383572.0,1649.0
CHR4,+,02_STM,02b_STM_YPD,TFIID-dominated,YDR061W,nan,ST0522,574157.0,575814.0,1657.0
CHR2,+,02_STM,02c_STM_HS,TFIID-dominated,YBR297W,MAL33,ST0273,800485.0,802150.0,1665.0
CHR8,+,02_STM,02b_STM_YPD,SAGA-dominated,YHR143W,DSE2,ST1512,384998.0,386671.0,1673.0
CHR4,+,02_STM,02b_STM_YPD,TFIID-dominated,YDR528W,HLR1,ST0794,1494284.0,1495957.0,1673.0
CHR13,+,02_STM,02b_STM_YPD,TFIID-dominated,YMR014W,BUD22,ST2520,298833.0,300506.0,1673.0
CHR14,+,02_STM,02b_STM_YPD,TFIID-dominated,YNL077W,APJ1,ST2862,481265.0,482938.0,1673.0
CHR10,+,02_STM,02c_STM_HS,TFIID-dominated,YJR121W,ATP2,imputed,647537.0,649212.0,1675.0
CHR5,+,02_STM,02c_STM_HS,TFIID-dominated,YER021W,RPN3,ST0868,196889.0,198586.0,1697.0
CHR5,+,02_STM,02b_STM_YPD,SAGA-dominated,YEL071W,DLD3,ST0809,16176.0,17881.0,1705.0
CHR15,+,02_STM,02b_STM_YPD,SAGA-dominated,YOR065W,CYT1,ST3129,447095.0,448800.0,1705.0
CHR7,+,02_STM,02b_STM_YPD,TFIID-dominated,YGL253W,HXK2,ST1042,23896.0,25601.0,1705.0
CHR7,+,02_STM,02b_STM_YPD,SAGA-dominated,YGR052W,FMP48,ST1232,593118.0,594831.0,1713.0
CHR7,+,02_STM,02c_STM_HS,TFIID-dominated,YGR155W,CYS4,ST1309,798477.0,800190.0,1713.0
CHR10,+,02_STM,02b_STM_YPD,SAGA-dominated,YJL159W,HSP150,ST1729,120269.0,121996.0,1727.0
CHR15,+,02_STM,02b_STM_YPD,SAGA-dominated,YOR264W,DSE3,ST3243,818595.0,820324.0,1729.0
CHR16,+,02_STM,02a_RSTM,SAGA-dominated,YPR035W,GLN1,ST3529,641765.0,643494.0,1729.0
CHR12,+,02_STM,02a_RSTM,TFIID-dominated,YLR332W,MID2,ST2340,790238.0,791967.0,1729.0
CHR13,+,02_STM,02a_RSTM,TFIID-dominated,YMR070W,MOT3,ST2556,408945.0,410674.0,1729.0
CHR12,+,02_STM,02a_RSTM,SAGA-dominated,YLR300W,EXG1,ST2327,728854.0,730599.0,1745.0
CHR7,+,02_STM,02b_STM_YPD,TFIID-dominated,YGR211W,ZPR1,ST1342,915133.0,916878.0,1745.0
CHR3,+,02_STM,02c_STM_HS,SAGA-dominated,YCL042W,nan,ST0284,50792.0,52537.0,1745.0
CHR15,+,02_STM,02c_STM_HS,SAGA-dominated,YOR374W,ALD4,ST3312,1039788.0,1041541.0,1753.0
CHR13,+,02_STM,02b_STM_YPD,SAGA-dominated,YMR011W,HXT2,ST2510,288049.0,289818.0,1769.0
CHR15,+,02_STM,02b_STM_YPD,TFIID-dominated,YOL125W,TRM13,ST2997,83497.0,85266.0,1769.0
CHR11,+,02_STM,02c_STM_HS,SAGA-dominated,YKL035W,UGP1,ST2030,369776.0,371545.0,1769.0
CHR4,+,02_STM,02b_STM_YPD,SAGA-dominated,YDR033W,MRH1,ST0506,507813.0,509590.0,1777.0
CHR7,+,02_STM,02b_STM_YPD,TFIID-dominated,YGR108W,CLB1,ST1271,703406.0,705183.0,1777.0
CHR11,+,02_STM,02c_STM_HS,TFIID-dominated,YKL184W,SPE1,ST1936,96558.0,98343.0,1785.0
CHR9,+,02_STM,02b_STM_YPD,TFIID-dominated,YIL099W,SGA1,imputed,177934.0,179723.0,1789.0
CHR4,+,02_STM,02b_STM_YPD,TFIID-dominated,YDL089W,NUR1,ST0436,296536.0,298329.0,1793.0
CHR4,+,02_STM,02b_STM_YPD,TFIID-dominated,YDR188W,CCT6,ST0593,836367.0,838168.0,1801.0
CHR9,+,02_STM,02c_STM_HS,SAGA-dominated,YIL121W,QDR2,ST1598,132195.0,133996.0,1801.0
CHR4,+,02_STM,02b_STM_YPD,TFIID-dominated,YDR536W,STL1,ST0798,1507949.0,1509766.0,1817.0
CHR13,+,02_STM,02b_STM_YPD,TFIID-dominated,YML116W,ATR1,ST2427,38088.0,39905.0,1817.0
CHR12,+,02_STM,02b_STM_YPD,SAGA-dominated,YLL012W,YEH1,ST2143,125489.0,127314.0,1825.0
CHR8,+,02_STM,02c_STM_HS,TFIID-dominated,YHR050W,SMF2,ST1450,207471.0,209296.0,1825.0
CHR2,+,02_STM,02b_STM_YPD,TFIID-dominated,YBL015W,ACH1,ST0090,194027.0,195860.0,1833.0
CHR14,+,02_STM,02b_STM_YPD,TFIID-dominated,YNR072W,HXT17,imputed,772587.0,774421.0,1834.0
CHR3,+,02_STM,02b_STM_YPD,TFIID-dominated,YCL036W,GFD2,ST0286,58968.0,60809.0,1841.0
CHR4,+,02_STM,02b_STM_YPD,TFIID-dominated,YDR501W,PLM2,ST0778,1451236.0,1453077.0,1841.0
CHR8,+,02_STM,02b_STM_YPD,TFIID-dominated,YHL039W,EFM1,ST1391,21723.0,23564.0,1841.0
CHR10,+,02_STM,02b_STM_YPD,TFIID-dominated,YJL219W,HXT9,imputed,19427.0,21270.0,1843.0
CHR15,+,02_STM,02b_STM_YPD,TFIID-dominated,YOL156W,HXT11,imputed,25203.0,27046.0,1843.0
CHR10,+,02_STM,02b_STM_YPD,TFIID-dominated,YJR158W,HXT16,imputed,732370.0,734213.0,1843.0
CHR13,+,02_STM,02c_STM_HS,TFIID-dominated,YML127W,RSC9,ST2420,16991.0,18848.0,1857.0
CHR7,+,02_STM,02b_STM_YPD,SAGA-dominated,YGR055W,MUP1,ST1234,599390.0,601255.0,1865.0
CHR7,+,02_STM,02b_STM_YPD,SAGA-dominated,YGR149W,GPC1,ST1305,788637.0,790510.0,1873.0
CHR8,+,02_STM,02b_STM_YPD,TFIID-dominated,YHR194W,MDM31,ST1551,488603.0,490476.0,1873.0
CHR13,+,02_STM,02b_STM_YPD,TFIID-dominated,YMR136W,GAT2,ST2594,541105.0,542978.0,1873.0
CHR16,+,02_STM,02c_STM_HS,TFIID-dominated,YPL005W,AEP3,ST3500,548493.0,550366.0,1873.0
CHR16,+,02_STM,02b_STM_YPD,SAGA-dominated,YPL066W,RGL1,ST3459,425821.0,427702.0,1881.0
CHR7,+,02_STM,02b_STM_YPD,TFIID-dominated,YGL228W,SHE10,ST1059,67545.0,69426.0,1881.0
CHR7,+,02_STM,02b_STM_YPD,TFIID-dominated,YGL055W,OLE1,ST1172,398543.0,400424.0,1881.0
CHR8,+,02_STM,02b_STM_YPD,TFIID-dominated,YHR048W,YHK8,ST1448,204544.0,206425.0,1881.0
CHR12,+,02_STM,02c_STM_HS,TFIID-dominated,YLR417W,VPS36,ST2389,954906.0,956787.0,1881.0
CHR10,+,02_STM,02b_STM_YPD,TFIID-dominated,YJL194W,CDC6,ST1708,69305.0,71202.0,1897.0
CHR15,+,02_STM,02b_STM_YPD,TFIID-dominated,YOR027W,STI1,ST3099,380985.0,382882.0,1897.0
CHR16,+,02_STM,02c_STM_HS,SAGA-dominated,YPL274W,SAM3,ST3321,22880.0,24785.0,1905.0
CHR4,+,02_STM,02c_STM_HS,TFIID-dominated,YDL180W,nan,ST0388,135727.0,137632.0,1905.0
CHR8,+,02_STM,02b_STM_YPD,SAGA-dominated,YHR137W,ARO9,ST1507,375414.0,377343.0,1929.0
CHR15,+,02_STM,02b_STM_YPD,TFIID-dominated,YOR154W,SLP1,ST3184,624672.0,626609.0,1937.0
CHR4,+,02_STM,02c_STM_HS,TFIID-dominated,YDR099W,BMH2,ST0543,652662.0,654599.0,1937.0
CHR10,+,02_STM,02b_STM_YPD,TFIID-dominated,YJR046W,TAH11,ST1844,521990.0,523935.0,1945.0
CHR14,+,02_STM,02b_STM_YPD,SAGA-dominated,YNL065W,AQR1,ST2874,503601.0,505547.0,1946.0
CHR15,+,02_STM,02c_STM_HS,TFIID-dominated,YOR204W,DED1,imputed,722841.0,724795.0,1954.0
CHR13,+,02_STM,02a_RSTM,SAGA-dominated,YMR199W,CLN1,ST2641,662441.0,664402.0,1961.0
CHR11,+,02_STM,02c_STM_HS,TFIID-dominated,YKL051W,SFK1,ST2019,340830.0,342791.0,1961.0
CHR16,+,02_STM,02b_STM_YPD,SAGA-dominated,YPR145W,ASN1,ST3595,822486.0,824455.0,1969.0
CHR5,+,02_STM,02b_STM_YPD,TFIID-dominated,YEL065W,SIT1,ST0811,27624.0,29601.0,1977.0
CHR13,+,02_STM,02b_STM_YPD,TFIID-dominated,YMR307W,GAS1,ST2703,886913.0,888890.0,1977.0
CHR16,+,02_STM,02b_STM_YPD,TFIID-dominated,YPR196W,nan,ST3629,931206.0,933183.0,1977.0
CHR15,+,02_STM,02c_STM_HS,TFIID-dominated,YOL019W,nan,ST3065,288760.0,290737.0,1977.0
CHR11,+,02_STM,02c_STM_HS,TFIID-dominated,YKL039W,PTM1,ST2026,362455.0,364433.0,1978.0
CHR13,+,02_STM,02b_STM_YPD,SAGA-dominated,YMR291W,TDA1,ST2693,852553.0,854546.0,1993.0
CHR12,+,02_STM,02b_STM_YPD,TFIID-dominated,YLR077W,FMP25,ST2196,283783.0,285776.0,1993.0
CHR14,+,02_STM,02c_STM_HS,TFIID-dominated,YNR019W,ARE2,ST2933,665297.0,667290.0,1993.0
CHR4,+,02_STM,02a_RSTM,TFIID-dominated,YDR525W-A,SNA2,ST0793,1490524.0,1492525.0,2001.0
CHR7,+,02_STM,02b_STM_YPD,SAGA-dominated,YGL158W,RCK1,ST1100,206645.0,208654.0,2009.0
CHR8,+,02_STM,02b_STM_YPD,TFIID-dominated,YHR150W,PEX28,ST1517,397198.0,399207.0,2009.0
CHR11,+,02_STM,02b_STM_YPD,TFIID-dominated,YKR097W,PCK1,ST2115,631015.0,633024.0,2009.0
CHR2,+,02_STM,02c_STM_HS,SAGA-dominated,YBR054W,YRO2,ST0134,342577.0,344586.0,2009.0
CHR15,+,02_STM,02b_STM_YPD,TFIID-dominated,YOL020W,TAT2,ST3063,286040.0,288057.0,2017.0
CHR13,+,02_STM,02b_STM_YPD,TFIID-dominated,YMR320W,nan,ST2710,915442.0,917467.0,2025.0
CHR7,+,02_STM,02b_STM_YPD,SAGA-dominated,YGR041W,BUD9,ST1227,577142.0,579183.0,2041.0
CHR7,+,02_STM,02c_STM_HS,TFIID-dominated,YGL116W,CDC20,ST1125,289663.0,291704.0,2041.0
CHR12,+,02_STM,02b_STM_YPD,TFIID-dominated,YLR267W,BOP2,ST2312,677910.0,679959.0,2049.0
CHR15,+,02_STM,02b_STM_YPD,TFIID-dominated,YOR108W,LEU9,ST3155,522936.0,524985.0,2049.0
CHR2,+,02_STM,02a_RSTM,SAGA-dominated,YBR158W,AMN1,ST0192,556285.0,558342.0,2057.0
CHR14,+,02_STM,02a_RSTM,SAGA-dominated,YNL066W,SUN4,ST2873,500929.0,502986.0,2057.0
CHR7,+,02_STM,02c_STM_HS,TFIID-dominated,YGR249W,MGA1,ST1364,987868.0,989925.0,2057.0
CHR13,+,02_STM,02b_STM_YPD,TFIID-dominated,YMR172W,HOT1,ST2615,606113.0,608178.0,2065.0
CHR4,+,02_STM,02c_STM_HS,TFIID-dominated,YDR232W,HEM1,ST0617,927200.0,929265.0,2065.0
CHR10,+,02_STM,02c_STM_HS,TFIID-dominated,YJR120W,nan,ST1889,647405.0,649470.0,2065.0
CHR4,+,02_STM,02c_STM_HS,SAGA-dominated,YDR247W,VHS1,ST0625,955664.0,957753.0,2089.0
CHR15,+,02_STM,02b_STM_YPD,TFIID-dominated,YOR274W,MOD5,ST3250,837027.0,839132.0,2105.0
CHR11,+,02_STM,02b_STM_YPD,TFIID-dominated,YKL217W,JEN1,ST1915,22080.0,24193.0,2113.0
CHR12,+,02_STM,02b_STM_YPD,TFIID-dominated,YLR237W,THI7,ST2290,612254.0,614375.0,2121.0
CHR12,+,02_STM,02c_STM_HS,TFIID-dominated,YLR081W,GAL2,ST2200,290063.0,292184.0,2121.0
CHR4,+,02_STM,02c_STM_HS,SAGA-dominated,YDL070W,BDF2,ST0451,330991.0,333113.0,2122.0
CHR4,+,02_STM,02c_STM_HS,SAGA-dominated,YDR380W,ARO10,ST0704,1234124.0,1236253.0,2129.0
CHR16,+,02_STM,02c_STM_HS,TFIID-dominated,YPR175W,DPB2,ST3615,888950.0,891079.0,2129.0
CHR10,+,02_STM,02c_STM_HS,TFIID-dominated,YJL149W,DAS1,imputed,137309.0,139440.0,2131.0
CHR15,+,02_STM,02c_STM_HS,TFIID-dominated,YOL113W,SKM1,ST3003,104153.0,106290.0,2137.0
CHR7,+,02_STM,02c_STM_HS,TFIID-dominated,YGR023W,MTL1,ST1212,529046.0,531183.0,2137.0
CHR13,+,02_STM,02b_STM_YPD,TFIID-dominated,YML088W,UFO1,ST2444,92200.0,94345.0,2145.0
CHR10,+,02_STM,02c_STM_HS,TFIID-dominated,YJL073W,JEM1,ST1781,303060.0,305213.0,2153.0
CHR8,+,02_STM,02b_STM_YPD,TFIID-dominated,YHL027W,RIM101,ST1396,50994.0,53195.0,2201.0
CHR11,+,02_STM,02b_STM_YPD,SAGA-dominated,YKL185W,ASH1,ST1935,94142.0,96351.0,2209.0
CHR16,+,02_STM,02b_STM_YPD,SAGA-dominated,YPL265W,DIP5,ST3330,40928.0,43145.0,2217.0
CHR5,+,02_STM,02c_STM_HS,SAGA-dominated,YEL011W,GLC3,ST0844,133088.0,135313.0,2225.0
