seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
chrVI,rossi_2021_promoters,promoter,74391.0,75141.0,1,+,.,Name=HAC1;Desc=fragile,YFL031W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,550062.0,551020.0,1,+,.,Name=GCY1;Desc=stable,YOR120W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,908650.0,909109.0,1,+,.,Name=TDA10;Desc=stable,YGR205W_NFR/NDR
chrII,rossi_2021_promoters,promoter,140612.0,140955.0,1,+,.,Name=PRE7;Desc=stable,YBL041W_NFR/NDR
chrII,rossi_2021_promoters,promoter,379964.0,380268.0,1,+,.,Name=nan;Desc=fragile,YBR071W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,234101.0,234921.0,1,+,.,Name=PCL2;Desc=stable,YDL127W_NFR/NDR
chrIX,rossi_2021_promoters,promoter,314851.0,315119.0,1,+,.,Name=FAF1;Desc=fragile,YIL019W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,339172.0,339922.0,1,+,.,Name=CAR1;Desc=fragile,YPL111W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,54587.0,54881.0,1,+,.,Name=SNF6;Desc=fragile,YHL025W_NFR/NDR
chrIX,rossi_2021_promoters,promoter,254228.0,254978.0,1,+,.,Name=GPP1;Desc=stable,YIL053W_NFR/NDR
chrX,rossi_2021_promoters,promoter,268381.0,268898.0,1,+,.,Name=ARG3;Desc=fragile,YJL088W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,461318.0,461674.0,1,+,.,Name=TRP1;Desc=fragile,YDR007W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,751256.0,751815.0,1,+,.,Name=YHM2;Desc=stable,YMR241W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,731579.0,732329.0,1,+,.,Name=PRE2;Desc=fragile,YPR103W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,796831.0,797469.0,1,+,.,Name=SRL1;Desc=fragile,YOR247W_NFR/NDR
chrV,rossi_2021_promoters,promoter,242092.0,242530.0,1,+,.,Name=SPO73;Desc=nan,YER046W_NFR/NDR
chrX,rossi_2021_promoters,promoter,337730.0,338225.0,1,+,.,Name=TDH1;Desc=stable,YJL052W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,589440.0,589802.0,1,+,.,Name=UFD1;Desc=fragile,YGR048W_NFR/NDR
chrX,rossi_2021_promoters,promoter,705225.0,705675.0,1,+,.,Name=BAT2;Desc=fragile,YJR148W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,215702.0,216064.0,1,+,.,Name=ARF2;Desc=fragile,YDL137W_NFR/NDR
chrX,rossi_2021_promoters,promoter,735224.0,735974.0,1,+,.,Name=SOR1;Desc=stable,YJR159W_NFR/NDR
chrX,rossi_2021_promoters,promoter,703628.0,704129.0,1,+,.,Name=HMS2;Desc=fragile,YJR147W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,208613.0,208962.0,1,+,.,Name=ARI1;Desc=fragile,YGL157W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,341362.0,341835.0,1,+,.,Name=ERG27;Desc=stable,YLR100W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,552793.0,553281.0,1,+,.,Name=FDO1;Desc=stable,YMR144W_NFR/NDR
chrV,rossi_2021_promoters,promoter,225067.0,225817.0,1,+,.,Name=PHM8;Desc=fragile,YER037W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1434532.0,1434754.0,1,+,.,Name=IZH1;Desc=fragile,YDR492W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,323100.0,323327.0,1,+,.,Name=GRE3;Desc=stable,YHR104W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,892001.0,892751.0,1,+,.,Name=AHA1;Desc=fragile,YDR214W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,902448.0,902766.0,1,+,.,Name=nan;Desc=fragile,YMR315W_NFR/NDR
chrX,rossi_2021_promoters,promoter,160020.0,160498.0,1,+,.,Name=MRS3;Desc=fragile,YJL133W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1182980.0,1183291.0,1,+,.,Name=TRR1;Desc=stable,YDR353W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,98708.0,99000.0,1,+,.,Name=YAR1;Desc=fragile,YPL239W_NFR/NDR
chrV,rossi_2021_promoters,promoter,106884.0,107195.0,1,+,.,Name=RIP1;Desc=fragile,YEL024W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,806249.0,806502.0,1,+,.,Name=HSP42;Desc=fragile,YDR171W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,769602.0,770352.0,1,+,.,Name=HOM2;Desc=stable,YDR158W_NFR/NDR
chrVI,rossi_2021_promoters,promoter,76402.0,76726.0,1,+,.,Name=AGX1;Desc=stable,YFL030W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,514418.0,515168.0,1,+,.,Name=RAS1;Desc=fragile,YOR101W_NFR/NDR
chrIX,rossi_2021_promoters,promoter,384121.0,384646.0,1,+,.,Name=YAP5;Desc=fragile,YIR018W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,95360.0,95783.0,1,+,.,Name=MIG2;Desc=fragile,YGL209W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,658239.0,658710.0,1,+,.,Name=nan;Desc=fragile,YLR257W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,480355.0,480572.0,1,+,.,Name=LPX1;Desc=nan,YOR084W_NFR/NDR
chrII,rossi_2021_promoters,promoter,544474.0,544926.0,1,+,.,Name=APD1;Desc=fragile,YBR151W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,382948.0,383225.0,1,+,.,Name=CHS7;Desc=stable,YHR142W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,674786.0,675734.0,1,+,.,Name=nan;Desc=stable,YMR206W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,589794.0,590290.0,1,+,.,Name=MTD1;Desc=fragile,YKR080W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,502752.0,503125.0,1,+,.,Name=RMI1;Desc=nan,YPL024W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,9867.0,10096.0,1,+,.,Name=nan;Desc=stable,YML131W_NFR/NDR
chrI,rossi_2021_promoters,promoter,34856.0,35043.0,1,+,.,Name=BDH1;Desc=stable,YAL060W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,609751.0,610501.0,1,+,.,Name=ERG25;Desc=fragile,YGR060W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,576339.0,576722.0,1,+,.,Name=CCC1;Desc=fragile,YLR220W_NFR/NDR
chrII,rossi_2021_promoters,promoter,415419.0,415913.0,1,+,.,Name=AAC3;Desc=fragile,YBR085W_NFR/NDR
chrI,rossi_2021_promoters,promoter,141452.0,142202.0,1,+,.,Name=EFB1;Desc=fragile,YAL003W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,24843.0,25204.0,1,+,.,Name=URA1;Desc=fragile,YKL216W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,619716.0,620080.0,1,+,.,Name=LST8;Desc=fragile,YNL006W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,545707.0,546457.0,1,+,.,Name=HEM13;Desc=fragile,YDR044W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,678981.0,679310.0,1,+,.,Name=SER1;Desc=fragile,YOR184W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,1011979.0,1012487.0,1,+,.,Name=CAR2;Desc=fragile,YLR438W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,307029.0,307391.0,1,+,.,Name=SPO20;Desc=stable,YMR017W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,998330.0,998685.0,1,+,.,Name=PEX10;Desc=stable,YDR265W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,689936.0,690246.0,1,+,.,Name=SOL1;Desc=fragile,YNR034W_NFR/NDR
chrII,rossi_2021_promoters,promoter,159665.0,160150.0,1,+,.,Name=HEK2;Desc=fragile,YBL032W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,230657.0,230945.0,1,+,.,Name=nan;Desc=fragile,YDL129W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,132657.0,133407.0,1,+,.,Name=LYS20;Desc=fragile,YDL182W_NFR/NDR
chrIX,rossi_2021_promoters,promoter,258297.0,258636.0,1,+,.,Name=PCL7;Desc=fragile,YIL050W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,789547.0,789929.0,1,+,.,Name=nan;Desc=nan,YPR127W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,209825.0,210211.0,1,+,.,Name=nan;Desc=fragile,YNL234W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,881969.0,882943.0,1,+,.,Name=CPA1;Desc=fragile,YOR303W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,278789.0,279037.0,1,+,.,Name=MDH1;Desc=fragile,YKL085W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,159286.0,159557.0,1,+,.,Name=SFA1;Desc=stable,YDL168W_NFR/NDR
chrIII,rossi_2021_promoters,promoter,136925.0,137675.0,1,+,.,Name=PGK1;Desc=fragile,YCR012W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,253452.0,253762.0,1,+,.,Name=ERG3;Desc=fragile,YLR056W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,599601.0,600765.0,1,+,.,Name=SED1;Desc=fragile,YDR077W_NFR/NDR
chrI,rossi_2021_promoters,promoter,130458.0,130769.0,1,+,.,Name=CYS3;Desc=fragile,YAL012W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,216911.0,217284.0,1,+,.,Name=OAC1;Desc=fragile,YKL120W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,678981.0,679310.0,1,+,.,Name=FYV12;Desc=nan,YOR183W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,527117.0,527512.0,1,+,.,Name=CIP1;Desc=stable,YPL014W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,98734.0,99175.0,1,+,.,Name=MRP4;Desc=fragile,YHL004W_NFR/NDR
chrV,rossi_2021_promoters,promoter,221486.0,221847.0,1,+,.,Name=nan;Desc=nan,YER034W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,462016.0,462431.0,1,+,.,Name=OYE2;Desc=fragile,YHR179W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,912312.0,912483.0,1,+,.,Name=HSH49;Desc=nan,YOR319W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,551671.0,552017.0,1,+,.,Name=ULA1;Desc=fragile,YPL003W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,771956.0,772320.0,1,+,.,Name=BTN2;Desc=fragile,YGR142W_NFR/NDR
chrIX,rossi_2021_promoters,promoter,129904.0,130300.0,1,+,.,Name=POG1;Desc=fragile,YIL122W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,454863.0,455613.0,1,+,.,Name=LEE1;Desc=stable,YPL054W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,909380.0,910042.0,1,+,.,Name=nan;Desc=nan,YDR222W_NFR/NDR
chrII,rossi_2021_promoters,promoter,560975.0,561590.0,1,+,.,Name=CSH1;Desc=fragile,YBR161W_NFR/NDR
chrV,rossi_2021_promoters,promoter,546563.0,546832.0,1,+,.,Name=PDA1;Desc=fragile,YER178W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,464113.0,464360.0,1,+,.,Name=CAM1;Desc=fragile,YPL048W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,547626.0,547947.0,1,+,.,Name=BOP3;Desc=stable,YNL042W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,377791.0,378245.0,1,+,.,Name=HST3;Desc=nan,YOR025W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,411263.0,411716.0,1,+,.,Name=GPD1;Desc=fragile,YDL022W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,218679.0,219261.0,1,+,.,Name=ARG1;Desc=fragile,YOL058W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,231827.0,232111.0,1,+,.,Name=DYS1;Desc=stable,YHR068W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1490758.0,1491111.0,1,+,.,Name=RBA50;Desc=fragile,YDR527W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1355691.0,1356057.0,1,+,.,Name=ADA2;Desc=fragile,YDR448W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,661943.0,662390.0,1,+,.,Name=TIM23;Desc=fragile,YNR017W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,881969.0,882727.0,1,+,.,Name=nan;Desc=nan,YOR302W_NFR/NDR
chrV,rossi_2021_promoters,promoter,349671.0,349930.0,1,+,.,Name=RAD51;Desc=stable,YER095W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,226935.0,227256.0,1,+,.,Name=LYS21;Desc=fragile,YDL131W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,579890.0,580065.0,1,+,.,Name=IDH2;Desc=fragile,YOR136W_NFR/NDR
chrV,rossi_2021_promoters,promoter,194863.0,195165.0,1,+,.,Name=GPA2;Desc=stable,YER020W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,463452.0,463764.0,1,+,.,Name=PRY2;Desc=stable,YKR013W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,520425.0,521051.0,1,+,.,Name=RGS2;Desc=fragile,YOR107W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,282840.0,283095.0,1,+,.,Name=ADI1;Desc=stable,YMR009W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,355966.0,356474.0,1,+,.,Name=PHD1;Desc=fragile,YKL043W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,434070.0,434337.0,1,+,.,Name=MFM1;Desc=stable,YPL060W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,1000717.0,1001024.0,1,+,.,Name=ENO1;Desc=stable,YGR254W_NFR/NDR
chrX,rossi_2021_promoters,promoter,641708.0,642033.0,1,+,.,Name=STE24;Desc=fragile,YJR117W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,678791.0,679541.0,1,+,.,Name=ROX1;Desc=stable,YPR065W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,518591.0,519341.0,1,+,.,Name=UTH1;Desc=fragile,YKR042W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,190580.0,190915.0,1,+,.,Name=RPN5;Desc=fragile,YDL147W_NFR/NDR
chrI,rossi_2021_promoters,promoter,32899.0,33367.0,1,+,.,Name=BDH2;Desc=fragile,YAL061W_NFR/NDR
chrI,rossi_2021_promoters,promoter,224640.0,225390.0,1,+,.,Name=PHO11;Desc=stable,YAR071W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,551279.0,552029.0,1,+,.,Name=PHO12;Desc=stable,YHR215W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,514757.0,515184.0,1,+,.,Name=SAM1;Desc=fragile,YLR180W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,832433.0,832797.0,1,+,.,Name=YTM1;Desc=fragile,YOR272W_NFR/NDR
chrV,rossi_2021_promoters,promoter,321866.0,322616.0,1,+,.,Name=SER3;Desc=nan,YER081W_NFR/NDR
chrV,rossi_2021_promoters,promoter,77622.0,78150.0,1,+,.,Name=UTR2;Desc=fragile,YEL040W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,222017.0,222316.0,1,+,.,Name=SRF1;Desc=fragile,YDL133W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,472397.0,472834.0,1,+,.,Name=ERG4;Desc=fragile,YGL012W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,424877.0,425265.0,1,+,.,Name=PUT1;Desc=fragile,YLR142W_NFR/NDR
chrX,rossi_2021_promoters,promoter,448954.0,449224.0,1,+,.,Name=POL31;Desc=fragile,YJR006W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,550678.0,551428.0,1,+,.,Name=HEM12;Desc=fragile,YDR047W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,353090.0,353534.0,1,+,.,Name=MCM1;Desc=stable,YMR043W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,769914.0,770664.0,1,+,.,Name=WTM1;Desc=stable,YOR230W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,216688.0,217156.0,1,+,.,Name=GPD2;Desc=stable,YOL059W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,175354.0,175549.0,1,+,.,Name=nan;Desc=stable,YHR033W_NFR/NDR
chrII,rossi_2021_promoters,promoter,634826.0,635122.0,1,+,.,Name=FTH1;Desc=fragile,YBR207W_NFR/NDR
chrX,rossi_2021_promoters,promoter,703628.0,704129.0,1,+,.,Name=nan;Desc=nan,YJR146W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,479134.0,479602.0,1,+,.,Name=NIS1;Desc=stable,YNL078W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,742039.0,742789.0,1,+,.,Name=STE4;Desc=fragile,YOR212W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,785796.0,786058.0,1,+,.,Name=CTR1;Desc=fragile,YPR124W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,432346.0,432630.0,1,+,.,Name=ALD6;Desc=stable,YPL061W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,491210.0,491483.0,1,+,.,Name=LAT1;Desc=stable,YNL071W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,370673.0,371423.0,1,+,.,Name=HOG1;Desc=nan,YLR113W_NFR/NDR
chrX,rossi_2021_promoters,promoter,31123.0,31906.0,1,+,.,Name=nan;Desc=stable,YJL213W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,368564.0,369314.0,1,+,.,Name=SIT4;Desc=fragile,YDL047W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,555512.0,556262.0,1,+,.,Name=CIT3;Desc=nan,YPR001W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,699496.0,699830.0,1,+,.,Name=nan;Desc=nan,YDR124W_NFR/NDR
chrIII,rossi_2021_promoters,promoter,50433.0,50787.0,1,+,.,Name=GLK1;Desc=fragile,YCL040W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,155877.0,156343.0,1,+,.,Name=UGA3;Desc=fragile,YDL170W_NFR/NDR
chrV,rossi_2021_promoters,promoter,351307.0,351580.0,1,+,.,Name=SHC1;Desc=stable,YER096W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,167655.0,168405.0,1,+,.,Name=ATG19;Desc=fragile,YOL082W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,470569.0,470883.0,1,+,.,Name=GND1;Desc=fragile,YHR183W_NFR/NDR
chrIX,rossi_2021_promoters,promoter,381716.0,381967.0,1,+,.,Name=RPR2;Desc=nan,YIR015W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,573753.0,574176.0,1,+,.,Name=nan;Desc=fragile,YDR061W_NFR/NDR
chrII,rossi_2021_promoters,promoter,800198.0,800513.0,1,+,.,Name=MAL33;Desc=stable,YBR297W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,384723.0,385060.0,1,+,.,Name=DSE2;Desc=fragile,YHR143W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1493981.0,1494295.0,1,+,.,Name=HLR1;Desc=fragile,YDR528W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,298574.0,298872.0,1,+,.,Name=BUD22;Desc=stable,YMR014W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,480963.0,481281.0,1,+,.,Name=APJ1;Desc=fragile,YNL077W_NFR/NDR
chrX,rossi_2021_promoters,promoter,647042.0,647553.0,1,+,.,Name=ATP2;Desc=fragile,YJR121W_NFR/NDR
chrV,rossi_2021_promoters,promoter,196677.0,196977.0,1,+,.,Name=RPN3;Desc=stable,YER021W_NFR/NDR
chrV,rossi_2021_promoters,promoter,15943.0,16198.0,1,+,.,Name=DLD3;Desc=fragile,YEL071W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,446751.0,447123.0,1,+,.,Name=CYT1;Desc=fragile,YOR065W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,23178.0,23928.0,1,+,.,Name=HXK2;Desc=fragile,YGL253W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,592673.0,593170.0,1,+,.,Name=FMP48;Desc=stable,YGR052W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,798176.0,798516.0,1,+,.,Name=CYS4;Desc=fragile,YGR155W_NFR/NDR
chrX,rossi_2021_promoters,promoter,119948.0,120322.0,1,+,.,Name=HSP150;Desc=fragile,YJL159W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,818459.0,818708.0,1,+,.,Name=DSE3;Desc=stable,YOR264W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,641028.0,641778.0,1,+,.,Name=GLN1;Desc=stable,YPR035W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,789777.0,790331.0,1,+,.,Name=MID2;Desc=fragile,YLR332W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,408212.0,408962.0,1,+,.,Name=MOT3;Desc=fragile,YMR070W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,728104.0,728854.0,1,+,.,Name=EXG1;Desc=fragile,YLR300W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,914789.0,915191.0,1,+,.,Name=ZPR1;Desc=fragile,YGR211W_NFR/NDR
chrIII,rossi_2021_promoters,promoter,50433.0,50787.0,1,+,.,Name=nan;Desc=nan,YCL042W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,1039403.0,1039759.0,1,+,.,Name=ALD4;Desc=fragile,YOR374W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,287415.0,288118.0,1,+,.,Name=HXT2;Desc=stable,YMR011W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,83272.0,83552.0,1,+,.,Name=TRM13;Desc=stable,YOL125W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,369503.0,369811.0,1,+,.,Name=UGP1;Desc=fragile,YKL035W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,507375.0,507881.0,1,+,.,Name=MRH1;Desc=fragile,YDR033W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,703176.0,703472.0,1,+,.,Name=CLB1;Desc=fragile,YGR108W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,96237.0,96619.0,1,+,.,Name=SPE1;Desc=fragile,YKL184W_NFR/NDR
chrIX,rossi_2021_promoters,promoter,177629.0,177963.0,1,+,.,Name=SGA1;Desc=fragile,YIL099W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,296315.0,296557.0,1,+,.,Name=NUR1;Desc=stable,YDL089W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,836075.0,836407.0,1,+,.,Name=CCT6;Desc=fragile,YDR188W_NFR/NDR
chrIX,rossi_2021_promoters,promoter,131953.0,132220.0,1,+,.,Name=QDR2;Desc=fragile,YIL121W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1507199.0,1507949.0,1,+,.,Name=STL1;Desc=stable,YDR536W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,37811.0,38088.0,1,+,.,Name=ATR1;Desc=fragile,YML116W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,124739.0,125489.0,1,+,.,Name=YEH1;Desc=fragile,YLL012W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,207217.0,207540.0,1,+,.,Name=SMF2;Desc=fragile,YHR050W_NFR/NDR
chrII,rossi_2021_promoters,promoter,193543.0,194147.0,1,+,.,Name=ACH1;Desc=fragile,YBL015W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,771688.0,772718.0,1,+,.,Name=HXT17;Desc=nan,YNR072W_NFR/NDR
chrIII,rossi_2021_promoters,promoter,58696.0,59020.0,1,+,.,Name=GFD2;Desc=fragile,YCL036W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1450498.0,1451248.0,1,+,.,Name=PLM2;Desc=fragile,YDR501W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,20959.0,21773.0,1,+,.,Name=EFM1;Desc=stable,YHL039W_NFR/NDR
chrX,rossi_2021_promoters,promoter,18803.0,19664.0,1,+,.,Name=HXT9;Desc=nan,YJL219W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,24453.0,25203.0,1,+,.,Name=HXT11;Desc=nan,YOL156W_NFR/NDR
chrX,rossi_2021_promoters,promoter,731620.0,732370.0,1,+,.,Name=HXT16;Desc=stable,YJR158W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,16786.0,17083.0,1,+,.,Name=RSC9;Desc=stable,YML127W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,598642.0,599392.0,1,+,.,Name=MUP1;Desc=fragile,YGR055W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,788338.0,788673.0,1,+,.,Name=GPC1;Desc=fragile,YGR149W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,488211.0,488647.0,1,+,.,Name=MDM31;Desc=fragile,YHR194W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,540764.0,541127.0,1,+,.,Name=GAT2;Desc=fragile,YMR136W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,548232.0,548498.0,1,+,.,Name=AEP3;Desc=nan,YPL005W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,425416.0,425871.0,1,+,.,Name=RGL1;Desc=fragile,YPL066W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,67178.0,67590.0,1,+,.,Name=SHE10;Desc=fragile,YGL228W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,397655.0,398664.0,1,+,.,Name=OLE1;Desc=fragile,YGL055W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,204207.0,204524.0,1,+,.,Name=YHK8;Desc=fragile,YHR048W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,954716.0,954981.0,1,+,.,Name=VPS36;Desc=stable,YLR417W_NFR/NDR
chrX,rossi_2021_promoters,promoter,69124.0,69316.0,1,+,.,Name=CDC6;Desc=fragile,YJL194W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,380679.0,381026.0,1,+,.,Name=STI1;Desc=fragile,YOR027W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,22497.0,22885.0,1,+,.,Name=SAM3;Desc=fragile,YPL274W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,135543.0,135781.0,1,+,.,Name=nan;Desc=stable,YDL180W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,374664.0,375414.0,1,+,.,Name=ARO9;Desc=stable,YHR137W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,624342.0,624732.0,1,+,.,Name=SLP1;Desc=fragile,YOR154W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,652344.0,652711.0,1,+,.,Name=BMH2;Desc=fragile,YDR099W_NFR/NDR
chrX,rossi_2021_promoters,promoter,521696.0,522032.0,1,+,.,Name=TAH11;Desc=fragile,YJR046W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,503444.0,503629.0,1,+,.,Name=AQR1;Desc=fragile,YNL065W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,722579.0,722957.0,1,+,.,Name=DED1;Desc=fragile,YOR204W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,661539.0,662469.0,1,+,.,Name=CLN1;Desc=fragile,YMR199W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,340495.0,340889.0,1,+,.,Name=SFK1;Desc=fragile,YKL051W_NFR/NDR
