seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
II,van_Dijk_2011,ncRNA,722288,723035,4.120523686,-,.,ID=2R-307;Name=XUT_2R-307;xrn1_to_WT_log2_ratio=4.1205236859441;desc=Xrn1-sensitive_unstable_transcript,XUT_2R-307
II,van_Dijk_2011,ncRNA,736200,736830,2.812299394,-,.,ID=2R-314;Name=XUT_2R-314;xrn1_to_WT_log2_ratio=2.81229939368959;desc=Xrn1-sensitive_unstable_transcript,XUT_2R-314
II,van_Dijk_2011,ncRNA,738788,739175,2.877069649,-,.,ID=2R-318;Name=XUT_2R-318;xrn1_to_WT_log2_ratio=2.87706964907982;desc=Xrn1-sensitive_unstable_transcript,XUT_2R-318
II,van_Dijk_2011,ncRNA,773915,774455,2.80679857,-,.,ID=2R-334;Name=XUT_2R-334;xrn1_to_WT_log2_ratio=2.8067985700341;desc=Xrn1-sensitive_unstable_transcript,XUT_2R-334
II,van_Dijk_2011,ncRNA,786210,786872,3.382004635,-,.,ID=2R-342;Name=XUT_2R-342;xrn1_to_WT_log2_ratio=3.38200463513928;desc=Xrn1-sensitive_unstable_transcript,XUT_2R-342
II,van_Dijk_2011,ncRNA,788503,792077,3.542639182,-,.,ID=2R-343;Name=XUT_2R-343;xrn1_to_WT_log2_ratio=3.54263918217368;desc=Xrn1-sensitive_unstable_transcript,XUT_2R-343
II,van_Dijk_2011,ncRNA,792148,792589,2.864996817,-,.,ID=2R-344;Name=XUT_2R-344;xrn1_to_WT_log2_ratio=2.86499681677925;desc=Xrn1-sensitive_unstable_transcript,XUT_2R-344
II,van_Dijk_2011,ncRNA,806700,806997,2.463779812,-,.,ID=2R-349;Name=XUT_2R-349;xrn1_to_WT_log2_ratio=2.46377981208725;desc=Xrn1-sensitive_unstable_transcript,XUT_2R-349
III,van_Dijk_2011,ncRNA,29541,30536,4.212616133,+,.,ID=3F-5;Name=XUT_3F-5;xrn1_to_WT_log2_ratio=4.21261613253732;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-5
III,van_Dijk_2011,ncRNA,30658,31231,1.732653534,+,.,ID=3F-6;Name=XUT_3F-6;xrn1_to_WT_log2_ratio=1.73265353370234;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-6
III,van_Dijk_2011,ncRNA,39640,40897,1.552117279,+,.,ID=3F-11;Name=XUT_3F-11;xrn1_to_WT_log2_ratio=1.5521172790333;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-11
III,van_Dijk_2011,ncRNA,40898,41322,4.59186466,+,.,ID=3F-12;Name=XUT_3F-12;xrn1_to_WT_log2_ratio=4.59186466019799;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-12
III,van_Dijk_2011,ncRNA,74617,75423,3.428798847,+,.,ID=3F-31;Name=XUT_3F-31;xrn1_to_WT_log2_ratio=3.42879884661822;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-31
III,van_Dijk_2011,ncRNA,77186,78064,4.483511877,+,.,ID=3F-33;Name=XUT_3F-33;xrn1_to_WT_log2_ratio=4.48351187721143;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-33
III,van_Dijk_2011,ncRNA,95586,95993,2.362496476,+,.,ID=3F-39;Name=XUT_3F-39;xrn1_to_WT_log2_ratio=2.36249647625006;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-39
III,van_Dijk_2011,ncRNA,104959,105333,0.525225976,+,.,ID=3F-45;Name=XUT_3F-45;xrn1_to_WT_log2_ratio=0.525225976288174;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-45
III,van_Dijk_2011,ncRNA,116352,117196,2.303602787,+,.,ID=3F-51;Name=XUT_3F-51;xrn1_to_WT_log2_ratio=2.3036027871965;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-51
III,van_Dijk_2011,ncRNA,125168,127021,3.808323164,+,.,ID=3F-58;Name=XUT_3F-58;xrn1_to_WT_log2_ratio=3.80832316409616;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-58
III,van_Dijk_2011,ncRNA,132258,133886,4.090835649,+,.,ID=3F-61;Name=XUT_3F-61;xrn1_to_WT_log2_ratio=4.09083564944656;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-61
III,van_Dijk_2011,ncRNA,147844,148622,4.306861777,+,.,ID=3F-65;Name=XUT_3F-65;xrn1_to_WT_log2_ratio=4.30686177727725;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-65
III,van_Dijk_2011,ncRNA,156212,157143,2.629574225,+,.,ID=3F-70;Name=XUT_3F-70;xrn1_to_WT_log2_ratio=2.62957422536464;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-70
III,van_Dijk_2011,ncRNA,157568,158462,3.358060336,+,.,ID=3F-71;Name=XUT_3F-71;xrn1_to_WT_log2_ratio=3.35806033601581;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-71
III,van_Dijk_2011,ncRNA,160626,161848,3.34774271,+,.,ID=3F-74;Name=XUT_3F-74;xrn1_to_WT_log2_ratio=3.34774270956004;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-74
III,van_Dijk_2011,ncRNA,168898,169249,2.428074244,+,.,ID=3F-78;Name=XUT_3F-78;xrn1_to_WT_log2_ratio=2.42807424399661;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-78
III,van_Dijk_2011,ncRNA,173926,174410,2.532421478,+,.,ID=3F-82;Name=XUT_3F-82;xrn1_to_WT_log2_ratio=2.53242147769238;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-82
III,van_Dijk_2011,ncRNA,175165,175617,3.110689326,+,.,ID=3F-84;Name=XUT_3F-84;xrn1_to_WT_log2_ratio=3.11068932583953;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-84
III,van_Dijk_2011,ncRNA,202717,203354,2.994764692,+,.,ID=3F-92;Name=XUT_3F-92;xrn1_to_WT_log2_ratio=2.99476469174958;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-92
III,van_Dijk_2011,ncRNA,203384,205144,3.22700847,+,.,ID=3F-94;Name=XUT_3F-94;xrn1_to_WT_log2_ratio=3.22700846958803;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-94
III,van_Dijk_2011,ncRNA,210413,210827,1.742527526,+,.,ID=3F-99;Name=XUT_3F-99;xrn1_to_WT_log2_ratio=1.742527525701;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-99
III,van_Dijk_2011,ncRNA,242571,244223,3.962975803,+,.,ID=3F-108;Name=XUT_3F-108;xrn1_to_WT_log2_ratio=3.96297580319597;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-108
III,van_Dijk_2011,ncRNA,249611,250088,2.758849412,+,.,ID=3F-111;Name=XUT_3F-111;xrn1_to_WT_log2_ratio=2.75884941226398;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-111
III,van_Dijk_2011,ncRNA,293822,294432,1.473186867,+,.,ID=3F-130;Name=XUT_3F-130;xrn1_to_WT_log2_ratio=1.47318686702302;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-130
III,van_Dijk_2011,ncRNA,298647,299584,2.120193512,+,.,ID=3F-132;Name=XUT_3F-132;xrn1_to_WT_log2_ratio=2.12019351200036;desc=Xrn1-sensitive_unstable_transcript,XUT_3F-132
III,van_Dijk_2011,ncRNA,30897,31176,3.487192224,-,.,ID=3R-8;Name=XUT_3R-8;xrn1_to_WT_log2_ratio=3.48719222369938;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-8
III,van_Dijk_2011,ncRNA,52754,53926,4.402512155,-,.,ID=3R-18;Name=XUT_3R-18;xrn1_to_WT_log2_ratio=4.40251215509794;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-18
III,van_Dijk_2011,ncRNA,71878,72688,5.006352666,-,.,ID=3R-28;Name=XUT_3R-28;xrn1_to_WT_log2_ratio=5.00635266602479;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-28
III,van_Dijk_2011,ncRNA,107953,108893,3.356760107,-,.,ID=3R-41;Name=XUT_3R-41;xrn1_to_WT_log2_ratio=3.35676010670092;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-41
III,van_Dijk_2011,ncRNA,113184,114260,4.02760889,-,.,ID=3R-44;Name=XUT_3R-44;xrn1_to_WT_log2_ratio=4.02760888957867;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-44
III,van_Dijk_2011,ncRNA,115095,117122,2.951563375,-,.,ID=3R-46;Name=XUT_3R-46;xrn1_to_WT_log2_ratio=2.95156337530396;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-46
III,van_Dijk_2011,ncRNA,124113,125253,2.342049435,-,.,ID=3R-54;Name=XUT_3R-54;xrn1_to_WT_log2_ratio=2.3420494347891;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-54
III,van_Dijk_2011,ncRNA,152206,152591,4.983082887,-,.,ID=3R-67;Name=XUT_3R-67;xrn1_to_WT_log2_ratio=4.98308288670194;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-67
III,van_Dijk_2011,ncRNA,193313,193598,4.062936194,-,.,ID=3R-90;Name=XUT_3R-90;xrn1_to_WT_log2_ratio=4.06293619439116;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-90
III,van_Dijk_2011,ncRNA,214048,214828,2.142715268,-,.,ID=3R-100;Name=XUT_3R-100;xrn1_to_WT_log2_ratio=2.14271526837016;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-100
III,van_Dijk_2011,ncRNA,224336,226242,2.894143162,-,.,ID=3R-106;Name=XUT_3R-106;xrn1_to_WT_log2_ratio=2.89414316243876;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-106
III,van_Dijk_2011,ncRNA,253067,254119,1.45707129,-,.,ID=3R-119;Name=XUT_3R-119;xrn1_to_WT_log2_ratio=1.45707128964605;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-119
III,van_Dijk_2011,ncRNA,264627,264915,2.541299629,-,.,ID=3R-124;Name=XUT_3R-124;xrn1_to_WT_log2_ratio=2.54129962903883;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-124
III,van_Dijk_2011,ncRNA,289750,290935,4.986314913,-,.,ID=3R-130;Name=XUT_3R-130;xrn1_to_WT_log2_ratio=4.98631491278824;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-130
III,van_Dijk_2011,ncRNA,299576,300624,3.393974708,-,.,ID=3R-136;Name=XUT_3R-136;xrn1_to_WT_log2_ratio=3.39397470772323;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-136
III,van_Dijk_2011,ncRNA,308248,310026,3.72881869,-,.,ID=3R-144;Name=XUT_3R-144;xrn1_to_WT_log2_ratio=3.72881869049588;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-144
III,van_Dijk_2011,ncRNA,313189,313695,3.793546294,-,.,ID=3R-147;Name=XUT_3R-147;xrn1_to_WT_log2_ratio=3.79354629351754;desc=Xrn1-sensitive_unstable_transcript,XUT_3R-147
IV,van_Dijk_2011,ncRNA,21720,22559,3.150088143,+,.,ID=4F-14;Name=XUT_4F-14;xrn1_to_WT_log2_ratio=3.15008814348624;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-14
IV,van_Dijk_2011,ncRNA,35556,36215,5.021865665,+,.,ID=4F-19;Name=XUT_4F-19;xrn1_to_WT_log2_ratio=5.02186566539611;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-19
IV,van_Dijk_2011,ncRNA,48343,48751,3.75702832,+,.,ID=4F-28;Name=XUT_4F-28;xrn1_to_WT_log2_ratio=3.75702832009427;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-28
IV,van_Dijk_2011,ncRNA,49843,51040,3.623687824,+,.,ID=4F-30;Name=XUT_4F-30;xrn1_to_WT_log2_ratio=3.62368782446722;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-30
IV,van_Dijk_2011,ncRNA,59125,60490,2.480792376,+,.,ID=4F-32;Name=XUT_4F-32;xrn1_to_WT_log2_ratio=2.48079237585784;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-32
IV,van_Dijk_2011,ncRNA,61132,61530,4.031775263,+,.,ID=4F-34;Name=XUT_4F-34;xrn1_to_WT_log2_ratio=4.0317752629047;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-34
IV,van_Dijk_2011,ncRNA,73533,76623,3.906240376,+,.,ID=4F-43;Name=XUT_4F-43;xrn1_to_WT_log2_ratio=3.90624037574322;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-43
IV,van_Dijk_2011,ncRNA,80656,83423,4.103150257,+,.,ID=4F-50;Name=XUT_4F-50;xrn1_to_WT_log2_ratio=4.10315025744639;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-50
IV,van_Dijk_2011,ncRNA,102393,102976,3.772780446,+,.,ID=4F-63;Name=XUT_4F-63;xrn1_to_WT_log2_ratio=3.77278044555827;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-63
IV,van_Dijk_2011,ncRNA,103794,104624,3.210493383,+,.,ID=4F-66;Name=XUT_4F-66;xrn1_to_WT_log2_ratio=3.21049338280501;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-66
IV,van_Dijk_2011,ncRNA,145787,146721,2.669677986,+,.,ID=4F-87;Name=XUT_4F-87;xrn1_to_WT_log2_ratio=2.66967798576824;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-87
IV,van_Dijk_2011,ncRNA,147234,147496,2.220477471,+,.,ID=4F-90;Name=XUT_4F-90;xrn1_to_WT_log2_ratio=2.22047747137764;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-90
IV,van_Dijk_2011,ncRNA,149391,149827,2.402910745,+,.,ID=4F-92;Name=XUT_4F-92;xrn1_to_WT_log2_ratio=2.40291074469597;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-92
IV,van_Dijk_2011,ncRNA,219363,219814,2.553180038,+,.,ID=4F-115;Name=XUT_4F-115;xrn1_to_WT_log2_ratio=2.55318003785917;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-115
IV,van_Dijk_2011,ncRNA,220927,221556,3.229972391,+,.,ID=4F-117;Name=XUT_4F-117;xrn1_to_WT_log2_ratio=3.22997239074524;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-117
IV,van_Dijk_2011,ncRNA,238858,239473,3.967108349,+,.,ID=4F-127;Name=XUT_4F-127;xrn1_to_WT_log2_ratio=3.96710834884671;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-127
IV,van_Dijk_2011,ncRNA,247728,248032,3.025461489,+,.,ID=4F-132;Name=XUT_4F-132;xrn1_to_WT_log2_ratio=3.02546148897249;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-132
IV,van_Dijk_2011,ncRNA,264394,264839,1.768488836,+,.,ID=4F-137;Name=XUT_4F-137;xrn1_to_WT_log2_ratio=1.7684888359259;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-137
IV,van_Dijk_2011,ncRNA,274117,274866,3.639949942,+,.,ID=4F-142;Name=XUT_4F-142;xrn1_to_WT_log2_ratio=3.63994994199682;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-142
IV,van_Dijk_2011,ncRNA,295123,295642,3.622363603,+,.,ID=4F-148;Name=XUT_4F-148;xrn1_to_WT_log2_ratio=3.62236360300518;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-148
IV,van_Dijk_2011,ncRNA,312675,314163,4.408375775,+,.,ID=4F-160;Name=XUT_4F-160;xrn1_to_WT_log2_ratio=4.40837577471602;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-160
IV,van_Dijk_2011,ncRNA,316558,316840,3.15027586,+,.,ID=4F-161;Name=XUT_4F-161;xrn1_to_WT_log2_ratio=3.15027585997091;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-161
IV,van_Dijk_2011,ncRNA,320200,321028,4.014026594,+,.,ID=4F-162;Name=XUT_4F-162;xrn1_to_WT_log2_ratio=4.01402659391021;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-162
IV,van_Dijk_2011,ncRNA,357456,359301,3.075524016,+,.,ID=4F-175;Name=XUT_4F-175;xrn1_to_WT_log2_ratio=3.07552401575952;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-175
IV,van_Dijk_2011,ncRNA,365516,365820,2.255581272,+,.,ID=4F-180;Name=XUT_4F-180;xrn1_to_WT_log2_ratio=2.25558127233355;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-180
IV,van_Dijk_2011,ncRNA,367350,368437,2.442869893,+,.,ID=4F-181;Name=XUT_4F-181;xrn1_to_WT_log2_ratio=2.44286989271408;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-181
IV,van_Dijk_2011,ncRNA,387164,387700,1.658545939,+,.,ID=4F-193;Name=XUT_4F-193;xrn1_to_WT_log2_ratio=1.65854593931182;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-193
IV,van_Dijk_2011,ncRNA,388409,388906,2.164557099,+,.,ID=4F-194;Name=XUT_4F-194;xrn1_to_WT_log2_ratio=2.16455709863816;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-194
IV,van_Dijk_2011,ncRNA,407479,408172,3.263308901,+,.,ID=4F-204;Name=XUT_4F-204;xrn1_to_WT_log2_ratio=3.26330890139571;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-204
IV,van_Dijk_2011,ncRNA,409567,409907,1.68781516,+,.,ID=4F-206;Name=XUT_4F-206;xrn1_to_WT_log2_ratio=1.6878151603382;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-206
IV,van_Dijk_2011,ncRNA,409949,410235,1.276766602,+,.,ID=4F-207;Name=XUT_4F-207;xrn1_to_WT_log2_ratio=1.27676660222418;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-207
IV,van_Dijk_2011,ncRNA,470955,471721,4.162382727,+,.,ID=4F-231;Name=XUT_4F-231;xrn1_to_WT_log2_ratio=4.16238272740382;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-231
IV,van_Dijk_2011,ncRNA,481963,482307,3.523959899,+,.,ID=4F-238;Name=XUT_4F-238;xrn1_to_WT_log2_ratio=3.52395989894418;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-238
IV,van_Dijk_2011,ncRNA,482947,483230,3.437784604,+,.,ID=4F-240;Name=XUT_4F-240;xrn1_to_WT_log2_ratio=3.4377846035543;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-240
IV,van_Dijk_2011,ncRNA,483517,484002,3.821928095,+,.,ID=4F-241;Name=XUT_4F-241;xrn1_to_WT_log2_ratio=3.82192809488736;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-241
IV,van_Dijk_2011,ncRNA,485659,486404,4.915278571,+,.,ID=4F-242;Name=XUT_4F-242;xrn1_to_WT_log2_ratio=4.91527857122207;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-242
IV,van_Dijk_2011,ncRNA,501455,502266,2.522961148,+,.,ID=4F-248;Name=XUT_4F-248;xrn1_to_WT_log2_ratio=2.52296114844331;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-248
IV,van_Dijk_2011,ncRNA,506313,507351,2.176608764,+,.,ID=4F-253;Name=XUT_4F-253;xrn1_to_WT_log2_ratio=2.17660876448298;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-253
IV,van_Dijk_2011,ncRNA,511975,513339,4.048545102,+,.,ID=4F-255;Name=XUT_4F-255;xrn1_to_WT_log2_ratio=4.04854510208554;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-255
IV,van_Dijk_2011,ncRNA,542262,544700,2.692201922,+,.,ID=4F-267;Name=XUT_4F-267;xrn1_to_WT_log2_ratio=2.69220192172915;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-267
IV,van_Dijk_2011,ncRNA,556686,557143,4.188467076,+,.,ID=4F-272;Name=XUT_4F-272;xrn1_to_WT_log2_ratio=4.18846707647502;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-272
IV,van_Dijk_2011,ncRNA,562645,563236,4.3259706,+,.,ID=4F-273;Name=XUT_4F-273;xrn1_to_WT_log2_ratio=4.32597060022495;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-273
IV,van_Dijk_2011,ncRNA,569178,570468,3.221858702,+,.,ID=4F-278;Name=XUT_4F-278;xrn1_to_WT_log2_ratio=3.221858701776;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-278
IV,van_Dijk_2011,ncRNA,582771,583404,3.138600464,+,.,ID=4F-285;Name=XUT_4F-285;xrn1_to_WT_log2_ratio=3.13860046432323;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-285
IV,van_Dijk_2011,ncRNA,589722,590057,1.923211431,+,.,ID=4F-288;Name=XUT_4F-288;xrn1_to_WT_log2_ratio=1.92321143072454;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-288
IV,van_Dijk_2011,ncRNA,602269,602778,4.236965594,+,.,ID=4F-293;Name=XUT_4F-293;xrn1_to_WT_log2_ratio=4.23696559416621;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-293
IV,van_Dijk_2011,ncRNA,607065,607331,1.532421478,+,.,ID=4F-297;Name=XUT_4F-297;xrn1_to_WT_log2_ratio=1.53242147769238;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-297
IV,van_Dijk_2011,ncRNA,614275,615274,3.206417528,+,.,ID=4F-300;Name=XUT_4F-300;xrn1_to_WT_log2_ratio=3.2064175275391;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-300
IV,van_Dijk_2011,ncRNA,616058,616826,3.321854492,+,.,ID=4F-303;Name=XUT_4F-303;xrn1_to_WT_log2_ratio=3.32185449175272;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-303
IV,van_Dijk_2011,ncRNA,617736,618407,2.238022901,+,.,ID=4F-306;Name=XUT_4F-306;xrn1_to_WT_log2_ratio=2.23802290094925;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-306
IV,van_Dijk_2011,ncRNA,628806,629390,5.821928095,+,.,ID=4F-309;Name=XUT_4F-309;xrn1_to_WT_log2_ratio=5.82192809488736;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-309
IV,van_Dijk_2011,ncRNA,644342,644859,2.981406309,+,.,ID=4F-316;Name=XUT_4F-316;xrn1_to_WT_log2_ratio=2.98140630889456;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-316
IV,van_Dijk_2011,ncRNA,657776,658241,2.842489417,+,.,ID=4F-321;Name=XUT_4F-321;xrn1_to_WT_log2_ratio=2.84248941736968;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-321
IV,van_Dijk_2011,ncRNA,680214,680570,2.457014075,+,.,ID=4F-328;Name=XUT_4F-328;xrn1_to_WT_log2_ratio=2.45701407503435;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-328
IV,van_Dijk_2011,ncRNA,684908,685266,4.737535908,+,.,ID=4F-331;Name=XUT_4F-331;xrn1_to_WT_log2_ratio=4.73753590759699;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-331
IV,van_Dijk_2011,ncRNA,718646,719854,4.56099063,+,.,ID=4F-339;Name=XUT_4F-339;xrn1_to_WT_log2_ratio=4.56099062988915;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-339
IV,van_Dijk_2011,ncRNA,720490,720890,3.660177025,+,.,ID=4F-340;Name=XUT_4F-340;xrn1_to_WT_log2_ratio=3.66017702489075;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-340
IV,van_Dijk_2011,ncRNA,721991,724024,3.528474293,+,.,ID=4F-341;Name=XUT_4F-341;xrn1_to_WT_log2_ratio=3.52847429317571;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-341
IV,van_Dijk_2011,ncRNA,724074,726095,2.590436911,+,.,ID=4F-342;Name=XUT_4F-342;xrn1_to_WT_log2_ratio=2.5904369107931;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-342
IV,van_Dijk_2011,ncRNA,733537,734026,1.779814917,+,.,ID=4F-348;Name=XUT_4F-348;xrn1_to_WT_log2_ratio=1.77981491678015;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-348
IV,van_Dijk_2011,ncRNA,742097,742565,2.062936194,+,.,ID=4F-350;Name=XUT_4F-350;xrn1_to_WT_log2_ratio=2.06293619439116;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-350
IV,van_Dijk_2011,ncRNA,743419,743980,4.011589314,+,.,ID=4F-352;Name=XUT_4F-352;xrn1_to_WT_log2_ratio=4.01158931439094;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-352
IV,van_Dijk_2011,ncRNA,744252,744508,2.821928095,+,.,ID=4F-354;Name=XUT_4F-354;xrn1_to_WT_log2_ratio=2.82192809488736;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-354
IV,van_Dijk_2011,ncRNA,764123,764400,2.062936194,+,.,ID=4F-361;Name=XUT_4F-361;xrn1_to_WT_log2_ratio=2.06293619439116;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-361
IV,van_Dijk_2011,ncRNA,794449,795650,3.413697557,+,.,ID=4F-376;Name=XUT_4F-376;xrn1_to_WT_log2_ratio=3.41369755731525;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-376
IV,van_Dijk_2011,ncRNA,795688,796031,4.854349573,+,.,ID=4F-377;Name=XUT_4F-377;xrn1_to_WT_log2_ratio=4.85434957257974;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-377
IV,van_Dijk_2011,ncRNA,804809,805140,1.137597199,+,.,ID=4F-381;Name=XUT_4F-381;xrn1_to_WT_log2_ratio=1.13759719930304;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-381
IV,van_Dijk_2011,ncRNA,806025,806489,2.766218662,+,.,ID=4F-384;Name=XUT_4F-384;xrn1_to_WT_log2_ratio=2.76621866230107;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-384
IV,van_Dijk_2011,ncRNA,831782,832674,3.190943807,+,.,ID=4F-395;Name=XUT_4F-395;xrn1_to_WT_log2_ratio=3.19094380676723;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-395
IV,van_Dijk_2011,ncRNA,904290,905032,4.144905041,+,.,ID=4F-416;Name=XUT_4F-416;xrn1_to_WT_log2_ratio=4.14490504117744;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-416
IV,van_Dijk_2011,ncRNA,926740,927038,2.903064858,+,.,ID=4F-426;Name=XUT_4F-426;xrn1_to_WT_log2_ratio=2.90306485761277;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-426
IV,van_Dijk_2011,ncRNA,948933,949837,3.414158596,+,.,ID=4F-435;Name=XUT_4F-435;xrn1_to_WT_log2_ratio=3.41415859607256;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-435
IV,van_Dijk_2011,ncRNA,957920,958699,3.564130337,+,.,ID=4F-441;Name=XUT_4F-441;xrn1_to_WT_log2_ratio=3.56413033741972;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-441
IV,van_Dijk_2011,ncRNA,968028,969795,4.334522588,+,.,ID=4F-446;Name=XUT_4F-446;xrn1_to_WT_log2_ratio=4.33452258825955;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-446
IV,van_Dijk_2011,ncRNA,976480,977825,4.043318992,+,.,ID=4F-447;Name=XUT_4F-447;xrn1_to_WT_log2_ratio=4.04331899237874;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-447
IV,van_Dijk_2011,ncRNA,978509,978782,4.781449026,+,.,ID=4F-448;Name=XUT_4F-448;xrn1_to_WT_log2_ratio=4.78144902553229;desc=Xrn1-sensitive_unstable_transcript,XUT_4F-448
