SNP,Chr,Pos,Effect,SE,ERG11_MID2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
121,1,175281,-0.0548038781997303,0.0564599603761246,0.332378237989899,YAR019W-A,YAR019W-A,SGDID:S000028735,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps ORF CDC15/YAR019C""",Dubious ORF
122,1,175315,-0.0488721153820412,0.0564575707949911,0.387273756328293,YAR019W-A,YAR019W-A,SGDID:S000028735,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps ORF CDC15/YAR019C""",Dubious ORF
123,1,175523,-0.0573643422770891,0.0567556225232211,0.312840222694947,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
124,1,175541,-0.051982723305343,0.0565380644338617,0.358499181658595,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
125,1,175653,-0.0658527434683708,0.0566765662276522,0.246059348133948,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
128,1,175856,-0.0701228559684052,0.0576015005277335,0.224273241408159,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
129,1,175876,-0.0563039609342336,0.0567586305129823,0.321882164267195,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
130,1,175989,-0.0596435741418085,0.0569113865419175,0.295352050228685,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
131,1,176001,-0.0619344568011378,0.0572019574926604,0.279665906834354,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
133,1,177692,-0.0314796035066071,0.05649262142274,0.577720780744307,YAR020C,PAU7,SGDID:S000000073,Close to 3'-UTR,Close to 3'-UTR,"""Member of the seripauperin multigene family; active during alcoholic fermentation ; regulated by anaerobiosis ; inhibited by oxygen ; repressed by heme""",Verified ORF
134,1,178191,-0.0305857380984952,0.0565501527541827,0.588944932102719,A:177024-179280,,,Intergenic region,Intergenic region,between YAR020C and YAR023C,Intergenic region
135,1,178224,-0.0314796035066071,0.05649262142274,0.577720780744307,A:177024-179280,,,Intergenic region,Intergenic region,between YAR020C and YAR023C,Intergenic region
136,1,178960,-0.0309526488045544,0.0569450328626304,0.587092139148926,YAR023C,YAR023C,SGDID:S000000074,Close to 3'-UTR,Close to 3'-UTR,"""Putative integral membrane protein; member of DUP240 gene family""",Uncharacterized ORF
140,1,183802,-0.067494012174842,0.0564103102085543,0.23231086929323,YAR027W,UIP3,SGDID:S000000075,CDS,CDS,"""Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family""",Verified ORF
141,1,183954,-0.0814512379340192,0.056770809068967,0.15224710481204,YAR027W,UIP3,SGDID:S000000075,CDS,CDS,"""Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family""",Verified ORF
142,1,184450,-0.0710059308330412,0.056310905157368,0.208155162699318,YAR027W,UIP3,SGDID:S000000075,CDS,CDS,"""Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family""",Verified ORF
144,1,184718,-0.0617235060170772,0.0566630919600893,0.276761580406248,YAR028W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
145,1,185296,-0.0544768599263527,0.0564430365988312,0.335122765674751,YAR028W,YAR028W,SGDID:S000000076,CDS,CDS,"""Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
146,1,185438,-0.0794763994485267,0.0563616129684053,0.159385999334866,YAR028W,YAR028W,SGDID:S000000076,CDS,CDS,"""Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
147,1,185469,-0.0750950010578203,0.0564604045314542,0.184361433868919,YAR028W,YAR028W,SGDID:S000000076,CDS,CDS,"""Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
148,1,185503,-0.0961798226159256,0.056222735258261,0.0880164169127323,YAR028W,YAR028W,SGDID:S000000076,CDS,CDS,"""Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
149,1,185705,-0.0992313435617206,0.0568414252626398,0.0817231033840734,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
150,1,185749,-0.0996649686201145,0.056839276048681,0.0803922826927367,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
151,1,185806,-0.0782135227609024,0.0570107139690429,0.170962948189493,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
152,1,185879,-0.115581688996289,0.057108329284483,0.0437330482589739,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
153,1,185916,-0.0863048467096391,0.0572285316439499,0.132430087490544,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
154,1,185941,-0.0864143289529486,0.0574789640238692,0.133627984937223,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
155,1,185954,-0.0845441835793223,0.0576557558742388,0.143440056345633,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
156,1,186055,-0.090437804788022,0.0564721224389201,0.110169702220753,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
157,1,186896,-0.0779842513414691,0.0574563663749668,0.175560093911603,YAR031W,PRM9,SGDID:S000000078,CDS,CDS,"""Pheromone-regulated protein; contains 3 predicted transmembrane segments and an FF sequence ; a motif involved in COPII binding; member of DUP240 gene family; PRM9 has a paralog ; PRM8 ; that arose from a segmental duplication""",Verified ORF
161,1,190132,0.0228269403297965,0.0567357833336056,0.687679084607969,YAR035W,YAT1,SGDID:S000000080,Close to 3'-UTR,Close to 3'-UTR,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
162,1,190148,0.0265922388036552,0.0567482580824909,0.639644749296484,YAR035W,YAT1,SGDID:S000000080,Close to 3'-UTR,Close to 3'-UTR,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
163,1,190165,0.0315473181839086,0.0571774591861807,0.58147288693753,YAR035W,YAT1,SGDID:S000000080,Close to 3'-UTR,Close to 3'-UTR,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
164,1,190169,0.0179664018114165,0.0571227727642846,0.753309983837354,YAR035W,YAT1,SGDID:S000000080,Close to 3'-UTR,Close to 3'-UTR,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
165,1,190933,-0.116428668440499,0.0563276318478937,0.0394636751617017,YAR035W,YAT1,SGDID:S000000080,CDS,CDS,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
166,1,192149,-0.104262892838009,0.0568606213824804,0.0675466630968578,YAR035W,YAT1,SGDID:S000000080,CDS,CDS,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
168,1,192303,0.036994253661792,0.0680800017190269,0.587201642361856,YAR035W,YAT1,SGDID:S000000080,Close to 3'-UTR,Close to 3'-UTR,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
171,1,192795,-0.149894229447184,0.0559947055028787,0.007776676485123,YAR042W,SWH1,SGDID:S000000081,CDS,CDS,"""Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats and FFAT motif; interacts with ER anchor Scs2p at the nucleus-vacuole junction; regulated by sterol binding; SWH1 has a paralog ; OSH2 ; that arose from the whole genome duplication""",Verified ORF
173,1,194187,-0.116645938812953,0.0562655735243466,0.0388850875693885,YAR042W,SWH1,SGDID:S000000081,CDS,CDS,"""Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats and FFAT motif; interacts with ER anchor Scs2p at the nucleus-vacuole junction; regulated by sterol binding; SWH1 has a paralog ; OSH2 ; that arose from the whole genome duplication""",Verified ORF
174,1,194867,-0.04008040293635,0.056536023031674,0.478832333081104,YAR042W,SWH1,SGDID:S000000081,CDS,CDS,"""Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats and FFAT motif; interacts with ER anchor Scs2p at the nucleus-vacuole junction; regulated by sterol binding; SWH1 has a paralog ; OSH2 ; that arose from the whole genome duplication""",Verified ORF
190,2,8314,-0.0833921401940412,0.0573627195377878,0.146898842440879,YBL108W,YBL108W,SGDID:S000000204,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
194,2,8498,-0.0763839921998649,0.0573058896918872,0.183418697154081,YBL108C-A,PAU9,SGDID:S000007592,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Verified ORF
195,2,8651,-0.076620338848528,0.057358922314562,0.182473570617558,YBL108C-A,PAU9,SGDID:S000007592,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Verified ORF
197,2,9812,-0.0685628618637599,0.0577301637220035,0.235772348379846,YBL107W-A,YBL107W-A,SGDID:S000007229,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; completely overlaps the Ty2 LTR YBLWdelta2; YBL107W-A has a paralog ; YER138W-A ; that arose from a single-locus duplication""",Dubious ORF
198,2,9932,-0.0734624625823562,0.0574845772565735,0.202106486787859,XUT_2F-2_NFR/NDR,,,Promoter,Promoter,,Promoter
199,2,10135,-0.0672986807308451,0.0572848684145456,0.240863686085943,YBL107C,MIX23,SGDID:S000000203,CDS,CDS,"""Mitochondrial intermembrane space protein of unknown function; imported via the MIA import machinery; contains an unusual twin cysteine motif (CX13C CX14C)""",Verified ORF
