SNP,Chr,Pos,Effect,SE,ERG11_TPO4_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
121,1,175281,0.129535786274291,0.089390312855284,0.14819651984657,YAR019W-A,YAR019W-A,SGDID:S000028735,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps ORF CDC15/YAR019C""",Dubious ORF
122,1,175315,0.126623346518286,0.0893738305083857,0.15742820381688,YAR019W-A,YAR019W-A,SGDID:S000028735,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps ORF CDC15/YAR019C""",Dubious ORF
123,1,175523,0.132427785077396,0.0898593908068658,0.141447554649352,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
124,1,175541,0.128439005641696,0.0895068637385937,0.152183121414091,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
125,1,175653,0.122775360068119,0.0898141833374169,0.17249739606864,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
128,1,175856,0.113924049611006,0.091337187205004,0.2131176912503,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
129,1,175876,0.122997643481322,0.0898973504790075,0.172119403735484,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
130,1,175989,0.131581835843305,0.0901208598369149,0.145163048446177,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
131,1,176001,0.119012209319008,0.0906425142567074,0.190041087217805,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
133,1,177692,0.0948763040735997,0.089485206279806,0.289757731465377,YAR020C,PAU7,SGDID:S000000073,Close to 3'-UTR,Close to 3'-UTR,"""Member of the seripauperin multigene family; active during alcoholic fermentation ; regulated by anaerobiosis ; inhibited by oxygen ; repressed by heme""",Verified ORF
134,1,178191,0.0853711197897208,0.0896014282837816,0.3413496992172,A:177024-179280,,,Intergenic region,Intergenic region,between YAR020C and YAR023C,Intergenic region
135,1,178224,0.0948763040735997,0.089485206279806,0.289757731465377,A:177024-179280,,,Intergenic region,Intergenic region,between YAR020C and YAR023C,Intergenic region
136,1,178960,0.113338532204327,0.0901417939927908,0.20946316613036,YAR023C,YAR023C,SGDID:S000000074,Close to 3'-UTR,Close to 3'-UTR,"""Putative integral membrane protein; member of DUP240 gene family""",Uncharacterized ORF
140,1,183802,0.0364652557841814,0.0896178468775135,0.684330055849363,YAR027W,UIP3,SGDID:S000000075,CDS,CDS,"""Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family""",Verified ORF
141,1,183954,0.0487342333847364,0.090254192122364,0.589560656804184,YAR027W,UIP3,SGDID:S000000075,CDS,CDS,"""Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family""",Verified ORF
142,1,184450,0.049159452322779,0.0894626468777361,0.583011905371561,YAR027W,UIP3,SGDID:S000000075,CDS,CDS,"""Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family""",Verified ORF
144,1,184718,0.0436347225553383,0.0899794535051529,0.628019018036099,YAR028W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
145,1,185296,0.051897140663224,0.0895850009629736,0.562752121926697,YAR028W,YAR028W,SGDID:S000000076,CDS,CDS,"""Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
146,1,185438,0.0578685683790561,0.0895788711433867,0.518694620612071,YAR028W,YAR028W,SGDID:S000000076,CDS,CDS,"""Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
147,1,185469,0.0608641215038899,0.0897026882640257,0.497893293105598,YAR028W,YAR028W,SGDID:S000000076,CDS,CDS,"""Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
148,1,185503,0.0439555400153485,0.089498431457415,0.62363831644749,YAR028W,YAR028W,SGDID:S000000076,CDS,CDS,"""Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
149,1,185705,0.050178459551406,0.090490211363763,0.579575472150494,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
150,1,185749,0.0077218798917234,0.0905286818347506,0.932073150811008,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
151,1,185806,0.0445061223407386,0.0906195411514367,0.623638554050746,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
152,1,185879,0.0366999138407761,0.0910675843829544,0.68719479305311,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
153,1,185916,0.0665188759791707,0.0909782402272451,0.465171667159612,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
154,1,185941,-0.0004635046677845,0.0914437137545665,0.995958608910585,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
155,1,185954,0.007828463778676,0.0917098259768794,0.932022605512406,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
156,1,186055,0.0461673087760279,0.089846816062064,0.607682075481614,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
157,1,186896,0.0252036812326216,0.0913441214245029,0.782770875391796,YAR031W,PRM9,SGDID:S000000078,CDS,CDS,"""Pheromone-regulated protein; contains 3 predicted transmembrane segments and an FF sequence ; a motif involved in COPII binding; member of DUP240 gene family; PRM9 has a paralog ; PRM8 ; that arose from a segmental duplication""",Verified ORF
161,1,190132,-0.0275509685252454,0.0899824765237722,0.759646967195653,YAR035W,YAT1,SGDID:S000000080,Close to 3'-UTR,Close to 3'-UTR,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
162,1,190148,-0.0300780771542675,0.0900073301459508,0.738446977195973,YAR035W,YAT1,SGDID:S000000080,Close to 3'-UTR,Close to 3'-UTR,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
163,1,190165,-0.0279481243984455,0.0907011158661516,0.758161888121439,YAR035W,YAT1,SGDID:S000000080,Close to 3'-UTR,Close to 3'-UTR,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
164,1,190169,-0.0282055715097534,0.0905877533935529,0.755709341020273,YAR035W,YAT1,SGDID:S000000080,Close to 3'-UTR,Close to 3'-UTR,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
165,1,190933,-0.0533382094873603,0.0898206269006906,0.553005957815501,YAR035W,YAT1,SGDID:S000000080,CDS,CDS,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
166,1,192149,0.0326104176928526,0.0905835646445483,0.719059662819461,YAR035W,YAT1,SGDID:S000000080,CDS,CDS,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
168,1,192303,0.0626308325589222,0.107957588355345,0.562188347778561,YAR035W,YAT1,SGDID:S000000080,Close to 3'-UTR,Close to 3'-UTR,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
171,1,192795,-0.0364273333099667,0.089674397677204,0.684828745233391,YAR042W,SWH1,SGDID:S000000081,CDS,CDS,"""Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats and FFAT motif; interacts with ER anchor Scs2p at the nucleus-vacuole junction; regulated by sterol binding; SWH1 has a paralog ; OSH2 ; that arose from the whole genome duplication""",Verified ORF
173,1,194187,-0.0189792787742071,0.0897639815592798,0.832669589608968,YAR042W,SWH1,SGDID:S000000081,CDS,CDS,"""Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats and FFAT motif; interacts with ER anchor Scs2p at the nucleus-vacuole junction; regulated by sterol binding; SWH1 has a paralog ; OSH2 ; that arose from the whole genome duplication""",Verified ORF
174,1,194867,-0.054924470174395,0.0896731743651442,0.540603924250838,YAR042W,SWH1,SGDID:S000000081,CDS,CDS,"""Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats and FFAT motif; interacts with ER anchor Scs2p at the nucleus-vacuole junction; regulated by sterol binding; SWH1 has a paralog ; OSH2 ; that arose from the whole genome duplication""",Verified ORF
190,2,8314,0.029567601616475,0.0912263541720273,0.746044821572057,YBL108W,YBL108W,SGDID:S000000204,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
194,2,8498,0.0065310825399853,0.0911056399460135,0.942891664922312,YBL108C-A,PAU9,SGDID:S000007592,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Verified ORF
195,2,8651,-0.0021235203106222,0.0911915361803475,0.981434997336488,YBL108C-A,PAU9,SGDID:S000007592,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Verified ORF
197,2,9812,0.0170890961917929,0.0917289385519507,0.852316564795303,YBL107W-A,YBL107W-A,SGDID:S000007229,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; completely overlaps the Ty2 LTR YBLWdelta2; YBL107W-A has a paralog ; YER138W-A ; that arose from a single-locus duplication""",Dubious ORF
198,2,9932,-0.0008861041208602,0.0913718869366677,0.99226789355992,XUT_2F-2_NFR/NDR,,,Promoter,Promoter,,Promoter
199,2,10135,-0.004181751660869,0.0910217054671883,0.963382172968905,YBL107C,MIX23,SGDID:S000000203,CDS,CDS,"""Mitochondrial intermembrane space protein of unknown function; imported via the MIA import machinery; contains an unusual twin cysteine motif (CX13C CX14C)""",Verified ORF
