SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
121,1,175281,-0.240015409367813,0.179121440653804,0.181120527164984,YAR019W-A,YAR019W-A,SGDID:S000028735,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps ORF CDC15/YAR019C""",Dubious ORF
122,1,175315,-0.247844091334354,0.179034554005252,0.167129886301418,YAR019W-A,YAR019W-A,SGDID:S000028735,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps ORF CDC15/YAR019C""",Dubious ORF
123,1,175523,-0.250615111346761,0.18004357973858,0.164808100641445,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
124,1,175541,-0.244616420107038,0.179328210825725,0.173414288279847,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
125,1,175653,-0.287786714327904,0.179717594721013,0.110198896523614,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
128,1,175856,-0.27030750598433,0.182781499980959,0.140070592008638,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
129,1,175876,-0.251974209757752,0.180038205854396,0.162523374219874,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
130,1,175989,-0.246731276925434,0.180575241360129,0.172694867795637,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
131,1,176001,-0.258561300478905,0.181474474295929,0.155104135744668,YAR019C,CDC15,SGDID:S000000072,Close to 3'-UTR,Close to 3'-UTR,"""Hippo-like kinase of the Mitotic Exit Network; promotes exit by activating the Dbf2p kinase; component of a non-canonical Hippo pathway with Sps1p required for prospore membrane closure ; spindle disassembly and sustained release of Cdc14p during meiotic anaphase II; complexes with Sps1p and contributes to its phosphorylation; phosphorylates the RNAPII CTD during mitosis; localizes to the bud neck and SPB during anaphase and telophase; relocalizes to the cytoplasm upon DNA replication stress""",Verified ORF
133,1,177692,-0.278594466598547,0.178906435468126,0.120317256327643,YAR020C,PAU7,SGDID:S000000073,Close to 3'-UTR,Close to 3'-UTR,"""Member of the seripauperin multigene family; active during alcoholic fermentation ; regulated by anaerobiosis ; inhibited by oxygen ; repressed by heme""",Verified ORF
134,1,178191,-0.283992644440361,0.179061272595823,0.113632803567589,A:177024-179280,,,Intergenic region,Intergenic region,between YAR020C and YAR023C,Intergenic region
135,1,178224,-0.278594466598547,0.178906435468126,0.120317256327643,A:177024-179280,,,Intergenic region,Intergenic region,between YAR020C and YAR023C,Intergenic region
136,1,178960,-0.282732437563935,0.180326866083791,0.117803071733026,YAR023C,YAR023C,SGDID:S000000074,Close to 3'-UTR,Close to 3'-UTR,"""Putative integral membrane protein; member of DUP240 gene family""",Uncharacterized ORF
140,1,183802,-0.275003105055725,0.178944856214886,0.125237223941215,YAR027W,UIP3,SGDID:S000000075,CDS,CDS,"""Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family""",Verified ORF
141,1,183954,-0.203187914546959,0.180525959249248,0.261127921716349,YAR027W,UIP3,SGDID:S000000075,CDS,CDS,"""Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family""",Verified ORF
142,1,184450,-0.120644098795672,0.179151110624092,0.501120227440778,YAR027W,UIP3,SGDID:S000000075,CDS,CDS,"""Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family""",Verified ORF
144,1,184718,-0.183519957746622,0.180019889709086,0.308691018142527,YAR028W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
145,1,185296,-0.114349531801797,0.17941667384645,0.52431614928849,YAR028W,YAR028W,SGDID:S000000076,CDS,CDS,"""Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
146,1,185438,-0.130967580521897,0.179392969311503,0.465837882330455,YAR028W,YAR028W,SGDID:S000000076,CDS,CDS,"""Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
147,1,185469,-0.141342117837875,0.179629984923432,0.431896755695558,YAR028W,YAR028W,SGDID:S000000076,CDS,CDS,"""Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
148,1,185503,-0.141225054210033,0.17916483350984,0.431084798984409,YAR028W,YAR028W,SGDID:S000000076,CDS,CDS,"""Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
149,1,185705,-0.165965042512746,0.181111326586408,0.360098301797166,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
150,1,185749,-0.121987381172406,0.181210337680817,0.501272536148549,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
151,1,185806,-0.163436738661031,0.181360239479787,0.368111386309457,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
152,1,185879,-0.14582843161055,0.182280926110713,0.424237110872591,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
153,1,185916,-0.0701572953723086,0.182324887616333,0.700622694103639,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
154,1,185941,-0.101736505572432,0.183077460948821,0.578766628207853,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
155,1,185954,-0.105260693712448,0.183606966187533,0.566810962853832,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
156,1,186055,-0.116550630668196,0.179919383283482,0.51753952534096,YAR029W_NFR/NDR,,,Promoter,Promoter,,Promoter
157,1,186896,-0.147571138967405,0.182809109120672,0.420070813403518,YAR031W,PRM9,SGDID:S000000078,CDS,CDS,"""Pheromone-regulated protein; contains 3 predicted transmembrane segments and an FF sequence ; a motif involved in COPII binding; member of DUP240 gene family; PRM9 has a paralog ; PRM8 ; that arose from a segmental duplication""",Verified ORF
161,1,190132,0.0266090909563687,0.180249091295896,0.882723799559865,YAR035W,YAT1,SGDID:S000000080,Close to 3'-UTR,Close to 3'-UTR,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
162,1,190148,0.0497471747836276,0.180289577085432,0.7827638411328,YAR035W,YAT1,SGDID:S000000080,Close to 3'-UTR,Close to 3'-UTR,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
163,1,190165,-0.0027278720916598,0.181694498164377,0.988029884183887,YAR035W,YAT1,SGDID:S000000080,Close to 3'-UTR,Close to 3'-UTR,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
164,1,190169,0.0448730564462018,0.181452262093981,0.804820203450244,YAR035W,YAT1,SGDID:S000000080,Close to 3'-UTR,Close to 3'-UTR,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
165,1,190933,-0.0646721587061014,0.179963469055154,0.719538640929088,YAR035W,YAT1,SGDID:S000000080,CDS,CDS,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
166,1,192149,0.233703430281103,0.181041167785013,0.197588134453444,YAR035W,YAT1,SGDID:S000000080,CDS,CDS,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
168,1,192303,0.26463501726305,0.215878090759556,0.221070801768008,YAR035W,YAT1,SGDID:S000000080,Close to 3'-UTR,Close to 3'-UTR,"""Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated""",Verified ORF
171,1,192795,0.137721029688203,0.179506031542119,0.443462195637054,YAR042W,SWH1,SGDID:S000000081,CDS,CDS,"""Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats and FFAT motif; interacts with ER anchor Scs2p at the nucleus-vacuole junction; regulated by sterol binding; SWH1 has a paralog ; OSH2 ; that arose from the whole genome duplication""",Verified ORF
173,1,194187,0.0874370508281204,0.179744237349156,0.626948173693831,YAR042W,SWH1,SGDID:S000000081,CDS,CDS,"""Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats and FFAT motif; interacts with ER anchor Scs2p at the nucleus-vacuole junction; regulated by sterol binding; SWH1 has a paralog ; OSH2 ; that arose from the whole genome duplication""",Verified ORF
174,1,194867,-0.124473194265349,0.179584462026898,0.488691370543189,YAR042W,SWH1,SGDID:S000000081,CDS,CDS,"""Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats and FFAT motif; interacts with ER anchor Scs2p at the nucleus-vacuole junction; regulated by sterol binding; SWH1 has a paralog ; OSH2 ; that arose from the whole genome duplication""",Verified ORF
190,2,8314,0.364304316410233,0.181717777229987,0.0457496990254913,YBL108W,YBL108W,SGDID:S000000204,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
194,2,8498,0.220942062357546,0.182102395714557,0.225832192300321,YBL108C-A,PAU9,SGDID:S000007592,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Verified ORF
195,2,8651,0.229485128134645,0.182243704326599,0.208782473695018,YBL108C-A,PAU9,SGDID:S000007592,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Verified ORF
197,2,9812,0.234656760502827,0.183312862080965,0.201354440656808,YBL107W-A,YBL107W-A,SGDID:S000007229,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; completely overlaps the Ty2 LTR YBLWdelta2; YBL107W-A has a paralog ; YER138W-A ; that arose from a single-locus duplication""",Dubious ORF
198,2,9932,0.195079150047387,0.182718903476505,0.286409710368843,XUT_2F-2_NFR/NDR,,,Promoter,Promoter,,Promoter
199,2,10135,0.182755663865949,0.182053122508314,0.316134206312031,YBL107C,MIX23,SGDID:S000000203,CDS,CDS,"""Mitochondrial intermembrane space protein of unknown function; imported via the MIA import machinery; contains an unusual twin cysteine motif (CX13C CX14C)""",Verified ORF
200,2,11616,0.209061477464709,0.181779041738717,0.250887109210301,XUT_2F-2,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
