snp_id,snps_annotations
10580,ORF
10581,ORF
10583,ORF
10584,ORF
10585,ORF
10586,ORF
10587,ORF
10588,ORF
10589,ORF
10590,ORF
10591,ORF
10593,ORF_XUT
10594,XUT
10595,XUT
10596,XUT
10597,XUT
10598,XUT
10599,ORF_SUT_XUT
10600,ORF_SUT_XUT
10601,ORF_SUT_XUT
10602,ORF_XUT
10603,ORF
10609,ORF
10610,ORF
10612,ORF
10613,ORF
10614,ORF
10615,ORF
10616,ORF
10617,ORF
10618,ORF
10621,ORF_XUT
10623,ORF
10624,ORF
10625,ORF
10631,ORF_SUT_XUT
10634,XUT
10635,ORF
10637,ORF
10644,ORF
10653,ORF
10654,ORF
10655,ORF
10656,ORF
10657,ORF
10658,ORF
10659,ORF_CUT
10662,XUT
10664,SUT
10665,ORF_SUT_XUT
10666,SUT_XUT
10668,ORF
10669,ORF
10677,ORF
10680,XUT
10681,XUT
10682,XUT
10683,SUT_XUT
10684,SUT_XUT
10685,SUT_XUT
10686,SUT_XUT
10687,SUT_XUT
10688,SUT_XUT
10689,SUT_XUT
10690,SUT_XUT
10691,SUT_XUT
10692,XUT
10693,XUT
10694,XUT
10695,XUT
10696,XUT
10697,XUT
10699,ORF
10700,ORF
10701,ORF
10703,ORF
10704,ORF
10705,ORF
10706,ORF
10707,ORF
10708,ORF
10711,ORF
10712,ORF
10713,ORF
10714,ORF
10715,ORF
10716,XUT
10717,XUT
10719,ORF
10720,ORF
10721,ORF
10722,ORF
10723,ORF
10724,ORF
10726,CUT
10727,CUT
10730,ORF
10731,ORF
10732,ORF
10733,ORF
10736,ORF
10737,ORF
10741,XUT
10742,XUT
10743,XUT
10744,ORF
10745,ORF
10746,ORF
10747,ORF
10748,ORF
10749,ORF
10750,ORF
10751,ORF
10752,ORF
10753,ORF
10755,ORF
10762,ORF
10764,ORF
10765,ORF
10766,ORF
10767,ORF
10768,ORF
10769,ORF
10772,ORF
10773,ORF
10775,ORF
10776,ORF
10777,ORF
10778,ORF
10779,ORF
10780,ORF
10781,ORF
10783,ORF
10789,ORF
10790,ORF
10791,ORF
10792,ORF
10793,ORF
10794,ORF
10795,ORF
10796,ORF
10797,ORF
10798,ORF
10799,ORF
10800,ORF
10801,ORF_CUT
10802,ORF
10803,ORF
10804,ORF
10805,ORF
10807,ORF
10808,ORF
10809,ORF
10810,ORF
10813,ORF
10814,ORF
10815,ORF
10816,ORF
10817,ORF
10818,ORF
10819,ORF
10822,ORF
10823,ORF
10826,ORF
10827,ORF
10828,ORF
10829,ORF
10830,ORF
10831,ORF
10832,ORF
10833,ORF
10835,ORF_CUT_XUT
10836,ORF_SUT_XUT
10837,SUT_XUT
10838,SUT_XUT
10839,ORF
10840,ORF
10842,ORF
10846,ORF
10847,ORF
10848,ORF
10849,ORF
10850,ORF
10854,ORF
10855,ORF
10856,ORF
10857,ORF
10859,ORF
10860,ORF_CUT
10862,ORF
10863,ORF_CUT
10864,ORF
10865,ORF
10866,ORF
10868,ORF
10872,SUT
10874,ORF
10875,SUT
10878,XUT
10880,ORF
10881,ORF
10882,ORF
10883,ORF
10884,ORF
10885,ORF
10886,ORF
10888,XUT
10889,XUT
10890,XUT
10891,XUT
10892,ORF
10895,ORF
10896,ORF
10899,CUT
10900,ORF
10905,ORF
10906,ORF
10907,ORF
10908,ORF
10909,ORF_SUT
10910,ORF_SUT
10911,ORF
10912,ORF
10913,ORF
10915,ORF
10916,ORF
10917,ORF
10918,ORF
10919,ORF
10923,ORF
10924,ORF
10925,ORF
10926,ORF
10927,ORF
10928,ORF
10930,XUT
10931,XUT
10932,XUT
10933,XUT
10934,XUT
10935,XUT
10936,XUT
10937,XUT
10938,XUT
10939,XUT
10940,XUT
10941,XUT
10942,XUT
10943,XUT
10944,XUT
10945,XUT
10946,XUT
10947,XUT
10948,XUT
10949,XUT
10956,ORF
10957,SUT_XUT
10958,SUT_XUT
10959,SUT_XUT
10961,ORF
10962,ORF
10963,ORF_SUT
10964,ORF_SUT
10965,ORF
10966,ORF
10967,ORF
10968,ORF
10969,ORF
10970,ORF
10973,ORF_CUT_XUT
10974,ORF_CUT_XUT
10975,ORF_CUT_XUT
10976,CUT_XUT
10977,CUT_XUT
10978,ORF
10979,ORF
10980,ORF
10981,ORF
10983,SUT
10984,SUT
10987,ORF
10988,ORF
10989,ORF
10990,ORF
10991,ORF
10992,ORF
10994,ORF
10996,ORF
10997,ORF
10998,ORF
10999,ORF_XUT
11002,ORF
11003,ORF
11004,ORF
11005,ORF
11006,ORF
11007,ORF
11008,ORF
11011,XUT
11012,XUT
11013,XUT
11014,ORF
11015,ORF
11016,ORF
11017,XUT
11018,XUT
11019,XUT
11020,ORF
11021,ORF
11022,ORF
11024,ORF
11025,SUT
11026,SUT_XUT
11027,ORF_XUT
11028,ORF
11029,ORF
11030,ORF_SUT
11031,ORF_SUT
11032,ORF
11033,ORF
11034,ORF
11035,ORF
11036,ORF
11041,ORF_XUT
11042,ORF_XUT
11043,ORF_XUT
11044,ORF_XUT
11045,ORF
11046,ORF
11047,ORF
11050,ORF
11051,ORF
11052,ORF
11053,ORF
11054,ORF
11055,ORF
11056,ORF
11057,ORF
11058,ORF
11063,XUT
11064,XUT
11065,XUT
11066,XUT
11067,XUT
11068,XUT
11069,XUT
11070,XUT
11071,XUT
11072,XUT
11073,ORF
11074,ORF_SUT_XUT
11075,ORF_SUT_XUT
11076,ORF_SUT
11088,ORF
11089,ORF
11090,ORF
11091,ORF
11092,ORF
11093,ORF
11094,ORF
11096,ORF
11101,ORF
11102,ORF
11103,ORF
11104,ORF
11105,ORF
11106,SUT
11107,SUT
11108,SUT
11112,ORF_SUT_XUT
11113,ORF_SUT_XUT
11114,ORF
11116,CUT_XUT
11117,ORF
11118,ORF
11120,ORF
11121,ORF
11124,XUT
11125,XUT
11126,XUT
11127,XUT
11142,XUT
11143,XUT
11144,XUT
11145,XUT
11173,ORF
11174,ORF
11177,ORF
11178,ORF
11179,ORF
11180,ORF
11182,ORF
11186,CUT
11188,SUT_XUT
11189,ORF
11193,ORF_CUT_XUT
11194,ORF_CUT_XUT
11195,ORF_CUT_XUT
11196,ORF_CUT_XUT
11197,ORF_CUT_XUT
11198,ORF_CUT_XUT
11199,XUT
11200,ORF
11201,ORF
11202,CUT
11203,ORF
11204,ORF
11205,ORF
11206,ORF
11207,ORF
11208,ORF
11209,ORF_SUT_XUT
11210,ORF
11214,ORF
11215,ORF
11216,ORF
11217,SUT_XUT
11218,SUT_XUT
11219,ORF_SUT
11220,ORF_SUT
11221,ORF_SUT
11224,ORF
11225,ORF
11226,ORF
11227,ORF
11228,ORF
11229,ORF
11230,CUT
11234,ORF
11235,ORF
11237,ORF
11238,ORF
11240,ORF
11241,ORF
11242,XUT
11243,ORF_XUT
11244,XUT
11245,SUT
11248,ORF
11251,ORF
11252,ORF
11253,ORF_XUT
11254,ORF_XUT
11255,ORF_SUT_XUT
11256,ORF_SUT_XUT
11257,ORF
11258,ORF
11259,ORF
11260,ORF
11261,ORF
11263,ORF
11264,ORF
11265,ORF
11272,ORF
11273,ORF
11274,ORF_CUT
11276,CUT
11277,CUT
11278,ORF
11283,ORF
11284,ORF_CUT
11285,ORF
11286,ORF
11287,ORF
11288,ORF
11289,ORF
11290,ORF
11291,ORF
11292,ORF
11293,ORF
11294,ORF
11295,ORF
11302,ORF
11303,ORF
11304,ORF
11305,ORF
11306,ORF
11307,ORF
11308,ORF
11309,ORF
11310,ORF
11313,ORF
11314,ORF
11325,ORF
11326,ORF
11327,ORF
11328,ORF
11329,ORF
11330,ORF
11331,ORF_CUT
11332,CUT
11336,ORF
11337,CUT
11340,CUT_SUT
11341,SUT
11342,ORF
11343,ORF
11344,ORF
11345,ORF
11347,XUT
11348,ORF
11350,ORF
11351,ORF_CUT
11352,ORF_CUT
11353,ORF
11354,ORF
11360,ORF
11361,ORF
11362,ORF
11363,XUT
11364,XUT
11365,CUT_XUT
11366,ORF
11367,ORF
11368,ORF
11369,ORF
11370,ORF
11371,ORF
11372,ORF
11373,ORF
11378,ORF
11379,ORF
11380,ORF
11381,ORF
11382,ORF
11383,ORF
11384,ORF
11385,ORF
11386,ORF
11387,ORF
11388,ORF
11390,ORF
11392,ORF
11393,ORF_SUT_XUT
11394,XUT
11396,ORF
11397,CUT
11399,ORF
11404,ORF
11405,ORF
11406,ORF
11407,ORF
11408,ORF
11409,ORF
11412,ORF
11413,ORF
11420,ORF
11421,ORF
11422,ORF
11423,ORF
11424,ORF
11425,ORF
11426,ORF
11427,ORF
11428,ORF
11429,ORF
11430,ORF
11431,ORF
11433,ORF
11434,ORF
11435,ORF
11436,ORF
11437,ORF
11438,ORF
11439,ORF
11447,ORF
11448,ORF
11458,ORF_XUT
11459,ORF_XUT
11460,SUT_XUT
11461,ORF
11463,ORF
11464,ORF
11465,ORF
11466,ORF
11470,ORF
11471,ORF
11472,ORF
11477,ORF
11478,ORF
11479,ORF
11480,ORF
11482,ORF
11483,ORF
11484,ORF
11486,ORF
11488,ORF
11489,ORF
11490,ORF
11492,ORF
11493,ORF
11494,ORF
11495,ORF
11496,ORF
11497,ORF
11498,ORF
11500,ORF
11502,ORF_XUT
11503,ORF
11504,ORF_XUT
11505,ORF_XUT
11506,ORF_XUT
11507,ORF
11508,ORF
11509,ORF
11513,ORF_SUT_XUT
11514,SUT_XUT
11516,SUT
11517,ORF
11518,ORF
11519,ORF
11520,ORF
11521,ORF
11526,ORF
11530,ORF_SUT_XUT
11532,ORF
11534,ORF_SUT
11535,ORF_SUT_XUT
11537,CUT
11540,ORF
11542,ORF
11543,ORF
11544,ORF
11545,ORF
11546,ORF
11547,ORF
11548,ORF
11549,ORF
11550,ORF
11551,ORF
11552,ORF
11555,ORF
11557,ORF
11559,ORF
11560,ORF
11562,ORF
11569,ORF
11570,ORF
11572,ORF
11573,ORF
11577,SUT_XUT
11578,CUT
11579,ORF
11581,ORF_CUT
11582,ORF
11584,ORF_CUT_XUT
11586,ORF
11588,ORF
11589,ORF
11590,ORF
11591,ORF
11593,ORF
11595,ORF
11596,ORF
11597,ORF
11599,ORF
11600,ORF
11601,ORF
11603,XUT
11605,ORF
11606,ORF
11607,ORF
11608,ORF
11610,ORF
11611,ORF
11612,ORF
11613,ORF
11614,ORF
11615,ORF
11616,ORF
11619,ORF
11620,ORF
11623,ORF
11625,ORF
11626,ORF
11627,ORF
11628,ORF
11629,SUT
11631,ORF
11632,ORF
11634,ORF
11635,ORF
11636,ORF
11637,ORF
11638,ORF
11639,ORF
11640,ORF
11641,ORF
11642,ORF
11643,SUT
11645,ORF
11646,ORF
11647,ORF
11649,ORF
11651,ORF
11653,ORF
11654,ORF
11655,ORF
11656,ORF
11658,XUT
11659,ORF
11660,ORF
11661,ORF
11662,ORF
11663,ORF_XUT
11664,ORF_XUT
11665,ORF_XUT
11668,ORF
11669,ORF
11670,ORF_SUT_XUT
11671,ORF
11672,ORF
11674,ORF
11675,ORF
11682,ORF
11686,ORF
11687,ORF
11688,ORF
11689,ORF
11690,ORF
11692,ORF
11694,SUT
11695,SUT_XUT
11696,SUT_XUT
11697,SUT_XUT
11698,SUT_XUT
11699,SUT_XUT
11700,SUT_XUT
11701,ORF_SUT_XUT
11702,SUT_XUT
11703,SUT_XUT
11704,SUT_XUT
11705,SUT
11706,ORF_SUT
11712,ORF
11713,ORF
11717,ORF
11718,ORF
11719,ORF
11720,ORF
11721,ORF
11722,ORF
11723,ORF
11724,ORF
11725,ORF
11726,ORF
11727,SUT_XUT
11728,SUT_XUT
11729,SUT_XUT
11730,SUT_XUT
11731,SUT_XUT
11732,XUT
11733,XUT
11734,ORF
11737,ORF
11738,SUT_XUT
11739,ORF
11740,ORF
11741,ORF
11742,SUT_XUT
11743,SUT_XUT
11744,CUT
11746,ORF
11749,ORF
11750,ORF
11751,ORF
11753,ORF
11754,ORF
11755,ORF
11756,ORF
11757,ORF
11765,ORF
11769,CUT
11770,ORF
11771,ORF
11775,ORF
11778,ORF
11779,ORF
11780,ORF
11781,ORF
11783,ORF
11784,ORF
11785,CUT_XUT
11788,CUT
11789,ORF_CUT
11790,SUT_XUT
11794,ORF
11795,ORF
11796,ORF
11797,ORF
11798,ORF
11799,ORF
11801,CUT
11802,ORF
11803,ORF_CUT_XUT
11808,ORF
11809,ORF
11810,ORF_CUT
11811,ORF
11814,ORF
11815,ORF
11816,ORF
11817,ORF
11818,ORF
11819,ORF
11822,CUT
11823,ORF_CUT
11824,ORF_CUT
11825,CUT
11827,ORF
11828,ORF
11829,ORF
11830,ORF
11833,ORF
11834,ORF
11835,ORF
11836,ORF
11837,ORF
11838,ORF
11839,ORF
11841,ORF
11843,ORF
11844,ORF
11847,ORF
11848,ORF
11849,ORF
11852,ORF
11853,ORF
11854,ORF
11855,ORF
11858,ORF
11860,ORF
11861,ORF
11862,ORF
11868,SUT
11869,ORF
11870,ORF
11871,ORF
11873,ORF
11874,ORF
11875,SUT_XUT
11876,ORF
11877,ORF
11880,ORF
11885,ORF_SUT_XUT
11890,SUT_XUT
11891,ORF
11893,ORF
11895,CUT
11896,ORF
11897,ORF
11898,ORF
11899,ORF_SUT_XUT
11900,ORF
11904,ORF
11905,ORF
11906,ORF
11907,ORF
11908,ORF
11910,ORF
11912,ORF
11913,XUT
11914,XUT
11915,XUT
11916,XUT
11917,XUT
11918,XUT
11919,ORF
11920,ORF
11922,ORF
11923,ORF
11926,ORF
11927,ORF
11928,ORF
11932,ORF
11933,ORF
11934,ORF
11935,ORF_SUT
11936,SUT
11937,SUT
11939,ORF
11940,ORF_XUT
11942,ORF
11944,ORF
11945,ORF
11946,ORF
11948,ORF
11949,ORF
11950,XUT
11951,XUT
11952,ORF
11953,ORF
11957,ORF
11959,ORF
11960,ORF
11961,ORF
11962,ORF
11963,ORF
11966,ORF
11969,CUT
11970,ORF
11971,ORF
11972,ORF
11973,ORF
11977,ORF
11978,ORF
11979,ORF
11983,ORF_SUT_XUT
11984,ORF_SUT_XUT
11985,ORF_SUT_XUT
11986,ORF_SUT_XUT
11987,ORF_SUT_XUT
11988,ORF_SUT_XUT
11989,ORF_SUT_XUT
11990,SUT_XUT
11991,ORF_SUT_XUT
11992,ORF_SUT_XUT
11993,SUT_XUT
11994,CUT_SUT_XUT
11995,CUT_SUT_XUT
11996,SUT_XUT
11997,XUT
11998,ORF
11999,ORF
12000,XUT
12001,SUT_XUT
12002,SUT_XUT
12003,SUT_XUT
12004,ORF
12005,ORF_CUT
12006,ORF_CUT
12007,XUT
