locus_id,name,sgd_id,chrom,start,end
YBR159W,IFA38,SGDID:S000000363,CHR_2,558685,559728
YBR160W,CDC28,SGDID:S000000364,CHR_2,560078,560974
YBR161W,CSH1,SGDID:S000000365,CHR_2,561634,562764
YBR162C,TOS1,SGDID:S000000366,CHR_2,563203,564570
YBR162W-A,YSY6,SGDID:S000002158,CHR_2,565231,565428
YBR163W,EXO5,SGDID:S000000367,CHR_2,565723,567480
YBR164C,ARL1,SGDID:S000000368,CHR_2,567875,568426
YBR165W,UBS1,SGDID:S000000369,CHR_2,568852,569685
YBR166C,TYR1,SGDID:S000000370,CHR_2,569842,571200
YBR167C,POP7,SGDID:S000000371,CHR_2,571468,571890
YBR168W,PEX32,SGDID:S000000372,CHR_2,572371,573612
YBR169C,SSE2,SGDID:S000000373,CHR_2,573915,575996
YBR170C,NPL4,SGDID:S000000374,CHR_2,576344,578086
YBR171W,SEC66,SGDID:S000000375,CHR_2,578364,578984
YBR172C,SMY2,SGDID:S000000376,CHR_2,579150,581372
YBR173C,UMP1,SGDID:S000000377,CHR_2,581726,582172
YBR174C,YBR174C,SGDID:S000000378,CHR_2,582338,582652
YBR175W,SWD3,SGDID:S000000379,CHR_2,582408,583355
YBR176W,ECM31,SGDID:S000000380,CHR_2,583720,584658
YBR177C,EHT1,SGDID:S000000381,CHR_2,584807,586162
YBR178W,YBR178W,SGDID:S000000382,CHR_2,586071,586445
YBR179C,FZO1,SGDID:S000000383,CHR_2,586547,589114
YBR180W,DTR1,SGDID:S000000384,CHR_2,589741,591459
YBR181C,RPS6B,SGDID:S000000385,CHR_2,591712,592416
YBR182C,SMP1,SGDID:S000000386,CHR_2,593506,594864
YBR182C-A,YBR182C-A,SGDID:S000028603,CHR_2,595361,595555
YBR183W,YPC1,SGDID:S000000387,CHR_2,596115,597065
YBR184W,YBR184W,SGDID:S000000388,CHR_2,597363,598934
YBR185C,MBA1,SGDID:S000000389,CHR_2,599123,599959
YBR186W,PCH2,SGDID:S000000390,CHR_2,600553,602103
YBR187W,GDT1,SGDID:S000000391,CHR_2,602634,603476
YBR188C,NTC20,SGDID:S000000392,CHR_2,603685,604107
YBR189W,RPS9B,SGDID:S000000393,CHR_2,604508,604514
YBR190W,YBR190W,SGDID:S000000394,CHR_2,605966,606277
YBR191W,RPL21A,SGDID:S000000395,CHR_2,606270,606280
YBR191W-A,YBR191W-A,SGDID:S000007594,CHR_2,607149,607223
YBR192W,RIM2,SGDID:S000000396,CHR_2,607652,608785
YBR193C,MED8,SGDID:S000000397,CHR_2,609082,609753
YBR194W,AIM4,SGDID:S000000398,CHR_2,610038,610409
YBR195C,MSI1,SGDID:S000000399,CHR_2,610614,611882
YBR196C,PGI1,SGDID:S000000400,CHR_2,612236,613900
YBR196C-A,YBR196C-A,SGDID:S000028534,CHR_2,614024,614173
YBR196C-B,YBR196C-B,SGDID:S000028816,CHR_2,614526,614630
YBR197C,YBR197C,SGDID:S000000401,CHR_2,615203,615856
YBR198C,TAF5,SGDID:S000000402,CHR_2,616127,618523
YBR199W,KTR4,SGDID:S000000403,CHR_2,618909,620303
YBR200W,BEM1,SGDID:S000000404,CHR_2,620872,622527
YBR200W-A,YBR200W-A,SGDID:S000028535,CHR_2,622983,623147
YBR201W,DER1,SGDID:S000000405,CHR_2,623576,624211
YBR201C-A,MIN7,SGDID:S000087085,CHR_2,624493,624696
YBR202W,MCM7,SGDID:S000000406,CHR_2,625772,628309
YBR203W,COS111,SGDID:S000000407,CHR_2,629168,631942
YBR204C,LDH1,SGDID:S000000408,CHR_2,632254,633381
YBR205W,KTR3,SGDID:S000000409,CHR_2,633622,634836
YBR206W,YBR206W,SGDID:S000000410,CHR_2,634601,634924
YBR207W,FTH1,SGDID:S000000411,CHR_2,635146,636543
YBR208C,"DUR1,2",SGDID:S000000412,CHR_2,636703,642210
YBR209W,YBR209W,SGDID:S000000413,CHR_2,642583,642900
YBR210W,ERV15,SGDID:S000000414,CHR_2,645550,645978
YBR211C,AME1,SGDID:S000000415,CHR_2,646158,647132
YBR212W,NGR1,SGDID:S000000416,CHR_2,647886,649904
YBR213W,MET8,SGDID:S000000417,CHR_2,650368,651192
YBR214W,SDS24,SGDID:S000000418,CHR_2,651415,652998
YBR215W,HPC2,SGDID:S000000419,CHR_2,653356,653368
YBR216C,YBP1,SGDID:S000000420,CHR_2,655576,657600
YBR217W,ATG12,SGDID:S000000421,CHR_2,657832,658392
YBR218C,PYC2,SGDID:S000000422,CHR_2,658707,662249
YBR219C,YBR219C,SGDID:S000000423,CHR_2,662499,662581
YBR220C,YBR220C,SGDID:S000000424,CHR_2,662995,664677
YBR221C,PDB1,SGDID:S000000425,CHR_2,665153,666253
YBR221W-A,YBR221W-A,SGDID:S000028817,CHR_2,666538,666642
YBR222C,PCS60,SGDID:S000000426,CHR_2,666720,668351
YBR223C,TDP1,SGDID:S000000427,CHR_2,668663,670297
YBR223W-A,YBR223W-A,SGDID:S000028604,CHR_2,668721,668840
YBR224W,YBR224W,SGDID:S000000428,CHR_2,670125,670640
YBR225W,YBR225W,SGDID:S000000429,CHR_2,670627,673329
YBR226C,YBR226C,SGDID:S000000430,CHR_2,673155,673565
YBR227C,MCX1,SGDID:S000000431,CHR_2,673572,675134
YBR228W,SLX1,SGDID:S000000432,CHR_2,675313,676227
YBR229C,ROT2,SGDID:S000000433,CHR_2,676357,679221
YBR230C,OM14,SGDID:S000000434,CHR_2,679549,679942
YBR230W-A,COQ21,SGDID:S000029722,CHR_2,680362,680562
YBR231C,SWC5,SGDID:S000000435,CHR_2,682179,683090
YBR232C,YBR232C,SGDID:S000000436,CHR_2,683373,683732
YBR233W,PBP2,SGDID:S000000437,CHR_2,683428,684669
YBR233W-A,DAD3,SGDID:S000007595,CHR_2,684977,685261
YBR234C,ARC40,SGDID:S000000438,CHR_2,685438,686592
YBR235W,VHC1,SGDID:S000000439,CHR_2,686901,690263
YBR236C,ABD1,SGDID:S000000440,CHR_2,690383,691693
YBR237W,PRP5,SGDID:S000000441,CHR_2,691969,694518
YBR238C,YBR238C,SGDID:S000000442,CHR_2,695107,697302
YBR239C,ERT1,SGDID:S000000443,CHR_2,698354,699943
YBR240C,THI2,SGDID:S000000444,CHR_2,700490,701842
YBR241C,VVS1,SGDID:S000000445,CHR_2,702589,704055
YBR242W,YBR242W,SGDID:S000000446,CHR_2,704670,705386
YBR243C,ALG7,SGDID:S000000447,CHR_2,705447,706793
YBR244W,GPX2,SGDID:S000000448,CHR_2,707528,708016
YBR245C,ISW1,SGDID:S000000449,CHR_2,708150,711539
YBR246W,RRT2,SGDID:S000000450,CHR_2,711591,712754
YBR247C,ENP1,SGDID:S000000451,CHR_2,713004,714455
YBR248C,HIS7,SGDID:S000000452,CHR_2,714807,716465
YBR249C,ARO4,SGDID:S000000453,CHR_2,716882,717994
YBR250W,SPO23,SGDID:S000000454,CHR_2,719033,720604
YBR251W,MRPS5,SGDID:S000000455,CHR_2,721390,722313
YBR252W,DUT1,SGDID:S000000456,CHR_2,722611,723054
YBR253W,SRB6,SGDID:S000000457,CHR_2,723270,723635
YBR254C,TRS20,SGDID:S000000458,CHR_2,723736,724263
YBR255W,MTC4,SGDID:S000000459,CHR_2,724456,726540
YBR255C-A,RCF3,SGDID:S000007649,CHR_2,726618,726917
YBR256C,RIB5,SGDID:S000000460,CHR_2,727386,728102
YBR257W,POP4,SGDID:S000000461,CHR_2,728885,729724
YBR258C,SHG1,SGDID:S000000462,CHR_2,729734,730162
YBR259W,YBR259W,SGDID:S000000463,CHR_2,730387,732453
YBR260C,RGD1,SGDID:S000000464,CHR_2,732639,734639
YBR261C,TAE1,SGDID:S000000465,CHR_2,734832,735530
YBR262C,MIC12,SGDID:S000000466,CHR_2,735720,736040
YBR263W,SHM1,SGDID:S000000467,CHR_2,736264,737736
YBR264C,YPT10,SGDID:S000000468,CHR_2,737770,738369
YBR265W,TSC10,SGDID:S000000469,CHR_2,738582,739544
YBR267W,REI1,SGDID:S000000471,CHR_2,739841,741022
YBR266C,SLM6,SGDID:S000000470,CHR_2,739936,740388
YBR268W,MRPL37,SGDID:S000000472,CHR_2,741299,741616
YBR269C,SDH8,SGDID:S000000473,CHR_2,742160,742576
YBR270C,BIT2,SGDID:S000000474,CHR_2,742761,744398
YBR271W,EFM2,SGDID:S000000475,CHR_2,744852,746111
YBR272C,HSM3,SGDID:S000000476,CHR_2,746361,747803
YBR273C,UBX7,SGDID:S000000477,CHR_2,748061,749371
YBR274W,CHK1,SGDID:S000000478,CHR_2,749594,751177
YBR275C,RIF1,SGDID:S000000479,CHR_2,751356,757106
YBR276C,PPS1,SGDID:S000000480,CHR_2,757620,760043
YBR277C,YBR277C,SGDID:S000000481,CHR_2,760215,760616
YBR278W,DPB3,SGDID:S000000482,CHR_2,760294,760899
YBR279W,PAF1,SGDID:S000000483,CHR_2,761257,762594
YBR280C,SAF1,SGDID:S000000484,CHR_2,762784,764697
YBR281C,DUG2,SGDID:S000000485,CHR_2,764970,767606
YBR282W,MRPL27,SGDID:S000000486,CHR_2,768240,768680
YBR283C,SSH1,SGDID:S000000487,CHR_2,768943,770415
YBR284W,YBR284W,SGDID:S000000488,CHR_2,771239,773632
YBR285W,YBR285W,SGDID:S000000489,CHR_2,773922,774356
YBR286W,APE3,SGDID:S000000490,CHR_2,774700,776313
YBR287W,YBR287W,SGDID:S000000491,CHR_2,776571,777854
YBR288C,APM3,SGDID:S000000492,CHR_2,778012,779463
YBR289W,SNF5,SGDID:S000000493,CHR_2,779667,782384
YBR290W,BSD2,SGDID:S000000494,CHR_2,782591,783556
YBR291C,CTP1,SGDID:S000000495,CHR_2,783673,784572
YBR292C,YBR292C,SGDID:S000000496,CHR_2,784702,785073
YBR293W,VBA2,SGDID:S000000497,CHR_2,787006,788430
YBR294W,SUL1,SGDID:S000000498,CHR_2,789235,791814
YBR295W,PCA1,SGDID:S000000499,CHR_2,792849,796499
YBR296C,PHO89,SGDID:S000000500,CHR_2,796798,798522
YBR296C-A,TYC1,SGDID:S000028605,CHR_2,800123,800242
YBR297W,MAL33,SGDID:S000000501,CHR_2,800523,801929
YBR298C,MAL31,SGDID:S000000502,CHR_2,802631,804475
YBR298C-A,YBR298C-A,SGDID:S000028606,CHR_2,805035,805256
YBR299W,MAL32,SGDID:S000000503,CHR_2,805351,807105
YBR300C,YBR300C,SGDID:S000000504,CHR_2,808600,809097
YBR301W,PAU24,SGDID:S000000505,CHR_2,809057,809419
YBR302C,COS2,SGDID:S000000506,CHR_2,810340,811479
YCL076W,YCL076W,SGDID:S000000581,CHR_3,1392,2135
YCL073C,GEX1,SGDID:S000000575,CHR_3,6479,8326
YCL069W,VBA3,SGDID:S000000574,CHR_3,9706,11082
YCL068C,YCL068C,SGDID:S000000573,CHR_3,11503,12285
YCL067C,HMLALPHA2,SGDID:S000000572,CHR_3,12386,13018
YCL066W,HMLALPHA1,SGDID:S000000571,CHR_3,13282,13809
YCL065W,YCL065W,SGDID:S000000570,CHR_3,13751,14119
YCL064C,CHA1,SGDID:S000000569,CHR_3,15798,16880
YCL063W,VAC17,SGDID:S000000568,CHR_3,17290,18561
YCL061C,MRC1,SGDID:S000000566,CHR_3,18816,22106
YCL059C,KRR1,SGDID:S000000564,CHR_3,22429,23379
YCL058C,FYV5,SGDID:S000000563,CHR_3,23523,23981
YCL058W-A,ADF1,SGDID:S000028518,CHR_3,23584,23925
YCL057C-A,MIC10,SGDID:S000007547,CHR_3,24032,24325
YCL057W,PRD1,SGDID:S000000562,CHR_3,24768,26906
YCL056C,PEX34,SGDID:S000000561,CHR_3,26925,27359
YCL055W,KAR4,SGDID:S000000560,CHR_3,27929,28936
YCL054W-A,RDT1,SGDID:S000178054,CHR_3,30910,30996
YCL054W,SPB1,SGDID:S000000559,CHR_3,31449,33974
YCL052C,PBN1,SGDID:S000000557,CHR_3,34143,35393
YCL051W,LRE1,SGDID:S000000556,CHR_3,35865,37616
YCL050C,APA1,SGDID:S000000555,CHR_3,37836,38801
YCL049C,YCL049C,SGDID:S000000554,CHR_3,39786,40724
YCL048W-A,YCL048W-A,SGDID:S000087203,CHR_3,41488,41727
YCL048W,SPS22,SGDID:S000000553,CHR_3,42165,43556
YCL047C,POF1,SGDID:S000000552,CHR_3,43661,44437
YCL045C,EMC1,SGDID:S000000550,CHR_3,44623,46905
YCL046W,YCL046W,SGDID:S000000551,CHR_3,46640,46963
YCL044C,MGR1,SGDID:S000000549,CHR_3,47111,48364
YCL043C,PDI1,SGDID:S000000548,CHR_3,48653,50221
YCL041C,YCL041C,SGDID:S000000546,CHR_3,50133,50627
YCL042W,YCL042W,SGDID:S000000547,CHR_3,50584,50943
YCL040W,GLK1,SGDID:S000000545,CHR_3,50838,52340
YCL039W,GID7,SGDID:S000000544,CHR_3,52645,54882
YCL038C,ATG22,SGDID:S000000543,CHR_3,54941,56527
YCL037C,SRO9,SGDID:S000000542,CHR_3,57374,58678
YCL036W,GFD2,SGDID:S000000541,CHR_3,59026,60726
YCL035C,GRX1,SGDID:S000000540,CHR_3,60841,61173
YCL034W,LSB5,SGDID:S000000539,CHR_3,61658,62722
YCL033C,MXR2,SGDID:S000000538,CHR_3,62776,63282
YCL032W,STE50,SGDID:S000000537,CHR_3,63441,64481
YCL031C,RRP7,SGDID:S000000536,CHR_3,64675,65568
YCL030C,HIS4,SGDID:S000000535,CHR_3,65934,68333
YCL029C,BIK1,SGDID:S000000534,CHR_3,68599,69921
YCL028W,RNQ1,SGDID:S000000533,CHR_3,70150,71367
YCL027W,FUS1,SGDID:S000000532,CHR_3,71803,73341
YCL026C-B,HBN1,SGDID:S000007548,CHR_3,73405,73986
YCL026C-A,FRM2,SGDID:S000000589,CHR_3,74704,75285
YCL025C,AGP1,SGDID:S000000530,CHR_3,76018,77919
YCL023C,YCL023C,SGDID:S000000528,CHR_3,78949,79296
YCL024W,KCC4,SGDID:S000000529,CHR_3,79162,82275
YCL022C,YCL022C,SGDID:S000000527,CHR_3,81570,82085
YCL021W-A,YCL021W-A,SGDID:S000007549,CHR_3,83620,83997
YCL018W,LEU2,SGDID:S000000523,CHR_3,91324,92418
YCL017C,NFS1,SGDID:S000000522,CHR_3,92777,94270
YCL016C,DCC1,SGDID:S000000521,CHR_3,94621,95763
YCL014W,BUD3,SGDID:S000000520,CHR_3,96281,101191
YCL012C,YCL012C,SGDID:S000029705,CHR_3,101317,101633
YCL011C,GBP2,SGDID:S000000517,CHR_3,102075,103358
YCL010C,SGF29,SGDID:S000000516,CHR_3,103571,104350
YCL009C,ILV6,SGDID:S000000515,CHR_3,104619,105548
YCL008C,STP22,SGDID:S000000514,CHR_3,105696,106853
YCL007C,YCL007C,SGDID:S000000513,CHR_3,106974,107366
YCL005W-A,VMA9,SGDID:S000028508,CHR_3,107023,107033
YCL005W,LDB16,SGDID:S000000511,CHR_3,108021,108791
YCL004W,PGS1,SGDID:S000000510,CHR_3,109105,110670
YCL002C,YCL002C,SGDID:S000000508,CHR_3,110808,111557
YCL001W,RER1,SGDID:S000000507,CHR_3,111916,112482
YCL001W-A,YCL001W-A,SGDID:S000007221,CHR_3,113080,113541
YCL001W-B,YCL001W-B,SGDID:S000007596,CHR_3,113770,114024
YCR001W,YCR001W,SGDID:S000000594,CHR_3,115685,115999
YCR002C,CDC10,SGDID:S000000595,CHR_3,117380,118348
YCR003W,MRPL32,SGDID:S000000596,CHR_3,118620,119171
YCR004C,YCP4,SGDID:S000000597,CHR_3,119575,120318
YCR005C,CIT2,SGDID:S000000598,CHR_3,120946,122328
YCR006C,YCR006C,SGDID:S000000599,CHR_3,122530,123003
YCR007C,YCR007C,SGDID:S000000600,CHR_3,126011,126730
YCR008W,SAT4,SGDID:S000000601,CHR_3,128470,130281
YCR009C,RVS161,SGDID:S000000602,CHR_3,130745,131542
YCR010C,ADY2,SGDID:S000000603,CHR_3,132273,133124
YCR011C,ADP1,SGDID:S000000604,CHR_3,133724,136873
YCR012W,PGK1,SGDID:S000000605,CHR_3,137746,138996
YCR013C,YCR013C,SGDID:S000000606,CHR_3,138402,139049
YCR014C,POL4,SGDID:S000000607,CHR_3,139185,140933
YCR015C,CTO1,SGDID:S000000608,CHR_3,141217,142170
YCR016W,YCR016W,SGDID:S000000609,CHR_3,143634,144506
YCR017C,CWH43,SGDID:S000000610,CHR_3,144773,147634
YCR018C,SRD1,SGDID:S000000611,CHR_3,148238,148903
YCR018C-A,YCR018C-A,SGDID:S000007230,CHR_3,151608,151862
YCR019W,MAK32,SGDID:S000000612,CHR_3,152837,153928
YCR020C,PET18,SGDID:S000000613,CHR_3,154012,154659
YCR020C-A,MAK31,SGDID:S000000614,CHR_3,154830,155096
YCR020W-B,HTL1,SGDID:S000006439,CHR_3,155320,155556
YCR021C,HSP30,SGDID:S000000615,CHR_3,156109,157107
YCR022C,YCR022C,SGDID:S000000616,CHR_3,157421,157765
YCR023C,YCR023C,SGDID:S000000617,CHR_3,158538,160373
YCR024C,SLM5,SGDID:S000000618,CHR_3,160744,162222
YCR024C-B,YCR024C-B,SGDID:S000028818,CHR_3,162599,162865
YCR024C-A,PMP1,SGDID:S000000619,CHR_3,162945,163067
YCR025C,YCR025C,SGDID:S000000620,CHR_3,163446,163856
YCR026C,NPP1,SGDID:S000000621,CHR_3,164111,166339
YCR027C,RHB1,SGDID:S000000622,CHR_3,167370,167999
YCR028C,FEN2,SGDID:S000000623,CHR_3,170886,172424
YCR028C-A,RIM1,SGDID:S000007222,CHR_3,172950,173115
YCR030C,SYP1,SGDID:S000000626,CHR_3,173826,176438
YCR031C,RPS14A,SGDID:S000000627,CHR_3,177500,177906
YCR032W,BPH1,SGDID:S000000628,CHR_3,179520,186023
YCR033W,SNT1,SGDID:S000000629,CHR_3,186489,190169
YCR034W,ELO2,SGDID:S000000630,CHR_3,190592,191635
YCR035C,RRP43,SGDID:S000000631,CHR_3,191834,193018
YCR036W,RBK1,SGDID:S000000632,CHR_3,193297,194298
YCR037C,PHO87,SGDID:S000000633,CHR_3,194414,197185
YCR038C,BUD5,SGDID:S000000634,CHR_3,197621,199549
YCR038W-A,YCR038W-A,SGDID:S000007597,CHR_3,199293,199418
YCR039C,MATALPHA2,SGDID:S000000635,CHR_3,199546,200178
YCR040W,MATALPHA1,SGDID:S000000636,CHR_3,200442,200969
YCR041W,YCR041W,SGDID:S000000637,CHR_3,200911,201243
YCR042C,TAF2,SGDID:S000000638,CHR_3,201174,205397
YCR043C,YCR043C,SGDID:S000000639,CHR_3,206261,206644
YCR044C,PER1,SGDID:S000000640,CHR_3,206877,207950
YCR045C,RRT12,SGDID:S000000641,CHR_3,208135,209610
YCR045W-A,YCR045W-A,SGDID:S000028607,CHR_3,208751,209101
YCR046C,IMG1,SGDID:S000000642,CHR_3,209914,210423
YCR047C,BUD23,SGDID:S000000643,CHR_3,210718,211545
YCR047W-A,YCR047W-A,SGDID:S000028608,CHR_3,211301,211507
YCR049C,YCR049C,SGDID:S000000645,CHR_3,211871,212317
YCR048W,ARE1,SGDID:S000000644,CHR_3,211929,213761
YCR050C,YCR050C,SGDID:S000000646,CHR_3,213464,213772
YCR051W,YCR051W,SGDID:S000000647,CHR_3,214071,214739
YCR052W,RSC6,SGDID:S000000648,CHR_3,214994,216445
YCR053W,THR4,SGDID:S000000649,CHR_3,216697,218241
YCR054C,CTR86,SGDID:S000000650,CHR_3,218376,220067
YCR057C,PWP2,SGDID:S000000653,CHR_3,220457,223228
YCR059C,YIH1,SGDID:S000000655,CHR_3,223454,224230
YCR060W,TAH1,SGDID:S000000656,CHR_3,224399,224734
YCR061W,TVS1,SGDID:S000000657,CHR_3,225563,227458
YCR064C,YCR064C,SGDID:S000000660,CHR_3,228095,228505
YCR063W,BUD31,SGDID:S000000659,CHR_3,228318,228791
YCR065W,HCM1,SGDID:S000000661,CHR_3,229310,231004
YCR066W,RAD18,SGDID:S000000662,CHR_3,231500,232963
YCR067C,SED4,SGDID:S000000663,CHR_3,233125,236322
YCR068W,ATG15,SGDID:S000000664,CHR_3,237214,238776
YCR069W,CPR4,SGDID:S000000665,CHR_3,239055,240011
YCR071C,IMG2,SGDID:S000000667,CHR_3,240103,240543
YCR072C,RSA4,SGDID:S000000668,CHR_3,240805,242352
YCR073C,SSK22,SGDID:S000000669,CHR_3,242588,246583
YCR073W-A,SOL2,SGDID:S000000718,CHR_3,246963,247910
YCR075C,ERS1,SGDID:S000000671,CHR_3,248033,248815
YCR075W-A,EGO2,SGDID:S000028519,CHR_3,248975,249202
YCR076C,FUB1,SGDID:S000000672,CHR_3,249293,250045
YCR077C,PAT1,SGDID:S000000673,CHR_3,250238,252628
YCR079W,PTC6,SGDID:S000002133,CHR_3,252845,254173
YCR081W,SRB8,SGDID:S000000677,CHR_3,254371,258654
YCR081C-A,YCR081C-A,SGDID:S000028609,CHR_3,258415,258651
YCR082W,AHC2,SGDID:S000000678,CHR_3,258883,259269
YCR083W,TRX3,SGDID:S000000679,CHR_3,259578,259961
YCR084C,TUP1,SGDID:S000000680,CHR_3,260311,262452
YCR085W,YCR085W,SGDID:S000000681,CHR_3,262916,263269
YCR086W,CSM1,SGDID:S000000682,CHR_3,263392,263964
YCR087W,YCR087W,SGDID:S000000683,CHR_3,263976,264491
YCR087C-A,YCR087C-A,SGDID:S000007223,CHR_3,264006,264467
YCR088W,ABP1,SGDID:S000000684,CHR_3,265068,266846
YCR089W,FIG2,SGDID:S000000685,CHR_3,267434,272263
YCR090C,YCR090C,SGDID:S000000686,CHR_3,272315,272863
YCR091W,KIN82,SGDID:S000000687,CHR_3,274404,276566
YCR092C,MSH3,SGDID:S000000688,CHR_3,276764,279820
YCR093W,CDC39,SGDID:S000000689,CHR_3,280117,286443
YCR094W,CDC50,SGDID:S000000690,CHR_3,286762,287937
YCR095C,OCA4,SGDID:S000000691,CHR_3,288170,289258
YCR095W-A,YCR095W-A,SGDID:S000029724,CHR_3,289639,289797
YCR096C,HMRA2,SGDID:S000000692,CHR_3,293179,293538
YCR097W,HMRA1,SGDID:S000000694,CHR_3,293835,293939
YCR097W-A,YCR097W-A,SGDID:S000007632,CHR_3,294439,294705
YCR098C,GIT1,SGDID:S000000695,CHR_3,297049,298605
YCR099C,YCR099C,SGDID:S000000696,CHR_3,300832,301299
YCR100C,EMA35,SGDID:S000000697,CHR_3,301271,302221
YCR101C,YCR101C,SGDID:S000000698,CHR_3,302482,303030
YCR102C,YCR102C,SGDID:S000000699,CHR_3,304361,305467
YCR102W-A,YCR102W-A,SGDID:S000007231,CHR_3,306735,306932
YCR104W,PAU3,SGDID:S000000701,CHR_3,307801,308175
YCR105W,ADH7,SGDID:S000000702,CHR_3,309070,310155
YCR106W,RDS1,SGDID:S000000703,CHR_3,310958,313456
YCR107W,AAD3,SGDID:S000000704,CHR_3,313890,314981
YCR108C,YCR108C,SGDID:S000028536,CHR_3,315997,316188
YDL248W,COS7,SGDID:S000002407,CHR_4,1802,2953
YDL247W-A,YDL247W-A,SGDID:S000007602,CHR_4,3762,3836
YDL247W,MPH2,SGDID:S000002406,CHR_4,5985,7814
YDL246C,SOR2,SGDID:S000002405,CHR_4,8683,9756
YDL245C,HXT15,SGDID:S000002404,CHR_4,11657,13360
YDL244W,THI13,SGDID:S000002403,CHR_4,16204,17226
YDL243C,AAD4,SGDID:S000002402,CHR_4,17577,18566
YDL242W,YDL242W,SGDID:S000002401,CHR_4,18959,19312
YDL241W,YDL241W,SGDID:S000002400,CHR_4,20635,21006
YDL240C-A,YDL240C-A,SGDID:S000007601,CHR_4,22471,22608
YDL240W,LRG1,SGDID:S000002399,CHR_4,22823,25876
YDL239C,ADY3,SGDID:S000002398,CHR_4,26403,28775
YDL238C,GUD1,SGDID:S000002397,CHR_4,28985,30454
YDL237W,AIM6,SGDID:S000002396,CHR_4,30657,31829
YDL236W,PHO13,SGDID:S000002395,CHR_4,32296,33234
YDL235C,YPD1,SGDID:S000002394,CHR_4,33415,33918
YDL234C,GYP7,SGDID:S000002393,CHR_4,34237,36477
YDL233W,MFG1,SGDID:S000002392,CHR_4,36797,38173
YDL232W,OST4,SGDID:S000002391,CHR_4,38487,38597
YDL231C,BRE4,SGDID:S000002390,CHR_4,38867,42244
YDL230W,PTP1,SGDID:S000002389,CHR_4,42700,43707
YDL229W,SSB1,SGDID:S000002388,CHR_4,44065,45906
YDL228C,YDL228C,SGDID:S000002387,CHR_4,45277,45918
YDL227C,HO,SGDID:S000002386,CHR_4,46271,48031
YDL226C,GCS1,SGDID:S000002385,CHR_4,51115,52173
YDL225W,SHS1,SGDID:S000002384,CHR_4,52445,54100
YDL224C,WHI4,SGDID:S000002383,CHR_4,54397,56346
YDL223C,HBT1,SGDID:S000002382,CHR_4,57265,60405
YDL222C,FMP45,SGDID:S000002381,CHR_4,60872,61801
YDL221W,YDL221W,SGDID:S000002380,CHR_4,62011,62562
YDL220C,CDC13,SGDID:S000002379,CHR_4,62244,65018
YDL219W,DTD1,SGDID:S000002378,CHR_4,65242,65306
YDL218W,YDL218W,SGDID:S000002377,CHR_4,66493,67446
YDL217C,TIM22,SGDID:S000002376,CHR_4,67983,68606
YDL216C,RRI1,SGDID:S000002375,CHR_4,68997,70319
YDL215C,GDH2,SGDID:S000002374,CHR_4,70640,73918
YDL214C,PRR2,SGDID:S000002373,CHR_4,74446,76545
YDL213C,NOP6,SGDID:S000002372,CHR_4,77289,77966
YDL212W,SHR3,SGDID:S000002371,CHR_4,78426,79058
YDL211C,YDL211C,SGDID:S000002370,CHR_4,79294,80412
YDL210W,UGA4,SGDID:S000002369,CHR_4,84270,85985
YDL209C,CWC2,SGDID:S000002368,CHR_4,86207,87226
YDL208W,NHP2,SGDID:S000002367,CHR_4,87512,87982
YDL207W,GLE1,SGDID:S000002366,CHR_4,88248,89864
YDL206W,YDL206W,SGDID:S000002365,CHR_4,90176,92464
YDL205C,HEM3,SGDID:S000002364,CHR_4,92762,93745
YDL204W,RTN2,SGDID:S000002363,CHR_4,94605,95786
YDL203C,ACK1,SGDID:S000002362,CHR_4,96082,97953
YDL202W,MRPL11,SGDID:S000002361,CHR_4,98475,99224
YDL201W,TRM8,SGDID:S000002360,CHR_4,99561,100421
YDL200C,MGT1,SGDID:S000002359,CHR_4,100501,101067
YDL199C,YDL199C,SGDID:S000002358,CHR_4,101290,103353
YDL198C,GGC1,SGDID:S000002357,CHR_4,103649,104551
YDL197C,ASF2,SGDID:S000002356,CHR_4,104917,106494
YDL196W,YDL196W,SGDID:S000002355,CHR_4,106741,107070
YDL195W,SEC31,SGDID:S000002354,CHR_4,107208,111029
YDL194W,SNF3,SGDID:S000002353,CHR_4,111580,114234
YDL193W,NUS1,SGDID:S000002352,CHR_4,114672,115799
YDL192W,ARF1,SGDID:S000002351,CHR_4,116321,116866
YDL191W,RPL35A,SGDID:S000002350,CHR_4,117664,117666
YDL190C,UFD2,SGDID:S000002349,CHR_4,118707,121592
YDL189W,RBS1,SGDID:S000002348,CHR_4,122216,123589
YDL188C,PPH22,SGDID:S000002347,CHR_4,123865,124998
YDL187C,YDL187C,SGDID:S000002346,CHR_4,125509,125838
YDL186W,YDL186W,SGDID:S000002345,CHR_4,125616,126449
YDL185C-A,YDL185C-A,SGDID:S000007600,CHR_4,126608,126835
YDL185W,VMA1,SGDID:S000002344,CHR_4,126787,130002
YDL184C,RPL41A,SGDID:S000002343,CHR_4,130407,130484
YDL183C,MRX19,SGDID:S000002342,CHR_4,130871,131833
YDL182W,LYS20,SGDID:S000002341,CHR_4,133437,134723
YDL181W,INH1,SGDID:S000002340,CHR_4,135179,135436
YDL180W,YDL180W,SGDID:S000002339,CHR_4,135896,137539
YDL179W,PCL9,SGDID:S000002338,CHR_4,138291,139205
YDL178W,DLD2,SGDID:S000002337,CHR_4,139522,141114
